date_obj,Bones%20to%20bananas%20(tablet) price
2015-10-31,4892
2015-11-01,4892
2015-11-02,4892
2015-11-03,4892
2015-11-04,4892
2015-11-05,4892
2015-11-06,4892
2015-11-07,4892
2015-11-08,4892
2015-11-09,4892
2015-11-10,4892
2015-11-11,4892
2015-11-12,4892
2015-11-13,4892
2015-11-14,4892
2015-11-15,4892
2015-11-16,4892
2015-11-17,4892
2015-11-18,4892
2015-11-19,4892
2015-11-20,4892
2015-11-21,4892
2015-11-22,4892
2015-11-23,4892
2015-11-24,4892
2015-11-25,4892
2015-11-26,4892
2015-11-27,4892
2015-11-28,4892
2015-11-29,4892
2015-11-30,4892
2015-12-01,4892
2015-12-02,4892
2015-12-03,4892
2015-12-04,4892
2015-12-05,4892
2015-12-06,4892
2015-12-07,4892
2015-12-08,4892
2015-12-09,4892
2015-12-10,4892
2015-12-11,4892
2015-12-12,4892
2015-12-13,4892
2015-12-14,4892
2015-12-15,4892
2015-12-16,4892
2015-12-17,4892
2015-12-18,4892
2015-12-19,4892
2015-12-20,4892
2015-12-21,4892
2015-12-22,4892
2015-12-23,4892
2015-12-24,4892
2015-12-25,4892
2015-12-26,4892
2015-12-27,4892
2015-12-28,4892
2015-12-29,4892
2015-12-30,4892
2015-12-31,4892
2016-01-01,4892
2016-01-02,4892
2016-01-03,4892
2016-01-04,4892
2016-01-05,4892
2016-01-06,4892
2016-01-07,4892
2016-01-08,4892
2016-01-09,4892
2016-01-10,4892
2016-01-11,4892
2016-01-12,4892
2016-01-13,4892
2016-01-14,4892
2016-01-15,4892
2016-01-16,4649
2016-01-17,4649
2016-01-18,4649
2016-01-19,4649
2016-01-20,4649
2016-01-21,4649
2016-01-22,4649
2016-01-23,4649
2016-01-24,4649
2016-01-25,4649
2016-01-26,4649
2016-01-27,4649
2016-01-28,4649
2016-01-29,4649
2016-01-30,4649
2016-01-31,4649
2016-02-01,4649
2016-02-02,4649
2016-02-03,4649
2016-02-04,4649
2016-02-05,4649
2016-02-06,4649
2016-02-07,4649
2016-02-08,4649
2016-02-09,4649
2016-02-10,4649
2016-02-11,4649
2016-02-12,4649
2016-02-13,4649
2016-02-14,4649
2016-02-15,4649
2016-02-16,4649
2016-02-17,4649
2016-02-18,4649
2016-02-19,4649
2016-02-20,4649
2016-02-21,4649
2016-02-22,4649
2016-02-23,4649
2016-02-24,4649
2016-02-25,4649
2016-02-26,4649
2016-02-27,4649
2016-02-28,4649
2016-02-29,4649
2016-03-01,4649
2016-03-02,4649
2016-03-03,4649
2016-03-04,4649
2016-03-05,4649
2016-03-06,4649
2016-03-07,4649
2016-03-08,4649
2016-03-09,4649
2016-03-10,4649
2016-03-11,4649
2016-03-12,4649
2016-03-13,4649
2016-03-14,4649
2016-03-15,4649
2016-03-16,4649
2016-03-17,4649
2016-03-18,4649
2016-03-19,4649
2016-03-20,4649
2016-03-21,4649
2016-03-22,4649
2016-03-23,4649
2016-03-24,4649
2016-03-25,4649
2016-03-26,4649
2016-03-27,4649
2016-03-28,4649
2016-03-29,4649
2016-03-30,4649
2016-03-31,4649
2016-04-01,4649
2016-04-02,4649
2016-04-03,4649
2016-04-04,4649
2016-04-05,4649
2016-04-06,4649
2016-04-07,4649
2016-04-08,4649
2016-04-09,4649
2016-04-10,4649
2016-04-11,4649
2016-04-12,4649
2016-04-13,4649
2016-04-14,4649
2016-04-15,4649
2016-04-16,4649
2016-04-17,4649
2016-04-18,4649
2016-04-19,4649
2016-04-20,4649
2016-04-21,4649
2016-04-22,4649
2016-04-23,4649
2016-04-24,4649
2016-04-25,4649
2016-04-26,4649
2016-04-27,4649
2016-04-28,4649
2016-04-29,4649
2016-04-30,4649
2016-05-01,4649
2016-05-02,4649
2016-05-03,4649
2016-05-04,4649
2016-05-05,4649
2016-05-06,4649
2016-05-07,4649
2016-05-08,4649
2016-05-09,4649
2016-05-10,4649
2016-05-11,4649
2016-05-12,4649
2016-05-13,4649
2016-05-14,4649
2016-05-15,4649
2016-05-16,4649
2016-05-17,4649
2016-05-18,4649
2016-05-19,4649
2016-05-22,4649
2016-05-23,4417
2016-05-24,4417
2016-05-25,4417
2016-05-26,4417
2016-05-27,4417
2016-05-28,4417
2016-05-29,4417
2016-05-30,4417
2016-05-31,4417
2016-06-01,4197
2016-06-02,4197
2016-06-03,4197
2016-06-04,4197
2016-06-05,4197
2016-06-06,4197
2016-06-07,4197
2016-06-08,4197
2016-06-09,4197
2016-06-10,4197
2016-06-11,4197
2016-06-12,4197
2016-06-13,4197
2016-06-14,4197
2016-06-15,4197
2016-06-16,4197
2016-06-17,4197
2016-06-18,4197
2016-06-19,4197
2016-06-20,4197
2016-06-21,4197
2016-06-22,3987
2016-06-23,3987
2016-06-24,3987
2016-06-25,3987
2016-06-26,3987
2016-06-27,3987
2016-06-28,3987
2016-06-29,3987
2016-06-30,3987
2016-07-01,3987
2016-07-02,3987
2016-07-03,3987
2016-07-04,3987
2016-07-05,3987
2016-07-06,3987
2016-07-07,3987
2016-07-08,3987
2016-07-09,3987
2016-07-10,3987
2016-07-11,3987
2016-07-12,3987
2016-07-13,3987
2016-07-14,3987
2016-07-15,3987
2016-07-16,3987
2016-07-17,3987
2016-07-18,3987
2016-07-23,3987
2016-07-24,3987
2016-07-25,3987
2016-07-26,3987
2016-07-27,3987
2016-07-28,3987
2016-07-29,3987
2016-07-30,3787
2016-07-31,3787
2016-08-01,3787
2016-08-02,3787
2016-08-03,3787
2016-08-04,3787
2016-08-05,3787
2016-08-06,3787
2016-08-07,3787
2016-08-08,3787
2016-08-09,3787
2016-08-10,3787
2016-08-11,3787
2016-08-12,3787
2016-08-13,3787
2016-08-14,3787
2016-08-15,3787
2016-08-16,3787
2016-08-17,3787
2016-08-18,3787
2016-08-19,3787
2016-08-20,3787
2016-08-21,3787
2016-08-22,3787
2016-08-23,3787
2016-08-24,3787
2016-08-25,3787
2016-08-26,3787
2016-08-28,3787
2016-08-31,3787
2016-09-01,3787
2016-09-02,3787
2016-09-03,3787
2016-09-04,3787
2016-09-05,3787
2016-09-06,3787
2016-09-07,3787
2016-09-08,3787
2016-09-09,3787
2016-09-10,3787
2016-09-11,3787
2016-09-12,3787
2016-09-13,3787
2016-09-14,3787
2016-09-15,3787
2016-09-16,3787
2016-09-17,3787
2016-09-18,3787
2016-09-19,3787
2016-09-20,3787
2016-09-21,3597
2016-09-22,3597
2016-09-23,3597
2016-09-24,3597
2016-09-25,3597
2016-09-26,3597
2016-09-27,3597
2016-09-28,3597
2016-09-29,3597
2016-09-30,3597
2016-10-01,3597
2016-10-02,3597
2016-10-03,3597
2016-10-04,3597
2016-10-05,3597
2016-10-06,3597
2016-10-07,3597
2016-10-08,3597
2016-10-09,3597
2016-10-10,3597
2016-10-11,3597
2016-10-12,3597
2016-10-13,3597
2016-10-14,3597
2016-10-15,3597
2016-10-16,3597
2016-10-17,3597
2016-10-18,3597
2016-10-19,3597
2016-10-20,3597
2016-10-21,3597
2016-10-22,3597
2016-10-23,3597
2016-10-24,3597
2016-10-25,3597
2016-10-26,3597
2016-10-27,3597
2016-10-28,3597
2016-10-29,3597
2016-10-30,3597
2016-10-31,3597
2016-11-01,3597
2016-11-02,3597
2016-11-03,3597
2016-11-04,3597
2016-11-05,3597
2016-11-06,3597
2016-11-07,3597
2016-11-08,3597
2016-11-09,3597
2016-11-10,3597
2016-11-11,3597
2016-11-12,3419
2016-11-13,3419
2016-11-14,3419
2016-11-15,3419
2016-12-07,3419
2016-12-08,3419
2016-12-09,3419
2016-12-10,3419
2016-12-11,3419
2016-12-12,3419
2016-12-13,3419
2016-12-14,3419
2016-12-15,3419
2016-12-16,3419
2016-12-17,3419
2016-12-18,3419
2016-12-19,3419
2016-12-20,3419
2016-12-21,3419
2016-12-22,3419
2016-12-23,3419
2016-12-24,3248
2016-12-25,3248
2016-12-26,3248
2016-12-27,3248
2016-12-28,3248
2016-12-29,3248
2016-12-30,3248
2016-12-31,3248
2017-01-01,3248
2017-01-02,3248
2017-01-03,3248
2017-01-04,3248
2017-01-05,3248
2017-01-06,3248
2017-01-07,3248
2017-01-08,3248
2017-01-09,3248
2017-01-10,3248
2017-01-11,3248
2017-01-12,3248
2017-01-13,3248
2017-01-14,3248
2017-01-15,3248
2017-01-16,3248
2017-01-17,3248
2017-01-18,3248
2017-01-19,3248
2017-01-20,3248
2017-01-21,3248
2017-01-22,3248
2017-01-23,3085
2017-01-27,3085
2017-01-28,3085
2017-01-29,3085
2017-01-30,3085
2017-01-31,3085
2017-02-01,3085
2017-02-02,3085
2017-02-03,3085
2017-02-04,3085
2017-02-05,3085
2017-02-06,3085
2017-02-07,3085
2017-02-08,3085
2017-02-09,3085
2017-02-10,3085
2017-02-11,3085
2017-02-12,3085
2017-02-13,3085
2017-02-14,3085
2017-02-15,3085
2017-02-16,3085
2017-02-18,3085
2017-02-19,3085
2017-02-20,3085
2017-02-21,3085
2017-02-22,3085
2017-02-23,3085
2017-02-24,3085
2017-02-25,3085
2017-02-26,3085
2017-02-27,3085
2017-02-28,2930
2017-03-01,2930
2017-03-02,2930
2017-03-03,2930
2017-03-04,2930
2017-03-05,2930
2017-03-06,2930
2017-03-07,2930
2017-03-08,2930
2017-03-09,2930
2017-03-10,2930
2017-03-11,2930
2017-03-12,2930
2017-03-13,2930
2017-03-14,2930
2017-03-15,2930
2017-03-16,2930
2017-03-17,2930
2017-03-18,2930
2017-03-19,2930
2017-03-20,2930
2017-03-21,2930
2017-03-22,2930
2017-03-23,2930
2017-03-24,2930
2017-03-25,2930
2017-03-26,2930
2017-03-27,2930
2017-03-28,2930
2017-03-29,2930
2017-03-30,2930
2017-03-31,2930
2017-04-01,2930
2017-04-02,2930
2017-04-03,2930
2017-04-04,2930
2017-04-12,701
2017-04-13,701
2017-04-14,701
2017-04-15,701
2017-04-16,701
2017-04-17,701
2017-04-18,701
2017-04-19,701
2017-04-20,701
2017-04-21,701
2017-04-22,701
2017-04-23,701
2017-04-24,701
2017-04-25,701
2017-04-26,701
2017-04-27,701
2017-04-28,701
2017-04-29,701
2017-04-30,701
2017-05-01,701
2017-05-02,701
2017-05-03,701
2017-05-04,701
2017-05-05,701
2017-05-06,701
2017-05-07,701
2017-05-08,701
2017-05-09,701
2017-05-10,701
2017-05-11,701
2017-05-12,701
2017-05-13,701
2017-05-14,701
2017-05-15,701
2017-05-16,701
2017-05-17,701
2017-05-18,701
2017-05-19,701
2017-05-20,701
2017-05-21,701
2017-05-22,725
2017-05-23,725
2017-05-24,725
2017-05-25,725
2017-05-26,725
2017-05-27,725
2017-05-28,725
2017-05-29,725
2017-05-30,725
2017-05-31,725
2017-06-01,725
2017-06-02,725
2017-06-03,725
2017-06-04,725
2017-06-05,725
2017-06-06,725
2017-06-07,725
2017-06-08,725
2017-06-09,725
2017-06-10,725
2017-06-11,725
2017-06-12,725
2017-06-13,725
2017-06-14,725
2017-06-15,725
2017-06-16,725
2017-06-17,725
2017-06-18,725
2017-06-19,725
2017-06-20,725
2017-06-21,725
2017-06-22,725
2017-06-23,725
2017-06-24,725
2017-06-25,725
2017-06-26,725
2017-06-27,711
2017-06-28,711
2017-06-29,711
2017-06-30,711
2017-07-01,711
2017-07-02,711
2017-07-03,711
2017-07-04,711
2017-07-05,711
2017-07-06,711
2017-07-07,711
2017-07-08,711
2017-07-13,711
2017-07-14,711
2017-07-15,711
2017-07-16,711
2017-07-17,711
2017-07-18,711
2017-07-19,711
2017-07-20,711
2017-07-21,711
2017-07-22,711
2017-07-23,711
2017-07-24,711
2017-07-25,711
2017-07-26,711
2017-07-27,711
2017-07-28,711
2017-07-29,711
2017-07-30,711
2017-07-31,711
2017-08-01,711
2017-08-02,711
2017-08-03,711
2017-08-04,711
2017-08-05,711
2017-08-06,711
2017-08-09,710
2017-08-10,710
2017-08-11,710
2017-08-12,710
2017-08-13,710
2017-08-14,710
2017-08-15,710
2017-08-16,710
2017-08-17,710
2017-08-18,710
2017-08-19,710
2017-08-20,710
2017-08-21,710
2017-08-22,710
2017-08-23,710
2017-08-24,710
2017-08-25,710
2017-08-26,710
2017-08-27,710
2017-08-28,710
2017-08-29,710
2017-08-30,710
2017-08-31,710
2017-09-01,710
2017-09-02,710
2017-09-03,710
2017-09-04,710
2017-09-05,710
2017-09-06,710
2017-09-07,710
2017-09-08,710
2017-09-09,710
2017-09-10,710
2017-09-11,710
2017-09-12,710
2017-09-13,710
2017-09-14,710
2017-09-15,710
2017-09-16,710
2017-09-17,710
2017-09-18,710
2017-09-19,710
2017-09-20,710
2017-09-22,699
2017-09-23,699
2017-09-24,699
2017-09-25,699
2017-09-26,699
2017-09-27,699
2017-09-28,699
2017-09-29,699
2017-09-30,699
2017-10-01,699
2017-10-02,699
2017-10-03,699
2017-10-04,699
2017-10-05,699
2017-10-06,699
2017-10-07,699
2017-10-08,699
2017-10-09,699
2017-10-10,699
2017-10-11,699
2017-10-12,699
2017-10-13,699
2017-10-14,699
2017-10-15,699
2017-10-16,699
2017-10-17,699
2017-10-18,699
2017-10-19,699
2017-10-20,699
2017-10-21,699
2017-10-22,699
2017-10-23,699
2017-10-24,699
2017-10-25,699
2017-10-26,699
2017-10-27,699
2017-10-28,699
2017-10-29,699
2017-10-30,699
2017-10-31,699
2017-11-01,699
2017-11-02,699
2017-11-03,699
2017-11-04,699
2017-11-05,699
2017-11-06,699
2017-11-07,699
2017-11-08,699
2017-11-09,699
2017-11-10,699
2017-11-11,674
2017-11-12,674
2017-11-13,674
2017-11-14,674
2017-11-15,674
2017-11-16,674
2017-11-17,674
2017-11-18,674
2017-11-19,674
2017-11-20,674
2017-11-21,674
2017-11-22,674
2017-11-23,674
2017-11-24,674
2017-11-25,674
2017-11-26,674
2017-11-27,674
2017-11-28,674
2017-11-29,674
2017-11-30,674
2017-12-01,674
2017-12-02,674
2017-12-03,674
2017-12-04,674
2017-12-05,674
2017-12-06,674
2017-12-07,674
2017-12-08,674
2017-12-09,674
2017-12-10,674
2017-12-11,674
2017-12-12,674
2017-12-13,674
2017-12-14,674
2017-12-15,674
2017-12-16,674
2017-12-17,674
2017-12-18,674
2017-12-19,674
2017-12-20,674
2017-12-21,674
2017-12-22,674
2017-12-23,674
2017-12-24,674
2017-12-25,674
2017-12-26,674
2017-12-27,674
2017-12-28,644
2017-12-29,644
2017-12-30,644
2017-12-31,644
2018-01-01,644
2018-01-02,644
2018-01-03,644
2018-01-04,644
2018-01-05,644
2018-01-06,644
2018-01-07,644
2018-01-08,644
2018-01-09,644
2018-01-10,644
2018-01-11,644
2018-01-12,644
2018-01-13,644
2018-01-14,644
2018-01-15,644
2018-01-16,644
2018-01-17,644
2018-01-18,644
2018-01-19,644
2018-01-20,644
2018-01-21,644
2018-01-22,644
2018-01-23,644
2018-01-24,644
2018-01-25,644
2018-01-26,644
2018-01-27,641
2018-01-28,641
2018-01-29,641
2018-01-30,641
2018-01-31,641
2018-02-01,641
2018-02-02,641
2018-02-03,641
2018-02-04,641
2018-02-05,641
2018-02-06,641
2018-02-07,641
2018-02-08,641
2018-02-09,641
2018-02-10,641
2018-02-11,641
2018-02-12,641
2018-02-13,641
2018-02-14,641
2018-02-15,641
2018-02-16,641
2018-02-17,641
2018-02-18,641
2018-02-19,641
2018-02-20,641
2018-02-21,641
2018-02-22,641
2018-02-23,641
2018-02-24,641
2018-02-25,633
2018-02-26,633
2018-02-27,633
2018-02-28,633
2018-03-01,633
2018-03-03,633
2018-03-04,633
2018-03-05,633
2018-03-06,633
2018-03-07,633
2018-03-08,633
2018-03-09,633
2018-03-10,633
2018-03-11,633
2018-03-12,633
2018-03-13,633
2018-03-14,633
2018-03-15,633
2018-03-16,633
2018-03-17,633
2018-03-18,633
2018-03-20,633
2018-03-21,633
2018-03-23,633
2018-03-24,633
2018-03-25,633
2018-03-26,633
2018-03-27,633
2018-03-28,633
2018-03-29,633
2018-03-30,630
2018-03-31,630
2018-04-01,630
2018-04-02,630
2018-04-03,630
2018-04-04,630
2018-04-05,630
2018-04-06,630
2018-04-07,630
2018-04-08,630
2018-04-09,630
2018-04-10,630
2018-04-11,630
2018-04-12,630
2018-04-13,630
2018-04-14,630
2018-04-15,630
2018-04-16,630
2018-04-17,630
2018-04-18,630
2018-04-19,630
2018-04-20,630
2018-04-21,630
2018-04-22,630
2018-04-23,630
2018-04-24,630
2018-04-25,630
2018-04-26,630
2018-04-27,630
2018-04-28,630
2018-04-29,630
2018-04-30,630
2018-05-01,630
2018-05-02,630
2018-05-03,630
2018-05-04,630
2018-05-05,630
2018-05-06,630
2018-05-07,620
2018-05-08,620
2018-05-09,620
2018-05-10,620
2018-05-11,620
2018-05-12,620
2018-05-13,620
2018-05-14,620
2018-05-15,620
2018-05-16,620
2018-05-17,620
2018-05-18,620
2018-05-19,620
2018-05-20,620
2018-05-21,620
2018-05-22,620
2018-05-23,620
2018-05-24,620
2018-05-25,620
2018-05-26,620
2018-05-27,620
2018-05-28,620
2018-05-29,620
2018-05-30,620
2018-05-31,620
2018-06-01,620
2018-06-02,620
2018-06-03,620
2018-06-04,620
2018-06-05,620
2018-06-06,620
2018-06-07,620
2018-06-08,620
2018-06-09,620
2018-06-10,627
2018-06-11,627
2018-06-12,627
2018-06-13,627
2018-06-14,627
2018-06-15,627
2018-06-16,627
2018-06-17,627
2018-06-18,627
2018-06-19,627
2018-06-20,627
2018-06-21,627
2018-06-22,627
2018-06-23,627
2018-06-24,627
2018-06-25,627
2018-06-26,627
2018-06-27,627
2018-06-28,627
2018-06-29,627
2018-06-30,627
2018-07-01,627
2018-07-02,627
2018-07-03,627
2018-07-04,627
2018-07-05,627
2018-07-06,627
2018-07-07,627
2018-07-08,627
2018-07-09,627
2018-07-10,627
2018-07-11,627
2018-07-12,627
2018-07-13,627
2018-07-14,627
2018-07-15,627
2018-07-16,627
2018-07-17,627
2018-07-18,627
2018-07-19,627
2018-07-20,627
2018-07-21,627
2018-07-22,627
2018-07-23,627
2018-07-24,627
2018-07-25,627
2018-07-26,627
2018-07-27,627
2018-07-28,627
2018-07-29,627
2018-07-30,627
2018-07-31,627
2018-08-01,627
2018-08-02,627
2018-08-03,627
2018-08-04,627
2018-08-05,627
2018-08-06,627
2018-08-07,627
2018-08-08,627
2018-08-09,627
2018-08-10,627
2018-08-11,627
2018-08-12,636
2018-08-14,636
2018-08-16,636
2018-08-17,636
2018-08-18,636
2018-08-19,636
2018-08-20,636
2018-08-21,636
2018-08-22,636
2018-08-23,636
2018-08-24,636
2018-08-25,636
2018-08-26,636
2018-08-27,636
2018-08-28,636
2018-08-29,636
2018-08-30,636
2018-08-31,636
2018-09-01,636
2018-09-02,636
2018-09-03,636
2018-09-04,636
2018-09-05,636
2018-09-06,636
2018-09-07,636
2018-09-08,636
2018-09-09,636
2018-09-10,636
2018-09-11,636
2018-09-12,636
2018-09-13,636
2018-09-14,640
2018-09-15,640
2018-09-16,640
2018-09-17,640
2018-09-18,640
2018-09-19,640
2018-09-20,640
2018-09-21,640
2018-09-22,640
2018-09-23,640
2018-09-24,640
2018-09-25,640
2018-09-26,640
2018-09-27,640
2018-09-28,640
2018-09-29,640
2018-09-30,640
2018-10-01,640
2018-10-02,640
2018-10-03,640
2018-10-04,640
2018-10-05,640
2018-10-06,640
2018-10-07,640
2018-10-08,640
2018-10-09,640
2018-10-10,640
2018-10-11,640
2018-10-12,640
2018-10-13,640
2018-10-14,640
2018-10-15,640
2018-10-16,640
2018-10-17,640
2018-10-18,646
2018-10-19,646
2018-10-20,646
2018-10-21,646
2018-10-22,646
2018-10-23,646
2018-10-24,646
2018-10-25,646
2018-10-26,646
2018-10-27,646
2018-10-28,646
2018-10-29,646
2018-10-30,646
2018-10-31,646
2018-11-01,646
2018-11-03,646
2018-11-04,646
2018-11-05,646
2018-11-06,646
2018-11-07,646
2018-11-08,646
2018-11-09,646
2018-11-10,646
2018-11-11,646
2018-11-12,646
2018-11-13,646
2018-11-15,646
2018-11-16,662
2018-11-17,662
2018-11-18,662
2018-11-19,662
2018-11-20,662
2018-11-21,662
2018-11-22,662
2018-11-23,662
2018-11-24,662
2018-11-25,662
2018-11-26,662
2018-11-27,662
2018-11-28,662
2018-11-29,662
2018-12-01,662
2018-12-02,662
2018-12-03,662
2018-12-04,662
2018-12-05,662
2018-12-07,686
2018-12-09,686
2018-12-10,686
2018-12-11,686
2018-12-12,686
2018-12-13,686
2018-12-14,686
2018-12-15,686
2018-12-16,686
2018-12-17,686
2018-12-18,686
2018-12-19,686
2018-12-20,686
2018-12-21,686
2018-12-22,686
2018-12-23,686
2018-12-24,686
2018-12-25,686
2018-12-26,686
2018-12-27,711
2018-12-28,711
2018-12-29,711
2018-12-30,711
2018-12-31,711
2019-01-01,711
2019-01-02,711
2019-01-03,711
2019-01-04,711
2019-01-05,711
2019-01-06,711
2019-01-08,711
2019-01-10,711
2019-01-11,711
2019-01-12,711
2019-01-13,711
2019-01-14,711
2019-01-15,696
2019-01-16,696
2019-01-17,696
2019-01-18,696
2019-01-19,696
2019-01-20,696
2019-01-21,696
2019-01-22,696
2019-01-23,696
2019-01-24,696
2019-01-25,696
2019-01-26,696
2019-01-27,696
2019-01-28,696
2019-01-29,696
2019-01-30,672
2019-01-31,672
2019-02-01,672
2019-02-02,672
2019-02-03,672
2019-02-04,672
2019-02-05,672
2019-02-06,672
2019-02-07,672
2019-02-08,672
2019-02-09,672
2019-02-10,672
2019-02-11,672
2019-02-12,672
2019-02-13,672
2019-02-14,672
2019-02-15,674
2019-02-16,674
2019-02-17,674
2019-02-18,674
2019-02-19,674
2019-02-20,674
2019-02-21,674
2019-02-22,674
2019-02-23,674
2019-02-24,674
2019-02-25,674
2019-02-26,674
2019-02-27,674
2019-02-28,674
2019-03-01,674
2019-03-02,674
2019-03-03,674
2019-03-04,674
2019-03-05,674
2019-03-06,674
2019-03-07,674
2019-03-08,674
2019-03-09,674
2019-03-10,674
2019-03-11,674
2019-03-12,674
2019-03-13,674
2019-03-14,656
2019-03-15,656
2019-03-16,656
2019-03-17,656
2019-03-18,656
2019-03-19,656
2019-03-20,656
2019-03-21,656
2019-03-22,656
2019-03-23,656
2019-03-24,656
2019-03-25,656
2019-03-26,656
2019-03-27,656
2019-03-28,656
2019-03-29,656
2019-03-30,656
2019-03-31,656
2019-04-01,643
2019-04-02,643
2019-04-03,643
2019-04-04,643
2019-04-05,643
2019-04-06,643
2019-04-07,643
2019-04-08,643
2019-04-09,643
2019-04-10,643
2019-04-11,643
2019-04-12,643
2019-04-13,643
2019-04-14,643
2019-04-15,643
2019-04-16,643
2019-04-17,643
2019-04-18,643
2019-04-19,643
2019-04-20,612
2019-04-21,612
2019-04-22,612
2019-04-23,612
2019-04-24,612
2019-04-25,612
2019-04-26,612
2019-04-27,612
2019-04-28,612
2019-04-29,612
2019-04-30,612
2019-05-01,612
2019-05-02,612
2019-05-03,612
2019-05-04,612
2019-05-05,612
2019-05-06,612
2019-05-07,612
2019-05-08,612
2019-05-09,583
2019-05-10,583
2019-05-11,583
2019-05-12,583
2019-05-13,583
2019-05-14,583
2019-05-15,583
2019-05-16,583
2019-05-17,583
2019-05-18,583
2019-05-19,583
2019-05-20,583
2019-05-21,583
2019-05-22,583
2019-05-23,583
2019-05-24,583
2019-05-25,583
2019-05-26,570
2019-05-27,570
2019-05-28,570
2019-05-29,570
2019-05-30,570
2019-05-31,570
2019-06-01,570
2019-06-02,570
2019-06-03,570
2019-06-04,570
2019-06-05,570
2019-06-06,570
2019-06-07,570
2019-06-08,570
2019-06-09,570
2019-06-10,570
2019-06-11,570
