date_obj,Rosemary price
2017-10-11,12
2017-10-12,12
2017-10-13,12
2017-10-14,12
2017-10-15,12
2017-10-16,12
2017-10-17,12
2017-10-18,11
2017-10-19,11
2017-10-20,11
2017-10-21,11
2017-10-22,11
2017-10-23,11
2017-10-24,11
2017-10-25,11
2017-10-26,11
2017-10-27,11
2017-10-28,10
2017-10-29,10
2017-10-30,10
2017-10-31,10
2017-11-01,10
2017-11-02,10
2017-11-03,10
2017-11-04,10
2017-11-05,10
2017-11-06,9
2017-11-07,9
2017-11-08,9
2017-11-09,9
2017-11-10,9
2017-11-11,9
2017-11-12,9
2017-11-13,9
2017-11-14,9
2017-11-15,9
2017-11-16,9
2017-11-17,9
2017-11-18,10
2017-11-19,10
2017-11-20,10
2017-11-21,10
2017-11-22,10
2017-11-23,10
2017-11-24,10
2017-11-25,10
2017-11-26,10
2017-11-27,10
2017-11-28,10
2017-11-29,11
2017-11-30,11
2017-12-01,11
2017-12-02,11
2017-12-03,11
2017-12-04,11
2017-12-05,11
2017-12-06,11
2017-12-07,11
2017-12-08,11
2017-12-09,11
2017-12-10,11
2017-12-11,11
2017-12-12,11
2017-12-14,11
2017-12-15,11
2017-12-16,11
2017-12-17,11
2017-12-18,11
2017-12-19,11
2017-12-20,12
2017-12-21,12
2017-12-22,12
2017-12-23,12
2017-12-24,12
2017-12-25,12
2017-12-26,12
2017-12-27,12
2017-12-28,12
2017-12-29,12
2017-12-30,13
2017-12-31,13
2018-01-01,13
2018-01-02,13
2018-01-03,13
2018-01-04,13
2018-01-05,13
2018-01-06,13
2018-01-07,13
2018-01-08,14
2018-01-09,14
2018-01-10,14
2018-01-11,14
2018-01-12,14
2018-01-13,14
2018-01-14,14
2018-01-15,14
2018-01-16,14
2018-01-17,15
2018-01-18,15
2018-01-19,15
2018-01-20,15
2018-01-21,15
2018-01-22,15
2018-01-23,15
2018-01-24,16
2018-01-25,16
2018-01-26,16
2018-01-27,16
2018-01-28,17
2018-01-29,17
2018-01-31,17
2018-02-01,17
2018-02-02,18
2018-02-03,18
2018-02-04,18
2018-02-05,18
2018-02-06,19
2018-02-07,19
2018-02-08,19
2018-02-09,19
2018-02-10,18
2018-02-11,18
2018-02-12,18
2018-02-13,17
2018-02-14,17
2018-02-15,17
2018-02-16,17
2018-02-17,18
2018-02-18,18
2018-02-19,18
2018-02-20,18
2018-02-21,19
2018-02-22,19
2018-02-23,19
2018-02-24,19
2018-02-25,20
2018-02-26,20
2018-02-27,20
2018-02-28,20
2018-03-01,20
2018-03-02,21
2018-03-03,21
2018-03-04,21
2018-03-05,21
2018-03-06,22
2018-03-07,22
2018-03-08,22
2018-03-09,22
2018-03-10,24
2018-03-11,24
2018-03-12,24
2018-03-13,24
2018-03-14,24
2018-03-15,25
2018-03-16,25
2018-03-17,25
2018-03-18,25
2018-03-19,25
2018-03-20,25
2018-03-21,25
2018-03-23,25
2018-03-24,25
2018-03-26,23
2018-03-27,23
2018-03-29,22
2018-03-30,22
2018-03-31,22
2018-04-01,22
2018-04-02,22
2018-04-03,20
2018-04-04,20
2018-04-05,20
2018-04-06,20
2018-04-08,20
2018-04-09,20
2018-04-10,20
2018-04-11,20
2018-04-12,20
2018-04-13,21
2018-04-14,21
2018-04-15,21
2018-04-16,21
2018-04-17,21
2018-04-18,23
2018-04-19,23
2018-04-20,23
2018-04-21,23
2018-04-22,23
2018-04-23,23
2018-04-24,23
2018-04-25,23
2018-04-26,23
2018-04-27,23
2018-04-28,21
2018-04-29,21
2018-04-30,21
2018-05-01,21
2018-05-02,21
2018-05-03,20
2018-05-04,20
2018-05-05,20
2018-05-06,20
2018-05-07,19
2018-05-08,19
2018-05-09,19
2018-05-10,19
2018-05-11,18
2018-05-12,18
2018-05-13,18
2018-05-14,18
2018-05-15,18
2018-05-16,18
2018-05-17,18
2018-05-18,18
2018-05-19,19
2018-05-20,19
2018-05-21,19
2018-05-22,19
2018-05-23,19
2018-05-24,19
2018-05-25,19
2018-05-26,19
2018-05-27,20
2018-05-28,20
2018-05-29,20
2018-05-30,20
2018-05-31,21
2018-06-01,21
2018-06-02,21
2018-06-03,21
2018-06-04,23
2018-06-05,23
2018-06-06,23
2018-06-07,23
2018-06-08,23
2018-06-09,25
2018-06-10,25
2018-06-11,25
2018-06-12,25
2018-06-13,26
2018-06-14,26
2018-06-15,26
2018-06-16,26
2018-06-17,26
2018-06-18,26
2018-06-19,26
2018-06-20,26
2018-06-21,26
2018-06-22,26
2018-06-23,26
2018-06-24,26
2018-06-25,26
2018-06-26,26
2018-06-27,26
2018-06-28,26
2018-06-29,26
2018-06-30,26
2018-07-01,26
2018-07-02,26
2018-07-03,26
2018-07-04,26
2018-07-05,26
2018-07-06,26
2018-07-07,26
2018-07-08,26
2018-07-09,26
2018-07-10,26
2018-07-11,26
2018-07-12,26
2018-07-13,26
2018-07-14,26
2018-07-15,26
2018-07-16,26
2018-07-17,26
2018-07-18,26
2018-07-19,26
2018-07-20,26
2018-07-21,26
2018-07-22,26
2018-07-23,28
2018-07-24,28
2018-07-25,28
2018-07-26,28
2018-07-27,30
2018-07-28,30
2018-07-29,30
2018-07-30,30
2018-07-31,32
2018-08-01,32
2018-08-02,32
2018-08-03,32
2018-08-04,34
2018-08-05,34
2018-08-06,34
2018-08-07,34
2018-08-08,36
2018-08-09,36
2018-08-10,36
2018-08-11,36
2018-08-12,37
2018-08-14,37
2018-08-16,36
2018-08-17,36
2018-08-18,35
2018-08-19,35
2018-08-20,35
2018-08-21,34
2018-08-22,34
2018-08-23,34
2018-08-24,33
2018-08-25,33
2018-08-26,33
2018-08-27,32
2018-08-28,32
2018-08-29,32
2018-08-30,30
2018-08-31,30
2018-09-01,30
2018-09-02,29
2018-09-03,29
2018-09-04,29
2018-09-05,28
2018-09-06,28
2018-09-07,28
2018-09-08,27
2018-09-09,27
2018-09-10,27
2018-09-11,27
2018-09-12,25
2018-09-13,25
2018-09-14,25
2018-09-15,24
2018-09-16,24
2018-09-17,24
2018-09-18,23
2018-09-19,23
2018-09-20,23
2018-09-21,23
2018-09-22,21
2018-09-23,21
2018-09-24,21
2018-09-25,21
2018-09-26,20
2018-09-27,20
2018-09-28,20
2018-09-29,20
2018-09-30,21
2018-10-02,21
2018-10-03,21
2018-10-04,23
2018-10-05,23
2018-10-06,23
2018-10-07,23
2018-10-08,25
2018-10-09,25
2018-10-10,25
2018-10-11,25
2018-10-12,27
2018-10-13,27
2018-10-14,27
2018-10-15,29
2018-10-16,29
2018-10-17,29
2018-10-18,29
2018-10-19,31
2018-10-20,31
2018-10-21,31
2018-10-22,31
2018-10-23,31
2018-10-24,33
2018-10-25,33
2018-10-26,33
2018-10-27,33
2018-10-28,35
2018-10-29,35
2018-10-30,35
2018-10-31,35
2018-11-01,37
2018-11-03,37
2018-11-04,37
2018-11-05,37
2018-11-06,37
2018-11-07,39
2018-11-08,39
2018-11-09,39
2018-11-10,41
2018-11-11,41
2018-11-12,44
2018-11-13,44
2018-11-14,44
2018-11-15,47
2018-11-16,47
2018-11-17,47
2018-11-18,50
2018-11-19,50
2018-11-20,53
2018-11-21,53
2018-11-22,53
2018-11-23,56
2018-11-24,56
2018-11-25,59
2018-11-26,59
2018-11-27,59
2018-11-28,62
2018-11-29,62
2018-12-01,61
2018-12-02,57
2018-12-03,57
2018-12-04,60
2018-12-05,60
2018-12-07,63
2018-12-09,67
2018-12-10,71
2018-12-11,71
2018-12-12,75
2018-12-13,75
2018-12-14,79
2018-12-15,79
2018-12-16,83
2018-12-17,83
2018-12-18,83
2018-12-19,86
2018-12-20,86
2018-12-21,86
2018-12-22,86
2018-12-23,85
2018-12-24,85
2018-12-25,86
2018-12-26,86
2018-12-27,85
2018-12-28,85
2018-12-29,86
2018-12-30,86
2018-12-31,82
2019-01-01,82
2019-01-02,87
2019-01-03,87
2019-01-04,91
2019-01-05,91
2019-01-06,96
2019-01-08,99
2019-01-10,97
2019-01-11,97
2019-01-12,97
2019-01-13,97
2019-01-14,99
2019-01-15,99
2019-01-16,100
2019-01-17,100
2019-01-18,104
2019-01-19,105
2019-01-20,105
2019-01-21,105
2019-01-22,106
2019-01-23,106
2019-01-24,107
2019-01-25,110
2019-01-26,110
2019-01-27,110
2019-01-28,110
2019-01-29,110
2019-01-30,110
2019-01-31,110
2019-02-01,110
2019-02-02,110
2019-02-03,110
2019-02-04,110
2019-02-05,110
2019-02-06,110
2019-02-07,109
2019-02-08,105
2019-02-09,105
2019-02-10,99
2019-02-11,95
2019-02-12,95
2019-02-13,90
2019-02-14,90
2019-02-15,85
2019-02-16,86
2019-02-17,86
2019-02-18,82
2019-02-19,82
2019-02-20,77
2019-02-21,74
2019-02-22,74
2019-02-23,70
2019-02-24,67
2019-02-25,64
2019-02-26,64
2019-02-27,61
2019-02-28,61
2019-03-01,58
2019-03-02,57
2019-03-03,55
2019-03-04,55
2019-03-05,52
2019-03-06,50
2019-03-07,50
2019-03-08,50
2019-03-09,50
2019-03-10,49
2019-03-11,47
2019-03-12,44
2019-03-13,44
2019-03-14,41
2019-03-15,41
2019-03-16,38
2019-03-17,36
2019-03-18,36
2019-03-19,34
2019-03-20,33
2019-03-21,32
2019-03-22,32
2019-03-23,30
2019-03-24,30
2019-03-25,29
2019-03-26,28
2019-03-27,28
2019-03-28,28
2019-03-29,28
2019-03-30,30
2019-03-31,30
2019-04-01,30
2019-04-02,30
2019-04-03,30
2019-04-04,30
2019-04-05,30
2019-04-06,30
2019-04-07,30
2019-04-08,30
2019-04-09,30
2019-04-10,30
2019-04-11,30
2019-04-12,30
2019-04-13,30
2019-04-14,30
2019-04-15,30
2019-04-16,30
2019-04-17,30
2019-04-18,30
2019-04-19,30
2019-04-20,30
2019-04-21,30
2019-04-22,30
2019-04-23,30
2019-04-24,30
2019-04-25,30
2019-04-26,30
2019-04-27,30
2019-04-28,30
2019-04-29,30
2019-04-30,29
2019-05-01,29
2019-05-02,27
2019-05-03,27
2019-05-04,26
2019-05-05,26
2019-05-06,27
2019-05-07,27
2019-05-08,29
2019-05-09,29
2019-05-10,29
2019-05-11,31
2019-05-12,31
2019-05-13,33
2019-05-14,33
2019-05-15,33
2019-05-16,35
2019-05-17,35
2019-05-18,37
2019-05-19,37
2019-05-20,37
2019-05-21,36
2019-05-22,36
2019-05-23,35
2019-05-24,35
2019-05-25,33
2019-05-26,33
2019-05-27,32
2019-05-28,32
2019-05-29,30
2019-05-30,30
2019-05-31,30
2019-06-01,28
2019-06-02,28
2019-06-03,28
2019-06-04,28
2019-06-05,30
2019-06-06,30
2019-06-07,30
2019-06-08,30
2019-06-09,30
2019-06-10,30
2019-06-11,30
2019-06-12,30
2019-06-13,30
2019-06-14,32
2019-06-15,32
2019-06-16,32
2019-06-17,34
2019-06-18,34
2019-06-19,34
2019-06-20,35
2019-06-21,35
2019-06-22,35
2019-06-23,35
2019-06-24,35
2019-06-25,35
2019-06-26,35
2019-06-27,35
2019-06-28,35
2019-06-29,35
2019-06-30,35
2019-07-01,35
2019-07-02,35
2019-07-03,35
2019-07-04,35
2019-07-05,35
2019-07-06,35
2019-07-07,35
2019-07-08,35
2019-07-09,35
2019-07-10,35
2019-07-11,35
2019-07-12,35
2019-07-13,35
2019-07-14,35
2019-07-15,35
2019-07-16,35
2019-07-17,35
2019-07-18,35
2019-07-19,35
2019-07-20,35
2019-07-21,35
2019-07-22,35
2019-07-23,35
2019-07-24,36
2019-07-25,36
2019-07-26,36
2019-07-27,35
2019-07-28,35
2019-07-29,35
2019-07-30,36
2019-07-31,36
2019-08-01,36
2019-08-02,38
2019-08-03,38
2019-08-04,38
2019-08-05,40
2019-08-06,40
2019-08-07,40
2019-08-08,42
2019-08-09,42
2019-08-10,42
2019-08-11,45
2019-08-12,45
2019-08-13,45
2019-08-14,48
2019-08-15,48
2019-08-16,51
2019-08-17,51
2019-08-18,51
2019-08-19,52
2019-08-20,52
2019-08-21,52
2019-08-22,51
2019-08-23,51
2019-08-24,51
2019-08-24,51
2019-08-25,53
2019-08-25,53
2019-08-26,53
2019-08-26,53
2019-08-27,53
2019-08-27,53
2019-08-28,51
2019-08-29,51
2019-08-30,49
2019-08-31,49
2019-09-01,49
2019-09-02,49
2019-09-03,47
2019-09-04,47
