date_obj,Raw%20mud%20pie price
2016-01-07,673
2016-01-08,673
2016-01-09,673
2016-01-10,673
2016-01-11,673
2016-01-12,673
2016-01-13,673
2016-01-14,673
2016-01-15,673
2016-01-16,673
2016-01-17,673
2016-01-18,673
2016-01-19,673
2016-01-20,673
2016-01-21,673
2016-01-22,673
2016-01-23,673
2016-01-24,673
2016-01-25,673
2016-01-26,673
2016-01-27,673
2016-01-28,673
2016-01-29,673
2016-01-30,673
2016-01-31,673
2016-02-01,673
2016-02-02,673
2016-02-03,673
2016-02-04,673
2016-02-05,673
2016-02-06,673
2016-02-07,673
2016-02-08,673
2016-02-09,673
2016-02-10,673
2016-02-11,673
2016-02-12,673
2016-02-13,673
2016-02-14,673
2016-02-15,673
2016-02-16,673
2016-02-17,673
2016-02-18,673
2016-02-19,673
2016-02-20,673
2016-02-21,673
2016-02-22,673
2016-02-23,673
2016-02-24,673
2016-02-25,673
2016-02-26,673
2016-02-27,673
2016-02-28,673
2016-02-29,673
2016-03-01,673
2016-03-02,673
2016-03-03,673
2016-03-04,673
2016-03-05,673
2016-03-06,673
2016-03-07,673
2016-03-08,673
2016-03-09,673
2016-03-10,673
2016-03-11,673
2016-03-12,673
2016-03-13,673
2016-03-14,673
2016-03-15,673
2016-03-16,673
2016-03-17,673
2016-03-18,673
2016-03-19,673
2016-03-20,673
2016-03-21,673
2016-03-22,673
2016-03-23,673
2016-03-24,673
2016-03-25,673
2016-03-26,673
2016-03-27,673
2016-03-28,673
2016-03-29,673
2016-03-30,673
2016-03-31,673
2016-04-01,673
2016-04-02,673
2016-04-03,673
2016-04-04,673
2016-04-05,673
2016-04-06,673
2016-04-07,673
2016-04-08,673
2016-04-09,673
2016-04-10,673
2016-04-11,673
2016-04-12,673
2016-04-13,673
2016-04-14,673
2016-04-15,673
2016-04-16,673
2016-04-17,673
2016-04-18,673
2016-04-19,673
2016-04-20,673
2016-04-21,673
2016-04-22,673
2016-04-23,673
2016-04-24,673
2016-04-25,673
2016-04-26,673
2016-04-27,673
2016-04-28,673
2016-04-29,673
2016-04-30,673
2016-05-01,673
2016-05-02,673
2016-05-03,673
2016-05-04,673
2016-05-05,673
2016-05-06,673
2016-05-07,673
2016-05-08,673
2016-05-09,673
2016-05-10,673
2016-05-11,673
2016-05-12,673
2016-05-13,673
2016-05-14,673
2016-05-15,673
2016-05-16,673
2016-05-17,673
2016-05-18,673
2016-05-19,673
2016-05-22,673
2016-05-23,673
2016-05-24,673
2016-05-25,704
2016-05-26,704
2016-05-27,704
2016-05-28,704
2016-05-29,704
2016-05-30,704
2016-05-31,704
2016-06-01,704
2016-06-02,704
2016-06-03,704
2016-06-04,704
2016-06-05,704
2016-06-06,704
2016-06-07,704
2016-06-08,704
2016-06-09,704
2016-06-10,704
2016-06-11,704
2016-06-12,704
2016-06-13,704
2016-06-14,704
2016-06-15,704
2016-06-16,704
2016-06-17,704
2016-06-18,704
2016-06-19,704
2016-06-20,704
2016-06-21,704
2016-06-22,704
2016-06-23,704
2016-06-24,704
2016-06-25,704
2016-06-26,704
2016-06-27,704
2016-06-28,704
2016-06-29,704
2016-06-30,704
2016-07-01,704
2016-07-02,704
2016-07-03,704
2016-07-04,704
2016-07-05,704
2016-07-06,704
2016-07-07,704
2016-07-08,704
2016-07-09,704
2016-07-10,704
2016-07-11,704
2016-07-12,704
2016-07-13,704
2016-07-14,704
2016-07-15,704
2016-07-16,704
2016-07-17,704
2016-07-18,704
2016-07-23,704
2016-07-24,704
2016-07-25,704
2016-07-26,704
2016-07-27,704
2016-07-28,704
2016-07-29,704
2016-07-30,704
2016-07-31,704
2016-08-01,704
2016-08-02,704
2016-08-03,704
2016-08-04,704
2016-08-05,704
2016-08-06,704
2016-08-07,704
2016-08-08,704
2016-08-09,704
2016-08-10,704
2016-08-11,704
2016-08-12,704
2016-08-13,704
2016-08-14,704
2016-08-15,704
2016-08-16,704
2016-08-17,704
2016-08-18,704
2016-08-19,704
2016-08-20,704
2016-08-21,704
2016-08-22,704
2016-08-23,704
2016-08-24,704
2016-08-25,704
2016-08-26,704
2016-08-28,704
2016-08-31,704
2016-09-01,704
2016-09-02,704
2016-09-03,704
2016-09-04,704
2016-09-05,704
2016-09-06,704
2016-09-07,704
2016-09-08,704
2016-09-09,704
2016-09-10,704
2016-09-11,704
2016-09-12,704
2016-09-13,704
2016-09-14,704
2016-09-15,704
2016-09-16,704
2016-09-17,704
2016-09-18,704
2016-09-19,704
2016-09-20,704
2016-09-21,704
2016-09-22,704
2016-09-23,704
2016-09-24,704
2016-09-25,704
2016-09-26,704
2016-09-27,704
2016-09-28,704
2016-09-29,704
2016-09-30,704
2016-10-01,704
2016-10-02,704
2016-10-03,704
2016-10-04,704
2016-10-05,704
2016-10-06,704
2016-10-07,730
2016-10-08,730
2016-10-09,730
2016-10-10,730
2016-10-11,730
2016-10-12,730
2016-10-13,730
2016-10-14,730
2016-10-15,730
2016-10-16,730
2016-10-17,730
2016-10-18,730
2016-10-19,730
2016-10-20,730
2016-10-21,730
2016-10-22,730
2016-10-23,730
2016-10-24,730
2016-10-25,730
2016-10-26,730
2016-10-27,730
2016-10-28,730
2016-10-29,730
2016-10-30,730
2016-10-31,730
2016-11-01,730
2016-11-02,730
2016-11-03,730
2016-11-04,730
2016-11-05,730
2016-11-06,730
2016-11-07,730
2016-11-08,730
2016-11-09,730
2016-11-10,730
2016-11-11,730
2016-11-12,730
2016-11-13,730
2016-11-14,730
2016-12-08,730
2016-12-09,730
2016-12-10,730
2016-12-11,730
2016-12-12,730
2016-12-13,730
2016-12-14,730
2016-12-15,730
2016-12-16,730
2016-12-17,730
2016-12-18,730
2016-12-19,730
2016-12-20,730
2016-12-21,730
2016-12-22,730
2016-12-23,730
2016-12-24,730
2016-12-25,730
2016-12-26,730
2016-12-27,730
2016-12-28,730
2016-12-29,730
2016-12-30,730
2016-12-31,730
2017-01-01,730
2017-01-02,730
2017-01-03,730
2017-01-04,730
2017-01-05,730
2017-01-06,730
2017-01-07,730
2017-01-08,730
2017-01-09,730
2017-01-10,730
2017-01-11,730
2017-01-12,730
2017-01-13,730
2017-01-14,730
2017-01-15,730
2017-01-16,730
2017-01-17,730
2017-01-18,730
2017-01-19,730
2017-01-20,730
2017-01-21,730
2017-01-22,730
2017-01-27,730
2017-01-28,730
2017-01-29,730
2017-01-30,730
2017-01-31,730
2017-02-01,730
2017-02-02,730
2017-02-03,730
2017-02-04,730
2017-02-05,730
2017-02-06,730
2017-02-07,730
2017-02-08,730
2017-02-09,730
2017-02-10,730
2017-02-11,730
2017-02-12,730
2017-02-13,730
2017-02-14,730
2017-02-15,730
2017-02-16,730
2017-02-18,730
2017-02-19,730
2017-02-20,730
2017-02-21,730
2017-02-22,730
2017-02-23,730
2017-02-24,730
2017-02-25,730
2017-02-26,730
2017-02-27,730
2017-02-28,730
2017-03-01,730
2017-03-02,730
2017-03-03,730
2017-03-04,730
2017-03-05,730
2017-03-06,730
2017-03-07,730
2017-03-08,730
2017-03-09,730
2017-03-10,751
2017-03-11,751
2017-03-12,751
2017-03-13,751
2017-03-14,751
2017-03-15,751
2017-03-16,751
2017-03-17,751
2017-03-18,751
2017-03-19,751
2017-03-20,751
2017-03-21,751
2017-03-22,751
2017-03-23,751
2017-03-24,751
2017-03-25,751
2017-03-26,751
2017-03-27,751
2017-03-28,751
2017-03-29,751
2017-03-30,751
2017-03-31,751
2017-04-01,751
2017-04-02,751
2017-04-03,751
2017-04-04,751
2017-04-12,751
2017-04-13,751
2017-04-14,751
2017-04-15,751
2017-04-16,751
2017-04-17,751
2017-04-18,751
2017-04-19,751
2017-04-20,751
2017-04-21,751
2017-04-22,751
2017-04-23,751
2017-04-24,751
2017-04-25,751
2017-04-26,751
2017-04-27,751
2017-04-28,751
2017-04-29,751
2017-04-30,751
2017-05-01,751
2017-05-02,751
2017-05-03,751
2017-05-04,751
2017-05-05,751
2017-05-06,774
2017-05-07,774
2017-05-08,774
2017-05-09,774
2017-05-10,774
2017-05-11,774
2017-05-12,774
2017-05-13,774
2017-05-14,774
2017-05-15,774
2017-05-16,774
2017-05-17,774
2017-05-18,774
2017-05-19,774
2017-05-20,774
2017-05-21,774
2017-05-22,774
2017-05-23,774
2017-05-24,774
2017-05-25,774
2017-05-26,774
2017-05-27,774
2017-05-28,774
2017-05-29,774
2017-05-30,774
2017-05-31,774
2017-06-01,774
2017-06-02,774
2017-06-03,774
2017-06-06,774
2017-06-07,774
2017-06-08,774
2017-06-09,774
2017-06-10,774
2017-06-11,774
2017-06-12,774
2017-06-13,774
2017-06-14,774
2017-06-15,774
2017-06-16,774
2017-06-17,774
2017-06-18,774
2017-06-19,774
2017-06-20,774
2017-06-21,774
2017-06-22,774
2017-06-23,774
2017-06-24,774
2017-06-25,774
2017-06-26,774
2017-06-27,774
2017-06-28,774
2017-06-29,774
2017-06-30,774
2017-07-01,774
2017-07-02,774
2017-07-03,774
2017-07-04,774
2017-07-05,774
2017-07-06,774
2017-07-07,774
2017-07-08,774
2017-07-13,774
2017-07-14,774
2017-07-15,774
2017-07-16,774
2017-07-17,774
2017-07-18,804
2017-07-19,804
2017-07-20,804
2017-07-21,804
2017-07-22,804
2017-07-23,804
2017-07-24,804
2017-07-25,804
2017-07-26,804
2017-07-27,804
2017-07-28,804
2017-07-29,804
2017-07-30,804
2017-07-31,804
2017-08-01,804
2017-08-02,804
2017-08-03,804
2017-08-04,804
2017-08-05,804
2017-08-06,804
2017-08-09,804
2017-08-10,804
2017-08-11,804
2017-08-12,804
2017-08-13,804
2017-08-14,804
2017-08-15,804
2017-08-16,804
2017-08-17,804
2017-08-18,804
2017-08-19,804
2017-08-20,804
2017-08-22,804
2017-08-23,804
2017-08-24,804
2017-08-25,804
2017-08-26,804
2017-08-27,804
2017-08-28,804
2017-08-29,804
2017-08-30,804
2017-08-31,804
2017-09-01,804
2017-09-02,804
2017-09-03,804
2017-09-04,804
2017-09-05,804
2017-09-06,804
2017-09-07,804
2017-09-08,804
2017-09-09,804
2017-09-10,804
2017-09-11,804
2017-09-12,804
2017-09-13,804
2017-09-14,804
2017-09-15,804
2017-09-16,804
2017-09-17,804
2017-09-19,804
2017-09-20,804
2017-09-21,804
2017-09-22,804
2017-09-23,804
2017-09-24,804
2017-09-25,804
2017-09-26,804
2017-09-27,804
2017-09-28,804
2017-09-29,804
2017-09-30,804
2017-10-01,804
2017-10-02,804
2017-10-03,804
2017-10-04,804
2017-10-05,804
2017-10-06,804
2017-10-07,804
2017-10-08,804
2017-10-09,804
2017-10-10,804
2017-10-11,804
2017-10-12,804
2017-10-13,836
2017-10-14,836
2017-10-15,836
2017-10-16,836
2017-10-17,836
2017-10-18,836
2017-10-19,836
2017-10-20,836
2017-10-21,836
2017-10-22,836
2017-10-23,836
2017-10-24,836
2017-10-25,836
2017-10-26,836
2017-10-27,836
2017-10-28,836
2017-10-29,836
2017-10-30,836
2017-10-31,836
2017-11-01,836
2017-11-02,836
2017-11-03,836
2017-11-04,836
2017-11-05,836
2017-11-06,836
2017-11-07,836
2017-11-08,836
2017-11-09,836
2017-11-10,836
2017-11-11,836
2017-11-12,836
2017-11-13,836
2017-11-14,836
2017-11-15,836
2017-11-16,836
2017-11-17,836
2017-11-18,836
2017-11-19,836
2017-11-20,836
2017-11-21,836
2017-11-22,836
2017-11-23,836
2017-11-24,836
2017-11-25,836
2017-11-26,836
2017-11-27,836
2017-11-28,836
2017-11-29,836
2017-11-30,836
2017-12-01,836
2017-12-02,836
2017-12-03,836
2017-12-04,836
2017-12-05,836
2017-12-06,836
2017-12-07,836
2017-12-08,836
2017-12-09,836
2017-12-10,836
2017-12-11,836
2017-12-12,836
2017-12-14,836
2017-12-15,836
2017-12-16,836
2017-12-17,836
2017-12-18,836
2017-12-19,836
2017-12-20,836
2017-12-21,836
2017-12-22,836
2017-12-23,836
2017-12-24,836
2017-12-25,836
2017-12-26,836
2017-12-27,836
2017-12-28,836
2017-12-29,836
2017-12-30,836
2017-12-31,836
2018-01-01,836
2018-01-02,836
2018-01-03,836
2018-01-04,836
2018-01-05,836
2018-01-06,836
2018-01-07,836
2018-01-08,836
2018-01-09,836
2018-01-10,836
2018-01-11,836
2018-01-12,836
2018-01-13,836
2018-01-14,867
2018-01-15,867
2018-01-16,867
2018-01-17,867
2018-01-18,867
2018-01-19,867
2018-01-20,867
2018-01-21,867
2018-01-22,867
2018-01-23,867
2018-01-24,867
2018-01-25,867
2018-01-26,867
2018-01-27,867
2018-01-28,867
2018-01-29,867
2018-01-31,867
2018-02-01,867
2018-02-02,867
2018-02-03,867
2018-02-04,867
2018-02-05,867
2018-02-06,867
2018-02-07,867
2018-02-08,867
2018-02-09,867
2018-02-10,867
2018-02-11,867
2018-02-12,867
2018-02-13,867
2018-02-14,867
2018-02-15,867
2018-02-16,867
2018-02-17,867
2018-02-18,867
2018-02-19,867
2018-02-20,867
2018-02-21,867
2018-02-22,867
2018-02-23,867
2018-02-24,867
2018-02-25,867
2018-02-26,867
2018-02-27,867
2018-02-28,867
2018-03-01,867
2018-03-02,867
2018-03-03,867
2018-03-04,867
2018-03-05,867
2018-03-06,894
2018-03-07,894
2018-03-08,894
2018-03-09,894
2018-03-10,894
2018-03-11,894
2018-03-12,894
2018-03-13,894
2018-03-14,894
2018-03-15,894
2018-03-16,894
2018-03-17,894
2018-03-18,894
2018-03-19,894
2018-03-20,894
2018-03-21,894
2018-03-23,894
2018-03-24,894
2018-03-26,894
2018-03-27,894
2018-03-28,894
2018-03-29,894
2018-03-30,894
2018-03-31,894
2018-04-01,894
2018-04-02,894
2018-04-03,894
2018-04-04,894
2018-04-05,894
2018-04-06,894
2018-04-08,894
2018-04-09,894
2018-04-10,894
2018-04-11,894
2018-04-12,894
2018-04-13,894
2018-04-14,894
2018-04-15,894
2018-04-16,894
2018-04-17,894
2018-04-18,894
2018-04-19,894
2018-04-20,894
2018-04-21,894
2018-04-22,894
2018-04-23,894
2018-04-24,894
2018-04-25,894
2018-04-26,894
2018-04-27,894
2018-04-28,894
2018-04-29,894
2018-04-30,894
2018-05-01,894
2018-05-02,894
2018-05-03,894
2018-05-04,894
2018-05-05,894
2018-05-06,894
2018-05-07,894
2018-05-08,894
2018-05-09,894
2018-05-10,894
2018-05-11,894
2018-05-12,894
2018-05-13,894
2018-05-14,894
2018-05-15,894
2018-05-16,894
2018-05-17,894
2018-05-18,894
2018-05-19,894
2018-05-20,894
2018-05-21,894
2018-05-22,894
2018-05-23,894
2018-05-24,894
2018-05-25,894
2018-05-26,894
2018-05-27,894
2018-05-28,894
2018-05-29,894
2018-05-30,894
2018-05-31,894
2018-06-01,894
2018-06-02,894
2018-06-03,894
2018-06-04,894
2018-06-05,894
2018-06-06,894
2018-06-07,894
2018-06-08,894
2018-06-09,894
2018-06-10,894
2018-06-11,894
2018-06-12,894
2018-06-13,894
2018-06-14,894
2018-06-15,894
2018-06-16,894
2018-06-17,894
2018-06-18,894
2018-06-19,894
2018-06-20,894
2018-06-21,894
2018-06-22,894
2018-06-23,894
2018-06-24,894
2018-06-25,894
2018-06-26,894
2018-06-27,894
2018-06-28,894
2018-06-29,894
2018-06-30,894
2018-07-01,894
2018-07-02,894
2018-07-03,894
2018-07-04,894
2018-07-05,894
2018-07-06,894
2018-07-07,894
2018-07-08,894
2018-07-09,894
2018-07-10,894
2018-07-11,894
2018-07-12,894
2018-07-13,894
2018-07-14,894
2018-07-15,894
2018-07-16,894
2018-07-17,894
2018-07-18,894
2018-07-19,894
2018-07-20,894
2018-07-21,894
2018-07-22,894
2018-07-23,894
2018-07-24,894
2018-07-25,894
2018-07-26,894
2018-07-27,894
2018-07-28,894
2018-07-29,894
2018-07-30,894
2018-07-31,894
2018-08-01,894
2018-08-02,894
2018-08-03,894
2018-08-04,894
2018-08-05,894
2018-08-06,894
2018-08-07,894
2018-08-08,894
2018-08-09,894
2018-08-10,894
2018-08-11,894
2018-08-12,894
2018-08-14,894
2018-08-16,894
2018-08-17,894
2018-08-18,894
2018-08-19,894
2018-08-20,894
2018-08-21,894
2018-08-22,894
2018-08-23,894
2018-08-24,894
2018-08-25,894
2018-08-26,894
2018-08-27,894
2018-08-28,894
2018-08-29,894
2018-08-30,894
2018-08-31,894
2018-09-01,894
2018-09-02,894
2018-09-03,894
2018-09-04,894
2018-09-05,894
2018-09-06,894
2018-09-07,894
2018-09-08,894
2018-09-09,894
2018-09-10,894
2018-09-11,894
2018-09-12,894
2018-09-13,894
2018-09-14,894
2018-09-15,894
2018-09-16,894
2018-09-17,894
2018-09-18,894
2018-09-19,894
2018-09-20,894
2018-09-21,894
2018-09-22,894
2018-09-23,894
2018-09-24,894
2018-09-25,894
2018-09-26,894
2018-09-27,894
2018-09-28,894
2018-09-29,894
2018-09-30,894
2018-10-02,894
2018-10-03,894
2018-10-04,894
2018-10-05,894
2018-10-06,894
2018-10-07,894
2018-10-08,894
2018-10-09,894
2018-10-10,894
2018-10-11,894
2018-10-12,894
2018-10-13,894
2018-10-14,894
2018-10-15,894
2018-10-16,894
2018-10-17,894
2018-10-18,894
2018-10-19,894
2018-10-20,894
2018-10-21,894
2018-10-22,894
2018-10-23,894
2018-10-24,894
2018-10-25,894
2018-10-26,894
2018-10-27,894
2018-10-28,894
2018-10-29,894
2018-10-30,894
2018-10-31,894
2018-11-01,894
2018-11-03,894
2018-11-04,894
2018-11-05,894
2018-11-06,894
2018-11-07,894
2018-11-08,894
2018-11-09,894
2018-11-10,894
2018-11-11,894
2018-11-12,894
2018-11-13,894
2018-11-14,894
2018-11-15,894
2018-11-16,894
2018-11-17,894
2018-11-18,894
2018-11-19,894
2018-11-20,894
2018-11-21,894
2018-11-22,894
2018-11-23,894
2018-11-24,894
2018-11-25,894
2018-11-26,894
2018-11-27,929
2018-11-28,929
2018-11-29,929
2018-12-01,929
2018-12-02,929
2018-12-03,929
2018-12-04,929
2018-12-05,929
2018-12-07,929
2018-12-09,929
2018-12-11,929
2018-12-13,929
2018-12-14,929
2018-12-15,929
2018-12-16,929
2018-12-17,929
2018-12-18,929
2018-12-19,929
2018-12-20,929
2018-12-21,929
2018-12-22,929
2018-12-23,929
2018-12-24,929
2018-12-25,929
2018-12-26,929
2018-12-27,929
2018-12-28,929
2018-12-29,929
2018-12-30,929
2018-12-31,929
2019-01-01,929
2019-01-02,929
2019-01-03,929
2019-01-04,929
2019-01-05,929
2019-01-06,929
2019-01-08,929
2019-01-10,929
2019-01-11,929
2019-01-12,929
2019-01-13,929
2019-01-14,929
2019-01-15,929
2019-01-16,929
2019-01-17,929
2019-01-18,929
2019-01-19,929
2019-01-20,929
2019-01-21,929
2019-01-22,929
2019-01-23,929
2019-01-24,929
2019-01-25,929
2019-01-26,929
2019-01-27,929
2019-01-29,929
2019-01-30,929
2019-01-31,929
2019-02-01,929
2019-02-02,929
2019-02-03,929
2019-02-04,929
2019-02-05,929
2019-02-06,929
2019-02-07,929
2019-02-08,929
2019-02-09,929
2019-02-10,929
2019-02-11,929
2019-02-12,929
2019-02-13,929
2019-02-14,929
2019-02-15,929
2019-02-16,929
2019-02-17,929
2019-02-18,929
2019-02-19,929
2019-02-20,929
2019-02-21,929
2019-02-22,929
2019-02-23,929
2019-02-24,929
2019-02-25,929
2019-02-26,929
2019-02-27,929
2019-02-28,929
2019-03-01,929
2019-03-02,929
2019-03-03,929
2019-03-04,929
2019-03-05,929
2019-03-06,929
2019-03-07,929
2019-03-08,929
2019-03-09,929
2019-03-10,929
2019-03-11,929
2019-03-12,929
2019-03-13,929
2019-03-14,929
2019-03-15,929
2019-03-16,929
2019-03-17,929
2019-03-18,929
2019-03-19,929
2019-03-20,929
2019-03-21,929
2019-03-22,929
2019-03-23,929
2019-03-24,929
2019-03-25,929
2019-03-26,929
2019-03-27,929
2019-03-28,929
2019-03-29,929
2019-03-30,929
2019-03-31,929
2019-04-01,929
2019-04-02,929
2019-04-03,929
2019-04-04,929
2019-04-05,929
2019-04-06,929
2019-04-07,929
2019-04-08,929
2019-04-09,929
2019-04-10,929
2019-04-11,929
2019-04-12,929
2019-04-13,929
2019-04-14,929
2019-04-15,929
2019-04-16,929
2019-04-17,929
2019-04-18,929
2019-04-19,929
2019-04-20,929
2019-04-21,929
2019-04-22,929
2019-04-23,929
2019-04-24,929
2019-04-25,929
2019-04-26,929
2019-04-27,929
2019-04-28,929
2019-04-29,929
2019-04-30,929
2019-05-01,929
2019-05-02,929
2019-05-03,929
2019-05-04,929
2019-05-05,929
2019-05-06,929
2019-05-07,929
2019-05-08,929
2019-05-09,929
2019-05-10,929
2019-05-11,929
2019-05-12,929
2019-05-13,929
2019-05-14,929
2019-05-15,929
2019-05-16,929
2019-05-17,929
2019-05-18,929
2019-05-19,929
2019-05-20,929
2019-05-21,929
2019-05-22,929
2019-05-23,929
2019-05-24,929
2019-05-25,929
2019-05-26,929
2019-05-27,929
2019-05-28,929
2019-05-29,929
2019-05-30,929
2019-05-31,929
2019-06-01,929
2019-06-02,929
2019-06-03,929
2019-06-04,929
2019-06-05,929
2019-06-06,929
2019-06-07,929
2019-06-08,929
2019-06-09,929
2019-06-10,929
2019-06-11,929
2019-06-12,929
2019-06-13,929
2019-06-14,929
2019-06-15,929
2019-06-16,929
2019-06-17,929
2019-06-18,929
2019-06-19,929
2019-06-20,929
2019-06-21,929
2019-06-22,929
2019-06-23,929
2019-06-24,929
2019-06-25,929
2019-06-26,929
2019-06-27,929
2019-06-28,929
2019-06-29,929
2019-06-30,929
2019-07-01,929
2019-07-02,929
2019-07-03,929
2019-07-04,929
2019-07-05,929
2019-07-06,929
2019-07-07,929
2019-07-08,929
2019-07-09,929
2019-07-10,929
2019-07-11,967
2019-07-12,967
2019-07-13,967
2019-07-14,967
2019-07-15,967
2019-07-16,967
2019-07-17,967
2019-07-18,967
2019-07-19,967
2019-07-20,967
2019-07-21,967
2019-07-22,967
2019-07-23,967
2019-07-24,967
2019-07-25,967
2019-07-26,967
2019-07-27,967
2019-07-28,967
2019-07-29,967
2019-07-30,967
2019-07-31,967
2019-08-01,967
2019-08-02,967
2019-08-03,967
2019-08-04,967
2019-08-05,967
2019-08-06,967
2019-08-07,967
2019-08-08,967
2019-08-09,967
2019-08-10,967
2019-08-11,967
2019-08-12,967
2019-08-13,967
2019-08-14,967
2019-08-15,967
2019-08-16,967
2019-08-17,967
2019-08-18,967
2019-08-19,967
2019-08-20,967
2019-08-21,967
2019-08-22,967
2019-08-23,967
2019-08-24,967
2019-08-24,967
2019-08-25,967
2019-08-25,967
2019-08-26,967
2019-08-26,967
2019-08-27,967
2019-08-27,967
2019-08-28,967
2019-08-29,967
2019-08-30,967
2019-08-31,967
2019-09-01,967
2019-09-02,967
2019-09-03,967
2019-09-04,967
2019-09-05,967
