date_obj,Shirt%20(lilac) price
2015-08-12,3943
2015-08-13,3943
2015-08-14,3943
2015-08-15,3943
2015-08-16,3943
2015-08-17,3943
2015-08-18,3943
2015-08-19,3943
2015-08-20,3776
2015-08-21,3776
2015-08-22,3776
2015-08-23,3776
2015-08-24,3776
2015-08-25,3776
2015-08-26,3776
2015-08-27,3776
2015-08-28,3776
2015-08-29,3776
2015-08-30,3776
2015-08-31,3776
2015-09-01,3776
2015-09-02,3776
2015-09-03,3776
2015-09-04,3776
2015-09-05,3776
2015-09-06,3776
2015-09-07,3776
2015-09-08,3688
2015-09-09,3688
2015-09-10,3688
2015-09-11,3688
2015-09-12,3688
2015-09-13,3688
2015-09-14,3688
2015-09-15,3688
2015-09-16,3688
2015-09-17,3688
2015-09-18,3688
2015-09-19,3688
2015-09-20,3688
2015-09-21,3688
2015-09-22,3688
2015-09-23,3688
2015-09-24,3688
2015-09-25,3688
2015-09-26,3688
2015-09-27,3688
2015-09-28,3688
2015-09-29,3688
2015-09-30,3555
2015-10-01,3555
2015-10-02,3555
2015-10-03,3555
2015-10-04,3555
2015-10-05,3555
2015-10-06,3555
2015-10-07,3555
2015-10-08,3555
2015-10-09,3555
2015-10-10,3555
2015-10-11,3555
2015-10-12,3555
2015-10-13,3555
2015-10-14,3555
2015-10-15,3555
2015-10-16,3555
2015-10-17,3555
2015-10-18,3555
2015-10-19,3555
2015-10-20,3555
2015-10-21,3555
2015-10-22,3555
2015-10-23,3462
2015-10-24,3462
2015-10-25,3462
2015-10-26,3462
2015-10-27,3462
2015-10-28,3462
2015-10-29,3462
2015-10-30,3462
2015-10-31,3462
2015-11-01,3462
2015-11-02,3462
2015-11-03,3462
2015-11-04,3462
2015-11-05,3462
2015-11-06,3462
2015-11-07,3462
2015-11-08,3462
2015-11-09,3462
2015-11-10,3462
2015-11-11,3462
2015-11-12,3462
2015-11-13,3462
2015-11-14,3462
2015-11-15,3462
2015-11-16,3462
2015-11-17,3379
2015-11-18,3379
2015-11-19,3379
2015-11-20,3379
2015-11-21,3379
2015-11-22,3379
2015-11-23,3379
2015-11-24,3379
2015-11-25,3379
2015-11-26,3379
2015-11-27,3379
2015-11-28,3379
2015-11-29,3379
2015-11-30,3379
2015-12-01,3379
2015-12-02,3379
2015-12-03,3379
2015-12-04,3379
2015-12-05,3379
2015-12-06,3379
2015-12-07,3379
2015-12-08,3379
2015-12-09,3379
2015-12-10,3379
2015-12-11,3248
2015-12-12,3248
2015-12-13,3248
2015-12-14,3248
2015-12-15,3248
2015-12-16,3248
2015-12-17,3248
2015-12-18,3248
2015-12-19,3248
2015-12-20,3248
2015-12-21,3248
2015-12-22,3248
2015-12-23,3248
2015-12-24,3248
2015-12-25,3248
2015-12-26,3248
2015-12-27,3248
2015-12-28,3248
2015-12-29,3248
2015-12-30,3248
2015-12-31,3248
2016-01-01,3248
2016-01-02,3248
2016-01-03,3153
2016-01-04,3153
2016-01-05,3153
2016-01-06,3153
2016-01-07,3153
2016-01-08,3153
2016-01-09,3153
2016-01-10,3153
2016-01-11,3153
2016-01-12,3153
2016-01-13,3153
2016-01-14,3153
2016-01-15,3153
2016-01-16,3153
2016-01-17,3153
2016-01-18,3153
2016-01-19,3153
2016-01-20,3153
2016-01-21,3153
2016-01-22,3153
2016-01-23,3153
2016-01-24,3153
2016-01-25,3135
2016-01-26,3135
2016-01-27,3135
2016-01-28,3135
2016-01-29,3135
2016-01-30,3135
2016-01-31,3135
2016-02-01,3135
2016-02-02,3135
2016-02-03,3135
2016-02-04,3135
2016-02-05,3135
2016-02-06,3135
2016-02-07,3135
2016-02-08,3135
2016-02-09,3135
2016-02-10,3135
2016-02-11,3135
2016-02-12,3135
2016-02-13,3135
2016-02-14,3135
2016-02-15,3135
2016-02-16,3153
2016-02-17,3153
2016-02-18,3153
2016-02-19,3153
2016-02-20,3153
2016-02-21,3153
2016-02-22,3153
2016-02-23,3153
2016-02-24,3153
2016-02-25,3153
2016-02-26,3153
2016-02-27,3153
2016-02-28,3153
2016-02-29,3153
2016-03-01,3153
2016-03-02,3153
2016-03-03,3153
2016-03-04,3153
2016-03-05,3153
2016-03-06,3153
2016-03-07,3153
2016-03-08,3153
2016-03-09,3153
2016-03-10,3153
2016-03-11,3153
2016-03-12,3074
2016-03-13,3074
2016-03-14,3074
2016-03-15,3074
2016-03-16,3074
2016-03-17,3074
2016-03-18,3074
2016-03-19,3074
2016-03-20,3074
2016-03-21,3074
2016-03-22,3074
2016-03-23,3074
2016-03-24,3074
2016-03-25,3074
2016-03-26,3074
2016-03-27,3074
2016-03-28,3074
2016-03-29,3074
2016-03-30,3074
2016-03-31,3004
2016-04-01,3004
2016-04-02,3004
2016-04-03,3004
2016-04-04,3004
2016-04-05,3004
2016-04-06,3004
2016-04-07,3004
2016-04-08,3004
2016-04-09,3004
2016-04-10,3004
2016-04-11,3004
2016-04-12,3004
2016-04-13,3004
2016-04-14,3004
2016-04-15,3004
2016-04-16,3004
2016-04-17,3004
2016-04-18,3004
2016-04-19,3004
2016-04-20,3004
2016-04-21,3004
2016-04-22,2906
2016-04-23,2906
2016-04-24,2906
2016-04-25,2906
2016-04-26,2906
2016-04-27,2906
2016-04-28,2906
2016-04-29,2906
2016-04-30,2906
2016-05-01,2906
2016-05-02,2906
2016-05-03,2906
2016-05-04,2906
2016-05-05,2906
2016-05-06,2906
2016-05-07,2906
2016-05-08,2906
2016-05-09,2906
2016-05-10,2906
2016-05-11,2906
2016-05-12,2906
2016-05-13,2822
2016-05-14,2822
2016-05-15,2822
2016-05-16,2822
2016-05-17,2822
2016-05-18,2822
2016-05-19,2822
2016-05-20,2822
2016-05-21,2822
2016-05-22,2822
2016-05-23,2822
2016-05-24,2822
2016-05-25,2822
2016-05-26,2822
2016-05-27,2822
2016-05-28,2822
2016-05-29,2822
2016-05-30,2822
2016-05-31,2822
2016-06-01,2822
2016-06-02,2746
2016-06-03,2746
2016-06-04,2746
2016-06-05,2746
2016-06-06,2746
2016-06-07,2746
2016-06-08,2746
2016-06-09,2746
2016-06-10,2746
2016-06-11,2746
2016-06-12,2746
2016-06-13,2746
2016-06-14,2746
2016-06-15,2746
2016-06-16,2746
2016-06-17,2746
2016-06-18,2746
2016-06-19,2628
2016-06-20,2628
2016-06-21,2628
2016-06-22,2628
2016-06-23,2628
2016-06-24,2628
2016-06-25,2628
2016-06-26,2628
2016-06-27,2628
2016-06-28,2628
2016-06-29,2628
2016-06-30,2628
2016-07-01,2628
2016-07-02,2628
2016-07-03,2628
2016-07-04,2628
2016-07-05,2628
2016-07-06,2499
2016-07-07,2499
2016-07-08,2499
2016-07-09,2499
2016-07-10,2499
2016-07-11,2499
2016-07-13,2499
2016-07-14,2499
2016-07-15,2499
2016-07-16,2499
2016-07-17,2499
2016-07-18,2499
2016-07-19,2499
2016-07-20,2499
2016-07-21,2499
2016-07-22,2410
2016-07-23,2410
2016-07-24,2410
2016-07-25,2410
2016-07-26,2410
2016-07-27,2410
2016-07-28,2410
2016-07-29,2410
2016-07-30,2410
2016-07-31,2410
2016-08-01,2410
2016-08-02,2410
2016-08-03,2410
2016-08-04,2410
2016-08-05,2410
2016-08-06,2410
2016-08-07,2410
2016-08-08,2410
2016-08-09,2410
2016-08-10,2410
2016-08-11,2413
2016-08-12,2413
2016-08-13,2413
2016-08-14,2413
2016-08-15,2413
2016-08-16,2413
2016-08-17,2413
2016-08-18,2413
2016-08-19,2413
2016-08-20,2413
2016-08-21,2413
2016-08-22,2413
2016-08-23,2413
2016-08-24,2413
2016-08-25,2413
2016-08-26,2413
2016-08-27,2413
2016-08-28,2413
2016-08-29,2413
2016-08-30,2413
2016-08-31,2413
2016-09-01,2381
2016-09-02,2381
2016-09-03,2381
2016-09-04,2381
2016-09-05,2381
2016-09-06,2381
2016-09-07,2381
2016-09-08,2381
2016-09-09,2381
2016-09-10,2381
2016-09-11,2381
2016-09-12,2381
2016-09-13,2381
2016-09-14,2381
2016-09-15,2381
2016-09-16,2381
2016-09-17,2381
2016-09-18,2381
2016-09-19,2381
2016-09-20,2381
2016-09-21,2381
2016-09-22,2381
2016-09-23,2381
2016-09-24,2381
2016-09-25,2381
2016-09-26,2378
2016-09-27,2378
2016-09-28,2378
2016-09-29,2378
2016-09-30,2378
2016-10-01,2378
2016-10-02,2378
2016-10-03,2378
2016-10-04,2378
2016-10-05,2378
2016-10-06,2378
2016-10-07,2378
2016-10-08,2378
2016-10-09,2378
2016-10-10,2378
2016-10-11,2378
2016-10-12,2378
2016-10-13,2378
2016-10-14,2378
2016-10-15,2378
2016-10-16,2378
2016-10-17,2378
2016-10-18,2378
2016-10-19,2395
2016-10-20,2395
2016-10-21,2395
2016-10-22,2395
2016-10-23,2395
2016-10-24,2395
2016-10-25,2395
2016-10-26,2395
2016-10-27,2395
2016-10-28,2395
2016-10-29,2395
2016-10-30,2395
2016-10-31,2395
2016-11-01,2395
2016-11-02,2395
2016-11-03,2395
2016-11-04,2395
2016-11-05,2395
2016-11-06,2395
2016-11-07,2395
2016-11-08,2395
2016-11-09,2395
2016-11-10,2395
2016-11-11,2395
2016-11-12,2395
2016-11-13,2310
2016-11-14,2310
2016-11-15,2310
2016-11-16,2310
2016-11-17,2310
2016-11-18,2310
2016-11-19,2310
2016-11-20,2310
2016-11-21,2310
2016-11-22,2310
2016-11-23,2310
2016-11-24,2310
2016-11-25,2310
2016-11-26,2310
2016-11-27,2310
2016-11-28,2310
2016-11-29,2310
2016-11-30,2310
2016-12-01,2310
2016-12-02,2310
2016-12-03,2310
2016-12-04,2310
2016-12-05,2310
2016-12-06,2310
2016-12-07,2310
2016-12-08,2298
2016-12-09,2298
2016-12-10,2298
2016-12-11,2298
2016-12-12,2298
2016-12-13,2298
2016-12-14,2298
2016-12-15,2298
2016-12-16,2298
2016-12-17,2298
2016-12-18,2298
2016-12-19,2298
2016-12-20,2298
2016-12-21,2298
2016-12-22,2298
2016-12-23,2298
2016-12-24,2298
2016-12-25,2298
2016-12-26,2298
2016-12-27,2298
2016-12-28,2298
2016-12-29,2298
2016-12-30,2298
2016-12-31,2298
2017-01-01,2298
2017-01-02,2224
2017-01-03,2224
2017-01-04,2224
2017-01-05,2224
2017-01-06,2224
2017-01-07,2224
2017-01-08,2224
2017-01-09,2224
2017-01-10,2224
2017-01-11,2224
2017-01-12,2224
2017-01-13,2224
2017-01-14,2224
2017-01-15,2224
2017-01-16,2224
2017-01-17,2224
2017-01-18,2224
2017-01-19,2224
2017-01-20,2224
2017-01-21,2174
2017-01-22,2174
2017-01-23,2174
2017-01-24,2174
2017-01-25,2174
2017-01-26,2174
2017-01-27,2174
2017-01-28,2174
2017-01-29,2174
2017-01-30,2174
2017-01-31,2174
2017-02-01,2174
2017-02-02,2174
2017-02-03,2174
2017-02-04,2174
2017-02-05,2174
2017-02-06,2174
2017-02-07,2174
2017-02-08,2174
2017-02-09,2111
2017-02-10,2111
2017-02-11,2111
2017-02-12,2111
2017-02-13,2111
2017-02-14,2111
2017-02-15,2111
2017-02-16,2111
2017-02-17,2111
2017-02-18,2111
2017-02-19,2111
2017-02-20,2111
2017-02-21,2111
2017-02-22,2111
2017-02-23,2111
2017-02-24,2111
2017-02-25,2111
2017-02-26,2111
2017-02-27,2111
2017-02-28,2111
2017-03-01,2111
2017-03-02,2033
2017-03-03,2033
2017-03-04,2033
2017-03-05,2033
2017-03-06,2033
2017-03-07,2033
2017-03-08,2033
2017-03-09,2033
2017-03-10,2033
2017-03-11,2033
2017-03-12,2033
2017-03-13,2033
2017-03-14,2033
2017-03-15,2033
2017-03-16,2033
2017-03-17,2033
2017-03-18,2033
2017-03-19,2033
2017-03-20,2022
2017-03-21,2022
2017-03-22,2022
2017-03-23,2022
2017-03-24,2022
2017-03-25,2022
2017-03-26,2022
2017-03-27,2022
2017-03-28,2022
2017-03-29,2022
2017-03-30,2022
2017-03-31,2022
2017-04-01,2022
2017-04-02,2022
2017-04-03,2022
2017-04-04,2022
2017-04-05,2022
2017-04-06,2022
2017-04-07,2022
2017-04-08,2022
2017-04-09,2022
2017-04-10,2022
2017-04-11,1960
2017-04-12,1960
2017-04-13,1960
2017-04-14,1960
2017-04-15,1960
2017-04-16,1960
2017-04-17,1960
2017-04-18,1960
2017-04-19,1960
2017-04-20,1960
2017-04-21,1960
2017-04-22,1960
2017-04-23,1960
2017-04-24,1960
2017-04-25,1960
2017-04-26,1960
2017-04-27,1960
2017-04-28,1960
2017-04-29,1960
2017-04-30,1960
2017-05-01,1960
2017-05-02,1960
2017-05-03,1960
2017-05-04,1982
2017-05-05,1982
2017-05-06,1982
2017-05-07,1982
2017-05-08,1982
2017-05-09,1982
2017-05-10,1982
2017-05-11,1982
2017-05-12,1982
2017-05-13,1982
2017-05-14,1982
2017-05-15,1982
2017-05-16,1982
2017-05-17,1982
2017-05-18,1982
2017-05-19,1982
2017-05-20,1982
2017-05-21,1982
2017-05-22,1982
2017-05-23,1982
2017-05-24,1944
2017-05-25,1944
2017-05-26,1944
2017-05-27,1944
2017-05-28,1944
2017-05-29,1944
2017-05-30,1944
2017-05-31,1944
2017-06-01,1944
2017-06-02,1944
2017-06-03,1944
2017-06-04,1944
2017-06-05,1944
2017-06-06,1944
2017-06-07,1944
2017-06-08,1971
2017-06-09,1971
2017-06-10,1971
2017-06-11,1971
2017-06-12,1971
2017-06-13,1971
2017-06-14,1971
2017-06-15,1971
2017-06-16,1971
2017-06-17,1971
2017-06-18,1971
2017-06-19,1971
2017-06-20,1971
2017-06-21,1971
2017-06-22,1971
2017-06-23,1971
2017-06-24,1971
2017-06-25,1971
2017-06-26,1971
2017-06-27,1971
2017-06-28,1971
2017-06-29,1971
2017-06-30,1971
2017-07-01,1971
2017-07-02,1971
2017-07-03,1971
2017-07-04,1971
2017-07-05,1971
2017-07-06,1971
2017-07-07,1971
2017-07-08,1971
2017-07-09,1971
2017-07-10,1971
2017-07-11,1971
2017-07-12,1971
2017-07-13,2051
2017-07-14,2051
2017-07-15,2051
2017-07-16,2051
2017-07-17,2051
2017-07-18,2051
2017-07-19,2051
2017-07-20,2051
2017-07-21,2051
2017-07-22,2051
2017-07-23,2051
2017-07-24,2051
2017-07-25,2051
2017-07-26,2051
2017-07-27,2051
2017-07-28,2051
2017-07-29,2051
2017-07-30,2051
2017-07-31,2051
2017-08-01,2051
2017-08-02,2054
2017-08-03,2054
2017-08-04,2054
2017-08-05,2054
2017-08-06,2054
2017-08-07,2054
2017-08-08,2054
2017-08-09,2054
2017-08-10,2054
2017-08-11,2054
2017-08-12,2054
2017-08-13,2054
2017-08-14,2054
2017-08-15,2054
2017-08-16,2054
2017-08-17,2054
2017-08-18,2054
2017-08-19,2054
2017-08-20,2054
2017-08-21,2054
2017-08-22,2054
2017-08-23,2054
2017-08-24,2054
2017-08-25,2054
2017-08-26,2088
2017-08-27,2088
2017-08-28,2088
2017-08-29,2088
2017-08-30,2088
2017-08-31,2088
2017-09-01,2088
2017-09-02,2088
2017-09-03,2088
2017-09-04,2088
2017-09-05,2088
2017-09-06,2088
2017-09-07,2088
2017-09-08,2088
2017-09-09,2088
2017-09-10,2088
2017-09-11,2088
2017-09-12,2088
2017-09-13,2088
2017-09-14,2088
2017-09-15,2088
2017-09-16,2088
2017-09-17,2080
2017-09-18,2080
2017-09-19,2080
2017-09-20,2080
2017-09-21,2080
2017-09-22,2080
2017-09-23,2080
2017-09-24,2080
2017-09-25,2080
2017-09-26,2080
2017-09-27,2080
2017-09-28,2080
2017-09-29,2080
2017-09-30,2080
2017-10-01,2080
2017-10-02,2080
2017-10-03,2080
2017-10-04,2080
2017-10-05,2080
2017-10-06,2080
2017-10-07,2080
2017-10-08,2080
2017-10-09,2080
2017-10-10,2097
2017-10-11,2097
2017-10-12,2097
2017-10-13,2097
2017-10-14,2097
2017-10-15,2097
2017-10-16,2097
2017-10-17,2097
2017-10-18,2097
2017-10-19,2097
2017-10-20,2097
2017-10-21,2097
2017-10-22,2097
2017-10-23,2097
2017-10-24,2097
2017-10-25,2097
2017-10-26,2097
2017-10-27,2097
2017-10-28,2097
2017-10-29,2097
2017-10-30,2097
2017-10-31,2097
2017-11-01,2070
2017-11-02,2070
2017-11-03,2070
2017-11-04,2070
2017-11-05,2070
2017-11-06,2070
2017-11-07,2070
2017-11-08,2070
2017-11-09,2070
2017-11-10,2070
2017-11-11,2070
2017-11-12,2070
2017-11-13,2070
2017-11-14,2070
2017-11-15,2070
2017-11-16,2070
2017-11-17,2070
2017-11-18,2070
2017-11-19,2070
2017-11-20,2070
2017-11-21,2070
2017-11-22,2070
2017-11-23,2084
2017-11-24,2084
2017-11-25,2084
2017-11-26,2084
2017-11-27,2084
2017-11-28,2084
2017-11-29,2084
2017-11-30,2084
2017-12-01,2084
2017-12-02,2084
2017-12-03,2084
2017-12-04,2084
2017-12-05,2084
2017-12-06,2084
2017-12-07,2084
2017-12-08,2084
2017-12-09,2084
2017-12-10,2084
2017-12-11,2084
2017-12-12,2084
2017-12-13,2060
2017-12-14,2060
2017-12-15,2060
2017-12-16,2060
2017-12-17,2060
2017-12-18,2060
2017-12-19,2060
2017-12-20,2060
2017-12-21,2060
2017-12-22,2060
2017-12-23,2060
2017-12-24,2060
2017-12-25,2060
2017-12-26,2060
2017-12-27,2060
2017-12-28,2060
2017-12-29,2060
2017-12-30,2060
2017-12-31,2060
2018-01-01,2060
2018-01-02,2060
2018-01-03,2060
2018-01-04,2060
2018-01-05,2060
2018-01-06,2060
2018-01-07,2060
2018-01-08,2060
2018-01-09,2060
2018-01-10,2060
2018-01-11,2060
2018-01-12,2060
2018-01-13,2060
2018-01-14,2060
2018-01-15,2060
2018-01-16,2060
2018-01-17,2060
2018-01-18,2060
2018-01-19,2060
2018-01-20,2060
2018-01-21,2060
2018-01-22,2060
2018-01-23,2001
2018-01-24,2001
2018-01-25,2001
2018-01-26,2001
2018-01-27,2001
2018-01-28,2001
2018-01-29,2001
2018-01-30,2001
2018-02-01,2001
2018-02-02,2001
2018-02-03,1961
2018-02-04,1961
2018-02-05,1961
2018-02-06,1961
2018-02-07,1961
2018-02-08,1961
2018-02-09,1961
2018-02-10,1961
2018-02-11,1961
2018-02-12,1961
2018-02-13,1961
2018-02-14,1961
2018-02-15,1961
2018-02-16,1867
2018-02-17,1867
2018-02-18,1867
2018-02-19,1867
2018-02-20,1867
2018-02-21,1867
2018-02-22,1867
2018-02-23,1867
2018-02-24,1867
2018-02-25,1867
2018-02-26,1867
2018-02-27,1782
2018-02-28,1782
2018-03-01,1782
2018-03-02,1782
2018-03-03,1782
2018-03-04,1782
2018-03-05,1782
2018-03-06,1782
2018-03-07,1782
2018-03-08,1782
2018-03-09,1782
2018-03-10,1694
2018-03-11,1694
2018-03-12,1694
2018-03-13,1694
2018-03-14,1694
2018-03-15,1694
2018-03-16,1694
2018-03-17,1694
2018-03-18,1694
2018-03-19,1694
2018-03-20,1621
2018-03-21,1621
2018-03-23,1621
2018-03-24,1621
2018-03-26,1621
2018-03-27,1621
2018-03-28,1621
2018-03-29,1621
2018-03-30,1621
2018-03-31,1621
2018-04-01,1621
2018-04-02,1567
2018-04-03,1567
2018-04-04,1567
2018-04-05,1567
2018-04-06,1567
2018-04-08,1567
2018-04-09,1567
2018-04-10,1567
2018-04-11,1567
2018-04-12,1567
2018-04-13,1567
2018-04-14,1567
2018-04-16,1567
2018-04-17,1550
2018-04-18,1550
2018-04-19,1550
2018-04-20,1550
2018-04-21,1550
2018-04-22,1550
2018-04-23,1550
2018-04-24,1550
2018-04-25,1550
2018-04-26,1550
2018-04-27,1550
2018-04-28,1550
2018-04-29,1550
2018-04-30,1550
2018-05-01,1550
2018-05-02,1505
2018-05-03,1505
2018-05-04,1505
2018-05-05,1505
2018-05-06,1505
2018-05-07,1505
2018-05-08,1505
2018-05-09,1505
2018-05-10,1505
2018-05-11,1505
2018-05-12,1505
2018-05-13,1505
2018-05-14,1463
2018-05-15,1463
2018-05-16,1463
2018-05-17,1463
2018-05-18,1463
2018-05-19,1463
2018-05-20,1463
2018-05-21,1463
2018-05-22,1463
2018-05-23,1463
2018-05-24,1463
2018-05-25,1463
2018-05-26,1397
2018-05-27,1397
2018-05-28,1397
2018-05-29,1397
2018-05-30,1397
2018-05-31,1397
2018-06-01,1397
2018-06-02,1397
2018-06-03,1397
2018-06-04,1397
2018-06-05,1363
2018-06-06,1363
2018-06-07,1363
2018-06-08,1363
2018-06-09,1363
2018-06-10,1363
2018-06-11,1363
2018-06-12,1363
2018-06-13,1363
2018-06-14,1363
2018-06-15,1363
2018-06-16,1363
2018-06-17,1387
2018-06-18,1387
2018-06-19,1387
2018-06-20,1387
2018-06-21,1387
2018-06-22,1387
2018-06-23,1387
2018-06-24,1387
2018-06-25,1387
2018-06-26,1387
2018-06-27,1387
2018-06-28,1384
2018-06-29,1384
2018-06-30,1384
2018-07-01,1384
2018-07-02,1384
2018-07-03,1384
2018-07-04,1384
2018-07-05,1384
2018-07-06,1384
2018-07-07,1384
2018-07-08,1384
2018-07-09,1344
2018-07-10,1344
2018-07-11,1344
2018-07-12,1344
2018-07-13,1344
2018-07-14,1344
2018-07-15,1344
2018-07-16,1344
2018-07-17,1344
2018-07-18,1344
2018-07-19,1344
2018-07-20,1344
2018-07-21,1344
2018-07-22,1344
2018-07-23,1308
2018-07-24,1308
2018-07-25,1308
2018-07-26,1308
2018-07-27,1308
2018-07-28,1308
2018-07-29,1308
2018-07-30,1308
2018-07-31,1308
2018-08-01,1308
2018-08-02,1308
2018-08-03,1302
2018-08-04,1302
2018-08-05,1302
2018-08-06,1302
2018-08-07,1302
2018-08-08,1302
2018-08-09,1302
2018-08-10,1302
2018-08-11,1302
2018-08-12,1292
2018-08-14,1292
2018-08-16,1292
2018-08-17,1292
2018-08-18,1292
2018-08-19,1292
2018-08-20,1292
2018-08-21,1292
2018-08-22,1292
2018-08-23,1261
2018-08-24,1261
2018-08-25,1261
2018-08-26,1261
2018-08-27,1261
2018-08-28,1261
2018-08-29,1261
2018-08-30,1261
2018-08-31,1261
2018-09-01,1261
2018-09-02,1261
2018-09-03,1262
2018-09-04,1262
2018-09-05,1262
2018-09-06,1262
2018-09-07,1262
2018-09-08,1262
2018-09-09,1262
2018-09-10,1262
2018-09-11,1262
2018-09-12,1262
2018-09-13,1262
2018-09-14,1262
2018-09-15,1270
2018-09-16,1270
2018-09-17,1270
2018-09-18,1270
2018-09-19,1270
2018-09-20,1270
2018-09-21,1270
2018-09-22,1270
2018-09-23,1270
2018-09-24,1270
2018-09-25,1270
2018-09-26,1270
2018-09-27,1270
2018-09-28,1270
2018-09-29,1273
2018-09-30,1273
2018-10-02,1273
2018-10-03,1273
2018-10-04,1273
2018-10-05,1273
2018-10-06,1273
2018-10-07,1273
2018-10-08,1273
2018-10-09,1289
2018-10-10,1289
2018-10-11,1289
2018-10-12,1289
2018-10-13,1289
2018-10-14,1289
2018-10-15,1289
2018-10-16,1289
2018-10-17,1289
2018-10-18,1289
2018-10-19,1289
2018-10-20,1289
2018-10-21,1289
2018-10-22,1324
2018-10-23,1324
2018-10-24,1324
2018-10-25,1324
2018-10-26,1324
2018-10-27,1324
2018-10-28,1324
2018-10-29,1324
2018-10-30,1324
2018-10-31,1324
2018-11-01,1324
2018-11-03,1331
2018-11-04,1331
2018-11-05,1331
2018-11-06,1331
2018-11-07,1331
2018-11-08,1331
2018-11-09,1331
2018-11-10,1331
2018-11-11,1331
2018-11-12,1364
2018-11-13,1364
2018-11-14,1364
2018-11-15,1364
2018-11-16,1364
2018-11-17,1364
2018-11-18,1364
2018-11-19,1364
2018-11-20,1372
2018-11-21,1372
2018-11-22,1372
2018-11-23,1372
2018-11-24,1372
2018-11-25,1372
2018-11-26,1372
2018-11-27,1372
2018-11-28,1322
2018-11-29,1322
2018-12-01,1322
2018-12-02,1322
2018-12-03,1322
2018-12-04,1322
2018-12-05,1280
2018-12-07,1280
2018-12-09,1280
2018-12-10,1280
2018-12-11,1280
2018-12-12,1280
2018-12-13,1272
2018-12-14,1272
2018-12-15,1272
2018-12-16,1272
2018-12-17,1272
2018-12-18,1272
2018-12-19,1272
2018-12-20,1272
2018-12-21,1272
2018-12-22,1308
2018-12-23,1308
2018-12-24,1308
2018-12-25,1308
2018-12-26,1308
2018-12-27,1308
2018-12-28,1308
2018-12-29,1308
2018-12-30,1289
2018-12-31,1289
2019-01-01,1289
2019-01-02,1289
2019-01-03,1289
