date_obj,Baked%20potato price
2016-08-31,155
2016-09-01,155
2016-09-02,155
2016-09-03,150
2016-09-04,150
2016-09-05,150
2016-09-06,150
2016-09-07,150
2016-09-08,150
2016-09-09,150
2016-09-10,150
2016-09-11,150
2016-09-12,157
2016-09-13,157
2016-09-14,157
2016-09-15,157
2016-09-16,157
2016-09-17,157
2016-09-18,157
2016-09-19,157
2016-09-20,157
2016-09-21,157
2016-09-22,156
2016-09-23,156
2016-09-24,156
2016-09-25,156
2016-09-26,156
2016-09-27,156
2016-09-28,156
2016-09-29,156
2016-09-30,156
2016-10-01,156
2016-10-02,156
2016-10-03,156
2016-10-04,157
2016-10-05,157
2016-10-06,157
2016-10-07,157
2016-10-08,157
2016-10-09,157
2016-10-10,157
2016-10-11,157
2016-10-12,157
2016-10-13,157
2016-10-14,157
2016-10-15,161
2016-10-16,161
2016-10-17,161
2016-10-18,161
2016-10-19,161
2016-10-20,161
2016-10-21,161
2016-10-22,161
2016-10-23,161
2016-10-24,161
2016-10-25,159
2016-10-26,159
2016-10-27,159
2016-10-28,159
2016-10-29,159
2016-10-30,159
2016-10-31,159
2016-11-01,159
2016-11-02,159
2016-11-03,159
2016-11-04,163
2016-11-05,163
2016-11-06,163
2016-11-07,163
2016-11-08,163
2016-11-09,163
2016-11-10,163
2016-11-11,163
2016-11-12,163
2016-11-13,163
2016-11-14,163
2016-11-15,172
2016-12-07,191
2016-12-08,191
2016-12-09,191
2016-12-10,201
2016-12-11,201
2016-12-12,201
2016-12-13,201
2016-12-14,201
2016-12-15,201
2016-12-16,201
2016-12-17,207
2016-12-18,207
2016-12-19,207
2016-12-20,207
2016-12-21,207
2016-12-22,207
2016-12-23,207
2016-12-24,204
2016-12-25,204
2016-12-26,204
2016-12-27,204
2016-12-28,204
2016-12-29,204
2016-12-30,204
2016-12-31,203
2017-01-01,203
2017-01-02,203
2017-01-03,203
2017-01-04,203
2017-01-05,203
2017-01-06,203
2017-01-07,193
2017-01-08,193
2017-01-09,193
2017-01-10,193
2017-01-11,193
2017-01-12,193
2017-01-13,184
2017-01-14,184
2017-01-15,184
2017-01-16,184
2017-01-17,184
2017-01-18,184
2017-01-19,175
2017-01-20,175
2017-01-21,175
2017-01-22,175
2017-01-23,175
2017-01-27,168
2017-01-28,168
2017-01-29,168
2017-01-30,168
2017-01-31,168
2017-02-01,176
2017-02-02,176
2017-02-03,176
2017-02-04,176
2017-02-05,176
2017-02-06,176
2017-02-07,176
2017-02-08,181
2017-02-09,181
2017-02-10,181
2017-02-11,181
2017-02-12,181
2017-02-13,181
2017-02-14,181
2017-02-15,181
2017-02-16,183
2017-02-18,183
2017-02-19,183
2017-02-20,183
2017-02-21,183
2017-02-22,183
2017-02-23,183
2017-02-24,183
2017-02-25,193
2017-02-26,193
2017-02-27,193
2017-02-28,193
2017-03-01,193
2017-03-02,193
2017-03-03,193
2017-03-04,193
2017-03-05,202
2017-03-06,202
2017-03-07,202
2017-03-08,202
2017-03-09,202
2017-03-10,202
2017-03-11,202
2017-03-12,202
2017-03-13,202
2017-03-14,202
2017-03-15,202
2017-03-16,202
2017-03-17,202
2017-03-18,202
2017-03-19,203
2017-03-20,203
2017-03-21,203
2017-03-22,203
2017-03-23,203
2017-03-24,203
2017-03-25,203
2017-03-26,212
2017-03-27,212
2017-03-28,212
2017-03-29,212
2017-03-30,212
2017-03-31,212
2017-04-01,213
2017-04-02,213
2017-04-03,213
2017-04-04,213
2017-04-05,213
2017-04-12,206
2017-04-13,206
2017-04-14,206
2017-04-15,206
2017-04-16,206
2017-04-17,206
2017-04-18,206
2017-04-19,206
2017-04-20,202
2017-04-21,202
2017-04-22,202
2017-04-23,202
2017-04-24,202
2017-04-25,194
2017-04-26,194
2017-04-27,194
2017-04-28,194
2017-04-29,194
2017-04-30,194
2017-05-01,187
2017-05-02,187
2017-05-03,187
2017-05-04,187
2017-05-05,187
2017-05-06,187
2017-05-07,181
2017-05-08,181
2017-05-09,181
2017-05-10,181
2017-05-11,181
2017-05-12,181
2017-05-13,172
2017-05-14,172
2017-05-15,172
2017-05-16,172
2017-05-17,172
2017-05-18,172
2017-05-19,163
2017-05-20,163
2017-05-21,163
2017-05-22,163
2017-05-23,163
2017-05-24,155
2017-05-25,155
2017-05-26,155
2017-05-27,155
2017-05-28,155
2017-05-29,155
2017-05-30,150
2017-05-31,150
2017-06-01,150
2017-06-02,150
2017-06-03,150
2017-06-04,150
2017-06-05,154
2017-06-06,154
2017-06-07,154
2017-06-08,154
2017-06-09,154
2017-06-10,147
2017-06-11,147
2017-06-12,147
2017-06-13,147
2017-06-14,147
2017-06-15,147
2017-06-16,141
2017-06-17,141
2017-06-18,141
2017-06-19,141
2017-06-20,141
2017-06-21,141
2017-06-22,141
2017-06-23,141
2017-06-24,139
2017-06-25,139
2017-06-26,139
2017-06-27,139
2017-06-28,139
2017-06-29,139
2017-06-30,139
2017-07-01,141
2017-07-02,141
2017-07-03,141
2017-07-04,141
2017-07-05,141
2017-07-06,141
2017-07-07,141
2017-07-08,148
2017-07-09,148
2017-07-13,148
2017-07-14,149
2017-07-15,149
2017-07-16,149
2017-07-17,149
2017-07-18,149
2017-07-19,149
2017-07-20,149
2017-07-21,142
2017-07-22,142
2017-07-23,142
2017-07-24,142
2017-07-25,142
2017-07-26,142
2017-07-27,142
2017-07-28,135
2017-07-29,135
2017-07-30,135
2017-07-31,135
2017-08-01,135
2017-08-02,135
2017-08-03,135
2017-08-04,135
2017-08-05,135
2017-08-06,135
2017-08-07,135
2017-08-08,135
2017-08-09,135
2017-08-10,135
2017-08-11,135
2017-08-12,135
2017-08-13,140
2017-08-14,140
2017-08-15,140
2017-08-16,140
2017-08-17,140
2017-08-18,140
2017-08-19,140
2017-08-20,140
2017-08-21,145
2017-08-22,145
2017-08-23,145
2017-08-24,145
2017-08-25,145
2017-08-26,145
2017-08-27,145
2017-08-28,152
2017-08-29,152
2017-08-30,152
2017-08-31,152
2017-09-01,152
2017-09-02,152
2017-09-03,152
2017-09-04,152
2017-09-05,153
2017-09-06,153
2017-09-07,153
2017-09-08,153
2017-09-09,153
2017-09-10,153
2017-09-11,153
2017-09-12,160
2017-09-13,160
2017-09-14,160
2017-09-15,160
2017-09-16,160
2017-09-17,160
2017-09-18,160
2017-09-19,166
2017-09-20,166
2017-09-22,166
2017-09-23,166
2017-09-24,166
2017-09-25,162
2017-09-26,162
2017-09-27,162
2017-09-28,162
2017-09-29,162
2017-09-30,162
2017-10-01,154
2017-10-02,154
2017-10-03,154
2017-10-04,154
2017-10-05,154
2017-10-06,154
2017-10-07,154
2017-10-08,154
2017-10-09,148
2017-10-10,148
2017-10-11,148
2017-10-12,148
2017-10-13,148
2017-10-14,148
2017-10-15,148
2017-10-16,147
2017-10-17,147
2017-10-18,147
2017-10-19,147
2017-10-20,147
2017-10-21,147
2017-10-22,147
2017-10-23,147
2017-10-24,148
2017-10-25,148
2017-10-26,148
2017-10-27,148
2017-10-28,148
2017-10-29,148
2017-10-30,148
2017-10-31,148
2017-11-01,148
2017-11-02,148
2017-11-03,148
2017-11-04,148
2017-11-05,148
2017-11-06,148
2017-11-07,148
2017-11-08,148
2017-11-09,142
2017-11-10,142
2017-11-11,142
2017-11-12,142
2017-11-13,142
2017-11-14,142
2017-11-15,142
2017-11-16,142
2017-11-17,142
2017-11-18,142
2017-11-19,137
2017-11-20,137
2017-11-21,137
2017-11-22,137
2017-11-23,137
2017-11-24,137
2017-11-25,137
2017-11-26,137
2017-11-27,137
2017-11-28,137
2017-11-29,131
2017-11-30,131
2017-12-01,131
2017-12-02,131
2017-12-03,131
2017-12-04,131
2017-12-05,131
2017-12-06,131
2017-12-07,131
2017-12-08,131
2017-12-09,131
2017-12-10,128
2017-12-11,128
2017-12-12,128
2017-12-13,128
2017-12-14,128
2017-12-15,128
2017-12-16,128
2017-12-17,128
2017-12-18,128
2017-12-19,128
2017-12-20,128
2017-12-21,128
2017-12-22,126
2017-12-23,126
2017-12-24,126
2017-12-25,126
2017-12-26,126
2017-12-27,126
2017-12-28,126
2017-12-29,126
2017-12-30,126
2017-12-31,126
2018-01-01,126
2018-01-02,126
2018-01-03,126
2018-01-04,126
2018-01-05,126
2018-01-06,126
2018-01-07,126
2018-01-08,126
2018-01-09,128
2018-01-10,128
2018-01-11,128
2018-01-12,128
2018-01-13,128
2018-01-14,128
2018-01-15,128
2018-01-16,128
2018-01-17,128
2018-01-18,128
2018-01-19,128
2018-01-20,128
2018-01-21,128
2018-01-22,128
2018-01-23,128
2018-01-24,128
2018-01-25,128
2018-01-26,128
2018-01-27,128
2018-01-28,128
2018-01-29,124
2018-01-30,124
2018-01-31,124
2018-02-01,124
2018-02-02,124
2018-02-03,124
2018-02-04,119
2018-02-05,119
2018-02-06,119
2018-02-07,119
2018-02-08,119
2018-02-09,119
2018-02-10,116
2018-02-11,116
2018-02-12,116
2018-02-13,116
2018-02-14,116
2018-02-15,116
2018-02-16,116
2018-02-17,117
2018-02-18,117
2018-02-19,117
2018-02-20,117
2018-02-21,117
2018-02-22,117
2018-02-23,116
2018-02-24,116
2018-02-25,116
2018-02-26,116
2018-02-27,116
2018-02-28,116
2018-03-01,116
2018-03-02,113
2018-03-03,113
2018-03-04,113
2018-03-05,113
2018-03-06,113
2018-03-07,113
2018-03-08,113
2018-03-09,113
2018-03-10,117
2018-03-11,117
2018-03-12,117
2018-03-13,117
2018-03-14,117
2018-03-15,117
2018-03-16,116
2018-03-17,116
2018-03-18,116
2018-03-20,116
2018-03-22,118
2018-03-23,118
2018-03-24,118
2018-03-25,118
2018-03-26,118
2018-03-27,118
2018-03-28,115
2018-03-29,115
2018-03-30,115
2018-03-31,115
2018-04-01,115
2018-04-02,111
2018-04-03,111
2018-04-04,111
2018-04-05,111
2018-04-06,111
2018-04-07,111
2018-04-08,114
2018-04-09,114
2018-04-10,114
2018-04-11,114
2018-04-12,114
2018-04-13,114
2018-04-14,114
2018-04-15,119
2018-04-16,119
2018-04-17,119
2018-04-18,119
2018-04-19,119
2018-04-20,119
2018-04-21,121
2018-04-22,121
2018-04-23,121
2018-04-24,121
2018-04-25,121
2018-04-26,121
2018-04-27,121
2018-04-28,122
2018-04-29,122
2018-04-30,122
2018-05-01,122
2018-05-02,122
2018-05-03,122
2018-05-04,122
2018-05-05,119
2018-05-06,119
2018-05-07,119
2018-05-08,119
2018-05-09,119
2018-05-10,119
2018-05-11,119
2018-05-12,115
2018-05-13,115
2018-05-14,115
2018-05-15,115
2018-05-16,115
2018-05-17,115
2018-05-18,115
2018-05-19,116
2018-05-20,116
2018-05-21,116
2018-05-22,116
2018-05-23,116
2018-05-24,116
2018-05-25,118
2018-05-26,118
2018-05-27,118
2018-05-28,118
2018-05-29,118
2018-05-30,118
2018-05-31,117
2018-06-01,117
2018-06-02,117
2018-06-03,117
2018-06-04,117
2018-06-05,117
2018-06-06,116
2018-06-07,116
2018-06-08,116
2018-06-09,116
2018-06-10,116
2018-06-11,116
2018-06-12,116
2018-06-13,113
2018-06-14,113
2018-06-15,113
2018-06-16,113
2018-06-17,113
2018-06-18,113
2018-06-19,113
2018-06-20,113
2018-06-21,114
2018-06-22,114
2018-06-23,114
2018-06-24,114
2018-06-25,114
2018-06-26,114
2018-06-27,114
2018-06-28,118
2018-06-29,118
2018-06-30,118
2018-07-01,118
2018-07-02,118
2018-07-03,118
2018-07-04,124
2018-07-05,124
2018-07-06,124
2018-07-07,124
2018-07-08,124
2018-07-09,127
2018-07-10,127
2018-07-11,127
2018-07-12,127
2018-07-13,127
2018-07-14,127
2018-07-15,126
2018-07-16,126
2018-07-17,126
2018-07-18,126
2018-07-19,126
2018-07-20,122
2018-07-21,122
2018-07-22,122
2018-07-23,123
2018-07-24,123
2018-07-25,123
2018-07-26,123
2018-07-27,122
2018-07-28,122
2018-07-29,122
2018-07-30,122
2018-07-31,121
2018-08-01,121
2018-08-02,121
2018-08-03,121
2018-08-04,116
2018-08-05,116
2018-08-06,116
2018-08-07,116
2018-08-08,111
2018-08-09,111
2018-08-10,111
2018-08-11,111
2018-08-12,111
2018-08-14,111
2018-08-16,113
2018-08-17,113
2018-08-18,113
2018-08-19,113
2018-08-20,117
2018-08-21,117
2018-08-22,117
2018-08-23,117
2018-08-24,117
2018-08-25,113
2018-08-26,113
2018-08-27,113
2018-08-28,113
2018-08-29,115
2018-08-30,115
2018-08-31,115
2018-09-01,115
2018-09-02,115
2018-09-03,115
2018-09-04,115
2018-09-05,115
2018-09-06,115
2018-09-07,114
2018-09-08,114
2018-09-09,114
2018-09-10,114
2018-09-11,114
2018-09-12,114
2018-09-13,114
2018-09-14,114
2018-09-15,112
2018-09-16,112
2018-09-17,112
2018-09-18,112
2018-09-19,112
2018-09-20,107
2018-09-21,107
2018-09-22,107
2018-09-23,107
2018-09-24,101
2018-09-25,101
2018-09-26,101
2018-09-27,101
2018-09-28,101
2018-09-29,97
2018-09-30,97
2018-10-01,97
2018-10-02,97
2018-10-03,97
2018-10-04,94
2018-10-05,94
2018-10-06,94
2018-10-07,94
2018-10-08,94
2018-10-09,94
2018-10-10,94
2018-10-11,94
2018-10-12,94
2018-10-13,94
2018-10-14,94
2018-10-15,95
2018-10-16,95
2018-10-17,95
2018-10-18,95
2018-10-19,95
2018-10-20,97
2018-10-21,97
2018-10-22,97
2018-10-23,97
2018-10-24,97
2018-10-25,98
2018-10-26,98
2018-10-27,98
2018-10-28,98
2018-10-29,98
2018-10-30,101
2018-10-31,101
2018-11-01,101
2018-11-03,103
2018-11-04,103
2018-11-05,107
2018-11-06,107
2018-11-07,107
2018-11-08,108
2018-11-09,108
2018-11-10,105
2018-11-11,105
2018-11-12,101
2018-11-13,101
2018-11-14,101
2018-11-15,96
2018-11-16,96
2018-11-17,96
2018-11-18,96
2018-11-19,96
2018-11-20,94
2018-11-21,94
2018-11-22,94
2018-11-23,92
2018-11-24,92
2018-11-25,92
2018-11-26,92
2018-11-27,92
2018-11-28,92
2018-11-29,92
2018-12-01,96
2018-12-02,96
2018-12-03,96
2018-12-04,95
2018-12-05,95
2018-12-07,96
2018-12-09,96
2018-12-10,100
2018-12-11,100
2018-12-12,100
2018-12-13,104
2018-12-14,104
2018-12-15,104
2018-12-16,109
2018-12-17,109
2018-12-18,109
2018-12-19,109
2018-12-20,109
2018-12-21,109
2018-12-22,108
2018-12-23,108
2018-12-24,105
2018-12-25,105
2018-12-26,105
2018-12-27,108
2018-12-28,108
2018-12-29,108
2018-12-30,107
2018-12-31,107
2019-01-01,107
2019-01-02,108
2019-01-03,108
2019-01-04,108
2019-01-05,105
2019-01-06,105
2019-01-08,109
2019-01-10,109
2019-01-11,113
2019-01-12,113
2019-01-13,113
2019-01-14,118
2019-01-15,118
2019-01-16,118
2019-01-17,123
2019-01-18,123
2019-01-19,123
2019-01-20,130
2019-01-21,130
2019-01-22,130
2019-01-23,129
2019-01-24,129
2019-01-25,129
2019-01-26,124
2019-01-27,124
2019-01-28,124
2019-01-29,121
2019-01-30,121
2019-01-31,121
2019-02-01,120
2019-02-02,120
2019-02-03,120
2019-02-04,121
2019-02-05,121
2019-02-06,121
2019-02-07,121
2019-02-08,121
2019-02-09,121
2019-02-10,125
2019-02-11,125
2019-02-12,125
2019-02-13,127
2019-02-14,127
2019-02-15,127
2019-02-16,127
2019-02-17,130
2019-02-18,130
2019-02-19,130
2019-02-20,130
2019-02-21,132
2019-02-22,132
2019-02-23,132
2019-02-24,133
2019-02-25,133
2019-02-26,133
2019-02-27,133
2019-02-28,133
2019-03-01,133
2019-03-02,133
2019-03-03,127
2019-03-04,127
2019-03-05,127
2019-03-06,124
2019-03-07,124
2019-03-08,124
2019-03-09,124
2019-03-10,121
2019-03-11,121
2019-03-12,121
2019-03-13,115
2019-03-14,115
2019-03-15,115
2019-03-16,115
2019-03-17,113
2019-03-18,113
2019-03-19,113
2019-03-20,113
2019-03-21,115
2019-03-22,115
2019-03-23,115
2019-03-24,115
2019-03-25,112
2019-03-26,112
2019-03-27,112
2019-03-28,112
2019-03-29,109
2019-03-30,109
2019-03-31,109
2019-04-01,109
2019-04-02,109
2019-04-03,104
2019-04-04,104
2019-04-05,104
2019-04-06,104
2019-04-07,104
2019-04-08,98
2019-04-09,98
2019-04-10,98
2019-04-11,98
2019-04-12,98
2019-04-13,95
2019-04-14,95
2019-04-15,95
2019-04-16,95
2019-04-17,94
2019-04-18,94
2019-04-19,94
2019-04-20,94
2019-04-21,94
2019-04-22,97
2019-04-23,97
2019-04-24,97
2019-04-25,97
2019-04-26,97
2019-04-27,93
2019-04-28,93
2019-04-29,93
2019-04-30,93
2019-05-01,93
2019-05-02,96
2019-05-03,96
2019-05-04,96
2019-05-05,96
2019-05-06,100
2019-05-07,100
2019-05-08,100
2019-05-09,100
2019-05-10,100
2019-05-11,100
2019-05-12,104
2019-05-13,104
2019-05-14,104
2019-05-15,104
2019-05-16,104
2019-05-17,109
2019-05-18,109
2019-05-19,109
2019-05-20,109
2019-05-21,114
2019-05-22,114
2019-05-23,114
2019-05-24,114
2019-05-25,114
2019-05-26,119
2019-05-27,119
2019-05-28,119
2019-05-29,119
2019-05-30,125
2019-05-31,125
2019-06-01,125
2019-06-02,125
2019-06-03,125
2019-06-04,125
2019-06-05,131
2019-06-06,131
2019-06-07,131
2019-06-08,131
2019-06-09,131
2019-06-10,136
2019-06-11,136
2019-06-12,136
2019-06-13,136
2019-06-14,136
2019-06-15,141
2019-06-16,141
2019-06-17,141
2019-06-18,141
2019-06-19,141
2019-06-20,138
2019-06-21,138
2019-06-22,138
2019-06-23,138
2019-06-24,138
2019-06-25,139
2019-06-26,139
2019-06-27,139
2019-06-28,139
2019-06-29,139
2019-06-30,146
2019-07-01,146
2019-07-02,146
2019-07-03,146
2019-07-04,146
2019-07-05,146
2019-07-06,153
2019-07-07,153
2019-07-08,153
2019-07-09,153
2019-07-10,153
2019-07-11,153
2019-07-12,157
2019-07-13,157
2019-07-14,157
2019-07-15,157
2019-07-16,157
2019-07-17,164
2019-07-18,164
2019-07-19,164
2019-07-20,164
2019-07-21,164
2019-07-22,160
2019-07-23,160
2019-07-24,160
2019-07-25,160
2019-07-26,160
2019-07-27,153
2019-07-28,153
2019-07-29,153
2019-07-30,153
2019-07-31,153
2019-08-01,153
2019-08-02,149
2019-08-03,149
2019-08-04,149
2019-08-05,149
2019-08-06,149
2019-08-07,144
2019-08-08,144
2019-08-09,144
2019-08-10,144
2019-08-11,144
2019-08-12,144
2019-08-13,144
2019-08-14,143
2019-08-15,143
2019-08-16,143
2019-08-17,143
2019-08-18,143
2019-08-19,144
2019-08-20,144
2019-08-21,144
2019-08-22,144
2019-08-23,144
