date_obj,Muddy%20key price
2016-01-04,2305
2016-01-05,2305
2016-01-06,2305
2016-01-07,2305
2016-01-08,2317
2016-01-09,2317
2016-01-10,2317
2016-01-11,2317
2016-01-12,2313
2016-01-13,2313
2016-01-14,2313
2016-01-15,2313
2016-01-16,2262
2016-01-17,2262
2016-01-18,2262
2016-01-19,2262
2016-01-20,2303
2016-01-21,2303
2016-01-22,2303
2016-01-23,2303
2016-01-24,2303
2016-01-25,2291
2016-01-26,2291
2016-01-27,2291
2016-01-28,2291
2016-01-29,2291
2016-01-30,2236
2016-01-31,2236
2016-02-01,2236
2016-02-02,2236
2016-02-03,2215
2016-02-04,2215
2016-02-05,2215
2016-02-06,2215
2016-02-07,2215
2016-02-08,2253
2016-02-09,2253
2016-02-10,2253
2016-02-11,2253
2016-02-12,2253
2016-02-13,2254
2016-02-14,2254
2016-02-15,2254
2016-02-16,2254
2016-02-17,2254
2016-02-18,2200
2016-02-19,2200
2016-02-20,2200
2016-02-21,2200
2016-02-22,2259
2016-02-23,2259
2016-02-24,2259
2016-02-25,2259
2016-02-26,2317
2016-02-27,2317
2016-02-28,2317
2016-02-29,2317
2016-03-01,2433
2016-03-02,2433
2016-03-03,2433
2016-03-04,2433
2016-03-05,2433
2016-03-06,2542
2016-03-07,2542
2016-03-08,2542
2016-03-09,2542
2016-03-10,2542
2016-03-11,2453
2016-03-12,2453
2016-03-13,2453
2016-03-14,2453
2016-03-15,2385
2016-03-16,2385
2016-03-17,2385
2016-03-18,2385
2016-03-19,2307
2016-03-20,2307
2016-03-21,2307
2016-03-22,2307
2016-03-23,2310
2016-03-24,2310
2016-03-25,2310
2016-03-26,2310
2016-03-27,2359
2016-03-28,2359
2016-03-29,2359
2016-03-30,2359
2016-03-31,2359
2016-04-01,2460
2016-04-02,2460
2016-04-03,2460
2016-04-04,2460
2016-04-05,2460
2016-04-06,2555
2016-04-07,2555
2016-04-08,2555
2016-04-09,2555
2016-04-10,2539
2016-04-11,2539
2016-04-12,2539
2016-04-13,2539
2016-04-14,2539
2016-04-15,2539
2016-04-16,2506
2016-04-17,2506
2016-04-18,2506
2016-04-19,2506
2016-04-20,2493
2016-04-21,2493
2016-04-22,2493
2016-04-23,2493
2016-04-24,2493
2016-04-25,2543
2016-04-26,2543
2016-04-27,2543
2016-04-28,2543
2016-04-29,2543
2016-04-30,2671
2016-05-01,2671
2016-05-02,2671
2016-05-03,2671
2016-05-04,2805
2016-05-05,2805
2016-05-06,2805
2016-05-07,2805
2016-05-08,2946
2016-05-09,2946
2016-05-10,2946
2016-05-11,2946
2016-05-12,2946
2016-05-13,3094
2016-05-14,3094
2016-05-15,3094
2016-05-16,3094
2016-05-17,3122
2016-05-18,3122
2016-05-19,3122
2016-05-22,3105
2016-05-23,3105
2016-05-24,3105
2016-05-25,2951
2016-05-26,2951
2016-05-27,2951
2016-05-28,2951
2016-05-29,2816
2016-05-30,2816
2016-05-31,2816
2016-06-01,2816
2016-06-02,2816
2016-06-03,2706
2016-06-04,2706
2016-06-05,2706
2016-06-06,2710
2016-06-07,2710
2016-06-08,2710
2016-06-09,2710
2016-06-10,2786
2016-06-11,2786
2016-06-12,2786
2016-06-13,2786
2016-06-14,2880
2016-06-15,2880
2016-06-16,2880
2016-06-17,2880
2016-06-18,3000
2016-06-19,3000
2016-06-20,3000
2016-06-21,3000
2016-06-22,3101
2016-06-23,3101
2016-06-24,3101
2016-06-25,3101
2016-06-26,3101
2016-06-27,3152
2016-06-28,3152
2016-06-29,3152
2016-06-30,3152
2016-07-01,3051
2016-07-02,3051
2016-07-03,3051
2016-07-04,3051
2016-07-05,3102
2016-07-06,3102
2016-07-07,3102
2016-07-08,3102
2016-07-09,3102
2016-07-10,3193
2016-07-11,3193
2016-07-12,3193
2016-07-13,3193
2016-07-14,3259
2016-07-15,3259
2016-07-16,3259
2016-07-17,3259
2016-07-18,3259
2016-07-23,3355
2016-07-24,3355
2016-07-25,3355
2016-07-26,3355
2016-07-27,3508
2016-07-28,3508
2016-07-29,3508
2016-07-30,3508
2016-07-31,3412
2016-08-01,3412
2016-08-02,3412
2016-08-03,3412
2016-08-04,3266
2016-08-05,3266
2016-08-06,3266
2016-08-07,3266
2016-08-08,3266
2016-08-09,3299
2016-08-10,3299
2016-08-11,3299
2016-08-12,3299
2016-08-13,3299
2016-08-14,3457
2016-08-15,3457
2016-08-16,3457
2016-08-17,3457
2016-08-18,3457
2016-08-19,3630
2016-08-20,3630
2016-08-21,3630
2016-08-22,3630
2016-08-23,3812
2016-08-24,3812
2016-08-25,3812
2016-08-26,3812
2016-08-28,4001
2016-08-31,4001
2016-09-01,4197
2016-09-02,4197
2016-09-03,4197
2016-09-04,4197
2016-09-05,4197
2016-09-06,4349
2016-09-07,4349
2016-09-08,4349
2016-09-09,4349
2016-09-10,4349
2016-09-11,4349
2016-09-12,4358
2016-09-13,4358
2016-09-14,4358
2016-09-15,4358
2016-09-16,4358
2016-09-17,4524
2016-09-18,4524
2016-09-19,4524
2016-09-20,4524
2016-09-21,4524
2016-09-22,4524
2016-09-23,4533
2016-09-24,4533
2016-09-25,4533
2016-09-26,4533
2016-09-27,4533
2016-09-28,4533
2016-09-29,4503
2016-09-30,4503
2016-10-01,4503
2016-10-02,4503
2016-10-03,4503
2016-10-04,4503
2016-10-05,4420
2016-10-06,4420
2016-10-07,4420
2016-10-08,4420
2016-10-09,4420
2016-10-10,4299
2016-10-11,4299
2016-10-12,4299
2016-10-13,4299
2016-10-14,4299
2016-10-15,4095
2016-10-16,4095
2016-10-17,4095
2016-10-18,4095
2016-10-19,4095
2016-10-20,4095
2016-10-21,3890
2016-10-22,3890
2016-10-23,3890
2016-10-24,3890
2016-10-25,3890
2016-10-26,3763
2016-10-27,3763
2016-10-28,3763
2016-10-29,3763
2016-10-30,3763
2016-10-31,3633
2016-11-01,3633
2016-11-02,3633
2016-11-03,3633
2016-11-04,3633
2016-11-05,3633
2016-11-06,3469
2016-11-07,3469
2016-11-08,3469
2016-11-09,3469
2016-11-10,3469
2016-11-11,3322
2016-11-12,3322
2016-11-13,3322
2016-11-14,3322
2016-12-07,3325
2016-12-08,3325
2016-12-09,3325
2016-12-10,3270
2016-12-11,3270
2016-12-12,3270
2016-12-13,3270
2016-12-14,3270
2016-12-15,3206
2016-12-16,3206
2016-12-17,3206
2016-12-18,3206
2016-12-19,3206
2016-12-20,3060
2016-12-21,3060
2016-12-22,3060
2016-12-23,3060
2016-12-24,3060
2016-12-25,2947
2016-12-26,2947
2016-12-27,2947
2016-12-28,2947
2016-12-29,2813
2016-12-30,2813
2016-12-31,2813
2017-01-01,2813
2017-01-02,2672
2017-01-03,2672
2017-01-04,2561
2017-01-05,2561
2017-01-06,2561
2017-01-07,2503
2017-01-08,2503
2017-01-09,2503
2017-01-10,2439
2017-01-11,2439
2017-01-12,2439
2017-01-13,2421
2017-01-14,2421
2017-01-15,2421
2017-01-16,2410
2017-01-17,2410
2017-01-18,2410
2017-01-19,2410
2017-01-20,2377
2017-01-21,2377
2017-01-22,2377
2017-01-27,2453
2017-01-28,2453
2017-01-29,2519
2017-01-30,2519
2017-01-31,2519
2017-02-01,2519
2017-02-02,2590
2017-02-03,2590
2017-02-04,2590
2017-02-05,2590
2017-02-06,2720
2017-02-07,2720
2017-02-08,2720
2017-02-09,2720
2017-02-10,2727
2017-02-11,2727
2017-02-12,2727
2017-02-13,2727
2017-02-14,2639
2017-02-15,2639
2017-02-16,2639
2017-02-18,2653
2017-02-19,2653
2017-02-20,2653
2017-02-21,2545
2017-02-22,2545
2017-02-23,2545
2017-02-24,2545
2017-02-25,2457
2017-02-26,2457
2017-02-27,2457
2017-02-28,2485
2017-03-01,2485
2017-03-02,2485
2017-03-03,2502
2017-03-04,2502
2017-03-05,2502
2017-03-06,2615
2017-03-07,2615
2017-03-08,2615
2017-03-09,2615
2017-03-10,2742
2017-03-11,2742
2017-03-12,2742
2017-03-13,2768
2017-03-14,2768
2017-03-15,2768
2017-03-16,2768
2017-03-17,2768
2017-03-18,2768
2017-03-19,2701
2017-03-20,2701
2017-03-21,2701
2017-03-22,2734
2017-03-23,2734
2017-03-24,2734
2017-03-25,2825
2017-03-26,2825
2017-03-27,2825
2017-03-28,2964
2017-03-29,2964
2017-03-30,2964
2017-03-31,3077
2017-04-01,3077
2017-04-02,3077
2017-04-03,3012
2017-04-04,3012
2017-04-12,2874
2017-04-13,2874
2017-04-14,2763
2017-04-15,2763
2017-04-16,2763
2017-04-17,2688
2017-04-18,2688
2017-04-19,2688
2017-04-20,2688
2017-04-21,2678
2017-04-22,2678
2017-04-23,2678
2017-04-24,2769
2017-04-25,2769
2017-04-26,2769
2017-04-27,2808
2017-04-28,2808
2017-04-29,2808
2017-04-30,2866
2017-05-01,2866
2017-05-02,2866
2017-05-03,2980
2017-05-04,2980
2017-05-05,2980
2017-05-06,3017
2017-05-07,3017
2017-05-08,3017
2017-05-09,3047
2017-05-10,3047
2017-05-11,3047
2017-05-12,3047
2017-05-13,3019
2017-05-14,3019
2017-05-15,3019
2017-05-16,3019
2017-05-17,2932
2017-05-18,2932
2017-05-19,2932
2017-05-20,2848
2017-05-21,2848
2017-05-22,2848
2017-05-23,2848
2017-05-24,2855
2017-05-25,2855
2017-05-26,2855
2017-05-27,2855
2017-05-28,2835
2017-05-29,2835
2017-05-30,2835
2017-05-31,2788
2017-06-01,2788
2017-06-02,2788
2017-06-03,2788
2017-06-06,2653
2017-06-07,2770
2017-06-08,2770
2017-06-09,2770
2017-06-10,2770
2017-06-11,2823
2017-06-12,2823
2017-06-13,2823
2017-06-14,2823
2017-06-15,2834
2017-06-16,2834
2017-06-17,2834
2017-06-18,2942
2017-06-19,2942
2017-06-20,2942
2017-06-21,2942
2017-06-22,2995
2017-06-23,2995
2017-06-24,2995
2017-06-25,2991
2017-06-26,2991
2017-06-27,2991
2017-06-28,2954
2017-06-29,2954
2017-06-30,2954
2017-07-01,2954
2017-07-02,2981
2017-07-03,2981
2017-07-04,2981
2017-07-05,2981
2017-07-06,2959
2017-07-07,2959
2017-07-08,2959
2017-07-13,2817
2017-07-14,2817
2017-07-15,2817
2017-07-16,2817
2017-07-17,2761
2017-07-18,2761
2017-07-19,2761
2017-07-20,2761
2017-07-21,2667
2017-07-22,2667
2017-07-23,2667
2017-07-24,2765
2017-07-25,2765
2017-07-26,2765
2017-07-27,2894
2017-07-28,2894
2017-07-29,2894
2017-07-30,3020
2017-07-31,3020
2017-08-01,3020
2017-08-02,3127
2017-08-03,3127
2017-08-04,3127
2017-08-05,3127
2017-08-06,3016
2017-08-09,2939
2017-08-10,2939
2017-08-11,2939
2017-08-12,2924
2017-08-13,2924
2017-08-14,2924
2017-08-15,2924
2017-08-16,2900
2017-08-17,2900
2017-08-18,2900
2017-08-19,2907
2017-08-20,2907
2017-08-22,2941
2017-08-23,2941
2017-08-24,2941
2017-08-25,2941
2017-08-26,2928
2017-08-27,2928
2017-08-28,2928
2017-08-29,2928
2017-08-30,2880
2017-08-31,2880
2017-09-01,2880
2017-09-02,2984
2017-09-03,2984
2017-09-04,2984
2017-09-05,3072
2017-09-06,3072
2017-09-07,3072
2017-09-08,3072
2017-09-09,2963
2017-09-10,2963
2017-09-11,2963
2017-09-12,2963
2017-09-13,2977
2017-09-14,2977
2017-09-15,2977
2017-09-16,2977
2017-09-17,3048
2017-09-19,3048
2017-09-20,3020
2017-09-21,3020
2017-09-22,3020
2017-09-23,3020
2017-09-24,2928
2017-09-25,2928
2017-09-26,2928
2017-09-27,2928
2017-09-28,2813
2017-09-29,2813
2017-09-30,2813
2017-10-01,2813
2017-10-02,2741
2017-10-03,2741
2017-10-04,2741
2017-10-05,2741
2017-10-06,2676
2017-10-07,2676
2017-10-08,2676
2017-10-09,2799
2017-10-10,2799
2017-10-11,2799
2017-10-12,2936
2017-10-13,2936
2017-10-14,2936
2017-10-15,2905
2017-10-16,2905
2017-10-17,2905
2017-10-18,2819
2017-10-19,2819
2017-10-20,2819
2017-10-21,2793
2017-10-22,2793
2017-10-23,2852
2017-10-24,2852
2017-10-25,2755
2017-10-26,2755
2017-10-27,2755
2017-10-28,2755
2017-10-29,2783
2017-10-30,2783
2017-10-31,2783
2017-11-01,2693
2017-11-02,2693
2017-11-03,2693
2017-11-04,2706
2017-11-05,2706
2017-11-06,2706
2017-11-07,2706
2017-11-08,2744
2017-11-09,2744
2017-11-10,2744
2017-11-11,2642
2017-11-12,2642
2017-11-13,2642
2017-11-14,2637
2017-11-15,2637
2017-11-16,2637
2017-11-17,2730
2017-11-18,2730
2017-11-19,2730
2017-11-20,2842
2017-11-21,2842
2017-11-22,2842
2017-11-23,2985
2017-11-24,2985
2017-11-25,2985
2017-11-26,3077
2017-11-27,3077
2017-11-28,3077
2017-11-29,3077
2017-11-30,3209
2017-12-01,3209
2017-12-02,3209
2017-12-03,3253
2017-12-04,3253
2017-12-05,3253
2017-12-06,3274
2017-12-07,3274
2017-12-08,3274
2017-12-09,3274
2017-12-10,3395
2017-12-11,3395
2017-12-12,3395
2017-12-14,3555
2017-12-15,3555
2017-12-17,3677
2017-12-18,3677
2017-12-19,3677
2017-12-20,3723
2017-12-21,3723
2017-12-22,3723
2017-12-23,3808
2017-12-24,3808
2017-12-25,3808
2017-12-26,3992
2017-12-27,3992
2017-12-28,3992
2017-12-29,4121
2017-12-30,4121
2017-12-31,4121
2018-01-01,4263
2018-01-02,4263
2018-01-03,4263
2018-01-04,4453
2018-01-05,4453
2018-01-06,4515
2018-01-07,4515
2018-01-08,4515
2018-01-09,4741
2018-01-10,4741
2018-01-11,4741
2018-01-12,4525
2018-01-13,4525
2018-01-14,4525
2018-01-15,4465
2018-01-16,4465
2018-01-17,4465
2018-01-18,4448
2018-01-19,4448
2018-01-20,4448
2018-01-21,4278
2018-01-22,4278
2018-01-23,4094
2018-01-25,3906
2018-01-26,3906
2018-01-27,3721
2018-01-28,3548
2018-01-29,3548
2018-01-31,3398
2018-02-01,3518
2018-02-02,3518
2018-02-03,3688
2018-02-04,3688
2018-02-05,3873
2018-02-06,3873
2018-02-07,4067
2018-02-08,4067
2018-02-09,3984
2018-02-10,3984
2018-02-11,3811
2018-02-12,3811
2018-02-13,3734
2018-02-14,3734
2018-02-15,3627
2018-02-16,3627
2018-02-17,3462
2018-02-18,3462
2018-02-19,3369
2018-02-20,3369
2018-02-21,3279
2018-02-22,3279
2018-02-23,3163
2018-02-24,3163
2018-02-25,3028
2018-02-26,3028
2018-02-27,3094
2018-03-01,3127
2018-03-02,3163
2018-03-03,3163
2018-03-04,3113
2018-03-05,3113
2018-03-06,3108
2018-03-07,3108
2018-03-08,3264
2018-03-09,3264
2018-03-10,3428
2018-03-11,3428
2018-03-12,3600
2018-03-13,3600
2018-03-14,3684
2018-03-15,3684
2018-03-16,3734
2018-03-17,3734
2018-03-18,3612
2018-03-19,3612
2018-03-20,3452
2018-03-21,3452
2018-03-23,3369
2018-03-24,3369
2018-03-26,3301
2018-03-27,3281
2018-03-28,3281
2018-03-29,3407
2018-03-30,3407
2018-03-31,3519
2018-04-01,3519
2018-04-02,3377
2018-04-03,3377
2018-04-04,3286
2018-04-05,3286
2018-04-06,3214
2018-04-07,3214
2018-04-08,3267
2018-04-09,3267
2018-04-10,3393
2018-04-11,3393
2018-04-12,3562
2018-04-13,3562
2018-04-14,3562
2018-04-15,3741
2018-04-16,3741
2018-04-17,3929
2018-04-18,3929
2018-04-19,3929
2018-04-20,4126
2018-04-21,4126
2018-04-22,4333
2018-04-23,4333
2018-04-24,4550
2018-04-25,4550
2018-04-26,4651
2018-04-27,4651
2018-04-28,4679
2018-04-29,4679
2018-04-30,4688
2018-05-01,4688
2018-05-04,4669
2018-05-05,4756
2018-05-06,4756
2018-05-07,4903
2018-05-08,4903
2018-05-09,4857
2018-05-10,4857
2018-05-11,4754
2018-05-12,4754
2018-05-13,4748
2018-05-14,4748
2018-05-15,4717
2018-05-16,4717
2018-05-17,4728
2018-05-18,4728
2018-05-19,4848
2018-05-20,4848
2018-05-21,5091
2018-05-22,5091
2018-05-23,5274
2018-05-24,5274
2018-05-25,5274
2018-05-26,5081
2018-05-27,5081
2018-05-28,4892
2018-05-29,4892
2018-05-30,4864
2018-05-31,4864
2018-06-01,4620
2018-06-02,4395
2018-06-03,4395
2018-06-04,4395
2018-06-05,4175
2018-06-06,3979
2018-06-07,3979
2018-06-08,3865
2018-06-09,3865
2018-06-10,3673
2018-06-11,3673
2018-06-12,3502
2018-06-13,3502
2018-06-14,3329
2018-06-15,3329
2018-06-16,3183
2018-06-17,3183
2018-06-18,3283
2018-06-19,3283
2018-06-20,3283
2018-06-21,3402
2018-06-22,3402
2018-06-23,3477
2018-06-24,3477
2018-06-25,3404
2018-06-26,3404
2018-06-27,3404
2018-06-28,3495
2018-06-29,3495
2018-06-30,3619
2018-07-01,3619
2018-07-02,3686
2018-07-03,3686
2018-07-04,3576
2018-07-05,3576
2018-07-06,3500
2018-07-07,3500
2018-07-08,3451
2018-07-09,3451
2018-07-10,3467
2018-07-11,3467
2018-07-12,3467
2018-07-13,3460
2018-07-14,3463
2018-07-15,3463
2018-07-16,3300
2018-07-17,3332
2018-07-18,3332
2018-07-19,3332
2018-07-20,3465
2018-07-21,3465
2018-07-22,3562
2018-07-23,3534
2018-07-24,3534
2018-07-25,3687
2018-07-26,3687
2018-07-27,3713
2018-07-28,3713
2018-07-29,3599
2018-07-30,3599
2018-07-31,3558
2018-08-01,3558
2018-08-02,3463
2018-08-03,3463
2018-08-04,3390
2018-08-05,3390
2018-08-06,3345
2018-08-07,3345
2018-08-08,3316
2018-08-09,3316
2018-08-10,3316
2018-08-11,3334
2018-08-12,3334
2018-08-14,3214
2018-08-16,3192
2018-08-17,3152
2018-08-18,3152
2018-08-19,3032
2018-08-20,2970
2018-08-21,2970
2018-08-22,3031
2018-08-23,3031
2018-08-24,3101
2018-08-25,3208
2018-08-26,3208
2018-08-27,3356
2018-08-28,3356
2018-08-29,3395
2018-08-30,3395
2018-08-31,3339
2018-09-01,3339
2018-09-02,3407
2018-09-03,3407
2018-09-04,3496
2018-09-05,3496
2018-09-06,3347
2018-09-07,3265
2018-09-08,3265
2018-09-09,3125
2018-09-10,3125
2018-09-11,2997
2018-09-12,2997
2018-09-13,2869
2018-09-14,2869
2018-09-15,2951
2018-09-16,2951
2018-09-17,3068
2018-09-18,3068
2018-09-19,3005
2018-09-20,3005
2018-09-21,2950
2018-09-22,2884
2018-09-23,2884
2018-09-24,2871
2018-09-25,2871
2018-09-26,2954
2018-09-27,2954
2018-09-28,3000
2018-09-29,3000
2018-09-30,3062
2018-10-02,3085
2018-10-03,3100
2018-10-04,3100
2018-10-05,3100
2018-10-06,3191
2018-10-07,3191
2018-10-08,3119
2018-10-09,3119
2018-10-10,3101
2018-10-11,3101
2018-10-12,3256
2018-10-13,3335
2018-10-14,3335
2018-10-15,3251
2018-10-16,3251
2018-10-17,3183
2018-10-18,3183
2018-10-19,3155
2018-10-20,3155
2018-10-21,3128
2018-10-22,3128
2018-10-23,2995
2018-10-24,2995
2018-10-25,3067
2018-10-26,3067
2018-10-27,2993
2018-10-28,2939
2018-10-29,2939
2018-10-30,2939
2018-10-31,3039
2018-11-01,3039
2018-11-03,3139
2018-11-04,3235
2018-11-05,3216
2018-11-06,3336
2018-11-07,3336
2018-11-08,3472
2018-11-09,3472
2018-11-10,3569
2018-11-11,3569
2018-11-12,3732
2018-11-13,3901
2018-11-15,3899
2018-11-16,4080
2018-11-17,4080
2018-11-18,4277
2018-11-19,4277
2018-11-20,4368
2018-11-21,4368
2018-11-22,4204
2018-11-23,4204
2018-11-24,4036
2018-11-25,3836
2018-11-26,3836
2018-11-27,3702
2018-11-28,3703
2018-11-29,3778
2018-12-01,3734
2018-12-02,3661
2018-12-03,3661
2018-12-04,3697
2018-12-05,3834
2018-12-07,3879
2018-12-09,4045
2018-12-10,4248
2018-12-11,4248
2018-12-12,4461
2018-12-13,4683
2018-12-14,4683
2018-12-15,4865
2018-12-16,4763
2018-12-17,4763
2018-12-18,4595
2018-12-19,4595
2018-12-20,4445
2018-12-21,4445
2018-12-22,4390
2018-12-23,4344
2018-12-24,4420
2018-12-25,4420
2018-12-26,4403
2018-12-27,4298
2018-12-28,4298
2018-12-29,4175
2018-12-30,4175
2018-12-31,4111
2019-01-01,4111
2019-01-02,4062
2019-01-03,3981
2019-01-04,3981
2019-01-05,3924
2019-01-06,3769
2019-01-08,3667
2019-01-10,3556
2019-01-11,3556
2019-01-12,3467
2019-01-13,3440
2019-01-14,3431
2019-01-15,3431
2019-01-16,3425
2019-01-17,3479
2019-01-18,3479
2019-01-19,3529
2019-01-20,3586
2019-01-21,3586
2019-01-22,3672
2019-01-23,3796
2019-01-24,3796
2019-01-25,3914
2019-01-26,4008
2019-01-27,4076
2019-01-28,4076
2019-01-29,4076
2019-01-30,4002
2019-01-31,4002
2019-02-01,3968
2019-02-02,3968
2019-02-03,3964
2019-02-04,3964
2019-02-05,3999
2019-02-06,3999
2019-02-07,4122
2019-02-08,4122
2019-02-09,4070
2019-02-10,4065
2019-02-11,4065
2019-02-12,4130
2019-02-13,4105
2019-02-14,4105
2019-02-15,4138
2019-02-16,4138
2019-02-17,4113
2019-02-18,4113
2019-02-19,4106
2019-02-20,4106
2019-02-21,4040
2019-02-22,4040
2019-02-23,4035
2019-02-24,4027
2019-02-25,4053
2019-02-26,4053
2019-02-27,4050
2019-02-28,4050
2019-03-01,4044
2019-03-02,4044
2019-03-03,4030
2019-03-04,4031
2019-03-05,4031
2019-03-06,4040
2019-03-07,4040
2019-03-08,4122
2019-03-09,4282
2019-03-10,4497
2019-03-11,4497
2019-03-12,4660
2019-03-13,4660
2019-03-14,4851
2019-03-15,4851
2019-03-16,4947
2019-03-17,4852
2019-03-18,4852
2019-03-19,4707
2019-03-20,4730
2019-03-21,4730
2019-03-22,4628
2019-03-23,4702
2019-03-24,4702
2019-03-25,4778
2019-03-26,4814
2019-03-27,4814
2019-03-28,4897
2019-03-29,4915
2019-03-30,4915
2019-03-31,4867
2019-04-01,4867
2019-04-02,4754
2019-04-03,4814
2019-04-04,4814
2019-04-05,4795
2019-04-06,4795
2019-04-07,4979
2019-04-08,4979
2019-04-09,5212
