date_obj,Rune%20plateskirt%20(t) price
2015-09-10,40658
2015-09-11,40658
2015-09-12,40716
2015-09-13,40716
2015-09-14,40716
2015-09-15,40957
2015-09-16,40957
2015-09-17,40957
2015-09-18,40957
2015-09-19,40959
2015-09-20,40959
2015-09-21,40959
2015-09-22,40959
2015-09-23,41873
2015-09-24,41873
2015-09-25,41873
2015-09-27,41423
2015-09-28,41423
2015-09-29,41423
2015-09-30,41404
2015-10-05,40915
2015-10-06,40915
2015-10-07,40915
2015-10-08,40054
2015-10-09,40054
2015-10-10,40054
2015-10-11,39796
2015-10-12,39796
2015-10-13,39796
2015-10-14,39796
2015-10-15,40064
2015-10-16,40064
2015-10-17,40064
2015-10-18,40064
2015-10-19,40704
2015-10-20,40704
2015-10-22,40704
2015-10-23,41925
2015-10-24,41925
2015-10-25,41925
2015-10-26,42299
2015-10-27,42299
2015-10-29,42299
2015-10-30,42299
2015-10-31,41987
2015-11-01,41987
2015-11-02,41987
2015-11-03,41987
2015-11-04,41987
2015-11-05,41207
2015-11-06,41207
2015-11-07,41207
2015-11-08,41207
2015-11-09,41207
2015-11-10,41426
2015-11-11,41426
2015-11-12,41426
2015-11-13,41426
2015-11-14,41426
2015-11-15,40836
2015-11-16,40836
2015-11-17,40836
2015-11-18,40836
2015-11-19,40784
2015-11-20,40784
2015-11-21,40784
2015-11-22,40784
2015-11-23,41022
2015-11-24,41022
2015-11-25,41022
2015-11-26,41022
2015-11-27,40192
2015-11-28,40192
2015-11-29,40192
2015-11-30,41746
2015-12-01,41746
2015-12-02,41746
2015-12-03,41746
2015-12-04,42425
2015-12-05,42425
2015-12-06,42425
2015-12-07,42425
2015-12-08,42425
2015-12-09,41775
2015-12-10,41775
2015-12-11,41775
2015-12-12,41775
2015-12-13,40643
2015-12-14,40643
2015-12-15,40643
2015-12-16,40643
2015-12-17,39753
2015-12-18,39753
2015-12-19,39753
2015-12-20,39753
2015-12-21,39713
2015-12-22,39713
2015-12-23,39713
2015-12-24,39713
2015-12-25,39865
2015-12-26,39865
2015-12-27,39865
2015-12-28,40451
2015-12-29,40451
2015-12-30,40451
2015-12-31,41062
2016-01-01,41062
2016-01-02,41062
2016-01-03,41062
2016-01-04,41824
2016-01-05,41824
2016-01-06,41824
2016-01-07,41824
2016-01-08,42424
2016-01-09,42424
2016-01-10,42424
2016-01-11,42424
2016-01-12,43136
2016-01-13,43136
2016-01-14,43136
2016-01-15,43136
2016-01-16,42800
2016-01-17,42800
2016-01-18,42800
2016-01-19,42800
2016-01-20,42350
2016-01-21,42350
2016-01-22,42350
2016-01-23,42350
2016-01-24,41481
2016-01-25,41481
2016-01-26,41481
2016-01-27,40426
2016-01-28,40426
2016-01-29,40426
2016-01-30,40426
2016-01-31,39457
2016-02-01,39457
2016-02-02,39457
2016-02-03,39675
2016-02-04,39675
2016-02-05,39675
2016-02-06,39675
2016-02-07,40734
2016-02-08,40734
2016-02-09,40734
2016-02-10,40838
2016-02-11,40838
2016-02-12,40838
2016-02-13,40838
2016-02-14,41186
2016-02-15,41186
2016-02-16,41186
2016-02-17,41186
2016-02-18,41696
2016-02-19,41696
2016-02-20,41696
2016-02-21,40418
2016-02-22,40418
2016-02-23,40418
2016-02-24,40418
2016-02-25,39815
2016-02-26,39815
2016-02-27,39815
2016-02-28,40529
2016-02-29,40529
2016-03-01,40529
2016-03-02,40363
2016-03-03,40363
2016-03-04,40363
2016-03-05,40632
2016-03-06,40632
2016-03-07,40632
2016-03-08,40242
2016-03-09,40242
2016-03-10,40242
2016-03-11,40952
2016-03-12,40952
2016-03-13,40952
2016-03-14,39695
2016-03-15,39695
2016-03-16,39695
2016-03-17,39744
2016-03-18,39744
2016-03-19,39744
2016-03-20,39826
2016-03-21,39826
2016-03-22,39826
2016-03-23,39961
2016-03-24,39961
2016-03-25,39961
2016-03-26,39768
2016-03-27,39768
2016-03-28,39768
2016-03-29,40449
2016-03-30,40449
2016-03-31,40449
2016-04-01,40449
2016-04-02,40449
2016-04-03,40764
2016-04-04,40764
2016-04-05,40764
2016-04-06,40764
2016-04-07,40469
2016-04-08,40469
2016-04-09,40469
2016-04-10,41682
2016-04-11,41682
2016-04-12,41682
2016-04-13,41682
2016-04-14,41761
2016-04-15,41761
2016-04-16,41761
2016-04-17,42474
2016-04-18,42474
2016-04-19,42474
2016-04-20,40912
2016-04-21,40912
2016-04-22,40912
2016-04-23,40912
2016-04-24,40103
2016-04-25,40103
2016-04-26,40103
2016-04-27,40801
2016-04-28,40801
2016-04-29,40801
2016-04-30,40801
2016-05-01,41877
2016-05-02,41877
2016-05-03,41877
2016-05-04,42584
2016-05-05,42584
2016-05-06,42584
2016-05-07,42584
2016-05-08,41213
2016-05-09,41213
2016-05-10,41213
2016-05-11,41752
2016-05-12,41752
2016-05-13,41752
2016-05-14,41551
2016-05-15,41551
2016-05-16,41551
2016-05-17,41438
2016-05-18,41438
2016-05-19,41438
2016-05-22,41328
2016-05-23,40976
2016-05-24,40976
2016-05-25,40976
2016-05-26,40201
2016-05-27,40201
2016-05-28,40201
2016-05-29,40450
2016-05-30,40450
2016-05-31,40450
2016-06-01,40450
2016-06-02,41920
2016-06-03,41920
2016-06-04,41920
2016-06-05,41920
2016-06-06,41507
2016-06-07,41507
2016-06-08,41507
2016-06-09,41507
2016-06-10,41466
2016-06-11,41466
2016-06-12,41466
2016-06-13,41466
2016-06-14,40624
2016-06-15,40624
2016-06-16,40624
2016-06-17,40902
2016-06-18,40902
2016-06-19,40902
2016-06-20,40902
2016-06-21,39557
2016-06-22,39557
2016-06-23,39557
2016-06-24,39377
2016-06-25,39377
2016-06-26,39377
2016-06-27,39377
2016-06-28,39142
2016-06-29,39142
2016-06-30,39142
2016-07-01,39458
2016-07-02,39458
2016-07-03,39458
2016-07-04,39128
2016-07-05,39128
2016-07-06,39128
2016-07-07,39429
2016-07-08,39429
2016-07-09,39429
2016-07-10,38799
2016-07-11,38799
2016-07-12,38799
2016-07-13,39172
2016-07-14,39172
2016-07-15,39172
2016-07-16,39172
2016-07-17,39602
2016-07-18,39602
2016-07-23,40227
2016-07-24,39364
2016-07-25,39364
2016-07-26,39364
2016-07-27,39364
2016-07-28,39420
2016-07-29,39420
2016-07-30,39420
2016-07-31,39420
2016-08-01,40188
2016-08-02,40188
2016-08-03,40188
2016-08-04,40188
2016-08-05,41137
2016-08-06,41137
2016-08-07,41137
2016-08-08,41137
2016-08-09,41029
2016-08-10,41029
2016-08-11,41029
2016-08-12,41029
2016-08-13,41029
2016-08-14,41471
2016-08-15,41471
2016-08-16,41471
2016-08-17,41471
2016-08-18,41358
2016-08-19,41358
2016-08-20,41358
2016-08-21,41358
2016-08-22,40277
2016-08-23,40277
2016-08-24,40277
2016-08-25,40277
2016-08-26,40277
2016-08-28,39841
2016-08-31,39841
2016-09-01,39915
2016-09-02,39915
2016-09-03,39915
2016-09-04,39915
2016-09-05,41175
2016-09-06,41175
2016-09-07,41175
2016-09-08,41175
2016-09-09,41175
2016-09-10,42002
2016-09-11,42002
2016-09-12,42002
2016-09-13,42002
2016-09-14,41626
2016-09-15,41626
2016-09-16,41626
2016-09-17,41626
2016-09-18,41626
2016-09-19,40423
2016-09-20,40423
2016-09-21,40423
2016-09-22,40423
2016-09-23,40052
2016-09-24,40052
2016-09-25,40052
2016-09-26,40052
2016-09-27,40052
2016-09-28,39095
2016-09-29,39095
2016-09-30,39095
2016-10-01,39095
2016-10-02,39095
2016-10-03,40036
2016-10-04,40036
2016-10-05,40036
2016-10-06,40036
2016-10-07,40036
2016-10-08,40306
2016-10-09,40306
2016-10-10,40306
2016-10-11,40306
2016-10-12,40306
2016-10-13,39632
2016-10-14,39632
2016-10-15,39632
2016-10-16,39632
2016-10-17,38717
2016-10-18,38717
2016-10-19,38717
2016-10-20,38717
2016-10-21,38615
2016-10-22,38615
2016-10-23,38615
2016-10-24,38615
2016-10-25,38615
2016-10-26,39253
2016-10-27,39253
2016-10-28,39253
2016-10-29,39253
2016-10-30,39253
2016-10-31,39195
2016-11-01,39195
2016-11-02,39195
2016-11-03,39195
2016-11-04,39195
2016-11-05,39659
2016-11-06,39659
2016-11-07,39659
2016-11-08,39659
2016-11-09,40524
2016-11-10,40524
2016-11-11,40524
2016-11-12,40524
2016-11-13,40524
2016-11-14,41021
2016-12-08,39386
2016-12-09,39386
2016-12-10,39386
2016-12-11,39386
2016-12-12,39386
2016-12-13,39252
2016-12-14,39252
2016-12-15,39252
2016-12-16,39252
2016-12-17,39361
2016-12-18,39361
2016-12-19,39361
2016-12-20,39361
2016-12-21,40020
2016-12-22,40020
2016-12-23,40020
2016-12-24,40020
2016-12-25,40561
2016-12-26,40561
2016-12-27,40561
2016-12-28,40561
2016-12-29,40540
2016-12-30,40540
2016-12-31,40540
2017-01-01,40540
2017-01-02,40293
2017-01-03,40293
2017-01-04,40293
2017-01-05,40293
2017-01-06,40256
2017-01-07,40256
2017-01-08,40256
2017-01-09,40394
2017-01-10,40394
2017-01-11,40394
2017-01-12,40498
2017-01-13,40498
2017-01-14,40498
2017-01-15,40498
2017-01-16,39976
2017-01-17,39976
2017-01-18,39976
2017-01-19,39976
2017-01-20,40172
2017-01-21,40172
2017-01-22,40172
2017-01-27,41258
2017-01-28,40541
2017-01-29,40541
2017-01-30,40541
2017-01-31,40541
2017-02-01,39190
2017-02-02,39190
2017-02-03,39190
2017-02-04,39190
2017-02-05,39063
2017-02-06,39063
2017-02-07,39063
2017-02-08,39063
2017-02-09,39296
2017-02-10,39296
2017-02-11,39296
2017-02-12,39466
2017-02-13,39466
2017-02-14,39466
2017-02-15,39466
2017-02-16,39702
2017-02-18,39702
2017-02-19,39702
2017-02-20,39906
2017-02-21,39906
2017-02-22,39906
2017-02-23,39906
2017-02-24,39906
2017-02-25,39303
2017-02-26,39303
2017-02-27,39303
2017-02-28,39303
2017-03-01,39288
2017-03-02,39288
2017-03-03,39288
2017-03-04,39288
2017-03-05,39579
2017-03-06,39579
2017-03-07,39579
2017-03-08,39579
2017-03-09,40295
2017-03-10,40295
2017-03-11,40295
2017-03-12,41363
2017-03-13,41363
2017-03-14,41363
2017-03-15,41470
2017-03-16,41470
2017-03-17,41470
2017-03-18,41470
2017-03-19,40461
2017-03-20,40461
2017-03-21,40461
2017-03-22,40184
2017-03-23,40184
2017-03-24,40184
2017-03-25,40184
2017-03-26,41069
2017-03-27,41069
2017-03-28,41069
2017-03-29,41069
2017-03-30,40999
2017-03-31,40999
2017-04-01,40999
2017-04-02,40999
2017-04-03,41308
2017-04-04,41308
2017-04-12,42447
2017-04-13,42447
2017-04-14,42148
2017-04-15,42148
2017-04-16,42148
2017-04-17,42759
2017-04-18,42759
2017-04-19,42759
2017-04-20,42759
2017-04-21,42119
2017-04-22,42119
2017-04-23,42119
2017-04-24,42119
2017-04-25,41147
2017-04-26,41147
2017-04-27,41147
2017-04-28,41147
2017-04-29,39633
2017-04-30,39633
2017-05-01,39633
2017-05-02,39465
2017-05-03,39465
2017-05-04,39465
2017-05-05,39050
2017-05-06,39050
2017-05-07,39050
2017-05-08,39050
2017-05-09,38915
2017-05-10,38915
2017-05-11,38915
2017-05-12,38915
2017-05-13,39164
2017-05-14,39164
2017-05-15,39164
2017-05-16,39164
2017-05-17,40144
2017-05-18,40144
2017-05-19,40144
2017-05-20,40144
2017-05-21,41242
2017-05-22,41242
2017-05-23,41242
2017-05-24,41242
2017-05-25,39607
2017-05-26,39607
2017-05-27,39607
2017-05-28,39607
2017-05-29,38875
2017-05-30,38875
2017-05-31,38875
2017-06-01,38875
2017-06-02,38933
2017-06-03,38933
2017-06-06,37862
2017-06-07,37862
2017-06-08,37862
2017-06-09,37862
2017-06-10,38081
2017-06-11,38081
2017-06-12,38081
2017-06-13,37930
2017-06-14,37930
2017-06-15,37930
2017-06-16,38287
2017-06-17,38287
2017-06-18,38287
2017-06-19,38287
2017-06-20,38503
2017-06-21,38503
2017-06-22,38503
2017-06-23,38503
2017-06-24,38300
2017-06-25,38300
2017-06-26,38300
2017-06-27,38300
2017-06-28,38533
2017-06-29,38533
2017-06-30,38533
2017-07-01,38533
2017-07-02,38626
2017-07-03,38626
2017-07-04,38626
2017-07-05,38626
2017-07-06,38477
2017-07-07,38477
2017-07-08,38477
2017-07-13,38798
2017-07-14,38798
2017-07-15,39695
2017-07-16,39695
2017-07-17,39695
2017-07-18,39695
2017-07-19,39105
2017-07-20,39105
2017-07-21,39105
2017-07-22,38944
2017-07-23,38944
2017-07-24,38944
2017-07-25,38944
2017-07-26,38362
2017-07-27,38362
2017-07-28,38362
2017-07-29,38362
2017-07-30,38387
2017-07-31,38387
2017-08-01,38387
2017-08-02,38387
2017-08-03,38818
2017-08-04,38818
2017-08-05,38818
2017-08-06,38818
2017-08-09,38062
2017-08-10,38333
2017-08-11,38333
2017-08-12,38333
2017-08-13,38333
2017-08-14,38333
2017-08-15,38821
2017-08-17,38821
2017-08-18,38821
2017-08-19,38821
2017-08-20,38493
2017-08-21,38493
2017-08-22,38493
2017-08-23,38493
2017-08-24,38493
2017-08-25,37974
2017-08-26,37974
2017-08-27,37974
2017-08-28,37974
2017-08-29,38160
2017-08-30,38160
2017-08-31,38160
2017-09-01,38160
2017-09-02,38097
2017-09-03,38097
2017-09-04,38097
2017-09-05,38097
2017-09-06,38105
2017-09-07,38105
2017-09-08,38105
2017-09-09,38105
2017-09-10,38426
2017-09-11,38426
2017-09-12,38426
2017-09-13,38426
2017-09-14,38426
2017-09-15,38426
2017-09-16,38403
2017-09-17,38403
2017-09-19,38403
2017-09-20,38718
2017-09-21,38718
2017-09-22,38718
2017-09-23,38718
2017-09-24,38718
2017-09-25,38301
2017-09-26,38301
2017-09-27,38301
2017-09-28,38301
2017-09-29,38301
2017-09-30,39294
2017-10-01,39294
2017-10-02,39294
2017-10-03,39294
2017-10-04,39294
2017-10-05,39904
2017-10-06,39904
2017-10-07,39904
2017-10-08,39904
2017-10-09,39617
2017-10-10,39617
2017-10-11,39617
2017-10-12,39617
2017-10-13,38623
2017-10-14,38623
2017-10-15,38623
2017-10-16,38623
2017-10-17,38623
2017-10-18,37944
2017-10-19,37944
2017-10-20,37944
2017-10-21,37944
2017-10-22,38395
2017-10-23,38395
2017-10-24,38395
2017-10-25,38395
2017-10-26,38293
2017-10-27,38293
2017-10-28,38293
2017-10-29,38293
2017-10-30,38650
2017-10-31,38650
2017-11-01,38650
2017-11-02,38650
2017-11-03,38650
2017-11-04,38281
2017-11-05,38281
2017-11-06,38281
2017-11-07,38281
2017-11-08,38281
2017-11-09,38423
2017-11-10,38423
2017-11-11,38423
2017-11-12,38423
2017-11-13,38318
2017-11-14,38318
2017-11-15,38318
2017-11-16,38318
2017-11-17,38274
2017-11-18,38274
2017-11-19,38274
2017-11-20,38274
2017-11-21,38493
2017-11-22,38493
2017-11-23,38493
2017-11-24,38493
2017-11-25,37950
2017-11-26,37950
2017-11-27,37950
2017-11-28,37950
2017-11-29,38240
2017-11-30,38240
2017-12-01,38240
2017-12-02,38240
2017-12-03,38925
2017-12-04,38925
2017-12-05,38925
2017-12-06,38793
2017-12-07,38793
2017-12-08,38793
2017-12-09,38793
2017-12-10,38796
2017-12-11,38796
2017-12-12,38796
2017-12-13,38796
2017-12-14,38623
2017-12-15,38623
2017-12-16,38623
2017-12-17,38623
2017-12-18,38337
2017-12-19,38337
2017-12-20,38337
2017-12-21,38337
2017-12-22,38790
2017-12-23,38790
2017-12-24,38790
2017-12-25,38637
2017-12-26,38637
2017-12-27,38637
2017-12-28,38637
2017-12-29,38886
2017-12-30,38886
2017-12-31,38886
2018-01-01,38395
2018-01-02,38395
2018-01-03,38395
2018-01-04,38395
2018-01-05,37982
2018-01-06,37982
2018-01-07,37982
2018-01-08,38085
2018-01-09,38085
2018-01-10,38085
2018-01-11,38085
2018-01-12,38378
2018-01-13,38378
2018-01-14,38378
2018-01-15,38378
2018-01-16,38999
2018-01-17,38999
2018-01-18,38999
2018-01-19,38999
2018-01-20,38905
2018-01-21,38905
2018-01-22,38905
2018-01-23,38509
2018-01-24,38509
2018-01-25,38229
2018-01-26,38229
2018-01-27,38255
2018-01-28,38319
2018-01-29,38319
2018-01-30,38527
2018-02-01,38527
2018-02-02,38030
2018-02-03,38112
2018-02-04,38112
2018-02-05,38729
2018-02-06,38729
2018-02-07,38982
2018-02-08,38982
2018-02-09,38971
2018-02-10,38971
2018-02-11,38661
2018-02-12,38661
2018-02-13,37777
2018-02-14,37777
2018-02-15,38230
2018-02-16,38230
2018-02-17,38488
2018-02-18,38488
2018-02-19,38204
2018-02-20,38204
2018-02-21,38544
2018-02-22,38544
2018-02-23,38686
2018-02-24,38686
2018-02-25,38882
2018-02-26,38882
2018-02-27,38876
2018-02-28,38876
2018-03-01,38876
2018-03-02,38799
2018-03-03,38799
2018-03-04,38850
2018-03-05,38850
2018-03-06,38815
2018-03-07,38815
2018-03-08,39253
2018-03-09,39253
2018-03-10,39843
2018-03-11,39843
2018-03-12,39231
2018-03-13,39231
2018-03-14,39742
2018-03-15,39742
2018-03-16,39742
2018-03-17,39468
2018-03-18,39468
2018-03-19,39691
2018-03-20,39691
2018-03-21,39456
2018-03-23,39456
2018-03-24,39501
2018-03-26,38910
2018-03-27,38910
2018-03-28,39275
2018-03-29,39275
2018-03-30,39881
2018-03-31,39881
2018-04-01,39540
2018-04-02,39540
2018-04-03,38599
2018-04-04,38599
2018-04-05,39282
2018-04-06,39282
2018-04-08,39551
2018-04-09,40019
2018-04-10,40019
2018-04-11,40545
2018-04-12,40545
2018-04-13,40290
2018-04-14,40290
2018-04-15,39404
2018-04-16,39404
2018-04-17,39121
2018-04-18,39121
2018-04-19,39121
2018-04-20,38710
2018-04-21,38710
2018-04-22,38474
2018-04-23,38474
2018-04-24,38149
2018-04-25,38149
2018-04-26,39198
2018-04-27,39198
2018-04-28,38538
2018-04-29,38538
2018-04-30,39229
2018-05-01,39229
2018-05-02,39229
2018-05-03,39300
2018-05-04,39300
2018-05-05,38727
2018-05-06,38727
2018-05-07,38727
2018-05-08,39336
2018-05-09,39336
2018-05-10,39425
2018-05-11,39425
2018-05-12,38641
2018-05-13,38641
2018-05-14,38572
2018-05-15,38572
2018-05-16,39136
2018-05-17,39136
2018-05-18,39715
2018-05-19,39715
2018-05-20,39288
2018-05-21,39288
2018-05-22,39213
2018-05-23,39213
2018-05-24,38441
2018-05-25,38441
2018-05-26,39245
2018-05-27,39245
2018-05-28,38435
2018-05-29,38435
2018-05-30,37954
2018-05-31,37954
2018-06-01,38382
2018-06-02,38230
2018-06-03,38230
2018-06-04,38230
2018-06-05,38364
2018-06-06,38364
2018-06-07,38719
2018-06-08,38719
2018-06-09,38766
2018-06-10,38766
2018-06-11,38761
2018-06-12,38761
2018-06-13,38314
2018-06-14,38314
2018-06-15,38347
2018-06-16,38347
2018-06-17,38854
2018-06-18,38854
2018-06-19,38654
2018-06-20,38654
2018-06-21,38654
2018-06-22,38463
2018-06-23,38463
2018-06-24,38312
2018-06-25,38312
2018-06-26,38228
2018-06-27,38228
2018-06-28,38355
2018-06-29,38355
2018-06-30,39262
2018-07-01,39262
2018-07-02,38833
2018-07-03,38833
2018-07-04,39184
2018-07-05,39184
2018-07-06,39337
2018-07-07,39337
2018-07-08,39337
2018-07-09,38414
2018-07-10,38414
2018-07-11,37830
2018-07-12,37830
2018-07-13,38135
2018-07-14,38135
2018-07-15,38032
2018-07-16,38032
2018-07-17,38214
2018-07-18,38214
2018-07-19,38214
2018-07-20,38372
2018-07-21,38372
2018-07-22,38378
2018-07-23,38135
2018-07-24,38135
2018-07-25,38542
2018-07-26,38542
2018-07-27,38494
2018-07-28,38494
2018-07-29,38594
2018-07-30,38594
2018-07-31,38475
2018-08-01,38475
2018-08-02,38614
2018-08-03,38614
2018-08-04,38551
2018-08-05,38551
2018-08-06,38935
2018-08-07,38935
2018-08-08,39040
2018-08-09,39040
2018-08-10,38042
2018-08-11,38042
2018-08-12,38276
2018-08-14,38626
2018-08-16,38626
2018-08-17,38933
2018-08-18,38933
2018-08-19,39128
2018-08-20,40109
2018-08-21,40109
2018-08-22,40134
2018-08-23,40134
2018-08-24,39629
2018-08-25,39629
2018-08-26,38685
2018-08-27,38685
2018-08-28,39957
2018-08-29,39957
2018-08-30,39851
2018-08-31,39851
2018-09-01,39062
2018-09-02,39062
2018-09-03,39062
2018-09-04,38640
2018-09-05,38640
2018-09-06,38640
2018-09-07,38710
2018-09-08,38710
2018-09-09,38742
2018-09-10,38867
2018-09-11,38867
2018-09-12,38313
2018-09-13,38313
2018-09-14,38836
2018-09-15,39191
2018-09-16,39191
2018-09-17,38946
2018-09-18,39069
2018-09-19,39069
2018-09-20,39055
2018-09-21,39055
2018-09-22,39139
2018-09-23,39139
2018-09-24,38632
2018-09-25,38632
2018-09-26,38402
2018-09-27,38402
2018-09-28,38780
2018-09-29,38780
2018-09-30,38335
2018-10-02,38377
2018-10-03,38377
2018-10-04,38771
2018-10-05,38771
2018-10-06,38645
2018-10-07,38645
2018-10-08,38645
2018-10-09,38852
2018-10-10,38852
2018-10-11,38623
2018-10-12,38623
2018-10-13,38542
2018-10-14,38542
2018-10-15,38573
2018-10-16,38573
2018-10-17,38490
2018-10-18,38490
2018-10-19,38542
2018-10-20,38542
2018-10-21,38785
2018-10-22,38972
2018-10-23,38972
2018-10-24,39001
2018-10-25,39001
2018-10-26,38868
2018-10-27,38868
2018-10-28,38906
2018-10-29,38906
2018-10-30,39237
2018-10-31,39237
2018-11-01,39310
2018-11-03,38988
2018-11-04,38988
2018-11-05,38928
2018-11-06,39067
2018-11-07,39067
2018-11-08,38758
2018-11-09,38758
2018-11-10,39113
2018-11-11,39113
2018-11-12,39151
2018-11-13,40228
2018-11-14,40228
2018-11-15,40231
2018-11-16,39484
2018-11-17,39484
2018-11-18,39348
2018-11-19,39572
2018-11-20,39322
2018-11-21,39322
2018-11-22,39051
2018-11-23,39051
2018-11-24,39059
2018-11-25,39087
2018-11-26,39087
2018-11-27,39957
2018-11-28,40090
2018-11-29,39592
2018-12-01,39072
2018-12-02,39219
2018-12-03,39219
2018-12-04,38840
2018-12-05,38241
2018-12-07,38807
2018-12-09,38910
2018-12-10,38804
2018-12-11,38804
2018-12-12,39161
2018-12-13,39535
2018-12-14,39535
2018-12-15,39625
2018-12-16,39015
2018-12-17,39015
2018-12-18,39683
2018-12-19,39683
2018-12-20,39247
2018-12-21,38749
2018-12-22,38749
2018-12-23,39157
2018-12-24,38751
2018-12-25,38751
2018-12-26,38655
2018-12-27,38789
2018-12-28,38789
2018-12-29,38644
2018-12-30,38644
2018-12-31,38675
2019-01-01,38671
2019-01-02,38403
2019-01-03,38403
2019-01-04,38783
2019-01-05,38784
2019-01-06,38654
2019-01-08,38472
2019-01-10,38257
2019-01-11,38257
2019-01-12,38317
2019-01-13,38306
2019-01-14,38455
2019-01-15,39108
2019-01-16,39198
2019-01-17,39166
2019-01-18,39166
2019-01-19,38830
2019-01-20,39087
2019-01-21,39087
2019-01-22,39418
2019-01-23,39343
2019-01-24,39343
2019-01-25,38645
2019-01-26,38181
2019-01-27,38039
2019-01-28,38285
2019-01-29,38552
2019-01-30,38344
2019-01-31,38344
2019-02-01,38437
2019-02-02,38437
2019-02-03,38576
2019-02-04,38576
2019-02-05,37870
2019-02-06,37870
2019-02-07,38989
2019-02-08,38989
2019-02-09,38727
2019-02-10,38769
2019-02-11,38769
2019-02-12,38846
2019-02-13,39347
2019-02-14,39347
2019-02-15,38742
2019-02-16,38742
2019-02-17,38462
2019-02-18,39024
2019-02-19,39024
2019-02-20,38084
2019-02-21,38024
2019-02-22,38024
2019-02-23,37997
2019-02-24,38209
2019-02-25,38209
2019-02-26,38365
2019-02-27,38365
2019-02-28,38365
2019-03-01,37547
2019-03-02,37981
2019-03-03,37981
2019-03-04,38380
2019-03-05,38380
2019-03-06,39009
2019-03-07,39009
2019-03-08,39997
2019-03-09,39997
2019-03-10,38873
2019-03-11,38873
2019-03-12,38796
2019-03-13,38796
2019-03-14,38621
2019-03-15,38621
2019-03-16,37908
2019-03-17,38286
2019-03-18,38286
2019-03-19,37761
2019-03-20,38281
2019-03-21,38281
2019-03-22,38977
2019-03-23,39055
2019-03-24,39055
2019-03-25,38703
2019-03-26,38703
2019-03-27,38832
2019-03-28,39058
2019-03-29,38675
2019-03-30,38675
2019-03-31,38765
2019-04-01,38765
2019-04-02,38635
