date_obj,Tribal%20mask%20(blue) price
2015-08-05,8276
2015-08-06,8276
2015-08-07,8276
2015-08-08,8276
2015-08-09,8276
2015-08-10,8640
2015-08-11,8640
2015-08-12,8640
2015-08-13,8640
2015-08-14,8640
2015-08-15,8640
2015-08-16,9046
2015-08-17,9046
2015-08-18,9046
2015-08-19,9046
2015-08-20,9046
2015-08-21,9046
2015-08-22,9261
2015-08-23,9261
2015-08-24,9261
2015-08-25,9261
2015-08-26,9261
2015-08-27,9261
2015-08-28,9261
2015-08-29,9261
2015-08-30,9435
2015-08-31,9435
2015-09-01,9435
2015-09-02,9435
2015-09-03,9435
2015-09-04,9435
2015-09-05,9435
2015-09-06,9358
2015-09-07,9358
2015-09-08,9358
2015-09-09,9358
2015-09-10,9358
2015-09-11,9358
2015-09-12,9393
2015-09-13,9393
2015-09-14,9393
2015-09-15,9393
2015-09-16,9393
2015-09-17,9393
2015-09-18,9393
2015-09-19,9639
2015-09-20,9639
2015-09-21,9639
2015-09-22,9639
2015-09-23,9639
2015-09-24,9639
2015-09-25,9639
2015-09-26,9639
2015-09-27,9861
2015-09-28,9861
2015-09-29,9861
2015-09-30,9861
2015-10-01,9861
2015-10-02,9861
2015-10-03,9861
2015-10-04,10205
2015-10-05,10205
2015-10-06,10205
2015-10-07,10205
2015-10-08,10205
2015-10-09,10205
2015-10-10,10205
2015-10-11,10205
2015-10-12,10405
2015-10-13,10405
2015-10-14,10405
2015-10-15,10405
2015-10-16,10405
2015-10-17,10405
2015-10-18,10405
2015-10-19,10405
2015-10-20,10698
2015-10-21,10698
2015-10-22,10698
2015-10-23,10698
2015-10-24,10698
2015-10-25,10698
2015-10-26,10698
2015-10-27,10698
2015-10-28,10725
2015-10-29,10725
2015-10-30,10725
2015-10-31,10725
2015-11-01,10725
2015-11-02,10725
2015-11-03,10725
2015-11-04,10725
2015-11-05,10725
2015-11-06,10380
2015-11-07,10380
2015-11-08,10380
2015-11-09,10380
2015-11-10,10380
2015-11-11,10380
2015-11-12,10380
2015-11-13,10380
2015-11-14,10380
2015-11-15,10291
2015-11-16,10291
2015-11-17,10291
2015-11-18,10291
2015-11-19,10291
2015-11-20,10291
2015-11-21,10291
2015-11-22,10291
2015-11-23,10291
2015-11-24,10002
2015-11-25,10002
2015-11-26,10002
2015-11-27,10002
2015-11-28,10002
2015-11-29,10002
2015-11-30,10002
2015-12-01,10002
2015-12-02,9910
2015-12-03,9910
2015-12-04,9910
2015-12-05,9910
2015-12-06,9910
2015-12-07,9910
2015-12-08,9910
2015-12-09,9910
2015-12-10,10142
2015-12-11,10142
2015-12-12,10142
2015-12-13,10142
2015-12-14,10142
2015-12-15,10142
2015-12-16,10142
2015-12-17,9868
2015-12-18,9868
2015-12-19,9868
2015-12-20,9868
2015-12-21,9868
2015-12-22,9868
2015-12-23,9699
2015-12-24,9699
2015-12-25,9699
2015-12-26,9699
2015-12-27,9699
2015-12-28,9699
2015-12-29,9307
2015-12-30,9307
2015-12-31,9307
2016-01-01,9307
2016-01-02,9307
2016-01-03,9307
2016-01-04,8997
2016-01-05,8997
2016-01-06,8997
2016-01-07,8997
2016-01-08,8997
2016-01-09,8997
2016-01-10,8781
2016-01-11,8781
2016-01-12,8781
2016-01-13,8781
2016-01-14,8781
2016-01-15,8781
2016-01-16,8875
2016-01-17,8875
2016-01-18,8875
2016-01-19,8875
2016-01-20,8875
2016-01-21,8875
2016-01-22,8875
2016-01-23,9095
2016-01-24,9095
2016-01-25,9095
2016-01-26,9095
2016-01-27,9095
2016-01-28,9095
2016-01-29,9118
2016-01-30,9118
2016-01-31,9118
2016-02-01,9118
2016-02-02,9118
2016-02-03,9118
2016-02-04,9118
2016-02-05,8864
2016-02-06,8864
2016-02-07,8864
2016-02-08,8864
2016-02-09,8864
2016-02-10,8864
2016-02-11,8547
2016-02-12,8547
2016-02-13,8547
2016-02-14,8547
2016-02-15,8547
2016-02-16,8257
2016-02-17,8257
2016-02-18,8257
2016-02-19,8257
2016-02-20,8257
2016-02-21,8257
2016-02-22,7864
2016-02-23,7864
2016-02-24,7864
2016-02-25,7864
2016-02-26,7864
2016-02-27,7619
2016-02-28,7619
2016-02-29,7619
2016-03-01,7619
2016-03-02,7619
2016-03-03,7619
2016-03-04,7462
2016-03-05,7462
2016-03-06,7462
2016-03-07,7462
2016-03-08,7462
2016-03-09,7116
2016-03-10,7116
2016-03-11,7116
2016-03-12,7116
2016-03-13,7116
2016-03-14,6948
2016-03-15,6948
2016-03-16,6948
2016-03-17,6948
2016-03-18,6948
2016-03-19,6945
2016-03-20,6945
2016-03-21,6945
2016-03-22,6945
2016-03-23,6945
2016-03-24,6945
2016-03-25,6747
2016-03-26,6747
2016-03-27,6747
2016-03-28,6747
2016-03-29,6747
2016-03-30,6747
2016-03-31,6630
2016-04-01,6630
2016-04-02,6630
2016-04-03,6630
2016-04-04,6630
2016-04-05,6630
2016-04-06,6449
2016-04-07,6449
2016-04-08,6449
2016-04-09,6449
2016-04-10,6449
2016-04-11,6449
2016-04-12,6321
2016-04-13,6321
2016-04-14,6321
2016-04-15,6321
2016-04-16,6321
2016-04-17,6321
2016-04-18,6094
2016-04-19,6094
2016-04-20,6094
2016-04-21,6094
2016-04-22,6094
2016-04-23,6094
2016-04-24,6094
2016-04-25,6040
2016-04-26,6040
2016-04-27,6040
2016-04-28,6040
2016-04-29,6040
2016-04-30,6040
2016-05-01,5855
2016-05-02,5855
2016-05-03,5855
2016-05-04,5855
2016-05-05,5855
2016-05-06,5798
2016-05-07,5798
2016-05-08,5798
2016-05-09,5798
2016-05-10,5798
2016-05-11,5679
2016-05-12,5679
2016-05-13,5679
2016-05-14,5679
2016-05-15,5679
2016-05-16,5679
2016-05-17,5499
2016-05-18,5499
2016-05-19,5499
2016-05-20,5499
2016-05-21,5499
2016-05-22,5499
2016-05-23,5339
2016-05-24,5339
2016-05-25,5339
2016-05-26,5339
2016-05-27,5339
2016-05-28,5339
2016-05-29,5197
2016-05-30,5197
2016-05-31,5197
2016-06-01,5197
2016-06-02,5197
2016-06-03,5197
2016-06-04,5067
2016-06-05,5067
2016-06-06,5067
2016-06-07,5067
2016-06-08,5067
2016-06-09,4957
2016-06-10,4957
2016-06-11,4957
2016-06-12,4957
2016-06-13,4957
2016-06-14,4935
2016-06-15,4935
2016-06-16,4935
2016-06-17,4935
2016-06-18,4935
2016-06-19,4962
2016-06-20,4962
2016-06-21,4962
2016-06-22,4962
2016-06-23,4962
2016-06-24,4962
2016-06-25,4867
2016-06-26,4867
2016-06-27,4867
2016-06-28,4867
2016-06-29,4867
2016-06-30,4712
2016-07-01,4712
2016-07-02,4712
2016-07-03,4712
2016-07-04,4712
2016-07-05,4793
2016-07-06,4793
2016-07-07,4793
2016-07-08,4793
2016-07-09,4793
2016-07-10,4683
2016-07-11,4683
2016-07-12,4683
2016-07-13,4683
2016-07-14,4683
2016-07-15,4659
2016-07-16,4659
2016-07-17,4659
2016-07-18,4659
2016-07-19,4659
2016-07-20,4659
2016-07-21,4598
2016-07-22,4598
2016-07-23,4598
2016-07-24,4598
2016-07-25,4598
2016-07-26,4631
2016-07-27,4631
2016-07-28,4631
2016-07-29,4631
2016-07-30,4631
2016-07-31,4631
2016-08-01,4598
2016-08-02,4598
2016-08-03,4598
2016-08-04,4598
2016-08-05,4598
2016-08-06,4598
2016-08-07,4499
2016-08-08,4499
2016-08-09,4499
2016-08-10,4499
2016-08-11,4499
2016-08-12,4499
2016-08-13,4499
2016-08-14,4427
2016-08-15,4427
2016-08-16,4427
2016-08-17,4427
2016-08-18,4427
2016-08-19,4427
2016-08-20,4527
2016-08-21,4527
2016-08-22,4527
2016-08-23,4527
2016-08-24,4527
2016-08-25,4527
2016-08-26,4527
2016-08-27,4430
2016-08-28,4430
2016-08-29,4430
2016-08-30,4430
2016-08-31,4430
2016-09-01,4430
2016-09-02,4430
2016-09-03,4226
2016-09-04,4226
2016-09-05,4226
2016-09-06,4226
2016-09-07,4226
2016-09-08,4226
2016-09-09,4226
2016-09-10,4060
2016-09-11,4060
2016-09-12,4060
2016-09-13,4060
2016-09-14,4060
2016-09-15,4060
2016-09-16,4060
2016-09-17,3972
2016-09-18,3972
2016-09-19,3972
2016-09-20,3972
2016-09-21,3972
2016-09-22,3972
2016-09-23,3972
2016-09-24,3972
2016-09-25,3935
2016-09-26,3935
2016-09-27,3935
2016-09-28,3935
2016-09-29,3935
2016-09-30,3935
2016-10-01,3935
2016-10-02,3935
2016-10-03,4002
2016-10-04,4002
2016-10-05,4002
2016-10-06,4002
2016-10-07,4002
2016-10-08,4002
2016-10-09,4002
2016-10-10,3968
2016-10-11,3968
2016-10-12,3968
2016-10-13,3968
2016-10-14,3968
2016-10-15,3968
2016-10-16,3921
2016-10-17,3921
2016-10-18,3921
2016-10-19,3921
2016-10-20,3921
2016-10-21,3921
2016-10-22,3921
2016-10-23,3868
2016-10-24,3868
2016-10-25,3868
2016-10-26,3868
2016-10-27,3868
2016-10-28,3868
2016-10-29,3868
2016-10-30,3920
2016-10-31,3920
2016-11-01,3920
2016-11-02,3920
2016-11-03,3920
2016-11-04,3920
2016-11-05,3920
2016-11-06,3894
2016-11-07,3894
2016-11-08,3894
2016-11-09,3894
2016-11-10,3894
2016-11-11,3894
2016-11-12,3894
2016-11-13,3870
2016-11-14,3870
2016-11-15,3870
2016-11-16,3870
2016-11-17,3870
2016-11-18,3870
2016-11-19,3870
2016-11-20,3900
2016-11-21,3900
2016-11-22,3900
2016-11-23,3900
2016-11-24,3900
2016-11-25,3900
2016-11-26,3829
2016-11-27,3829
2016-11-28,3829
2016-11-29,3829
2016-11-30,3829
2016-12-01,3829
2016-12-02,3883
2016-12-03,3883
2016-12-04,3883
2016-12-05,3883
2016-12-06,3883
2016-12-07,3883
2016-12-08,3836
2016-12-09,3836
2016-12-10,3836
2016-12-11,3836
2016-12-12,3836
2016-12-13,3836
2016-12-14,3832
2016-12-15,3832
2016-12-16,3832
2016-12-17,3832
2016-12-18,3832
2016-12-19,3832
2016-12-20,3832
2016-12-21,3739
2016-12-22,3739
2016-12-23,3739
2016-12-24,3739
2016-12-25,3739
2016-12-26,3739
2016-12-27,3739
2016-12-28,3751
2016-12-29,3751
2016-12-30,3751
2016-12-31,3751
2017-01-01,3751
2017-01-02,3743
2017-01-03,3743
2017-01-04,3743
2017-01-05,3743
2017-01-06,3743
2017-01-07,3707
2017-01-08,3707
2017-01-09,3707
2017-01-10,3707
2017-01-11,3707
2017-01-12,3699
2017-01-13,3699
2017-01-14,3699
2017-01-15,3699
2017-01-16,3699
2017-01-17,3650
2017-01-18,3650
2017-01-19,3650
2017-01-20,3650
2017-01-21,3650
2017-01-22,3686
2017-01-23,3686
2017-01-24,3686
2017-01-25,3686
2017-01-26,3686
2017-01-27,3519
2017-01-28,3519
2017-01-29,3519
2017-01-30,3519
2017-01-31,3519
2017-02-01,3465
2017-02-02,3465
2017-02-03,3465
2017-02-04,3465
2017-02-05,3465
2017-02-06,3394
2017-02-07,3394
2017-02-08,3394
2017-02-09,3394
2017-02-10,3330
2017-02-11,3330
2017-02-12,3330
2017-02-13,3330
2017-02-14,3330
2017-02-15,3330
2017-02-16,3247
2017-02-17,3247
2017-02-18,3247
2017-02-19,3247
2017-02-20,3247
2017-02-21,3274
2017-02-22,3274
2017-02-23,3274
2017-02-24,3274
2017-02-25,3274
2017-02-26,3274
2017-02-27,3269
2017-02-28,3269
2017-03-01,3269
2017-03-02,3269
2017-03-03,3269
2017-03-04,3323
2017-03-05,3323
2017-03-06,3323
2017-03-07,3323
2017-03-08,3323
2017-03-09,3323
2017-03-10,3293
2017-03-11,3293
2017-03-12,3293
2017-03-13,3293
2017-03-14,3414
2017-03-15,3414
2017-03-16,3414
2017-03-17,3414
2017-03-18,3414
2017-03-19,3550
2017-03-20,3550
2017-03-21,3550
2017-03-22,3550
2017-03-23,3550
2017-03-24,3657
2017-03-25,3657
2017-03-26,3657
2017-03-27,3657
2017-03-28,3657
2017-03-29,3567
2017-03-30,3567
2017-03-31,3567
2017-04-01,3567
2017-04-02,3567
2017-04-03,3399
2017-04-04,3399
2017-04-05,3399
2017-04-06,3399
2017-04-07,3399
2017-04-08,3399
2017-04-09,3345
2017-04-10,3345
2017-04-11,3345
2017-04-12,3345
2017-04-13,3345
2017-04-14,3345
2017-04-15,3324
2017-04-16,3324
2017-04-17,3324
2017-04-18,3324
2017-04-19,3324
2017-04-20,3341
2017-04-21,3341
2017-04-22,3341
2017-04-23,3341
2017-04-24,3341
2017-04-25,3341
2017-04-26,3243
2017-04-27,3243
2017-04-28,3243
2017-04-29,3243
2017-04-30,3243
2017-05-01,3251
2017-05-02,3251
2017-05-03,3251
2017-05-04,3251
2017-05-05,3251
2017-05-06,3178
2017-05-07,3178
2017-05-08,3178
2017-05-09,3178
2017-05-10,3178
2017-05-11,3102
2017-05-12,3102
2017-05-13,3102
2017-05-14,3102
2017-05-15,3102
2017-05-16,3090
2017-05-17,3090
2017-05-18,3090
2017-05-19,3090
2017-05-20,3090
2017-05-21,3090
2017-05-22,2998
2017-05-23,2998
2017-05-24,2998
2017-05-25,2998
2017-05-26,2998
2017-05-27,2998
2017-05-28,2899
2017-05-29,2899
2017-05-30,2899
2017-05-31,2899
2017-06-01,2899
2017-06-02,2872
2017-06-03,2872
2017-06-04,2872
2017-06-05,2872
2017-06-06,2872
2017-06-07,2872
2017-06-08,2846
2017-06-09,2846
2017-06-10,2846
2017-06-11,2959
2017-06-12,2959
2017-06-13,2959
2017-06-14,2959
2017-06-15,2959
2017-06-16,3046
2017-06-17,3046
2017-06-18,3046
2017-06-19,3046
2017-06-20,3046
2017-06-21,3046
2017-06-22,3062
2017-06-23,3062
2017-06-24,3062
2017-06-25,3062
2017-06-26,3165
2017-06-27,3165
2017-06-28,3165
2017-06-29,3165
2017-06-30,3165
2017-07-01,3189
2017-07-02,3189
2017-07-03,3189
2017-07-04,3189
2017-07-05,3189
2017-07-06,3189
2017-07-07,3273
2017-07-08,3273
2017-07-09,3273
2017-07-10,3273
2017-07-11,3380
2017-07-12,3380
2017-07-13,3380
2017-07-14,3380
2017-07-15,3546
2017-07-16,3546
2017-07-17,3546
2017-07-18,3546
2017-07-19,3711
2017-07-20,3711
2017-07-21,3711
2017-07-22,3711
2017-07-23,3735
2017-07-24,3735
2017-07-25,3735
2017-07-26,3735
2017-07-27,3906
2017-07-28,3906
2017-07-29,3906
2017-07-30,4063
2017-07-31,4063
2017-08-01,4063
2017-08-02,4063
2017-08-03,4063
2017-08-04,4063
2017-08-05,4260
2017-08-06,4260
2017-08-07,4260
2017-08-08,4260
2017-08-09,4260
2017-08-10,4451
2017-08-11,4451
2017-08-12,4451
2017-08-13,4451
2017-08-14,4451
2017-08-15,4663
2017-08-16,4663
2017-08-17,4663
2017-08-18,4663
2017-08-19,4663
2017-08-20,4698
2017-08-21,4698
2017-08-22,4698
2017-08-23,4698
2017-08-24,4698
2017-08-25,4670
2017-08-26,4670
2017-08-27,4670
2017-08-28,4670
2017-08-29,4670
2017-08-30,4670
2017-08-31,4475
2017-09-01,4475
2017-09-02,4475
2017-09-03,4475
2017-09-04,4327
2017-09-05,4327
2017-09-06,4327
2017-09-07,4327
2017-09-08,4327
2017-09-09,4322
2017-09-10,4322
2017-09-11,4322
2017-09-12,4322
2017-09-13,4322
2017-09-14,4322
2017-09-15,4443
2017-09-16,4443
2017-09-17,4443
2017-09-18,4443
2017-09-19,4443
2017-09-20,4443
2017-09-21,4260
2017-09-22,4260
2017-09-23,4260
2017-09-24,4260
2017-09-25,4260
2017-09-26,4077
2017-09-27,4077
2017-09-28,4077
2017-09-29,4077
2017-09-30,4077
2017-10-01,3989
2017-10-02,3989
2017-10-03,3989
2017-10-04,3989
2017-10-05,3989
2017-10-06,3989
2017-10-07,3857
2017-10-08,3857
2017-10-09,3857
2017-10-10,3857
2017-10-11,3857
2017-10-12,3817
2017-10-13,3817
2017-10-14,3817
2017-10-15,3817
2017-10-16,3817
2017-10-17,3747
2017-10-18,3747
2017-10-19,3747
2017-10-20,3747
2017-10-21,3729
2017-10-22,3729
2017-10-23,3729
2017-10-24,3729
2017-10-25,3589
2017-10-26,3589
2017-10-27,3589
2017-10-28,3589
2017-10-29,3589
2017-10-30,3520
2017-10-31,3520
2017-11-01,3520
2017-11-02,3520
2017-11-03,3520
2017-11-04,3383
2017-11-05,3383
2017-11-06,3383
2017-11-07,3383
2017-11-08,3383
2017-11-09,3383
2017-11-10,3354
2017-11-11,3354
2017-11-12,3354
2017-11-13,3354
2017-11-14,3214
2017-11-15,3214
2017-11-16,3214
2017-11-17,3214
2017-11-18,3214
2017-11-19,3165
2017-11-20,3165
2017-11-21,3165
2017-11-22,3165
2017-11-23,3165
2017-11-24,3161
2017-11-25,3161
2017-11-26,3161
2017-11-27,3161
2017-11-28,3218
2017-11-29,3218
2017-11-30,3218
2017-12-01,3267
2017-12-02,3267
2017-12-03,3267
2017-12-04,3267
2017-12-05,3359
2017-12-06,3359
2017-12-07,3359
2017-12-08,3359
2017-12-09,3359
2017-12-10,3514
2017-12-11,3514
2017-12-12,3514
2017-12-13,3514
2017-12-14,3514
2017-12-15,3667
2017-12-16,3667
2017-12-17,3667
2017-12-18,3667
2017-12-19,3667
2017-12-20,3665
2017-12-21,3665
2017-12-22,3665
2017-12-23,3665
2017-12-24,3665
2017-12-25,3665
2017-12-26,3825
2017-12-27,3825
2017-12-28,3825
2017-12-29,3825
2017-12-30,3825
2017-12-31,3937
2018-01-01,3937
2018-01-02,3937
2018-01-03,3937
2018-01-04,3937
2018-01-05,3825
2018-01-06,3825
2018-01-07,3825
2018-01-08,3825
2018-01-09,3661
2018-01-10,3661
2018-01-11,3661
2018-01-12,3661
2018-01-13,3661
2018-01-14,3574
2018-01-15,3574
2018-01-16,3574
2018-01-17,3574
2018-01-18,3436
2018-01-19,3436
2018-01-20,3436
2018-01-21,3436
2018-01-22,3436
2018-01-23,3432
2018-01-24,3432
2018-01-25,3432
2018-01-26,3432
2018-01-27,3525
2018-01-28,3525
2018-01-29,3525
2018-01-30,3492
2018-02-01,3492
2018-02-02,3492
2018-02-03,3374
2018-02-04,3374
2018-02-05,3374
2018-02-06,3262
2018-02-07,3262
2018-02-08,3262
2018-02-09,3306
2018-02-10,3306
2018-02-11,3306
2018-02-12,3303
2018-02-13,3303
2018-02-14,3303
2018-02-15,3346
2018-02-16,3514
2018-02-17,3514
2018-02-18,3690
2018-02-19,3690
2018-02-20,3875
2018-02-21,3875
2018-02-22,3875
2018-02-23,4069
2018-02-24,4069
2018-02-25,4273
2018-02-26,4273
2018-02-27,4273
2018-02-28,4434
2018-03-01,4434
2018-03-02,4434
2018-03-03,4363
2018-03-04,4363
2018-03-05,4363
2018-03-06,4169
2018-03-07,4169
2018-03-08,4169
2018-03-09,3961
2018-03-10,3961
2018-03-11,3961
2018-03-12,3806
2018-03-13,3806
2018-03-14,3825
2018-03-15,3825
2018-03-16,3825
2018-03-17,3711
2018-03-18,3711
2018-03-19,3711
2018-03-20,3558
2018-03-21,3558
2018-03-23,3558
2018-03-24,3397
2018-03-26,3346
2018-03-27,3346
2018-03-28,3346
2018-03-29,3226
2018-03-30,3226
2018-03-31,3226
2018-04-01,3125
2018-04-02,3125
2018-04-03,3125
2018-04-04,3036
2018-04-05,3036
2018-04-06,3036
2018-04-08,2976
2018-04-09,2976
2018-04-10,2976
2018-04-11,2879
2018-04-12,2879
2018-04-13,2879
2018-04-14,2757
2018-04-16,2757
2018-04-17,2847
2018-04-18,2847
2018-04-19,2847
2018-04-20,2912
2018-04-21,2912
2018-04-22,2912
2018-04-23,2806
2018-04-24,2806
2018-04-25,2806
2018-04-26,2806
2018-04-27,2770
2018-04-28,2770
2018-04-29,2770
2018-04-30,2838
2018-05-01,2838
2018-05-02,2838
2018-05-03,2838
2018-05-04,2864
2018-05-05,2864
2018-05-06,2864
2018-05-08,2907
2018-05-09,2907
2018-05-10,2884
2018-05-11,2884
2018-05-12,2884
2018-05-13,2812
2018-05-14,2812
2018-05-15,2812
2018-05-16,2697
2018-05-17,2697
2018-05-18,2697
2018-05-19,2630
2018-05-20,2630
2018-05-21,2630
2018-05-22,2630
2018-05-23,2645
2018-05-24,2645
2018-05-25,2645
2018-05-26,2531
2018-05-27,2531
2018-05-28,2531
2018-05-29,2464
2018-05-30,2464
2018-05-31,2464
2018-06-01,2464
2018-06-02,2457
2018-06-03,2457
2018-06-04,2457
2018-06-05,2424
2018-06-06,2424
2018-06-07,2424
2018-06-08,2370
2018-06-09,2370
2018-06-10,2370
2018-06-11,2436
2018-06-12,2436
2018-06-13,2436
2018-06-14,2529
2018-06-15,2529
2018-06-16,2529
2018-06-17,2556
2018-06-18,2556
2018-06-19,2556
2018-06-20,2630
2018-06-21,2630
2018-06-22,2703
2018-06-23,2703
2018-06-24,2703
2018-06-25,2641
2018-06-26,2641
2018-06-27,2641
2018-06-28,2649
2018-06-29,2649
2018-06-30,2649
2018-07-01,2538
2018-07-02,2538
2018-07-03,2538
2018-07-04,2430
2018-07-05,2430
2018-07-06,2430
2018-07-07,2355
2018-07-08,2355
2018-07-09,2355
2018-07-10,2354
2018-07-11,2354
2018-07-12,2354
2018-07-13,2388
2018-07-14,2388
2018-07-15,2388
2018-07-16,2410
2018-07-17,2410
2018-07-18,2484
2018-07-19,2484
2018-07-20,2484
2018-07-21,2525
2018-07-22,2525
2018-07-23,2637
2018-07-24,2637
2018-07-25,2637
2018-07-26,2712
2018-07-27,2848
2018-07-28,2848
2018-07-29,2991
2018-07-30,2991
2018-07-31,3141
2018-08-01,3141
2018-08-02,3299
2018-08-03,3299
2018-08-04,3443
2018-08-05,3443
2018-08-06,3443
2018-08-07,3522
2018-08-08,3522
2018-08-09,3542
2018-08-10,3542
2018-08-11,3665
2018-08-12,3827
2018-08-14,3982
2018-08-16,3982
2018-08-17,4010
2018-08-18,4010
2018-08-19,4106
2018-08-20,4106
2018-08-21,4126
2018-08-22,4126
2018-08-23,4044
2018-08-24,4044
2018-08-25,4006
2018-08-26,4006
2018-08-27,4006
2018-08-28,3851
2018-08-29,3851
2018-08-30,3664
2018-08-31,3664
2018-09-01,3494
2018-09-02,3494
2018-09-03,3404
2018-09-04,3274
2018-09-05,3274
2018-09-06,3274
2018-09-07,3192
2018-09-08,3192
2018-09-09,3066
2018-09-10,3066
2018-09-11,2982
2018-09-12,2982
2018-09-13,2891
2018-09-14,2891
2018-09-15,2952
2018-09-16,2952
2018-09-17,2952
2018-09-18,3065
2018-09-19,3065
2018-09-20,3065
2018-09-21,3145
2018-09-22,3145
2018-09-23,3152
2018-09-24,3152
2018-09-25,3176
2018-09-26,3251
2018-09-27,3251
2018-09-28,3251
2018-09-29,3240
2018-09-30,3240
2018-10-02,3190
2018-10-03,3154
2018-10-04,3154
2018-10-05,3154
2018-10-06,3086
2018-10-07,3086
2018-10-08,3086
2018-10-09,3041
2018-10-10,3041
2018-10-11,3041
2018-10-12,2910
2018-10-13,2910
2018-10-14,2933
2018-10-15,2933
2018-10-16,2933
2018-10-17,2927
2018-10-18,2927
2018-10-19,2859
2018-10-20,2859
2018-10-21,2859
2018-10-22,2782
2018-10-23,2782
2018-10-24,2782
2018-10-25,2706
2018-10-26,2706
2018-10-27,2706
2018-10-28,2610
2018-10-29,2610
2018-10-30,2610
2018-10-31,2585
2018-11-01,2585
2018-11-03,2550
2018-11-04,2550
2018-11-05,2422
2018-11-06,2422
2018-11-07,2422
2018-11-08,2316
2018-11-09,2316
2018-11-10,2233
2018-11-11,2233
2018-11-12,2161
2018-11-13,2161
2018-11-14,2140
2018-11-15,2140
2018-11-16,2165
2018-11-17,2165
2018-11-18,2201
2018-11-19,2201
2018-11-20,2162
2018-11-21,2162
2018-11-22,2117
2018-11-23,2117
2018-11-24,2078
2018-11-25,2078
2018-11-26,2101
2018-11-27,2101
2018-11-28,2152
2018-11-29,2152
2018-12-01,2214
2018-12-02,2300
2018-12-03,2300
2018-12-04,2245
2018-12-05,2245
2018-12-07,2279
2018-12-09,2256
2018-12-10,2285
2018-12-11,2285
2018-12-12,2323
2018-12-13,2323
2018-12-14,2219
2018-12-15,2219
2018-12-16,2138
2018-12-17,2138
2018-12-18,2034
2018-12-19,2034
2018-12-20,1990
2018-12-21,1990
2018-12-22,1920
2018-12-23,1920
2018-12-24,1962
2018-12-25,1962
2018-12-26,1962
2018-12-27,1959
2018-12-28,1959
2018-12-29,1992
2018-12-30,1992
2018-12-31,1971
2019-01-01,1971
2019-01-02,1914
