date_obj,Fancy%20teak%20dresser%20(flatpack) price
2019-08-22,247
2019-08-23,247
2019-08-24,247
2019-08-24,247
2019-08-25,247
2019-08-25,247
2019-08-26,247
2019-08-26,247
2019-08-27,247
2019-08-27,247
2019-08-28,247
2019-08-29,247
2019-08-30,247
2019-08-31,247
2019-09-01,247
2019-09-02,247
2019-09-03,247
2019-09-04,247
2019-09-05,247
2019-09-06,247
2019-09-07,247
2019-09-08,247
2019-09-09,247
2019-09-10,247
2019-09-11,247
2019-09-12,260
2019-09-13,260
2019-09-14,260
2019-09-15,260
2019-09-16,260
2019-09-17,260
2019-09-18,260
2019-09-19,260
2019-09-20,260
2019-09-21,260
2019-09-22,260
2019-09-23,260
2019-09-24,260
2019-09-25,260
2019-09-26,260
2019-09-27,260
2019-09-28,260
2019-09-29,260
2019-09-30,260
2019-10-01,260
2019-10-02,260
2019-10-03,260
2019-10-04,260
2019-10-05,260
2019-10-06,260
2019-10-07,260
2019-10-08,260
2019-10-09,260
2019-10-10,260
2019-10-11,260
2019-10-12,260
2019-10-13,260
2019-10-14,260
2019-10-15,260
2019-10-16,260
2019-10-17,260
2019-10-18,260
2019-10-19,260
2019-10-20,260
2019-10-21,260
2019-10-22,260
2019-10-23,260
2019-10-24,260
2019-10-25,260
2019-10-26,260
2019-10-27,260
2019-10-28,260
2019-10-29,260
2019-10-30,260
2019-10-31,260
2019-11-01,260
2019-11-02,260
2019-11-03,260
2019-11-04,260
2019-11-05,260
2019-11-06,260
2019-11-07,260
2019-11-08,260
2019-11-09,260
2019-11-10,260
2019-11-11,260
2019-11-12,260
2019-11-13,260
2019-11-14,260
2019-11-15,260
2019-11-16,260
2019-11-17,260
2019-11-18,260
2019-11-19,260
2019-11-20,260
2019-11-21,260
2019-11-22,260
2019-11-23,260
2019-11-24,260
2019-11-25,260
2019-11-26,260
2019-11-27,260
2019-11-28,260
2019-11-29,260
2019-11-30,260
2019-12-01,260
2019-12-02,260
2019-12-03,260
2019-12-04,260
2019-12-05,260
2019-12-06,260
2019-12-07,260
2019-12-08,260
2019-12-09,260
2019-12-10,260
2019-12-11,260
2019-12-12,260
2019-12-13,260
2019-12-14,260
2019-12-15,260
2019-12-16,260
2019-12-17,260
2019-12-18,260
2019-12-19,260
2019-12-20,260
2019-12-21,260
2019-12-22,260
2019-12-23,260
2019-12-24,260
2019-12-25,260
2019-12-26,260
2019-12-27,260
2019-12-28,260
2019-12-29,260
2019-12-30,260
2019-12-31,260
2020-01-01,260
2020-01-02,260
2020-01-03,260
2020-01-04,260
2020-01-05,260
2020-01-06,260
2020-01-07,260
2020-01-08,260
2020-01-09,260
2020-01-10,260
2020-01-11,260
2020-01-12,260
2020-01-13,260
2020-01-14,260
2020-01-15,260
2020-01-16,260
2020-01-17,260
2020-01-18,260
2020-01-19,260
2020-01-20,260
2020-01-21,260
2020-01-22,260
2020-01-23,260
2020-01-24,260
2020-01-25,260
2020-01-26,260
2020-01-27,260
2020-01-28,260
2020-01-29,260
2020-01-30,260
2020-01-31,260
2020-02-01,260
2020-02-02,260
2020-02-03,260
2020-02-04,260
2020-02-05,260
2020-02-06,260
2020-02-07,260
2020-02-08,260
2020-02-09,260
2020-02-10,260
2020-02-11,260
2020-02-12,260
2020-02-13,260
2020-02-14,260
2020-02-15,260
2020-02-16,260
2020-02-17,260
2020-02-18,260
2020-02-19,260
2020-02-20,260
2020-02-21,260
2020-02-22,260
2020-02-23,260
2020-02-24,260
2020-02-25,260
2020-02-26,260
2020-02-27,269
2020-02-28,269
2020-02-29,269
2020-03-01,269
2020-03-02,269
2020-03-03,269
2020-03-04,269
2020-03-05,269
2020-03-06,269
2020-03-07,269
2020-03-08,269
2020-03-09,269
2020-03-10,269
2020-03-11,269
2020-03-12,269
2020-03-13,269
2020-03-14,269
2020-03-15,269
2020-03-16,269
2020-03-17,269
2020-03-18,269
2020-03-19,269
2020-03-20,269
2020-03-21,269
2020-03-22,269
2020-03-23,269
2020-03-24,269
2020-03-25,269
2020-03-26,269
2020-03-27,269
2020-03-28,269
2020-03-29,269
2020-03-30,269
2020-03-31,269
2020-04-01,269
2020-04-02,269
2020-04-03,269
2020-04-04,269
2020-04-05,269
2020-04-06,269
2020-04-07,269
2020-04-08,269
2020-04-09,269
2020-04-10,269
2020-04-11,269
2020-04-12,269
2020-04-13,269
2020-04-14,269
2020-04-15,269
2020-04-16,269
2020-04-17,269
2020-04-18,269
2020-04-19,269
2020-04-20,269
2020-04-21,269
2020-04-22,269
2020-04-23,269
2020-04-24,269
2020-04-25,269
2020-04-26,269
2020-04-27,269
2020-04-28,269
2020-04-29,269
2020-04-30,269
2020-05-01,269
2020-05-02,269
2020-05-03,269
2020-05-04,269
2020-05-05,269
2020-05-06,269
2020-05-07,269
2020-05-08,269
2020-05-09,269
2020-05-10,269
2020-05-11,269
2020-05-12,269
2020-05-13,269
