date_obj,Larupia%20legs price
2015-10-10,3914
2015-10-11,3914
2015-10-12,3914
2015-10-13,3914
2015-10-14,3987
2015-10-15,3987
2015-10-16,3987
2015-10-17,4077
2015-10-18,4077
2015-10-19,4077
2015-10-20,4077
2015-10-22,4200
2015-10-23,4200
2015-10-24,4200
2015-10-25,4200
2015-10-26,4384
2015-10-27,4384
2015-10-29,4384
2015-10-30,4384
2015-10-31,4384
2015-11-01,4502
2015-11-02,4502
2015-11-03,4502
2015-11-04,4502
2015-11-05,4578
2015-11-06,4578
2015-11-07,4578
2015-11-08,4578
2015-11-09,4575
2015-11-10,4575
2015-11-11,4575
2015-11-12,4575
2015-11-13,4575
2015-11-14,4669
2015-11-15,4669
2015-11-16,4669
2015-11-17,4669
2015-11-18,4669
2015-11-19,4677
2015-11-20,4677
2015-11-21,4677
2015-11-22,4677
2015-11-23,4677
2015-11-24,4806
2015-11-25,4806
2015-11-26,4806
2015-11-27,4806
2015-11-28,4806
2015-11-29,4691
2015-11-30,4691
2015-12-01,4691
2015-12-02,4691
2015-12-03,4603
2015-12-04,4603
2015-12-05,4603
2015-12-06,4603
2015-12-07,4523
2015-12-08,4523
2015-12-09,4523
2015-12-10,4523
2015-12-11,4708
2015-12-12,4708
2015-12-13,4708
2015-12-14,4708
2015-12-15,4902
2015-12-16,4902
2015-12-17,4902
2015-12-18,4902
2015-12-19,4893
2015-12-20,4893
2015-12-21,4893
2015-12-22,4905
2015-12-23,4905
2015-12-24,4905
2015-12-25,4905
2015-12-26,4659
2015-12-27,4659
2015-12-28,4659
2015-12-29,4434
2015-12-30,4434
2015-12-31,4434
2016-01-01,4434
2016-01-02,4247
2016-01-03,4247
2016-01-04,4247
2016-01-05,4044
2016-01-06,4044
2016-01-07,4044
2016-01-08,4044
2016-01-09,3911
2016-01-10,3911
2016-01-11,3911
2016-01-12,3746
2016-01-13,3746
2016-01-14,3746
2016-01-15,3746
2016-01-16,3588
2016-01-17,3588
2016-01-18,3588
2016-01-19,3588
2016-01-20,3452
2016-01-21,3452
2016-01-22,3452
2016-01-23,3452
2016-01-24,3452
2016-01-25,3338
2016-01-26,3338
2016-01-27,3338
2016-01-28,3338
2016-01-29,3334
2016-01-30,3334
2016-01-31,3334
2016-02-01,3334
2016-02-02,3218
2016-02-03,3218
2016-02-04,3218
2016-02-05,3218
2016-02-06,3218
2016-02-07,3163
2016-02-08,3163
2016-02-09,3163
2016-02-10,3163
2016-02-11,3126
2016-02-12,3126
2016-02-13,3126
2016-02-14,3126
2016-02-15,3080
2016-02-16,3080
2016-02-17,3080
2016-02-18,3080
2016-02-19,3018
2016-02-20,3018
2016-02-21,3018
2016-02-22,2908
2016-02-23,2908
2016-02-24,2908
2016-02-25,2911
2016-02-26,2911
2016-02-27,2911
2016-02-28,2900
2016-02-29,2900
2016-03-01,2900
2016-03-02,2900
2016-03-03,3007
2016-03-04,3007
2016-03-05,3007
2016-03-06,3007
2016-03-07,2960
2016-03-08,2960
2016-03-09,2960
2016-03-10,2960
2016-03-11,3019
2016-03-12,3019
2016-03-13,3019
2016-03-14,3019
2016-03-15,3033
2016-03-16,3033
2016-03-17,3033
2016-03-18,3089
2016-03-19,3089
2016-03-20,3089
2016-03-21,3089
2016-03-22,3089
2016-03-23,3040
2016-03-24,3040
2016-03-25,3040
2016-03-26,3159
2016-03-27,3159
2016-03-28,3159
2016-03-29,3180
2016-03-30,3180
2016-03-31,3180
2016-04-01,3180
2016-04-02,3180
2016-04-03,3278
2016-04-04,3278
2016-04-05,3278
2016-04-06,3278
2016-04-07,3324
2016-04-08,3324
2016-04-09,3324
2016-04-10,3366
2016-04-11,3366
2016-04-12,3366
2016-04-13,3366
2016-04-14,3366
2016-04-15,3517
2016-04-16,3517
2016-04-17,3517
2016-04-18,3692
2016-04-19,3692
2016-04-20,3692
2016-04-21,3692
2016-04-22,3785
2016-04-23,3785
2016-04-24,3785
2016-04-25,3922
2016-04-26,3922
2016-04-27,3922
2016-04-28,3922
2016-04-29,4025
2016-04-30,4025
2016-05-01,4025
2016-05-02,3931
2016-05-03,3931
2016-05-04,3931
2016-05-05,3882
2016-05-06,3882
2016-05-07,3882
2016-05-08,3882
2016-05-09,3910
2016-05-10,3910
2016-05-11,3910
2016-05-12,3895
2016-05-13,3895
2016-05-14,3895
2016-05-15,3847
2016-05-16,3847
2016-05-17,3847
2016-05-18,3847
2016-05-19,3669
2016-05-22,3702
2016-05-23,3702
2016-05-24,3702
2016-05-25,3702
2016-05-26,3621
2016-05-27,3621
2016-05-28,3621
2016-05-29,3468
2016-05-30,3468
2016-05-31,3468
2016-06-01,3468
2016-06-02,3305
2016-06-03,3305
2016-06-04,3305
2016-06-05,3305
2016-06-06,3147
2016-06-07,3147
2016-06-08,3147
2016-06-09,3147
2016-06-10,2989
2016-06-11,2989
2016-06-12,2989
2016-06-13,2989
2016-06-14,2839
2016-06-15,2839
2016-06-16,2839
2016-06-17,2745
2016-06-18,2745
2016-06-19,2745
2016-06-20,2745
2016-06-21,2708
2016-06-22,2708
2016-06-23,2708
2016-06-24,2711
2016-06-25,2711
2016-06-26,2711
2016-06-27,2711
2016-06-28,2732
2016-06-29,2732
2016-06-30,2732
2016-07-01,2732
2016-07-02,2804
2016-07-03,2804
2016-07-04,2804
2016-07-05,2804
2016-07-06,2943
2016-07-07,2943
2016-07-08,2943
2016-07-09,2943
2016-07-10,3091
2016-07-11,3091
2016-07-12,3091
2016-07-13,3091
2016-07-14,3246
2016-07-15,3246
2016-07-16,3246
2016-07-17,3246
2016-07-18,3319
2016-07-23,3385
2016-07-24,3385
2016-07-25,3385
2016-07-26,3295
2016-07-27,3295
2016-07-28,3295
2016-07-29,3295
2016-07-30,3215
2016-07-31,3215
2016-08-01,3215
2016-08-02,3215
2016-08-03,3215
2016-08-04,3138
2016-08-05,3138
2016-08-06,3138
2016-08-07,3138
2016-08-08,3138
2016-08-09,3107
2016-08-10,3107
2016-08-11,3107
2016-08-12,3107
2016-08-13,3107
2016-08-14,3107
2016-08-15,3108
2016-08-16,3108
2016-08-17,3108
2016-08-18,3108
2016-08-19,3108
2016-08-20,3217
2016-08-21,3217
2016-08-22,3217
2016-08-23,3217
2016-08-24,3217
2016-08-25,3331
2016-08-26,3331
2016-08-28,3331
2016-08-31,3464
2016-09-01,3464
2016-09-02,3464
2016-09-03,3464
2016-09-04,3464
2016-09-05,3513
2016-09-06,3513
2016-09-07,3669
2016-09-08,3833
2016-09-09,3991
2016-09-10,4180
2016-09-11,4180
2016-09-12,4277
2016-09-13,4277
2016-09-14,4277
2016-09-15,4371
2016-09-16,4371
2016-09-17,4371
2016-09-18,4371
2016-09-19,4488
2016-09-20,4488
2016-09-21,4488
2016-09-22,4651
2016-09-23,4651
2016-09-24,4651
2016-09-25,4651
2016-09-26,4651
2016-09-27,4755
2016-09-28,4755
2016-09-29,4755
2016-09-30,4755
2016-10-01,4755
2016-10-02,4824
2016-10-03,4824
2016-10-04,4824
2016-10-05,4824
2016-10-06,4824
2016-10-07,4884
2016-10-08,4884
2016-10-09,4884
2016-10-10,4884
2016-10-11,4884
2016-10-12,4936
2016-10-13,4936
2016-10-14,4936
2016-10-15,4936
2016-10-16,4936
2016-10-17,4922
2016-10-18,4922
2016-10-19,4922
2016-10-20,4922
2016-10-21,4922
2016-10-22,4675
2016-10-23,4675
2016-10-24,4675
2016-10-25,4675
2016-10-26,4441
2016-10-27,4441
2016-10-28,4441
2016-10-29,4441
2016-10-30,4441
2016-10-31,4218
2016-11-01,4218
2016-11-02,4218
2016-11-03,4218
2016-11-04,4041
2016-11-05,4041
2016-11-06,4041
2016-11-07,4041
2016-11-08,4041
2016-11-09,3959
2016-11-10,3959
2016-11-11,3959
2016-11-12,3959
2016-11-13,3959
2016-11-14,4009
2016-12-07,4663
2016-12-08,4663
2016-12-09,4663
2016-12-10,4822
2016-12-11,4822
2016-12-12,4822
2016-12-13,4822
2016-12-14,4625
2016-12-15,4625
2016-12-16,4625
2016-12-17,4625
2016-12-18,4625
2016-12-19,4427
2016-12-20,4427
2016-12-21,4427
2016-12-22,4427
2016-12-23,4205
2016-12-24,4205
2016-12-25,4205
2016-12-26,4205
2016-12-27,3994
2016-12-28,3994
2016-12-29,3994
2016-12-30,3795
2016-12-31,3795
2017-01-01,3795
2017-01-02,3605
2017-01-03,3605
2017-01-04,3605
2017-01-05,3605
2017-01-06,3427
2017-01-07,3427
2017-01-08,3427
2017-01-09,3441
2017-01-10,3441
2017-01-11,3441
2017-01-12,3460
2017-01-13,3460
2017-01-14,3460
2017-01-15,3460
2017-01-16,3360
2017-01-17,3360
2017-01-18,3360
2017-01-19,3360
2017-01-20,3397
2017-01-21,3397
2017-01-22,3397
2017-01-27,3153
2017-01-28,3153
2017-01-29,3153
2017-01-30,3036
2017-01-31,3036
2017-02-01,3036
2017-02-02,3036
2017-02-03,3052
2017-02-04,3052
2017-02-05,3052
2017-02-06,3052
2017-02-07,2941
2017-02-08,2941
2017-02-09,2941
2017-02-10,3064
2017-02-11,3064
2017-02-12,3064
2017-02-13,3064
2017-02-14,3186
2017-02-15,3186
2017-02-16,3186
2017-02-18,3199
2017-02-19,3199
2017-02-20,3199
2017-02-21,3250
2017-02-22,3250
2017-02-23,3250
2017-02-24,3250
2017-02-25,3250
2017-02-26,3266
2017-02-27,3266
2017-02-28,3266
2017-03-01,3266
2017-03-02,3167
2017-03-03,3167
2017-03-04,3167
2017-03-05,3167
2017-03-06,3010
2017-03-07,3010
2017-03-08,3010
2017-03-09,3010
2017-03-10,2967
2017-03-11,2967
2017-03-12,2967
2017-03-13,2967
2017-03-14,2827
2017-03-15,2827
2017-03-16,2827
2017-03-17,2827
2017-03-18,2725
2017-03-19,2725
2017-03-20,2725
2017-03-21,2711
2017-03-22,2711
2017-03-23,2711
2017-03-24,2711
2017-03-25,2747
2017-03-26,2747
2017-03-27,2747
2017-03-28,2747
2017-03-29,2847
2017-03-30,2847
2017-03-31,2847
2017-04-01,2847
2017-04-02,2989
2017-04-03,2989
2017-04-04,2989
2017-04-12,3056
2017-04-13,3056
2017-04-14,2929
2017-04-15,2929
2017-04-16,2929
2017-04-17,2954
2017-04-18,2954
2017-04-19,2954
2017-04-20,2954
2017-04-21,2981
2017-04-22,2981
2017-04-23,2981
2017-04-24,2981
2017-04-25,2984
2017-04-26,2984
2017-04-27,2984
2017-04-28,2984
2017-04-29,2961
2017-04-30,2961
2017-05-01,2961
2017-05-02,2961
2017-05-03,2948
2017-05-04,2948
2017-05-05,2948
2017-05-06,2948
2017-05-07,2816
2017-05-08,2816
2017-05-09,2816
2017-05-10,2816
2017-05-11,2816
2017-05-12,2821
2017-05-13,2821
2017-05-14,2821
2017-05-15,2821
2017-05-16,2733
2017-05-17,2733
2017-05-18,2733
2017-05-19,2733
2017-05-20,2757
2017-05-21,2757
2017-05-22,2757
2017-05-23,2757
2017-05-24,2757
2017-05-25,2808
2017-05-26,2808
2017-05-27,2808
2017-05-28,2808
2017-05-29,2815
2017-05-30,2815
2017-05-31,2815
2017-06-01,2815
2017-06-02,2691
2017-06-03,2691
2017-06-04,2691
2017-06-06,2786
2017-06-07,2786
2017-06-08,2786
2017-06-09,2786
2017-06-10,2885
2017-06-11,2885
2017-06-12,2885
2017-06-13,2885
2017-06-14,2892
2017-06-15,2892
2017-06-16,2892
2017-06-17,2892
2017-06-18,3019
2017-06-19,3019
2017-06-20,3019
2017-06-21,3019
2017-06-22,3165
2017-06-23,3165
2017-06-24,3165
2017-06-25,3165
2017-06-26,3263
2017-06-27,3263
2017-06-28,3263
2017-06-29,3263
2017-06-30,3177
2017-07-01,3177
2017-07-02,3177
2017-07-03,3177
2017-07-04,3177
2017-07-05,3047
2017-07-06,3047
2017-07-07,3047
2017-07-08,3047
2017-07-13,2970
2017-07-14,2863
2017-07-15,2863
2017-07-16,2863
2017-07-17,2863
2017-07-18,2863
2017-07-19,2827
2017-07-20,2827
2017-07-21,2827
2017-07-22,2827
2017-07-23,2807
2017-07-24,2807
2017-07-25,2807
2017-07-26,2807
2017-07-27,2802
2017-07-28,2802
2017-07-29,2802
2017-07-30,2802
2017-07-31,2802
2017-08-01,2773
2017-08-02,2773
2017-08-03,2773
2017-08-04,2773
2017-08-05,2755
2017-08-06,2755
2017-08-09,2763
2017-08-10,2763
2017-08-11,2763
2017-08-12,2763
2017-08-13,2763
2017-08-14,2827
2017-08-15,2827
2017-08-17,2827
2017-08-18,2827
2017-08-19,2749
2017-08-20,2749
2017-08-21,2749
2017-08-22,2749
2017-08-23,2696
2017-08-24,2696
2017-08-25,2696
2017-08-26,2696
2017-08-27,2696
2017-08-28,2634
2017-08-29,2634
2017-08-30,2634
2017-08-31,2634
2017-09-01,2634
2017-09-02,2702
2017-09-03,2702
2017-09-04,2702
2017-09-05,2702
2017-09-06,2702
2017-09-07,2661
2017-09-08,2661
2017-09-09,2661
2017-09-10,2661
2017-09-11,2601
2017-09-12,2601
2017-09-13,2601
2017-09-14,2601
2017-09-15,2601
2017-09-16,2539
2017-09-17,2539
2017-09-19,2539
2017-09-20,2456
2017-09-21,2456
2017-09-22,2456
2017-09-23,2456
2017-09-24,2456
2017-09-25,2376
2017-09-26,2376
2017-09-27,2376
2017-09-28,2376
2017-09-29,2376
2017-09-30,2376
2017-10-01,2417
2017-10-02,2417
2017-10-03,2417
2017-10-04,2417
2017-10-05,2417
2017-10-06,2417
2017-10-07,2493
2017-10-08,2493
2017-10-09,2493
2017-10-10,2493
2017-10-11,2493
2017-10-12,2527
2017-10-13,2527
2017-10-14,2527
2017-10-15,2527
2017-10-16,2527
2017-10-17,2527
2017-10-18,2546
2017-10-19,2546
2017-10-20,2546
2017-10-21,2546
2017-10-22,2546
2017-10-23,2637
2017-10-24,2637
2017-10-25,2637
2017-10-26,2637
2017-10-27,2637
2017-10-28,2637
2017-10-29,2719
2017-10-30,2719
2017-10-31,2719
2017-11-01,2719
2017-11-02,2719
2017-11-03,2719
2017-11-04,2742
2017-11-05,2742
2017-11-06,2742
2017-11-07,2742
2017-11-08,2742
2017-11-09,2742
2017-11-10,2811
2017-11-11,2811
2017-11-12,2811
2017-11-13,2811
2017-11-14,2811
2017-11-15,2819
2017-11-16,2819
2017-11-17,2819
2017-11-18,2819
2017-11-19,2819
2017-11-20,2805
2017-11-21,2805
2017-11-22,2805
2017-11-23,2805
2017-11-24,2805
2017-11-25,2811
2017-11-26,2811
2017-11-27,2811
2017-11-28,2811
2017-11-29,2811
2017-11-30,2796
2017-12-01,2796
2017-12-02,2796
2017-12-03,2796
2017-12-04,2825
2017-12-05,2825
2017-12-06,2825
2017-12-07,2825
2017-12-08,2825
2017-12-09,2759
2017-12-10,2759
2017-12-11,2759
2017-12-12,2759
2017-12-14,2629
2017-12-15,2629
2017-12-16,2629
2017-12-17,2629
2017-12-18,2517
2017-12-19,2517
2017-12-20,2517
2017-12-21,2517
2017-12-22,2517
2017-12-23,2443
2017-12-24,2443
2017-12-25,2443
2017-12-26,2443
2017-12-27,2443
2017-12-28,2427
2017-12-29,2427
2017-12-30,2427
2017-12-31,2427
2018-01-01,2349
2018-01-02,2349
2018-01-03,2349
2018-01-04,2349
2018-01-05,2307
2018-01-06,2307
2018-01-07,2307
2018-01-08,2307
2018-01-09,2309
2018-01-10,2309
2018-01-11,2309
2018-01-12,2309
2018-01-13,2309
2018-01-14,2214
2018-01-15,2214
2018-01-16,2214
2018-01-17,2219
2018-01-18,2219
2018-01-19,2219
2018-01-20,2219
2018-01-21,2219
2018-01-22,2153
2018-01-23,2153
2018-01-25,2127
2018-01-26,2127
2018-01-27,2159
2018-01-28,2159
2018-01-29,2133
2018-01-31,2133
2018-02-01,2136
2018-02-02,2136
2018-02-03,2086
2018-02-04,2086
2018-02-05,2086
2018-02-06,2013
2018-02-07,2013
2018-02-08,2013
2018-02-09,1941
2018-02-10,1941
2018-02-11,1941
2018-02-12,1866
2018-02-13,1866
2018-02-14,1866
2018-02-15,1779
2018-02-16,1779
2018-02-17,1779
2018-02-18,1719
2018-02-19,1719
2018-02-20,1719
2018-02-21,1705
2018-02-22,1705
2018-02-23,1705
2018-02-24,1705
2018-02-25,1694
2018-02-26,1694
2018-02-27,1694
2018-02-28,1703
2018-03-01,1703
2018-03-02,1703
2018-03-03,1716
2018-03-04,1716
2018-03-05,1716
2018-03-06,1738
2018-03-07,1738
2018-03-08,1738
2018-03-09,1723
2018-03-10,1723
2018-03-11,1723
2018-03-12,1706
2018-03-13,1706
2018-03-14,1706
2018-03-15,1669
2018-03-16,1669
2018-03-17,1669
2018-03-18,1621
2018-03-19,1621
2018-03-20,1621
2018-03-21,1642
2018-03-23,1642
2018-03-24,1579
2018-03-25,1579
2018-03-26,1579
2018-03-27,1539
2018-03-28,1539
2018-03-29,1539
2018-03-30,1539
2018-03-31,1516
2018-04-01,1516
2018-04-02,1516
2018-04-03,1517
2018-04-04,1517
2018-04-05,1517
2018-04-06,1470
2018-04-07,1470
2018-04-08,1470
2018-04-09,1470
2018-04-10,1518
2018-04-11,1518
2018-04-12,1518
2018-04-13,1525
2018-04-14,1525
2018-04-15,1525
2018-04-16,1525
2018-04-17,1487
2018-04-18,1487
2018-04-19,1487
2018-04-20,1487
2018-04-21,1437
2018-04-22,1437
2018-04-23,1437
2018-04-24,1440
2018-04-25,1440
2018-04-26,1440
2018-04-27,1440
2018-04-28,1498
2018-04-29,1498
2018-04-30,1498
2018-05-01,1552
2018-05-04,1552
2018-05-05,1563
2018-05-06,1563
2018-05-08,1563
2018-05-09,1578
2018-05-10,1578
2018-05-11,1578
2018-05-12,1618
2018-05-13,1618
2018-05-14,1618
2018-05-15,1618
2018-05-16,1699
2018-05-17,1699
2018-05-18,1699
2018-05-19,1748
2018-05-20,1748
2018-05-21,1748
2018-05-22,1801
2018-05-23,1801
2018-05-24,1801
2018-05-25,1855
2018-05-26,1855
2018-05-27,1855
2018-05-28,1902
2018-05-29,1902
2018-05-30,1902
2018-05-31,1900
2018-06-01,1900
2018-06-02,1900
2018-06-03,1915
2018-06-04,1915
2018-06-05,1915
2018-06-06,1856
2018-06-07,1856
2018-06-08,1856
2018-06-09,1893
2018-06-10,1893
2018-06-11,1893
2018-06-12,1988
2018-06-13,1988
2018-06-14,1988
2018-06-15,2041
2018-06-16,2041
2018-06-17,2041
2018-06-18,2054
2018-06-19,2054
2018-06-20,2054
2018-06-21,2063
2018-06-22,2063
2018-06-23,2063
2018-06-24,2132
2018-06-25,2132
2018-06-26,2132
2018-06-27,2132
2018-06-28,2154
2018-06-29,2154
2018-06-30,2154
2018-07-01,2123
2018-07-02,2123
2018-07-03,2123
2018-07-04,2132
2018-07-05,2132
2018-07-06,2132
2018-07-07,2041
2018-07-08,2041
2018-07-09,2041
2018-07-10,1965
2018-07-11,1965
2018-07-12,1965
2018-07-13,1965
2018-07-14,1920
2018-07-15,1920
2018-07-16,1920
2018-07-17,1845
2018-07-18,1845
2018-07-19,1845
2018-07-20,1788
2018-07-21,1788
2018-07-22,1783
2018-07-23,1783
2018-07-24,1783
2018-07-25,1784
2018-07-26,1784
2018-07-27,1778
2018-07-28,1778
2018-07-29,1778
2018-07-30,1796
2018-07-31,1796
2018-08-01,1786
2018-08-02,1786
2018-08-03,1786
2018-08-04,1835
2018-08-05,1835
2018-08-06,1908
2018-08-07,1908
2018-08-08,1980
2018-08-09,1980
2018-08-10,1980
2018-08-11,2073
2018-08-12,2073
2018-08-14,2150
2018-08-16,2257
2018-08-17,2257
2018-08-18,2257
2018-08-19,2367
2018-08-20,2367
2018-08-21,2418
2018-08-22,2418
2018-08-23,2418
2018-08-24,2415
2018-08-25,2415
2018-08-26,2415
2018-08-27,2444
2018-08-28,2444
2018-08-29,2429
2018-08-30,2429
2018-08-31,2429
2018-09-01,2394
2018-09-02,2394
2018-09-03,2394
2018-09-04,2361
2018-09-05,2361
2018-09-06,2361
2018-09-07,2381
2018-09-08,2381
2018-09-09,2381
2018-09-10,2292
2018-09-11,2292
2018-09-12,2292
2018-09-13,2218
2018-09-14,2218
2018-09-15,2119
2018-09-16,2119
2018-09-17,2119
2018-09-18,2047
2018-09-19,2047
2018-09-20,2047
2018-09-21,1947
2018-09-22,1947
2018-09-23,1853
2018-09-24,1853
2018-09-25,1853
2018-09-26,1760
2018-09-27,1760
2018-09-28,1760
2018-09-29,1675
2018-09-30,1675
2018-10-02,1591
2018-10-03,1591
2018-10-04,1591
2018-10-05,1525
2018-10-06,1525
2018-10-07,1525
2018-10-08,1479
2018-10-09,1479
2018-10-10,1479
2018-10-11,1470
2018-10-12,1470
2018-10-13,1470
2018-10-14,1504
2018-10-15,1504
2018-10-16,1504
2018-10-17,1511
2018-10-18,1511
2018-10-19,1511
2018-10-20,1511
2018-10-21,1466
2018-10-22,1466
2018-10-23,1466
2018-10-24,1466
2018-10-25,1407
2018-10-26,1407
2018-10-27,1407
2018-10-28,1360
2018-10-29,1360
2018-10-30,1360
2018-10-31,1364
2018-11-01,1364
2018-11-03,1373
2018-11-04,1373
2018-11-05,1389
2018-11-06,1389
2018-11-07,1389
2018-11-08,1393
2018-11-09,1393
2018-11-10,1362
2018-11-11,1362
2018-11-12,1362
2018-11-13,1355
2018-11-14,1355
2018-11-15,1355
2018-11-16,1362
2018-11-17,1362
2018-11-18,1362
2018-11-19,1367
2018-11-20,1367
2018-11-21,1365
2018-11-22,1365
2018-11-23,1388
2018-11-24,1388
2018-11-25,1408
2018-11-26,1408
2018-11-27,1408
2018-11-28,1352
2018-11-29,1352
2018-12-01,1313
2018-12-02,1313
2018-12-03,1313
2018-12-05,1311
2018-12-07,1310
2018-12-09,1258
2018-12-10,1246
2018-12-11,1246
2018-12-12,1246
2018-12-13,1239
2018-12-14,1239
2018-12-15,1239
2018-12-16,1240
2018-12-17,1240
2018-12-18,1240
2018-12-19,1234
2018-12-20,1234
2018-12-21,1246
2018-12-22,1246
2018-12-23,1271
2018-12-24,1271
2018-12-25,1271
2018-12-26,1328
2018-12-27,1328
2018-12-28,1328
2018-12-29,1275
2018-12-30,1275
2018-12-31,1275
2019-01-01,1212
2019-01-02,1212
2019-01-03,1171
2019-01-04,1171
2019-01-05,1130
2019-01-06,1130
2019-01-08,1073
2019-01-10,1033
2019-01-11,1033
2019-01-12,995
2019-01-13,995
2019-01-14,945
2019-01-15,945
2019-01-16,909
2019-01-17,909
2019-01-18,914
2019-01-19,914
2019-01-20,940
2019-01-21,940
2019-01-22,940
2019-01-23,924
2019-01-24,924
2019-01-25,924
2019-01-26,891
2019-01-27,891
2019-01-28,890
2019-01-29,890
2019-01-30,871
2019-01-31,871
2019-02-01,874
2019-02-02,874
2019-02-03,874
2019-02-04,885
2019-02-05,885
2019-02-06,885
2019-02-07,905
2019-02-08,905
2019-02-09,905
2019-02-10,921
2019-02-11,921
2019-02-12,921
2019-02-13,933
2019-02-14,933
2019-02-15,933
2019-02-16,919
2019-02-17,919
2019-02-18,919
2019-02-19,929
2019-02-20,929
2019-02-21,929
2019-02-22,976
2019-02-23,976
2019-02-24,1015
2019-02-25,1015
2019-02-26,1015
2019-02-27,1036
2019-02-28,1036
2019-03-01,1036
2019-03-02,1047
2019-03-03,1047
2019-03-04,1047
2019-03-05,1044
2019-03-06,1044
2019-03-07,1044
2019-03-08,1044
2019-03-09,1058
2019-03-10,1058
2019-03-11,1058
2019-03-12,1097
2019-03-13,1097
2019-03-14,1097
2019-03-15,1097
2019-03-16,1110
2019-03-17,1110
2019-03-18,1110
2019-03-19,1118
2019-03-20,1118
2019-03-21,1118
2019-03-22,1134
2019-03-23,1134
2019-03-24,1134
2019-03-25,1147
2019-03-26,1147
2019-03-27,1147
2019-03-28,1147
2019-03-29,1162
2019-03-30,1162
2019-03-31,1162
2019-04-01,1162
2019-04-02,1177
2019-04-03,1177
2019-04-04,1177
2019-04-05,1154
2019-04-06,1154
2019-04-07,1154
2019-04-08,1132
2019-04-09,1132
2019-04-10,1132
