date_obj,Dwarf%20weed price
2015-12-09,2724
2015-12-10,2831
2015-12-11,2831
2015-12-12,2844
2015-12-13,2844
2015-12-14,2743
2015-12-15,2743
2015-12-16,2719
2015-12-17,2719
2015-12-18,2807
2015-12-19,2807
2015-12-20,2840
2015-12-21,2840
2015-12-22,2831
2015-12-23,2831
2015-12-24,2758
2015-12-25,2758
2015-12-26,2698
2015-12-27,2698
2015-12-28,2780
2015-12-29,2802
2015-12-30,2802
2015-12-31,2734
2016-01-01,2734
2016-01-02,2628
2016-01-03,2508
2016-01-04,2508
2016-01-05,2432
2016-01-06,2432
2016-01-07,2386
2016-01-08,2386
2016-01-09,2344
2016-01-10,2344
2016-01-11,2284
2016-01-12,2336
2016-01-13,2336
2016-01-14,2453
2016-01-15,2453
2016-01-16,2526
2016-01-17,2526
2016-01-18,2513
2016-01-19,2513
2016-01-20,2494
2016-01-21,2494
2016-01-22,2522
2016-01-23,2522
2016-01-24,2457
2016-01-25,2397
2016-01-26,2397
2016-01-27,2356
2016-01-28,2356
2016-01-29,2405
2016-01-30,2405
2016-01-31,2410
2016-02-01,2410
2016-02-02,2406
2016-02-03,2406
2016-02-04,2381
2016-02-05,2381
2016-02-06,2433
2016-02-07,2433
2016-02-08,2336
2016-02-09,2336
2016-02-10,2326
2016-02-11,2326
2016-02-12,2296
2016-02-13,2342
2016-02-14,2342
2016-02-15,2355
2016-02-16,2355
2016-02-17,2305
2016-02-18,2305
2016-02-19,2241
2016-02-20,2241
2016-02-21,2220
2016-02-22,2220
2016-02-23,2216
2016-02-24,2216
2016-02-25,2190
2016-02-26,2190
2016-02-27,2164
2016-02-28,2164
2016-02-29,2181
2016-03-01,2181
2016-03-02,2152
2016-03-03,2152
2016-03-04,2088
2016-03-05,2088
2016-03-06,2044
2016-03-07,2044
2016-03-08,1943
2016-03-09,1943
2016-03-10,1929
2016-03-11,1929
2016-03-12,1960
2016-03-13,1960
2016-03-14,1899
2016-03-15,1899
2016-03-16,1871
2016-03-17,1871
2016-03-18,1876
2016-03-19,1876
2016-03-20,1907
2016-03-21,1907
2016-03-22,1883
2016-03-23,1883
2016-03-24,1865
2016-03-25,1895
2016-03-26,1895
2016-03-27,1886
2016-03-28,1884
2016-03-29,1884
2016-03-30,1855
2016-03-31,1855
2016-04-01,1853
2016-04-02,1853
2016-04-03,1899
2016-04-04,1899
2016-04-05,1857
2016-04-06,1857
2016-04-07,1863
2016-04-08,1863
2016-04-09,1804
2016-04-10,1807
2016-04-11,1807
2016-04-12,1831
2016-04-13,1831
2016-04-14,1839
2016-04-15,1839
2016-04-16,1848
2016-04-17,1848
2016-04-18,1801
2016-04-19,1801
2016-04-20,1767
2016-04-21,1767
2016-04-22,1757
2016-04-23,1757
2016-04-24,1691
2016-04-25,1733
2016-04-26,1733
2016-04-27,1726
2016-04-28,1726
2016-04-29,1690
2016-04-30,1690
2016-05-01,1690
2016-05-02,1690
2016-05-03,1723
2016-05-04,1723
2016-05-05,1762
2016-05-06,1762
2016-05-07,1688
2016-05-08,1688
2016-05-09,1641
2016-05-10,1648
2016-05-11,1648
2016-05-12,1622
2016-05-13,1614
2016-05-14,1614
2016-05-15,1622
2016-05-16,1622
2016-05-17,1642
2016-05-18,1665
2016-05-19,1665
2016-05-22,1611
2016-05-23,1639
2016-05-24,1690
2016-05-25,1690
2016-05-26,1685
2016-05-27,1679
2016-05-28,1679
2016-05-29,1628
2016-05-30,1628
2016-05-31,1561
2016-06-01,1573
2016-06-02,1573
2016-06-03,1559
2016-06-04,1565
2016-06-05,1565
2016-06-06,1606
2016-06-07,1606
2016-06-08,1662
2016-06-09,1709
2016-06-10,1685
2016-06-11,1685
2016-06-12,1704
2016-06-13,1704
2016-06-14,1709
2016-06-15,1709
2016-06-16,1737
2016-06-17,1693
2016-06-18,1693
2016-06-19,1702
2016-06-20,1702
2016-06-21,1735
2016-06-22,1774
2016-06-23,1774
2016-06-24,1759
2016-06-25,1759
2016-06-26,1744
2016-06-27,1744
2016-06-28,1710
2016-06-29,1710
2016-06-30,1729
2016-07-01,1727
2016-07-02,1727
2016-07-03,1747
2016-07-04,1763
2016-07-05,1763
2016-07-06,1782
2016-07-07,1782
2016-07-08,1768
2016-07-09,1768
2016-07-10,1754
2016-07-11,1793
2016-07-12,1793
2016-07-13,1836
2016-07-14,1836
2016-07-15,1895
2016-07-16,1895
2016-07-17,1904
2016-07-18,1880
2016-07-23,1987
2016-07-24,2010
2016-07-25,2010
2016-07-26,1995
2016-07-27,1995
2016-07-28,2054
2016-07-29,2107
2016-07-30,2107
2016-07-31,2119
2016-08-01,2119
2016-08-02,2169
2016-08-03,2208
2016-08-04,2208
2016-08-05,2225
2016-08-06,2225
2016-08-07,2193
2016-08-08,2193
2016-08-09,2177
2016-08-10,2177
2016-08-11,2137
2016-08-12,2137
2016-08-13,2037
2016-08-14,2037
2016-08-15,1958
2016-08-16,1958
2016-08-17,1866
2016-08-18,1866
2016-08-19,1772
2016-08-20,1693
2016-08-21,1693
2016-08-22,1628
2016-08-23,1614
2016-08-24,1614
2016-08-25,1595
2016-08-26,1595
2016-08-28,1534
2016-08-31,1514
2016-09-01,1558
2016-09-02,1558
2016-09-03,1556
2016-09-04,1555
2016-09-05,1555
2016-09-06,1522
2016-09-07,1522
2016-09-08,1476
2016-09-09,1476
2016-09-10,1477
2016-09-11,1477
2016-09-12,1441
2016-09-13,1438
2016-09-14,1438
2016-09-15,1427
2016-09-16,1427
2016-09-17,1391
2016-09-18,1391
2016-09-19,1397
2016-09-20,1397
2016-09-21,1390
2016-09-22,1366
2016-09-23,1366
2016-09-24,1386
2016-09-25,1450
2016-09-26,1450
2016-09-27,1516
2016-09-28,1516
2016-09-29,1527
2016-09-30,1556
2016-10-01,1556
2016-10-02,1560
2016-10-03,1560
2016-10-04,1634
2016-10-05,1634
2016-10-06,1643
2016-10-07,1643
2016-10-08,1571
2016-10-09,1571
2016-10-10,1622
2016-10-11,1622
2016-10-12,1693
2016-10-13,1693
2016-10-14,1716
2016-10-15,1716
2016-10-16,1777
2016-10-17,1836
2016-10-18,1836
2016-10-19,1829
2016-10-20,1829
2016-10-21,1851
2016-10-22,1851
2016-10-23,1896
2016-10-24,1916
2016-10-25,1916
2016-10-26,1884
2016-10-27,1884
2016-10-28,1909
2016-10-29,1872
2016-10-30,1872
2016-10-31,1878
2016-11-01,1878
2016-11-02,1870
2016-11-03,1870
2016-11-04,1917
2016-11-05,1917
2016-11-06,1886
2016-11-07,1886
2016-11-08,1865
2016-11-09,1931
2016-11-10,1935
2016-11-11,1935
2016-11-12,1921
2016-11-13,1921
2016-11-14,1915
2016-11-15,1915
2016-12-07,2178
2016-12-08,2163
2016-12-09,2152
2016-12-10,2152
2016-12-11,2143
2016-12-12,2143
2016-12-13,2207
2016-12-14,2211
2016-12-15,2211
2016-12-16,2197
2016-12-17,2136
2016-12-18,2136
2016-12-19,2089
2016-12-20,2059
2016-12-21,2077
2016-12-22,2077
2016-12-23,2043
2016-12-24,2043
2016-12-25,1976
2016-12-26,1976
2016-12-27,1906
2016-12-28,1858
2016-12-29,1829
2016-12-30,1805
2016-12-31,1786
2017-01-01,1756
2017-01-02,1717
2017-01-03,1729
2017-01-04,1784
2017-01-05,1784
2017-01-06,1699
2017-01-07,1675
2017-01-08,1630
2017-01-09,1625
2017-01-10,1586
2017-01-11,1563
2017-01-12,1526
2017-01-13,1526
2017-01-14,1471
2017-01-15,1415
2017-01-16,1359
2017-01-17,1378
2017-01-18,1378
2017-01-19,1372
2017-01-20,1316
2017-01-21,1252
2017-01-22,1242
2017-01-23,1253
2017-01-27,1123
2017-01-28,1107
2017-01-29,1148
2017-01-30,1148
2017-01-31,1100
2017-02-01,1069
2017-02-02,1070
2017-02-03,1078
2017-02-04,1072
2017-02-05,1100
2017-02-06,1139
2017-02-07,1196
2017-02-08,1225
2017-02-09,1225
2017-02-10,1203
2017-02-11,1177
2017-02-12,1177
2017-02-13,1157
2017-02-14,1144
2017-02-15,1144
2017-02-16,1141
2017-02-18,1123
2017-02-19,1083
2017-02-20,1037
2017-02-21,1002
2017-02-22,1002
2017-02-23,973
2017-02-24,973
2017-02-25,974
2017-02-26,974
2017-02-27,987
2017-02-28,974
2017-03-01,991
2017-03-02,1015
2017-03-03,1015
2017-03-04,1033
2017-03-05,996
2017-03-06,977
2017-03-07,974
2017-03-08,974
2017-03-09,965
2017-03-10,952
2017-03-11,951
2017-03-12,952
2017-03-13,982
2017-03-14,982
2017-03-15,979
2017-03-16,957
2017-03-17,963
2017-03-18,971
2017-03-19,968
2017-03-20,967
2017-03-21,940
2017-03-22,905
2017-03-23,870
2017-03-24,837
2017-03-25,837
2017-03-26,829
2017-03-27,858
2017-03-28,894
2017-03-29,925
2017-03-30,933
2017-03-31,907
2017-04-01,881
2017-04-02,881
2017-04-03,891
2017-04-04,891
2017-04-12,876
2017-04-13,873
2017-04-14,876
2017-04-15,881
2017-04-16,879
2017-04-17,867
2017-04-18,878
2017-04-19,885
2017-04-20,870
2017-04-21,872
2017-04-22,872
2017-04-23,874
2017-04-24,852
2017-04-25,867
2017-04-26,867
2017-04-27,874
2017-04-28,859
2017-04-29,869
2017-04-30,867
2017-05-01,878
2017-05-02,889
2017-05-03,882
2017-05-04,888
2017-05-05,890
2017-05-06,869
2017-05-07,856
2017-05-08,853
2017-05-09,854
2017-05-10,862
2017-05-11,891
2017-05-12,932
2017-05-13,964
2017-05-14,964
2017-05-16,941
2017-05-17,941
2017-05-18,946
2017-05-19,946
2017-05-20,960
2017-05-21,960
2017-05-22,942
2017-05-23,941
2017-05-24,950
2017-05-25,926
2017-05-26,954
2017-05-27,957
2017-05-28,957
2017-05-29,947
2017-05-30,947
2017-05-31,921
2017-06-01,921
2017-06-02,887
2017-06-03,887
2017-06-04,896
2017-06-05,896
2017-06-06,914
2017-06-07,914
2017-06-08,918
2017-06-09,918
2017-06-10,896
2017-06-11,896
2017-06-12,897
2017-06-13,897
2017-06-14,916
2017-06-15,916
2017-06-16,917
2017-06-17,917
2017-06-18,895
2017-06-19,895
2017-06-20,905
2017-06-21,905
2017-06-22,943
2017-06-23,943
2017-06-24,966
2017-06-25,966
2017-06-26,939
2017-06-27,939
2017-06-28,938
2017-06-29,966
2017-06-30,966
2017-07-01,973
2017-07-02,973
2017-07-03,985
2017-07-04,985
2017-07-05,977
2017-07-06,992
2017-07-07,992
2017-07-08,1025
2017-07-13,1001
2017-07-14,994
2017-07-15,994
2017-07-16,981
2017-07-17,1000
2017-07-18,1000
2017-07-19,997
2017-07-20,1026
2017-07-21,1026
2017-07-22,1020
2017-07-23,1017
2017-07-24,1017
2017-07-25,1014
2017-07-26,1016
2017-07-27,1031
2017-07-28,1031
2017-07-29,1052
2017-07-30,1053
2017-07-31,1053
2017-08-01,1062
2017-08-02,1056
2017-08-03,1056
2017-08-04,1046
2017-08-05,1045
2017-08-06,1045
2017-08-09,1073
2017-08-10,1076
2017-08-11,1076
2017-08-12,1085
2017-08-13,1085
2017-08-14,1075
2017-08-15,1085
2017-08-16,1085
2017-08-17,1089
2017-08-18,1089
2017-08-19,1084
2017-08-20,1047
2017-08-21,1047
2017-08-22,1044
2017-08-23,1044
2017-08-24,1020
2017-08-25,1020
2017-08-26,1021
2017-08-27,1021
2017-08-28,1021
2017-08-29,1021
2017-08-30,1048
2017-08-31,1048
2017-09-01,1073
2017-09-03,1037
2017-09-04,1012
2017-09-05,1013
2017-09-06,1013
2017-09-07,1029
2017-09-08,1029
2017-09-09,1004
2017-09-10,1009
2017-09-11,1009
2017-09-12,1015
2017-09-13,1030
2017-09-14,1031
2017-09-15,1031
2017-09-16,1021
2017-09-17,997
2017-09-18,997
2017-09-19,968
2017-09-20,989
2017-09-21,989
2017-09-22,1011
2017-09-23,1011
2017-09-24,1004
2017-09-25,1004
2017-09-26,1010
2017-09-27,1010
2017-09-28,1019
2017-09-29,1023
2017-09-30,1023
2017-10-01,1012
2017-10-02,995
2017-10-03,995
2017-10-04,1012
2017-10-05,992
2017-10-06,998
2017-10-07,998
2017-10-08,998
2017-10-09,960
2017-10-10,942
2017-10-11,942
2017-10-12,937
2017-10-13,929
2017-10-14,915
2017-10-15,915
2017-10-16,901
2017-10-17,901
2017-10-18,927
2017-10-19,927
2017-10-20,945
2017-10-21,945
2017-10-22,951
2017-10-23,951
2017-10-24,946
2017-10-25,934
2017-10-26,934
2017-10-27,927
2017-10-28,927
2017-10-29,926
2017-10-30,923
2017-10-31,926
2017-11-01,926
2017-11-02,942
2017-11-03,942
2017-11-04,927
2017-11-05,927
2017-11-06,928
2017-11-07,928
2017-11-08,940
2017-11-09,939
2017-11-10,939
2017-11-11,925
2017-11-12,933
2017-11-13,933
2017-11-14,944
2017-11-15,944
2017-11-16,940
2017-11-17,939
2017-11-18,939
2017-11-19,930
2017-11-20,929
2017-11-21,932
2017-11-22,932
2017-11-23,922
2017-11-24,922
2017-11-25,919
2017-11-26,906
2017-11-27,906
2017-11-28,907
2017-11-29,923
2017-11-30,923
2017-12-01,924
2017-12-02,924
2017-12-03,920
2017-12-04,920
2017-12-05,924
2017-12-06,914
2017-12-07,916
2017-12-08,916
2017-12-09,899
2017-12-10,888
2017-12-11,895
2017-12-12,906
2017-12-13,906
2017-12-14,902
2017-12-15,901
2017-12-16,901
2017-12-17,898
2017-12-18,889
2017-12-19,889
2017-12-20,876
2017-12-21,886
2017-12-22,869
2017-12-23,867
2017-12-24,867
2017-12-25,848
2017-12-26,830
2017-12-27,816
2017-12-28,816
2017-12-29,800
2017-12-30,806
2017-12-31,806
2018-01-01,809
2018-01-02,809
2018-01-03,817
2018-01-04,817
2018-01-05,831
2018-01-06,838
2018-01-07,842
2018-01-08,851
2018-01-09,861
2018-01-10,861
2018-01-11,858
2018-01-12,857
2018-01-13,852
2018-01-14,838
2018-01-15,847
2018-01-16,858
2018-01-17,852
2018-01-18,839
2018-01-19,839
2018-01-20,809
2018-01-21,815
2018-01-22,820
2018-01-23,832
2018-01-25,840
2018-01-26,831
2018-01-27,824
2018-01-28,816
2018-01-29,827
2018-01-30,827
2018-01-31,830
2018-02-01,830
2018-02-02,829
2018-02-03,838
2018-02-04,833
2018-02-05,834
2018-02-06,836
2018-02-07,828
2018-02-08,828
2018-02-09,823
2018-02-10,823
2018-02-11,834
2018-02-12,833
2018-02-13,837
2018-02-14,842
2018-02-15,840
2018-02-16,846
2018-02-17,845
2018-02-18,845
2018-02-19,827
2018-02-20,818
2018-02-21,824
2018-02-22,828
2018-02-23,833
2018-02-24,833
2018-02-25,827
2018-02-26,828
2018-02-27,828
2018-02-28,828
2018-03-01,829
2018-03-02,837
2018-03-03,840
2018-03-04,840
2018-03-05,850
2018-03-06,850
2018-03-07,831
2018-03-09,847
2018-03-10,835
2018-03-11,844
2018-03-12,841
2018-03-13,836
2018-03-14,822
2018-03-15,822
2018-03-16,825
2018-03-17,808
2018-03-18,802
2018-03-20,789
2018-03-21,795
2018-03-23,793
2018-03-24,802
2018-03-25,788
2018-03-26,787
2018-03-27,787
2018-03-28,787
2018-03-29,791
2018-03-30,798
2018-03-31,790
2018-04-01,776
2018-04-02,774
2018-04-03,788
2018-04-04,797
2018-04-05,797
2018-04-06,804
2018-04-07,804
2018-04-08,812
2018-04-09,807
2018-04-10,800
2018-04-11,787
2018-04-12,795
2018-04-13,795
2018-04-14,804
2018-04-15,801
2018-04-16,801
2018-04-17,794
2018-04-18,794
2018-04-19,791
2018-04-20,795
2018-04-21,804
2018-04-22,804
2018-04-23,791
2018-04-24,782
2018-04-25,776
2018-04-26,776
2018-04-27,771
2018-04-28,778
2018-04-29,773
2018-04-30,775
2018-05-01,776
2018-05-03,768
2018-05-04,761
2018-05-05,758
2018-05-07,752
2018-05-08,755
2018-05-09,746
2018-05-10,757
2018-05-11,762
2018-05-12,755
2018-05-13,755
2018-05-14,759
2018-05-15,759
2018-05-16,750
2018-05-17,759
2018-05-18,763
2018-05-19,754
2018-05-20,747
2018-05-21,752
2018-05-22,752
2018-05-23,751
2018-05-24,746
2018-05-25,738
2018-05-26,735
2018-05-27,735
2018-05-28,728
2018-05-29,736
2018-05-30,732
2018-05-31,722
2018-06-01,727
2018-06-02,716
2018-06-03,709
2018-06-04,702
2018-06-05,696
2018-06-06,690
2018-06-07,690
2018-06-08,665
2018-06-09,665
2018-06-10,635
2018-06-11,603
2018-06-12,579
2018-06-13,555
2018-06-14,545
2018-06-15,554
2018-06-16,572
2018-06-17,556
2018-06-18,568
2018-06-19,577
2018-06-20,577
2018-06-21,603
2018-06-22,631
2018-06-23,631
2018-06-24,660
2018-06-25,684
2018-06-26,684
2018-06-27,698
2018-06-28,670
2018-06-29,655
2018-06-30,643
2018-07-01,640
2018-07-02,640
2018-07-03,648
2018-07-04,646
2018-07-05,646
2018-07-06,651
2018-07-07,663
2018-07-08,680
2018-07-09,689
2018-07-10,681
2018-07-11,675
2018-07-12,679
2018-07-13,693
2018-07-14,703
2018-07-15,703
2018-07-16,703
2018-07-17,707
2018-07-18,716
2018-07-19,714
2018-07-20,739
2018-07-21,737
2018-07-22,743
2018-07-23,741
2018-07-24,749
2018-07-25,785
2018-07-26,789
2018-07-27,778
2018-07-28,794
2018-07-29,800
2018-07-30,818
2018-07-31,844
2018-08-01,844
2018-08-02,867
2018-08-03,905
2018-08-04,904
2018-08-05,913
2018-08-06,918
2018-08-07,923
2018-08-08,914
2018-08-09,914
2018-08-10,912
2018-08-11,917
2018-08-12,917
2018-08-14,901
2018-08-16,890
2018-08-17,882
2018-08-18,882
2018-08-19,885
2018-08-20,868
2018-08-21,868
2018-08-22,885
2018-08-23,906
2018-08-24,918
2018-08-25,935
2018-08-26,954
2018-08-27,997
2018-08-28,1039
2018-08-29,1087
2018-08-30,1071
2018-08-31,1056
2018-09-01,1073
2018-09-02,1090
2018-09-03,1112
2018-09-04,1110
2018-09-05,1131
2018-09-06,1131
2018-09-07,1167
2018-09-08,1192
2018-09-09,1192
2018-09-10,1174
2018-09-11,1174
2018-09-12,1133
2018-09-13,1111
2018-09-14,1092
2018-09-15,1097
2018-09-16,1097
2018-09-17,1071
2018-09-18,1043
2018-09-19,1010
2018-09-20,1032
2018-09-21,1053
2018-09-22,1014
2018-09-23,1006
2018-09-24,1023
2018-09-25,1023
2018-09-26,1028
2018-09-27,1028
2018-09-28,1031
2018-09-29,1059
2018-09-30,1082
2018-10-01,1074
2018-10-02,1067
2018-10-03,1058
2018-10-04,1058
2018-10-05,1049
2018-10-06,1055
2018-10-07,1037
2018-10-08,1053
2018-10-09,1004
2018-10-10,972
2018-10-11,959
2018-10-12,940
2018-10-13,928
2018-10-14,914
2018-10-15,913
2018-10-16,899
2018-10-17,896
2018-10-18,923
2018-10-19,937
2018-10-20,937
2018-10-21,926
2018-10-22,907
2018-10-23,911
2018-10-24,904
2018-10-25,890
2018-10-26,892
2018-10-27,894
2018-10-28,894
2018-10-29,924
2018-10-30,906
2018-10-31,905
2018-11-01,901
2018-11-03,900
2018-11-04,894
2018-11-05,885
2018-11-06,890
2018-11-07,891
2018-11-08,891
2018-11-09,899
2018-11-10,896
2018-11-11,898
2018-11-12,904
2018-11-13,885
2018-11-14,863
2018-11-15,871
2018-11-16,897
2018-11-17,895
2018-11-18,889
2018-11-19,911
2018-11-20,931
2018-11-21,940
2018-11-22,928
2018-11-23,928
2018-11-24,962
2018-11-25,980
2018-11-26,971
2018-11-27,981
2018-11-28,1016
2018-11-29,1015
2018-12-01,995
2018-12-02,988
2018-12-03,976
2018-12-05,1009
2018-12-07,1017
2018-12-09,978
2018-12-10,957
2018-12-11,965
2018-12-12,959
2018-12-13,983
2018-12-14,1008
2018-12-15,998
2018-12-16,1002
2018-12-17,1012
2018-12-18,1017
2018-12-19,1001
2018-12-20,996
2018-12-21,986
2018-12-22,970
2018-12-23,955
2018-12-24,950
2018-12-25,940
2018-12-26,951
2018-12-27,977
2018-12-28,963
2018-12-29,964
2018-12-30,941
2018-12-31,920
2019-01-01,930
2019-01-02,942
2019-01-03,945
2019-01-04,940
2019-01-05,928
2019-01-06,918
2019-01-08,948
2019-01-10,936
2019-01-11,892
2019-01-12,852
2019-01-13,819
2019-01-14,814
2019-01-15,832
2019-01-16,836
2019-01-17,843
2019-01-18,817
2019-01-19,784
2019-01-20,753
2019-01-21,736
2019-01-22,740
2019-01-23,755
2019-01-24,753
2019-01-25,769
2019-01-26,761
2019-01-27,750
2019-01-28,729
2019-01-29,701
2019-01-30,681
2019-01-31,696
2019-02-01,696
2019-02-02,687
2019-02-03,667
2019-02-04,652
2019-02-05,655
2019-02-06,655
2019-02-07,653
2019-02-08,649
2019-02-09,634
2019-02-10,618
2019-02-11,627
2019-02-12,625
2019-02-13,629
2019-02-14,624
2019-02-15,609
2019-02-16,585
2019-02-17,586
2019-02-18,593
2019-02-19,585
2019-02-20,561
2019-02-21,555
2019-02-22,572
2019-02-23,585
2019-02-24,593
2019-02-25,592
2019-02-26,578
2019-02-27,577
2019-02-28,581
2019-03-01,583
2019-03-02,572
2019-03-03,582
2019-03-04,584
2019-03-05,580
2019-03-06,594
2019-03-07,592
2019-03-08,588
2019-03-09,568
2019-03-10,560
2019-03-11,553
2019-03-12,567
2019-03-13,558
2019-03-14,567
2019-03-15,573
2019-03-16,581
2019-03-17,581
2019-03-18,597
2019-03-19,609
2019-03-20,621
2019-03-21,636
2019-03-22,622
2019-03-23,593
2019-03-24,583
2019-03-25,578
2019-03-26,565
2019-03-27,568
2019-03-28,565
2019-03-29,545
2019-03-30,545
2019-03-31,524
2019-04-01,503
2019-04-02,486
2019-04-03,481
2019-04-04,478
2019-04-05,467
2019-04-06,464
2019-04-07,459
2019-04-08,467
2019-04-09,479
2019-04-10,487
2019-04-11,504
2019-04-12,502
2019-04-13,486
2019-04-14,489
2019-04-15,494
2019-04-16,491
2019-04-17,506
2019-04-18,508
2019-04-19,512
2019-04-20,523
2019-04-21,540
2019-04-22,526
2019-04-23,520
2019-04-24,511
2019-04-25,502
2019-04-26,493
2019-04-27,498
2019-04-28,506
2019-04-29,515
2019-04-30,524
2019-05-01,519
2019-05-02,520
2019-05-03,520
2019-05-04,530
2019-05-05,516
2019-05-06,521
2019-05-07,526
2019-05-08,519
2019-05-09,518
2019-05-10,519
2019-05-11,511
2019-05-12,505
2019-05-13,497
2019-05-14,495
2019-05-15,505
2019-05-16,506
2019-05-17,515
2019-05-18,513
2019-05-19,506
2019-05-20,507
2019-05-21,515
2019-05-22,515
2019-05-23,519
2019-05-24,516
2019-05-25,508
2019-05-26,505
2019-05-27,497
2019-05-28,492
2019-05-29,496
2019-05-30,496
2019-05-31,492
2019-06-01,478
2019-06-02,465
2019-06-03,463
2019-06-04,466
2019-06-05,471
2019-06-06,480
2019-06-07,498
