date_obj,Gilded%20boots price
2015-08-07,6487602
2015-08-08,6487602
2015-08-09,6774549
2015-08-10,6774549
2015-08-11,6774549
2015-08-12,6774549
2015-08-13,7069206
2015-08-14,7069206
2015-08-15,7069206
2015-08-16,7388674
2015-08-17,7388674
2015-08-18,7388674
2015-08-19,7700226
2015-08-20,7700226
2015-08-21,7700226
2015-08-22,7700226
2015-08-23,8032054
2015-08-24,8032054
2015-08-25,8032054
2015-08-26,8032054
2015-08-27,8372855
2015-08-28,8372855
2015-08-29,8372855
2015-08-30,8372855
2015-08-31,8372855
2015-09-01,8735044
2015-09-02,8735044
2015-09-03,8735044
2015-09-04,8735044
2015-09-05,8735044
2015-09-06,8735044
2015-09-07,9070861
2015-09-08,9070861
2015-09-09,9070861
2015-09-10,9070861
2015-09-11,9448692
2015-09-12,9448692
2015-09-13,9448692
2015-09-14,9448692
2015-09-15,9448692
2015-09-16,9448692
2015-09-17,9821744
2015-09-18,9821744
2015-09-19,9821744
2015-09-20,9821744
2015-09-21,9821744
2015-09-22,9821744
2015-09-23,10266161
2015-09-24,10266161
2015-09-25,10266161
2015-09-27,10266161
2015-09-28,10266161
2015-09-29,10266161
2015-09-30,10740609
2015-10-05,10740609
2015-10-06,10740609
2015-10-07,11123420
2015-10-08,11123420
2015-10-09,11123420
2015-10-10,11123420
2015-10-11,11123420
2015-10-12,11123420
2015-10-13,11059791
2015-10-14,11059791
2015-10-15,11059791
2015-10-16,11059791
2015-10-17,11059791
2015-10-18,11496193
2015-10-19,11496193
2015-10-20,11496193
2015-10-22,11496193
2015-10-23,11946185
2015-10-24,11946185
2015-10-25,11946185
2015-10-26,11946185
2015-10-27,11946185
2015-10-29,12452083
2015-10-30,12452083
2015-10-31,12452083
2015-11-01,12452083
2015-11-02,12452083
2015-11-03,12452083
2015-11-04,12452083
2015-11-05,12990897
2015-11-06,12990897
2015-11-07,12990897
2015-11-08,12990897
2015-11-09,12990897
2015-11-10,12990897
2015-11-11,12990897
2015-11-12,13531074
2015-11-13,13531074
2015-11-14,13531074
2015-11-15,13531074
2015-11-16,13531074
2015-11-17,13531074
2015-11-18,13531074
2015-11-19,14146731
2015-11-20,14146731
2015-11-21,14146731
2015-11-22,14146731
2015-11-23,14146731
2015-11-24,14146731
2015-11-25,14146731
2015-11-26,14756428
2015-11-27,14756428
2015-11-28,14756428
2015-11-29,14756428
2015-11-30,14756428
2015-12-01,14756428
2015-12-02,15289881
2015-12-03,15289881
2015-12-04,15289881
2015-12-05,15289881
2015-12-06,15289881
2015-12-07,15289881
2015-12-08,15289881
2015-12-09,15289881
2015-12-10,15909484
2015-12-11,15909484
2015-12-12,15909484
2015-12-13,15909484
2015-12-14,15909484
2015-12-15,15909484
2015-12-16,16388479
2015-12-17,16388479
2015-12-18,16388479
2015-12-19,16388479
2015-12-20,16388479
2015-12-21,16388479
2015-12-22,16388479
2015-12-23,16388479
2015-12-24,16388479
2015-12-25,16279595
2015-12-26,16279595
2015-12-27,16279595
2015-12-28,16279595
2015-12-29,16279595
2015-12-30,15465615
2015-12-31,15465615
2016-01-01,15465615
2016-01-02,15465615
2016-01-03,15465615
2016-01-04,15465615
2016-01-05,14797103
2016-01-06,14797103
2016-01-07,14797103
2016-01-08,14797103
2016-01-09,14797103
2016-01-10,14797103
2016-01-11,14233339
2016-01-12,14233339
2016-01-13,14233339
2016-01-14,14233339
2016-01-15,14233339
2016-01-16,13628059
2016-01-17,13628059
2016-01-18,13628059
2016-01-19,13628059
2016-01-20,13628059
2016-01-21,13628059
2016-01-22,13016521
2016-01-23,13016521
2016-01-24,13016521
2016-01-25,13016521
2016-01-26,13016521
2016-01-27,12465387
2016-01-28,12465387
2016-01-29,12465387
2016-01-30,12465387
2016-01-31,11855430
2016-02-01,11855430
2016-02-02,11855430
2016-02-03,11855430
2016-02-04,11361722
2016-02-05,11361722
2016-02-06,11361722
2016-02-07,11361722
2016-02-08,11361722
2016-02-09,11247930
2016-02-10,11247930
2016-02-11,11247930
2016-02-12,11247930
2016-02-13,11462994
2016-02-14,11462994
2016-02-15,11462994
2016-02-16,11462994
2016-02-17,11462994
2016-02-18,11841472
2016-02-19,11841472
2016-02-20,11841472
2016-02-21,12299651
2016-02-22,12299651
2016-02-23,12299651
2016-02-24,12299651
2016-02-25,12701335
2016-02-26,12701335
2016-02-27,12701335
2016-02-28,12701335
2016-02-29,12701335
2016-03-01,12980766
2016-03-02,12980766
2016-03-03,12980766
2016-03-04,12980766
2016-03-05,12653893
2016-03-06,12653893
2016-03-07,12653893
2016-03-08,12653893
2016-03-09,12358052
2016-03-10,12358052
2016-03-11,12358052
2016-03-12,12358052
2016-03-13,12316529
2016-03-14,12316529
2016-03-15,12316529
2016-03-16,12574376
2016-03-17,12574376
2016-03-18,12574376
2016-03-19,12574376
2016-03-20,13023339
2016-03-21,13023339
2016-03-22,13023339
2016-03-23,13023339
2016-03-24,13467309
2016-03-25,13467309
2016-03-26,13467309
2016-03-27,13467309
2016-03-28,14036214
2016-03-29,14036214
2016-03-30,14036214
2016-03-31,14585752
2016-04-01,14585752
2016-04-02,14585752
2016-04-03,14585752
2016-04-04,14900041
2016-04-05,14900041
2016-04-06,14900041
2016-04-07,14900041
2016-04-08,15111210
2016-04-09,15111210
2016-04-10,15111210
2016-04-11,15111210
2016-04-12,14873527
2016-04-13,14873527
2016-04-14,14873527
2016-04-15,14873527
2016-04-16,14873527
2016-04-17,14433076
2016-04-18,14433076
2016-04-19,14433076
2016-04-20,14433076
2016-04-21,14160075
2016-04-22,14160075
2016-04-23,14160075
2016-04-24,14160075
2016-04-25,14402639
2016-04-26,14402639
2016-04-27,14402639
2016-04-28,14936525
2016-04-29,14936525
2016-04-30,14936525
2016-05-01,14936525
2016-05-02,15167478
2016-05-03,15167478
2016-05-04,15167478
2016-05-05,15167478
2016-05-06,15064177
2016-05-07,15064177
2016-05-08,15064177
2016-05-09,15064177
2016-05-10,14871895
2016-05-11,14871895
2016-05-12,14871895
2016-05-13,14871895
2016-05-14,14755181
2016-05-15,14755181
2016-05-16,14755181
2016-05-17,14755181
2016-05-18,14344887
2016-05-19,14344887
2016-05-22,13895861
2016-05-23,13592342
2016-05-24,13592342
2016-05-25,13592342
2016-05-26,13592342
2016-05-27,13089720
2016-05-28,13089720
2016-05-29,13089720
2016-05-30,12517994
2016-05-31,12517994
2016-06-01,12517994
2016-06-02,11956153
2016-06-03,11956153
2016-06-04,11956153
2016-06-05,11570592
2016-06-06,11570592
2016-06-07,11570592
2016-06-08,11642844
2016-06-09,11642844
2016-06-10,11793636
2016-06-11,11793636
2016-06-12,11793636
2016-06-13,11917024
2016-06-14,11917024
2016-06-15,12193597
2016-06-16,12193597
2016-06-17,12193597
2016-06-18,12365271
2016-06-19,12365271
2016-06-20,12675522
2016-06-21,12675522
2016-06-22,13217700
2016-06-23,13217700
2016-06-24,13217700
2016-06-25,13820105
2016-06-26,13820105
2016-06-27,13820105
2016-06-28,13820105
2016-06-29,14448883
2016-06-30,14448883
2016-07-01,15093015
2016-07-02,15093015
2016-07-03,15093015
2016-07-04,15033476
2016-07-05,15033476
2016-07-06,15033476
2016-07-07,14406757
2016-07-08,14406757
2016-07-09,13728092
2016-07-10,13728092
2016-07-11,13063407
2016-07-12,13063407
2016-07-13,13063407
2016-07-14,12427100
2016-07-15,12427100
2016-07-16,12427100
2016-07-17,11805745
2016-07-18,11805745
2016-07-23,11352743
2016-07-24,11692443
2016-07-25,11692443
2016-07-26,11692443
2016-07-27,11692443
2016-07-28,11542175
2016-07-29,11542175
2016-07-30,11542175
2016-07-31,11542175
2016-08-01,11477129
2016-08-02,11477129
2016-08-03,11477129
2016-08-04,11763293
2016-08-05,11763293
2016-08-06,11763293
2016-08-07,11763293
2016-08-08,12116163
2016-08-09,12116163
2016-08-10,12116163
2016-08-11,12116163
2016-08-12,12360369
2016-08-13,12360369
2016-08-14,12360369
2016-08-15,12863038
2016-08-16,12863038
2016-08-17,12863038
2016-08-18,12863038
2016-08-19,13255526
2016-08-20,13255526
2016-08-21,13255526
2016-08-22,13255526
2016-08-23,13757723
2016-08-24,13757723
2016-08-25,13757723
2016-08-26,13757723
2016-08-28,13615242
2016-08-31,13615242
2016-09-01,13615242
2016-09-02,12959891
2016-09-03,12959891
2016-09-04,12959891
2016-09-05,12340171
2016-09-06,12340171
2016-09-07,12340171
2016-09-08,12340171
2016-09-09,11735024
2016-09-10,11735024
2016-09-11,11735024
2016-09-12,11735024
2016-09-13,11158352
2016-09-14,11158352
2016-09-15,11158352
2016-09-16,11158352
2016-09-17,10608577
2016-09-18,10608577
2016-09-19,10608577
2016-09-20,10608577
2016-09-21,10334469
2016-09-22,10334469
2016-09-23,10334469
2016-09-24,10334469
2016-09-25,10598499
