date_obj,Spiny%20helmet price
2016-09-08,813
2016-09-09,811
2016-09-10,811
2016-09-11,811
2016-09-12,811
2016-09-13,811
2016-09-14,811
2016-09-15,809
2016-09-16,809
2016-09-17,809
2016-09-18,809
2016-09-19,809
2016-09-20,809
2016-09-21,809
2016-09-22,809
2016-09-23,809
2016-09-24,809
2016-09-25,809
2016-09-26,809
2016-09-27,808
2016-09-28,808
2016-09-29,808
2016-09-30,808
2016-10-01,808
2016-10-02,808
2016-10-03,790
2016-10-04,790
2016-10-05,790
2016-10-06,790
2016-10-07,790
2016-10-08,790
2016-10-09,781
2016-10-11,781
2016-10-12,781
2016-10-13,781
2016-10-14,781
2016-10-15,786
2016-10-16,786
2016-10-17,786
2016-10-18,786
2016-10-19,786
2016-10-20,786
2016-10-21,787
2016-10-22,787
2016-10-23,787
2016-10-24,787
2016-10-25,787
2016-10-26,774
2016-10-27,774
2016-10-28,774
2016-10-29,774
2016-10-30,774
2016-10-31,774
2016-11-01,769
2016-11-02,769
2016-11-03,769
2016-11-04,769
2016-11-05,769
2016-11-06,777
2016-11-07,777
2016-11-08,777
2016-11-09,777
2016-11-10,777
2016-11-11,777
2016-11-12,784
2016-11-13,784
2016-11-14,784
2016-12-08,839
2016-12-09,839
2016-12-10,839
2016-12-11,813
2016-12-12,813
2016-12-13,813
2016-12-14,813
2016-12-15,813
2016-12-16,801
2016-12-17,801
2016-12-18,801
2016-12-19,801
2016-12-20,810
2016-12-21,810
2016-12-22,810
2016-12-23,810
2016-12-24,810
2016-12-25,810
2016-12-26,810
2016-12-27,810
2016-12-28,810
2016-12-29,817
2016-12-30,817
2016-12-31,817
2017-01-01,817
2017-01-02,821
2017-01-03,821
2017-01-04,821
2017-01-05,821
2017-01-06,802
2017-01-07,802
2017-01-08,802
2017-01-09,802
2017-01-10,785
2017-01-11,785
2017-01-12,785
2017-01-13,785
2017-01-14,806
2017-01-15,806
2017-01-16,806
2017-01-17,768
2017-01-18,768
2017-01-19,768
2017-01-20,768
2017-01-21,748
2017-01-22,748
2017-01-27,754
2017-01-28,754
2017-01-29,746
2017-01-30,746
2017-01-31,746
2017-02-01,746
2017-02-02,775
2017-02-03,775
2017-02-04,775
2017-02-05,775
2017-02-06,773
2017-02-07,773
2017-02-08,773
2017-02-09,773
2017-02-10,778
2017-02-11,778
2017-02-12,778
2017-02-13,778
2017-02-14,785
2017-02-15,785
2017-02-16,785
2017-02-18,765
2017-02-19,765
2017-02-20,765
2017-02-21,765
2017-02-22,781
2017-02-23,781
2017-02-24,781
2017-02-25,781
2017-02-26,781
2017-02-27,796
2017-02-28,796
2017-03-01,796
2017-03-02,796
2017-03-03,777
2017-03-04,777
2017-03-05,777
2017-03-06,777
2017-03-07,747
2017-03-08,747
2017-03-09,747
2017-03-10,747
2017-03-11,716
2017-03-12,716
2017-03-13,716
2017-03-14,716
2017-03-15,709
2017-03-16,709
2017-03-17,709
2017-03-18,709
2017-03-19,710
2017-03-20,710
2017-03-21,710
2017-03-22,710
2017-03-23,711
2017-03-24,711
2017-03-25,711
2017-03-26,711
2017-03-27,714
2017-03-28,714
2017-03-29,714
2017-03-30,714
2017-03-31,726
2017-04-01,726
2017-04-02,726
2017-04-03,726
2017-04-04,726
2017-04-12,730
2017-04-13,735
2017-04-14,735
2017-04-15,735
2017-04-16,748
2017-04-17,748
2017-04-18,748
2017-04-19,756
2017-04-20,756
2017-04-21,756
2017-04-22,756
2017-04-23,752
2017-04-24,752
2017-04-25,752
2017-04-26,752
2017-04-27,778
2017-04-28,778
2017-04-29,778
2017-04-30,778
2017-05-01,777
2017-05-02,777
2017-05-03,777
2017-05-04,781
2017-05-05,781
2017-05-06,781
2017-05-07,781
2017-05-08,773
2017-05-09,773
2017-05-10,773
2017-05-11,773
2017-05-12,780
2017-05-13,780
2017-05-14,780
2017-05-15,780
2017-05-16,785
2017-05-17,785
2017-05-18,785
2017-05-19,785
2017-05-20,775
2017-05-21,775
2017-05-22,775
2017-05-23,775
2017-05-24,775
2017-05-25,780
2017-05-26,780
2017-05-27,780
2017-05-28,780
2017-05-29,786
2017-05-30,786
2017-05-31,786
2017-06-01,786
2017-06-02,793
2017-06-03,793
2017-06-06,800
2017-06-07,800
2017-06-08,800
2017-06-09,800
2017-06-10,789
2017-06-11,789
2017-06-12,789
2017-06-13,789
2017-06-14,790
2017-06-15,790
2017-06-16,790
2017-06-17,790
2017-06-18,797
2017-06-19,797
2017-06-20,797
2017-06-21,797
2017-06-22,797
2017-06-23,816
2017-06-24,816
2017-06-25,816
2017-06-26,816
2017-06-27,807
2017-06-28,807
2017-06-29,807
2017-06-30,807
2017-07-01,807
2017-07-02,806
2017-07-03,806
2017-07-04,806
2017-07-05,806
2017-07-06,813
2017-07-07,813
2017-07-08,813
2017-07-13,799
2017-07-14,799
2017-07-15,796
2017-07-16,796
2017-07-17,796
2017-07-18,796
2017-07-19,794
2017-07-20,794
2017-07-21,794
2017-07-22,794
2017-07-23,784
2017-07-24,784
2017-07-25,784
2017-07-26,784
2017-07-27,764
2017-07-28,764
2017-07-29,764
2017-07-30,764
2017-07-31,770
2017-08-01,770
2017-08-02,770
2017-08-03,770
2017-08-04,784
2017-08-05,784
2017-08-06,784
2017-08-09,783
2017-08-10,783
2017-08-11,783
2017-08-12,786
2017-08-13,786
2017-08-14,786
2017-08-15,786
2017-08-17,786
2017-08-18,786
2017-08-19,786
2017-08-20,769
2017-08-21,769
2017-08-22,769
2017-08-23,769
2017-08-24,769
2017-08-25,769
2017-08-26,769
2017-08-27,769
2017-08-28,767
2017-08-29,767
2017-08-30,767
2017-08-31,767
2017-09-01,767
2017-09-02,786
2017-09-03,786
2017-09-04,786
2017-09-05,786
2017-09-06,781
2017-09-07,781
2017-09-08,781
2017-09-09,781
2017-09-10,770
2017-09-11,770
2017-09-12,770
2017-09-13,770
2017-09-14,780
2017-09-15,780
2017-09-16,780
2017-09-17,780
2017-09-19,785
2017-09-20,785
2017-09-21,785
2017-09-22,791
2017-09-23,791
2017-09-24,791
2017-09-25,791
2017-09-26,804
2017-09-27,804
2017-09-28,804
2017-09-29,804
2017-09-30,808
2017-10-01,808
2017-10-02,808
2017-10-03,808
2017-10-04,808
2017-10-05,848
2017-10-06,848
2017-10-07,848
2017-10-08,848
2017-10-09,857
2017-10-10,857
2017-10-11,857
2017-10-12,857
2017-10-13,816
2017-10-14,816
2017-10-15,816
2017-10-16,816
2017-10-17,816
2017-10-18,775
2017-10-19,775
2017-10-20,775
2017-10-21,775
2017-10-22,746
2017-10-23,746
2017-10-24,746
2017-10-25,746
2017-10-26,713
2017-10-27,713
2017-10-28,713
2017-10-29,713
2017-10-30,725
2017-10-31,725
2017-11-01,725
2017-11-02,725
2017-11-03,725
2017-11-04,706
2017-11-05,706
2017-11-06,706
2017-11-07,706
2017-11-08,706
2017-11-09,710
2017-11-10,710
2017-11-11,710
2017-11-12,710
2017-11-13,710
2017-11-14,692
2017-11-15,692
2017-11-16,692
2017-11-17,692
2017-11-18,692
2017-11-19,679
2017-11-20,679
2017-11-21,679
2017-11-22,679
2017-11-23,687
2017-11-24,687
2017-11-25,687
2017-11-26,687
2017-11-27,687
2017-11-28,698
2017-11-29,698
2017-11-30,698
2017-12-01,698
2017-12-02,698
2017-12-03,706
2017-12-04,706
2017-12-05,706
2017-12-06,706
2017-12-07,712
2017-12-08,712
2017-12-09,712
2017-12-10,712
2017-12-11,715
2017-12-12,715
2017-12-13,715
2017-12-14,715
2017-12-15,723
2017-12-16,723
2017-12-17,723
2017-12-18,723
2017-12-19,728
2017-12-20,728
2017-12-21,728
2017-12-22,728
2017-12-23,714
2017-12-24,714
2017-12-25,714
2017-12-26,714
2017-12-27,722
2017-12-28,722
2017-12-29,722
2017-12-30,722
2017-12-31,716
2018-01-01,716
2018-01-02,716
2018-01-03,729
2018-01-04,729
2018-01-05,729
2018-01-06,740
2018-01-07,740
2018-01-08,740
2018-01-09,740
2018-01-10,739
2018-01-11,739
2018-01-12,739
2018-01-13,747
2018-01-14,747
2018-01-15,747
2018-01-16,745
2018-01-17,745
2018-01-18,745
2018-01-19,745
2018-01-20,754
2018-01-21,754
2018-01-22,754
2018-01-23,750
2018-01-24,750
2018-01-25,750
2018-01-26,745
2018-01-27,745
2018-01-28,745
2018-01-29,752
2018-01-30,752
2018-02-01,752
2018-02-02,714
2018-02-04,714
2018-02-05,688
2018-02-06,688
2018-02-07,688
2018-02-08,682
2018-02-09,682
2018-02-10,682
2018-02-11,668
2018-02-12,668
2018-02-13,668
2018-02-14,670
2018-02-15,670
2018-02-16,670
2018-02-17,675
2018-02-18,675
2018-02-19,675
2018-02-20,675
2018-02-21,675
2018-02-22,675
2018-02-23,685
2018-02-24,685
2018-02-25,685
2018-02-26,697
2018-02-27,697
2018-02-28,697
2018-03-01,688
2018-03-02,688
2018-03-03,688
2018-03-04,685
2018-03-05,685
2018-03-06,685
2018-03-07,691
2018-03-08,691
2018-03-09,691
2018-03-10,691
2018-03-11,699
2018-03-12,699
2018-03-13,699
2018-03-14,707
2018-03-15,707
2018-03-16,707
2018-03-17,696
2018-03-18,696
2018-03-19,696
2018-03-20,703
2018-03-21,703
2018-03-23,703
2018-03-24,706
2018-03-26,706
2018-03-27,715
2018-03-28,715
2018-03-29,715
2018-03-30,715
2018-03-31,711
2018-04-01,711
2018-04-02,711
2018-04-03,721
2018-04-04,721
2018-04-05,721
2018-04-06,721
2018-04-08,725
2018-04-09,725
2018-04-10,725
2018-04-11,711
2018-04-12,711
2018-04-13,711
2018-04-14,711
2018-04-16,684
2018-04-17,684
2018-04-18,684
2018-04-19,685
2018-04-20,685
2018-04-21,685
2018-04-22,685
2018-04-23,686
2018-04-24,686
2018-04-25,686
2018-04-26,686
2018-04-27,688
2018-04-28,688
2018-04-29,688
2018-04-30,699
2018-05-01,699
2018-05-02,699
2018-05-03,699
2018-05-04,699
2018-05-05,701
2018-05-06,701
2018-05-07,701
2018-05-08,701
2018-05-09,701
2018-05-10,701
2018-05-11,701
2018-05-12,706
2018-05-13,706
2018-05-14,706
2018-05-15,706
2018-05-16,705
2018-05-17,705
2018-05-18,705
2018-05-19,711
2018-05-20,711
2018-05-21,711
2018-05-22,711
2018-05-23,690
2018-05-24,690
2018-05-25,690
2018-05-26,717
2018-05-27,717
2018-05-28,717
2018-05-29,714
2018-05-30,714
2018-05-31,714
2018-06-01,714
2018-06-02,723
2018-06-03,723
2018-06-04,723
2018-06-05,718
2018-06-06,718
2018-06-07,718
2018-06-08,727
2018-06-09,727
2018-06-10,727
2018-06-11,727
2018-06-12,732
2018-06-13,732
2018-06-14,732
2018-06-15,733
2018-06-16,733
2018-06-17,733
2018-06-18,745
2018-06-19,745
2018-06-20,745
2018-06-21,745
2018-06-22,757
2018-06-23,757
2018-06-24,757
2018-06-25,757
2018-06-26,772
2018-06-27,772
2018-06-28,772
2018-06-29,794
2018-06-30,794
2018-07-01,794
2018-07-02,794
2018-07-03,805
2018-07-04,805
2018-07-05,805
2018-07-06,800
2018-07-07,800
2018-07-08,800
2018-07-09,799
2018-07-10,799
2018-07-11,799
2018-07-12,799
2018-07-13,799
2018-07-14,801
2018-07-15,801
2018-07-16,801
2018-07-17,774
2018-07-18,774
2018-07-19,774
2018-07-20,777
2018-07-21,777
2018-07-22,777
2018-07-23,784
2018-07-24,784
2018-07-25,784
2018-07-26,799
2018-07-27,799
2018-07-28,799
2018-07-29,808
2018-07-30,808
2018-07-31,818
2018-08-01,818
2018-08-02,818
2018-08-03,820
2018-08-04,820
2018-08-05,828
2018-08-06,828
2018-08-07,828
2018-08-08,823
2018-08-09,823
2018-08-10,823
2018-08-11,826
2018-08-12,826
2018-08-14,829
2018-08-16,820
2018-08-17,820
2018-08-18,820
2018-08-19,832
2018-08-20,832
2018-08-21,832
2018-08-22,836
2018-08-23,836
2018-08-24,836
2018-08-25,842
2018-08-26,842
2018-08-27,842
2018-08-28,839
2018-08-29,839
2018-08-30,839
2018-08-31,840
2018-09-01,840
2018-09-02,840
2018-09-03,850
2018-09-04,850
2018-09-05,858
2018-09-06,858
2018-09-07,858
2018-09-08,855
2018-09-09,855
2018-09-10,855
2018-09-11,860
2018-09-12,860
2018-09-13,860
2018-09-14,861
2018-09-15,861
2018-09-16,861
2018-09-17,843
2018-09-18,843
2018-09-19,843
2018-09-20,853
2018-09-21,853
2018-09-22,853
2018-09-23,845
2018-09-24,845
2018-09-25,845
2018-09-26,860
2018-09-27,860
2018-09-28,860
2018-09-29,836
2018-09-30,836
2018-10-02,821
2018-10-03,821
2018-10-04,821
2018-10-05,812
2018-10-06,812
2018-10-07,812
2018-10-08,811
2018-10-09,811
2018-10-10,820
2018-10-11,820
2018-10-12,820
2018-10-13,830
2018-10-14,830
2018-10-15,830
2018-10-16,822
2018-10-17,822
2018-10-18,822
2018-10-19,805
2018-10-20,805
2018-10-21,805
2018-10-22,803
2018-10-23,803
2018-10-24,803
2018-10-25,797
2018-10-26,797
2018-10-27,797
2018-10-28,805
2018-10-29,805
2018-10-30,805
2018-10-31,797
2018-11-01,797
2018-11-03,793
2018-11-04,793
2018-11-05,799
2018-11-06,799
2018-11-07,816
2018-11-08,816
2018-11-09,835
2018-11-10,841
2018-11-11,841
2018-11-12,831
2018-11-13,831
2018-11-14,793
2018-11-15,793
2018-11-16,793
2018-11-17,793
2018-11-18,812
2018-11-19,812
2018-11-20,794
2018-11-21,794
2018-11-22,790
2018-11-23,790
2018-11-24,814
2018-11-25,829
2018-11-26,829
2018-11-27,827
2018-11-28,827
2018-11-29,830
2018-12-01,828
2018-12-02,834
2018-12-03,834
2018-12-04,837
2018-12-05,837
2018-12-07,814
2018-12-09,804
2018-12-10,784
2018-12-11,784
2018-12-12,773
2018-12-13,773
2018-12-14,775
2018-12-15,775
2018-12-16,807
2018-12-17,807
2018-12-18,818
2018-12-19,818
2018-12-20,783
2018-12-21,783
2018-12-22,743
2018-12-23,706
2018-12-24,702
2018-12-25,702
2018-12-26,721
2018-12-27,754
2018-12-28,754
2018-12-29,781
2018-12-30,781
2018-12-31,789
2019-01-01,789
2019-01-02,788
2019-01-03,788
2019-01-04,804
2019-01-05,814
2019-01-06,809
2019-01-08,803
2019-01-10,809
2019-01-11,809
2019-01-12,790
2019-01-13,790
2019-01-14,765
2019-01-15,765
2019-01-16,790
2019-01-17,790
2019-01-18,783
2019-01-19,783
2019-01-20,795
2019-01-21,795
2019-01-22,816
2019-01-23,816
2019-01-24,821
2019-01-25,821
2019-01-26,824
2019-01-27,824
2019-01-29,827
2019-01-30,813
2019-01-31,813
2019-02-01,802
2019-02-02,802
2019-02-03,798
2019-02-04,798
2019-02-05,799
2019-02-06,799
2019-02-07,788
2019-02-08,788
2019-02-09,785
2019-02-10,785
2019-02-11,775
2019-02-12,775
2019-02-13,777
2019-02-14,777
2019-02-15,776
2019-02-16,776
2019-02-17,782
2019-02-18,782
2019-02-19,784
2019-02-20,784
2019-02-21,781
2019-02-22,781
2019-02-23,785
2019-02-24,785
2019-02-25,790
2019-02-26,790
2019-02-27,790
2019-02-28,790
2019-03-01,797
2019-03-02,797
2019-03-03,801
2019-03-04,801
2019-03-05,794
2019-03-06,794
2019-03-07,754
2019-03-08,754
2019-03-09,754
2019-03-10,761
2019-03-11,761
2019-03-12,759
2019-03-13,759
2019-03-14,743
2019-03-15,743
2019-03-16,743
2019-03-17,744
2019-03-18,744
2019-03-19,744
2019-03-20,765
2019-03-21,765
2019-03-22,765
2019-03-23,786
2019-03-24,786
2019-03-25,786
2019-03-26,788
2019-03-27,788
2019-03-28,788
2019-03-29,782
2019-03-30,782
2019-03-31,782
2019-04-01,788
2019-04-02,788
2019-04-03,795
2019-04-04,795
2019-04-05,795
2019-04-06,803
2019-04-07,803
2019-04-08,792
2019-04-09,792
2019-04-10,792
2019-04-11,812
2019-04-12,812
2019-04-13,805
2019-04-14,805
2019-04-15,805
2019-04-16,818
2019-04-17,818
2019-04-18,818
2019-04-19,817
2019-04-20,817
2019-04-21,799
2019-04-22,799
2019-04-23,769
2019-04-24,769
2019-04-25,769
2019-04-26,767
2019-04-27,767
2019-04-28,767
2019-04-29,768
2019-04-30,768
2019-05-01,768
2019-05-02,773
2019-05-03,773
2019-05-04,771
2019-05-05,771
2019-05-06,771
2019-05-07,762
2019-05-08,762
2019-05-09,762
2019-05-10,753
2019-05-11,753
2019-05-12,761
2019-05-13,761
2019-05-14,767
2019-05-15,767
2019-05-16,767
2019-05-17,769
2019-05-18,769
2019-05-19,772
2019-05-20,772
2019-05-21,772
2019-05-22,775
2019-05-23,775
2019-05-24,775
2019-05-25,776
2019-05-26,776
2019-05-27,776
2019-05-28,782
2019-05-29,782
2019-05-30,788
2019-05-31,788
2019-06-01,788
2019-06-02,792
2019-06-03,792
2019-06-04,792
2019-06-05,798
2019-06-06,798
2019-06-07,798
2019-06-08,800
2019-06-09,800
2019-06-10,800
2019-06-11,792
2019-06-12,792
2019-06-13,792
2019-06-14,791
2019-06-15,791
2019-06-16,791
2019-06-17,795
2019-06-18,795
2019-06-19,795
2019-06-20,805
2019-06-21,805
2019-06-22,805
2019-06-23,768
2019-06-24,768
2019-06-25,768
2019-06-26,762
2019-06-27,762
2019-06-28,762
2019-06-29,751
2019-06-30,751
2019-07-01,751
2019-07-02,741
2019-07-03,741
2019-07-04,741
2019-07-05,736
2019-07-06,736
2019-07-07,736
2019-07-08,733
2019-07-09,733
2019-07-10,733
2019-07-11,725
2019-07-12,725
2019-07-13,725
2019-07-14,725
2019-07-15,725
2019-07-16,725
2019-07-17,726
2019-07-18,726
2019-07-19,726
2019-07-20,728
2019-07-21,728
2019-07-22,728
2019-07-23,732
2019-07-24,732
2019-07-25,732
2019-07-26,732
2019-07-27,720
2019-07-28,720
2019-07-29,720
2019-07-30,718
2019-07-31,718
2019-08-01,718
2019-08-02,716
2019-08-03,716
2019-08-04,716
2019-08-05,718
2019-08-06,718
2019-08-07,718
2019-08-08,702
2019-08-09,702
2019-08-10,702
2019-08-11,713
2019-08-12,713
2019-08-13,713
2019-08-14,716
2019-08-15,716
2019-08-16,716
2019-08-17,722
2019-08-18,722
2019-08-19,722
2019-08-20,722
2019-08-21,722
2019-08-22,722
