date_obj,Spined%20chaps price
2015-12-03,4108
2015-12-04,4108
2015-12-05,4108
2015-12-06,4108
2015-12-07,3919
2015-12-08,3919
2015-12-09,3919
2015-12-10,3919
2015-12-11,3919
2015-12-12,3919
2015-12-13,3774
2015-12-14,3774
2015-12-15,3774
2015-12-16,3774
2015-12-17,3774
2015-12-18,3774
2015-12-19,3774
2015-12-20,3601
2015-12-21,3601
2015-12-22,3601
2015-12-23,3601
2015-12-24,3601
2015-12-25,3601
2015-12-26,3601
2015-12-27,3434
2015-12-28,3434
2015-12-29,3434
2015-12-30,3434
2015-12-31,3434
2016-01-01,3434
2016-01-02,3273
2016-01-03,3273
2016-01-04,3273
2016-01-05,3273
2016-01-06,3273
2016-01-07,3119
2016-01-08,3119
2016-01-09,3119
2016-01-10,3119
2016-01-11,3119
2016-01-12,3002
2016-01-13,3002
2016-01-14,3002
2016-01-15,3002
2016-01-16,3002
2016-01-17,2861
2016-01-18,2861
2016-01-19,2861
2016-01-20,2861
2016-01-21,2861
2016-01-22,2726
2016-01-23,2726
2016-01-24,2726
2016-01-25,2726
2016-01-26,2726
2016-01-27,2726
2016-01-28,2600
2016-01-29,2600
2016-01-30,2600
2016-01-31,2600
2016-02-01,2600
2016-02-02,2600
2016-02-03,2474
2016-02-04,2474
2016-02-05,2474
2016-02-06,2474
2016-02-07,2474
2016-02-08,2474
2016-02-09,2472
2016-02-10,2472
2016-02-11,2472
2016-02-12,2472
2016-02-13,2472
2016-02-14,2472
2016-02-15,2355
2016-02-16,2355
2016-02-17,2355
2016-02-18,2355
2016-02-19,2355
2016-02-20,2355
2016-02-21,2257
2016-02-22,2257
2016-02-23,2257
2016-02-24,2257
2016-02-25,2257
2016-02-26,2257
2016-02-27,2165
2016-02-28,2165
2016-02-29,2165
2016-03-01,2165
2016-03-02,2165
2016-03-03,2165
2016-03-04,2108
2016-03-05,2108
2016-03-06,2108
2016-03-07,2108
2016-03-08,2108
2016-03-09,2108
2016-03-10,2041
2016-03-11,2041
2016-03-12,2041
2016-03-13,2041
2016-03-14,2041
2016-03-15,2041
2016-03-16,2044
2016-03-17,2044
2016-03-18,2044
2016-03-19,2044
2016-03-20,2044
2016-03-21,2044
2016-03-22,2068
2016-03-23,2068
2016-03-24,2068
2016-03-25,2068
2016-03-26,2068
2016-03-27,2068
2016-03-28,2079
2016-03-29,2079
2016-03-30,2079
2016-03-31,2079
2016-04-01,2079
2016-04-02,2079
2016-04-03,2057
2016-04-04,2057
2016-04-05,2057
2016-04-06,2057
2016-04-07,2057
2016-04-08,2057
2016-04-09,2057
2016-04-10,2047
2016-04-11,2047
2016-04-12,2047
2016-04-13,2047
2016-04-14,2047
2016-04-15,2047
2016-04-16,2047
2016-04-17,2052
2016-04-18,2052
2016-04-19,2052
2016-04-20,2052
2016-04-21,2052
2016-04-22,2052
2016-04-23,2052
2016-04-24,2033
2016-04-25,2033
2016-04-26,2033
2016-04-27,2033
2016-04-28,2033
2016-04-29,2033
2016-04-30,2038
2016-05-01,2038
2016-05-02,2038
2016-05-03,2038
2016-05-04,2038
2016-05-05,2038
2016-05-06,2003
2016-05-07,2003
2016-05-08,2003
2016-05-09,2003
2016-05-10,2003
2016-05-11,2028
2016-05-12,2028
2016-05-13,2028
2016-05-14,2028
2016-05-15,2028
2016-05-16,2039
2016-05-17,2039
2016-05-18,2039
2016-05-19,2039
2016-05-22,2032
2016-05-23,2032
2016-05-24,2032
2016-05-25,2032
2016-05-26,2032
2016-05-27,2041
2016-05-28,2041
2016-05-29,2041
2016-05-30,2041
2016-05-31,2041
2016-06-01,2041
2016-06-02,2058
2016-06-03,2058
2016-06-04,2058
2016-06-05,2058
2016-06-06,2058
2016-06-07,2058
2016-06-08,2063
2016-06-09,2063
2016-06-10,2063
2016-06-11,2063
2016-06-12,2063
2016-06-13,2080
2016-06-14,2080
2016-06-15,2080
2016-06-16,2080
2016-06-17,2080
2016-06-18,2080
2016-06-19,2123
2016-06-20,2123
2016-06-21,2123
2016-06-22,2123
2016-06-23,2123
2016-06-24,2123
2016-06-25,2079
2016-06-26,2079
2016-06-27,2079
2016-06-28,2079
2016-06-29,2079
2016-06-30,2079
2016-07-01,2054
2016-07-02,2054
2016-07-03,2054
2016-07-04,2054
2016-07-05,2054
2016-07-06,2123
2016-07-07,2123
2016-07-08,2230
2016-07-09,2230
2016-07-10,2342
2016-07-11,2342
2016-07-12,2460
2016-07-13,2460
2016-07-14,2460
2016-07-15,2583
2016-07-16,2583
2016-07-17,2583
2016-07-18,2708
2016-07-24,2674
2016-07-25,2742
2016-07-26,2742
2016-07-27,2742
2016-07-28,2742
2016-07-29,2833
2016-07-30,2833
2016-07-31,2833
2016-08-01,2833
2016-08-02,2950
2016-08-03,2950
2016-08-04,2950
2016-08-05,2950
2016-08-06,3044
2016-08-07,3044
2016-08-08,3044
2016-08-09,3071
2016-08-10,3071
2016-08-11,3071
2016-08-12,3071
2016-08-13,3025
2016-08-14,3025
2016-08-15,3025
2016-08-16,3010
2016-08-17,3010
2016-08-18,3010
2016-08-19,3010
2016-08-20,3108
2016-08-21,3108
2016-08-22,3108
2016-08-23,3108
2016-08-24,3264
2016-08-25,3264
2016-08-26,3264
2016-08-28,3428
2016-08-31,3428
2016-09-01,3600
2016-09-02,3600
2016-09-03,3600
2016-09-04,3600
2016-09-05,3699
2016-09-06,3699
2016-09-07,3699
2016-09-08,3699
2016-09-09,3699
2016-09-10,3588
2016-09-11,3588
2016-09-12,3588
2016-09-13,3588
2016-09-14,3588
2016-09-15,3526
2016-09-16,3526
2016-09-17,3526
2016-09-18,3526
2016-09-19,3526
2016-09-20,3422
2016-09-21,3422
2016-09-22,3422
2016-09-23,3422
2016-09-24,3422
2016-09-25,3343
2016-09-26,3343
2016-09-27,3343
2016-09-28,3343
2016-09-29,3343
2016-09-30,3232
2016-10-01,3232
2016-10-02,3232
2016-10-03,3232
2016-10-04,3232
2016-10-05,3181
2016-10-06,3181
2016-10-07,3181
2016-10-08,3181
2016-10-09,3181
2016-10-11,3125
2016-10-12,3125
2016-10-13,3125
2016-10-14,3201
2016-10-15,3201
2016-10-16,3201
2016-10-17,3201
2016-10-18,3157
2016-10-19,3157
2016-10-20,3157
2016-10-21,3157
2016-10-22,3157
2016-10-23,3135
2016-10-24,3135
2016-10-25,3135
2016-10-26,3135
2016-10-27,3171
2016-10-28,3171
2016-10-29,3171
2016-10-30,3171
2016-10-31,3069
2016-11-01,3069
2016-11-02,3069
2016-11-03,3069
2016-11-04,3216
2016-11-05,3216
2016-11-06,3216
2016-11-07,3216
2016-11-08,3192
2016-11-09,3192
2016-11-10,3192
2016-11-11,3192
2016-11-12,3249
2016-11-13,3249
2016-11-14,3249
2016-12-08,3545
2016-12-09,3545
2016-12-10,3473
2016-12-11,3473
2016-12-12,3473
2016-12-13,3473
2016-12-14,3409
2016-12-15,3409
2016-12-16,3409
2016-12-17,3409
2016-12-18,3318
2016-12-19,3318
2016-12-20,3318
2016-12-21,3318
2016-12-22,3234
2016-12-23,3234
2016-12-24,3234
2016-12-25,3180
2016-12-26,3180
2016-12-27,3180
2016-12-28,3180
2016-12-29,3102
2016-12-30,3102
2016-12-31,3102
2017-01-01,3202
2017-01-02,3202
2017-01-03,3202
2017-01-04,3363
2017-01-05,3363
2017-01-06,3363
2017-01-07,3276
2017-01-08,3276
2017-01-09,3276
2017-01-10,3276
2017-01-11,3181
2017-01-12,3181
2017-01-13,3181
2017-01-14,3112
2017-01-15,3112
2017-01-16,3112
2017-01-17,3002
2017-01-18,3002
2017-01-19,3002
2017-01-20,3002
2017-01-21,2916
2017-01-22,2916
2017-01-27,2698
2017-01-28,2698
2017-01-29,2631
2017-01-30,2631
2017-01-31,2631
2017-02-01,2566
2017-02-02,2566
2017-02-03,2566
2017-02-04,2566
2017-02-05,2509
2017-02-06,2509
2017-02-07,2509
2017-02-08,2509
2017-02-09,2502
2017-02-10,2502
2017-02-11,2502
2017-02-12,2481
2017-02-13,2481
2017-02-14,2481
2017-02-15,2440
2017-02-16,2440
2017-02-18,2387
2017-02-19,2387
2017-02-20,2387
2017-02-21,2362
2017-02-22,2362
2017-02-23,2362
2017-02-24,2362
2017-02-25,2293
2017-02-26,2293
2017-02-27,2293
2017-02-28,2305
2017-03-01,2305
2017-03-02,2305
2017-03-03,2305
2017-03-04,2307
2017-03-05,2307
2017-03-06,2288
2017-03-07,2288
2017-03-08,2288
2017-03-09,2288
2017-03-10,2248
2017-03-11,2248
2017-03-12,2248
2017-03-13,2198
2017-03-14,2198
2017-03-15,2198
2017-03-16,2173
2017-03-17,2173
2017-03-18,2173
2017-03-19,2195
2017-03-20,2195
2017-03-21,2276
2017-03-22,2276
2017-03-23,2276
2017-03-24,2388
2017-03-25,2388
2017-03-26,2388
2017-03-27,2376
2017-03-28,2376
2017-03-29,2376
2017-03-30,2305
2017-03-31,2305
2017-04-01,2305
2017-04-02,2262
2017-04-03,2262
2017-04-04,2262
2017-04-12,2430
2017-04-13,2430
2017-04-14,2526
2017-04-15,2526
2017-04-16,2526
2017-04-17,2637
2017-04-18,2637
2017-04-19,2637
2017-04-20,2637
2017-04-21,2691
2017-04-22,2691
2017-04-23,2691
2017-04-24,2793
2017-04-25,2793
2017-04-26,2793
2017-04-27,2798
2017-04-28,2798
2017-04-29,2798
2017-04-30,2723
2017-05-01,2723
2017-05-02,2723
2017-05-03,2723
2017-05-04,2719
2017-05-05,2719
2017-05-06,2719
2017-05-07,2656
2017-05-08,2656
2017-05-09,2656
2017-05-10,2586
2017-05-11,2586
2017-05-12,2586
2017-05-13,2526
2017-05-14,2526
2017-05-15,2526
2017-05-16,2526
2017-05-17,2440
2017-05-18,2440
2017-05-19,2440
2017-05-20,2402
2017-05-21,2402
2017-05-22,2402
2017-05-23,2402
2017-05-24,2366
2017-05-25,2366
2017-05-26,2366
2017-05-27,2376
2017-05-28,2376
2017-05-29,2376
2017-05-30,2329
2017-05-31,2329
2017-06-01,2329
2017-06-02,2278
2017-06-03,2278
2017-06-06,2256
2017-06-07,2256
2017-06-08,2221
2017-06-09,2221
2017-06-10,2221
2017-06-11,2224
2017-06-12,2224
2017-06-13,2224
2017-06-14,2309
2017-06-15,2309
2017-06-16,2309
2017-06-17,2309
2017-06-18,2385
2017-06-19,2385
2017-06-20,2385
2017-06-21,2505
2017-06-22,2505
2017-06-23,2505
2017-06-24,2505
2017-06-25,2506
2017-06-26,2506
2017-06-27,2506
2017-06-28,2489
2017-06-29,2489
2017-06-30,2489
2017-07-01,2489
2017-07-02,2399
2017-07-03,2399
2017-07-04,2399
2017-07-05,2399
2017-07-06,2355
2017-07-07,2355
2017-07-08,2355
2017-07-13,2335
2017-07-14,2355
2017-07-15,2355
2017-07-16,2355
2017-07-17,2355
2017-07-18,2366
2017-07-19,2366
2017-07-20,2366
2017-07-21,2382
2017-07-22,2382
2017-07-23,2401
2017-07-24,2401
2017-07-25,2401
2017-07-26,2401
2017-07-27,2419
2017-07-28,2419
2017-07-29,2419
2017-07-30,2476
2017-07-31,2476
2017-08-01,2476
2017-08-02,2479
2017-08-03,2479
2017-08-04,2479
2017-08-05,2428
2017-08-06,2428
2017-08-09,2354
2017-08-10,2354
2017-08-11,2284
2017-08-12,2284
2017-08-13,2284
2017-08-14,2284
2017-08-15,2352
2017-08-17,2470
2017-08-18,2470
2017-08-19,2470
2017-08-20,2594
2017-08-21,2594
2017-08-22,2594
2017-08-23,2724
2017-08-24,2724
2017-08-25,2724
2017-08-26,2788
2017-08-27,2788
2017-08-28,2788
2017-08-29,2788
2017-08-30,2678
2017-08-31,2678
2017-09-01,2678
2017-09-02,2595
2017-09-03,2595
2017-09-04,2595
2017-09-05,2505
2017-09-06,2505
2017-09-07,2505
2017-09-08,2505
2017-09-09,2436
2017-09-10,2436
2017-09-11,2436
2017-09-12,2436
2017-09-13,2381
2017-09-14,2381
2017-09-15,2381
2017-09-16,2437
2017-09-17,2437
2017-09-19,2479
2017-09-20,2479
2017-09-21,2479
2017-09-22,2391
2017-09-23,2391
2017-09-24,2391
2017-09-25,2391
2017-09-26,2351
2017-09-27,2351
2017-09-28,2351
2017-09-29,2351
2017-09-30,2271
2017-10-01,2271
2017-10-02,2271
2017-10-03,2271
2017-10-04,2237
2017-10-05,2237
2017-10-06,2237
2017-10-07,2192
2017-10-08,2192
2017-10-09,2192
2017-10-10,2192
2017-10-11,2222
2017-10-12,2222
2017-10-13,2222
2017-10-14,2209
2017-10-15,2209
2017-10-16,2209
2017-10-17,2209
2017-10-18,2176
2017-10-19,2176
2017-10-20,2176
2017-10-21,2181
2017-10-22,2181
2017-10-23,2181
2017-10-24,2193
2017-10-25,2193
2017-10-26,2193
2017-10-27,2203
2017-10-28,2203
2017-10-29,2203
2017-10-30,2203
2017-10-31,2187
2017-11-01,2187
2017-11-02,2187
2017-11-03,2187
2017-11-04,2141
2017-11-05,2141
2017-11-06,2141
2017-11-07,2141
2017-11-08,2143
2017-11-09,2143
2017-11-10,2143
2017-11-11,2143
2017-11-12,2142
2017-11-13,2142
2017-11-14,2142
2017-11-15,2142
2017-11-16,2114
2017-11-17,2114
2017-11-18,2114
2017-11-19,2081
2017-11-20,2081
2017-11-21,2081
2017-11-22,2081
2017-11-23,2164
2017-11-24,2164
2017-11-25,2164
2017-11-26,2164
2017-11-27,2273
2017-11-28,2273
2017-11-29,2273
2017-11-30,2387
2017-12-01,2387
2017-12-02,2387
2017-12-03,2444
2017-12-04,2444
2017-12-05,2444
2017-12-06,2444
2017-12-07,2364
2017-12-08,2364
2017-12-09,2364
2017-12-10,2364
2017-12-11,2388
2017-12-12,2388
2017-12-13,2388
2017-12-14,2388
2017-12-15,2382
2017-12-16,2382
2017-12-17,2382
2017-12-18,2324
2017-12-19,2324
2017-12-20,2324
2017-12-21,2324
2017-12-22,2313
2017-12-23,2313
2017-12-24,2313
2017-12-25,2313
2017-12-26,2258
2017-12-27,2258
2017-12-28,2258
2017-12-29,2237
2017-12-30,2237
2017-12-31,2237
2018-01-01,2324
2018-01-02,2324
2018-01-03,2324
2018-01-04,2441
2018-01-05,2441
2018-01-06,2564
2018-01-07,2564
2018-01-08,2564
2018-01-09,2669
2018-01-10,2669
2018-01-11,2669
2018-01-12,2665
2018-01-13,2665
2018-01-14,2665
2018-01-15,2642
2018-01-16,2642
2018-01-17,2642
2018-01-18,2599
2018-01-19,2599
2018-01-20,2599
2018-01-21,2599
2018-01-22,2541
2018-01-23,2541
2018-01-24,2478
2018-01-25,2478
2018-01-26,2426
2018-01-27,2426
2018-01-28,2389
2018-01-29,2389
2018-01-30,2349
2018-02-01,2294
2018-02-02,2294
2018-02-04,2252
2018-02-05,2215
2018-02-06,2215
2018-02-07,2294
2018-02-08,2294
2018-02-09,2282
2018-02-10,2282
2018-02-11,2391
2018-02-12,2391
2018-02-13,2483
2018-02-14,2483
2018-02-15,2550
2018-02-16,2550
2018-02-17,2495
2018-02-18,2495
2018-02-19,2542
2018-02-20,2542
2018-02-21,2560
2018-02-22,2560
2018-02-23,2580
2018-02-24,2580
2018-02-25,2582
2018-02-26,2582
2018-02-27,2552
2018-02-28,2552
2018-03-01,2460
2018-03-02,2346
2018-03-03,2247
2018-03-04,2247
2018-03-05,2221
2018-03-06,2221
2018-03-07,2200
2018-03-08,2200
2018-03-09,2309
2018-03-10,2309
2018-03-11,2342
2018-03-12,2342
2018-03-13,2300
2018-03-14,2300
2018-03-15,2272
2018-03-16,2272
2018-03-17,2263
2018-03-18,2263
2018-03-19,2263
2018-03-20,2239
2018-03-21,2239
2018-03-23,2299
2018-03-24,2351
2018-03-26,2371
2018-03-27,2411
2018-03-28,2411
2018-03-29,2396
2018-03-30,2396
2018-03-31,2516
2018-04-01,2516
2018-04-02,2642
2018-04-03,2642
2018-04-04,2775
2018-04-05,2775
2018-04-06,2914
2018-04-08,3060
2018-04-09,3060
2018-04-10,3213
2018-04-11,3283
2018-04-12,3406
2018-04-13,3406
2018-04-14,3320
2018-04-16,3305
2018-04-17,3268
2018-04-18,3268
2018-04-19,3306
2018-04-20,3306
2018-04-21,3366
2018-04-22,3366
2018-04-23,3379
2018-04-24,3379
2018-04-25,3435
2018-04-26,3435
2018-04-27,3458
2018-04-28,3458
2018-04-29,3542
2018-04-30,3542
2018-05-01,3640
2018-05-02,3640
2018-05-03,3782
2018-05-04,3782
2018-05-05,3871
2018-05-06,3871
2018-05-07,4065
2018-05-08,4065
2018-05-09,4217
2018-05-10,4217
2018-05-11,4412
2018-05-12,4631
2018-05-13,4631
2018-05-14,4863
2018-05-15,4863
2018-05-16,5037
2018-05-17,5037
2018-05-18,5275
2018-05-19,5539
2018-05-20,5539
2018-05-21,5666
2018-05-22,5666
2018-05-23,5735
2018-05-24,5735
2018-05-25,5642
2018-05-26,5655
2018-05-27,5655
2018-05-28,5731
2018-05-29,5731
2018-05-30,5828
2018-05-31,5828
2018-06-01,5875
2018-06-02,5760
2018-06-03,5760
2018-06-04,5592
2018-06-05,5506
2018-06-06,5238
2018-06-07,5238
2018-06-08,4976
2018-06-09,4976
2018-06-10,4742
2018-06-11,4742
2018-06-12,4707
2018-06-13,4471
2018-06-14,4471
2018-06-15,4247
2018-06-16,4247
2018-06-17,4107
2018-06-18,4107
2018-06-19,3918
2018-06-20,3918
2018-06-21,3821
2018-06-22,3821
2018-06-23,3725
2018-06-24,3725
2018-06-25,3602
2018-06-26,3602
2018-06-27,3480
2018-06-28,3480
2018-06-29,3403
2018-06-30,3403
2018-07-01,3355
2018-07-02,3355
2018-07-03,3303
2018-07-04,3303
2018-07-05,3261
2018-07-06,3190
2018-07-07,3190
2018-07-08,3075
2018-07-09,3075
2018-07-10,3027
2018-07-11,3027
2018-07-12,3027
2018-07-13,3059
2018-07-14,2991
2018-07-15,2991
2018-07-16,3014
2018-07-17,3016
2018-07-18,3016
2018-07-19,2974
2018-07-20,2974
2018-07-21,2905
2018-07-22,2858
2018-07-23,2831
2018-07-24,2831
2018-07-25,2926
2018-07-26,2926
2018-07-27,3019
2018-07-28,3019
2018-07-29,2938
2018-07-30,2938
2018-07-31,2964
2018-08-01,2964
2018-08-02,3056
2018-08-03,3056
2018-08-04,3112
2018-08-05,3112
2018-08-06,3122
2018-08-07,3122
2018-08-08,2999
2018-08-09,2999
2018-08-10,2936
2018-08-11,2845
2018-08-12,2806
2018-08-14,2732
2018-08-16,2667
2018-08-17,2699
2018-08-18,2699
2018-08-19,2821
2018-08-20,2963
2018-08-21,2963
2018-08-22,3027
2018-08-23,3027
2018-08-24,3056
2018-08-25,3072
2018-08-26,3072
2018-08-27,3210
2018-08-28,3355
2018-08-29,3355
2018-08-30,3417
2018-08-31,3440
2018-09-01,3443
2018-09-02,3443
2018-09-03,3609
2018-09-04,3790
2018-09-05,3790
2018-09-06,3980
2018-09-07,4179
2018-09-08,4179
2018-09-09,4144
2018-09-10,4144
2018-09-11,4084
2018-09-12,4084
2018-09-13,3989
2018-09-14,3935
2018-09-15,3777
2018-09-16,3777
2018-09-17,3664
2018-09-18,3718
2018-09-19,3718
2018-09-20,3852
2018-09-21,3852
2018-09-22,3891
2018-09-23,3891
2018-09-24,3859
2018-09-25,3859
2018-09-26,3760
2018-09-27,3760
2018-09-28,3680
2018-09-29,3680
2018-09-30,3538
2018-10-02,3468
2018-10-03,3408
2018-10-04,3408
2018-10-05,3485
2018-10-06,3595
2018-10-07,3595
2018-10-08,3775
2018-10-09,3775
2018-10-10,3964
2018-10-11,3964
2018-10-12,4163
2018-10-13,4372
2018-10-14,4372
2018-10-15,4591
2018-10-16,4591
2018-10-17,4821
2018-10-18,4821
2018-10-19,5025
2018-10-20,5025
2018-10-21,5104
2018-10-22,5202
2018-10-23,5202
2018-10-24,5133
2018-10-25,5133
2018-10-26,5168
2018-10-27,5179
2018-10-28,5186
2018-10-29,5186
2018-10-30,5196
2018-10-31,5196
2018-11-01,5316
2018-11-03,5264
2018-11-04,5198
2018-11-05,5181
2018-11-06,5121
2018-11-07,5121
2018-11-08,5007
2018-11-09,5007
2018-11-10,4828
2018-11-11,4828
2018-11-12,4702
2018-11-13,4514
2018-11-14,4514
2018-11-15,4419
2018-11-16,4292
2018-11-17,4337
2018-11-18,4178
2018-11-19,4042
2018-11-20,3970
2018-11-21,3970
2018-11-22,3850
2018-11-23,3850
2018-11-24,3858
2018-11-25,3764
2018-11-26,3764
2018-11-27,3863
2018-11-28,4040
2018-11-29,4201
2018-12-01,4201
2018-12-02,4177
2018-12-03,4177
2018-12-04,4188
2018-12-05,4197
2018-12-07,4232
2018-12-09,4301
2018-12-10,4508
2018-12-11,4508
2018-12-12,4597
2018-12-13,4636
2018-12-14,4618
2018-12-15,4675
2018-12-16,4719
2018-12-17,4719
2018-12-18,4685
2018-12-19,4687
2018-12-20,4687
2018-12-21,4668
2018-12-22,4668
2018-12-23,4723
2018-12-24,4528
2018-12-25,4528
2018-12-26,4425
2018-12-27,4368
2018-12-28,4368
2018-12-29,4238
2018-12-30,4030
2018-12-31,3921
2019-01-01,3921
2019-01-02,3839
2019-01-03,3735
2019-01-04,3648
2019-01-05,3637
2019-01-06,3531
2019-01-08,3425
2019-01-10,3108
2019-01-11,3043
2019-01-12,2986
2019-01-13,2997
2019-01-14,2960
2019-01-15,3059
2019-01-16,3094
2019-01-17,3085
2019-01-18,3039
2019-01-19,3112
2019-01-20,3071
2019-01-22,3217
2019-01-23,3378
2019-01-24,3378
2019-01-25,3478
2019-01-26,3336
2019-01-27,3205
2019-01-28,3059
2019-01-29,2942
2019-01-30,2876
2019-01-31,2876
2019-02-01,2769
2019-02-02,2769
2019-02-03,2706
2019-02-04,2706
2019-02-05,2738
2019-02-06,2738
2019-02-07,2715
2019-02-08,2680
2019-02-09,2686
2019-02-10,2716
2019-02-11,2709
2019-02-12,2709
2019-02-13,2747
2019-02-14,2747
2019-02-15,2825
2019-02-16,2890
2019-02-17,2890
2019-02-18,2945
2019-02-19,2945
2019-02-20,2983
2019-02-21,3107
2019-02-22,3107
2019-02-23,3174
2019-02-24,3138
2019-02-25,3043
2019-02-26,3043
2019-02-27,3049
2019-02-28,3049
2019-03-01,3113
2019-03-02,3064
2019-03-03,3161
2019-03-04,3320
2019-03-05,3486
2019-03-06,3661
2019-03-07,3845
2019-03-08,3845
2019-03-09,4036
2019-03-10,4238
2019-03-11,4449
2019-03-12,4672
2019-03-13,4672
2019-03-14,4903
2019-03-15,4903
2019-03-16,5119
2019-03-17,5030
2019-03-18,5030
2019-03-19,4847
2019-03-20,4625
2019-03-21,4465
2019-03-22,4465
2019-03-23,4250
2019-03-24,4066
2019-03-25,4066
2019-03-26,3946
2019-03-27,3946
2019-03-28,3838
2019-03-29,3680
2019-03-30,3680
2019-03-31,3496
2019-04-01,3369
2019-04-02,3369
2019-04-03,3457
2019-04-04,3391
2019-04-05,3391
2019-04-06,3395
2019-04-07,3441
2019-04-08,3441
2019-04-09,3510
