date_obj,Desert%20top%20(overcoat) price
2015-11-08,456
2015-11-09,474
2015-11-10,474
2015-11-11,474
2015-11-12,489
2015-11-13,489
2015-11-14,489
2015-11-15,503
2015-11-16,503
2015-11-17,503
2015-11-18,503
2015-11-19,522
2015-11-20,522
2015-11-21,522
2015-11-22,517
2015-11-23,517
2015-11-24,517
2015-11-25,517
2015-11-26,519
2015-11-27,519
2015-11-28,531
2015-11-29,531
2015-11-30,531
2015-12-01,558
2015-12-02,558
2015-12-03,558
2015-12-04,585
2015-12-05,585
2015-12-06,585
2015-12-07,575
2015-12-08,575
2015-12-09,575
2015-12-10,549
2015-12-11,549
2015-12-12,549
2015-12-13,549
2015-12-14,522
2015-12-15,522
2015-12-16,519
2015-12-17,519
2015-12-18,519
2015-12-19,494
2015-12-20,494
2015-12-21,487
2015-12-22,487
2015-12-23,488
2015-12-24,488
2015-12-25,488
2015-12-26,484
2015-12-27,484
2015-12-28,470
2015-12-29,470
2015-12-30,455
2015-12-31,455
2016-01-01,455
2016-01-02,453
2016-01-03,453
2016-01-04,455
2016-01-05,455
2016-01-06,455
2016-01-07,435
2016-01-08,444
2016-01-09,444
2016-01-10,444
2016-01-11,453
2016-01-12,453
2016-01-13,456
2016-01-14,456
2016-01-15,443
2016-01-16,443
2016-01-17,443
2016-01-18,431
2016-01-19,431
2016-01-20,431
2016-01-21,434
2016-01-22,434
2016-01-23,434
2016-01-24,447
2016-01-25,447
2016-01-26,451
2016-01-27,451
2016-01-28,451
2016-01-29,456
2016-01-30,456
2016-01-31,456
2016-02-01,453
2016-02-02,453
2016-02-03,453
2016-02-04,466
2016-02-05,466
2016-02-06,488
2016-02-07,488
2016-02-08,488
2016-02-09,507
2016-02-10,507
2016-02-11,521
2016-02-12,521
2016-02-13,546
2016-02-14,546
2016-02-15,546
2016-02-16,574
2016-02-17,574
2016-02-18,574
2016-02-19,575
2016-02-20,575
2016-02-21,566
2016-02-22,566
2016-02-23,566
2016-02-24,572
2016-02-25,572
2016-02-26,554
2016-02-27,554
2016-02-28,578
2016-02-29,578
2016-03-01,607
2016-03-02,607
2016-03-03,607
2016-03-04,591
2016-03-05,591
2016-03-06,581
2016-03-07,581
2016-03-08,581
2016-03-09,575
2016-03-10,575
2016-03-11,598
2016-03-12,598
2016-03-13,605
2016-03-14,605
2016-03-15,629
2016-03-16,629
2016-03-17,651
2016-03-18,651
2016-03-19,681
2016-03-20,681
2016-03-21,695
2016-03-22,695
2016-03-23,698
2016-03-24,698
2016-03-25,721
2016-03-26,721
2016-03-27,721
2016-03-28,725
2016-03-29,725
2016-03-30,725
2016-03-31,717
2016-04-01,717
2016-04-02,717
2016-04-03,683
2016-04-04,683
2016-04-05,673
2016-04-06,673
2016-04-07,673
2016-04-08,644
2016-04-09,644
2016-04-10,644
2016-04-11,641
2016-04-12,641
2016-04-13,669
2016-04-14,669
2016-04-15,669
2016-04-16,702
2016-04-17,702
2016-04-18,730
2016-04-19,730
2016-04-20,730
2016-04-21,749
2016-04-22,749
2016-04-23,749
2016-04-24,783
2016-04-25,783
2016-04-26,773
2016-04-27,773
2016-04-28,785
2016-04-29,785
2016-04-30,791
2016-05-01,791
2016-05-02,781
2016-05-03,781
2016-05-04,781
2016-05-05,781
2016-05-06,781
2016-05-07,806
2016-05-08,806
2016-05-09,806
2016-05-10,841
2016-05-11,841
2016-05-12,841
2016-05-13,867
2016-05-14,867
2016-05-15,882
2016-05-16,882
2016-05-17,908
2016-05-18,908
2016-05-19,921
2016-05-20,921
2016-05-21,937
2016-05-22,937
2016-05-23,969
2016-05-24,969
2016-05-25,952
2016-05-26,952
2016-05-27,923
2016-05-28,923
2016-05-29,919
2016-05-30,919
2016-05-31,919
2016-06-01,919
2016-06-02,950
2016-06-03,950
2016-06-04,931
2016-06-05,931
2016-06-06,893
2016-06-07,893
2016-06-08,893
2016-06-09,903
2016-06-10,903
2016-06-11,862
2016-06-12,862
2016-06-13,852
2016-06-14,852
2016-06-15,831
2016-06-16,831
2016-06-17,815
2016-06-18,815
2016-06-19,784
2016-06-20,784
2016-06-21,784
2016-06-22,784
2016-06-23,745
2016-06-24,745
2016-06-25,707
2016-06-26,707
2016-06-27,707
2016-06-28,691
2016-06-29,691
2016-06-30,677
2016-07-01,677
2016-07-02,668
2016-07-03,668
2016-07-04,635
2016-07-05,635
2016-07-06,604
2016-07-07,604
2016-07-08,594
2016-07-09,594
2016-07-10,595
2016-07-11,595
2016-07-12,595
2016-07-13,609
2016-07-14,609
2016-07-15,609
2016-07-16,626
2016-07-17,626
2016-07-18,657
2016-07-19,657
2016-07-20,657
2016-07-21,690
2016-07-22,690
2016-07-23,690
2016-07-24,689
2016-07-25,689
2016-07-26,689
2016-07-27,699
2016-07-28,699
2016-07-29,731
2016-07-30,731
2016-07-31,731
2016-08-01,750
2016-08-02,750
2016-08-03,750
2016-08-04,788
2016-08-05,788
2016-08-06,821
2016-08-07,821
2016-08-08,821
2016-08-09,860
2016-08-10,860
2016-08-11,860
2016-08-12,903
2016-08-13,903
2016-08-14,903
2016-08-15,949
2016-08-16,949
2016-08-17,949
2016-08-18,992
2016-08-19,992
2016-08-20,992
2016-08-21,977
2016-08-22,977
2016-08-23,934
2016-08-24,934
2016-08-25,934
2016-08-26,934
2016-08-27,929
2016-08-28,929
2016-08-29,929
2016-08-30,944
2016-08-31,944
2016-09-01,933
2016-09-02,933
2016-09-03,933
2016-09-04,928
2016-09-05,928
2016-09-06,928
2016-09-07,928
2016-09-08,898
2016-09-09,898
2016-09-10,900
2016-09-11,900
2016-09-12,900
2016-09-13,884
2016-09-14,884
2016-09-15,884
2016-09-16,884
2016-09-17,891
2016-09-18,891
2016-09-19,891
2016-09-20,883
2016-09-21,883
2016-09-22,883
2016-09-23,876
2016-09-24,876
2016-09-25,876
2016-09-26,876
2016-09-27,879
2016-09-28,879
2016-09-29,879
2016-09-30,893
2016-10-01,893
2016-10-02,893
2016-10-03,893
2016-10-04,930
2016-10-05,930
2016-10-06,930
2016-10-07,930
2016-10-08,939
2016-10-09,939
2016-10-10,939
2016-10-11,939
2016-10-12,974
2016-10-13,974
2016-10-14,974
2016-10-15,995
2016-10-16,995
2016-10-17,995
2016-10-18,1002
2016-10-19,1002
2016-10-20,1002
2016-10-21,999
2016-10-22,999
2016-10-23,999
2016-10-24,1035
2016-10-25,1035
2016-10-26,1035
2016-10-27,984
2016-10-28,984
2016-10-29,984
2016-10-30,961
2016-10-31,961
2016-11-01,961
2016-11-02,961
2016-11-03,958
2016-11-04,958
2016-11-05,958
2016-11-06,984
2016-11-07,984
2016-11-08,984
2016-11-09,1028
2016-11-10,1028
2016-11-11,1028
2016-11-12,1044
2016-11-13,1044
2016-11-14,1044
2016-11-15,1048
2016-11-16,1048
2016-11-17,1048
2016-11-18,1032
2016-11-19,1032
2016-11-20,1032
2016-11-21,991
2016-11-22,991
2016-11-23,991
2016-11-24,1004
2016-11-25,1004
2016-11-26,1004
2016-11-27,1000
2016-11-28,1000
2016-11-29,1000
2016-11-30,1000
2016-12-01,988
2016-12-02,988
2016-12-03,988
2016-12-04,1026
2016-12-05,1026
2016-12-06,1026
2016-12-07,1023
2016-12-08,1023
2016-12-09,1023
2016-12-10,1048
2016-12-11,1048
2016-12-12,1048
2016-12-13,1073
2016-12-14,1073
2016-12-15,1073
2016-12-16,1080
2016-12-17,1080
2016-12-18,1080
2016-12-19,1108
2016-12-20,1108
2016-12-21,1108
2016-12-22,1108
2016-12-23,1093
2016-12-24,1093
2016-12-25,1093
2016-12-26,1093
2016-12-27,1113
2016-12-28,1113
2016-12-29,1113
2016-12-30,1117
2016-12-31,1117
2017-01-01,1117
2017-01-02,1084
2017-01-03,1084
2017-01-04,1084
2017-01-05,1084
2017-01-06,1094
2017-01-07,1094
2017-01-08,1098
2017-01-09,1098
2017-01-10,1098
2017-01-11,1057
2017-01-12,1057
2017-01-13,1065
2017-01-14,1065
2017-01-15,1103
2017-01-16,1103
2017-01-17,1142
2017-01-18,1142
2017-01-19,1128
2017-01-20,1128
2017-01-21,1139
2017-01-22,1139
2017-01-23,1167
2017-01-24,1167
2017-01-25,1198
2017-01-26,1198
2017-01-27,1227
2017-01-28,1227
2017-01-29,1236
2017-01-30,1236
2017-01-31,1236
2017-02-01,1222
2017-02-02,1222
2017-02-03,1222
2017-02-04,1184
2017-02-05,1184
2017-02-06,1184
2017-02-07,1124
2017-02-08,1124
2017-02-09,1069
2017-02-10,1069
2017-02-11,1060
2017-02-12,1060
2017-02-13,1040
2017-02-14,1040
2017-02-15,1040
2017-02-16,1018
2017-02-17,1018
2017-02-18,1018
2017-02-19,981
2017-02-20,981
2017-02-21,1000
2017-02-22,1000
2017-02-23,1000
2017-02-24,1021
2017-02-25,1021
2017-02-26,1025
2017-02-27,1025
2017-02-28,1013
2017-03-01,1013
2017-03-02,977
2017-03-03,977
2017-03-04,994
2017-03-05,994
2017-03-06,975
2017-03-07,975
2017-03-08,975
2017-03-09,982
2017-03-10,982
2017-03-11,962
2017-03-12,962
2017-03-13,955
2017-03-14,955
2017-03-15,955
2017-03-16,955
2017-03-17,955
2017-03-18,946
2017-03-19,946
2017-03-20,951
2017-03-21,951
2017-03-22,951
2017-03-23,942
2017-03-24,962
2017-03-25,962
2017-03-26,962
2017-03-27,926
2017-03-28,926
2017-03-29,949
2017-03-30,949
2017-03-31,975
2017-04-01,975
2017-04-02,975
2017-04-03,968
2017-04-04,968
2017-04-05,968
2017-04-06,968
2017-04-07,968
2017-04-08,968
2017-04-09,980
2017-04-10,980
2017-04-11,980
2017-04-12,989
2017-04-13,989
2017-04-14,1005
2017-04-15,1005
2017-04-16,1030
2017-04-17,1030
2017-04-18,1036
2017-04-19,1036
2017-04-20,1058
2017-04-21,1058
2017-04-22,1041
2017-04-23,1041
2017-04-24,1016
2017-04-25,1016
2017-04-26,1018
2017-04-27,1018
2017-04-28,1034
2017-04-29,1034
2017-04-30,1017
2017-05-01,1017
2017-05-02,1019
2017-05-03,1019
2017-05-04,1047
2017-05-05,1047
2017-05-06,1041
2017-05-07,1041
2017-05-08,1071
2017-05-09,1071
2017-05-10,1071
2017-05-11,1059
2017-05-12,1064
2017-05-13,1064
2017-05-14,1031
2017-05-15,1031
2017-05-16,984
2017-05-17,984
2017-05-18,936
2017-05-19,936
2017-05-20,893
2017-05-21,893
2017-05-22,893
2017-05-23,916
2017-05-24,916
2017-05-25,892
2017-05-26,892
2017-05-27,892
2017-05-28,869
2017-05-29,869
2017-05-30,888
2017-05-31,888
2017-06-01,916
2017-06-02,916
2017-06-03,916
2017-06-04,947
2017-06-05,947
2017-06-06,995
2017-06-07,995
2017-06-08,998
2017-06-09,998
2017-06-10,952
2017-06-11,952
2017-06-12,932
2017-06-13,932
2017-06-14,932
2017-06-15,914
2017-06-16,914
2017-06-17,917
2017-06-18,917
2017-06-19,917
2017-06-20,936
2017-06-21,936
2017-06-22,936
2017-06-23,925
2017-06-24,925
2017-06-25,932
2017-06-26,932
2017-06-27,954
2017-06-28,954
2017-06-29,954
2017-06-30,906
2017-07-01,906
2017-07-02,906
2017-07-03,883
2017-07-04,883
2017-07-05,883
2017-07-06,849
2017-07-07,849
2017-07-08,849
2017-07-09,849
2017-07-10,816
2017-07-11,816
2017-07-12,816
2017-07-13,830
2017-07-14,830
2017-07-15,828
2017-07-16,828
2017-07-17,832
2017-07-18,832
2017-07-19,832
2017-07-20,838
2017-07-21,838
2017-07-22,870
2017-07-23,870
2017-07-24,900
2017-07-25,900
2017-07-26,900
2017-07-27,891
2017-07-28,891
2017-07-29,891
2017-07-30,911
2017-07-31,911
2017-08-01,911
2017-08-02,903
2017-08-03,903
2017-08-04,903
2017-08-05,898
2017-08-06,898
2017-08-07,883
2017-08-08,883
2017-08-09,916
2017-08-10,916
2017-08-11,890
2017-08-12,890
2017-08-13,890
2017-08-14,852
2017-08-15,852
2017-08-16,842
2017-08-17,842
2017-08-18,861
2017-08-19,861
2017-08-20,892
2017-08-21,892
2017-08-22,908
2017-08-23,908
2017-08-24,892
2017-08-25,892
2017-08-26,889
2017-08-27,889
2017-08-28,875
2017-08-29,875
2017-08-30,875
2017-08-31,861
2017-09-01,861
2017-09-02,846
2017-09-03,846
2017-09-04,846
2017-09-05,811
2017-09-06,811
2017-09-07,828
2017-09-08,828
2017-09-09,859
2017-09-10,859
2017-09-11,885
2017-09-12,885
2017-09-13,885
2017-09-14,910
2017-09-15,910
2017-09-16,910
2017-09-17,913
2017-09-18,913
2017-09-19,913
2017-09-20,913
2017-09-21,872
2017-09-22,830
2017-09-23,830
2017-09-24,830
2017-09-25,845
2017-09-26,845
2017-09-27,845
2017-09-28,862
2017-09-29,862
2017-09-30,862
2017-10-01,902
2017-10-02,902
2017-10-03,902
2017-10-04,929
2017-10-05,929
2017-10-06,923
2017-10-07,923
2017-10-08,909
2017-10-09,909
2017-10-10,929
2017-10-11,929
2017-10-12,929
2017-10-13,902
2017-10-14,902
2017-10-15,902
2017-10-16,914
2017-10-17,914
2017-10-18,914
2017-10-19,926
2017-10-20,926
2017-10-21,926
2017-10-22,913
2017-10-23,913
2017-10-24,913
2017-10-25,895
2017-10-26,895
2017-10-27,895
2017-10-28,921
2017-10-29,921
2017-10-30,934
2017-10-31,934
2017-11-01,934
2017-11-02,936
2017-11-03,936
2017-11-04,951
2017-11-05,951
2017-11-06,951
2017-11-07,906
2017-11-08,906
2017-11-09,906
2017-11-10,926
2017-11-11,926
2017-11-12,959
2017-11-13,959
2017-11-14,959
2017-11-15,933
2017-11-16,933
2017-11-17,925
2017-11-18,925
2017-11-19,925
2017-11-20,906
2017-11-21,906
2017-11-22,906
2017-11-23,875
2017-11-24,875
2017-11-25,875
2017-11-26,887
2017-11-27,887
2017-11-28,887
2017-11-29,887
2017-11-30,894
2017-12-01,894
2017-12-02,894
2017-12-03,906
2017-12-04,906
2017-12-05,906
2017-12-06,906
2017-12-07,917
2017-12-08,917
2017-12-09,913
2017-12-10,913
2017-12-11,913
2017-12-12,943
2017-12-13,943
2017-12-14,943
2017-12-15,952
2017-12-16,952
2017-12-17,952
2017-12-18,932
2017-12-19,932
2017-12-20,932
2017-12-21,964
2017-12-22,964
2017-12-23,964
2017-12-24,997
2017-12-25,997
2017-12-26,997
2017-12-27,977
2017-12-28,977
2017-12-29,977
2017-12-30,979
2017-12-31,979
2018-01-01,979
2018-01-02,940
2018-01-03,940
2018-01-04,906
2018-01-05,906
2018-01-06,900
2018-01-07,900
2018-01-08,900
2018-01-09,875
2018-01-10,875
2018-01-11,875
2018-01-12,831
2018-01-13,831
2018-01-14,792
2018-01-15,792
2018-01-16,772
2018-01-17,772
2018-01-18,788
2018-01-19,788
2018-01-20,788
2018-01-21,800
2018-01-22,800
2018-01-23,769
2018-01-24,769
2018-01-25,762
2018-01-26,764
2018-01-27,759
2018-01-28,743
2018-01-29,770
2018-01-30,770
2018-01-31,765
2018-02-01,747
2018-02-02,747
2018-02-03,748
2018-02-04,748
2018-02-05,720
2018-02-06,733
2018-02-07,733
2018-02-08,730
2018-02-09,764
2018-02-10,764
2018-02-11,803
2018-02-12,830
2018-02-13,830
2018-02-14,853
2018-02-15,853
2018-02-16,859
2018-02-17,862
2018-02-18,862
2018-02-19,906
2018-02-20,906
2018-02-21,906
2018-02-22,907
2018-02-23,948
2018-02-24,948
2018-02-25,917
2018-02-26,917
2018-02-27,882
2018-02-28,882
2018-03-01,843
2018-03-02,859
2018-03-03,859
2018-03-04,847
2018-03-05,890
2018-03-06,918
2018-03-07,898
2018-03-08,898
2018-03-09,886
2018-03-10,886
2018-03-11,877
2018-03-12,877
2018-03-13,833
2018-03-14,833
2018-03-15,851
2018-03-16,851
2018-03-17,853
2018-03-18,853
2018-03-19,853
2018-03-20,853
2018-03-21,860
2018-03-22,850
2018-03-23,850
2018-03-24,870
2018-03-25,870
2018-03-26,870
2018-03-27,881
2018-03-28,881
2018-03-29,906
2018-03-30,906
2018-03-31,887
2018-04-01,887
2018-04-02,854
2018-04-03,854
2018-04-04,815
2018-04-05,815
2018-04-06,801
2018-04-07,801
2018-04-08,794
2018-04-09,794
2018-04-10,771
2018-04-11,771
2018-04-12,732
2018-04-13,732
2018-04-14,696
2018-04-15,690
2018-04-16,690
2018-04-17,702
2018-04-18,702
2018-04-19,702
2018-04-20,701
2018-04-21,701
2018-04-22,719
2018-04-23,719
2018-04-24,717
2018-04-25,717
2018-04-26,717
2018-04-27,717
2018-04-28,717
2018-04-29,745
2018-04-30,745
2018-05-01,780
2018-05-02,780
2018-05-03,780
2018-05-04,814
2018-05-05,855
2018-05-06,855
2018-05-07,898
2018-05-08,898
2018-05-09,898
2018-05-10,943
2018-05-11,962
2018-05-12,962
2018-05-13,927
2018-05-14,927
2018-05-15,974
2018-05-16,974
2018-05-17,1023
2018-05-18,1023
2018-05-19,1065
2018-05-20,1065
2018-05-21,1080
2018-05-22,1080
2018-05-23,1080
2018-05-24,1111
2018-05-25,1125
2018-05-26,1125
2018-05-27,1079
2018-05-28,1079
2018-05-29,1082
2018-05-30,1082
2018-05-31,1072
2018-06-01,1072
2018-06-02,1059
2018-06-03,1059
2018-06-04,1041
2018-06-05,1083
2018-06-06,1083
2018-06-07,1124
2018-06-08,1095
2018-06-09,1095
2018-06-10,1103
2018-06-11,1103
2018-06-12,1096
2018-06-13,1096
2018-06-14,1094
2018-06-15,1094
2018-06-16,1041
2018-06-17,1041
2018-06-18,1039
2018-06-19,1039
2018-06-20,1027
2018-06-21,1027
2018-06-22,976
2018-06-23,976
2018-06-24,999
2018-06-25,999
2018-06-26,1022
2018-06-27,1022
2018-06-28,1017
2018-06-29,1017
2018-06-30,1017
2018-07-01,1017
2018-07-02,1009
2018-07-03,1009
2018-07-04,1060
2018-07-05,1060
2018-07-06,1079
2018-07-07,1079
2018-07-08,1031
2018-07-09,1031
2018-07-10,1003
2018-07-11,1003
2018-07-12,1018
2018-07-13,1009
2018-07-14,1026
2018-07-15,1026
2018-07-16,1027
2018-07-17,1027
2018-07-18,1027
2018-07-19,1047
2018-07-20,1027
2018-07-21,1027
2018-07-22,999
2018-07-23,1002
2018-07-24,1002
2018-07-25,980
2018-07-26,980
2018-07-27,939
2018-07-28,939
2018-07-29,918
2018-07-30,918
2018-07-31,914
2018-08-01,914
2018-08-02,903
2018-08-03,903
2018-08-04,934
2018-08-05,934
2018-08-06,887
2018-08-07,887
2018-08-08,842
2018-08-09,842
2018-08-10,800
2018-08-11,800
2018-08-12,767
2018-08-13,766
2018-08-14,766
2018-08-15,743
2018-08-16,743
2018-08-17,743
2018-08-18,743
2018-08-19,766
2018-08-20,734
2018-08-21,734
2018-08-22,747
2018-08-23,747
2018-08-24,757
2018-08-25,754
2018-08-26,754
2018-08-27,742
2018-08-28,766
2018-08-29,766
2018-08-30,766
2018-08-31,740
2018-09-01,766
2018-09-02,766
2018-09-03,749
2018-09-04,749
2018-09-05,749
2018-09-06,786
2018-09-07,826
2018-09-08,826
2018-09-09,845
2018-09-10,845
2018-09-11,887
2018-09-12,918
2018-09-13,918
2018-09-14,927
2018-09-15,961
2018-09-16,961
2018-09-17,947
2018-09-18,948
2018-09-19,948
2018-09-20,943
2018-09-21,943
2018-09-22,981
2018-09-23,981
2018-09-24,988
2018-09-25,988
2018-09-26,969
2018-09-27,969
2018-09-28,935
2018-09-29,935
2018-09-30,905
2018-10-01,905
2018-10-02,883
2018-10-03,915
2018-10-04,915
2018-10-05,915
2018-10-06,927
2018-10-07,927
2018-10-08,933
2018-10-09,933
2018-10-10,933
2018-10-11,940
2018-10-12,905
2018-10-13,905
2018-10-14,878
2018-10-15,878
2018-10-16,851
2018-10-17,851
2018-10-18,815
2018-10-19,815
2018-10-20,819
2018-10-21,819
2018-10-22,796
2018-10-23,796
2018-10-24,792
2018-10-25,792
2018-10-26,754
2018-10-27,754
2018-10-28,781
2018-10-29,781
2018-10-30,805
2018-10-31,805
2018-11-01,804
2018-11-02,804
2018-11-03,801
2018-11-04,801
2018-11-05,788
2018-11-06,809
2018-11-07,809
2018-11-08,777
2018-11-09,777
2018-11-10,740
2018-11-11,740
2018-11-12,727
2018-11-13,714
2018-11-14,714
2018-11-15,729
2018-11-16,766
2018-11-17,766
2018-11-18,792
2018-11-19,792
2018-11-20,813
2018-11-21,813
2018-11-22,824
2018-11-23,790
2018-11-24,781
2018-11-25,795
2018-11-26,795
2018-11-27,780
2018-11-28,797
2018-11-29,816
2018-11-30,816
2018-12-01,855
2018-12-02,850
2018-12-03,850
2018-12-04,841
2018-12-05,820
2018-12-06,843
2018-12-07,843
2018-12-08,839
2018-12-09,839
2018-12-10,837
2018-12-11,837
2018-12-12,863
2018-12-13,888
2018-12-14,888
2018-12-15,861
2018-12-16,848
2018-12-17,848
2018-12-18,861
2018-12-19,861
2018-12-20,834
2018-12-21,802
2018-12-22,802
2018-12-23,789
2018-12-24,772
2018-12-25,772
2018-12-26,771
2018-12-27,752
2018-12-28,752
2018-12-29,734
2018-12-30,734
2018-12-31,732
2019-01-01,732
2019-01-02,746
2019-01-03,755
2019-01-04,755
2019-01-05,722
2019-01-06,719
2019-01-08,696
2019-01-10,678
2019-01-11,678
2019-01-12,661
2019-01-13,654
2019-01-14,633
2019-01-15,633
2019-01-16,613
2019-01-17,616
2019-01-18,616
2019-01-19,622
2019-01-20,635
2019-01-21,635
2019-01-22,615
2019-01-23,615
2019-01-24,613
2019-01-25,603
2019-01-26,603
2019-01-27,591
2019-01-28,591
2019-01-29,602
2019-01-30,633
2019-01-31,633
2019-02-01,665
2019-02-02,665
2019-02-03,699
2019-02-04,699
2019-02-05,734
2019-02-06,734
2019-02-07,771
2019-02-08,771
2019-02-09,810
2019-02-10,810
2019-02-11,833
2019-02-12,833
2019-02-13,850
2019-02-14,850
2019-02-15,808
2019-02-16,837
2019-02-17,837
2019-02-18,874
2019-02-19,874
2019-02-20,862
2019-02-21,842
2019-02-22,842
2019-02-23,834
2019-02-24,834
2019-02-25,870
2019-02-26,870
2019-02-27,883
2019-02-28,883
2019-03-01,879
2019-03-02,879
2019-03-03,906
2019-03-04,938
2019-03-05,938
2019-03-06,969
2019-03-07,969
2019-03-08,985
2019-03-09,985
2019-03-10,990
2019-03-11,990
2019-03-12,979
2019-03-13,979
2019-03-14,957
2019-03-15,957
2019-03-16,951
2019-03-17,984
2019-03-18,984
2019-03-19,984
2019-03-20,963
2019-03-21,963
2019-03-22,1008
2019-03-23,1025
2019-03-24,1025
2019-03-25,975
2019-03-26,938
2019-03-27,938
2019-03-28,917
2019-03-29,949
2019-03-30,949
2019-03-31,925
2019-04-01,925
2019-04-02,895
2019-04-03,895
2019-04-04,899
2019-04-05,899
2019-04-06,886
2019-04-07,886
2019-04-08,919
2019-04-09,919
2019-04-10,951
2019-04-11,951
2019-04-12,996
2019-04-13,1045
2019-04-14,1045
2019-04-15,1098
2019-04-16,1098
2019-04-17,1136
2019-04-18,1136
2019-04-19,1128
2019-04-20,1128
2019-04-21,1089
2019-04-22,1044
2019-04-23,1044
2019-04-24,1021
2019-04-25,1021
2019-04-26,1034
2019-04-27,1034
2019-04-28,987
2019-04-29,987
2019-04-30,956
2019-05-01,956
