date_obj,Calquat%20keg price
2015-08-31,567
2015-09-01,567
2015-09-02,567
2015-09-03,567
2015-09-04,567
2015-09-05,567
2015-09-06,567
2015-09-07,567
2015-09-08,567
2015-09-09,567
2015-09-10,567
2015-09-11,567
2015-09-12,567
2015-09-13,567
2015-09-14,567
2015-09-15,567
2015-09-16,567
2015-09-17,567
2015-09-18,567
2015-09-19,567
2015-09-20,567
2015-09-21,567
2015-09-22,567
2015-09-23,567
2015-09-24,567
2015-09-25,567
2015-09-27,567
2015-09-28,567
2015-09-29,567
2015-09-30,567
2015-10-05,567
2015-10-06,567
2015-10-07,567
2015-10-08,567
2015-10-09,567
2015-10-10,567
2015-10-11,567
2015-10-12,567
2015-10-13,567
2015-10-14,567
2015-10-15,567
2015-10-16,567
2015-10-17,567
2015-10-18,567
2015-10-19,567
2015-10-20,567
2015-10-22,567
2015-10-23,567
2015-10-24,567
2015-10-25,567
2015-10-26,567
2015-10-27,567
2015-10-29,567
2015-10-30,567
2015-10-31,567
2015-11-01,567
2015-11-02,567
2015-11-03,545
2015-11-04,545
2015-11-05,545
2015-11-06,545
2015-11-07,545
2015-11-08,545
2015-11-09,545
2015-11-10,545
2015-11-11,545
2015-11-12,545
2015-11-13,545
2015-11-14,545
2015-11-15,545
2015-11-16,545
2015-11-17,545
2015-11-18,545
2015-11-19,545
2015-11-20,545
2015-11-21,545
2015-11-22,545
2015-11-23,545
2015-11-24,545
2015-11-25,545
2015-11-26,545
2015-11-27,545
2015-11-28,545
2015-11-29,545
2015-11-30,545
2015-12-01,545
2015-12-02,545
2015-12-03,545
2015-12-04,545
2015-12-05,545
2015-12-06,545
2015-12-07,545
2015-12-08,545
2015-12-09,545
2015-12-10,545
2015-12-11,545
2015-12-12,545
2015-12-13,545
2015-12-14,545
2015-12-15,545
2015-12-16,545
2015-12-17,545
2015-12-18,545
2015-12-19,545
2015-12-20,545
2015-12-21,545
2015-12-22,545
2015-12-23,545
2015-12-24,545
2015-12-25,545
2015-12-26,545
2015-12-27,545
2015-12-28,545
2015-12-29,545
2015-12-30,545
2015-12-31,545
2016-01-01,545
2016-01-02,545
2016-01-03,545
2016-01-04,522
2016-01-05,522
2016-01-06,522
2016-01-07,522
2016-01-08,522
2016-01-09,522
2016-01-10,522
2016-01-11,522
2016-01-12,522
2016-01-13,522
2016-01-14,522
2016-01-15,522
2016-01-16,522
2016-01-17,522
2016-01-18,522
2016-01-19,522
2016-01-20,522
2016-01-21,522
2016-01-22,522
2016-01-23,522
2016-01-24,522
2016-01-25,522
2016-01-26,522
2016-01-27,522
2016-01-28,522
2016-01-29,522
2016-01-30,522
2016-01-31,522
2016-02-01,522
2016-02-02,522
2016-02-03,522
2016-02-04,522
2016-02-05,522
2016-02-06,522
2016-02-07,522
2016-02-08,522
2016-02-09,522
2016-02-10,522
2016-02-11,522
2016-02-12,522
2016-02-13,522
2016-02-14,522
2016-02-15,522
2016-02-16,522
2016-02-17,522
2016-02-18,522
2016-02-19,522
2016-02-20,522
2016-02-21,522
2016-02-22,522
2016-02-23,522
2016-02-24,522
2016-02-25,522
2016-02-26,522
2016-02-27,522
2016-02-28,522
2016-02-29,522
2016-03-01,522
2016-03-02,522
2016-03-03,499
2016-03-04,499
2016-03-05,499
2016-03-06,499
2016-03-07,499
2016-03-08,499
2016-03-09,499
2016-03-10,499
2016-03-11,499
2016-03-12,499
2016-03-13,499
2016-03-14,499
2016-03-15,499
2016-03-16,499
2016-03-17,499
2016-03-18,499
2016-03-19,499
2016-03-20,499
2016-03-21,499
2016-03-22,499
2016-03-23,499
2016-03-24,499
2016-03-25,499
2016-03-26,499
2016-03-27,499
2016-03-28,499
2016-03-29,499
2016-03-30,499
2016-03-31,499
2016-04-01,499
2016-04-02,499
2016-04-03,499
2016-04-04,499
2016-04-05,499
2016-04-06,499
2016-04-07,499
2016-04-08,499
2016-04-09,499
2016-04-10,499
2016-04-11,499
2016-04-12,499
2016-04-13,499
2016-04-14,499
2016-04-15,499
2016-04-16,499
2016-04-17,499
2016-04-18,499
2016-04-19,499
2016-04-20,499
2016-04-21,499
2016-04-22,499
2016-04-23,499
2016-04-24,499
2016-04-25,499
2016-04-26,499
2016-04-27,499
2016-04-28,499
2016-04-29,499
2016-04-30,499
2016-05-01,499
2016-05-02,499
2016-05-03,499
2016-05-04,499
2016-05-05,499
2016-05-06,499
2016-05-07,475
2016-05-08,475
2016-05-09,475
2016-05-10,475
2016-05-11,475
2016-05-12,475
2016-05-13,475
2016-05-14,475
2016-05-15,475
2016-05-16,475
2016-05-17,475
2016-05-18,475
2016-05-19,475
2016-05-22,475
2016-05-23,475
2016-05-24,475
2016-05-25,475
2016-05-26,475
2016-05-27,475
2016-05-28,475
2016-05-29,475
2016-05-30,475
2016-05-31,475
2016-06-01,475
2016-06-02,475
2016-06-03,475
2016-06-04,475
2016-06-05,475
2016-06-06,475
2016-06-07,475
2016-06-08,475
2016-06-09,475
2016-06-10,475
2016-06-11,475
2016-06-12,475
2016-06-13,475
2016-06-14,475
2016-06-15,475
2016-06-16,475
2016-06-17,475
2016-06-18,475
2016-06-19,475
2016-06-20,475
2016-06-21,475
2016-06-22,475
2016-06-23,475
2016-06-24,475
2016-06-25,475
2016-06-26,475
2016-06-27,475
2016-06-28,475
2016-06-29,475
2016-06-30,475
2016-07-01,475
2016-07-02,475
2016-07-03,475
2016-07-04,475
2016-07-05,475
2016-07-06,475
2016-07-07,457
2016-07-08,457
2016-07-09,457
2016-07-10,457
2016-07-11,457
2016-07-12,457
2016-07-13,457
2016-07-14,457
2016-07-15,457
2016-07-16,457
2016-07-17,457
2016-07-18,457
2016-07-23,457
2016-07-24,457
2016-07-25,457
2016-07-26,457
2016-07-27,457
2016-07-28,457
2016-07-29,457
2016-07-30,457
2016-07-31,457
2016-08-01,457
2016-08-02,457
2016-08-03,457
2016-08-04,457
2016-08-05,457
2016-08-06,457
2016-08-07,457
2016-08-08,457
2016-08-09,457
2016-08-10,457
2016-08-11,457
2016-08-12,457
2016-08-13,457
2016-08-14,457
2016-08-15,457
2016-08-16,457
2016-08-17,457
2016-08-18,457
2016-08-19,457
2016-08-20,457
2016-08-21,457
2016-08-22,457
2016-08-23,457
2016-08-24,457
2016-08-25,457
2016-08-26,457
2016-08-28,457
2016-08-31,440
2016-09-01,440
2016-09-02,440
2016-09-03,440
2016-09-04,440
2016-09-05,440
2016-09-06,440
2016-09-07,440
2016-09-08,440
2016-09-09,440
2016-09-10,440
2016-09-11,440
2016-09-12,440
2016-09-13,440
2016-09-14,440
2016-09-15,440
2016-09-16,440
2016-09-17,440
2016-09-18,440
2016-09-19,440
2016-09-20,440
2016-09-21,440
2016-09-22,440
2016-09-23,440
2016-09-24,440
2016-09-25,440
2016-09-26,440
2016-09-27,440
2016-09-28,440
2016-09-29,440
2016-09-30,440
2016-10-01,440
2016-10-02,440
2016-10-03,440
2016-10-04,440
2016-10-05,440
2016-10-06,440
2016-10-07,440
2016-10-08,440
2016-10-09,440
2016-10-10,440
2016-10-11,440
2016-10-12,440
2016-10-13,440
2016-10-14,440
2016-10-15,440
2016-10-16,440
2016-10-17,440
2016-10-18,440
2016-10-19,440
2016-10-20,440
2016-10-21,440
2016-10-22,440
2016-10-23,440
2016-10-24,440
2016-10-25,440
2016-10-26,440
2016-10-27,440
2016-10-28,440
2016-10-29,440
2016-10-30,440
2016-10-31,440
2016-11-01,440
2016-11-02,440
2016-11-03,440
2016-11-04,440
2016-11-05,440
2016-11-06,440
2016-11-07,440
2016-11-08,419
2016-11-09,419
2016-11-10,419
2016-11-11,419
2016-11-12,419
2016-11-13,419
2016-11-14,419
2016-11-15,419
2016-12-07,419
2016-12-08,419
2016-12-09,419
2016-12-10,419
2016-12-11,419
2016-12-12,419
2016-12-13,419
2016-12-14,419
2016-12-15,419
2016-12-16,419
2016-12-17,419
2016-12-18,419
2016-12-19,419
2016-12-20,419
2016-12-21,419
2016-12-22,419
2016-12-23,419
2016-12-24,419
2016-12-25,419
2016-12-26,419
2016-12-27,419
2016-12-28,419
2016-12-29,419
2016-12-30,419
2016-12-31,419
2017-01-01,419
2017-01-02,419
2017-01-03,419
2017-01-04,419
2017-01-05,419
2017-01-06,419
2017-01-07,419
2017-01-08,419
2017-01-09,419
2017-01-10,419
2017-01-11,419
2017-01-12,403
2017-01-13,403
2017-01-14,403
2017-01-15,403
2017-01-16,403
2017-01-17,403
2017-01-18,403
2017-01-19,403
2017-01-20,403
2017-01-21,403
2017-01-22,403
2017-01-23,403
2017-01-27,403
2017-01-28,403
2017-01-29,403
2017-01-30,403
2017-01-31,403
2017-02-01,403
2017-02-02,403
2017-02-03,403
2017-02-04,403
2017-02-05,403
2017-02-06,403
2017-02-07,403
2017-02-08,403
2017-02-09,403
2017-02-10,403
2017-02-11,403
2017-02-12,403
2017-02-13,403
2017-02-14,403
2017-02-15,403
2017-02-16,403
2017-02-18,403
2017-02-19,403
2017-02-20,403
2017-02-21,403
2017-02-22,403
2017-02-23,403
2017-02-24,403
2017-02-25,403
2017-02-26,403
2017-02-27,403
2017-02-28,403
2017-03-01,403
2017-03-02,403
2017-03-03,403
2017-03-04,403
2017-03-05,403
2017-03-06,403
2017-03-07,391
2017-03-08,391
2017-03-09,391
2017-03-10,391
2017-03-11,391
2017-03-12,391
2017-03-13,391
2017-03-14,391
2017-03-15,391
2017-03-16,391
2017-03-17,391
2017-03-18,391
2017-03-19,391
2017-03-20,391
2017-03-21,391
2017-03-22,391
2017-03-23,391
2017-03-24,391
2017-03-25,391
2017-03-26,391
2017-03-27,391
2017-03-28,391
2017-03-29,391
2017-03-30,391
2017-03-31,391
2017-04-01,391
2017-04-02,391
2017-04-03,391
2017-04-04,391
2017-04-12,391
2017-04-13,391
2017-04-14,391
2017-04-15,391
2017-04-16,391
2017-04-17,391
2017-04-18,391
2017-04-19,391
2017-04-20,391
2017-04-21,391
2017-04-22,391
2017-04-23,391
2017-04-24,391
2017-04-25,376
2017-04-26,376
2017-04-27,376
2017-04-28,376
2017-04-29,376
2017-04-30,376
2017-05-01,376
2017-05-02,376
2017-05-03,376
2017-05-04,376
2017-05-05,376
2017-05-06,376
2017-05-07,376
2017-05-08,376
2017-05-09,376
2017-05-10,376
2017-05-11,376
2017-05-12,376
2017-05-13,376
2017-05-14,376
2017-05-15,376
2017-05-16,376
2017-05-17,376
2017-05-18,376
2017-05-19,376
2017-05-20,376
2017-05-21,376
2017-05-22,376
2017-05-23,376
2017-05-24,376
2017-05-25,376
2017-05-26,376
2017-05-27,376
2017-05-28,376
2017-05-29,376
2017-05-30,376
2017-05-31,376
2017-06-01,376
2017-06-02,376
2017-06-03,376
2017-06-04,376
2017-06-05,376
2017-06-06,376
2017-06-07,376
2017-06-08,376
2017-06-09,376
2017-06-10,376
2017-06-11,376
2017-06-12,376
2017-06-13,376
2017-06-14,376
2017-06-15,376
2017-06-16,376
2017-06-17,376
2017-06-18,376
2017-06-19,376
2017-06-20,359
2017-06-21,359
2017-06-22,359
2017-06-23,359
2017-06-24,359
2017-06-25,359
2017-06-26,359
2017-06-27,359
2017-06-28,359
2017-06-29,359
2017-06-30,359
2017-07-01,359
2017-07-02,359
2017-07-03,359
2017-07-04,359
2017-07-05,359
2017-07-06,359
2017-07-07,359
2017-07-08,359
2017-07-13,359
2017-07-14,359
2017-07-15,359
2017-07-16,359
2017-07-17,359
2017-07-18,359
2017-07-19,359
2017-07-20,359
2017-07-21,359
2017-07-22,359
2017-07-23,359
2017-07-24,359
2017-07-25,359
2017-07-26,359
2017-07-27,359
2017-07-28,359
2017-07-29,359
2017-07-30,359
2017-07-31,359
2017-08-01,359
2017-08-02,359
2017-08-03,359
2017-08-04,359
2017-08-05,359
2017-08-06,359
2017-08-09,359
2017-08-10,359
2017-08-11,359
2017-08-12,359
2017-08-13,341
2017-08-14,341
2017-08-15,341
2017-08-16,341
2017-08-17,341
2017-08-18,341
2017-08-19,341
2017-08-20,341
2017-08-21,341
2017-08-22,341
2017-08-23,341
2017-08-24,341
2017-08-25,341
2017-08-26,341
2017-08-27,341
2017-08-28,341
2017-08-29,341
2017-08-30,341
2017-08-31,341
2017-09-01,341
2017-09-02,341
2017-09-03,341
2017-09-04,341
2017-09-05,341
2017-09-06,341
2017-09-07,341
2017-09-08,341
2017-09-09,341
2017-09-10,341
2017-09-11,341
2017-09-12,341
2017-09-13,341
2017-09-14,341
2017-09-15,341
2017-09-16,341
2017-09-17,341
2017-09-18,341
2017-09-19,341
2017-09-20,341
2017-09-21,341
2017-09-22,341
2017-09-23,341
2017-09-24,341
2017-09-25,341
2017-09-26,341
2017-09-27,341
2017-09-28,341
2017-09-29,341
2017-09-30,341
2017-10-01,341
2017-10-02,333
2017-10-03,333
2017-10-04,333
2017-10-05,333
2017-10-06,333
2017-10-07,333
2017-10-08,333
2017-10-09,333
2017-10-11,333
2017-10-12,333
2017-10-13,333
2017-10-14,333
2017-10-15,333
2017-10-16,333
2017-10-17,333
2017-10-18,333
2017-10-19,333
2017-10-20,333
2017-10-21,333
2017-10-22,333
2017-10-23,333
2017-10-24,333
2017-10-25,333
2017-10-26,333
2017-10-27,333
2017-10-28,333
2017-10-29,333
2017-10-30,333
2017-10-31,333
2017-11-01,333
2017-11-02,333
2017-11-03,333
2017-11-04,333
2017-11-05,333
2017-11-06,333
2017-11-07,333
2017-11-08,333
2017-11-09,333
2017-11-10,333
2017-11-11,333
2017-11-12,333
2017-11-13,333
2017-11-14,333
2017-11-15,333
2017-11-16,333
2017-11-17,322
2017-11-18,322
2017-11-19,322
2017-11-20,322
2017-11-21,322
2017-11-22,322
2017-11-23,322
2017-11-24,322
2017-11-25,322
2017-11-26,322
2017-11-27,322
2017-11-28,322
2017-11-29,322
2017-11-30,322
2017-12-01,322
2017-12-02,322
2017-12-03,322
2017-12-04,322
2017-12-05,322
2017-12-06,322
2017-12-07,322
2017-12-08,322
2017-12-09,322
2017-12-10,322
2017-12-11,322
2017-12-12,322
2017-12-13,322
2017-12-14,322
2017-12-15,322
2017-12-16,322
2017-12-17,322
2017-12-18,322
2017-12-19,322
2017-12-20,322
2017-12-21,322
2017-12-22,322
2017-12-23,322
2017-12-24,322
2017-12-25,322
2017-12-26,322
2017-12-27,322
2017-12-28,322
2017-12-29,322
2017-12-30,322
2017-12-31,322
2018-01-01,322
2018-01-02,322
2018-01-03,322
2018-01-04,322
2018-01-05,322
2018-01-06,309
2018-01-07,309
2018-01-08,309
2018-01-09,309
2018-01-10,309
2018-01-11,309
2018-01-12,309
2018-01-13,309
2018-01-14,309
2018-01-15,309
2018-01-16,309
2018-01-17,309
2018-01-18,309
2018-01-19,309
2018-01-20,309
2018-01-21,309
2018-01-22,309
2018-01-23,309
2018-01-24,309
2018-01-25,309
2018-01-26,309
2018-01-27,309
2018-01-28,309
2018-01-29,301
2018-01-30,301
2018-01-31,301
2018-02-01,301
2018-02-02,301
2018-02-03,301
2018-02-04,301
2018-02-05,301
2018-02-06,301
2018-02-07,301
2018-02-08,301
2018-02-09,301
2018-02-10,301
2018-02-11,301
2018-02-12,301
2018-02-13,301
2018-02-14,301
2018-02-15,301
2018-02-16,301
2018-02-17,301
2018-02-18,301
2018-02-19,292
2018-02-20,292
2018-02-21,292
2018-02-22,292
2018-02-23,292
2018-02-24,292
2018-02-25,292
2018-02-26,292
2018-02-27,292
2018-02-28,292
2018-03-01,292
2018-03-02,292
2018-03-03,292
2018-03-04,292
2018-03-05,292
2018-03-06,292
2018-03-07,292
2018-03-08,292
2018-03-09,292
2018-03-10,292
2018-03-11,292
2018-03-12,292
2018-03-13,292
2018-03-14,279
2018-03-15,279
2018-03-16,279
2018-03-17,279
2018-03-18,279
2018-03-20,279
2018-03-21,279
2018-03-23,279
2018-03-24,279
2018-03-25,279
2018-03-26,279
2018-03-27,279
2018-03-28,279
2018-03-29,279
2018-03-30,279
2018-03-31,279
2018-04-01,279
2018-04-02,279
2018-04-03,279
2018-04-04,279
2018-04-05,279
2018-04-06,279
2018-04-07,279
2018-04-08,279
2018-04-09,279
2018-04-10,268
2018-04-11,268
2018-04-12,268
2018-04-13,268
2018-04-14,268
2018-04-15,268
2018-04-16,268
2018-04-17,268
2018-04-18,268
2018-04-19,268
2018-04-20,268
2018-04-21,268
2018-04-22,268
2018-04-23,268
2018-04-24,268
2018-04-25,268
2018-04-26,268
2018-04-27,268
2018-04-28,268
2018-04-29,268
2018-04-30,268
2018-05-01,268
2018-05-02,268
2018-05-03,268
2018-05-04,268
2018-05-05,255
2018-05-07,255
2018-05-08,255
2018-05-09,255
2018-05-10,255
2018-05-11,255
2018-05-12,255
2018-05-13,255
2018-05-14,255
2018-05-15,255
2018-05-16,255
2018-05-17,255
2018-05-18,255
2018-05-19,255
2018-05-20,255
2018-05-21,255
2018-05-22,255
2018-05-23,255
2018-05-24,255
2018-05-25,255
2018-05-26,255
2018-05-27,255
2018-05-28,255
2018-05-29,255
2018-05-30,242
2018-05-31,242
2018-06-01,242
2018-06-02,242
2018-06-03,242
2018-06-04,242
2018-06-05,242
2018-06-06,242
2018-06-07,242
2018-06-08,242
2018-06-09,242
2018-06-10,242
2018-06-11,242
2018-06-12,242
2018-06-13,242
2018-06-14,242
2018-06-15,242
2018-06-16,242
2018-06-17,242
2018-06-18,242
2018-06-19,242
2018-06-20,242
2018-06-21,242
2018-06-22,242
2018-06-23,242
2018-06-24,229
2018-06-25,229
2018-06-26,229
2018-06-27,229
2018-06-28,229
2018-06-29,229
2018-06-30,229
2018-07-01,229
2018-07-02,229
2018-07-03,229
2018-07-04,229
2018-07-05,229
2018-07-06,229
2018-07-07,229
2018-07-08,229
2018-07-09,229
2018-07-10,229
2018-07-11,229
2018-07-12,229
2018-07-13,229
2018-07-14,229
2018-07-15,229
2018-07-16,229
2018-07-17,229
2018-07-18,229
2018-07-19,229
2018-07-20,229
2018-07-21,229
2018-07-22,229
2018-07-23,229
2018-07-24,229
2018-07-25,229
2018-07-26,229
2018-07-27,229
2018-07-28,229
2018-07-29,229
2018-07-30,229
2018-07-31,229
2018-08-01,229
2018-08-02,229
2018-08-03,220
2018-08-04,220
2018-08-05,220
2018-08-06,220
2018-08-07,220
2018-08-08,220
2018-08-09,220
2018-08-10,220
2018-08-11,220
2018-08-12,220
2018-08-14,220
2018-08-16,220
2018-08-17,220
2018-08-18,220
2018-08-19,220
2018-08-20,220
2018-08-21,220
2018-08-22,216
2018-08-23,216
2018-08-24,216
2018-08-25,216
2018-08-26,216
2018-08-27,216
2018-08-28,216
2018-08-29,216
2018-08-30,216
2018-08-31,216
2018-09-01,216
2018-09-02,216
2018-09-03,216
2018-09-04,216
2018-09-05,216
2018-09-06,216
2018-09-07,216
2018-09-08,216
2018-09-09,216
2018-09-10,216
2018-09-11,206
2018-09-12,206
2018-09-13,206
2018-09-14,206
2018-09-15,206
2018-09-16,206
2018-09-17,206
2018-09-18,206
2018-09-19,206
2018-09-20,206
2018-09-21,206
2018-09-22,206
2018-09-23,206
2018-09-24,206
2018-09-25,206
2018-09-26,206
2018-09-27,206
2018-09-28,206
2018-09-29,206
2018-09-30,206
2018-10-01,198
2018-10-02,198
2018-10-03,198
2018-10-04,198
2018-10-05,198
2018-10-06,198
2018-10-07,198
2018-10-08,198
2018-10-09,198
2018-10-10,198
2018-10-11,198
2018-10-12,198
2018-10-13,198
2018-10-14,198
2018-10-15,198
2018-10-16,198
2018-10-17,198
2018-10-18,198
2018-10-19,198
2018-10-20,198
2018-10-21,198
2018-10-22,198
2018-10-23,196
2018-10-24,196
2018-10-25,196
2018-10-26,196
2018-10-27,196
2018-10-28,196
2018-10-29,196
2018-10-30,196
2018-10-31,196
2018-11-01,196
2018-11-03,196
2018-11-04,196
2018-11-05,196
2018-11-06,196
2018-11-07,196
2018-11-08,196
2018-11-09,196
2018-11-10,196
2018-11-11,196
2018-11-12,196
2018-11-13,190
2018-11-14,190
2018-11-15,190
2018-11-16,190
2018-11-17,190
2018-11-18,190
2018-11-19,190
2018-11-20,190
2018-11-21,190
2018-11-22,190
2018-11-23,190
2018-11-24,190
2018-11-25,190
2018-11-26,190
2018-11-27,190
2018-11-28,190
2018-11-29,192
2018-12-01,192
2018-12-02,192
2018-12-03,192
2018-12-04,192
2018-12-05,192
2018-12-07,192
2018-12-09,192
2018-12-10,192
2018-12-11,192
2018-12-12,192
2018-12-13,192
2018-12-14,186
2018-12-15,186
2018-12-16,186
2018-12-17,186
2018-12-18,186
2018-12-19,186
2018-12-20,186
2018-12-21,186
2018-12-22,186
2018-12-23,186
2018-12-24,186
2018-12-25,186
2018-12-26,186
2018-12-27,181
2018-12-28,181
2018-12-29,181
2018-12-30,181
2018-12-31,181
2019-01-01,181
2019-01-02,181
2019-01-03,181
2019-01-04,181
2019-01-05,181
2019-01-06,181
2019-01-08,181
2019-01-10,184
2019-01-11,184
2019-01-12,184
2019-01-13,184
2019-01-14,184
2019-01-15,184
2019-01-16,184
2019-01-17,184
2019-01-18,184
2019-01-19,184
2019-01-20,184
2019-01-21,184
2019-01-22,182
2019-01-23,182
2019-01-24,182
2019-01-25,182
2019-01-26,182
2019-01-27,182
2019-01-28,182
2019-01-29,182
2019-01-30,182
2019-01-31,182
2019-02-01,182
2019-02-02,175
2019-02-03,175
2019-02-04,175
2019-02-05,175
2019-02-06,175
2019-02-07,175
2019-02-08,175
2019-02-09,175
2019-02-10,175
2019-02-11,175
2019-02-12,175
2019-02-13,169
2019-02-14,169
2019-02-15,169
2019-02-16,169
2019-02-17,169
2019-02-18,169
2019-02-19,169
2019-02-20,169
2019-02-21,169
2019-02-22,169
2019-02-23,169
2019-02-24,169
2019-02-25,163
2019-02-26,163
2019-02-27,163
2019-02-28,163
2019-03-01,163
2019-03-02,163
2019-03-03,163
2019-03-04,163
2019-03-05,163
2019-03-06,163
2019-03-07,163
2019-03-08,163
2019-03-09,163
2019-03-10,163
2019-03-11,163
2019-03-12,155
2019-03-13,155
2019-03-14,155
2019-03-15,155
2019-03-16,155
2019-03-17,155
2019-03-18,155
2019-03-19,155
2019-03-20,155
2019-03-21,155
2019-03-22,155
2019-03-23,155
2019-03-24,155
2019-03-25,155
2019-03-26,147
2019-03-27,147
2019-03-28,147
2019-03-29,147
2019-03-30,147
2019-03-31,147
2019-04-01,147
2019-04-02,147
2019-04-03,147
2019-04-04,147
2019-04-05,147
2019-04-06,147
2019-04-07,147
2019-04-08,147
2019-04-09,147
2019-04-10,147
2019-04-11,143
2019-04-12,143
2019-04-13,143
2019-04-14,143
2019-04-15,143
2019-04-16,143
2019-04-17,143
2019-04-18,143
2019-04-19,143
2019-04-20,143
2019-04-21,143
2019-04-22,143
2019-04-23,143
2019-04-24,143
2019-04-25,143
2019-04-26,143
2019-04-27,136
2019-04-28,136
2019-04-29,136
2019-04-30,136
2019-05-01,136
2019-05-02,136
2019-05-03,136
2019-05-04,136
2019-05-05,136
2019-05-06,136
2019-05-07,136
2019-05-08,136
2019-05-09,136
2019-05-10,136
2019-05-11,134
2019-05-12,134
2019-05-13,134
2019-05-14,134
2019-05-15,134
2019-05-16,134
2019-05-17,134
2019-05-18,134
2019-05-19,134
2019-05-20,134
2019-05-21,134
2019-05-22,134
2019-05-23,134
2019-05-24,134
2019-05-25,134
2019-05-26,134
2019-05-27,134
2019-05-28,134
2019-05-29,136
2019-05-30,136
2019-05-31,136
2019-06-01,136
2019-06-02,136
2019-06-03,136
2019-06-04,136
2019-06-05,136
2019-06-06,136
2019-06-07,136
2019-06-08,136
2019-06-09,136
2019-06-10,136
2019-06-11,136
2019-06-12,136
2019-06-13,136
2019-06-14,136
2019-06-15,136
2019-06-16,136
2019-06-17,136
2019-06-18,135
2019-06-19,135
2019-06-20,135
2019-06-21,135
2019-06-22,135
2019-06-23,135
2019-06-24,135
2019-06-25,135
2019-06-26,135
2019-06-27,135
2019-06-28,135
2019-06-29,135
2019-06-30,135
2019-07-01,135
2019-07-02,135
2019-07-03,135
2019-07-04,135
2019-07-05,135
2019-07-06,135
2019-07-07,134
2019-07-08,134
2019-07-09,134
2019-07-10,134
2019-07-11,134
2019-07-12,134
2019-07-13,134
2019-07-14,134
2019-07-15,134
2019-07-16,134
2019-07-17,134
2019-07-18,134
2019-07-19,134
2019-07-20,134
2019-07-21,134
2019-07-22,134
2019-07-23,134
2019-07-24,131
2019-07-25,131
2019-07-26,131
2019-07-27,131
2019-07-28,131
2019-07-29,131
2019-07-30,131
2019-07-31,131
2019-08-01,131
2019-08-02,131
2019-08-03,131
2019-08-04,131
2019-08-05,131
2019-08-06,131
2019-08-07,134
2019-08-08,134
2019-08-09,134
2019-08-10,134
2019-08-11,134
2019-08-12,134
2019-08-13,134
2019-08-14,134
2019-08-15,134
2019-08-16,134
2019-08-17,134
2019-08-18,134
2019-08-19,134
2019-08-20,134
2019-08-21,134
2019-08-22,134
2019-08-23,134
2019-08-24,134
2019-08-24,134
2019-08-25,134
2019-08-25,134
2019-08-26,134
2019-08-27,134
