date_obj,Black%20beret price
2016-02-10,42195
2016-02-11,42195
2016-02-12,42195
2016-02-13,42195
2016-02-14,42195
2016-02-15,43161
2016-02-16,43161
2016-02-17,43161
2016-02-18,43161
2016-02-19,43161
2016-02-20,43161
2016-02-21,43161
2016-02-22,43161
2016-02-23,44788
2016-02-24,44788
2016-02-25,44788
2016-02-26,44788
2016-02-27,44788
2016-02-28,44788
2016-02-29,44788
2016-03-01,45347
2016-03-02,45347
2016-03-03,45347
2016-03-04,45347
2016-03-05,45347
2016-03-06,45347
2016-03-07,45347
2016-03-08,45662
2016-03-09,45662
2016-03-10,45662
2016-03-11,45662
2016-03-12,45662
2016-03-13,45662
2016-03-14,45931
2016-03-15,45931
2016-03-16,45931
2016-03-17,45931
2016-03-18,45931
2016-03-19,45931
2016-03-20,45828
2016-03-21,45828
2016-03-22,45828
2016-03-23,45828
2016-03-24,45828
2016-03-25,45828
2016-03-26,45828
2016-03-27,45828
2016-03-28,45659
2016-03-29,45659
2016-03-30,45659
2016-03-31,45659
2016-04-01,45659
2016-04-02,45659
2016-04-03,45659
2016-04-04,46005
2016-04-05,46005
2016-04-06,46005
2016-04-07,46005
2016-04-08,46005
2016-04-09,46005
2016-04-10,45970
2016-04-11,45970
2016-04-12,45970
2016-04-13,45970
2016-04-14,45970
2016-04-15,45970
2016-04-16,46120
2016-04-17,46120
2016-04-18,46120
2016-04-19,46120
2016-04-20,46120
2016-04-21,46120
2016-04-22,46120
2016-04-23,46508
2016-04-24,46508
2016-04-25,46508
2016-04-26,46508
2016-04-27,46508
2016-04-28,46508
2016-04-29,46508
2016-04-30,46500
2016-05-01,46500
2016-05-02,46500
2016-05-03,46500
2016-05-04,46500
2016-05-05,46500
2016-05-06,46500
2016-05-07,46272
2016-05-08,46272
2016-05-09,46272
2016-05-10,46272
2016-05-11,46272
2016-05-12,46272
2016-05-13,46272
2016-05-14,45797
2016-05-15,45797
2016-05-16,45797
2016-05-17,45797
2016-05-18,45797
2016-05-19,45797
2016-05-22,45896
2016-05-23,45896
2016-05-24,45896
2016-05-25,45896
2016-05-26,47235
2016-05-27,47235
2016-05-28,47235
2016-05-29,47235
2016-05-30,47235
2016-05-31,47235
2016-06-01,47235
2016-06-02,47215
2016-06-03,47215
2016-06-04,47215
2016-06-05,47215
2016-06-06,47215
2016-06-07,47215
2016-06-08,47476
2016-06-09,47476
2016-06-10,47476
2016-06-11,47476
2016-06-12,47476
2016-06-13,47476
2016-06-14,46321
2016-06-15,46321
2016-06-16,46321
2016-06-17,46321
2016-06-18,46321
2016-06-19,46321
2016-06-20,46046
2016-06-21,46046
2016-06-22,46046
2016-06-23,46046
2016-06-24,46046
2016-06-25,46046
2016-06-26,47349
2016-06-27,47349
2016-06-28,47349
2016-06-29,47349
2016-06-30,47349
2016-07-01,47349
2016-07-02,48374
2016-07-03,48374
2016-07-04,48374
2016-07-05,48374
2016-07-06,48374
2016-07-07,47707
2016-07-08,47707
2016-07-09,47707
2016-07-10,47707
2016-07-11,45788
2016-07-12,45788
2016-07-13,45788
2016-07-14,45788
2016-07-15,45788
2016-07-16,43887
2016-07-17,43887
2016-07-18,43887
2016-07-23,41692
2016-07-24,41692
2016-07-25,41692
2016-07-26,41692
2016-07-27,41692
2016-07-28,41692
2016-07-29,39608
2016-07-30,39608
2016-07-31,39608
2016-08-01,39608
2016-08-02,39608
2016-08-03,39608
2016-08-04,37957
2016-08-05,37957
2016-08-06,37957
2016-08-07,37957
2016-08-08,37957
2016-08-09,37957
2016-08-10,36418
2016-08-11,36418
2016-08-12,36418
2016-08-13,36418
2016-08-14,36418
2016-08-15,36418
2016-08-16,36418
2016-08-17,35929
2016-08-18,35929
2016-08-19,35929
2016-08-20,35929
2016-08-21,35929
2016-08-22,35929
2016-08-23,35915
2016-08-24,35915
2016-08-25,35915
2016-08-26,35915
2016-08-28,35915
2016-08-31,36435
2016-09-01,36435
2016-09-02,36435
2016-09-03,36435
2016-09-04,36435
2016-09-05,36435
2016-09-06,36435
2016-09-07,36435
2016-09-08,36763
2016-09-09,36763
2016-09-10,36763
2016-09-11,36763
2016-09-12,36763
2016-09-13,36763
2016-09-14,36763
2016-09-15,36763
2016-09-16,36502
2016-09-17,36502
2016-09-18,36502
2016-09-19,36502
2016-09-20,36502
2016-09-21,36502
2016-09-22,36502
2016-09-23,36502
2016-09-24,36159
2016-09-25,36159
2016-09-26,36159
2016-09-27,36159
2016-09-28,36159
2016-09-29,36159
2016-09-30,36159
2016-10-01,36159
2016-10-02,35957
2016-10-03,35957
2016-10-04,35957
2016-10-05,35957
2016-10-06,35957
2016-10-07,35957
2016-10-08,35957
2016-10-09,35957
2016-10-10,35771
2016-10-11,35771
2016-10-12,35771
2016-10-13,35771
2016-10-14,35771
2016-10-15,35771
2016-10-16,35771
2016-10-17,35820
2016-10-18,35820
2016-10-19,35820
2016-10-20,35820
2016-10-21,35820
2016-10-22,35820
2016-10-23,35820
2016-10-24,36145
2016-10-25,36145
2016-10-26,36145
2016-10-27,36145
2016-10-28,36145
2016-10-29,36145
2016-10-30,36145
2016-10-31,36313
2016-11-01,36313
2016-11-02,36313
2016-11-03,36313
2016-11-04,36313
2016-11-05,36313
2016-11-06,36313
2016-11-07,36313
2016-11-08,35953
2016-11-09,35953
2016-11-10,35953
2016-11-11,35953
2016-11-12,35953
2016-11-13,35953
2016-11-14,35953
2016-11-15,36125
2016-12-07,38871
2016-12-08,38871
2016-12-09,38871
2016-12-10,38871
2016-12-11,38871
2016-12-12,38861
2016-12-13,38861
2016-12-14,38861
2016-12-15,38861
2016-12-16,38861
2016-12-17,38861
2016-12-18,38861
2016-12-19,38861
2016-12-20,38197
2016-12-21,38197
2016-12-22,38197
2016-12-23,38197
2016-12-24,38197
2016-12-25,38197
2016-12-26,38197
2016-12-27,38197
2016-12-28,38149
2016-12-29,38149
2016-12-30,38149
2016-12-31,38149
2017-01-01,38149
2017-01-02,38149
2017-01-03,38149
2017-01-04,36881
2017-01-05,36881
2017-01-06,36881
2017-01-07,36881
2017-01-08,36881
2017-01-09,36881
2017-01-10,36481
2017-01-11,36481
2017-01-12,36481
2017-01-13,36481
2017-01-14,36481
2017-01-15,36481
2017-01-16,36144
2017-01-17,36144
2017-01-18,36144
2017-01-19,36144
2017-01-20,36144
2017-01-21,36152
2017-01-22,36152
2017-01-23,36152
2017-01-27,36384
2017-01-28,36384
2017-01-29,36384
2017-01-30,36384
2017-01-31,36384
2017-02-01,37251
2017-02-02,37251
2017-02-03,37251
2017-02-04,37251
2017-02-05,37251
2017-02-06,37251
2017-02-07,37251
2017-02-08,37885
2017-02-09,37885
2017-02-10,37885
2017-02-11,37885
2017-02-12,37885
2017-02-13,37944
2017-02-14,37944
2017-02-15,37944
2017-02-16,37944
2017-02-18,37944
2017-02-19,37357
2017-02-20,37357
2017-02-21,37357
2017-02-22,37357
2017-02-23,37357
2017-02-24,37357
2017-02-25,37357
2017-02-26,37357
2017-02-27,37114
2017-02-28,37114
2017-03-01,37114
2017-03-02,37114
2017-03-03,37114
2017-03-04,37506
2017-03-05,37506
2017-03-06,37506
2017-03-07,37506
2017-03-08,37506
2017-03-09,37506
2017-03-10,37656
2017-03-11,37656
2017-03-12,37656
2017-03-13,37656
2017-03-14,37656
2017-03-15,37656
2017-03-16,36970
2017-03-17,36970
2017-03-18,36970
2017-03-19,36970
2017-03-20,36970
2017-03-21,36970
2017-03-22,36809
2017-03-23,36809
2017-03-24,36809
2017-03-25,36809
2017-03-26,36809
2017-03-27,36809
2017-03-28,36809
2017-03-29,36844
2017-03-30,36844
2017-03-31,36844
2017-04-01,36844
2017-04-02,36844
2017-04-03,36844
2017-04-04,36844
2017-04-12,37296
2017-04-13,37722
2017-04-14,37722
2017-04-15,37722
2017-04-16,37722
2017-04-17,37722
2017-04-18,37722
2017-04-19,37722
2017-04-20,37705
2017-04-21,37705
2017-04-22,37705
2017-04-23,37705
2017-04-24,37705
2017-04-25,37705
2017-04-26,37705
2017-04-27,37740
2017-04-28,37740
2017-04-29,37740
2017-04-30,37740
2017-05-01,37740
2017-05-02,37740
2017-05-03,37740
2017-05-04,38129
2017-05-05,38129
2017-05-06,38129
2017-05-07,38129
2017-05-08,38129
2017-05-09,38129
2017-05-10,38129
2017-05-11,38129
2017-05-12,39162
2017-05-13,39162
2017-05-14,39162
2017-05-15,39162
2017-05-16,39162
2017-05-17,39162
2017-05-18,39162
2017-05-19,39749
2017-05-20,39749
2017-05-21,39749
2017-05-22,39749
2017-05-23,39749
2017-05-24,39749
2017-05-25,39749
2017-05-26,40054
2017-05-27,40054
2017-05-28,40054
2017-05-29,40054
2017-05-30,40054
2017-05-31,40054
2017-06-01,40054
2017-06-02,40054
2017-06-03,39835
2017-06-04,39835
2017-06-05,39835
2017-06-06,39835
2017-06-07,39835
2017-06-08,40306
2017-06-09,40306
2017-06-10,40306
2017-06-11,40306
2017-06-12,40306
2017-06-13,40555
2017-06-14,40555
2017-06-15,40555
2017-06-16,40555
2017-06-17,40555
2017-06-18,40555
2017-06-19,40555
2017-06-20,40990
2017-06-21,40990
2017-06-22,40990
2017-06-23,40990
2017-06-24,40990
2017-06-25,40990
2017-06-26,40990
2017-06-27,40746
2017-06-28,40746
2017-06-29,40746
2017-06-30,40746
2017-07-01,40746
2017-07-02,40746
2017-07-03,40746
2017-07-04,40746
2017-07-05,40746
2017-07-06,42477
2017-07-07,42477
2017-07-08,42477
2017-07-13,42477
2017-07-14,44242
2017-07-15,44242
2017-07-16,44242
2017-07-17,44242
2017-07-18,44242
2017-07-19,44242
2017-07-20,44242
2017-07-21,45582
2017-07-22,45582
2017-07-23,45582
2017-07-24,45582
2017-07-25,45582
2017-07-26,45582
2017-07-27,45582
2017-07-28,46862
2017-07-29,46862
2017-07-30,46862
2017-07-31,46862
2017-08-01,46862
2017-08-02,46862
2017-08-03,46862
2017-08-04,46862
2017-08-05,47821
2017-08-06,47821
2017-08-07,47821
2017-08-08,47821
2017-08-09,47821
2017-08-10,47821
2017-08-11,47821
2017-08-12,48541
2017-08-13,48541
2017-08-14,48541
2017-08-15,48541
2017-08-16,48541
2017-08-17,48541
2017-08-18,48541
2017-08-19,48541
2017-08-20,48859
2017-08-21,48859
2017-08-22,48859
2017-08-23,48859
2017-08-24,48859
2017-08-25,48859
2017-08-26,48859
2017-08-27,48859
2017-08-28,47813
2017-08-29,47813
2017-08-30,47813
2017-08-31,47813
2017-09-01,47813
2017-09-02,47813
2017-09-03,47813
2017-09-04,47813
2017-09-05,45599
2017-09-06,45599
2017-09-07,45599
2017-09-08,45599
2017-09-09,45599
2017-09-10,45599
2017-09-11,45599
2017-09-12,45599
2017-09-13,43503
2017-09-14,43503
2017-09-15,43503
2017-09-16,43503
2017-09-17,43503
2017-09-18,43503
2017-09-19,43503
2017-09-20,43503
2017-09-22,42101
2017-09-23,42101
2017-09-24,42101
2017-09-25,42101
2017-09-26,42101
2017-09-27,42101
2017-09-28,42101
2017-09-29,40943
2017-09-30,40943
2017-10-01,40943
2017-10-02,40943
2017-10-03,40943
2017-10-04,40943
2017-10-05,40943
2017-10-06,40943
2017-10-07,40092
2017-10-08,40092
2017-10-09,40092
2017-10-10,40092
2017-10-11,40092
2017-10-12,40092
2017-10-13,40092
2017-10-14,39798
2017-10-15,39798
2017-10-16,39798
2017-10-17,39798
2017-10-18,39798
2017-10-19,39798
2017-10-20,39798
2017-10-21,40277
2017-10-22,40277
2017-10-23,40277
2017-10-24,40277
2017-10-25,40277
2017-10-26,40277
2017-10-27,40399
2017-10-28,40399
2017-10-29,40399
2017-10-30,40399
2017-10-31,40399
2017-11-01,40399
2017-11-02,40399
2017-11-03,40399
2017-11-04,39753
2017-11-05,39753
2017-11-06,39753
2017-11-07,39753
2017-11-08,39753
2017-11-09,39753
2017-11-10,39753
2017-11-11,39753
2017-11-12,39826
2017-11-13,39826
2017-11-14,39826
2017-11-15,39826
2017-11-16,39826
2017-11-17,39826
2017-11-18,39826
2017-11-19,39826
2017-11-20,39482
2017-11-21,39482
2017-11-22,39482
2017-11-23,39482
2017-11-24,39482
2017-11-25,39482
2017-11-26,39482
2017-11-27,39482
2017-11-28,39482
2017-11-29,39036
2017-11-30,39036
2017-12-01,39036
2017-12-02,39036
2017-12-03,39036
2017-12-04,39036
2017-12-05,39036
2017-12-06,39036
2017-12-07,39421
2017-12-08,39421
2017-12-09,39421
2017-12-10,39421
2017-12-11,39421
2017-12-12,39421
2017-12-13,39421
2017-12-14,39421
2017-12-15,39832
2017-12-16,39832
2017-12-17,39832
2017-12-18,39832
2017-12-19,39832
2017-12-20,39832
2017-12-21,39832
2017-12-22,39832
2017-12-23,40889
2017-12-24,40889
2017-12-25,40889
2017-12-26,40889
2017-12-27,40889
2017-12-28,40889
2017-12-29,40889
2017-12-30,40889
2017-12-31,41393
2018-01-01,41393
2018-01-02,41393
2018-01-03,41393
2018-01-04,41393
2018-01-05,41393
2018-01-06,41393
2018-01-07,42095
2018-01-08,42095
2018-01-09,42095
2018-01-10,42095
2018-01-11,42095
2018-01-12,42095
2018-01-13,42095
2018-01-14,42095
2018-01-15,42602
2018-01-16,42602
2018-01-17,42602
2018-01-18,42602
2018-01-19,42602
2018-01-20,42602
2018-01-21,42602
2018-01-22,42964
2018-01-23,42964
2018-01-24,42964
2018-01-25,43580
2018-01-26,43580
2018-01-27,43580
2018-01-28,43325
2018-01-29,43325
2018-01-30,43325
2018-01-31,43325
2018-02-01,43507
2018-02-02,43507
2018-02-03,43507
2018-02-04,43922
2018-02-05,43922
2018-02-06,43922
2018-02-07,43922
2018-02-08,42734
2018-02-09,42734
2018-02-10,42734
2018-02-11,40597
2018-02-12,40597
2018-02-13,40597
2018-02-14,38664
2018-02-15,38664
2018-02-16,38664
2018-02-17,37537
2018-02-18,37537
2018-02-19,37537
2018-02-20,37549
2018-02-21,37549
2018-02-22,37549
2018-02-23,37400
2018-02-24,37400
2018-02-25,37400
2018-02-26,37400
2018-02-27,36966
2018-02-28,36966
2018-03-01,36966
2018-03-02,37461
2018-03-03,37461
2018-03-04,37461
2018-03-05,38255
2018-03-06,38255
2018-03-07,38255
2018-03-08,38889
2018-03-09,38889
2018-03-10,38889
2018-03-11,38958
2018-03-12,38958
2018-03-13,38958
2018-03-14,38382
2018-03-15,38382
2018-03-16,38382
2018-03-17,38485
2018-03-18,38485
2018-03-19,38485
2018-03-20,38016
2018-03-21,38016
2018-03-22,38016
2018-03-23,38016
2018-03-24,39283
2018-03-25,39283
2018-03-26,39283
2018-03-27,40562
2018-03-28,40562
2018-03-29,40562
2018-03-30,40562
2018-03-31,41048
2018-04-01,41048
2018-04-02,41048
2018-04-03,41193
2018-04-04,41193
2018-04-05,41193
2018-04-06,41193
2018-04-07,41193
2018-04-08,41187
2018-04-09,41187
2018-04-10,41187
2018-04-11,41187
2018-04-12,40541
2018-04-13,40541
2018-04-14,40541
2018-04-15,40541
2018-04-16,40439
2018-04-17,40439
2018-04-18,40439
2018-04-19,40439
2018-04-20,41576
2018-04-21,41576
2018-04-22,41576
2018-04-23,41576
2018-04-24,43508
2018-04-25,43508
2018-04-26,43508
2018-04-27,43508
2018-04-28,45437
2018-04-29,45437
2018-04-30,45437
2018-05-01,46831
2018-05-02,46831
2018-05-03,46831
2018-05-04,46831
2018-05-05,48735
2018-05-06,48735
2018-05-07,48735
2018-05-08,48735
2018-05-09,48735
2018-05-10,50278
2018-05-11,50278
2018-05-12,50278
2018-05-13,50278
2018-05-14,50770
2018-05-15,50770
2018-05-16,50770
2018-05-17,50770
2018-05-18,50510
2018-05-19,50510
2018-05-20,50510
2018-05-21,50743
2018-05-22,50743
2018-05-23,50743
2018-05-24,50743
2018-05-25,49934
2018-05-26,49934
2018-05-27,49934
2018-05-28,50045
2018-05-29,50045
2018-05-30,50045
2018-05-31,50045
2018-06-01,50105
2018-06-02,50105
2018-06-03,50105
2018-06-04,50105
2018-06-05,50074
2018-06-06,50074
2018-06-07,50074
2018-06-08,50074
2018-06-09,50011
2018-06-10,50011
2018-06-11,50011
2018-06-12,50011
2018-06-13,48733
2018-06-14,48733
2018-06-15,48733
2018-06-16,48733
2018-06-17,47733
2018-06-18,47733
2018-06-19,47733
2018-06-20,47733
2018-06-21,46749
2018-06-22,46749
2018-06-23,46749
2018-06-24,46749
2018-06-25,44666
2018-06-26,44666
2018-06-27,44666
2018-06-28,44666
2018-06-29,43705
2018-06-30,43705
2018-07-01,43705
2018-07-02,43705
2018-07-03,43705
2018-07-04,42427
2018-07-05,42427
2018-07-06,42427
2018-07-07,42427
2018-07-08,41805
2018-07-09,41805
2018-07-10,41805
2018-07-11,42734
2018-07-12,42734
2018-07-13,42734
2018-07-14,42506
2018-07-15,42506
2018-07-16,42506
2018-07-17,42242
2018-07-18,42242
2018-07-19,42242
2018-07-20,42242
2018-07-21,42132
2018-07-22,42132
2018-07-23,41953
2018-07-24,41953
2018-07-25,41953
2018-07-26,41953
2018-07-27,41883
2018-07-28,41883
2018-07-29,41883
2018-07-30,42128
2018-07-31,42128
2018-08-01,42128
2018-08-02,42607
2018-08-03,42607
2018-08-04,42607
2018-08-05,42231
2018-08-06,42231
2018-08-07,42231
2018-08-08,42314
2018-08-09,42314
2018-08-10,42314
2018-08-11,42199
2018-08-14,41989
2018-08-16,41989
2018-08-17,42217
2018-08-18,42217
2018-08-19,42217
2018-08-20,42975
2018-08-21,42975
2018-08-22,42975
2018-08-23,42975
2018-08-24,43540
2018-08-25,43540
2018-08-26,43540
2018-08-27,43578
2018-08-28,43578
2018-08-29,43578
2018-08-30,45298
2018-08-31,45298
2018-09-01,45994
2018-09-02,45994
2018-09-03,45994
2018-09-04,45700
2018-09-05,45700
2018-09-06,45700
2018-09-07,46244
2018-09-08,46244
2018-09-09,46244
2018-09-10,47817
2018-09-11,47817
2018-09-12,47817
2018-09-13,48769
2018-09-14,48769
2018-09-15,48769
2018-09-16,50050
2018-09-17,50050
2018-09-18,50050
2018-09-19,50679
2018-09-20,50679
2018-09-21,50679
2018-09-22,52123
2018-09-23,52123
2018-09-24,52123
2018-09-25,52123
2018-09-26,53406
2018-09-27,53406
2018-09-28,53406
2018-09-29,53406
2018-09-30,54595
2018-10-01,54595
2018-10-02,54595
2018-10-03,55982
2018-10-04,55982
2018-10-05,55982
2018-10-06,56664
2018-10-07,56664
2018-10-08,56664
2018-10-09,56664
2018-10-10,58155
2018-10-11,58155
2018-10-12,58155
2018-10-13,59470
2018-10-14,59470
2018-10-15,59470
2018-10-16,59470
2018-10-17,60655
2018-10-18,60655
2018-10-19,60655
2018-10-20,60655
2018-10-21,61841
2018-10-22,61841
2018-10-23,61841
2018-10-24,59232
2018-10-25,59232
2018-10-26,59232
2018-10-27,58540
2018-10-28,58540
2018-10-29,58540
2018-10-30,58710
2018-10-31,58710
2018-11-01,58626
2018-11-03,58626
2018-11-04,59981
2018-11-05,59981
2018-11-06,60737
2018-11-07,60737
2018-11-08,62677
2018-11-09,62677
2018-11-10,64876
2018-11-11,64876
2018-11-12,66048
2018-11-13,66048
2018-11-15,68144
2018-11-16,68367
2018-11-17,68367
2018-11-18,69614
2018-11-19,69614
2018-11-20,72388
2018-11-21,72388
2018-11-22,74025
2018-11-23,74025
2018-11-24,75642
2018-11-25,75642
2018-11-26,77710
2018-11-27,77710
2018-11-28,77487
2018-11-29,77487
2018-12-01,79344
2018-12-02,77907
2018-12-03,77907
2018-12-04,77907
2018-12-05,78050
2018-12-07,78050
2018-12-09,79223
2018-12-10,79663
2018-12-11,79663
2018-12-12,78562
2018-12-13,78562
2018-12-14,79382
2018-12-15,79382
2018-12-16,79155
2018-12-17,79155
2018-12-18,76787
2018-12-19,76787
2018-12-20,76787
2018-12-21,74006
2018-12-22,74006
2018-12-23,71451
2018-12-24,71451
2018-12-25,71451
2018-12-26,70565
2018-12-27,70565
2018-12-28,70273
2018-12-29,70273
2018-12-30,68675
2018-12-31,68675
2019-01-01,66000
2019-01-02,66000
2019-01-03,65165
2019-01-04,65165
2019-01-05,62664
2019-01-06,61790
2019-01-08,61790
2019-01-10,59922
2019-01-11,57913
2019-01-12,57913
2019-01-13,57309
2019-01-14,57309
2019-01-15,58131
2019-01-16,58131
2019-01-17,59942
2019-01-18,59942
2019-01-19,60362
2019-01-20,60362
2019-01-21,61965
2019-01-22,61965
2019-01-23,62847
2019-01-24,62847
2019-01-25,62847
2019-01-26,63358
2019-01-27,63358
2019-01-28,64369
2019-01-29,64369
2019-01-30,67160
2019-01-31,67160
2019-02-01,69781
2019-02-02,69781
2019-02-03,71322
2019-02-04,71322
2019-02-05,74040
2019-02-06,74040
2019-02-07,74040
2019-02-08,77639
2019-02-09,77639
2019-02-10,77639
2019-02-11,81009
2019-02-12,81009
2019-02-13,83683
2019-02-14,83683
2019-02-15,83683
2019-02-16,85684
2019-02-17,85684
2019-02-18,85684
2019-02-19,88303
2019-02-20,88303
2019-02-21,89420
2019-02-22,89420
2019-02-23,89420
2019-02-24,89617
2019-02-25,89617
2019-02-26,90784
2019-02-27,90784
2019-02-28,90784
2019-03-01,90784
2019-03-02,94132
2019-03-03,94132
2019-03-04,98637
2019-03-05,98637
2019-03-06,103079
2019-03-07,103079
2019-03-08,103079
2019-03-09,106934
2019-03-10,106934
2019-03-11,111734
2019-03-12,111734
2019-03-13,111734
2019-03-14,115744
2019-03-15,115744
2019-03-16,115744
2019-03-17,118830
2019-03-18,118830
2019-03-19,118830
2019-03-20,121172
2019-03-21,121172
2019-03-22,121172
2019-03-23,117254
