date_obj,Potato%20cactus price
2016-09-03,276
2016-09-04,290
2016-09-05,290
2016-09-06,303
2016-09-07,303
2016-09-08,303
2016-09-09,311
2016-09-10,311
2016-09-11,305
2016-09-12,305
2016-09-13,293
2016-09-14,293
2016-09-15,293
2016-09-16,278
2016-09-17,278
2016-09-18,264
2016-09-19,264
2016-09-20,250
2016-09-21,250
2016-09-22,237
2016-09-23,237
2016-09-24,237
2016-09-25,233
2016-09-26,233
2016-09-27,233
2016-09-28,240
2016-09-29,240
2016-09-30,242
2016-10-01,242
2016-10-02,242
2016-10-03,248
2016-10-04,248
2016-10-05,260
2016-10-06,260
2016-10-07,260
2016-10-08,272
2016-10-09,272
2016-10-10,272
2016-10-11,271
2016-10-12,271
2016-10-13,271
2016-10-14,263
2016-10-15,263
2016-10-16,250
2016-10-17,250
2016-10-18,238
2016-10-19,238
2016-10-20,238
2016-10-21,226
2016-10-22,226
2016-10-23,214
2016-10-24,214
2016-10-25,214
2016-10-26,208
2016-10-27,208
2016-10-28,208
2016-10-29,205
2016-10-30,205
2016-10-31,197
2016-11-01,197
2016-11-02,197
2016-11-03,187
2016-11-04,187
2016-11-05,190
2016-11-06,190
2016-11-07,190
2016-11-08,190
2016-11-09,190
2016-11-10,190
2016-11-11,190
2016-11-12,200
2016-11-13,200
2016-11-14,200
2016-12-07,202
2016-12-08,202
2016-12-09,197
2016-12-10,197
2016-12-11,194
2016-12-12,194
2016-12-13,184
2016-12-14,184
2016-12-15,174
2016-12-16,174
2016-12-17,170
2016-12-18,170
2016-12-19,170
2016-12-20,169
2016-12-21,169
2016-12-22,174
2016-12-23,174
2016-12-24,179
2016-12-25,179
2016-12-26,180
2016-12-27,180
2016-12-28,181
2016-12-29,181
2016-12-30,187
2016-12-31,187
2017-01-01,186
2017-01-02,183
2017-01-03,183
2017-01-04,189
2017-01-05,189
2017-01-06,193
2017-01-07,196
2017-01-08,196
2017-01-09,192
2017-01-10,192
2017-01-11,189
2017-01-12,189
2017-01-13,194
2017-01-14,194
2017-01-15,198
2017-01-16,198
2017-01-17,191
2017-01-18,191
2017-01-19,189
2017-01-20,189
2017-01-21,194
2017-01-22,194
2017-01-27,178
2017-01-28,178
2017-01-29,172
2017-01-30,172
2017-01-31,168
2017-02-01,168
2017-02-02,168
2017-02-03,168
2017-02-04,168
2017-02-05,171
2017-02-06,171
2017-02-07,164
2017-02-08,164
2017-02-09,165
2017-02-10,173
2017-02-11,173
2017-02-12,175
2017-02-13,175
2017-02-14,181
2017-02-15,181
2017-02-16,177
2017-02-18,177
2017-02-19,177
2017-02-20,177
2017-02-21,179
2017-02-22,179
2017-02-23,182
2017-02-24,182
2017-02-25,185
2017-02-26,185
2017-02-27,187
2017-02-28,187
2017-03-01,190
2017-03-02,190
2017-03-03,195
2017-03-04,195
2017-03-05,203
2017-03-06,213
2017-03-07,213
2017-03-08,224
2017-03-09,224
2017-03-10,236
2017-03-11,236
2017-03-12,247
2017-03-13,252
2017-03-14,252
2017-03-15,259
2017-03-16,259
2017-03-17,255
2017-03-18,255
2017-03-19,259
2017-03-20,259
2017-03-21,265
2017-03-22,265
2017-03-23,271
2017-03-24,271
2017-03-25,281
2017-03-26,281
2017-03-27,270
2017-03-28,270
2017-03-29,258
2017-03-30,258
2017-03-31,245
2017-04-01,245
2017-04-02,234
2017-04-03,223
2017-04-04,223
2017-04-12,231
2017-04-13,234
2017-04-14,234
2017-04-15,234
2017-04-16,234
2017-04-17,234
2017-04-18,226
2017-04-19,226
2017-04-20,224
2017-04-21,224
2017-04-22,220
2017-04-23,220
2017-04-24,222
2017-04-25,230
2017-04-26,230
2017-04-27,223
2017-04-28,223
2017-04-29,213
2017-04-30,213
2017-05-01,216
2017-05-02,216
2017-05-03,226
2017-05-04,226
2017-05-05,233
2017-05-06,233
2017-05-07,234
2017-05-08,234
2017-05-09,242
2017-05-10,242
2017-05-11,237
2017-05-12,237
2017-05-13,245
2017-05-14,245
2017-05-15,257
2017-05-16,257
2017-05-17,264
2017-05-18,264
2017-05-19,257
2017-05-20,255
2017-05-21,255
2017-05-22,252
2017-05-23,252
2017-05-24,254
2017-05-25,254
2017-05-26,254
2017-05-27,254
2017-05-28,243
2017-05-29,243
2017-05-30,230
2017-05-31,230
2017-06-01,222
2017-06-02,222
2017-06-03,217
2017-06-06,218
2017-06-07,218
2017-06-08,219
2017-06-09,219
2017-06-10,219
2017-06-11,219
2017-06-12,213
2017-06-13,213
2017-06-14,207
2017-06-15,207
2017-06-16,205
2017-06-17,205
2017-06-18,210
2017-06-19,210
2017-06-20,206
2017-06-21,206
2017-06-22,206
2017-06-23,206
2017-06-24,206
2017-06-25,206
2017-06-26,207
2017-06-27,210
2017-06-28,210
2017-06-29,209
2017-06-30,209
2017-07-01,205
2017-07-02,205
2017-07-03,197
2017-07-04,197
2017-07-05,189
2017-07-06,189
2017-07-07,179
2017-07-08,179
2017-07-13,167
2017-07-14,167
2017-07-15,167
2017-07-16,165
2017-07-17,165
2017-07-18,158
2017-07-19,158
2017-07-20,152
2017-07-21,152
2017-07-22,150
2017-07-23,150
2017-07-24,147
2017-07-25,147
2017-07-26,141
2017-07-27,141
2017-07-28,144
2017-07-29,144
2017-07-30,148
2017-07-31,148
2017-08-01,156
2017-08-02,159
2017-08-03,159
2017-08-04,158
2017-08-05,159
2017-08-06,159
2017-08-09,163
2017-08-10,163
2017-08-11,158
2017-08-12,158
2017-08-13,157
2017-08-14,157
2017-08-15,156
2017-08-17,160
2017-08-18,160
2017-08-19,153
2017-08-20,150
2017-08-22,146
2017-08-23,146
2017-08-24,147
2017-08-25,147
2017-08-26,144
2017-08-27,144
2017-08-28,149
2017-08-29,149
2017-08-30,154
2017-08-31,154
2017-09-01,154
2017-09-02,158
2017-09-03,158
2017-09-04,160
2017-09-05,160
2017-09-06,166
2017-09-07,166
2017-09-08,163
2017-09-09,159
2017-09-10,159
2017-09-11,160
2017-09-12,160
2017-09-13,161
2017-09-14,161
2017-09-15,168
2017-09-16,168
2017-09-17,173
2017-09-19,179
2017-09-20,179
2017-09-21,187
2017-09-22,187
2017-09-23,196
2017-09-24,196
2017-09-25,205
2017-09-26,205
2017-09-27,208
2017-09-28,208
2017-09-29,213
2017-09-30,213
2017-10-01,218
2017-10-02,218
2017-10-03,215
2017-10-04,215
2017-10-05,222
2017-10-06,222
2017-10-07,220
2017-10-08,220
2017-10-09,218
2017-10-10,218
2017-10-11,216
2017-10-12,216
2017-10-13,216
2017-10-14,216
2017-10-15,217
2017-10-16,216
2017-10-17,216
2017-10-18,217
2017-10-19,217
2017-10-20,219
2017-10-21,219
2017-10-22,218
2017-10-23,218
2017-10-24,212
2017-10-25,207
2017-10-26,207
2017-10-27,204
2017-10-28,204
2017-10-29,202
2017-10-30,202
2017-10-31,194
2017-11-01,194
2017-11-02,193
2017-11-03,193
2017-11-04,200
2017-11-05,200
2017-11-06,202
2017-11-07,202
2017-11-08,202
2017-11-09,202
2017-11-10,200
2017-11-11,200
2017-11-12,194
2017-11-13,194
2017-11-14,188
2017-11-15,188
2017-11-16,188
2017-11-17,188
2017-11-18,186
2017-11-19,186
2017-11-20,192
2017-11-21,192
2017-11-22,195
2017-11-23,195
2017-11-24,189
2017-11-25,189
2017-11-26,184
2017-11-27,184
2017-11-28,183
2017-11-29,183
2017-11-30,185
2017-12-01,187
2017-12-02,187
2017-12-03,191
2017-12-04,191
2017-12-05,200
2017-12-06,200
2017-12-07,209
2017-12-08,209
2017-12-09,205
2017-12-10,203
2017-12-11,203
2017-12-12,199
2017-12-14,197
2017-12-15,197
2017-12-16,196
2017-12-17,196
2017-12-18,190
2017-12-19,190
2017-12-20,184
2017-12-21,184
2017-12-22,187
2017-12-23,187
2017-12-24,189
2017-12-25,189
2017-12-26,190
2017-12-27,190
2017-12-28,189
2017-12-29,189
2017-12-30,187
2017-12-31,187
2018-01-01,183
2018-01-02,183
2018-01-03,185
2018-01-04,185
2018-01-05,185
2018-01-06,185
2018-01-07,185
2018-01-08,184
2018-01-09,184
2018-01-10,187
2018-01-11,187
2018-01-12,180
2018-01-13,180
2018-01-14,175
2018-01-15,175
2018-01-16,177
2018-01-17,182
2018-01-18,182
2018-01-19,182
2018-01-20,179
2018-01-21,179
2018-01-22,177
2018-01-23,176
2018-01-24,178
2018-01-25,175
2018-01-26,177
2018-01-27,180
2018-01-28,185
2018-01-29,185
2018-01-31,187
2018-02-01,192
2018-02-02,188
2018-02-03,192
2018-02-04,193
2018-02-05,193
2018-02-06,201
2018-02-07,210
2018-02-08,210
2018-02-09,220
2018-02-10,220
2018-02-11,230
2018-02-12,238
2018-02-13,243
2018-02-14,250
2018-02-15,242
2018-02-16,238
2018-02-17,238
2018-02-18,233
2018-02-19,237
2018-02-20,246
2018-02-21,249
2018-02-22,247
2018-02-23,248
2018-02-24,248
2018-02-25,241
2018-02-26,237
2018-02-27,231
2018-02-28,231
2018-03-01,221
2018-03-02,224
2018-03-03,228
2018-03-05,235
2018-03-06,236
2018-03-07,248
2018-03-08,261
2018-03-09,275
2018-03-10,285
2018-03-11,288
2018-03-12,298
2018-03-13,310
2018-03-14,321
2018-03-15,321
2018-03-16,325
2018-03-17,323
2018-03-18,318
2018-03-19,318
2018-03-20,333
2018-03-21,350
2018-03-23,377
2018-03-24,370
2018-03-26,380
2018-03-27,380
2018-03-28,375
2018-03-29,357
2018-03-30,356
2018-03-31,355
2018-04-01,351
2018-04-02,338
2018-04-03,323
2018-04-04,310
2018-04-05,310
2018-04-06,319
2018-04-08,316
2018-04-09,325
2018-04-10,340
2018-04-11,353
2018-04-12,355
2018-04-13,355
2018-04-14,343
2018-04-15,332
2018-04-16,332
2018-04-17,346
2018-04-18,346
2018-04-19,356
2018-04-20,346
2018-04-21,347
2018-04-22,347
2018-04-23,338
2018-04-24,322
2018-04-25,319
2018-04-26,319
2018-04-27,331
2018-04-28,338
2018-04-29,349
2018-04-30,352
2018-05-01,369
2018-05-02,369
2018-05-03,358
2018-05-04,346
2018-05-05,357
2018-05-06,357
2018-05-07,355
2018-05-08,344
2018-05-09,338
2018-05-10,348
2018-05-11,360
2018-05-12,375
2018-05-13,375
2018-05-14,371
2018-05-15,354
2018-05-16,339
2018-05-17,342
2018-05-18,360
2018-05-19,374
2018-05-20,362
2018-05-21,364
2018-05-22,364
2018-05-23,358
2018-05-24,369
2018-05-25,376
2018-05-26,377
2018-05-27,377
2018-05-28,381
2018-05-29,373
2018-05-30,364
2018-05-31,364
2018-06-01,368
2018-06-02,374
2018-06-03,362
2018-06-04,360
2018-06-05,376
2018-06-06,387
2018-06-07,374
2018-06-08,355
2018-06-09,337
2018-06-10,330
2018-06-11,321
2018-06-12,310
2018-06-13,295
2018-06-14,280
2018-06-15,272
2018-06-16,285
2018-06-17,296
2018-06-18,308
2018-06-19,309
2018-06-20,309
2018-06-21,308
2018-06-22,298
2018-06-23,307
2018-06-24,308
2018-06-25,312
2018-06-26,324
2018-06-27,326
2018-06-28,330
2018-06-29,330
2018-06-30,319
2018-07-01,304
2018-07-02,289
2018-07-03,282
2018-07-04,284
2018-07-05,284
2018-07-06,289
2018-07-07,286
2018-07-08,290
2018-07-09,289
2018-07-10,287
2018-07-11,291
2018-07-12,283
2018-07-13,282
2018-07-14,284
2018-07-15,296
2018-07-16,306
2018-07-17,299
2018-07-18,299
2018-07-19,308
2018-07-20,305
2018-07-21,289
2018-07-22,283
2018-07-23,271
2018-07-24,279
2018-07-25,281
2018-07-26,287
2018-07-27,288
2018-07-28,284
2018-07-29,282
2018-07-30,272
2018-07-31,273
2018-08-01,273
2018-08-02,266
2018-08-03,264
2018-08-04,264
2018-08-05,262
2018-08-06,253
2018-08-07,261
2018-08-08,258
2018-08-09,252
2018-08-10,247
2018-08-11,247
2018-08-12,249
2018-08-14,259
2018-08-16,268
2018-08-17,261
2018-08-18,257
2018-08-19,256
2018-08-20,251
2018-08-21,245
2018-08-22,246
2018-08-23,243
2018-08-24,249
2018-08-25,250
2018-08-26,247
2018-08-27,242
2018-08-28,246
2018-08-29,247
2018-08-30,255
2018-08-31,260
2018-09-01,259
2018-09-02,265
2018-09-03,269
2018-09-04,281
2018-09-05,283
2018-09-06,283
2018-09-07,296
2018-09-08,311
2018-09-09,317
2018-09-10,324
2018-09-11,337
2018-09-12,333
2018-09-13,330
2018-09-14,341
2018-09-15,342
2018-09-16,335
2018-09-17,325
2018-09-18,308
2018-09-19,295
2018-09-20,282
2018-09-21,272
2018-09-22,261
2018-09-23,272
2018-09-24,277
2018-09-25,284
2018-09-26,288
2018-09-27,299
2018-09-28,293
2018-09-29,290
2018-09-30,296
2018-10-02,307
2018-10-03,318
2018-10-04,333
2018-10-05,348
2018-10-06,357
2018-10-07,339
2018-10-08,322
2018-10-09,322
2018-10-10,334
2018-10-11,351
2018-10-12,363
2018-10-13,373
2018-10-14,385
2018-10-15,382
2018-10-16,368
2018-10-17,378
2018-10-18,391
2018-10-19,398
2018-10-20,386
2018-10-21,383
2018-10-22,402
2018-10-23,420
2018-10-24,424
2018-10-25,430
2018-10-26,448
2018-10-27,465
2018-10-28,477
2018-10-29,498
2018-10-30,506
2018-10-31,509
2018-11-01,486
2018-11-03,477
2018-11-04,476
2018-11-05,466
2018-11-06,469
2018-11-07,481
2018-11-08,466
2018-11-09,461
2018-11-10,466
2018-11-11,457
2018-11-12,457
2018-11-13,452
2018-11-15,464
2018-11-16,474
2018-11-17,482
2018-11-18,480
2018-11-19,479
2018-11-20,483
2018-11-21,467
2018-11-22,457
2018-11-23,440
2018-11-24,437
2018-11-25,435
2018-11-26,446
2018-11-27,465
2018-11-28,486
2018-12-01,477
2018-12-02,494
2018-12-03,498
2018-12-04,497
2018-12-05,495
2018-12-07,516
2018-12-09,539
2018-12-10,550
2018-12-11,541
2018-12-12,566
2018-12-13,575
2018-12-14,570
2018-12-15,554
2018-12-16,557
2018-12-17,543
2018-12-18,552
2018-12-19,555
2018-12-20,556
2018-12-21,572
2018-12-22,580
2018-12-23,575
2018-12-24,549
2018-12-25,564
2018-12-26,574
2018-12-27,583
2018-12-28,591
2018-12-29,618
2018-12-30,647
2018-12-31,658
2019-01-01,690
2019-01-02,669
2019-01-03,637
2019-01-04,609
2019-01-05,585
2019-01-06,596
2019-01-08,585
2019-01-10,553
2019-01-11,526
2019-01-12,515
2019-01-13,503
2019-01-14,504
2019-01-15,511
2019-01-16,522
2019-01-17,537
2019-01-18,564
2019-01-19,584
2019-01-20,609
2019-01-21,639
2019-01-22,669
2019-01-23,691
2019-01-24,714
2019-01-25,747
2019-01-26,784
2019-01-27,813
2019-01-29,741
2019-01-30,703
2019-01-31,667
2019-02-01,634
2019-02-02,623
2019-02-03,654
2019-02-04,657
2019-02-05,628
2019-02-06,648
2019-02-07,646
2019-02-08,653
2019-02-09,682
2019-02-10,717
2019-02-11,753
2019-02-12,791
2019-02-13,830
2019-02-14,856
2019-02-15,816
2019-02-16,775
2019-02-17,743
2019-02-18,717
2019-02-19,752
2019-02-20,786
2019-02-21,816
2019-02-22,794
2019-02-23,776
2019-02-24,761
2019-02-25,792
2019-02-26,829
2019-02-27,824
2019-02-28,843
2019-03-01,819
2019-03-02,822
2019-03-03,858
2019-03-04,885
2019-03-05,889
2019-03-06,904
2019-03-07,895
2019-03-08,891
2019-03-09,925
2019-03-10,945
2019-03-11,919
2019-03-12,961
2019-03-13,986
2019-03-14,988
2019-03-15,1005
2019-03-16,1012
2019-03-17,1019
2019-03-18,1021
2019-03-19,1013
2019-03-20,982
2019-03-21,963
2019-03-22,1001
2019-03-23,979
2019-03-24,943
2019-03-25,907
2019-03-26,864
2019-03-27,830
2019-03-28,811
2019-03-29,793
2019-03-30,763
2019-03-31,775
2019-04-01,791
2019-04-02,820
2019-04-03,834
2019-04-04,832
2019-04-05,800
2019-04-06,784
2019-04-07,767
2019-04-08,797
2019-04-09,776
2019-04-10,743
2019-04-11,717
2019-04-12,684
2019-04-13,677
2019-04-14,681
2019-04-15,686
2019-04-16,673
2019-04-17,639
2019-04-18,608
2019-04-19,587
2019-04-20,566
2019-04-21,582
2019-04-22,601
2019-04-23,626
2019-04-24,653
2019-04-25,672
2019-04-26,696
2019-04-27,731
2019-04-28,768
2019-04-29,805
2019-04-30,832
2019-05-01,815
2019-05-02,792
2019-05-03,825
2019-05-04,847
2019-05-05,871
2019-05-06,871
2019-05-07,852
2019-05-08,868
2019-05-09,850
2019-05-10,823
2019-05-11,820
2019-05-12,834
2019-05-13,854
2019-05-14,868
2019-05-15,841
2019-05-16,822
2019-05-17,818
2019-05-18,814
2019-05-19,822
2019-05-20,821
2019-05-21,821
2019-05-22,829
2019-05-23,819
2019-05-24,814
2019-05-25,822
2019-05-26,829
2019-05-27,829
2019-05-28,838
2019-05-29,828
2019-05-30,819
2019-05-31,817
2019-06-01,814
2019-06-02,820
2019-06-03,809
2019-06-04,820
2019-06-05,809
2019-06-06,780
2019-06-07,757
2019-06-08,761
2019-06-09,777
2019-06-10,777
2019-06-11,782
2019-06-12,782
2019-06-13,800
2019-06-14,808
2019-06-15,805
2019-06-16,819
2019-06-17,831
2019-06-18,828
2019-06-19,844
2019-06-20,838
2019-06-21,840
2019-06-22,838
2019-06-23,808
2019-06-24,772
2019-06-25,736
2019-06-26,699
2019-06-27,664
2019-06-28,630
2019-06-29,606
2019-06-30,612
2019-07-01,615
2019-07-02,621
2019-07-03,645
2019-07-04,642
2019-07-05,665
2019-07-06,682
2019-07-07,661
2019-07-08,640
2019-07-09,638
2019-07-10,661
2019-07-11,695
2019-07-12,730
2019-07-13,751
2019-07-14,767
2019-07-15,782
2019-07-16,802
2019-07-17,800
2019-07-18,771
2019-07-19,743
2019-07-20,714
2019-07-21,692
2019-07-22,682
2019-07-23,700
2019-07-24,716
2019-07-25,715
2019-07-26,744
2019-07-27,750
2019-07-28,718
2019-07-29,688
2019-07-30,659
2019-07-31,652
2019-08-01,682
2019-08-02,692
2019-08-03,693
2019-08-04,698
2019-08-05,705
2019-08-06,707
2019-08-07,700
2019-08-08,682
2019-08-09,685
2019-08-10,696
2019-08-11,695
2019-08-12,678
2019-08-13,679
2019-08-14,688
2019-08-15,703
2019-08-16,714
2019-08-17,722
2019-08-18,715
2019-08-19,714
2019-08-20,719
2019-08-21,711
2019-08-22,698
2019-08-23,681
2019-08-24,666
2019-08-24,666
2019-08-25,658
2019-08-25,658
2019-08-26,643
2019-08-26,643
2019-08-27,630
2019-08-27,630
2019-08-28,625
2019-08-29,629
2019-08-30,643
2019-08-31,624
2019-09-01,650
2019-09-02,658
2019-09-03,665
2019-09-04,668
2019-09-05,645
2019-09-06,627
2019-09-07,627
