date_obj,Krandorian%20hops price
2015-10-13,488
2015-10-14,488
2015-10-15,488
2015-10-16,488
2015-10-17,488
2015-10-18,488
2015-10-19,488
2015-10-20,488
2015-10-22,488
2015-10-23,488
2015-10-24,488
2015-10-25,488
2015-10-26,488
2015-10-27,488
2015-10-29,488
2015-10-30,488
2015-10-31,488
2015-11-01,488
2015-11-02,488
2015-11-03,488
2015-11-04,488
2015-11-05,488
2015-11-06,465
2015-11-07,465
2015-11-08,465
2015-11-09,465
2015-11-10,465
2015-11-11,465
2015-11-12,465
2015-11-13,465
2015-11-14,465
2015-11-15,465
2015-11-16,465
2015-11-17,465
2015-11-18,465
2015-11-19,465
2015-11-20,465
2015-11-21,465
2015-11-22,465
2015-11-23,465
2015-11-24,465
2015-11-25,465
2015-11-26,465
2015-11-27,465
2015-11-28,465
2015-11-29,465
2015-11-30,465
2015-12-01,465
2015-12-02,465
2015-12-03,465
2015-12-04,465
2015-12-05,465
2015-12-06,465
2015-12-07,465
2015-12-08,465
2015-12-09,465
2015-12-10,465
2015-12-11,465
2015-12-12,465
2015-12-13,465
2015-12-14,465
2015-12-15,465
2015-12-16,465
2015-12-17,465
2015-12-18,465
2015-12-19,465
2015-12-20,465
2015-12-21,465
2015-12-22,465
2015-12-23,465
2015-12-24,465
2015-12-25,465
2015-12-26,465
2015-12-27,465
2015-12-28,465
2015-12-29,465
2015-12-30,465
2015-12-31,465
2016-01-01,465
2016-01-02,465
2016-01-03,465
2016-01-04,465
2016-01-05,465
2016-01-06,465
2016-01-07,465
2016-01-08,465
2016-01-09,465
2016-01-10,465
2016-01-11,465
2016-01-12,465
2016-01-13,465
2016-01-14,465
2016-01-15,465
2016-01-16,465
2016-01-17,465
2016-01-18,465
2016-01-19,465
2016-01-20,465
2016-01-21,465
2016-01-22,465
2016-01-23,465
2016-01-24,465
2016-01-25,465
2016-01-26,465
2016-01-27,465
2016-01-28,465
2016-01-29,465
2016-01-30,465
2016-01-31,465
2016-02-01,465
2016-02-02,465
2016-02-03,465
2016-02-04,465
2016-02-05,465
2016-02-06,465
2016-02-07,465
2016-02-08,465
2016-02-09,465
2016-02-10,465
2016-02-11,465
2016-02-12,465
2016-02-13,465
2016-02-14,465
2016-02-15,465
2016-02-16,465
2016-02-17,465
2016-02-18,465
2016-02-19,465
2016-02-20,465
2016-02-21,465
2016-02-22,465
2016-02-23,465
2016-02-24,465
2016-02-25,465
2016-02-26,465
2016-02-27,465
2016-02-28,465
2016-02-29,465
2016-03-01,465
2016-03-02,465
2016-03-03,465
2016-03-04,465
2016-03-05,465
2016-03-06,465
2016-03-07,465
2016-03-08,465
2016-03-09,465
2016-03-10,465
2016-03-11,465
2016-03-12,465
2016-03-13,444
2016-03-14,444
2016-03-15,444
2016-03-16,444
2016-03-17,444
2016-03-18,444
2016-03-19,444
2016-03-20,444
2016-03-21,444
2016-03-22,444
2016-03-23,444
2016-03-24,444
2016-03-25,444
2016-03-26,444
2016-03-27,444
2016-03-28,444
2016-03-29,444
2016-03-30,444
2016-03-31,444
2016-04-01,444
2016-04-02,444
2016-04-03,444
2016-04-04,444
2016-04-05,444
2016-04-06,444
2016-04-07,444
2016-04-08,444
2016-04-09,444
2016-04-10,444
2016-04-11,444
2016-04-12,444
2016-04-13,444
2016-04-14,444
2016-04-15,444
2016-04-16,444
2016-04-17,444
2016-04-18,444
2016-04-19,444
2016-04-20,444
2016-04-21,444
2016-04-22,444
2016-04-23,444
2016-04-24,444
2016-04-25,444
2016-04-26,444
2016-04-27,444
2016-04-28,444
2016-04-29,444
2016-04-30,444
2016-05-01,444
2016-05-02,444
2016-05-03,444
2016-05-04,444
2016-05-05,444
2016-05-06,444
2016-05-07,444
2016-05-08,444
2016-05-09,444
2016-05-10,444
2016-05-11,444
2016-05-12,444
2016-05-13,444
2016-05-14,444
2016-05-15,444
2016-05-16,444
2016-05-17,444
2016-05-18,444
2016-05-19,444
2016-05-22,444
2016-05-23,444
2016-05-24,444
2016-05-25,444
2016-05-26,444
2016-05-27,444
2016-05-28,444
2016-05-29,444
2016-05-30,444
2016-05-31,444
2016-06-01,444
2016-06-02,444
2016-06-03,444
2016-06-04,444
2016-06-05,444
2016-06-06,444
2016-06-07,444
2016-06-08,444
2016-06-09,444
2016-06-10,444
2016-06-11,444
2016-06-12,444
2016-06-13,444
2016-06-14,444
2016-06-15,444
2016-06-16,444
2016-06-17,444
2016-06-18,444
2016-06-19,444
2016-06-20,444
2016-06-21,444
2016-06-22,444
2016-06-23,444
2016-06-24,444
2016-06-25,444
2016-06-26,444
2016-06-27,444
2016-06-28,444
2016-06-29,444
2016-06-30,444
2016-07-01,444
2016-07-02,444
2016-07-03,444
2016-07-04,444
2016-07-05,444
2016-07-06,444
2016-07-07,444
2016-07-08,444
2016-07-09,444
2016-07-10,444
2016-07-11,444
2016-07-12,444
2016-07-13,444
2016-07-14,444
2016-07-15,444
2016-07-16,444
2016-07-17,444
2016-07-18,444
2016-07-23,444
2016-07-24,444
2016-07-25,444
2016-07-26,444
2016-07-27,444
2016-07-28,444
2016-07-29,444
2016-07-30,444
2016-07-31,444
2016-08-01,444
2016-08-02,424
2016-08-03,424
2016-08-04,424
2016-08-05,424
2016-08-06,424
2016-08-07,424
2016-08-08,424
2016-08-09,424
2016-08-10,424
2016-08-11,424
2016-08-12,424
2016-08-13,424
2016-08-14,424
2016-08-15,424
2016-08-16,424
2016-08-17,424
2016-08-18,424
2016-08-19,424
2016-08-20,424
2016-08-21,424
2016-08-22,424
2016-08-23,424
2016-08-24,424
2016-08-25,424
2016-08-26,424
2016-08-28,424
2016-08-31,424
2016-09-01,424
2016-09-02,424
2016-09-03,424
2016-09-04,424
2016-09-05,424
2016-09-06,424
2016-09-07,424
2016-09-08,424
2016-09-09,424
2016-09-10,424
2016-09-11,424
2016-09-12,424
2016-09-13,424
2016-09-14,424
2016-09-15,424
2016-09-16,424
2016-09-17,424
2016-09-18,424
2016-09-19,424
2016-09-20,424
2016-09-21,424
2016-09-22,424
2016-09-23,424
2016-09-24,424
2016-09-25,424
2016-09-26,424
2016-09-27,424
2016-09-28,424
2016-09-29,424
2016-09-30,424
2016-10-01,424
2016-10-02,424
2016-10-03,424
2016-10-04,424
2016-10-05,424
2016-10-06,424
2016-10-07,424
2016-10-08,424
2016-10-09,424
2016-10-10,424
2016-10-11,424
2016-10-12,424
2016-10-13,424
2016-10-14,424
2016-10-15,424
2016-10-16,424
2016-10-17,424
2016-10-18,424
2016-10-19,424
2016-10-20,424
2016-10-21,424
2016-10-22,424
2016-10-23,424
2016-10-24,424
2016-10-25,424
2016-10-26,424
2016-10-27,424
2016-10-28,424
2016-10-29,424
2016-10-30,424
2016-10-31,424
2016-11-01,424
2016-11-02,424
2016-11-03,424
2016-11-04,424
2016-11-05,424
2016-11-06,424
2016-11-07,424
2016-11-08,424
2016-11-09,424
2016-11-10,424
2016-11-11,424
2016-11-12,424
2016-11-13,424
2016-11-14,424
2016-12-07,424
2016-12-08,424
2016-12-09,403
2016-12-10,403
2016-12-11,403
2016-12-12,403
2016-12-13,403
2016-12-14,403
2016-12-15,403
2016-12-16,403
2016-12-17,403
2016-12-18,403
2016-12-19,403
2016-12-20,403
2016-12-21,403
2016-12-22,403
2016-12-23,403
2016-12-24,403
2016-12-25,403
2016-12-26,403
2016-12-27,403
2016-12-28,403
2016-12-29,403
2016-12-30,403
2016-12-31,403
2017-01-01,403
2017-01-02,403
2017-01-03,403
2017-01-04,403
2017-01-05,403
2017-01-06,403
2017-01-07,403
2017-01-08,403
2017-01-09,403
2017-01-10,403
2017-01-11,403
2017-01-12,403
2017-01-13,403
2017-01-14,403
2017-01-15,403
2017-01-16,403
2017-01-17,403
2017-01-18,403
2017-01-19,403
2017-01-20,403
2017-01-21,403
2017-01-22,403
2017-01-27,403
2017-01-28,403
2017-01-29,403
2017-01-30,403
2017-01-31,403
2017-02-01,403
2017-02-02,403
2017-02-03,403
2017-02-04,403
2017-02-05,403
2017-02-06,403
2017-02-07,403
2017-02-08,403
2017-02-09,403
2017-02-10,403
2017-02-11,403
2017-02-12,403
2017-02-13,403
2017-02-14,403
2017-02-15,403
2017-02-16,403
2017-02-18,403
2017-02-19,403
2017-02-20,403
2017-02-21,403
2017-02-22,403
2017-02-23,403
2017-02-24,403
2017-02-25,403
2017-02-26,403
2017-02-27,403
2017-02-28,403
2017-03-01,403
2017-03-02,403
2017-03-03,403
2017-03-04,403
2017-03-05,403
2017-03-06,403
2017-03-07,403
2017-03-08,403
2017-03-09,403
2017-03-10,403
2017-03-11,403
2017-03-12,403
2017-03-13,403
2017-03-14,403
2017-03-15,403
2017-03-16,403
2017-03-17,403
2017-03-18,403
2017-03-19,403
2017-03-20,403
2017-03-21,403
2017-03-22,403
2017-03-23,403
2017-03-24,403
2017-03-25,403
2017-03-26,403
2017-03-27,403
2017-03-28,403
2017-03-29,403
2017-03-30,403
2017-03-31,383
2017-04-01,383
2017-04-02,383
2017-04-03,383
2017-04-04,383
2017-04-12,383
2017-04-13,383
2017-04-14,383
2017-04-15,383
2017-04-16,383
2017-04-17,383
2017-04-18,383
2017-04-19,383
2017-04-20,383
2017-04-21,383
2017-04-22,383
2017-04-23,383
2017-04-24,383
2017-04-25,383
2017-04-26,383
2017-04-27,383
2017-04-28,383
2017-04-29,383
2017-04-30,383
2017-05-01,383
2017-05-02,383
2017-05-03,383
2017-05-04,383
2017-05-05,383
2017-05-06,383
2017-05-07,383
2017-05-08,383
2017-05-09,383
2017-05-10,383
2017-05-11,383
2017-05-12,383
2017-05-13,383
2017-05-14,383
2017-05-15,383
2017-05-16,383
2017-05-17,383
2017-05-18,383
2017-05-19,383
2017-05-20,383
2017-05-21,383
2017-05-22,383
2017-05-23,383
2017-05-24,383
2017-05-25,383
2017-05-26,383
2017-05-27,383
2017-05-28,383
2017-05-29,383
2017-05-30,383
2017-05-31,383
2017-06-01,383
2017-06-02,383
2017-06-03,383
2017-06-04,383
2017-06-06,383
2017-06-07,383
2017-06-08,383
2017-06-09,383
2017-06-10,383
2017-06-11,383
2017-06-12,383
2017-06-13,383
2017-06-14,383
2017-06-15,383
2017-06-16,383
2017-06-17,383
2017-06-18,383
2017-06-19,383
2017-06-20,383
2017-06-21,383
2017-06-22,383
2017-06-23,383
2017-06-24,383
2017-06-25,380
2017-06-26,380
2017-06-27,380
2017-06-28,380
2017-06-29,380
2017-06-30,380
2017-07-01,380
2017-07-02,380
2017-07-03,380
2017-07-04,380
2017-07-05,380
2017-07-06,380
2017-07-07,380
2017-07-08,380
2017-07-13,380
2017-07-14,380
2017-07-15,380
2017-07-16,380
2017-07-17,380
2017-07-18,380
2017-07-19,380
2017-07-20,380
2017-07-21,380
2017-07-22,380
2017-07-23,380
2017-07-24,380
2017-07-25,380
2017-07-26,380
2017-07-27,380
2017-07-28,380
2017-07-29,380
2017-07-30,380
2017-07-31,380
2017-08-01,380
2017-08-02,380
2017-08-03,380
2017-08-04,380
2017-08-05,380
2017-08-06,380
2017-08-09,380
2017-08-10,380
2017-08-11,380
2017-08-12,380
2017-08-13,380
2017-08-14,380
2017-08-15,380
2017-08-17,380
2017-08-18,380
2017-08-19,380
2017-08-20,380
2017-08-21,380
2017-08-22,380
2017-08-23,380
2017-08-24,380
2017-08-25,380
2017-08-26,380
2017-08-27,380
2017-08-28,380
2017-08-29,380
2017-08-30,380
2017-08-31,380
2017-09-01,380
2017-09-02,380
2017-09-03,380
2017-09-04,380
2017-09-05,380
2017-09-06,380
2017-09-07,380
2017-09-08,365
2017-09-09,365
2017-09-10,365
2017-09-11,365
2017-09-12,365
2017-09-13,365
2017-09-14,365
2017-09-15,365
2017-09-16,365
2017-09-17,365
2017-09-19,365
2017-09-20,365
2017-09-21,365
2017-09-22,365
2017-09-23,365
2017-09-24,365
2017-09-25,365
2017-09-26,365
2017-09-27,365
2017-09-28,365
2017-09-29,365
2017-09-30,365
2017-10-01,365
2017-10-02,365
2017-10-03,365
2017-10-04,365
2017-10-05,365
2017-10-06,365
2017-10-07,365
2017-10-08,365
2017-10-09,365
2017-10-10,368
2017-10-11,368
2017-10-12,368
2017-10-13,368
2017-10-14,368
2017-10-15,368
2017-10-16,368
2017-10-17,368
2017-10-18,368
2017-10-19,368
2017-10-20,368
2017-10-21,368
2017-10-22,368
2017-10-23,368
2017-10-24,368
2017-10-25,368
2017-10-26,368
2017-10-27,368
2017-10-28,368
2017-10-29,368
2017-10-30,368
2017-10-31,368
2017-11-01,368
2017-11-02,368
2017-11-03,368
2017-11-04,368
2017-11-05,368
2017-11-06,368
2017-11-07,368
2017-11-08,368
2017-11-09,368
2017-11-10,368
2017-11-11,368
2017-11-12,368
2017-11-13,368
2017-11-14,368
2017-11-15,368
2017-11-16,368
2017-11-17,368
2017-11-18,368
2017-11-19,368
2017-11-20,368
2017-11-21,368
2017-11-22,368
2017-11-23,368
2017-11-24,368
2017-11-25,368
2017-11-26,368
2017-11-27,368
2017-11-28,368
2017-11-29,368
2017-11-30,368
2017-12-01,368
2017-12-02,368
2017-12-03,368
2017-12-04,368
2017-12-05,368
2017-12-06,368
2017-12-07,368
2017-12-08,368
2017-12-09,368
2017-12-10,368
2017-12-11,368
2017-12-12,368
2017-12-14,368
2017-12-15,367
2017-12-16,367
2017-12-17,367
2017-12-18,367
2017-12-19,367
2017-12-20,367
2017-12-21,367
2017-12-22,367
2017-12-23,367
2017-12-24,367
2017-12-25,367
2017-12-26,367
2017-12-27,367
2017-12-28,367
2017-12-29,367
2017-12-30,367
2017-12-31,367
2018-01-01,367
2018-01-02,367
2018-01-03,367
2018-01-04,367
2018-01-05,367
2018-01-06,367
2018-01-07,367
2018-01-08,367
2018-01-09,367
2018-01-10,367
2018-01-11,367
2018-01-12,367
2018-01-13,367
2018-01-14,367
2018-01-15,367
2018-01-16,367
2018-01-17,367
2018-01-18,367
2018-01-19,367
2018-01-20,367
2018-01-21,367
2018-01-22,367
2018-01-23,367
2018-01-25,348
2018-01-26,348
2018-01-27,348
2018-01-28,348
2018-01-29,348
2018-01-31,348
2018-02-01,348
2018-02-02,348
2018-02-03,348
2018-02-04,348
2018-02-05,348
2018-02-06,348
2018-02-07,344
2018-02-08,344
2018-02-09,344
2018-02-10,344
2018-02-11,344
2018-02-12,344
2018-02-13,344
2018-02-14,344
2018-02-15,344
2018-02-16,344
2018-02-17,344
2018-02-18,344
2018-02-19,344
2018-02-20,344
2018-02-21,344
2018-02-22,344
2018-02-23,344
2018-02-24,344
2018-02-25,344
2018-02-26,344
2018-02-27,344
2018-02-28,344
2018-03-01,344
2018-03-02,344
2018-03-03,344
2018-03-04,344
2018-03-05,344
2018-03-06,344
2018-03-07,344
2018-03-08,344
2018-03-09,344
2018-03-10,344
2018-03-11,326
2018-03-12,326
2018-03-13,326
2018-03-14,326
2018-03-15,326
2018-03-16,326
2018-03-17,326
2018-03-18,326
2018-03-19,326
2018-03-20,326
2018-03-21,326
2018-03-23,326
2018-03-24,326
2018-03-25,326
2018-03-26,326
2018-03-27,326
2018-03-28,326
2018-03-29,326
2018-03-30,326
2018-03-31,326
2018-04-01,326
2018-04-02,326
2018-04-03,326
2018-04-04,326
2018-04-05,326
2018-04-06,326
2018-04-07,326
2018-04-08,326
2018-04-09,326
2018-04-10,326
2018-04-11,326
2018-04-12,326
2018-04-13,311
2018-04-14,311
2018-04-15,311
2018-04-16,311
2018-04-17,311
2018-04-18,311
2018-04-19,311
2018-04-20,311
2018-04-21,311
2018-04-22,311
2018-04-23,311
2018-04-24,311
2018-04-25,311
2018-04-26,311
2018-04-27,311
2018-04-28,311
2018-04-29,311
2018-04-30,311
2018-05-01,311
2018-05-04,311
2018-05-05,311
2018-05-06,311
2018-05-08,311
2018-05-09,311
2018-05-10,311
2018-05-11,311
2018-05-12,311
2018-05-13,311
2018-05-14,311
2018-05-15,311
2018-05-16,311
2018-05-17,311
2018-05-18,311
2018-05-19,297
2018-05-20,297
2018-05-21,297
2018-05-22,297
2018-05-23,297
2018-05-24,297
2018-05-25,297
2018-05-26,297
2018-05-27,297
2018-05-28,297
2018-05-29,297
2018-05-30,297
2018-05-31,297
2018-06-01,297
2018-06-02,297
2018-06-03,297
2018-06-04,297
2018-06-05,297
2018-06-06,297
2018-06-07,297
2018-06-08,297
2018-06-09,297
2018-06-10,297
2018-06-11,297
2018-06-12,297
2018-06-13,297
2018-06-14,297
2018-06-15,297
2018-06-16,297
2018-06-17,287
2018-06-18,287
2018-06-19,287
2018-06-20,287
2018-06-21,287
2018-06-22,287
2018-06-23,287
2018-06-24,287
2018-06-25,287
2018-06-26,287
2018-06-27,287
2018-06-28,287
2018-06-29,287
2018-06-30,287
2018-07-01,287
2018-07-02,287
2018-07-03,287
2018-07-04,287
2018-07-05,287
2018-07-06,287
2018-07-07,287
2018-07-08,287
2018-07-09,287
2018-07-10,287
2018-07-11,287
2018-07-12,287
2018-07-13,287
2018-07-14,287
2018-07-15,287
2018-07-16,287
2018-07-17,287
2018-07-18,287
2018-07-19,287
2018-07-20,287
2018-07-21,287
2018-07-22,287
2018-07-23,287
2018-07-24,287
2018-07-25,287
2018-07-26,287
2018-07-27,287
2018-07-28,287
2018-07-29,287
2018-07-30,287
2018-07-31,287
2018-08-01,287
2018-08-02,287
2018-08-03,287
2018-08-04,287
2018-08-05,280
2018-08-06,280
2018-08-07,280
2018-08-08,280
2018-08-09,280
2018-08-10,280
2018-08-11,280
2018-08-12,280
2018-08-14,280
2018-08-16,280
2018-08-17,280
2018-08-18,280
2018-08-19,280
2018-08-20,280
2018-08-21,280
2018-08-22,280
2018-08-23,280
2018-08-24,280
2018-08-25,280
2018-08-26,280
2018-08-27,280
2018-08-28,266
2018-08-29,266
2018-08-30,266
2018-08-31,266
2018-09-01,266
2018-09-02,266
2018-09-03,266
2018-09-04,266
2018-09-05,266
2018-09-06,266
2018-09-07,266
2018-09-08,266
2018-09-09,266
2018-09-10,266
2018-09-11,266
2018-09-12,266
2018-09-13,266
2018-09-14,266
2018-09-15,266
2018-09-16,266
2018-09-17,266
2018-09-18,266
2018-09-19,266
2018-09-20,266
2018-09-21,253
2018-09-22,253
2018-09-23,253
2018-09-24,253
2018-09-25,253
2018-09-26,253
2018-09-27,253
2018-09-28,253
2018-09-29,253
2018-09-30,253
2018-10-02,253
2018-10-03,253
2018-10-04,253
2018-10-05,253
2018-10-06,253
2018-10-07,253
2018-10-08,253
2018-10-09,253
2018-10-10,253
2018-10-11,253
2018-10-12,253
2018-10-13,258
2018-10-14,258
2018-10-15,258
2018-10-16,258
2018-10-17,258
2018-10-18,258
2018-10-19,258
2018-10-20,258
2018-10-21,258
2018-10-22,258
2018-10-23,258
2018-10-24,258
2018-10-25,258
2018-10-26,258
2018-10-27,258
2018-10-28,258
2018-10-29,258
2018-10-30,258
2018-10-31,258
2018-11-01,258
2018-11-03,258
2018-11-04,263
2018-11-05,263
2018-11-06,263
2018-11-07,263
2018-11-08,263
2018-11-09,263
2018-11-10,263
2018-11-11,263
2018-11-12,263
2018-11-13,263
2018-11-14,263
2018-11-15,263
2018-11-16,263
2018-11-17,263
2018-11-18,250
2018-11-19,250
2018-11-20,250
2018-11-21,250
2018-11-22,250
2018-11-23,250
2018-11-24,250
2018-11-25,250
2018-11-26,250
2018-11-27,250
2018-11-28,250
2018-11-29,250
2018-12-01,239
2018-12-02,239
2018-12-03,239
2018-12-04,239
2018-12-05,239
2018-12-07,239
2018-12-09,239
2018-12-10,239
2018-12-11,239
2018-12-12,239
2018-12-13,239
2018-12-14,239
2018-12-15,245
2018-12-16,245
2018-12-17,245
2018-12-18,245
2018-12-19,245
2018-12-20,245
2018-12-21,245
2018-12-22,245
2018-12-23,245
2018-12-24,245
2018-12-25,245
2018-12-26,245
2018-12-27,245
2018-12-28,245
2018-12-29,245
2018-12-30,245
2018-12-31,241
2019-01-01,241
2019-01-02,241
2019-01-03,241
2019-01-04,241
2019-01-05,241
2019-01-06,241
2019-01-08,241
2019-01-10,241
2019-01-11,241
2019-01-12,241
2019-01-13,245
2019-01-14,245
2019-01-15,245
2019-01-16,245
2019-01-17,245
2019-01-18,245
2019-01-19,245
2019-01-20,245
2019-01-21,245
2019-01-22,245
2019-01-23,232
2019-01-24,232
2019-01-25,232
2019-01-26,232
2019-01-27,232
2019-01-28,232
2019-01-29,232
2019-01-30,232
2019-01-31,232
2019-02-01,220
2019-02-02,220
2019-02-03,220
2019-02-04,220
2019-02-05,220
2019-02-06,220
2019-02-07,220
2019-02-08,220
2019-02-09,220
2019-02-10,220
2019-02-11,220
2019-02-12,209
2019-02-13,209
2019-02-14,209
2019-02-15,209
2019-02-16,216
2019-02-17,216
2019-02-18,216
2019-02-19,216
2019-02-20,216
2019-02-21,216
2019-02-22,216
2019-02-23,216
2019-02-24,216
2019-02-25,220
2019-02-26,220
2019-02-27,220
2019-02-28,220
2019-03-01,220
2019-03-02,220
2019-03-03,220
2019-03-04,220
2019-03-05,220
2019-03-06,220
2019-03-07,220
2019-03-08,220
2019-03-09,220
2019-03-10,220
2019-03-11,209
2019-03-12,209
2019-03-13,209
2019-03-14,209
2019-03-15,209
2019-03-16,209
2019-03-17,209
2019-03-18,209
2019-03-19,209
2019-03-20,209
2019-03-21,209
2019-03-22,200
2019-03-23,200
2019-03-24,200
2019-03-25,200
2019-03-26,200
2019-03-27,200
2019-03-28,200
2019-03-29,200
2019-03-30,200
2019-03-31,200
2019-04-01,200
2019-04-02,200
2019-04-03,200
2019-04-04,200
2019-04-05,194
2019-04-06,194
2019-04-07,194
2019-04-08,194
2019-04-09,194
2019-04-10,194
2019-04-11,194
2019-04-12,194
2019-04-13,194
2019-04-14,194
2019-04-15,194
2019-04-16,194
2019-04-17,194
2019-04-18,194
2019-04-19,194
2019-04-20,196
2019-04-21,196
2019-04-22,196
2019-04-23,196
2019-04-24,196
2019-04-25,196
2019-04-26,196
2019-04-27,196
2019-04-28,196
2019-04-29,196
2019-04-30,196
2019-05-01,196
2019-05-02,196
2019-05-03,196
2019-05-04,196
2019-05-05,196
2019-05-06,196
2019-05-07,195
2019-05-08,195
2019-05-09,195
2019-05-10,195
2019-05-11,195
2019-05-12,195
2019-05-13,195
2019-05-14,195
2019-05-15,195
2019-05-16,195
2019-05-17,195
2019-05-18,195
2019-05-19,195
2019-05-20,195
2019-05-21,195
2019-05-22,195
2019-05-23,195
2019-05-24,188
2019-05-25,188
2019-05-26,188
2019-05-27,188
2019-05-28,188
2019-05-29,188
2019-05-30,188
2019-05-31,188
2019-06-01,188
2019-06-02,188
2019-06-03,188
2019-06-04,188
2019-06-05,188
2019-06-06,188
2019-06-07,187
2019-06-08,187
2019-06-09,187
2019-06-10,187
2019-06-11,187
2019-06-12,187
2019-06-13,187
2019-06-14,187
2019-06-15,187
2019-06-16,187
2019-06-17,187
2019-06-18,187
2019-06-19,187
2019-06-20,187
2019-06-21,187
2019-06-22,187
2019-06-23,187
2019-06-24,187
2019-06-25,187
2019-06-26,187
2019-06-27,179
2019-06-28,179
2019-06-29,179
2019-06-30,179
2019-07-01,179
2019-07-02,179
2019-07-03,179
2019-07-04,179
2019-07-05,179
2019-07-06,179
2019-07-07,179
2019-07-08,179
2019-07-09,179
2019-07-10,179
2019-07-11,179
2019-07-12,179
2019-07-13,179
2019-07-14,179
2019-07-15,172
2019-07-16,172
2019-07-17,172
2019-07-18,172
2019-07-19,172
2019-07-20,172
2019-07-21,172
2019-07-22,172
2019-07-23,172
2019-07-24,172
2019-07-25,172
2019-07-26,172
2019-07-27,172
2019-07-28,172
2019-07-29,172
2019-07-30,172
2019-07-31,172
2019-08-01,172
2019-08-02,172
2019-08-03,166
2019-08-04,166
2019-08-05,166
2019-08-06,166
2019-08-07,166
2019-08-08,166
2019-08-09,166
2019-08-10,166
2019-08-11,166
2019-08-12,166
2019-08-13,166
2019-08-14,166
2019-08-15,166
2019-08-16,166
2019-08-17,166
2019-08-18,168
2019-08-19,168
2019-08-20,168
2019-08-21,168
2019-08-22,168
2019-08-23,168
2019-08-24,168
2019-08-24,168
2019-08-25,168
2019-08-25,168
2019-08-26,168
2019-08-26,168
2019-08-27,168
2019-08-27,168
2019-08-28,168
2019-08-29,168
2019-08-30,168
2019-08-31,168
2019-09-01,168
2019-09-02,168
2019-09-03,168
