date_obj,Snapdragon price
2017-05-30,9601
2017-05-31,9560
2017-06-01,9457
2017-06-02,9147
2017-06-03,9147
2017-06-06,9062
2017-06-07,8825
2017-06-08,8825
2017-06-09,9160
2017-06-10,8843
2017-06-11,8679
2017-06-12,8679
2017-06-13,8590
2017-06-14,8530
2017-06-15,8530
2017-06-16,8755
2017-06-17,8755
2017-06-18,8736
2017-06-19,8736
2017-06-20,8945
2017-06-21,8973
2017-06-22,8973
2017-06-23,8901
2017-06-24,9017
2017-06-25,9035
2017-06-26,8991
2017-06-27,9003
2017-06-28,9003
2017-06-29,9112
2017-06-30,9400
2017-07-01,9400
2017-07-02,9236
2017-07-03,9006
2017-07-04,9267
2017-07-05,9267
2017-07-06,9445
2017-07-07,9445
2017-07-08,9013
2017-07-13,8918
2017-07-14,9012
2017-07-15,9012
2017-07-16,9012
2017-07-17,9076
2017-07-18,9119
2017-07-19,9117
2017-07-20,9071
2017-07-21,9063
2017-07-22,9132
2017-07-23,9392
2017-07-24,9392
2017-07-25,9270
2017-07-26,9303
2017-07-27,9558
2017-07-28,9276
2017-07-29,9276
2017-07-30,9333
2017-07-31,9333
2017-08-01,9521
2017-08-02,9452
2017-08-03,9709
2017-08-04,9709
2017-08-05,9894
2017-08-06,10024
2017-08-09,9931
2017-08-10,9913
2017-08-11,10088
2017-08-12,10037
2017-08-13,9900
2017-08-14,9777
2017-08-15,9665
2017-08-17,9917
2017-08-18,9917
2017-08-19,9912
2017-08-20,10110
2017-08-21,10102
2017-08-22,9933
2017-08-23,9870
2017-08-24,9949
2017-08-25,10019
2017-08-26,10128
2017-08-27,9936
2017-08-28,9940
2017-08-29,9940
2017-08-30,9965
2017-08-31,9941
2017-09-01,9941
2017-09-02,9889
2017-09-03,9889
2017-09-04,9823
2017-09-05,9872
2017-09-06,9883
2017-09-07,9795
2017-09-08,9795
2017-09-09,9793
2017-09-10,9639
2017-09-11,9476
2017-09-12,9476
2017-09-13,9172
2017-09-14,8879
2017-09-15,8879
2017-09-16,8901
2017-09-17,8708
2017-09-19,8273
2017-09-20,8231
2017-09-21,8209
2017-09-22,8136
2017-09-23,8136
2017-09-24,8360
2017-09-25,8394
2017-09-26,8131
2017-09-27,8131
2017-09-28,8047
2017-09-29,8122
2017-09-30,8203
2017-10-01,8239
2017-10-02,8033
2017-10-03,7808
2017-10-04,7808
2017-10-05,8034
2017-10-06,7916
2017-10-07,7693
2017-10-08,7786
2017-10-09,7983
2017-10-10,7905
2017-10-11,7905
2017-10-12,7818
2017-10-13,7927
2017-10-14,7917
2017-10-15,7917
2017-10-16,7975
2017-10-17,7975
2017-10-18,7856
2017-10-19,7834
2017-10-20,7736
2017-10-21,7662
2017-10-22,7648
2017-10-23,7672
2017-10-24,7648
2017-10-25,7766
2017-10-26,7668
2017-10-27,7607
2017-10-28,7607
2017-10-29,7697
2017-10-30,7698
2017-10-31,7690
2017-11-01,7690
2017-11-02,7687
2017-11-03,7666
2017-11-04,7768
2017-11-05,7811
2017-11-06,7712
2017-11-07,7700
2017-11-08,7727
2017-11-09,7762
2017-11-10,7849
2017-11-11,7616
2017-11-12,7622
2017-11-13,7669
2017-11-14,7655
2017-11-15,7570
2017-11-16,7544
2017-11-17,7786
2017-11-18,7786
2017-11-19,7633
2017-11-20,7471
2017-11-21,7429
2017-11-22,7548
2017-11-23,7639
2017-11-24,7670
2017-11-25,7731
2017-11-26,7751
2017-11-27,7751
2017-11-28,8035
2017-11-29,8255
2017-11-30,8238
2017-12-01,7994
2017-12-02,7743
2017-12-03,7833
2017-12-04,7952
2017-12-05,7977
2017-12-06,7958
2017-12-07,8040
2017-12-08,8040
2017-12-09,8031
2017-12-10,7908
2017-12-11,7846
2017-12-12,7886
2017-12-13,7906
2017-12-14,7955
2017-12-15,7755
2017-12-16,7604
2017-12-17,7582
2017-12-18,7610
2017-12-19,7678
2017-12-20,7806
2017-12-21,7771
2017-12-22,7746
2017-12-23,7655
2017-12-24,7732
2017-12-25,7765
2017-12-26,7737
2017-12-27,7652
2017-12-28,7717
2017-12-29,7755
2017-12-30,7787
2017-12-31,7740
2018-01-01,7762
2018-01-02,7758
2018-01-03,7757
2018-01-04,7584
2018-01-05,7657
2018-01-06,7721
2018-01-07,7666
2018-01-08,7491
2018-01-09,7546
2018-01-10,7675
2018-01-11,7710
2018-01-12,7688
2018-01-13,7671
2018-01-14,7683
2018-01-15,7679
2018-01-16,7692
2018-01-17,7728
2018-01-18,7765
2018-01-19,7765
2018-01-20,7793
2018-01-21,7815
2018-01-22,7853
2018-01-23,7865
2018-01-24,7886
2018-01-25,7780
2018-01-26,7696
2018-01-27,7641
2018-01-28,7691
2018-01-29,7779
2018-01-30,7862
2018-01-31,7817
2018-02-01,7806
2018-02-02,7834
2018-02-04,7861
2018-02-05,7855
2018-02-06,7863
2018-02-07,7899
2018-02-08,7899
2018-02-09,7941
2018-02-10,8057
2018-02-11,8092
2018-02-12,8126
2018-02-13,8435
2018-02-14,8586
2018-02-15,8479
2018-02-16,8538
2018-02-17,8653
2018-02-18,8916
2018-02-19,8889
2018-02-20,8874
2018-02-21,9052
2018-02-22,9126
2018-02-23,9189
2018-02-24,8972
2018-02-25,8773
2018-02-26,9054
2018-02-27,8952
2018-02-28,8933
2018-03-01,8896
2018-03-02,8932
2018-03-03,9052
2018-03-04,9052
2018-03-05,8976
2018-03-06,9034
2018-03-07,9175
2018-03-08,9175
2018-03-09,9133
2018-03-10,9085
2018-03-11,9172
2018-03-12,9013
2018-03-13,8927
2018-03-14,8990
2018-03-15,9105
2018-03-16,9241
2018-03-17,8986
2018-03-18,8686
2018-03-19,8616
2018-03-20,8605
2018-03-21,8629
2018-03-23,8641
2018-03-24,8633
2018-03-26,8326
2018-03-27,8556
2018-03-28,8641
2018-03-29,8536
2018-03-30,8469
2018-03-31,8473
2018-04-01,8487
2018-04-02,8481
2018-04-03,8471
2018-04-04,8399
2018-04-05,8399
2018-04-06,8445
2018-04-08,8479
2018-04-09,8397
2018-04-10,8279
2018-04-11,8297
2018-04-12,8258
2018-04-13,8361
2018-04-14,8413
2018-04-16,8492
2018-04-17,8463
2018-04-18,8436
2018-04-19,8495
2018-04-20,8481
2018-04-21,8405
2018-04-22,8425
2018-04-23,8433
2018-04-24,8537
2018-04-25,8555
2018-04-26,8555
2018-04-27,8559
2018-04-28,8540
2018-04-29,8621
2018-04-30,8762
2018-05-01,8712
2018-05-02,8709
2018-05-03,8672
2018-05-04,8562
2018-05-05,8593
2018-05-06,8593
2018-05-07,8809
2018-05-08,8849
2018-05-09,8825
2018-05-10,8736
2018-05-11,8666
2018-05-12,8729
2018-05-13,8729
2018-05-14,8637
2018-05-15,8701
2018-05-16,8759
2018-05-17,8752
2018-05-18,8646
2018-05-19,8569
2018-05-20,8565
2018-05-21,8588
2018-05-22,8603
2018-05-23,8561
2018-05-24,8574
2018-05-25,8624
2018-05-26,8661
2018-05-27,8609
2018-05-28,8628
2018-05-29,8572
2018-05-30,8549
2018-05-31,8567
2018-06-01,8638
2018-06-02,8734
2018-06-03,8600
2018-06-04,8604
2018-06-05,8589
2018-06-06,8629
2018-06-07,8533
2018-06-08,8464
2018-06-09,8345
2018-06-10,8162
2018-06-11,8114
2018-06-12,8095
2018-06-13,8023
2018-06-14,7999
2018-06-15,7990
2018-06-16,7998
2018-06-17,8057
2018-06-18,7955
2018-06-19,8015
2018-06-20,8015
2018-06-21,8109
2018-06-22,8202
2018-06-23,8202
2018-06-24,8207
2018-06-25,8200
2018-06-26,8151
2018-06-27,8153
2018-06-28,8126
2018-06-29,8103
2018-06-30,8050
2018-07-01,8040
2018-07-02,7994
2018-07-03,7997
2018-07-04,7958
2018-07-05,8048
2018-07-06,8087
2018-07-07,7977
2018-07-08,7908
2018-07-09,7852
2018-07-10,8035
2018-07-11,8106
2018-07-12,8169
2018-07-13,8283
2018-07-14,8200
2018-07-15,8207
2018-07-16,8185
2018-07-17,8213
2018-07-18,8137
2018-07-19,8142
2018-07-20,8144
2018-07-21,8170
2018-07-22,8175
2018-07-23,8198
2018-07-24,8107
2018-07-25,8143
2018-07-26,8161
2018-07-27,8248
2018-07-28,8242
2018-07-29,8279
2018-07-30,8324
2018-07-31,8376
2018-08-01,8416
2018-08-02,8346
2018-08-03,8361
2018-08-04,8420
2018-08-05,8475
2018-08-06,8525
2018-08-07,8591
2018-08-08,8591
2018-08-09,8529
2018-08-10,8382
2018-08-11,8396
2018-08-12,8429
2018-08-14,8589
2018-08-16,8414
2018-08-17,8441
2018-08-18,8393
2018-08-19,8496
2018-08-20,8537
2018-08-21,8698
2018-08-22,8640
2018-08-23,8670
2018-08-24,8678
2018-08-25,8702
2018-08-26,8761
2018-08-27,8804
2018-08-28,8739
2018-08-29,8612
2018-08-30,8628
2018-08-31,8755
2018-09-01,8835
2018-09-02,8819
2018-09-03,8841
2018-09-04,8817
2018-09-05,8811
2018-09-06,8811
2018-09-07,8814
2018-09-08,8814
2018-09-09,8840
2018-09-10,8782
2018-09-11,8666
2018-09-12,8607
2018-09-13,8600
2018-09-14,8621
2018-09-15,8649
2018-09-16,8642
2018-09-17,8702
2018-09-18,8728
2018-09-19,8705
2018-09-20,8672
2018-09-21,8659
2018-09-22,8644
2018-09-23,8622
2018-09-24,8711
2018-09-25,8746
2018-09-26,8810
2018-09-27,9010
2018-09-28,9030
2018-09-29,9074
2018-09-30,9052
2018-10-02,9104
2018-10-03,9019
2018-10-04,8926
2018-10-05,8903
2018-10-06,8985
2018-10-07,9020
2018-10-08,8995
2018-10-09,9037
2018-10-10,9146
2018-10-11,9263
2018-10-12,9331
2018-10-13,9295
2018-10-14,9285
2018-10-15,9294
2018-10-16,9260
2018-10-17,9138
2018-10-18,9077
2018-10-19,9109
2018-10-20,9161
2018-10-21,9226
2018-10-22,9278
2018-10-23,9408
2018-10-24,9449
2018-10-25,9426
2018-10-26,9545
2018-10-27,9947
2018-10-28,10208
2018-10-29,10274
2018-10-30,10221
2018-10-31,10133
2018-11-01,9993
2018-11-03,9881
2018-11-04,9798
2018-11-05,9798
2018-11-06,9659
2018-11-07,9641
2018-11-08,9551
2018-11-09,9564
2018-11-10,9424
2018-11-11,9342
2018-11-12,9214
2018-11-13,9129
2018-11-14,9037
2018-11-15,8952
2018-11-16,9057
2018-11-17,9093
2018-11-18,9035
2018-11-19,9041
2018-11-20,9026
2018-11-21,9001
2018-11-22,8900
2018-11-23,8731
2018-11-24,8668
2018-11-25,8698
2018-11-26,8560
2018-11-27,8459
2018-11-28,8353
2018-11-29,8276
2018-12-01,8485
2018-12-02,8638
2018-12-03,8811
2018-12-04,8780
2018-12-05,8926
2018-12-07,9042
2018-12-09,9121
2018-12-10,9112
2018-12-11,8834
2018-12-12,8862
2018-12-13,9055
2018-12-14,9109
2018-12-15,9158
2018-12-16,9044
2018-12-17,8936
2018-12-18,8957
2018-12-19,9108
2018-12-20,9261
2018-12-21,9184
2018-12-22,9091
2018-12-23,8988
2018-12-24,8846
2018-12-25,8841
2018-12-26,8868
2018-12-27,8973
2018-12-28,9126
2018-12-29,9162
2018-12-30,9120
2018-12-31,9095
2019-01-01,9063
2019-01-02,9053
2019-01-03,9109
2019-01-04,9133
2019-01-05,9178
2019-01-06,9182
2019-01-08,9094
2019-01-10,8739
2019-01-11,8740
2019-01-12,8761
2019-01-13,8793
2019-01-14,8722
2019-01-15,8650
2019-01-16,8625
2019-01-17,8559
2019-01-18,8394
2019-01-19,8345
2019-01-20,8443
2019-01-21,8629
2019-01-22,8706
2019-01-23,8654
2019-01-24,8679
2019-01-25,8648
2019-01-26,8643
2019-01-27,8695
2019-01-28,8718
2019-01-29,8850
2019-01-30,8843
2019-01-31,8686
2019-02-01,8628
2019-02-02,8614
2019-02-03,8643
2019-02-04,8690
2019-02-05,8662
2019-02-06,8644
2019-02-07,8580
2019-02-08,8506
2019-02-09,8584
2019-02-10,8666
2019-02-11,8682
2019-02-12,8641
2019-02-13,8562
2019-02-14,8476
2019-02-15,8476
2019-02-16,8455
2019-02-17,8441
2019-02-18,8424
2019-02-19,8460
2019-02-20,8477
2019-02-21,8530
2019-02-22,8516
2019-02-23,8439
2019-02-24,8355
2019-02-25,8329
2019-02-26,8254
2019-02-27,8225
2019-02-28,8223
2019-03-01,8087
2019-03-02,8041
2019-03-03,7961
2019-03-04,7949
2019-03-05,8015
2019-03-06,8083
2019-03-07,8147
2019-03-08,8118
2019-03-09,8061
2019-03-10,8054
2019-03-11,8121
2019-03-12,8136
2019-03-13,8090
2019-03-14,8005
2019-03-15,7994
2019-03-16,8036
2019-03-17,8123
2019-03-18,8239
2019-03-19,8250
2019-03-20,8173
2019-03-21,8198
2019-03-22,8172
2019-03-23,8196
2019-03-24,8200
2019-03-25,8166
2019-03-26,8115
2019-03-27,8131
2019-03-28,8124
2019-03-29,8131
2019-03-30,8164
2019-03-31,8160
2019-04-01,8148
2019-04-02,8064
2019-04-03,7965
2019-04-04,7920
2019-04-05,7893
2019-04-06,7881
2019-04-07,7854
