date_obj,Zenyte%20ring price
2016-12-11,25413264
2016-12-12,25413264
2016-12-13,25413264
2016-12-14,25413264
2016-12-15,25413264
2016-12-16,25413264
2016-12-17,25413264
2016-12-18,25413264
2016-12-19,25413264
2016-12-20,25413264
2016-12-21,25413264
2016-12-22,25413264
2016-12-23,25413264
2016-12-24,25413264
2016-12-25,25413264
2016-12-26,25413264
2016-12-27,25413264
2016-12-28,25413264
2016-12-29,25413264
2016-12-30,25413264
2016-12-31,25413264
2017-01-01,25413264
2017-01-02,25413264
2017-01-03,25413264
2017-01-04,25413264
2017-01-05,25413264
2017-01-06,25413264
2017-01-07,25413264
2017-01-08,25413264
2017-01-09,25413264
2017-01-10,25413264
2017-01-11,25413264
2017-01-12,25413264
2017-01-13,25413264
2017-01-14,25413264
2017-01-15,25413264
2017-01-16,25413264
2017-01-17,25413264
2017-01-18,25413264
2017-01-19,25413264
2017-01-20,25413264
2017-01-21,25413264
2017-01-22,25413264
2017-01-27,25413264
2017-01-28,25413264
2017-01-29,25413264
2017-01-30,25413264
2017-01-31,25413264
2017-02-01,25413264
2017-02-02,25413264
2017-02-03,25413264
2017-02-04,25413264
2017-02-05,25413264
2017-02-06,25413264
2017-02-07,25413264
2017-02-08,25413264
2017-02-09,25413264
2017-02-10,25413264
2017-02-11,25413264
2017-02-12,25413264
2017-02-13,25413264
2017-02-14,25413264
2017-02-15,25413264
2017-02-16,25413264
2017-02-18,25413264
2017-02-19,25413264
2017-02-20,25413264
2017-02-21,25413264
2017-02-22,25413264
2017-02-23,25413264
2017-02-24,25413264
2017-02-25,25413264
2017-02-26,25413264
2017-02-27,25413264
2017-02-28,25413264
2017-03-01,25413264
2017-03-02,25413264
2017-03-03,25413264
2017-03-04,24150066
2017-03-05,24150066
2017-03-06,24150066
2017-03-07,24150066
2017-03-08,24150066
2017-03-09,24150066
2017-03-10,24150066
2017-03-11,24150066
2017-03-12,24150066
2017-03-13,24150066
2017-03-14,24150066
2017-03-15,24150066
2017-03-16,24150066
2017-03-17,24150066
2017-03-18,24150066
2017-03-19,24150066
2017-03-20,24150066
2017-03-21,24150066
2017-03-22,24150066
2017-03-23,24150066
2017-03-24,24150066
2017-03-25,24150066
2017-03-26,24150066
2017-03-27,24150066
2017-03-28,24150066
2017-03-29,24150066
2017-03-30,24150066
2017-03-31,24150066
2017-04-01,24150066
2017-04-02,24150066
2017-04-03,24150066
2017-04-04,24150066
2017-04-12,13800000
2017-04-13,13800000
2017-04-14,13800000
2017-04-15,13800000
2017-04-16,13800000
2017-04-17,13800000
2017-04-18,13800000
2017-04-19,13800000
2017-04-20,13800000
2017-04-21,13800000
2017-04-22,13800000
2017-04-23,13800000
2017-04-24,13800000
2017-04-25,13800000
2017-04-26,13800000
2017-04-27,13800000
2017-04-28,13800000
2017-04-29,13800000
2017-04-30,13800000
2017-05-01,13800000
2017-05-02,13800000
2017-05-03,13800000
2017-05-04,13800000
2017-05-05,13800000
2017-05-06,13800000
2017-05-07,13800000
2017-05-08,13800000
2017-05-09,13800000
2017-05-10,13800000
2017-05-11,13800000
2017-05-12,13800000
2017-05-13,13800000
2017-05-14,13800000
2017-05-15,13800000
2017-05-16,13800000
2017-05-17,13800000
2017-05-18,13800000
2017-05-19,13800000
2017-05-20,13800000
2017-05-21,13800000
2017-05-22,13800000
2017-05-23,13800000
2017-05-24,13800000
2017-05-25,13800000
2017-05-26,13800000
2017-05-27,13800000
2017-05-28,13800000
2017-05-29,13800000
2017-05-30,13800000
2017-05-31,13800000
2017-06-01,13800000
2017-06-02,13800000
2017-06-03,13800000
2017-06-06,13800000
2017-06-07,13800000
2017-06-08,13800000
2017-06-09,13800000
2017-06-10,13800000
2017-06-11,13800000
2017-06-12,13800000
2017-06-13,13800000
2017-06-14,13800000
2017-06-15,13800000
2017-06-16,13800000
2017-06-17,13800000
2017-06-18,13800000
2017-06-19,13800000
2017-06-20,13800000
2017-06-21,13800000
2017-06-22,13800000
2017-06-23,13800000
2017-06-24,13800000
2017-06-25,13800000
2017-06-26,13800000
2017-06-27,13800000
2017-06-28,13800000
2017-06-29,13800000
2017-06-30,13800000
2017-07-01,13800000
2017-07-02,13800000
2017-07-03,13800000
2017-07-04,13800000
2017-07-05,13800000
2017-07-06,13800000
2017-07-07,13800000
2017-07-08,13800000
2017-07-13,13800000
2017-07-14,13800000
2017-07-15,13800000
2017-07-16,13800000
2017-07-17,13800000
2017-07-18,13800000
2017-07-19,13800000
2017-07-20,13800000
2017-07-21,13800000
2017-07-22,13800000
2017-07-23,13800000
2017-07-24,13800000
2017-07-25,13800000
2017-07-26,13800000
2017-07-27,13800000
2017-07-28,13800000
2017-07-29,13800000
2017-07-30,13800000
2017-07-31,13800000
2017-08-01,13800000
2017-08-02,13800000
2017-08-03,13800000
2017-08-04,13800000
2017-08-05,13800000
2017-08-06,13800000
2017-08-09,13800000
2017-08-10,13800000
2017-08-11,13800000
2017-08-12,13800000
2017-08-13,13800000
2017-08-14,13800000
2017-08-15,13800000
2017-08-16,13800000
2017-08-17,13800000
2017-08-18,13800000
2017-08-19,13800000
2017-08-20,13800000
2017-08-21,13800000
2017-08-22,13800000
2017-08-23,13800000
2017-08-24,13800000
2017-08-25,13800000
2017-08-26,13800000
2017-08-27,13800000
2017-08-28,13800000
2017-08-29,13800000
2017-08-30,13800000
2017-08-31,13800000
2017-09-01,13800000
2017-09-02,13800000
2017-09-03,13800000
2017-09-04,14221631
2017-09-05,14221631
2017-09-06,14221631
2017-09-07,14221631
2017-09-08,14221631
2017-09-09,14221631
2017-09-10,14221631
2017-09-11,14221631
2017-09-12,14221631
2017-09-13,14221631
2017-09-14,14221631
2017-09-15,14221631
2017-09-16,14221631
2017-09-17,14221631
2017-09-18,14221631
2017-09-19,14221631
2017-09-20,14221631
2017-09-21,14221631
2017-09-22,14221631
2017-09-23,14221631
2017-09-24,14221631
2017-09-25,14221631
2017-09-26,14221631
2017-09-27,14221631
2017-09-28,14221631
2017-09-29,14221631
2017-09-30,14221631
2017-10-01,14221631
2017-10-02,14221631
2017-10-03,14221631
2017-10-04,14221631
2017-10-05,14221631
2017-10-06,14221631
2017-10-07,14221631
2017-10-08,14221631
2017-10-09,14221631
2017-10-10,14221631
2017-10-11,14221631
2017-10-12,14221631
2017-10-13,14221631
2017-10-14,14221631
2017-10-15,14221631
2017-10-16,14221631
2017-10-17,14221631
2017-10-18,14221631
2017-10-19,14221631
2017-10-20,14221631
2017-10-21,14221631
2017-10-22,14221631
2017-10-23,14221631
2017-10-24,14221631
2017-10-25,14221631
2017-10-26,14221631
2017-10-27,14221631
2017-10-28,14221631
2017-10-29,14221631
2017-10-30,14221631
2017-10-31,14221631
2017-11-01,14221631
2017-11-02,14221631
2017-11-03,14221631
2017-11-04,14221631
2017-11-05,14221631
2017-11-06,14221631
2017-11-07,14221631
2017-11-08,14221631
2017-11-09,14221631
2017-11-10,14221631
2017-11-11,14221631
2017-11-12,14221631
2017-11-13,14221631
2017-11-14,14221631
2017-11-15,14221631
2017-11-16,14221631
2017-11-17,14221631
2017-11-18,14221631
2017-11-19,14221631
2017-11-20,14221631
2017-11-21,14221631
2017-11-22,14221631
2017-11-23,14221631
2017-11-24,14221631
2017-11-25,14221631
2017-11-26,14221631
2017-11-27,14221631
2017-11-28,14221631
2017-11-29,14221631
2017-11-30,14221631
2017-12-01,14221631
2017-12-02,14221631
2017-12-03,14221631
2017-12-04,14221631
2017-12-05,14221631
2017-12-06,14221631
2017-12-07,14221631
2017-12-08,14221631
2017-12-09,14221631
2017-12-10,14221631
2017-12-11,14221631
2017-12-12,14221631
2017-12-13,14221631
2017-12-14,14221631
2017-12-15,14221631
2017-12-16,14221631
2017-12-17,14221631
2017-12-18,14221631
2017-12-19,14221631
2017-12-20,14221631
2017-12-21,14221631
2017-12-22,14221631
2017-12-23,14221631
2017-12-24,14221631
2017-12-25,14221631
2017-12-26,14221631
2017-12-27,14221631
2017-12-28,14221631
2017-12-29,14221631
2017-12-30,14221631
2017-12-31,14221631
2018-01-01,14221631
2018-01-02,14221631
2018-01-03,14221631
2018-01-04,14221631
2018-01-05,14221631
2018-01-06,14221631
2018-01-07,14221631
2018-01-08,14221631
2018-01-09,14221631
2018-01-10,14221631
2018-01-11,14221631
2018-01-12,14221631
2018-01-13,14221631
2018-01-14,14221631
2018-01-15,14221631
2018-01-16,14221631
2018-01-17,14221631
2018-01-18,14221631
2018-01-19,14221631
2018-01-20,14221631
2018-01-21,14221631
2018-01-22,14221631
2018-01-23,14221631
2018-01-24,13523564
2018-01-25,13523564
2018-01-26,13523564
2018-01-27,13523564
2018-01-28,13523564
2018-01-29,13523564
2018-01-30,13523564
2018-01-31,13523564
2018-02-01,13523564
2018-02-02,13523564
2018-02-03,13523564
2018-02-04,13523564
2018-02-05,13523564
2018-02-06,13523564
2018-02-07,13523564
2018-02-08,13523564
2018-02-09,13523564
2018-02-10,13523564
2018-02-11,13523564
2018-02-12,13523564
2018-02-13,13523564
2018-02-14,13523564
2018-02-15,13523564
2018-02-16,13523564
2018-02-17,13523564
2018-02-18,13523564
2018-02-19,13523564
2018-02-20,13523564
2018-02-21,13523564
2018-02-22,13523564
2018-02-23,13523564
2018-02-24,13523564
2018-02-25,13523564
2018-02-26,13523564
2018-02-27,13523564
2018-02-28,13523564
2018-03-01,13523564
2018-03-02,13523564
2018-03-03,13523564
2018-03-04,13523564
2018-03-05,13523564
2018-03-06,13523564
2018-03-07,13523564
2018-03-08,13523564
2018-03-09,13523564
2018-03-10,13523564
2018-03-11,13523564
2018-03-12,13523564
2018-03-13,13523564
2018-03-14,13523564
2018-03-15,13523564
2018-03-16,13523564
2018-03-17,13523564
2018-03-18,13523564
2018-03-20,13523564
2018-03-21,13523564
2018-03-23,13585665
2018-03-24,13585665
2018-03-27,13585665
2018-03-28,13585665
2018-03-29,13585665
2018-03-30,13585665
2018-03-31,13585665
2018-04-01,13585665
2018-04-02,13585665
2018-04-03,13585665
2018-04-04,13585665
2018-04-05,13585665
2018-04-06,13585665
2018-04-08,13585665
2018-04-09,13585665
2018-04-10,13585665
2018-04-11,13585665
2018-04-12,13585665
2018-04-13,13585665
2018-04-14,13585665
2018-04-16,13585665
2018-04-17,13585665
2018-04-18,13585665
2018-04-19,13585665
2018-04-20,13585665
2018-04-21,13585665
2018-04-22,13585665
2018-04-23,13585665
2018-04-24,13585665
2018-04-25,13585665
2018-04-26,13585665
2018-04-27,13585665
2018-04-28,14082750
2018-04-29,14082750
2018-04-30,14082750
2018-05-02,14082750
2018-05-03,14082750
2018-05-04,14082750
2018-05-05,14082750
2018-05-06,14082750
2018-05-07,14082750
2018-05-08,14082750
2018-05-09,14082750
2018-05-10,14082750
2018-05-11,14082750
2018-05-12,14082750
2018-05-13,14082750
2018-05-14,14082750
2018-05-15,14082750
2018-05-16,14082750
2018-05-17,14082750
2018-05-18,14082750
2018-05-19,14082750
2018-05-20,14082750
2018-05-21,14082750
2018-05-22,14082750
2018-05-23,14082750
2018-05-24,14082750
2018-05-25,14082750
2018-05-26,14082750
2018-05-27,14082750
2018-05-28,14082750
2018-05-29,14082750
2018-05-30,14082750
2018-05-31,14082750
2018-06-01,14082750
2018-06-02,14082750
2018-06-03,14082750
2018-06-04,14082750
2018-06-05,14536880
2018-06-06,14536880
2018-06-07,14536880
2018-06-08,14536880
2018-06-09,14536880
2018-06-10,14536880
2018-06-11,14536880
2018-06-12,14536880
2018-06-13,14536880
2018-06-14,14536880
2018-06-15,14536880
2018-06-16,14536880
2018-06-17,14536880
2018-06-18,14536880
2018-06-19,14536880
2018-06-20,14536880
2018-06-21,14536880
2018-06-22,14536880
2018-06-23,14536880
2018-06-24,14536880
2018-06-25,14536880
2018-06-26,14536880
2018-06-27,14536880
2018-06-28,14536880
2018-06-29,14536880
2018-06-30,14536880
2018-07-01,14536880
2018-07-02,14536880
2018-07-03,14536880
2018-07-04,14536880
2018-07-05,14536880
2018-07-06,14536880
2018-07-07,14536880
2018-07-08,14536880
2018-07-09,14536880
2018-07-10,14536880
2018-07-11,14536880
2018-07-12,14536880
2018-07-13,14536880
2018-07-14,14536880
2018-07-15,14536880
2018-07-16,14536880
2018-07-17,14536880
2018-07-18,14536880
2018-07-19,14536880
2018-07-20,14536880
2018-07-21,14536880
2018-07-22,14536880
2018-07-23,14536880
2018-07-24,14536880
2018-07-25,14536880
2018-07-26,14536880
2018-07-27,14536880
2018-07-28,14536880
2018-07-29,14536880
2018-07-30,14536880
2018-07-31,14536880
2018-08-01,14536880
2018-08-02,14536880
2018-08-03,15119786
2018-08-04,15119786
2018-08-05,15119786
2018-08-06,15119786
2018-08-07,15119786
2018-08-08,15119786
2018-08-09,15119786
2018-08-10,15119786
2018-08-11,15119786
2018-08-12,15119786
2018-08-14,15119786
2018-08-16,15119786
2018-08-17,15119786
2018-08-18,15119786
2018-08-19,15119786
2018-08-20,15119786
2018-08-21,15119786
2018-08-22,15119786
2018-08-23,15119786
2018-08-24,15119786
2018-08-25,15119786
2018-08-26,15119786
2018-08-27,15119786
2018-08-28,15119786
2018-08-29,15119786
2018-08-30,15119786
2018-08-31,15119786
2018-09-01,15119786
2018-09-02,15119786
2018-09-03,15119786
2018-09-04,15119786
2018-09-05,15119786
2018-09-06,15119786
2018-09-07,15119786
2018-09-08,15119786
2018-09-09,15119786
2018-09-10,15119786
2018-09-11,15119786
2018-09-12,15119786
2018-09-13,15119786
2018-09-14,15119786
2018-09-15,15119786
2018-09-16,15119786
2018-09-17,15436849
2018-09-18,15436849
2018-09-19,15436849
2018-09-20,15436849
2018-09-21,15436849
2018-09-22,15436849
2018-09-23,15436849
2018-09-24,15436849
2018-09-25,15436849
2018-09-26,15436849
2018-09-27,15436849
2018-09-28,15436849
2018-09-29,15436849
2018-09-30,15436849
2018-10-02,15436849
2018-10-03,15436849
2018-10-04,15436849
2018-10-05,15436849
2018-10-06,15436849
2018-10-07,15436849
2018-10-08,15436849
2018-10-09,15436849
2018-10-10,15436849
2018-10-11,15436849
2018-10-12,15436849
2018-10-13,15436849
2018-10-14,15436849
2018-10-15,15436849
2018-10-16,15436849
2018-10-17,15436849
2018-10-18,15436849
2018-10-19,15436849
2018-10-20,15436849
2018-10-21,15436849
2018-10-22,15436849
2018-10-23,15436849
2018-10-24,15436849
2018-10-25,15436849
2018-10-26,15436849
2018-10-27,15436849
2018-10-28,15436849
2018-10-29,15436849
2018-10-30,15436849
2018-10-31,15436849
2018-11-01,15436849
2018-11-03,15436849
2018-11-04,15436849
2018-11-05,15436849
2018-11-06,15436849
2018-11-07,15436849
2018-11-08,15436849
2018-11-09,15684895
2018-11-10,15684895
2018-11-11,15684895
2018-11-12,15684895
2018-11-13,15684895
2018-11-14,15684895
2018-11-15,15684895
2018-11-16,15684895
2018-11-17,15684895
2018-11-18,15684895
2018-11-19,15684895
2018-11-20,15684895
2018-11-21,15684895
2018-11-22,15684895
2018-11-23,15684895
2018-11-24,15684895
2018-11-25,15684895
2018-11-26,15684895
2018-11-27,15684895
2018-11-28,15684895
2018-11-29,15684895
2018-12-01,15684895
2018-12-02,15684895
2018-12-03,15684895
2018-12-04,15684895
2018-12-05,15684895
2018-12-07,15684895
2018-12-09,15684895
2018-12-10,15684895
2018-12-11,15684895
2018-12-12,15684895
2018-12-13,15684895
2018-12-14,15684895
2018-12-15,15684895
2018-12-16,15684895
2018-12-17,15684895
2018-12-18,15684895
2018-12-19,15684895
2018-12-20,15684895
2018-12-21,15684895
2018-12-22,15684895
2018-12-23,15684895
2018-12-24,15684895
2018-12-25,15684895
2018-12-26,15684895
2018-12-27,15684895
2018-12-28,15684895
2018-12-29,15684895
2018-12-30,15684895
2018-12-31,15684895
2019-01-01,14986144
2019-01-02,14986144
2019-01-03,14986144
2019-01-04,14986144
2019-01-05,14986144
2019-01-06,14986144
2019-01-08,14986144
2019-01-10,14986144
2019-01-11,14986144
2019-01-12,14986144
2019-01-13,14986144
2019-01-14,14986144
2019-01-15,14986144
2019-01-16,14986144
2019-01-17,14986144
2019-01-18,14986144
2019-01-19,14986144
2019-01-20,14986144
2019-01-21,14986144
2019-01-22,14986144
2019-01-23,14986144
2019-01-24,14986144
2019-01-25,14986144
2019-01-26,14986144
2019-01-27,14986144
2019-01-28,14986144
2019-01-29,14986144
2019-01-30,14986144
2019-01-31,15193872
2019-02-01,15193872
2019-02-02,15193872
2019-02-03,15193872
2019-02-04,15193872
2019-02-05,15193872
2019-02-06,15193872
2019-02-07,15193872
2019-02-08,15193872
2019-02-09,15193872
2019-02-10,15193872
2019-02-11,15193872
2019-02-12,15193872
2019-02-13,15193872
2019-02-14,15193872
2019-02-15,15193872
2019-02-16,15193872
2019-02-17,15193872
2019-02-18,15193872
2019-02-19,15193872
2019-02-20,15193872
2019-02-21,15717335
2019-02-22,15717335
2019-02-23,15717335
2019-02-24,15717335
2019-02-25,15717335
2019-02-26,15717335
2019-02-27,15717335
2019-02-28,15717335
2019-03-01,15717335
2019-03-02,15717335
2019-03-03,15717335
2019-03-04,15717335
2019-03-05,15717335
2019-03-06,15717335
2019-03-07,15717335
2019-03-08,15717335
2019-03-09,15717335
2019-03-10,15717335
2019-03-11,15717335
2019-03-12,15717335
2019-03-13,15717335
2019-03-14,15717335
2019-03-15,15717335
2019-03-16,15717335
2019-03-17,15717335
2019-03-18,15717335
2019-03-19,15717335
2019-03-20,15717335
2019-03-21,15717335
2019-03-22,15717335
2019-03-23,15717335
2019-03-24,15717335
2019-03-25,16227148
2019-03-26,16227148
2019-03-27,16227148
2019-03-28,16227148
2019-03-29,16227148
2019-03-30,16227148
2019-03-31,16227148
2019-04-01,16227148
2019-04-02,16227148
2019-04-03,16227148
2019-04-04,16227148
2019-04-05,16227148
2019-04-06,16227148
2019-04-07,16227148
2019-04-08,16227148
2019-04-09,16227148
2019-04-10,16227148
2019-04-11,16227148
2019-04-12,16227148
2019-04-13,16227148
2019-04-14,16227148
2019-04-15,16227148
2019-04-16,16227148
2019-04-17,16227148
2019-04-18,16227148
2019-04-19,16227148
2019-04-20,16227148
2019-04-21,16227148
2019-04-22,16227148
2019-04-23,16227148
2019-04-24,16227148
2019-04-25,16227148
2019-04-26,16227148
2019-04-27,16227148
2019-04-28,16227148
2019-04-29,16227148
2019-04-30,16227148
2019-05-01,16227148
2019-05-02,16227148
2019-05-03,16227148
2019-05-04,16227148
2019-05-05,16227148
2019-05-06,16227148
2019-05-07,16227148
2019-05-08,16227148
2019-05-09,16227148
2019-05-10,16227148
2019-05-11,16227148
2019-05-12,16227148
2019-05-13,16227148
2019-05-14,16227148
2019-05-15,16227148
2019-05-16,16227148
2019-05-17,16227148
2019-05-18,16227148
2019-05-19,16227148
2019-05-20,16329255
2019-05-21,16329255
2019-05-22,16329255
2019-05-23,16329255
2019-05-24,16329255
2019-05-25,16329255
2019-05-26,16329255
2019-05-27,16329255
2019-05-28,16329255
2019-05-29,16329255
2019-05-30,16329255
2019-05-31,16329255
2019-06-01,16329255
2019-06-02,16329255
2019-06-03,16329255
2019-06-04,16329255
2019-06-05,16329255
2019-06-06,16329255
2019-06-07,16329255
2019-06-08,16329255
2019-06-09,16329255
2019-06-10,16329255
2019-06-11,16329255
2019-06-12,16329255
2019-06-13,16329255
2019-06-14,16329255
2019-06-15,16329255
2019-06-16,16329255
2019-06-17,16329255
2019-06-18,16329255
2019-06-19,16329255
2019-06-20,16329255
2019-06-21,16329255
2019-06-22,16329255
2019-06-23,16329255
2019-06-24,16329255
2019-06-25,16329255
2019-06-26,16329255
2019-06-27,16329255
2019-06-28,16329255
2019-06-29,16329255
2019-06-30,16329255
2019-07-01,16329255
2019-07-02,16329255
2019-07-03,16329255
2019-07-04,16329255
2019-07-05,15531037
2019-07-06,15531037
2019-07-07,15531037
2019-07-08,15531037
2019-07-09,15531037
2019-07-10,15531037
2019-07-11,15531037
2019-07-12,15531037
2019-07-13,15531037
2019-07-14,15531037
2019-07-15,15531037
2019-07-16,15531037
2019-07-17,15531037
2019-07-18,15531037
2019-07-19,15531037
2019-07-20,15531037
2019-07-21,15531037
2019-07-22,15531037
2019-07-23,15531037
2019-07-24,15531037
2019-07-25,15531037
2019-07-26,15531037
2019-07-27,15531037
2019-07-28,15531037
2019-07-29,15531037
2019-07-30,15531037
2019-07-31,15531037
2019-08-01,15531037
2019-08-02,15531037
2019-08-03,15531037
2019-08-04,15531037
2019-08-05,15531037
2019-08-06,15531037
2019-08-07,15531037
2019-08-08,15531037
2019-08-09,15531037
2019-08-10,15531037
2019-08-11,15531037
2019-08-12,15531037
2019-08-13,15531037
2019-08-14,15531037
2019-08-15,15531037
2019-08-16,15531037
2019-08-17,15531037
2019-08-18,15531037
2019-08-19,15531037
2019-08-20,15531037
2019-08-21,14796798
2019-08-22,14796798
2019-08-23,14796798
2019-08-24,14796798
2019-08-24,14796798
2019-08-25,14796798
2019-08-25,14796798
2019-08-26,14796798
2019-08-26,14796798
2019-08-27,14796798
2019-08-27,14796798
2019-08-28,14796798
2019-08-29,14796798
2019-08-30,14796798
2019-08-31,14796798
2019-09-01,14796798
2019-09-02,14796798
2019-09-03,14796798
2019-09-04,14796798
2019-09-05,14796798
2019-09-06,14796798
2019-09-07,14796798
2019-09-08,14796798
2019-09-09,14796798
2019-09-10,14796798
2019-09-11,14796798
2019-09-12,14796798
2019-09-13,14796798
2019-09-14,14796798
2019-09-15,14796798
2019-09-16,14796798
2019-09-17,14796798
2019-09-18,14796798
2019-09-19,14796798
2019-09-20,14796798
2019-09-21,14796798
2019-09-22,14796798
2019-09-23,14796798
2019-09-24,14796798
2019-09-25,14796798
2019-09-26,14796798
2019-09-27,14796798
2019-09-28,14796798
2019-09-29,14796798
2019-09-30,14796798
2019-10-01,14796798
2019-10-02,14796798
2019-10-03,14796798
2019-10-04,14796798
2019-10-05,14796798
2019-10-06,14796798
2019-10-07,14796798
2019-10-08,14796798
2019-10-09,14796798
2019-10-10,14796798
2019-10-11,14796798
2019-10-12,14796798
2019-10-13,14475384
2019-10-14,14475384
2019-10-15,14475384
2019-10-16,14475384
2019-10-17,14475384
2019-10-18,14475384
2019-10-19,14475384
2019-10-20,14475384
2019-10-21,14475384
2019-10-22,14475384
2019-10-23,14475384
2019-10-24,14475384
2019-10-25,14475384
2019-10-26,14475384
2019-10-27,14475384
2019-10-28,14475384
2019-10-29,14475384
2019-10-30,14475384
2019-10-31,14475384
2019-11-01,14475384
2019-11-02,14475384
2019-11-03,14475384
2019-11-04,14475384
2019-11-05,14475384
2019-11-06,14475384
2019-11-07,14475384
2019-11-08,14475384
2019-11-09,14475384
2019-11-10,14475384
2019-11-11,14475384
2019-11-12,14475384
2019-11-13,14475384
2019-11-14,14475384
2019-11-15,14475384
2019-11-16,14930546
2019-11-17,14930546
2019-11-18,14930546
2019-11-19,14930546
2019-11-20,14930546
2019-11-21,14930546
2019-11-22,14930546
2019-11-23,14930546
2019-11-24,14930546
2019-11-25,14930546
2019-11-26,14930546
2019-11-27,14930546
2019-11-28,14930546
2019-11-29,14930546
2019-11-30,14930546
2019-12-01,14930546
2019-12-02,14930546
2019-12-03,14930546
2019-12-04,14930546
2019-12-05,14930546
2019-12-06,14930546
2019-12-07,14930546
2019-12-08,14930546
2019-12-09,14930546
2019-12-10,14930546
2019-12-11,14930546
2019-12-12,14930546
2019-12-13,14930546
2019-12-14,14930546
2019-12-15,14930546
2019-12-16,14930546
2019-12-17,14930546
2019-12-18,15232588
2019-12-19,15232588
2019-12-20,15232588
2019-12-21,15232588
2019-12-22,15232588
2019-12-23,15232588
2019-12-24,15232588
2019-12-25,15232588
2019-12-26,15232588
2019-12-27,15232588
2019-12-28,15232588
2019-12-29,15232588
