date_obj,Mahogany%20toy%20box%20(flatpack) price
2016-04-21,983
2016-04-22,983
2016-04-23,983
2016-04-24,983
2016-04-25,983
2016-04-26,983
2016-04-27,983
2016-04-28,983
2016-04-29,983
2016-04-30,983
2016-05-01,983
2016-05-02,983
2016-05-03,983
2016-05-04,983
2016-05-05,1017
2016-05-06,1017
2016-05-07,1017
2016-05-08,1017
2016-05-09,1017
2016-05-10,1017
2016-05-11,1017
2016-05-12,1017
2016-05-13,1017
2016-05-14,1017
2016-05-15,1017
2016-05-16,1017
2016-05-17,1017
2016-05-18,1017
2016-05-19,1017
2016-05-22,1017
2016-05-23,1017
2016-05-24,1017
2016-05-25,1017
2016-05-26,1017
2016-05-27,1017
2016-05-28,1017
2016-05-29,1017
2016-05-30,1017
2016-05-31,1017
2016-06-01,1017
2016-06-02,1017
2016-06-03,1017
2016-06-04,1017
2016-06-05,1017
2016-06-06,1017
2016-06-07,1017
2016-06-08,1017
2016-06-09,1017
2016-06-10,1017
2016-06-11,1017
2016-06-12,1017
2016-06-13,1017
2016-06-14,1017
2016-06-15,1017
2016-06-16,1017
2016-06-17,1017
2016-06-18,1017
2016-06-19,1017
2016-06-20,1017
2016-06-21,1017
2016-06-22,1017
2016-06-23,1017
2016-06-24,1017
2016-06-25,1017
2016-06-26,1017
2016-06-27,1017
2016-06-28,1017
2016-06-29,1017
2016-06-30,1017
2016-07-01,1017
2016-07-02,1017
2016-07-03,1017
2016-07-04,1017
2016-07-05,1017
2016-07-06,1065
2016-07-07,1065
2016-07-08,1065
2016-07-09,1065
2016-07-10,1065
2016-07-11,1065
2016-07-12,1065
2016-07-13,1065
2016-07-14,1065
2016-07-15,1065
2016-07-16,1065
2016-07-17,1065
2016-07-18,1065
2016-07-23,1065
2016-07-24,1065
2016-07-25,1065
2016-07-26,1065
2016-07-27,1065
2016-07-28,1065
2016-07-29,1065
2016-07-30,1065
2016-07-31,1065
2016-08-01,1065
2016-08-02,1065
2016-08-03,1065
2016-08-04,1065
2016-08-05,1065
2016-08-06,1065
2016-08-07,1065
2016-08-08,1065
2016-08-09,1065
2016-08-10,1065
2016-08-11,1065
2016-08-12,1065
2016-08-13,1065
2016-08-14,1065
2016-08-15,1065
2016-08-16,1065
2016-08-17,1065
2016-08-18,1065
2016-08-19,1065
2016-08-20,1065
2016-08-21,1065
2016-08-22,1065
2016-08-23,1065
2016-08-24,1065
2016-08-25,1065
2016-08-26,1065
2016-08-28,1065
2016-08-31,1065
2016-09-01,1065
2016-09-02,1114
2016-09-03,1114
2016-09-04,1114
2016-09-05,1114
2016-09-06,1114
2016-09-07,1114
2016-09-08,1114
2016-09-09,1114
2016-09-10,1114
2016-09-11,1114
2016-09-12,1114
2016-09-13,1114
2016-09-14,1114
2016-09-15,1114
2016-09-16,1114
2016-09-17,1114
2016-09-18,1114
2016-09-19,1114
2016-09-20,1114
2016-09-21,1114
2016-09-22,1114
2016-09-23,1114
2016-09-24,1114
2016-09-25,1114
2016-09-26,1114
2016-09-27,1114
2016-09-28,1114
2016-09-29,1114
2016-09-30,1114
2016-10-01,1114
2016-10-02,1114
2016-10-03,1114
2016-10-04,1114
2016-10-05,1114
2016-10-06,1114
2016-10-07,1114
2016-10-08,1114
2016-10-09,1114
2016-10-10,1114
2016-10-11,1114
2016-10-12,1114
2016-10-13,1114
2016-10-14,1114
2016-10-15,1114
2016-10-16,1114
2016-10-17,1114
2016-10-18,1114
2016-10-19,1114
2016-10-20,1114
2016-10-21,1114
2016-10-22,1114
2016-10-23,1167
2016-10-24,1167
2016-10-25,1167
2016-10-26,1167
2016-10-27,1167
2016-10-28,1167
2016-10-29,1167
2016-10-30,1167
2016-10-31,1167
2016-11-01,1167
2016-11-02,1167
2016-11-03,1167
2016-11-04,1167
2016-11-05,1167
2016-11-06,1167
2016-11-07,1167
2016-11-08,1167
2016-11-09,1167
2016-11-10,1167
2016-11-11,1167
2016-11-12,1167
2016-11-13,1167
2016-11-14,1167
2016-12-07,1167
2016-12-08,1167
2016-12-09,1167
2016-12-10,1167
2016-12-11,1167
2016-12-12,1167
2016-12-13,1167
2016-12-14,1167
2016-12-15,1167
2016-12-16,1167
2016-12-17,1167
2016-12-18,1167
2016-12-19,1222
2016-12-20,1222
2016-12-21,1222
2016-12-22,1222
2016-12-23,1222
2016-12-24,1222
2016-12-25,1222
2016-12-26,1222
2016-12-27,1222
2016-12-28,1222
2016-12-29,1222
2016-12-30,1222
2016-12-31,1222
2017-01-01,1222
2017-01-02,1222
2017-01-03,1222
2017-01-04,1222
2017-01-05,1222
2017-01-06,1222
2017-01-07,1222
2017-01-08,1222
2017-01-09,1222
2017-01-10,1222
2017-01-11,1222
2017-01-12,1222
2017-01-13,1222
2017-01-14,1222
2017-01-15,1222
2017-01-16,1222
2017-01-17,1222
2017-01-18,1222
2017-01-19,1222
2017-01-20,1222
2017-01-21,1222
2017-01-22,1222
2017-01-27,1222
2017-01-28,1222
2017-01-29,1222
2017-01-30,1222
2017-01-31,1222
2017-02-01,1222
2017-02-02,1281
2017-02-03,1281
2017-02-04,1281
2017-02-05,1281
2017-02-06,1281
2017-02-07,1281
2017-02-08,1281
2017-02-09,1281
2017-02-10,1281
2017-02-11,1281
2017-02-12,1281
2017-02-13,1281
2017-02-14,1281
2017-02-15,1281
2017-02-16,1281
2017-02-18,1281
2017-02-19,1281
2017-02-20,1281
2017-02-21,1281
2017-02-22,1281
2017-02-23,1281
2017-02-24,1281
2017-02-25,1281
2017-02-26,1281
2017-02-27,1281
2017-02-28,1281
2017-03-01,1281
2017-03-02,1281
2017-03-03,1281
2017-03-04,1281
2017-03-05,1281
2017-03-06,1281
2017-03-07,1281
2017-03-08,1281
2017-03-09,1281
2017-03-10,1281
2017-03-11,1281
2017-03-12,1281
2017-03-13,1281
2017-03-14,1281
2017-03-15,1281
2017-03-16,1281
2017-03-17,1281
2017-03-18,1281
2017-03-19,1281
2017-03-20,1281
2017-03-21,1281
2017-03-22,1281
2017-03-23,1342
2017-03-24,1342
2017-03-25,1342
2017-03-26,1342
2017-03-27,1342
2017-03-28,1342
2017-03-29,1342
2017-03-30,1342
2017-03-31,1342
2017-04-01,1342
2017-04-02,1342
2017-04-03,1342
2017-04-04,1342
2017-04-12,1342
2017-04-13,1342
2017-04-14,1342
2017-04-15,1342
2017-04-16,1342
2017-04-17,1342
2017-04-18,1342
2017-04-19,1342
2017-04-20,1342
2017-04-21,1342
2017-04-22,1342
2017-04-23,1342
2017-04-24,1342
2017-04-25,1342
2017-04-26,1342
2017-04-27,1342
2017-04-28,1342
2017-04-29,1342
2017-04-30,1342
2017-05-01,1342
2017-05-02,1406
2017-05-03,1406
2017-05-04,1406
2017-05-05,1406
2017-05-06,1406
2017-05-07,1406
2017-05-08,1406
2017-05-09,1406
2017-05-10,1406
2017-05-11,1406
2017-05-12,1406
2017-05-13,1406
2017-05-14,1406
2017-05-15,1406
2017-05-16,1406
2017-05-17,1406
2017-05-18,1406
2017-05-19,1406
2017-05-20,1406
2017-05-21,1406
2017-05-22,1406
2017-05-23,1406
2017-05-24,1406
2017-05-25,1406
2017-05-26,1406
2017-05-27,1406
2017-05-28,1406
2017-05-29,1406
2017-05-30,1406
2017-05-31,1406
2017-06-01,1406
2017-06-02,1406
2017-06-03,1406
2017-06-06,1406
2017-06-07,1406
2017-06-08,1406
2017-06-09,1406
2017-06-10,1406
2017-06-11,1406
2017-06-12,1406
2017-06-13,1406
2017-06-14,1406
2017-06-15,1406
2017-06-16,1406
2017-06-17,1406
2017-06-18,1406
2017-06-19,1406
2017-06-20,1461
2017-06-21,1461
2017-06-22,1461
2017-06-23,1461
2017-06-24,1461
2017-06-25,1461
2017-06-26,1461
2017-06-27,1461
2017-06-28,1461
2017-06-29,1461
2017-06-30,1461
2017-07-01,1461
2017-07-02,1461
2017-07-03,1461
2017-07-04,1461
2017-07-05,1461
2017-07-06,1461
2017-07-07,1461
2017-07-08,1461
2017-07-13,1461
2017-07-14,1461
2017-07-15,1461
2017-07-16,1461
2017-07-17,1461
2017-07-18,1461
2017-07-19,1461
2017-07-20,1461
2017-07-21,1461
2017-07-22,1461
2017-07-23,1461
2017-07-24,1461
2017-07-25,1461
2017-07-26,1461
2017-07-27,1461
2017-07-28,1461
2017-07-29,1461
2017-07-30,1461
2017-07-31,1461
2017-08-01,1461
2017-08-02,1461
2017-08-03,1461
2017-08-04,1461
2017-08-05,1461
2017-08-06,1461
2017-08-09,1490
2017-08-10,1490
2017-08-11,1490
2017-08-12,1490
2017-08-13,1490
2017-08-14,1490
2017-08-15,1490
2017-08-16,1490
2017-08-17,1490
2017-08-18,1490
2017-08-19,1490
2017-08-20,1490
2017-08-21,1490
2017-08-22,1490
2017-08-23,1490
2017-08-24,1490
2017-08-25,1490
2017-08-26,1490
2017-08-27,1490
2017-08-28,1490
2017-08-29,1490
2017-08-30,1490
2017-08-31,1490
2017-09-01,1490
2017-09-02,1490
2017-09-03,1490
2017-09-04,1490
2017-09-05,1490
2017-09-06,1490
2017-09-07,1490
2017-09-08,1490
2017-09-09,1490
2017-09-10,1490
2017-09-11,1490
2017-09-12,1490
2017-09-13,1490
2017-09-14,1490
2017-09-15,1490
2017-09-16,1490
2017-09-17,1490
2017-09-19,1490
2017-09-20,1490
2017-09-21,1490
2017-09-22,1483
2017-09-23,1483
2017-09-24,1483
2017-09-25,1483
2017-09-26,1483
2017-09-27,1483
2017-09-28,1483
2017-09-29,1483
2017-09-30,1483
2017-10-01,1483
2017-10-02,1483
2017-10-03,1483
2017-10-04,1483
2017-10-05,1483
2017-10-06,1483
2017-10-07,1483
2017-10-08,1483
2017-10-09,1483
2017-10-10,1483
2017-10-11,1483
2017-10-12,1483
2017-10-13,1483
2017-10-14,1483
2017-10-15,1483
2017-10-16,1483
2017-10-17,1483
2017-10-18,1483
2017-10-19,1483
2017-10-20,1483
2017-10-21,1483
2017-10-22,1483
2017-10-23,1483
2017-10-24,1483
2017-10-25,1483
2017-10-26,1483
2017-10-27,1483
2017-10-28,1483
2017-10-29,1483
2017-10-30,1483
2017-10-31,1483
2017-11-02,1424
2017-11-03,1424
2017-11-04,1424
2017-11-05,1424
2017-11-06,1424
2017-11-07,1424
2017-11-08,1424
2017-11-09,1424
2017-11-10,1424
2017-11-11,1424
2017-11-12,1424
2017-11-13,1424
2017-11-14,1424
2017-11-15,1424
2017-11-16,1424
2017-11-17,1424
2017-11-18,1424
2017-11-19,1424
2017-11-20,1424
2017-11-21,1424
2017-11-22,1424
2017-11-23,1424
2017-11-24,1424
2017-11-25,1424
2017-11-26,1424
2017-11-27,1424
2017-11-28,1424
2017-11-29,1424
2017-11-30,1424
2017-12-01,1424
2017-12-02,1424
2017-12-03,1424
2017-12-04,1424
2017-12-05,1424
2017-12-06,1424
2017-12-07,1424
2017-12-08,1424
2017-12-09,1424
2017-12-10,1424
2017-12-11,1424
2017-12-12,1424
2017-12-14,1424
2017-12-15,1424
2017-12-17,1424
2017-12-18,1424
2017-12-19,1424
2017-12-20,1424
2017-12-21,1359
2017-12-22,1359
2017-12-23,1359
2017-12-24,1359
2017-12-25,1359
2017-12-26,1359
2017-12-27,1359
2017-12-28,1359
2017-12-29,1359
2017-12-30,1359
2017-12-31,1359
2018-01-01,1359
2018-01-02,1359
2018-01-03,1359
2018-01-04,1359
2018-01-05,1359
2018-01-06,1359
2018-01-07,1359
2018-01-08,1359
2018-01-09,1359
2018-01-10,1359
2018-01-11,1359
2018-01-12,1359
2018-01-13,1359
2018-01-14,1359
2018-01-15,1359
2018-01-16,1359
2018-01-17,1359
2018-01-18,1359
2018-01-19,1359
2018-01-20,1359
2018-01-21,1359
2018-01-22,1359
2018-01-23,1359
2018-01-25,1424
2018-01-26,1424
2018-01-27,1424
2018-01-28,1424
2018-01-29,1424
2018-01-31,1424
2018-02-01,1424
2018-02-02,1424
2018-02-03,1424
2018-02-04,1424
2018-02-05,1424
2018-02-06,1424
2018-02-07,1424
2018-02-08,1424
2018-02-09,1424
2018-02-10,1424
2018-02-11,1424
2018-02-12,1424
2018-02-13,1424
2018-02-14,1424
2018-02-15,1424
2018-02-16,1424
2018-02-17,1493
2018-02-18,1493
2018-02-19,1493
2018-02-20,1493
2018-02-21,1493
2018-02-22,1493
2018-02-23,1493
2018-02-24,1493
2018-02-25,1493
2018-02-26,1493
2018-02-27,1493
2018-02-28,1493
2018-03-01,1493
2018-03-02,1493
2018-03-03,1493
2018-03-04,1493
2018-03-05,1493
2018-03-06,1493
2018-03-07,1493
2018-03-08,1493
2018-03-09,1565
2018-03-10,1565
2018-03-11,1565
2018-03-12,1565
2018-03-13,1565
2018-03-14,1565
2018-03-15,1565
2018-03-16,1565
2018-03-17,1565
2018-03-18,1565
2018-03-19,1565
2018-03-20,1565
2018-03-21,1565
2018-03-23,1565
2018-03-24,1565
2018-03-26,1565
2018-03-27,1565
2018-03-28,1565
2018-03-29,1565
2018-03-30,1565
2018-03-31,1565
2018-04-01,1565
2018-04-02,1583
2018-04-03,1583
2018-04-04,1583
2018-04-05,1583
2018-04-06,1583
2018-04-07,1583
2018-04-08,1583
2018-04-09,1583
2018-04-10,1583
2018-04-11,1583
2018-04-12,1583
2018-04-13,1583
2018-04-14,1583
2018-04-15,1583
2018-04-16,1583
2018-04-17,1583
2018-04-18,1583
2018-04-19,1583
2018-04-20,1583
2018-04-21,1583
2018-04-22,1583
2018-04-23,1661
2018-04-24,1661
2018-04-25,1661
2018-04-26,1661
2018-04-27,1661
2018-04-28,1661
2018-04-29,1661
2018-04-30,1661
2018-05-01,1661
2018-05-04,1661
2018-05-05,1661
2018-05-06,1661
2018-05-07,1661
2018-05-08,1661
2018-05-09,1661
2018-05-10,1661
2018-05-11,1661
2018-05-12,1661
2018-05-13,1738
2018-05-14,1738
2018-05-15,1738
2018-05-16,1738
2018-05-17,1738
2018-05-18,1738
2018-05-19,1738
2018-05-20,1738
2018-05-21,1738
2018-05-22,1738
2018-05-23,1738
2018-05-24,1738
2018-05-25,1738
2018-05-26,1738
2018-05-27,1738
2018-05-28,1738
2018-05-29,1738
2018-05-30,1738
2018-05-31,1738
2018-06-01,1738
2018-06-02,1738
2018-06-03,1824
2018-06-04,1824
2018-06-05,1824
2018-06-06,1824
2018-06-07,1824
2018-06-08,1824
2018-06-09,1824
2018-06-10,1824
2018-06-11,1824
2018-06-12,1824
2018-06-13,1824
2018-06-14,1824
2018-06-15,1824
2018-06-16,1824
2018-06-17,1824
2018-06-18,1824
2018-06-19,1824
2018-06-20,1824
2018-06-21,1824
2018-06-22,1824
2018-06-23,1824
2018-06-24,1824
2018-06-25,1901
2018-06-26,1901
2018-06-27,1901
2018-06-28,1901
2018-06-29,1901
2018-06-30,1901
2018-07-01,1901
2018-07-02,1901
2018-07-03,1901
2018-07-04,1901
2018-07-05,1901
2018-07-06,1901
2018-07-07,1901
2018-07-08,1901
2018-07-09,1901
2018-07-10,1901
2018-07-11,1901
2018-07-12,1901
2018-07-13,1901
2018-07-14,1901
2018-07-15,1901
2018-07-16,1901
2018-07-17,1901
2018-07-18,1901
2018-07-19,1901
2018-07-20,1901
2018-07-21,1901
2018-07-22,1901
2018-07-23,1901
2018-07-24,1901
2018-07-25,1901
2018-07-26,1901
2018-07-27,1901
2018-07-28,1901
2018-07-29,1901
2018-07-30,1901
2018-07-31,1985
2018-08-01,1985
2018-08-02,1985
2018-08-03,1985
2018-08-04,1985
2018-08-05,1985
2018-08-06,1985
2018-08-07,1985
2018-08-08,1985
2018-08-09,1985
2018-08-10,1985
2018-08-11,1985
2018-08-12,1985
2018-08-14,1985
2018-08-16,1985
2018-08-17,1985
2018-08-18,1985
2018-08-19,1985
2018-08-20,1985
2018-08-21,1985
2018-08-22,2084
2018-08-23,2084
2018-08-24,2084
2018-08-25,2084
2018-08-26,2084
2018-08-27,2084
2018-08-28,2084
2018-08-29,2084
2018-08-30,2084
2018-08-31,2084
2018-09-01,2084
2018-09-02,2084
2018-09-03,2084
2018-09-04,2084
2018-09-05,2084
2018-09-06,2084
2018-09-07,2084
2018-09-08,2084
2018-09-09,2084
2018-09-10,2084
2018-09-11,2084
2018-09-12,2084
2018-09-13,2084
2018-09-14,2183
2018-09-15,2183
2018-09-16,2183
2018-09-17,2183
2018-09-18,2183
2018-09-19,2183
2018-09-20,2183
2018-09-21,2183
2018-09-22,2183
2018-09-23,2183
2018-09-24,2183
2018-09-25,2183
2018-09-26,2183
2018-09-27,2183
2018-09-28,2183
2018-09-29,2183
2018-09-30,2183
2018-10-02,2183
2018-10-03,2288
2018-10-04,2288
2018-10-05,2288
2018-10-06,2288
2018-10-07,2288
2018-10-08,2288
2018-10-09,2288
2018-10-10,2288
2018-10-11,2288
2018-10-12,2288
2018-10-13,2288
2018-10-14,2288
2018-10-15,2288
2018-10-16,2288
2018-10-17,2288
2018-10-18,2288
2018-10-19,2288
2018-10-20,2313
2018-10-21,2313
2018-10-22,2313
2018-10-23,2313
2018-10-24,2313
2018-10-25,2313
2018-10-26,2313
2018-10-27,2313
2018-10-28,2313
2018-10-29,2312
2018-10-30,2312
2018-10-31,2312
2018-11-01,2312
2018-11-03,2312
2018-11-04,2312
2018-11-05,2312
2018-11-06,2312
2018-11-07,2312
2018-11-08,2312
2018-11-09,2299
2018-11-10,2299
2018-11-11,2299
2018-11-12,2299
2018-11-13,2299
2018-11-14,2299
2018-11-15,2299
2018-11-16,2299
2018-11-17,2299
2018-11-18,2299
2018-11-19,2299
2018-11-20,2299
2018-11-21,2299
2018-11-22,2347
2018-11-23,2347
2018-11-24,2347
2018-11-25,2347
2018-11-26,2347
2018-11-27,2347
2018-11-28,2347
2018-11-29,2347
2018-12-01,2347
2018-12-02,2347
2018-12-03,2347
2018-12-04,2347
2018-12-05,2347
2018-12-07,2438
2018-12-09,2438
2018-12-10,2438
2018-12-11,2438
2018-12-12,2438
2018-12-13,2438
2018-12-14,2438
2018-12-15,2438
2018-12-16,2539
2018-12-17,2539
2018-12-18,2539
2018-12-19,2539
2018-12-20,2539
2018-12-21,2539
2018-12-22,2539
2018-12-23,2539
2018-12-24,2659
2018-12-25,2659
2018-12-26,2659
2018-12-27,2659
2018-12-28,2659
2018-12-29,2659
2018-12-30,2659
2018-12-31,2659
2019-01-01,2659
2019-01-02,2659
2019-01-03,2788
2019-01-04,2788
2019-01-05,2788
2019-01-06,2788
2019-01-08,2788
2019-01-10,2788
2019-01-11,2788
2019-01-12,2788
2019-01-13,2788
2019-01-14,2912
2019-01-15,2912
2019-01-16,2912
2019-01-17,2912
2019-01-18,2912
2019-01-19,2912
2019-01-20,2912
2019-01-21,2912
2019-01-22,2912
2019-01-23,2912
2019-01-24,2912
2019-01-25,2912
2019-01-26,3052
2019-01-27,3052
2019-01-28,3052
2019-01-29,3052
2019-01-30,3052
2019-01-31,3052
2019-02-01,3052
2019-02-02,3052
2019-02-03,3052
2019-02-04,3052
2019-02-05,3197
2019-02-06,3197
2019-02-07,3197
2019-02-08,3197
2019-02-09,3197
2019-02-10,3197
2019-02-11,3197
2019-02-12,3197
2019-02-13,3197
2019-02-14,3197
2019-02-15,3197
2019-02-16,3197
2019-02-17,3352
2019-02-18,3352
2019-02-19,3352
2019-02-20,3352
2019-02-21,3352
2019-02-22,3352
2019-02-23,3352
2019-02-24,3352
2019-02-25,3352
2019-02-26,3511
2019-02-27,3511
2019-02-28,3511
2019-03-01,3511
2019-03-02,3511
2019-03-03,3511
2019-03-04,3511
2019-03-05,3511
2019-03-06,3511
2019-03-07,3511
2019-03-08,3511
2019-03-09,3651
2019-03-10,3651
2019-03-11,3651
2019-03-12,3651
2019-03-13,3651
2019-03-14,3651
2019-03-15,3651
2019-03-16,3651
2019-03-17,3651
2019-03-18,3817
2019-03-19,3817
2019-03-20,3817
2019-03-21,3817
2019-03-22,3817
2019-03-23,3817
2019-03-24,3817
2019-03-25,3817
2019-03-26,3817
2019-03-27,3817
2019-03-28,3999
2019-03-29,3999
2019-03-30,3999
2019-03-31,3999
2019-04-01,3999
2019-04-02,3999
2019-04-03,3999
2019-04-04,3999
2019-04-05,3999
2019-04-06,3999
2019-04-07,3999
2019-04-08,3999
2019-04-09,3999
2019-04-10,3999
2019-04-11,4186
2019-04-12,4186
2019-04-13,4186
2019-04-14,4186
2019-04-15,4186
2019-04-16,4186
2019-04-17,4186
2019-04-18,4186
2019-04-19,4392
2019-04-20,4392
2019-04-21,4392
2019-04-22,4392
2019-04-23,4392
2019-04-24,4392
2019-04-25,4392
2019-04-26,4392
2019-04-27,4602
2019-04-28,4602
2019-04-29,4602
2019-04-30,4602
2019-05-01,4602
2019-05-02,4602
2019-05-03,4602
2019-05-04,4602
2019-05-05,4602
2019-05-06,4602
2019-05-07,4602
2019-05-08,4602
2019-05-09,4816
