date_obj,Uncut%20onyx price
2015-11-18,2900366
2015-11-19,2927227
2015-11-20,2927227
2015-11-21,2927227
2015-11-22,2927227
2015-11-23,2927227
2015-11-24,2927227
2015-11-25,2927227
2015-11-26,2927227
2015-11-27,2927227
2015-11-28,2927227
2015-11-29,2927227
2015-11-30,2927227
2015-12-01,2927227
2015-12-02,3063977
2015-12-03,3063977
2015-12-04,3063977
2015-12-05,3063977
2015-12-06,3063977
2015-12-07,3063977
2015-12-08,3063977
2015-12-09,3063977
2015-12-10,3063977
2015-12-11,3063977
2015-12-13,3150408
2015-12-14,3150408
2015-12-15,3150408
2015-12-16,3150408
2015-12-17,3150408
2015-12-18,3150408
2015-12-19,3150408
2015-12-20,3150408
2015-12-21,3137403
2015-12-22,3137403
2015-12-23,3137403
2015-12-24,3137403
2015-12-25,3137403
2015-12-26,3137403
2015-12-27,3137403
2015-12-28,3137403
2015-12-29,3137403
2015-12-30,3112989
2015-12-31,3112989
2016-01-01,3112989
2016-01-02,3112989
2016-01-03,3112989
2016-01-04,3112989
2016-01-05,3112989
2016-01-06,3112989
2016-01-07,3112989
2016-01-08,3003310
2016-01-09,3003310
2016-01-10,3003310
2016-01-11,3003310
2016-01-12,3003310
2016-01-13,3003310
2016-01-14,3003310
2016-01-15,3003310
2016-01-16,2952736
2016-01-17,2952736
2016-01-18,2952736
2016-01-19,2952736
2016-01-20,2952736
2016-01-21,2952736
2016-01-22,2952736
2016-01-23,2952736
2016-01-24,3023372
2016-01-25,3023372
2016-01-26,3023372
2016-01-27,3023372
2016-01-28,3023372
2016-01-29,3023372
2016-01-30,3023372
2016-01-31,3052777
2016-02-01,3052777
2016-02-02,3052777
2016-02-03,3052777
2016-02-04,3052777
2016-02-05,3052777
2016-02-06,3052777
2016-02-07,3052777
2016-02-08,3046805
2016-02-09,3046805
2016-02-10,3046805
2016-02-11,3046805
2016-02-12,3046805
2016-02-13,3046805
2016-02-14,3046805
2016-02-15,3046805
2016-02-16,3016905
2016-02-17,3016905
2016-02-18,3016905
2016-02-19,3016905
2016-02-20,3016905
2016-02-21,3016905
2016-02-22,3016905
2016-02-23,3085915
2016-02-24,3085915
2016-02-25,3085915
2016-02-26,3085915
2016-02-27,3085915
2016-02-28,3085915
2016-02-29,3115331
2016-03-01,3115331
2016-03-02,3115331
2016-03-03,3115331
2016-03-04,3115331
2016-03-05,3192867
2016-03-06,3192867
2016-03-07,3192867
2016-03-08,3192867
2016-03-09,3192867
2016-03-10,3192867
2016-03-11,3192867
2016-03-12,3049930
2016-03-13,3049930
2016-03-14,3049930
2016-03-15,3049930
2016-03-16,3049930
2016-03-17,3049930
2016-03-18,3049930
2016-03-19,3049930
2016-03-20,3019619
2016-03-21,3019619
2016-03-22,3019619
2016-03-23,3019619
2016-03-24,3019619
2016-03-25,3019619
2016-03-26,3019619
2016-03-27,3019619
2016-03-28,3028995
2016-03-29,3028995
2016-03-30,3028995
2016-03-31,3028995
2016-04-01,3028995
2016-04-02,3028995
2016-04-03,3028995
2016-04-04,3028995
2016-04-05,3028995
2016-04-06,3024094
2016-04-07,3024094
2016-04-08,3024094
2016-04-09,3024094
2016-04-10,3024094
2016-04-11,3024094
2016-04-12,3024094
2016-04-13,3024094
2016-04-14,3024094
2016-04-15,3064006
2016-04-16,3064006
2016-04-17,3064006
2016-04-18,3064006
2016-04-19,3064006
2016-04-20,3064006
2016-04-21,3064006
2016-04-22,3064006
2016-04-23,3097421
2016-04-24,3097421
2016-04-25,3097421
2016-04-26,3097421
2016-04-27,3097421
2016-04-28,3097421
2016-04-29,3097421
2016-04-30,3129314
2016-05-01,3129314
2016-05-02,3129314
2016-05-03,3129314
2016-05-04,3212754
2016-05-05,3212754
2016-05-06,3163310
2016-05-07,3163310
2016-05-08,3163310
2016-05-09,3005144
2016-05-10,3005144
2016-05-11,3005144
2016-05-12,3005144
2016-05-13,2878724
2016-05-14,2878724
2016-05-15,2878724
2016-05-16,2878724
2016-05-17,2878724
2016-05-18,2892461
2016-05-19,2892461
2016-05-22,2892461
2016-05-23,2892461
2016-05-24,2976223
2016-05-25,2976223
2016-05-26,2976223
2016-05-27,2976223
2016-05-28,2976223
2016-05-29,2976223
2016-05-30,3007135
2016-05-31,3007135
2016-06-01,3007135
2016-06-02,3007135
2016-06-03,3007135
2016-06-04,3007135
2016-06-05,3007135
2016-06-06,2998049
2016-06-07,2998049
2016-06-08,2998049
2016-06-09,2998049
2016-06-10,2998049
2016-06-11,2998049
2016-06-12,2998049
2016-06-13,3021750
2016-06-14,3021750
2016-06-15,3021750
2016-06-16,3021750
2016-06-17,3021750
2016-06-18,3021750
2016-06-19,3047928
2016-06-20,3047928
2016-06-21,3047928
2016-06-22,3047928
2016-06-23,3047928
2016-06-24,3047928
2016-06-25,3047928
2016-06-26,3085984
2016-06-27,3085984
2016-06-28,3085984
2016-06-29,3085984
2016-06-30,3085984
2016-07-01,3085984
2016-07-02,3085984
2016-07-03,3085984
2016-07-04,3127820
2016-07-05,3127820
2016-07-06,3127820
2016-07-07,3127820
2016-07-08,3127820
2016-07-09,3127820
2016-07-10,3127820
2016-07-11,3107359
2016-07-12,3107359
2016-07-13,3107359
2016-07-14,3107359
2016-07-15,3107359
2016-07-16,3107359
2016-07-17,3107359
2016-07-18,3107359
2016-07-24,3068928
2016-07-25,3068928
2016-07-26,3068928
2016-07-27,2984308
2016-07-28,2984308
2016-07-29,2984308
2016-07-30,2984308
2016-07-31,2984308
2016-08-01,2984308
2016-08-02,2984308
2016-08-03,2973873
2016-08-04,2973873
2016-08-05,2973873
2016-08-06,2973873
2016-08-07,2973873
2016-08-08,2973873
2016-08-09,2973873
2016-08-10,2978948
2016-08-11,2978948
2016-08-12,2978948
2016-08-13,2978948
2016-08-14,2978948
2016-08-15,2978948
2016-08-16,2978948
2016-08-17,2978948
2016-08-18,2977255
2016-08-19,2977255
2016-08-20,2977255
2016-08-21,2977255
2016-08-22,2977255
2016-08-23,2977255
2016-08-24,3006331
2016-08-25,3006331
2016-08-26,3006331
2016-08-28,3006331
2016-08-31,3045544
2016-09-01,3045544
2016-09-02,3045544
2016-09-03,3045544
2016-09-04,3045544
2016-09-05,3008540
2016-09-06,3008540
2016-09-07,3008540
2016-09-08,3008540
2016-09-09,3008540
2016-09-10,3008540
2016-09-11,3008540
2016-09-12,3008540
2016-09-13,3070421
2016-09-14,3070421
2016-09-15,3070421
2016-09-16,3070421
2016-09-17,3070421
2016-09-18,3070421
2016-09-19,3070421
2016-09-20,3070421
2016-09-21,3070421
2016-09-22,3059471
2016-09-23,3059471
2016-09-24,3059471
2016-09-25,3059471
2016-09-26,3059471
2016-09-27,3059471
2016-09-28,3059471
2016-09-29,3059471
2016-09-30,3029683
2016-10-01,3029683
2016-10-02,3029683
2016-10-03,3029683
2016-10-04,3029683
2016-10-05,3029683
2016-10-06,3029683
2016-10-07,3029683
2016-10-08,2989527
2016-10-09,2989527
2016-10-10,2989527
2016-10-11,2989527
2016-10-12,2989527
2016-10-13,2989527
2016-10-14,2989527
2016-10-15,2989527
2016-10-16,2981383
2016-10-17,2981383
2016-10-18,2981383
2016-10-19,2981383
2016-10-20,2981383
2016-10-21,2981383
2016-10-22,2981383
2016-10-23,3047057
2016-10-24,3047057
2016-10-25,3047057
2016-10-26,3047057
2016-10-27,3047057
2016-10-28,3047057
2016-10-29,3047057
2016-10-30,3017911
2016-10-31,3017911
2016-11-01,3017911
2016-11-02,3017911
2016-11-03,3017911
2016-11-04,3017911
2016-11-05,3017911
2016-11-06,2978846
2016-11-07,2978846
2016-11-08,2978846
2016-11-09,2978846
2016-11-10,2978846
2016-11-11,2978846
2016-11-12,2978846
2016-11-13,2963762
2016-11-14,2963762
2016-12-08,2971136
2016-12-09,2971136
2016-12-10,2971136
2016-12-11,2971136
2016-12-12,2975368
2016-12-13,2975368
2016-12-14,2975368
2016-12-15,2975368
2016-12-16,2975368
2016-12-17,2975368
2016-12-18,2995453
2016-12-19,2995453
2016-12-20,2995453
2016-12-21,2995453
2016-12-22,2995453
2016-12-23,3058346
2016-12-24,3058346
2016-12-25,3058346
2016-12-26,3058346
2016-12-27,3058346
2016-12-28,3058346
2016-12-29,3055368
2016-12-30,3055368
2016-12-31,3055368
2017-01-01,3055368
2017-01-02,3055368
2017-01-03,3020482
2017-01-04,3020482
2017-01-05,3020482
2017-01-06,3020482
2017-01-07,3025626
2017-01-08,3025626
2017-01-09,3025626
2017-01-10,3025626
2017-01-11,3025626
2017-01-12,2990852
2017-01-13,2990852
2017-01-14,2990852
2017-01-15,2990852
2017-01-16,2990852
2017-01-17,2997268
2017-01-18,2997268
2017-01-19,2997268
2017-01-20,2997268
2017-01-21,3016573
2017-01-22,3016573
2017-01-27,3014369
2017-01-28,3014369
2017-01-29,2966449
2017-01-30,2966449
2017-01-31,2966449
2017-02-01,2966449
2017-02-02,2966449
2017-02-03,2962576
2017-02-04,2962576
2017-02-05,2962576
2017-02-06,2962576
2017-02-07,2962576
2017-02-08,2968102
2017-02-09,2968102
2017-02-10,2968102
2017-02-11,2968102
2017-02-12,2968102
2017-02-13,3021637
2017-02-14,3021637
2017-02-15,3021637
2017-02-16,3021637
2017-02-18,3019911
2017-02-19,3019911
2017-02-20,3019911
2017-02-21,3010168
2017-02-22,3010168
2017-02-23,3010168
2017-02-24,3010168
2017-02-25,3010168
2017-02-26,2976655
2017-02-27,2976655
2017-02-28,2976655
2017-03-01,2976655
2017-03-02,3004874
2017-03-03,3004874
2017-03-04,3004874
2017-03-05,3004874
2017-03-06,3013859
2017-03-07,3013859
2017-03-08,3013859
2017-03-09,3013859
2017-03-10,2992308
2017-03-11,2992308
2017-03-12,2992308
2017-03-13,2980862
2017-03-14,2980862
2017-03-15,2980862
2017-03-16,2980862
2017-03-17,3009220
2017-03-18,3009220
2017-03-19,3009220
2017-03-20,3009220
2017-03-21,3027663
2017-03-22,3027663
2017-03-23,3027663
2017-03-24,3027663
2017-03-25,3035474
2017-03-26,3035474
2017-03-27,3035474
2017-03-28,3035474
2017-03-29,3015487
2017-03-30,3015487
2017-03-31,3015487
2017-04-01,3015487
2017-04-02,3021988
2017-04-03,3021988
2017-04-04,3021988
2017-04-12,3026466
2017-04-13,3026466
2017-04-14,3026466
2017-04-15,3012644
2017-04-16,3012644
2017-04-17,3012644
2017-04-18,3012644
2017-04-19,3009206
2017-04-20,3009206
2017-04-21,3009206
2017-04-22,3009206
2017-04-23,3009206
2017-04-24,3006638
2017-04-25,3006638
2017-04-26,3006638
2017-04-27,3006638
2017-04-28,3000982
2017-04-29,3000982
2017-04-30,3000982
2017-05-01,3000982
2017-05-02,2998474
2017-05-03,2998474
2017-05-04,2998474
2017-05-05,2998474
2017-05-06,2988999
2017-05-07,2988999
2017-05-08,2988999
2017-05-09,2988999
2017-05-10,2981640
2017-05-11,2981640
2017-05-12,2981640
2017-05-13,2981640
2017-05-14,2966478
2017-05-15,2966478
2017-05-16,2966478
2017-05-17,2966478
2017-05-18,2954625
2017-05-19,2954625
2017-05-20,2954625
2017-05-21,2954625
2017-05-22,2944114
2017-05-23,2944114
2017-05-24,2944114
2017-05-25,2944114
2017-05-26,2858153
2017-05-27,2858153
2017-05-28,2858153
2017-05-29,2858153
2017-05-30,2858153
2017-05-31,2858153
2017-06-01,2922062
2017-06-02,2922062
2017-06-03,2922062
2017-06-06,3057456
2017-06-07,3057456
2017-06-08,3057456
2017-06-09,3057456
2017-06-10,3057456
2017-06-11,3057456
2017-06-12,3057456
2017-06-13,3002051
2017-06-14,3002051
2017-06-15,3002051
2017-06-16,3002051
2017-06-17,3002051
2017-06-18,3002051
2017-06-19,3002051
2017-06-20,3002051
2017-06-21,2953105
2017-06-22,2953105
2017-06-23,2953105
2017-06-24,2953105
2017-06-25,2953105
2017-06-26,2953105
2017-06-27,2953105
2017-06-28,2953105
2017-06-29,3010354
2017-06-30,3010354
2017-07-01,3010354
2017-07-02,3010354
2017-07-03,3010354
2017-07-04,3010354
2017-07-05,3010354
2017-07-06,3010354
2017-07-07,3011512
2017-07-08,3011512
2017-07-13,3011512
2017-07-14,2974507
2017-07-15,2974507
2017-07-16,2974507
2017-07-17,2974507
2017-07-18,2974507
2017-07-19,2974507
2017-07-20,2974507
2017-07-21,2993108
2017-07-22,2993108
2017-07-23,2993108
2017-07-24,2993108
2017-07-25,2993108
2017-07-26,2993108
2017-07-27,3095942
2017-07-28,3095942
2017-07-29,3095942
2017-07-30,3095942
2017-07-31,3095942
2017-08-01,3095942
2017-08-02,3127800
2017-08-03,3127800
2017-08-04,3127800
2017-08-05,3127800
2017-08-06,3127800
2017-08-09,3067621
2017-08-10,3067621
2017-08-11,3067621
2017-08-12,3067621
2017-08-13,3067621
2017-08-14,3067621
2017-08-15,3067621
2017-08-16,2988050
2017-08-17,2988050
2017-08-18,2988050
2017-08-19,2988050
2017-08-20,2988050
2017-08-21,2988050
2017-08-22,2994539
2017-08-23,2994539
2017-08-24,2994539
2017-08-25,2994539
2017-08-26,2994539
2017-08-27,2994539
2017-08-28,2985049
2017-08-29,2985049
2017-08-30,2985049
2017-08-31,2985049
2017-09-01,2985049
2017-09-02,2985049
2017-09-03,2985049
2017-09-04,2996510
2017-09-05,2996510
2017-09-06,2996510
2017-09-07,2996510
2017-09-08,2996510
2017-09-09,2998642
2017-09-10,2998642
2017-09-11,2998642
2017-09-12,2998642
2017-09-13,2998642
2017-09-14,2998642
2017-09-15,2998642
2017-09-16,2989716
2017-09-17,2989716
2017-09-19,2989716
2017-09-20,2989716
2017-09-21,2989716
2017-09-22,2985497
2017-09-23,2985497
2017-09-24,2985497
2017-09-25,2985497
2017-09-26,2985497
2017-09-27,2985497
2017-09-28,2985497
2017-09-29,2961225
2017-09-30,2961225
2017-10-01,2961225
2017-10-02,2961225
2017-10-03,2961225
2017-10-04,2961225
2017-10-05,2961225
2017-10-06,2912729
2017-10-07,2912729
2017-10-08,2912729
2017-10-09,2912729
2017-10-10,2912729
2017-10-11,2912729
2017-10-12,2908146
2017-10-13,2908146
2017-10-14,2908146
2017-10-15,2908146
2017-10-16,2908146
2017-10-17,2908146
2017-10-18,2911402
2017-10-19,2911402
2017-10-20,2911402
2017-10-21,2911402
2017-10-22,2911402
2017-10-23,2911402
2017-10-24,2909898
2017-10-25,2909898
2017-10-26,2909898
2017-10-27,2909898
2017-10-28,2909898
2017-10-29,2909898
2017-10-30,2902127
2017-10-31,2902127
2017-11-01,2902127
2017-11-02,2902127
2017-11-03,2902127
2017-11-04,2902127
2017-11-05,2914205
2017-11-06,2914205
2017-11-07,2914205
2017-11-08,2914205
2017-11-09,2914205
2017-11-10,2914205
2017-11-11,2905698
2017-11-12,2905698
2017-11-13,2905698
2017-11-14,2905698
2017-11-15,2905698
2017-11-16,2905698
2017-11-17,2908508
2017-11-18,2908508
2017-11-19,2908508
2017-11-20,2908508
2017-11-21,2908508
2017-11-22,2908508
2017-11-23,2877465
2017-11-24,2877465
2017-11-25,2877465
2017-11-26,2877465
2017-11-27,2877465
2017-11-28,2877465
2017-11-29,2814432
2017-11-30,2814432
2017-12-01,2814432
2017-12-02,2814432
2017-12-03,2814432
2017-12-04,2783066
2017-12-05,2783066
2017-12-06,2783066
2017-12-07,2783066
2017-12-08,2783066
2017-12-09,2801343
2017-12-10,2801343
2017-12-11,2801343
2017-12-12,2801343
2017-12-13,2801343
2017-12-14,2860608
2017-12-15,2860608
2017-12-16,2860608
2017-12-17,2860608
2017-12-18,2950068
2017-12-19,2950068
2017-12-20,2950068
2017-12-21,2950068
2017-12-22,2950068
2017-12-23,2961781
2017-12-24,2961781
2017-12-25,2961781
2017-12-26,2961781
2017-12-27,2961781
2017-12-28,2961781
2017-12-29,3007826
2017-12-30,3007826
2017-12-31,3007826
2018-01-01,3007826
2018-01-02,3007826
2018-01-03,2962085
2018-01-04,2962085
2018-01-05,2962085
2018-01-06,2962085
2018-01-07,2942153
2018-01-08,2942153
2018-01-09,2942153
2018-01-10,2942153
2018-01-11,2942153
2018-01-12,2892031
2018-01-13,2892031
2018-01-14,2892031
2018-01-15,2892031
2018-01-16,2861594
2018-01-17,2861594
2018-01-18,2861594
2018-01-19,2861594
2018-01-20,2861594
2018-01-21,2811927
2018-01-22,2811927
2018-01-23,2811927
2018-01-24,2823884
2018-01-25,2823884
2018-01-26,2823884
2018-01-27,2823884
2018-01-28,2814044
2018-01-29,2814044
2018-01-30,2814044
2018-02-01,2802764
2018-02-02,2802764
2018-02-03,2802764
2018-02-04,2784471
2018-02-05,2784471
2018-02-06,2784471
2018-02-07,2784471
2018-02-08,2784888
2018-02-09,2784888
2018-02-10,2784888
2018-02-11,2784888
2018-02-12,2770228
2018-02-13,2770228
2018-02-14,2770228
2018-02-15,2770228
2018-02-16,2770228
2018-02-17,2729522
2018-02-18,2729522
2018-02-19,2729522
2018-02-20,2729522
2018-02-21,2805892
2018-02-22,2805892
2018-02-23,2805892
2018-02-24,2805892
2018-02-25,2892704
2018-02-26,2892704
2018-02-27,2892704
2018-02-28,2892704
2018-03-01,2881593
2018-03-02,2881593
2018-03-03,2881593
2018-03-04,2881593
2018-03-05,2909699
2018-03-06,2909699
2018-03-07,2909699
2018-03-08,2909699
2018-03-09,2890676
2018-03-10,2890676
2018-03-11,2890676
2018-03-12,2890676
2018-03-13,2911178
2018-03-14,2911178
2018-03-15,2911178
2018-03-16,2911178
2018-03-17,2911178
2018-03-18,2933425
2018-03-19,2933425
2018-03-20,2933425
2018-03-21,2933425
2018-03-23,2938387
2018-03-24,2938387
2018-03-26,2938387
2018-03-27,2937630
2018-03-28,2937630
2018-03-29,2937630
2018-03-30,2937630
2018-03-31,2905572
2018-04-01,2905572
2018-04-02,2905572
2018-04-03,2905572
2018-04-04,2911681
2018-04-05,2911681
2018-04-06,2911681
2018-04-08,2911681
2018-04-09,2911689
2018-04-10,2911689
2018-04-11,2911689
2018-04-12,2911689
2018-04-13,2909358
2018-04-14,2909358
2018-04-16,2909358
2018-04-17,2913773
2018-04-18,2913773
2018-04-19,2913773
2018-04-20,2913773
2018-04-21,2909622
2018-04-22,2909622
2018-04-23,2909622
2018-04-24,2909622
2018-04-25,2921103
2018-04-26,2921103
2018-04-27,2921103
2018-04-28,2921103
2018-04-29,2949013
2018-04-30,2949013
2018-05-02,2949013
2018-05-03,2949013
2018-05-04,2954465
2018-05-05,2954465
2018-05-06,2954465
2018-05-07,2954465
2018-05-08,2949719
2018-05-09,2949719
2018-05-10,2949719
2018-05-11,2949719
2018-05-12,2927832
2018-05-13,2927832
2018-05-14,2927832
2018-05-15,2927832
2018-05-16,2935953
2018-05-17,2935953
2018-05-18,2935953
2018-05-19,3011766
2018-05-20,3011766
2018-05-21,3011766
2018-05-22,3011766
2018-05-23,3044262
2018-05-24,3044262
2018-05-25,3044262
2018-05-26,3044262
2018-05-27,3021765
2018-05-28,3021765
2018-05-29,3021765
2018-05-30,3038077
2018-05-31,3038077
2018-06-01,3038077
2018-06-02,2998558
2018-06-03,2998558
2018-06-04,2998558
2018-06-05,2969567
2018-06-06,2969567
2018-06-07,2969567
2018-06-08,2913486
2018-06-09,2913486
2018-06-10,2913486
2018-06-11,2890694
2018-06-12,2890694
2018-06-13,2890694
2018-06-14,2814077
2018-06-15,2814077
2018-06-16,2814077
2018-06-17,2814077
2018-06-18,2792914
2018-06-19,2792914
2018-06-20,2792914
2018-06-21,2792914
2018-06-22,2792914
2018-06-23,2832865
2018-06-24,2832865
2018-06-25,2832865
2018-06-26,2832865
2018-06-27,2832865
2018-06-28,2855474
2018-06-29,2855474
2018-06-30,2855474
2018-07-01,2855474
2018-07-02,2853018
2018-07-03,2853018
2018-07-04,2853018
2018-07-05,2853018
2018-07-06,2930563
2018-07-07,2930563
2018-07-08,2930563
2018-07-09,2930563
2018-07-10,3076076
2018-07-11,3076076
2018-07-12,3076076
2018-07-13,3076076
2018-07-14,3201480
2018-07-15,3201480
2018-07-16,3201480
2018-07-17,3218070
2018-07-18,3218070
2018-07-19,3218070
2018-07-20,3218070
2018-07-21,3191065
2018-07-22,3191065
2018-07-23,3162600
2018-07-24,3162600
2018-07-25,3162600
2018-07-26,3032524
2018-07-27,3032524
2018-07-28,3032524
2018-07-29,2946672
2018-07-30,2946672
2018-07-31,2946672
2018-08-01,2946672
2018-08-02,3028071
2018-08-03,3028071
2018-08-04,3028071
2018-08-05,3028071
2018-08-06,3107387
2018-08-07,3107387
2018-08-08,3107387
2018-08-09,3127091
2018-08-10,3127091
2018-08-11,3127091
2018-08-12,3073817
2018-08-14,3073817
2018-08-16,3037602
2018-08-17,3037602
2018-08-18,3037602
2018-08-19,2969462
2018-08-20,2969462
2018-08-21,2969462
2018-08-22,3003082
2018-08-23,3003082
2018-08-24,3003082
2018-08-25,3034105
2018-08-26,3034105
2018-08-27,3034105
2018-08-28,3081320
2018-08-29,3081320
2018-08-30,3081320
2018-08-31,3081320
2018-09-01,3080525
2018-09-02,3080525
2018-09-03,3080525
2018-09-04,3080525
2018-09-05,3044732
2018-09-06,3044732
2018-09-07,3044732
2018-09-08,3044732
2018-09-09,2989048
2018-09-10,2989048
2018-09-11,2989048
2018-09-12,2989048
2018-09-13,2988472
2018-09-14,2988472
2018-09-15,2988472
2018-09-16,2988472
2018-09-17,3012486
2018-09-18,3012486
2018-09-19,3012486
2018-09-20,3012486
2018-09-21,3041586
2018-09-22,3041586
2018-09-23,3041586
2018-09-24,3071318
2018-09-25,3071318
2018-09-26,3071318
2018-09-27,3071318
2018-09-28,3051323
2018-09-29,3051323
2018-09-30,3051323
2018-10-02,3024499
2018-10-03,3024499
2018-10-04,3024499
2018-10-05,3024499
2018-10-06,2994335
2018-10-07,2994335
2018-10-08,2994335
2018-10-09,2994335
2018-10-10,2994330
2018-10-11,2994330
2018-10-12,2994330
2018-10-13,2997600
2018-10-14,2997600
2018-10-15,2997600
2018-10-16,2997600
2018-10-17,3023195
2018-10-18,3023195
2018-10-19,3023195
2018-10-20,3023195
2018-10-21,3019709
2018-10-22,3019709
2018-10-23,3019709
2018-10-24,3042740
2018-10-25,3042740
2018-10-26,3042740
2018-10-27,3043496
2018-10-28,3043496
2018-10-29,3043496
2018-10-30,3043496
2018-10-31,3037388
2018-11-01,3037388
2018-11-03,3177623
2018-11-04,3177623
2018-11-05,3177623
2018-11-06,3277635
2018-11-07,3277635
2018-11-08,3277635
2018-11-09,3277635
2018-11-10,3219329
2018-11-11,3219329
2018-11-12,3219329
2018-11-13,3222331
2018-11-14,3222331
2018-11-15,3222331
2018-11-16,3219884
2018-11-17,3219884
2018-11-18,3219884
2018-11-19,3170483
2018-11-20,3170483
2018-11-21,3170483
2018-11-22,3110871
2018-11-23,3110871
2018-11-24,3110871
2018-11-25,3052560
