date_obj,Rock-shell%20shard price
2016-09-17,30023
2016-09-18,30023
2016-09-19,30023
2016-09-20,30023
2016-09-21,30023
2016-09-22,30023
2016-09-23,30023
2016-09-24,30023
2016-09-25,30023
2016-09-26,30023
2016-09-27,30023
2016-09-28,30023
2016-09-29,30023
2016-09-30,30023
2016-10-01,30023
2016-10-02,30023
2016-10-03,30023
2016-10-04,30023
2016-10-05,30023
2016-10-06,30023
2016-10-07,30023
2016-10-08,30023
2016-10-09,30023
2016-10-10,30023
2016-10-11,30023
2016-10-12,30023
2016-10-13,30023
2016-10-14,30023
2016-10-15,30023
2016-10-16,30023
2016-10-17,30023
2016-10-18,30023
2016-10-19,30023
2016-10-20,30023
2016-10-21,30023
2016-10-22,30023
2016-10-23,30023
2016-10-24,28607
2016-10-25,28607
2016-10-26,28607
2016-10-27,28607
2016-10-28,28607
2016-10-29,28607
2016-10-30,28607
2016-10-31,28607
2016-11-01,28607
2016-11-02,28607
2016-11-03,28607
2016-11-04,28607
2016-11-05,28607
2016-11-06,28607
2016-11-07,28607
2016-11-08,28607
2016-11-09,28607
2016-11-10,28607
2016-11-11,28607
2016-11-12,28607
2016-11-13,28607
2016-11-14,28607
2016-12-08,28607
2016-12-09,28607
2016-12-10,28607
2016-12-11,28607
2016-12-12,28607
2016-12-13,28607
2016-12-14,28607
2016-12-15,28607
2016-12-16,28607
2016-12-17,28607
2016-12-18,28607
2016-12-19,28607
2016-12-20,28607
2016-12-21,28607
2016-12-22,28607
2016-12-23,27250
2016-12-24,27250
2016-12-25,27250
2016-12-26,27250
2016-12-27,27250
2016-12-28,27250
2016-12-29,27250
2016-12-30,27250
2016-12-31,27250
2017-01-01,27250
2017-01-02,27250
2017-01-03,27250
2017-01-04,27250
2017-01-05,27250
2017-01-06,27250
2017-01-07,27250
2017-01-08,27250
2017-01-09,27250
2017-01-10,27250
2017-01-11,27250
2017-01-12,27250
2017-01-13,27250
2017-01-14,27250
2017-01-15,27250
2017-01-16,27250
2017-01-17,27250
2017-01-18,27250
2017-01-19,27250
2017-01-20,27250
2017-01-21,27250
2017-01-22,27250
2017-01-27,27250
2017-01-28,27250
2017-01-29,27250
2017-01-30,27250
2017-01-31,27250
2017-02-01,27250
2017-02-02,27250
2017-02-03,27250
2017-02-04,26546
2017-02-05,26546
2017-02-06,26546
2017-02-07,26546
2017-02-08,26546
2017-02-09,26546
2017-02-10,26546
2017-02-11,26546
2017-02-12,26546
2017-02-13,26546
2017-02-14,26546
2017-02-15,26546
2017-02-16,26546
2017-02-18,26546
2017-02-19,26546
2017-02-20,26546
2017-02-21,26546
2017-02-22,26546
2017-02-23,26546
2017-02-24,26546
2017-02-25,26546
2017-02-26,26546
2017-02-27,26546
2017-02-28,26546
2017-03-01,26546
2017-03-02,26546
2017-03-03,26546
2017-03-04,26546
2017-03-05,26546
2017-03-06,26546
2017-03-07,26546
2017-03-08,26546
2017-03-09,26546
2017-03-10,26546
2017-03-11,26546
2017-03-12,26546
2017-03-13,26546
2017-03-14,26546
2017-03-15,26546
2017-03-16,26546
2017-03-17,26546
2017-03-18,26546
2017-03-19,26546
2017-03-20,26546
2017-03-21,26546
2017-03-22,26546
2017-03-23,26546
2017-03-24,26546
2017-03-25,26546
2017-03-26,26546
2017-03-27,26546
2017-03-28,26546
2017-03-29,25451
2017-03-30,25451
2017-03-31,25451
2017-04-01,25451
2017-04-02,25451
2017-04-03,25451
2017-04-04,25451
2017-04-12,25451
2017-04-13,25451
2017-04-14,25451
2017-04-15,25451
2017-04-16,25451
2017-04-17,25451
2017-04-18,25451
2017-04-19,25451
2017-04-20,25451
2017-04-21,25451
2017-04-22,25451
2017-04-23,25451
2017-04-24,25451
2017-04-25,25451
2017-04-26,25451
2017-04-27,25451
2017-04-28,25451
2017-04-29,25451
2017-04-30,25451
2017-05-01,25451
2017-05-02,25451
2017-05-03,25451
2017-05-04,25451
2017-05-05,25451
2017-05-06,25451
2017-05-07,25451
2017-05-08,25451
2017-05-09,25451
2017-05-10,25451
2017-05-11,25451
2017-05-12,25451
2017-05-13,25451
2017-05-14,25451
2017-05-15,25451
2017-05-16,25451
2017-05-17,25451
2017-05-18,25451
2017-05-19,25451
2017-05-20,25451
2017-05-21,25451
2017-05-22,24688
2017-05-23,24688
2017-05-24,24688
2017-05-25,24688
2017-05-26,24688
2017-05-27,24688
2017-05-28,24688
2017-05-29,24688
2017-05-30,24688
2017-05-31,24688
2017-06-01,24688
2017-06-02,24688
2017-06-03,24688
2017-06-06,24688
2017-06-07,24688
2017-06-08,24688
2017-06-09,24688
2017-06-10,24688
2017-06-11,24688
2017-06-12,24688
2017-06-13,24688
2017-06-14,24688
2017-06-15,24688
2017-06-16,24688
2017-06-17,24688
2017-06-18,24688
2017-06-19,24688
2017-06-20,24688
2017-06-21,24688
2017-06-22,24688
2017-06-23,24688
2017-06-24,24688
2017-06-25,24688
2017-06-26,24688
2017-06-27,24688
2017-06-28,24688
2017-06-29,24688
2017-06-30,24688
2017-07-01,24688
2017-07-02,24688
2017-07-03,24688
2017-07-04,24688
2017-07-05,24688
2017-07-06,24688
2017-07-07,24688
2017-07-08,24688
2017-07-13,23930
2017-07-14,23930
2017-07-15,23930
2017-07-16,23930
2017-07-17,23930
2017-07-18,23930
2017-07-19,23930
2017-07-20,23930
2017-07-21,23930
2017-07-22,23930
2017-07-23,23930
2017-07-24,23930
2017-07-25,23930
2017-07-26,23930
2017-07-27,23930
2017-07-28,23930
2017-07-29,23930
2017-07-30,23930
2017-07-31,23930
2017-08-01,23930
2017-08-02,23930
2017-08-03,23930
2017-08-04,23930
2017-08-05,23930
2017-08-06,23930
2017-08-09,23930
2017-08-10,23930
2017-08-11,23930
2017-08-12,23930
2017-08-13,23930
2017-08-14,23930
2017-08-15,23930
2017-08-17,23930
2017-08-18,23930
2017-08-19,23930
2017-08-20,23930
2017-08-21,23930
2017-08-22,23930
2017-08-23,23930
2017-08-24,23930
2017-08-25,23930
2017-08-26,23930
2017-08-27,23930
2017-08-28,23930
2017-08-29,23930
2017-08-30,23930
2017-08-31,23930
2017-09-01,23930
2017-09-02,23930
2017-09-03,23930
2017-09-04,23465
2017-09-05,23465
2017-09-06,23465
2017-09-07,23465
2017-09-08,23465
2017-09-09,23465
2017-09-10,23465
2017-09-11,23465
2017-09-12,23465
2017-09-13,23465
2017-09-14,23465
2017-09-15,23465
2017-09-16,23465
2017-09-17,23465
2017-09-19,23465
2017-09-20,23465
2017-09-21,23465
2017-09-22,23465
2017-09-23,23465
2017-09-24,23465
2017-09-25,23465
2017-09-26,23465
2017-09-27,23465
2017-09-28,23465
2017-09-29,23465
2017-09-30,23465
2017-10-01,23465
2017-10-02,23465
2017-10-03,23465
2017-10-04,23465
2017-10-05,23465
2017-10-06,23465
2017-10-07,23465
2017-10-08,23465
2017-10-09,23465
2017-10-10,23465
2017-10-11,23465
2017-10-12,23465
2017-10-13,23465
2017-10-14,23465
2017-10-15,23465
2017-10-16,23465
2017-10-17,23465
2017-10-18,23465
2017-10-19,23465
2017-10-20,23465
2017-10-21,23465
2017-10-22,23465
2017-10-23,23465
2017-10-24,23465
2017-10-25,23465
2017-10-26,23465
2017-10-27,23465
2017-10-28,23465
2017-10-29,23465
2017-10-30,23465
2017-10-31,23465
2017-11-01,23465
2017-11-02,22678
2017-11-03,22678
2017-11-04,22678
2017-11-05,22678
2017-11-06,22678
2017-11-07,22678
2017-11-08,22678
2017-11-09,22678
2017-11-10,22678
2017-11-11,22678
2017-11-12,22678
2017-11-13,22678
2017-11-14,22678
2017-11-15,22678
2017-11-16,22678
2017-11-17,22678
2017-11-18,22678
2017-11-19,22678
2017-11-20,22678
2017-11-21,22678
2017-11-22,22678
2017-11-23,22678
2017-11-24,22678
2017-11-25,22678
2017-11-26,22678
2017-11-27,22678
2017-11-28,22678
2017-11-29,22678
2017-11-30,22678
2017-12-01,22678
2017-12-02,22678
2017-12-03,22678
2017-12-04,22678
2017-12-05,22678
2017-12-06,22678
2017-12-07,22678
2017-12-08,22678
2017-12-09,22678
2017-12-10,22678
2017-12-11,22678
2017-12-12,22678
2017-12-14,22678
2017-12-15,22678
2017-12-16,22678
2017-12-17,22678
2017-12-18,22678
2017-12-19,22678
2017-12-20,22678
2017-12-21,22678
2017-12-22,22678
2017-12-23,22678
2017-12-24,22678
2017-12-25,22678
2017-12-26,22678
2017-12-27,22678
2017-12-28,23016
2017-12-29,23016
2017-12-30,23016
2017-12-31,23016
2018-01-01,23016
2018-01-02,23016
2018-01-03,23016
2018-01-04,23016
2018-01-05,23016
2018-01-06,23016
2018-01-07,23016
2018-01-08,23016
2018-01-09,23016
2018-01-10,23016
2018-01-11,23016
2018-01-12,23016
2018-01-13,23016
2018-01-14,23016
2018-01-15,23016
2018-01-16,23016
2018-01-17,23016
2018-01-18,23016
2018-01-19,23016
2018-01-20,23016
2018-01-21,23016
2018-01-22,23016
2018-01-23,23016
2018-01-24,23016
2018-01-25,23016
2018-01-26,22888
2018-01-27,22888
2018-01-28,22888
2018-01-29,22888
2018-01-31,22888
2018-02-01,22888
2018-02-02,22888
2018-02-03,22888
2018-02-04,22888
2018-02-05,22888
2018-02-06,22888
2018-02-07,22888
2018-02-08,22888
2018-02-09,22888
2018-02-10,22888
2018-02-11,22888
2018-02-12,22888
2018-02-13,22888
2018-02-14,22888
2018-02-15,22888
2018-02-16,22888
2018-02-17,22888
2018-02-18,22888
2018-02-19,22888
2018-02-20,22888
2018-02-21,22888
2018-02-22,22888
2018-02-23,22832
2018-02-24,22832
2018-02-25,22832
2018-02-26,22832
2018-02-27,22832
2018-02-28,22832
2018-03-01,22832
2018-03-02,22832
2018-03-03,22832
2018-03-04,22832
2018-03-05,22832
2018-03-06,22832
2018-03-07,22832
2018-03-08,22832
2018-03-09,22832
2018-03-10,22832
2018-03-11,22832
2018-03-12,22832
2018-03-13,22832
2018-03-14,22832
2018-03-15,22832
2018-03-16,22832
2018-03-17,22832
2018-03-18,22832
2018-03-19,22832
2018-03-20,22832
2018-03-21,22832
2018-03-23,22832
2018-03-24,22832
2018-03-26,22899
2018-03-27,22899
2018-03-29,22899
2018-03-30,22899
2018-03-31,22899
2018-04-01,22899
2018-04-02,22899
2018-04-03,22899
2018-04-04,22899
2018-04-05,22899
2018-04-06,22899
2018-04-08,22899
2018-04-09,22899
2018-04-10,22899
2018-04-11,22899
2018-04-12,22899
2018-04-13,22899
2018-04-14,22899
2018-04-15,22899
2018-04-16,22899
2018-04-17,22899
2018-04-18,22899
2018-04-19,22899
2018-04-20,22899
2018-04-21,22899
2018-04-22,22899
2018-04-23,22899
2018-04-24,22899
2018-04-25,22340
2018-04-26,22340
2018-04-27,22340
2018-04-28,22340
2018-04-29,22340
2018-04-30,22340
2018-05-01,22340
2018-05-02,22340
2018-05-03,22340
2018-05-04,22340
2018-05-05,22340
2018-05-06,22340
2018-05-07,22340
2018-05-08,22340
2018-05-09,22340
2018-05-10,22340
2018-05-11,22340
2018-05-12,22340
2018-05-13,22340
2018-05-14,22340
2018-05-15,22340
2018-05-16,22340
2018-05-17,22340
2018-05-18,22340
2018-05-19,22340
2018-05-20,22340
2018-05-21,22340
2018-05-22,22340
2018-05-23,22340
2018-05-24,22340
2018-05-25,22340
2018-05-26,22340
2018-05-27,22340
2018-05-28,21958
2018-05-29,21958
2018-05-30,21958
2018-05-31,21958
2018-06-01,21958
2018-06-02,21958
2018-06-03,21958
2018-06-04,21958
2018-06-05,21958
2018-06-06,21958
2018-06-07,21958
2018-06-08,21958
2018-06-09,21958
2018-06-10,21958
2018-06-11,21958
2018-06-12,21958
2018-06-13,21958
2018-06-14,21958
2018-06-15,21958
2018-06-16,21958
2018-06-17,21958
2018-06-18,21958
2018-06-19,21375
2018-06-20,21375
2018-06-21,21375
2018-06-22,21375
2018-06-23,21375
2018-06-24,21375
2018-06-25,21375
2018-06-26,21375
2018-06-27,21375
2018-06-28,21375
2018-06-29,21375
2018-06-30,21375
2018-07-01,21375
2018-07-02,21375
2018-07-03,21375
2018-07-04,21375
2018-07-05,21375
2018-07-06,21375
2018-07-07,21375
2018-07-08,21375
2018-07-09,21375
2018-07-10,21375
2018-07-11,21375
2018-07-12,21375
2018-07-13,21375
2018-07-14,21375
2018-07-15,21375
2018-07-16,21375
2018-07-17,21375
2018-07-18,21375
2018-07-19,21375
2018-07-20,21375
2018-07-21,21375
2018-07-22,21375
2018-07-23,21375
2018-07-24,21375
2018-07-25,21375
2018-07-26,21375
2018-07-27,21375
2018-07-28,21375
2018-07-29,21375
2018-07-30,20647
2018-07-31,20647
2018-08-01,20647
2018-08-02,20647
2018-08-03,20647
2018-08-04,20647
2018-08-05,20647
2018-08-06,20647
2018-08-07,20647
2018-08-08,20647
2018-08-09,20647
2018-08-10,20647
2018-08-11,20647
2018-08-12,20647
2018-08-14,20647
2018-08-16,20647
2018-08-17,19979
2018-08-18,19979
2018-08-19,19979
2018-08-20,19979
2018-08-21,19979
2018-08-22,19979
2018-08-23,19979
2018-08-24,19979
2018-08-25,19979
2018-08-26,19979
2018-08-27,19979
2018-08-28,19979
2018-08-29,19979
2018-08-30,19979
2018-08-31,19979
2018-09-01,19979
2018-09-02,19979
2018-09-03,19505
2018-09-04,19505
2018-09-05,19505
2018-09-06,19505
2018-09-07,19505
2018-09-08,19505
2018-09-09,19505
2018-09-10,19505
2018-09-11,19505
2018-09-12,19505
2018-09-13,19505
2018-09-14,19505
2018-09-15,19505
2018-09-16,19505
2018-09-17,19505
2018-09-18,19505
2018-09-19,19505
2018-09-20,19505
2018-09-21,19505
2018-09-22,18709
2018-09-23,18709
2018-09-24,18709
2018-09-25,18709
2018-09-26,18709
2018-09-27,18709
2018-09-28,18709
2018-09-29,18709
2018-09-30,18709
2018-10-02,18709
2018-10-03,18709
2018-10-04,18709
2018-10-05,18709
2018-10-06,18709
2018-10-07,18709
2018-10-08,18709
2018-10-09,18709
2018-10-10,18709
2018-10-11,19039
2018-10-12,19039
2018-10-13,19039
2018-10-14,19039
2018-10-15,19039
2018-10-16,19039
2018-10-17,19039
2018-10-18,19039
2018-10-19,19039
2018-10-20,19039
2018-10-21,19039
2018-10-22,19039
2018-10-23,19039
2018-10-24,19039
2018-10-25,19039
2018-10-26,19039
2018-10-27,19039
2018-10-28,19039
2018-10-29,19039
2018-10-30,19039
2018-10-31,19039
2018-11-01,19039
2018-11-03,18449
2018-11-04,18449
2018-11-05,18449
2018-11-06,18449
2018-11-07,18449
2018-11-08,18449
2018-11-09,18449
2018-11-10,18449
2018-11-11,18449
2018-11-12,18449
2018-11-13,18449
2018-11-14,18449
2018-11-15,18449
2018-11-16,18449
2018-11-17,18449
2018-11-18,18449
2018-11-19,18449
2018-11-20,18449
2018-11-21,18449
2018-11-22,18505
2018-11-23,18505
2018-11-24,18505
2018-11-25,18505
2018-11-26,18505
2018-11-27,18505
2018-11-28,18505
2018-11-29,18505
2018-12-01,18505
2018-12-02,18505
2018-12-03,18505
2018-12-04,18505
2018-12-05,18505
2018-12-07,18295
2018-12-09,18295
2018-12-10,18295
2018-12-11,18295
2018-12-12,18295
2018-12-13,18295
2018-12-14,18295
2018-12-15,18295
2018-12-16,18295
2018-12-17,18295
2018-12-18,18032
2018-12-19,18032
2018-12-20,18032
2018-12-21,18032
2018-12-22,18032
2018-12-23,18032
2018-12-24,18032
2018-12-25,18032
2018-12-26,18032
2018-12-27,18032
2018-12-28,18032
2018-12-29,18032
2018-12-30,18032
2018-12-31,18508
2019-01-01,18508
2019-01-02,18508
2019-01-03,18508
2019-01-04,18508
2019-01-05,18508
2019-01-06,18508
2019-01-08,18508
2019-01-10,18586
2019-01-11,18586
2019-01-12,18586
2019-01-13,18586
2019-01-14,18586
2019-01-15,18586
2019-01-16,18586
2019-01-17,18586
2019-01-18,18586
2019-01-19,18586
2019-01-20,18586
2019-01-21,18875
2019-01-22,18875
2019-01-23,18875
2019-01-24,18875
2019-01-25,18875
2019-01-26,18875
2019-01-27,18875
2019-01-28,18875
2019-01-29,18875
2019-01-30,18977
2019-01-31,18977
2019-02-01,18977
2019-02-02,18977
2019-02-03,18977
2019-02-04,18977
2019-02-05,18977
2019-02-06,18977
2019-02-07,18977
2019-02-08,18977
2019-02-09,18977
2019-02-10,18977
2019-02-11,18214
2019-02-12,18214
2019-02-13,18214
2019-02-14,18214
2019-02-15,18214
2019-02-16,18214
2019-02-17,18214
2019-02-18,18214
2019-02-19,18214
2019-02-20,18214
2019-02-21,18214
2019-02-22,18214
2019-02-23,18214
2019-02-24,18318
2019-02-25,18318
2019-02-26,18318
2019-02-27,18318
2019-02-28,18318
2019-03-01,18318
2019-03-02,18318
2019-03-03,18318
2019-03-04,18318
2019-03-05,18318
2019-03-06,18318
2019-03-07,18318
2019-03-08,18318
2019-03-09,18318
2019-03-10,18318
2019-03-11,18318
2019-03-12,18438
2019-03-13,18438
2019-03-14,18438
2019-03-15,18438
2019-03-16,18438
2019-03-17,18438
2019-03-18,18438
2019-03-19,18438
2019-03-20,18438
2019-03-21,18438
2019-03-22,18438
2019-03-23,18438
2019-03-24,18438
2019-03-25,18438
2019-03-26,18438
2019-03-27,17808
2019-03-28,17808
2019-03-29,17808
2019-03-30,17808
2019-03-31,17808
2019-04-01,17808
2019-04-02,17808
2019-04-03,17808
2019-04-04,17808
2019-04-05,17808
