date_obj,Left%20eye%20patch price
2017-04-29,8306
2017-04-30,8306
2017-05-01,8306
2017-05-02,8306
2017-05-03,8306
2017-05-04,8306
2017-05-05,8306
2017-05-06,8306
2017-05-07,8306
2017-05-08,8306
2017-05-09,8306
2017-05-10,8306
2017-05-11,8306
2017-05-12,8306
2017-05-13,8306
2017-05-14,8306
2017-05-15,8306
2017-05-16,8306
2017-05-17,8306
2017-05-18,8306
2017-05-19,8707
2017-05-20,8707
2017-05-21,8707
2017-05-22,8707
2017-05-23,8707
2017-05-24,8707
2017-05-25,8707
2017-05-26,8707
2017-05-27,8707
2017-05-28,8707
2017-05-29,8707
2017-05-30,8707
2017-05-31,8707
2017-06-01,8707
2017-06-02,8707
2017-06-03,8707
2017-06-04,8707
2017-06-06,8707
2017-06-07,8707
2017-06-08,8707
2017-06-09,8707
2017-06-10,9110
2017-06-11,9110
2017-06-12,9110
2017-06-13,9110
2017-06-14,9110
2017-06-15,9110
2017-06-16,9110
2017-06-17,9110
2017-06-18,9110
2017-06-19,9110
2017-06-20,9110
2017-06-21,9110
2017-06-22,9110
2017-06-23,9110
2017-06-24,9110
2017-06-25,9110
2017-06-26,9110
2017-06-27,9110
2017-06-28,9110
2017-06-29,9110
2017-06-30,9110
2017-07-01,9110
2017-07-02,9110
2017-07-03,9110
2017-07-04,9505
2017-07-05,9505
2017-07-06,9505
2017-07-07,9505
2017-07-08,9505
2017-07-13,9505
2017-07-14,9505
2017-07-15,9505
2017-07-16,9505
2017-07-17,9505
2017-07-18,9505
2017-07-19,9505
2017-07-20,9505
2017-07-21,9505
2017-07-22,9505
2017-07-23,9505
2017-07-24,9505
2017-07-25,9505
2017-07-26,9505
2017-07-27,9505
2017-07-28,9505
2017-07-29,9505
2017-07-30,9505
2017-07-31,9948
2017-08-01,9948
2017-08-02,9948
2017-08-03,9948
2017-08-04,9948
2017-08-05,9948
2017-08-06,9948
2017-08-09,9948
2017-08-10,9948
2017-08-11,9948
2017-08-12,9948
2017-08-13,9948
2017-08-14,9948
2017-08-15,9948
2017-08-17,9948
2017-08-18,9948
2017-08-19,9948
2017-08-20,9948
2017-08-21,10419
2017-08-22,10419
2017-08-23,10419
2017-08-24,10419
2017-08-25,10419
2017-08-26,10419
2017-08-27,10419
2017-08-28,10419
2017-08-29,10419
2017-08-30,10419
2017-08-31,10419
2017-09-01,10419
2017-09-02,10419
2017-09-03,10419
2017-09-04,10419
2017-09-05,10419
2017-09-06,10419
2017-09-07,10419
2017-09-08,10419
2017-09-09,10419
2017-09-10,10419
2017-09-11,10419
2017-09-12,10419
2017-09-13,10419
2017-09-14,10419
2017-09-15,10419
2017-09-16,10419
2017-09-17,10419
2017-09-19,10911
2017-09-20,10911
2017-09-21,10911
2017-09-22,10911
2017-09-23,10911
2017-09-24,10911
2017-09-25,10911
2017-09-26,10911
2017-09-27,10911
2017-09-28,10911
2017-09-29,10911
2017-09-30,10911
2017-10-01,10911
2017-10-02,10911
2017-10-03,10911
2017-10-04,10911
2017-10-05,10911
2017-10-06,10911
2017-10-07,10911
2017-10-08,10911
2017-10-09,10911
2017-10-10,10911
2017-10-11,10911
2017-10-12,10911
2017-10-13,11427
2017-10-14,11427
2017-10-15,11427
2017-10-16,11427
2017-10-17,11427
2017-10-18,11427
2017-10-19,11427
2017-10-20,11427
2017-10-21,11427
2017-10-22,11427
2017-10-23,11427
2017-10-24,11427
2017-10-25,11427
2017-10-26,11427
2017-10-27,11427
2017-10-28,11427
2017-10-29,11427
2017-10-30,11427
2017-10-31,11427
2017-11-01,11427
2017-11-02,11427
2017-11-03,11427
2017-11-04,11427
2017-11-05,11427
2017-11-06,11427
2017-11-07,11427
2017-11-08,11427
2017-11-09,11427
2017-11-10,11427
2017-11-11,11946
2017-11-12,11946
2017-11-13,11946
2017-11-14,11946
2017-11-15,11946
2017-11-16,11946
2017-11-17,11946
2017-11-18,11946
2017-11-19,11946
2017-11-20,11946
2017-11-21,11946
2017-11-22,11946
2017-11-23,11946
2017-11-24,11946
2017-11-25,11946
2017-11-26,11946
2017-11-27,11946
2017-11-28,11946
2017-11-29,11946
2017-11-30,11946
2017-12-01,11946
2017-12-02,11946
2017-12-03,11946
2017-12-04,11946
2017-12-05,11946
2017-12-06,12499
2017-12-07,12499
2017-12-08,12499
2017-12-09,12499
2017-12-10,12499
2017-12-11,12499
2017-12-12,12499
2017-12-14,12499
2017-12-15,12499
2017-12-16,12499
2017-12-17,12499
2017-12-18,12499
2017-12-19,12499
2017-12-20,12499
2017-12-21,12499
2017-12-22,12499
2017-12-23,12499
2017-12-24,12499
2017-12-25,12499
2017-12-26,12499
2017-12-27,12499
2017-12-28,12499
2017-12-29,12499
2017-12-30,12499
2017-12-31,12499
2018-01-01,13077
2018-01-02,13077
2018-01-03,13077
2018-01-04,13077
2018-01-05,13077
2018-01-06,13077
2018-01-07,13077
2018-01-08,13077
2018-01-09,13077
2018-01-10,13077
2018-01-11,13077
2018-01-12,13077
2018-01-13,13077
2018-01-14,13077
2018-01-15,13077
2018-01-16,13077
2018-01-17,13077
2018-01-18,13077
2018-01-19,13077
2018-01-20,13077
2018-01-21,13671
2018-01-22,13671
2018-01-23,13671
2018-01-25,13671
2018-01-26,13671
2018-01-27,13671
2018-01-28,13671
2018-01-29,13671
2018-01-31,14330
2018-02-01,14330
2018-02-02,14330
2018-02-03,14330
2018-02-04,14330
2018-02-05,14330
2018-02-06,14330
2018-02-07,14330
2018-02-08,14330
2018-02-09,14330
2018-02-10,14330
2018-02-11,14759
2018-02-12,14759
2018-02-13,14759
2018-02-14,14759
2018-02-15,14759
2018-02-16,14759
2018-02-17,14759
2018-02-18,14759
2018-02-19,14759
2018-02-20,14759
2018-02-21,14938
2018-02-22,14938
2018-02-23,14938
2018-02-24,14938
2018-02-25,14938
2018-02-26,14938
2018-02-27,14938
2018-02-28,14938
2018-03-01,14938
2018-03-02,15439
2018-03-03,15439
2018-03-04,15439
2018-03-05,15439
2018-03-06,15439
2018-03-07,15439
2018-03-08,15439
2018-03-09,15439
2018-03-10,15439
2018-03-11,15439
2018-03-12,15439
2018-03-13,16041
2018-03-14,16041
2018-03-15,16041
2018-03-16,16041
2018-03-17,16041
2018-03-18,16041
2018-03-19,16041
2018-03-20,16041
2018-03-21,16041
2018-03-23,16041
2018-03-24,16041
2018-03-25,16041
2018-03-26,16705
2018-03-27,16705
2018-03-28,16705
2018-03-29,16705
2018-03-30,16705
2018-03-31,16705
2018-04-01,16705
2018-04-02,16705
2018-04-03,16705
2018-04-04,16705
2018-04-05,16705
2018-04-06,16705
2018-04-07,16705
2018-04-08,16577
2018-04-09,16577
2018-04-10,16577
2018-04-11,16577
2018-04-12,16577
2018-04-13,16577
2018-04-14,16577
2018-04-15,16577
2018-04-16,16577
2018-04-17,16577
2018-04-18,16577
2018-04-19,16577
2018-04-20,16577
2018-04-21,16577
2018-04-22,17361
2018-04-23,17361
2018-04-24,17361
2018-04-25,17361
2018-04-26,17361
2018-04-27,17361
2018-04-28,17361
2018-04-29,17361
2018-04-30,17361
2018-05-01,17361
2018-05-04,18198
2018-05-05,18198
2018-05-06,18198
2018-05-08,18198
2018-05-09,18198
2018-05-10,18198
2018-05-11,18198
2018-05-12,18198
2018-05-13,18198
2018-05-14,19045
2018-05-15,19045
2018-05-16,19045
2018-05-17,19045
2018-05-18,19045
2018-05-19,19045
2018-05-20,19045
2018-05-21,19045
2018-05-22,19045
2018-05-23,19045
2018-05-24,19045
2018-05-25,19045
2018-05-26,19045
2018-05-27,19922
2018-05-28,19922
2018-05-29,19922
2018-05-30,19922
2018-05-31,19922
2018-06-01,19922
2018-06-02,19922
2018-06-03,19922
2018-06-04,19922
2018-06-05,19922
2018-06-06,19922
2018-06-07,20856
2018-06-08,20856
2018-06-09,20856
2018-06-10,20856
2018-06-11,20856
2018-06-12,20856
2018-06-13,20856
2018-06-14,20856
2018-06-15,20856
2018-06-16,20856
2018-06-17,20856
2018-06-18,20583
2018-06-19,20583
2018-06-20,20583
2018-06-21,20583
2018-06-22,20583
2018-06-23,20583
2018-06-24,20583
2018-06-25,20583
2018-06-26,20583
2018-06-27,20583
2018-06-28,20583
2018-06-29,20583
2018-06-30,20583
2018-07-01,20140
2018-07-02,20140
2018-07-03,20140
2018-07-04,20140
2018-07-05,20140
2018-07-06,20140
2018-07-07,20140
2018-07-08,20140
2018-07-09,20140
2018-07-10,20140
2018-07-11,20140
2018-07-12,20140
2018-07-13,20140
2018-07-14,20140
2018-07-15,20140
2018-07-16,20140
2018-07-17,20140
2018-07-18,20140
2018-07-19,20140
2018-07-20,20140
2018-07-21,20140
2018-07-22,20660
2018-07-23,20660
2018-07-24,20660
2018-07-25,20660
2018-07-26,20660
2018-07-27,20660
2018-07-28,20660
2018-07-29,20660
2018-07-30,20660
2018-07-31,21348
2018-08-01,21348
2018-08-02,21348
2018-08-03,21348
2018-08-04,21348
2018-08-05,21348
2018-08-06,21348
2018-08-07,21348
2018-08-08,21348
2018-08-09,21348
2018-08-10,21348
2018-08-11,21348
2018-08-12,22153
2018-08-14,22153
2018-08-16,22153
2018-08-17,22153
2018-08-18,22153
2018-08-19,22153
2018-08-20,22153
2018-08-21,22153
2018-08-22,22153
2018-08-23,22153
2018-08-24,22153
2018-08-25,22506
2018-08-26,22506
2018-08-27,22506
2018-08-28,22506
2018-08-29,22506
2018-08-30,22506
2018-08-31,22506
2018-09-01,22506
2018-09-02,22506
2018-09-03,22506
2018-09-04,22255
2018-09-05,22255
2018-09-06,22255
2018-09-07,22255
2018-09-08,22255
2018-09-09,22255
2018-09-10,22255
2018-09-11,22255
2018-09-12,22255
2018-09-13,22255
2018-09-14,22255
2018-09-15,23172
2018-09-16,23172
2018-09-17,23172
2018-09-18,23172
2018-09-19,23172
2018-09-20,23172
2018-09-21,23172
2018-09-22,23172
2018-09-23,23172
2018-09-24,23172
2018-09-25,23172
2018-09-26,23112
2018-09-27,23112
2018-09-28,23112
2018-09-29,23112
2018-09-30,23112
2018-10-02,23112
2018-10-03,23112
2018-10-04,23112
2018-10-05,23112
2018-10-06,22968
2018-10-07,22968
2018-10-08,22968
2018-10-09,22968
2018-10-10,22968
2018-10-11,22968
2018-10-12,22968
2018-10-13,22968
2018-10-14,22968
2018-10-15,22968
2018-10-16,22968
2018-10-17,22007
2018-10-18,22007
2018-10-19,22007
2018-10-20,22007
2018-10-21,22007
2018-10-22,22007
2018-10-23,22007
2018-10-24,22007
2018-10-25,22007
2018-10-26,21135
2018-10-27,21135
2018-10-28,21135
2018-10-29,21135
2018-10-30,21135
2018-10-31,21135
2018-11-01,21135
2018-11-03,21135
2018-11-04,20153
2018-11-05,20153
2018-11-06,20153
2018-11-07,20153
2018-11-08,20153
2018-11-09,20153
2018-11-10,20153
2018-11-11,20153
2018-11-12,19244
2018-11-13,19244
2018-11-14,19244
2018-11-15,19244
2018-11-16,19244
2018-11-17,19244
2018-11-18,19244
2018-11-19,19244
2018-11-20,18535
2018-11-21,18535
2018-11-22,18535
2018-11-23,18535
2018-11-24,18535
2018-11-25,18535
2018-11-26,17717
2018-11-27,17717
2018-11-28,17717
2018-11-29,17717
2018-12-01,17717
2018-12-02,17621
2018-12-03,17621
2018-12-04,17621
2018-12-05,17621
2018-12-07,17621
2018-12-09,18151
2018-12-11,18151
2018-12-13,18151
2018-12-14,18151
2018-12-15,18151
2018-12-16,18151
2018-12-17,18151
2018-12-18,18306
2018-12-19,18306
2018-12-20,18306
2018-12-21,18306
2018-12-22,18306
2018-12-23,18306
2018-12-24,18306
2018-12-25,18306
2018-12-26,18306
2018-12-27,17444
2018-12-28,17444
2018-12-29,17444
2018-12-30,17444
2018-12-31,17444
2019-01-01,17444
2019-01-02,17444
2019-01-03,17243
2019-01-04,17243
2019-01-05,17243
2019-01-06,17243
2019-01-08,17243
2019-01-10,17034
2019-01-11,17034
2019-01-12,17034
2019-01-13,17034
2019-01-14,17034
2019-01-15,17034
2019-01-16,17034
2019-01-17,16931
2019-01-18,16931
2019-01-19,16931
2019-01-20,16931
2019-01-21,16931
2019-01-22,16931
2019-01-23,16931
2019-01-24,16931
2019-01-25,16536
2019-01-26,16536
2019-01-27,16536
2019-01-28,16536
2019-01-29,16536
2019-01-30,16536
2019-01-31,16536
2019-02-01,17284
2019-02-02,17284
2019-02-03,17284
2019-02-04,17284
2019-02-05,17284
2019-02-06,17284
2019-02-07,17284
2019-02-08,18092
2019-02-09,18092
2019-02-10,18092
2019-02-11,18092
2019-02-12,18092
2019-02-13,18092
2019-02-14,18092
2019-02-15,18092
2019-02-16,17965
2019-02-17,17965
2019-02-18,17965
2019-02-19,17965
2019-02-20,17965
2019-02-21,17965
2019-02-22,17965
2019-02-23,17937
2019-02-24,17937
2019-02-25,17937
2019-02-26,17937
2019-02-27,17937
2019-02-28,17937
2019-03-01,17937
2019-03-02,17937
2019-03-03,17937
2019-03-04,17937
2019-03-05,17937
2019-03-06,17937
2019-03-07,17040
2019-03-08,17040
2019-03-09,17040
2019-03-10,17040
2019-03-11,17040
2019-03-12,17040
2019-03-13,17040
2019-03-14,17142
2019-03-15,17142
2019-03-16,17142
2019-03-17,17142
2019-03-18,17142
2019-03-19,17142
2019-03-20,17142
2019-03-21,17142
2019-03-22,17858
2019-03-23,17858
2019-03-24,17858
2019-03-25,17858
2019-03-26,17858
2019-03-27,17858
2019-03-28,17858
2019-03-29,17858
2019-03-30,17858
2019-03-31,17871
2019-04-01,17871
2019-04-02,17871
2019-04-03,17871
2019-04-04,17871
2019-04-05,17871
2019-04-06,17871
2019-04-07,17016
2019-04-08,17016
2019-04-09,17016
2019-04-10,17016
2019-04-11,17016
2019-04-12,17016
2019-04-13,16752
2019-04-14,16752
2019-04-15,16752
2019-04-16,16752
2019-04-17,16752
2019-04-18,16752
2019-04-19,17226
2019-04-20,17226
2019-04-21,17226
2019-04-22,17226
2019-04-23,17226
2019-04-24,17226
2019-04-25,17226
2019-04-26,16407
2019-04-27,16407
2019-04-28,16407
2019-04-29,16407
2019-04-30,16407
2019-05-01,16407
2019-05-02,15664
2019-05-03,15664
2019-05-04,15664
2019-05-05,15664
2019-05-06,15664
2019-05-07,15664
2019-05-08,15149
2019-05-09,15149
2019-05-10,15149
2019-05-11,15149
2019-05-12,15149
2019-05-13,15149
2019-05-14,14410
2019-05-15,14410
2019-05-16,14410
2019-05-17,14410
2019-05-18,14410
2019-05-19,13864
2019-05-20,13864
2019-05-21,13864
2019-05-22,13864
2019-05-23,13864
2019-05-24,13864
2019-05-25,13864
2019-05-26,13518
2019-05-27,13518
2019-05-28,13518
2019-05-29,13518
2019-05-30,13518
2019-05-31,13518
2019-06-01,13518
2019-06-02,13246
2019-06-03,13246
2019-06-04,13246
2019-06-05,13246
2019-06-06,13246
2019-06-07,13246
2019-06-08,12962
2019-06-09,12962
2019-06-10,12962
2019-06-11,12962
2019-06-12,12962
2019-06-13,12962
2019-06-14,12962
2019-06-15,12962
2019-06-16,13340
2019-06-17,13340
2019-06-18,13340
2019-06-19,13340
2019-06-20,13340
2019-06-21,13340
2019-06-22,13340
2019-06-23,13393
2019-06-24,13393
2019-06-25,13393
2019-06-26,13393
2019-06-27,13393
2019-06-28,13393
2019-06-29,13393
2019-06-30,13393
2019-07-01,12889
2019-07-02,12889
2019-07-03,12889
2019-07-04,12889
2019-07-05,12889
2019-07-06,12889
2019-07-07,12889
2019-07-08,12889
2019-07-09,12659
2019-07-10,12659
2019-07-11,12659
2019-07-12,12659
2019-07-13,12659
2019-07-14,12659
2019-07-15,12659
2019-07-16,12659
2019-07-17,12965
2019-07-18,12965
2019-07-19,12965
2019-07-20,12965
2019-07-21,12965
2019-07-22,12965
2019-07-23,12965
2019-07-24,12965
2019-07-25,13496
2019-07-26,13496
2019-07-27,13496
2019-07-28,13496
2019-07-29,13496
2019-07-30,13496
2019-07-31,13496
2019-08-01,13496
2019-08-02,12968
2019-08-03,12968
2019-08-04,12968
2019-08-05,12968
2019-08-06,12968
2019-08-07,12968
2019-08-08,12968
2019-08-09,13454
2019-08-10,13454
2019-08-11,13454
2019-08-12,13454
2019-08-13,13454
2019-08-14,13454
2019-08-15,13454
2019-08-16,13744
2019-08-17,13744
2019-08-18,13744
2019-08-19,13744
2019-08-20,13744
2019-08-21,13744
2019-08-22,13744
2019-08-23,13744
2019-08-24,14062
2019-08-24,14062
2019-08-25,14062
2019-08-25,14062
2019-08-26,14062
2019-08-26,14062
2019-08-27,14062
2019-08-27,14062
2019-08-28,14062
2019-08-29,14062
2019-08-30,14062
2019-08-31,14062
2019-09-01,14062
2019-09-02,14565
2019-09-03,14565
2019-09-04,14565
2019-09-05,14565
2019-09-06,14565
2019-09-07,14565
2019-09-08,14565
2019-09-09,15176
2019-09-10,15176
2019-09-11,15176
2019-09-12,15176
2019-09-13,15176
2019-09-14,15176
2019-09-15,15176
2019-09-16,15176
2019-09-17,15176
2019-09-18,15621
2019-09-19,15621
2019-09-20,15621
2019-09-21,15621
2019-09-22,15621
2019-09-23,15621
2019-09-24,15621
2019-09-25,15621
2019-09-26,16394
2019-09-27,16394
2019-09-28,16394
2019-09-29,16394
2019-09-30,16394
2019-10-01,16394
2019-10-02,16394
2019-10-03,16394
2019-10-04,16394
2019-10-05,16394
2019-10-06,17158
2019-10-07,17158
2019-10-08,17158
2019-10-09,17158
2019-10-10,17158
2019-10-11,17158
2019-10-12,17158
2019-10-13,17158
2019-10-14,17158
2019-10-15,17158
2019-10-16,17965
2019-10-17,17965
2019-10-18,17965
2019-10-19,17965
2019-10-20,17965
2019-10-21,17965
2019-10-22,17965
2019-10-23,17922
2019-10-24,17922
2019-10-25,17922
2019-10-26,17922
2019-10-27,17922
2019-10-28,17922
2019-10-29,17922
2019-10-30,17058
2019-10-31,17058
2019-11-01,17058
2019-11-02,17058
2019-11-03,17058
2019-11-04,17058
2019-11-05,16240
2019-11-06,16240
2019-11-07,16240
2019-11-08,16240
2019-11-09,16240
2019-11-10,16240
2019-11-11,15490
2019-11-12,15490
2019-11-13,15490
2019-11-14,15490
2019-11-15,15490
2019-11-16,15490
2019-11-17,15490
2019-11-18,15490
2019-11-19,15490
2019-11-20,14766
2019-11-21,14766
2019-11-22,14766
2019-11-23,14766
2019-11-24,14766
2019-11-25,14766
2019-11-26,14766
2019-11-27,14766
2019-11-28,14073
2019-11-29,14073
2019-11-30,14073
2019-12-01,14073
2019-12-02,14073
2019-12-03,14073
2019-12-04,14073
2019-12-05,14073
2019-12-06,14156
2019-12-07,14156
2019-12-08,14156
2019-12-09,14156
2019-12-10,14156
2019-12-11,14156
2019-12-12,14156
2019-12-13,14156
2019-12-14,13519
2019-12-15,13519
2019-12-16,13519
2019-12-17,13519
2019-12-18,13519
2019-12-19,13519
2019-12-20,13519
2019-12-21,13519
2019-12-22,12871
2019-12-23,12871
2019-12-24,12871
2019-12-25,12871
2019-12-26,12871
2019-12-27,12871
2019-12-28,12871
2019-12-29,12871
2019-12-30,12414
2019-12-31,12414
2020-01-01,12414
2020-01-02,12414
2020-01-03,12414
2020-01-04,12414
2020-01-05,12414
2020-01-06,12414
2020-01-07,11977
2020-01-08,11977
2020-01-09,11977
2020-01-10,11977
2020-01-11,11977
2020-01-12,11977
2020-01-13,11977
2020-01-14,11977
2020-01-15,11432
2020-01-16,11432
2020-01-17,11432
2020-01-18,11432
2020-01-19,11432
2020-01-20,11432
2020-01-21,11013
2020-01-22,11013
2020-01-23,11013
2020-01-24,11013
2020-01-25,11013
2020-01-26,11013
2020-01-27,10500
2020-01-28,10500
2020-01-29,10500
2020-01-30,10500
2020-01-31,10500
2020-02-01,10500
2020-02-02,10117
2020-02-03,10117
2020-02-04,10117
2020-02-05,10117
2020-02-06,10117
2020-02-07,10117
2020-02-08,9627
2020-02-09,9627
2020-02-10,9627
2020-02-11,9627
2020-02-12,9627
2020-02-13,9211
2020-02-14,9211
2020-02-15,9211
2020-02-16,9211
2020-02-17,9211
2020-02-18,8796
2020-02-19,8796
2020-02-20,8796
2020-02-21,8796
2020-02-22,8796
2020-02-23,8400
2020-02-24,8400
2020-02-25,8400
2020-02-26,8400
2020-02-27,8400
2020-02-28,8046
2020-02-29,8046
2020-03-01,8046
2020-03-02,8046
2020-03-03,8046
2020-03-04,8046
2020-03-05,8046
2020-03-06,8098
2020-03-07,8098
2020-03-08,8098
2020-03-09,8098
2020-03-10,8098
2020-03-11,8098
2020-03-12,8328
2020-03-13,8328
2020-03-14,8328
2020-03-15,8328
2020-03-16,8328
2020-03-17,8328
2020-03-18,8169
2020-03-19,8169
2020-03-20,8169
2020-03-21,8169
2020-03-22,8108
2020-03-23,8108
2020-03-24,8108
2020-03-25,8108
2020-03-26,8108
2020-03-27,7834
2020-03-28,7834
2020-03-29,7834
2020-03-30,7834
2020-03-31,7558
2020-04-01,7558
2020-04-02,7558
2020-04-03,7558
2020-04-04,7558
2020-04-05,7536
2020-04-06,7536
2020-04-07,7536
2020-04-08,7384
2020-04-09,7384
2020-04-10,7384
2020-04-11,7384
2020-04-12,7104
2020-04-13,7104
2020-04-14,7104
2020-04-15,7104
2020-04-16,7104
2020-04-17,7205
2020-04-18,7205
2020-04-19,7205
2020-04-20,7205
2020-04-21,7155
2020-04-22,7155
2020-04-23,7155
2020-04-24,7155
2020-04-25,7309
2020-04-26,7309
2020-04-27,7309
2020-04-28,7424
2020-04-29,7424
2020-04-30,7424
2020-05-01,7424
2020-05-02,7646
2020-05-03,7646
2020-05-04,7646
2020-05-05,7646
2020-05-06,8024
2020-05-07,8024
2020-05-08,8024
2020-05-09,8024
2020-05-10,8420
2020-05-11,8420
2020-05-12,8420
2020-05-13,8420
