date_obj,Bagged%20nice%20tree price
2019-03-17,3026
2019-03-18,3026
2019-03-19,3026
2019-03-20,3026
2019-03-21,3026
2019-03-22,3026
2019-03-23,3026
2019-03-24,3091
2019-03-25,3091
2019-03-26,3091
2019-03-27,3091
2019-03-28,3091
2019-03-29,3091
2019-03-30,3091
2019-03-31,3091
2019-04-01,3091
2019-04-02,3091
2019-04-03,3042
2019-04-04,3042
2019-04-05,3042
2019-04-06,3042
2019-04-07,3042
2019-04-08,3042
2019-04-09,3042
2019-04-10,3042
2019-04-11,3042
2019-04-12,3072
2019-04-13,3072
2019-04-14,3072
2019-04-15,3072
2019-04-16,3072
2019-04-17,3072
2019-04-18,3072
2019-04-19,3072
2019-04-20,3072
2019-04-21,3072
2019-04-22,3193
2019-04-23,3193
2019-04-24,3193
2019-04-25,3193
2019-04-26,3193
2019-04-27,3193
2019-04-28,3193
2019-04-29,3193
2019-04-30,3193
2019-05-01,3193
2019-05-02,3184
2019-05-03,3184
2019-05-04,3184
2019-05-05,3184
2019-05-06,3184
2019-05-07,3184
2019-05-08,3184
2019-05-09,3184
2019-05-10,3184
2019-05-11,3215
2019-05-12,3215
2019-05-13,3215
2019-05-14,3215
2019-05-15,3215
2019-05-16,3215
2019-05-17,3215
2019-05-18,3215
2019-05-19,3215
2019-05-20,3200
2019-05-21,3200
2019-05-22,3200
2019-05-23,3200
2019-05-24,3200
2019-05-25,3200
2019-05-26,3200
2019-05-27,3200
2019-05-28,3200
2019-05-29,3219
2019-05-30,3219
2019-05-31,3219
2019-06-01,3219
2019-06-02,3219
2019-06-03,3219
2019-06-04,3219
2019-06-05,3219
2019-06-06,3219
2019-06-07,3219
2019-06-08,3253
2019-06-09,3253
2019-06-10,3253
2019-06-11,3253
2019-06-12,3253
2019-06-13,3253
2019-06-14,3253
2019-06-15,3253
2019-06-16,3253
2019-06-17,3253
2019-06-18,3282
2019-06-19,3282
2019-06-20,3282
2019-06-21,3282
2019-06-22,3282
2019-06-23,3282
2019-06-24,3282
2019-06-25,3282
2019-06-26,3282
2019-06-27,3282
2019-06-28,3205
2019-06-29,3205
2019-06-30,3205
2019-07-01,3205
2019-07-02,3205
2019-07-03,3205
2019-07-04,3205
2019-07-05,3205
2019-07-06,3205
2019-07-07,3205
2019-07-08,3178
2019-07-09,3178
2019-07-10,3178
2019-07-11,3178
2019-07-12,3178
2019-07-13,3178
2019-07-14,3178
2019-07-15,3178
2019-07-16,3178
2019-07-17,3178
2019-07-18,3256
2019-07-19,3256
2019-07-20,3256
2019-07-21,3256
2019-07-22,3256
2019-07-23,3256
2019-07-24,3256
2019-07-25,3256
2019-07-26,3256
2019-07-27,3256
2019-07-28,3275
2019-07-29,3275
2019-07-30,3275
2019-07-31,3275
2019-08-01,3275
2019-08-02,3275
2019-08-03,3275
2019-08-04,3275
2019-08-05,3275
2019-08-06,3232
2019-08-07,3232
2019-08-08,3232
2019-08-09,3232
2019-08-10,3232
2019-08-11,3232
2019-08-12,3232
2019-08-13,3232
2019-08-14,3232
2019-08-15,3232
2019-08-16,3141
2019-08-17,3141
2019-08-18,3141
2019-08-19,3141
2019-08-20,3141
2019-08-21,3141
2019-08-22,3141
2019-08-23,3141
2019-08-24,3141
2019-08-24,3141
2019-08-25,3141
2019-08-25,3141
2019-08-26,3141
2019-08-27,3136
2019-08-27,3136
2019-08-28,3136
2019-08-29,3136
2019-08-30,3136
2019-08-31,3136
2019-09-01,3136
2019-09-02,3136
2019-09-03,3136
2019-09-04,3136
2019-09-05,3136
2019-09-06,3136
2019-09-07,3136
2019-09-08,3136
2019-09-09,3136
2019-09-10,3136
2019-09-11,3136
2019-09-12,3136
2019-09-13,3136
2019-09-14,3136
2019-09-15,3136
2019-09-16,3098
2019-09-17,3098
2019-09-18,3098
2019-09-19,3098
2019-09-20,3098
2019-09-21,3098
2019-09-22,3098
2019-09-23,3098
2019-09-24,3098
2019-09-25,3098
2019-09-26,3098
2019-09-27,3098
2019-09-28,3036
2019-09-29,3036
2019-09-30,3036
2019-10-01,3036
2019-10-02,3036
2019-10-03,3036
2019-10-04,3036
2019-10-05,3036
2019-10-06,3036
2019-10-07,3036
2019-10-08,3036
2019-10-09,3023
2019-10-10,3023
2019-10-11,3023
2019-10-12,3023
2019-10-13,3023
2019-10-14,3023
2019-10-15,3023
2019-10-16,3023
2019-10-17,3023
2019-10-18,3023
2019-10-19,3011
2019-10-20,3011
2019-10-21,3011
2019-10-22,3011
2019-10-23,3011
2019-10-24,3011
2019-10-25,3011
2019-10-26,3011
2019-10-27,3011
2019-10-28,3011
2019-10-29,3011
2019-10-30,2995
2019-10-31,2995
2019-11-01,2995
2019-11-02,2995
2019-11-03,2995
2019-11-04,2995
2019-11-05,2995
2019-11-06,2995
2019-11-07,2995
2019-11-08,2995
2019-11-09,2995
2019-11-10,2995
2019-11-11,2952
2019-11-12,2952
2019-11-13,2952
2019-11-14,2952
2019-11-15,2952
2019-11-16,2952
2019-11-17,2952
2019-11-18,2952
2019-11-19,2952
2019-11-20,2952
2019-11-21,2952
2019-11-22,2952
2019-11-23,2952
2019-11-24,2952
2019-11-25,2940
2019-11-26,2940
2019-11-27,2940
2019-11-28,2940
2019-11-29,2940
2019-11-30,2940
2019-12-01,2940
2019-12-02,2940
2019-12-03,2940
2019-12-04,2940
2019-12-05,2940
2019-12-06,2940
2019-12-07,2940
2019-12-08,2874
2019-12-09,2874
2019-12-10,2874
2019-12-11,2874
2019-12-12,2874
2019-12-13,2874
2019-12-14,2874
2019-12-15,2874
2019-12-16,2874
2019-12-17,2874
2019-12-18,2874
2019-12-19,2874
2019-12-20,2874
2019-12-21,2925
2019-12-22,2925
2019-12-23,2925
2019-12-24,2925
2019-12-25,2925
2019-12-26,2925
2019-12-27,2925
2019-12-28,2925
2019-12-29,2925
2019-12-30,2925
2019-12-31,2925
2020-01-01,2925
2020-01-02,2969
2020-01-03,2969
2020-01-04,2969
2020-01-05,2969
2020-01-06,2969
2020-01-07,2969
2020-01-08,2969
2020-01-09,2969
2020-01-10,2969
2020-01-11,2969
2020-01-12,2969
2020-01-13,3024
2020-01-14,3024
2020-01-15,3024
2020-01-16,3024
2020-01-17,3024
2020-01-18,3024
2020-01-19,3024
2020-01-20,3024
2020-01-21,3024
2020-01-22,3024
2020-01-23,3043
2020-01-24,3043
2020-01-25,3043
2020-01-26,3043
2020-01-27,3043
2020-01-28,3043
2020-01-29,3043
2020-01-30,3043
2020-01-31,3043
2020-02-01,3043
2020-02-02,3036
2020-02-03,3036
2020-02-04,3036
2020-02-05,3036
2020-02-06,3036
2020-02-07,3036
2020-02-08,3036
2020-02-09,3036
2020-02-10,3036
2020-02-11,3036
2020-02-12,3036
2020-02-13,3021
2020-02-14,3021
2020-02-15,3021
2020-02-16,3021
2020-02-17,3021
2020-02-18,3021
2020-02-19,3021
2020-02-20,3021
2020-02-21,3021
2020-02-22,3021
2020-02-23,3073
2020-02-24,3073
2020-02-25,3073
2020-02-26,3073
2020-02-27,3073
2020-02-28,3073
2020-02-29,3073
2020-03-01,3073
2020-03-02,3073
2020-03-03,3073
2020-03-04,3129
2020-03-05,3129
2020-03-06,3129
2020-03-07,3129
2020-03-08,3129
2020-03-09,3129
2020-03-10,3129
2020-03-11,3129
2020-03-12,3129
2020-03-13,3111
2020-03-14,3111
2020-03-15,3111
2020-03-16,3111
2020-03-17,3111
2020-03-18,3111
2020-03-19,3111
2020-03-20,3111
2020-03-21,3111
2020-03-22,3059
2020-03-23,3059
2020-03-24,3059
2020-03-25,3059
2020-03-26,3059
2020-03-27,3059
2020-03-28,3059
2020-03-29,2976
2020-03-30,2976
2020-03-31,2976
2020-04-01,2976
2020-04-02,2976
2020-04-03,2976
2020-04-04,3035
2020-04-05,3035
2020-04-06,3035
2020-04-07,3035
2020-04-08,3035
2020-04-09,3029
2020-04-10,3029
2020-04-11,3029
2020-04-12,3029
2020-04-13,3029
2020-04-14,3029
2020-04-15,3081
2020-04-16,3081
2020-04-17,3081
2020-04-18,3081
2020-04-19,3081
2020-04-20,3049
2020-04-21,3049
2020-04-22,3049
2020-04-23,3049
2020-04-24,3049
2020-04-25,3049
2020-04-26,3034
2020-04-27,3034
2020-04-28,3034
2020-04-29,3034
2020-04-30,3034
2020-05-01,3034
2020-05-02,3044
2020-05-03,3044
2020-05-04,3044
2020-05-05,3044
2020-05-06,3044
2020-05-07,3006
2020-05-08,3006
2020-05-09,3006
2020-05-10,3006
2020-05-11,3006
2020-05-12,3006
2020-05-13,3035
