date_obj,Uncooked%20mushroom%20pie price
2018-10-11,4486
2018-10-12,4486
2018-10-13,4486
2018-10-14,4486
2018-10-15,4486
2018-10-16,4486
2018-10-17,4486
2018-10-18,4486
2018-10-19,4486
2018-10-20,4486
2018-10-21,4486
2018-10-22,4486
2018-10-23,4486
2018-10-24,4486
2018-10-25,4486
2018-10-26,4486
2018-10-27,4486
2018-10-28,4486
2018-10-29,4486
2018-10-30,4486
2018-10-31,4486
2018-11-01,4486
2018-11-03,4486
2018-11-04,4486
2018-11-05,4486
2018-11-06,4486
2018-11-07,4486
2018-11-08,4486
2018-11-09,4486
2018-11-10,4611
2018-11-11,4611
2018-11-12,4611
2018-11-13,4611
2018-11-14,4611
2018-11-15,4611
2018-11-16,4611
2018-11-17,4611
2018-11-18,4611
2018-11-19,4611
2018-11-20,4611
2018-11-21,4611
2018-11-22,4611
2018-11-23,4611
2018-11-24,4611
2018-11-25,4611
2018-11-26,4611
2018-11-27,4611
2018-11-28,4611
2018-11-29,4611
2018-12-01,4798
2018-12-02,4798
2018-12-03,4798
2018-12-04,4798
2018-12-05,4798
2018-12-07,4798
2018-12-09,4798
2018-12-10,4798
2018-12-11,4798
2018-12-12,4798
2018-12-13,4798
2018-12-14,4798
2018-12-15,4798
2018-12-16,4798
2018-12-17,4798
2018-12-18,4798
2018-12-19,4798
2018-12-20,4798
2018-12-21,4798
2018-12-22,4798
2018-12-23,4798
2018-12-24,4798
2018-12-25,4798
2018-12-26,4798
2018-12-27,4900
2018-12-28,4900
2018-12-29,4900
2018-12-30,4900
2018-12-31,4900
2019-01-01,4900
2019-01-02,4900
2019-01-03,4900
2019-01-04,4900
2019-01-05,4900
2019-01-06,4900
2019-01-08,4900
2019-01-10,4900
2019-01-11,4900
2019-01-12,4900
2019-01-13,4900
2019-01-14,4900
2019-01-15,4900
2019-01-16,4900
2019-01-17,4900
2019-01-18,4900
2019-01-19,4900
2019-01-20,4900
2019-01-21,4900
2019-01-22,4900
2019-01-23,4900
2019-01-24,4900
2019-01-25,4900
2019-01-26,4920
2019-01-27,4920
2019-01-28,4920
2019-01-29,4920
2019-01-30,4920
2019-01-31,4920
2019-02-01,4920
2019-02-02,4920
2019-02-03,4920
2019-02-04,4920
2019-02-05,4920
2019-02-06,4920
2019-02-07,4920
2019-02-08,4920
2019-02-09,4920
2019-02-10,4920
2019-02-11,4920
2019-02-12,4920
2019-02-13,4920
2019-02-14,4920
2019-02-15,4920
2019-02-16,4920
2019-02-17,4920
2019-02-18,4920
2019-02-19,4920
2019-02-20,4920
2019-02-21,4920
2019-02-22,4920
2019-02-23,4920
2019-02-24,4920
2019-02-25,4920
2019-02-26,4920
2019-02-27,4920
2019-02-28,4920
2019-03-01,4920
2019-03-02,4920
2019-03-03,4920
2019-03-04,4920
2019-03-05,4920
2019-03-06,4920
2019-03-07,4920
2019-03-08,4920
2019-03-09,4920
2019-03-10,4920
2019-03-11,4920
2019-03-12,4920
2019-03-13,4920
2019-03-14,4920
2019-03-15,4920
2019-03-16,4920
2019-03-17,4920
2019-03-18,4920
2019-03-19,4920
2019-03-20,4920
2019-03-21,4920
2019-03-22,4920
2019-03-23,4920
2019-03-24,4920
2019-03-25,4920
2019-03-26,4920
2019-03-27,4920
2019-03-28,4728
2019-03-29,4728
2019-03-30,4728
2019-03-31,4728
2019-04-01,4728
2019-04-02,4728
2019-04-03,4728
2019-04-04,4728
2019-04-05,4728
2019-04-06,4728
2019-04-07,4728
2019-04-08,4728
2019-04-09,4728
2019-04-10,4728
2019-04-11,4728
2019-04-12,4728
2019-04-13,4728
2019-04-14,4728
2019-04-15,4728
2019-04-16,4728
2019-04-17,4728
2019-04-18,4728
2019-04-19,4728
2019-04-20,4728
2019-04-21,4728
2019-04-22,4728
2019-04-23,4728
2019-04-24,4728
2019-04-25,4728
2019-04-26,4728
2019-04-27,4728
2019-04-28,4728
2019-04-29,4728
2019-04-30,4728
2019-05-01,4728
2019-05-02,4728
2019-05-03,4728
2019-05-04,4728
2019-05-05,4728
2019-05-06,4728
2019-05-07,4728
2019-05-08,4728
2019-05-09,4728
2019-05-10,4728
2019-05-11,4535
2019-05-12,4535
2019-05-13,4535
2019-05-14,4535
2019-05-15,4535
2019-05-16,4535
2019-05-17,4535
2019-05-18,4535
2019-05-19,4535
2019-05-20,4535
2019-05-21,4535
2019-05-22,4535
2019-05-23,4535
2019-05-24,4535
2019-05-25,4535
2019-05-26,4535
2019-05-27,4535
2019-05-28,4535
2019-05-29,4535
2019-05-30,4535
2019-05-31,4535
2019-06-01,4535
2019-06-02,4535
2019-06-03,4535
2019-06-04,4535
2019-06-05,4535
2019-06-06,4535
2019-06-07,4535
2019-06-08,4535
2019-06-09,4535
2019-06-10,4535
2019-06-11,4535
2019-06-12,4535
2019-06-13,4367
2019-06-14,4367
2019-06-15,4367
2019-06-16,4367
2019-06-17,4367
2019-06-18,4367
2019-06-19,4367
2019-06-20,4367
2019-06-21,4367
2019-06-22,4367
2019-06-23,4367
2019-06-24,4367
2019-06-25,4367
2019-06-26,4367
2019-06-27,4367
2019-06-28,4367
2019-06-29,4367
2019-06-30,4367
2019-07-01,4367
2019-07-02,4367
2019-07-03,4367
2019-07-04,4367
2019-07-05,4367
2019-07-06,4367
2019-07-07,4367
2019-07-08,4367
2019-07-09,4367
2019-07-10,4367
2019-07-11,4367
2019-07-12,4367
2019-07-13,4367
2019-07-14,4367
2019-07-15,4367
2019-07-16,4367
2019-07-17,4367
2019-07-18,4367
2019-07-19,4367
2019-07-20,4367
2019-07-21,4150
2019-07-22,4150
2019-07-23,4150
2019-07-24,4150
2019-07-25,4150
2019-07-26,4150
2019-07-27,4150
2019-07-28,4150
2019-07-29,4150
2019-07-30,4150
2019-07-31,4150
2019-08-01,4150
2019-08-02,4150
2019-08-03,4150
2019-08-04,4150
2019-08-05,4150
2019-08-06,4150
2019-08-07,4150
2019-08-08,4150
2019-08-09,4150
2019-08-10,4150
2019-08-11,4150
2019-08-12,4150
2019-08-13,4150
2019-08-14,4150
2019-08-15,4150
2019-08-16,4150
2019-08-17,4150
2019-08-18,4150
2019-08-19,4150
2019-08-20,4150
2019-08-21,4150
2019-08-22,4150
2019-08-23,4150
2019-08-24,4150
2019-08-24,4150
2019-08-25,4150
2019-08-25,4150
2019-08-26,4150
2019-08-26,4150
2019-08-27,4150
2019-08-27,4150
2019-08-28,4150
2019-08-29,4150
2019-08-30,4150
2019-08-31,4150
2019-09-01,4150
2019-09-02,4150
2019-09-03,4150
2019-09-04,4150
2019-09-05,4150
2019-09-06,4150
2019-09-07,4150
2019-09-08,3992
2019-09-09,3992
2019-09-10,3992
2019-09-11,3992
2019-09-12,3992
2019-09-13,3992
2019-09-14,3992
2019-09-15,3992
2019-09-16,3992
2019-09-17,3992
2019-09-18,3992
2019-09-19,3992
2019-09-20,3992
2019-09-21,3992
2019-09-22,3992
2019-09-23,3992
2019-09-24,3992
2019-09-25,3992
2019-09-26,3992
2019-09-27,3992
2019-09-28,3992
2019-09-29,3992
2019-09-30,3992
2019-10-01,3992
2019-10-02,3992
2019-10-03,3992
2019-10-04,3992
2019-10-05,3992
2019-10-06,3992
2019-10-07,3992
2019-10-08,3992
2019-10-09,3992
2019-10-10,3992
2019-10-11,3992
2019-10-12,3992
2019-10-13,3992
2019-10-14,3992
2019-10-15,3992
2019-10-16,3992
2019-10-17,3992
2019-10-18,3890
2019-10-19,3890
2019-10-20,3890
2019-10-21,3890
2019-10-22,3890
2019-10-23,3890
2019-10-24,3890
2019-10-25,3890
2019-10-26,3890
2019-10-27,3890
2019-10-28,3890
2019-10-29,3890
2019-10-30,3890
2019-10-31,3890
2019-11-01,3890
2019-11-02,3890
2019-11-03,3890
2019-11-04,3890
2019-11-05,3890
2019-11-06,3890
2019-11-07,3890
2019-11-08,3890
2019-11-09,3890
2019-11-10,3890
2019-11-11,3890
2019-11-12,3890
2019-11-13,3890
2019-11-14,3890
2019-11-15,3890
2019-11-16,3890
2019-11-17,3890
2019-11-18,3890
2019-11-19,3890
2019-11-20,3890
2019-11-21,3890
2019-11-22,3890
2019-11-23,3890
2019-11-24,3890
2019-11-25,3890
2019-11-26,3890
2019-11-27,3890
2019-11-28,3890
2019-11-29,3890
2019-11-30,3700
2019-12-01,3700
2019-12-02,3700
2019-12-03,3700
2019-12-04,3700
2019-12-05,3700
2019-12-06,3700
2019-12-07,3700
2019-12-08,3700
2019-12-09,3700
2019-12-10,3700
2019-12-11,3700
2019-12-12,3700
2019-12-13,3700
2019-12-14,3700
2019-12-15,3700
2019-12-16,3700
2019-12-17,3700
2019-12-18,3700
2019-12-19,3700
2019-12-20,3700
2019-12-21,3700
2019-12-22,3700
2019-12-23,3700
2019-12-24,3700
2019-12-25,3700
2019-12-26,3700
2019-12-27,3700
2019-12-28,3700
2019-12-29,3700
2019-12-30,3700
2019-12-31,3700
2020-01-01,3700
2020-01-02,3700
2020-01-03,3700
2020-01-04,3700
2020-01-05,3700
2020-01-06,3700
2020-01-07,3700
2020-01-08,3700
2020-01-09,3700
2020-01-10,3700
2020-01-11,3700
2020-01-12,3529
2020-01-13,3529
2020-01-14,3529
2020-01-15,3529
2020-01-16,3529
2020-01-17,3529
2020-01-18,3529
2020-01-19,3529
2020-01-20,3529
2020-01-21,3529
2020-01-22,3529
2020-01-23,3529
2020-01-24,3529
2020-01-25,3529
2020-01-26,3529
2020-01-27,3529
2020-01-28,3529
2020-01-29,3529
2020-01-30,3529
2020-01-31,3529
2020-02-01,3529
2020-02-02,3529
2020-02-03,3529
2020-02-04,3529
2020-02-05,3529
2020-02-06,3529
2020-02-07,3529
2020-02-08,3529
2020-02-09,3529
2020-02-10,3529
2020-02-11,3529
2020-02-12,3529
2020-02-13,3529
2020-02-14,3529
2020-02-15,3354
2020-02-16,3354
2020-02-17,3354
2020-02-18,3354
2020-02-19,3354
2020-02-20,3354
2020-02-21,3354
2020-02-22,3354
2020-02-23,3354
2020-02-24,3354
2020-02-25,3354
2020-02-26,3354
2020-02-27,3354
2020-02-28,3354
2020-02-29,3354
2020-03-01,3354
2020-03-02,3354
2020-03-03,3354
2020-03-04,3354
2020-03-05,3354
2020-03-06,3354
2020-03-07,3354
2020-03-08,3354
2020-03-09,3354
2020-03-10,3354
2020-03-11,3354
2020-03-12,3354
2020-03-13,3206
2020-03-14,3206
2020-03-15,3206
2020-03-16,3206
2020-03-17,3206
2020-03-18,3206
2020-03-19,3206
2020-03-20,3206
2020-03-21,3206
2020-03-22,3206
2020-03-23,3206
2020-03-24,3206
2020-03-25,3206
2020-03-26,3206
2020-03-27,3206
2020-03-28,3206
2020-03-29,3206
2020-03-30,3206
2020-03-31,3206
2020-04-01,3206
2020-04-02,3206
2020-04-03,3206
2020-04-04,3206
2020-04-05,3148
2020-04-06,3148
2020-04-07,3148
2020-04-08,3148
2020-04-09,3148
2020-04-10,3148
2020-04-11,3148
2020-04-12,3148
2020-04-13,3148
2020-04-14,3148
2020-04-15,3148
2020-04-16,3148
2020-04-17,3148
2020-04-18,3148
2020-04-19,3048
2020-04-20,3048
2020-04-21,3048
2020-04-22,3048
2020-04-23,3048
2020-04-24,3048
2020-04-25,3048
2020-04-26,3048
2020-04-27,3048
2020-04-28,3048
2020-04-29,3048
2020-04-30,3048
2020-05-01,3048
2020-05-02,3048
2020-05-03,3048
2020-05-04,3048
2020-05-05,3048
2020-05-06,3048
2020-05-07,2974
2020-05-08,2974
2020-05-09,2974
2020-05-10,2974
2020-05-11,2974
2020-05-12,2974
2020-05-13,2974
