date_obj,Black%20helm%20(h3) price
2016-03-11,1172
2016-03-12,1172
2016-03-13,1172
2016-03-14,1172
2016-03-15,1172
2016-03-16,1150
2016-03-17,1150
2016-03-18,1150
2016-03-19,1150
2016-03-20,1096
2016-03-21,1096
2016-03-22,1096
2016-03-23,1043
2016-03-24,1043
2016-03-25,1043
2016-03-26,1019
2016-03-27,1019
2016-03-28,1019
2016-03-29,992
2016-03-30,992
2016-03-31,992
2016-04-01,992
2016-04-02,992
2016-04-03,992
2016-04-04,952
2016-04-05,952
2016-04-06,952
2016-04-07,952
2016-04-08,952
2016-04-09,914
2016-04-10,914
2016-04-11,914
2016-04-12,914
2016-04-13,914
2016-04-14,896
2016-04-15,896
2016-04-16,896
2016-04-17,878
2016-04-18,878
2016-04-19,878
2016-04-20,896
2016-04-21,896
2016-04-22,896
2016-04-23,896
2016-04-24,939
2016-04-25,939
2016-04-26,939
2016-04-27,939
2016-04-28,976
2016-04-29,976
2016-04-30,976
2016-05-01,976
2016-05-02,964
2016-05-03,964
2016-05-04,964
2016-05-05,964
2016-05-06,964
2016-05-07,954
2016-05-08,954
2016-05-09,954
2016-05-10,954
2016-05-11,954
2016-05-12,911
2016-05-13,911
2016-05-14,911
2016-05-15,911
2016-05-16,883
2016-05-17,883
2016-05-18,883
2016-05-19,883
2016-05-22,857
2016-05-23,857
2016-05-24,857
2016-05-25,881
2016-05-26,881
2016-05-27,881
2016-05-28,881
2016-05-29,918
2016-05-30,918
2016-05-31,918
2016-06-01,918
2016-06-02,922
2016-06-03,922
2016-06-04,922
2016-06-05,922
2016-06-06,922
2016-06-07,918
2016-06-08,918
2016-06-09,918
2016-06-10,964
2016-06-11,964
2016-06-12,964
2016-06-13,964
2016-06-14,1012
2016-06-15,1012
2016-06-16,1012
2016-06-17,1012
2016-06-18,1061
2016-06-19,1061
2016-06-20,1061
2016-06-21,1061
2016-06-22,1114
2016-06-23,1114
2016-06-24,1114
2016-06-25,1114
2016-06-26,1169
2016-06-27,1169
2016-06-28,1169
2016-06-29,1169
2016-06-30,1169
2016-07-01,1227
2016-07-02,1227
2016-07-03,1227
2016-07-04,1227
2016-07-05,1227
2016-07-06,1287
2016-07-07,1287
2016-07-08,1287
2016-07-09,1321
2016-07-10,1321
2016-07-11,1321
2016-07-12,1382
2016-07-13,1382
2016-07-14,1382
2016-07-15,1382
2016-07-16,1438
2016-07-17,1438
2016-07-18,1438
2016-07-23,1583
2016-07-24,1583
2016-07-25,1583
2016-07-26,1583
2016-07-27,1660
2016-07-28,1660
2016-07-29,1660
2016-07-30,1660
2016-07-31,1712
2016-08-01,1712
2016-08-02,1712
2016-08-03,1712
2016-08-04,1712
2016-08-05,1700
2016-08-06,1700
2016-08-07,1700
2016-08-08,1700
2016-08-09,1748
2016-08-10,1748
2016-08-11,1748
2016-08-12,1748
2016-08-13,1748
2016-08-14,1748
2016-08-15,1692
2016-08-16,1692
2016-08-17,1692
2016-08-18,1692
2016-08-19,1692
2016-08-20,1655
2016-08-21,1655
2016-08-22,1655
2016-08-23,1655
2016-08-24,1655
2016-08-25,1655
2016-08-26,1620
2016-08-28,1620
2016-08-31,1559
2016-09-01,1559
2016-09-02,1559
2016-09-03,1559
2016-09-04,1554
2016-09-05,1554
2016-09-06,1554
2016-09-07,1554
2016-09-08,1554
2016-09-09,1586
2016-09-10,1586
2016-09-11,1586
2016-09-12,1586
2016-09-13,1586
2016-09-14,1586
2016-09-15,1563
2016-09-16,1563
2016-09-17,1563
2016-09-18,1563
2016-09-19,1563
2016-09-20,1563
2016-09-21,1544
2016-09-22,1544
2016-09-23,1544
2016-09-24,1544
2016-09-25,1544
2016-09-26,1554
2016-09-27,1554
2016-09-28,1554
2016-09-29,1554
2016-09-30,1554
2016-10-01,1554
2016-10-02,1521
2016-10-03,1521
2016-10-04,1521
2016-10-05,1521
2016-10-06,1521
2016-10-07,1521
2016-10-08,1521
2016-10-09,1464
2016-10-10,1464
2016-10-11,1464
2016-10-12,1464
2016-10-13,1464
2016-10-14,1464
2016-10-15,1407
2016-10-16,1407
2016-10-17,1407
2016-10-18,1407
2016-10-19,1407
2016-10-20,1407
2016-10-21,1378
2016-10-22,1378
2016-10-23,1378
2016-10-24,1378
2016-10-25,1378
2016-10-26,1378
2016-10-27,1344
2016-10-28,1344
2016-10-29,1344
2016-10-30,1344
2016-10-31,1344
2016-11-01,1344
2016-11-02,1335
2016-11-03,1335
2016-11-04,1335
2016-11-05,1335
2016-11-06,1335
2016-11-07,1321
2016-11-08,1321
2016-11-09,1321
2016-11-10,1321
2016-11-11,1321
2016-11-12,1345
2016-11-13,1345
2016-11-14,1345
2016-11-15,1345
2016-12-07,1335
2016-12-08,1324
2016-12-09,1324
2016-12-10,1324
2016-12-11,1324
2016-12-12,1324
2016-12-13,1338
2016-12-14,1338
2016-12-15,1338
2016-12-16,1338
2016-12-17,1338
2016-12-18,1338
2016-12-19,1385
2016-12-20,1385
2016-12-21,1385
2016-12-22,1385
2016-12-23,1385
2016-12-24,1440
2016-12-25,1440
2016-12-26,1440
2016-12-27,1440
2016-12-28,1440
2016-12-29,1509
2016-12-30,1509
2016-12-31,1509
2017-01-01,1509
2017-01-02,1509
2017-01-03,1509
2017-01-04,1582
2017-01-05,1582
2017-01-06,1582
2017-01-07,1582
2017-01-08,1635
2017-01-09,1635
2017-01-10,1635
2017-01-11,1635
2017-01-12,1635
2017-01-13,1635
2017-01-14,1714
2017-01-15,1714
2017-01-16,1714
2017-01-17,1714
2017-01-18,1793
2017-01-19,1793
2017-01-20,1793
2017-01-21,1793
2017-01-22,1793
2017-01-23,1863
2017-01-27,1889
2017-01-28,1889
2017-01-29,1889
2017-01-30,1889
2017-01-31,1847
2017-02-01,1847
2017-02-02,1847
2017-02-03,1847
2017-02-04,1768
2017-02-05,1768
2017-02-06,1768
2017-02-07,1768
2017-02-08,1694
2017-02-09,1694
2017-02-10,1694
2017-02-11,1694
2017-02-12,1694
2017-02-13,1616
2017-02-14,1616
2017-02-15,1616
2017-02-16,1547
2017-02-18,1547
2017-02-19,1547
2017-02-20,1604
2017-02-21,1604
2017-02-22,1604
2017-02-23,1604
2017-02-24,1681
2017-02-25,1681
2017-02-26,1681
2017-02-27,1681
2017-02-28,1734
2017-03-01,1734
2017-03-02,1734
2017-03-03,1734
2017-03-04,1788
2017-03-05,1788
2017-03-06,1788
2017-03-07,1788
2017-03-08,1788
2017-03-09,1854
2017-03-10,1854
2017-03-11,1854
2017-03-12,1854
2017-03-13,1943
2017-03-14,1943
2017-03-15,1943
2017-03-16,1943
2017-03-17,1943
2017-03-18,2012
2017-03-19,2012
2017-03-20,2012
2017-03-21,2012
2017-03-22,2106
2017-03-23,2106
2017-03-24,2106
2017-03-25,2106
2017-03-26,2106
2017-03-27,2106
2017-03-28,2199
2017-03-29,2199
2017-03-30,2199
2017-03-31,2199
2017-04-01,2277
2017-04-02,2277
2017-04-03,2277
2017-04-04,2277
2017-04-12,2426
2017-04-13,2426
2017-04-14,2426
2017-04-15,2541
2017-04-16,2541
2017-04-17,2541
2017-04-18,2541
2017-04-19,2618
2017-04-20,2618
2017-04-21,2618
2017-04-22,2618
2017-04-23,2618
2017-04-24,2743
2017-04-25,2743
2017-04-26,2743
2017-04-27,2743
2017-04-28,2743
2017-04-29,2819
2017-04-30,2819
2017-05-01,2819
2017-05-02,2819
2017-05-03,2819
2017-05-04,2955
2017-05-05,2955
2017-05-06,2955
2017-05-07,2955
2017-05-08,2955
2017-05-09,3050
2017-05-10,3050
2017-05-11,3050
2017-05-12,3050
2017-05-13,3050
2017-05-14,3050
2017-05-15,3177
2017-05-16,3177
2017-05-17,3177
2017-05-18,3177
2017-05-19,3177
2017-05-20,3177
2017-05-21,3300
2017-05-22,3300
2017-05-23,3300
2017-05-24,3300
2017-05-25,3300
2017-05-26,3300
2017-05-27,3406
2017-05-28,3406
2017-05-29,3406
2017-05-30,3406
2017-05-31,3406
2017-06-01,3549
2017-06-02,3549
2017-06-03,3549
2017-06-04,3549
2017-06-05,3549
2017-06-06,3695
2017-06-07,3695
2017-06-08,3695
2017-06-09,3695
2017-06-10,3695
2017-06-11,3857
2017-06-12,3857
2017-06-13,3857
2017-06-14,3857
2017-06-15,3857
2017-06-16,3993
2017-06-17,3993
2017-06-18,3993
2017-06-19,3993
2017-06-20,3993
2017-06-21,4162
2017-06-22,4162
2017-06-23,4162
2017-06-24,4162
2017-06-25,4162
2017-06-26,4162
2017-06-27,4152
2017-06-28,4152
2017-06-29,4152
2017-06-30,4152
2017-07-01,4152
2017-07-02,4152
2017-07-03,4152
2017-07-04,3972
2017-07-05,3972
2017-07-06,3972
2017-07-07,3972
2017-07-08,3972
2017-07-13,3827
2017-07-14,3858
2017-07-15,3858
2017-07-16,3858
2017-07-17,3858
2017-07-18,3858
2017-07-19,3858
2017-07-20,4018
2017-07-21,4018
2017-07-22,4018
2017-07-23,4018
2017-07-24,4018
2017-07-25,4018
2017-07-26,4121
2017-07-27,4121
2017-07-28,4121
2017-07-29,4121
2017-07-30,4148
2017-07-31,4148
2017-08-01,4148
2017-08-02,4148
2017-08-03,4148
2017-08-04,4061
2017-08-05,4061
2017-08-06,4061
2017-08-07,4061
2017-08-08,4123
2017-08-09,4123
2017-08-10,4123
2017-08-11,4123
2017-08-12,4123
2017-08-13,4123
2017-08-14,4123
2017-08-15,3982
2017-08-16,3982
2017-08-17,3982
2017-08-18,3982
2017-08-19,3982
2017-08-20,3901
2017-08-21,3901
2017-08-22,3901
2017-08-23,3901
2017-08-24,4088
2017-08-25,4088
2017-08-26,4088
2017-08-27,4088
2017-08-28,4190
2017-08-29,4190
2017-08-30,4190
2017-08-31,4190
2017-09-01,4190
2017-09-02,4282
2017-09-03,4282
2017-09-04,4282
2017-09-05,4282
2017-09-06,4357
2017-09-07,4357
2017-09-08,4357
2017-09-09,4357
2017-09-10,4357
2017-09-11,4293
2017-09-12,4293
2017-09-13,4293
2017-09-14,4293
2017-09-15,4293
2017-09-16,4293
2017-09-17,4100
2017-09-18,4100
2017-09-19,4100
2017-09-20,4100
2017-09-22,4135
2017-09-23,4135
2017-09-24,4135
2017-09-25,4135
2017-09-26,4135
2017-09-27,4135
2017-09-28,4274
2017-09-29,4274
2017-09-30,4274
2017-10-01,4274
2017-10-02,4274
2017-10-03,4274
2017-10-04,4274
2017-10-05,4337
2017-10-06,4337
2017-10-07,4337
2017-10-08,4337
2017-10-09,4337
2017-10-10,4499
2017-10-11,4499
2017-10-12,4499
2017-10-13,4499
2017-10-14,4499
2017-10-15,4499
2017-10-16,4687
2017-10-17,4687
2017-10-18,4687
2017-10-19,4687
2017-10-20,4687
2017-10-21,4687
2017-10-22,4687
2017-10-23,4792
2017-10-24,4792
2017-10-25,4792
2017-10-26,4792
2017-10-27,4792
2017-10-28,4792
2017-10-29,4825
2017-10-30,4825
2017-10-31,4825
2017-11-01,4825
2017-11-02,4825
2017-11-03,4825
2017-11-04,4980
2017-11-05,4980
2017-11-06,4980
2017-11-07,4980
2017-11-08,4980
2017-11-09,5140
2017-11-10,5140
2017-11-11,5140
2017-11-12,5140
2017-11-13,5140
2017-11-14,5140
2017-11-15,5224
2017-11-16,5224
2017-11-17,5224
2017-11-18,5224
2017-11-19,5224
2017-11-20,5224
2017-11-21,5250
2017-11-22,5250
2017-11-23,5250
2017-11-24,5250
2017-11-25,5250
2017-11-26,5054
2017-11-27,5054
2017-11-28,5054
2017-11-29,5054
2017-11-30,5054
2017-12-01,5054
2017-12-02,4957
2017-12-03,4957
2017-12-04,4957
2017-12-05,4957
2017-12-06,4957
2017-12-07,4957
2017-12-08,4957
2017-12-09,4759
2017-12-10,4759
2017-12-11,4759
2017-12-12,4759
2017-12-13,4759
2017-12-14,4592
2017-12-15,4592
2017-12-16,4592
2017-12-17,4592
2017-12-18,4592
2017-12-19,4378
2017-12-20,4378
2017-12-21,4378
2017-12-22,4378
2017-12-23,4378
2017-12-24,4176
2017-12-25,4176
2017-12-26,4176
2017-12-27,4176
2017-12-28,3983
2017-12-29,3983
2017-12-30,3983
2017-12-31,3983
2018-01-01,3794
2018-01-02,3794
2018-01-03,3794
2018-01-04,3794
2018-01-05,3646
2018-01-06,3646
2018-01-07,3646
2018-01-08,3646
2018-01-09,3500
2018-01-10,3500
2018-01-11,3500
2018-01-12,3500
2018-01-13,3500
2018-01-14,3500
2018-01-15,3596
2018-01-16,3596
2018-01-17,3596
2018-01-18,3596
2018-01-19,3596
2018-01-20,3608
2018-01-21,3608
2018-01-22,3608
2018-01-23,3608
2018-01-24,3613
2018-01-25,3613
2018-01-26,3613
2018-01-27,3613
2018-01-28,3613
2018-01-29,3534
2018-01-30,3534
2018-01-31,3534
2018-02-01,3534
2018-02-02,3534
2018-02-03,3431
2018-02-04,3431
2018-02-05,3431
2018-02-06,3431
2018-02-07,3321
2018-02-08,3321
2018-02-09,3321
2018-02-10,3321
2018-02-11,3321
2018-02-12,3180
2018-02-13,3180
2018-02-14,3180
2018-02-15,3180
2018-02-16,3180
2018-02-17,3030
2018-02-18,3030
2018-02-19,3030
2018-02-20,3030
2018-02-21,2891
2018-02-22,2891
2018-02-23,2891
2018-02-24,2891
2018-02-25,2795
2018-02-26,2795
2018-02-27,2795
2018-02-28,2795
2018-03-01,2795
2018-03-02,2846
2018-03-03,2846
2018-03-04,2846
2018-03-05,2846
2018-03-06,2851
2018-03-07,2851
2018-03-08,2851
2018-03-09,2851
2018-03-10,2947
2018-03-11,2947
2018-03-12,2947
2018-03-13,2947
2018-03-14,2947
2018-03-15,2947
2018-03-16,3057
2018-03-17,3057
2018-03-18,3057
2018-03-20,3057
2018-03-21,3023
2018-03-22,3023
2018-03-23,3023
2018-03-24,3023
2018-03-25,3023
2018-03-26,3023
2018-03-27,2920
2018-03-28,2920
2018-03-29,2920
2018-03-30,2920
2018-03-31,2920
2018-04-01,2802
2018-04-02,2802
2018-04-03,2802
2018-04-04,2802
2018-04-05,2802
2018-04-06,2802
2018-04-07,2761
2018-04-08,2761
2018-04-09,2761
2018-04-10,2761
2018-04-11,2761
2018-04-12,2844
2018-04-13,2844
2018-04-14,2844
2018-04-15,2844
2018-04-16,2844
2018-04-17,2844
2018-04-18,2844
2018-04-19,2976
2018-04-20,2976
2018-04-21,2976
2018-04-22,2976
2018-04-23,3088
2018-04-24,3088
2018-04-25,3088
2018-04-26,3088
2018-04-27,3088
2018-04-28,3049
2018-04-29,3049
2018-04-30,3049
2018-05-01,3049
2018-05-02,3049
2018-05-03,3002
2018-05-04,3002
2018-05-05,3002
2018-05-06,3002
2018-05-07,3002
2018-05-08,3135
2018-05-09,3135
2018-05-10,3135
2018-05-11,3135
2018-05-12,3135
2018-05-13,3135
2018-05-14,3154
2018-05-15,3154
2018-05-16,3154
2018-05-17,3154
2018-05-18,3154
2018-05-19,3040
2018-05-20,3040
2018-05-21,3040
2018-05-22,3040
2018-05-23,3040
2018-05-24,3145
2018-05-25,3145
2018-05-26,3145
2018-05-27,3145
2018-05-28,3145
2018-05-29,3298
2018-05-30,3298
2018-05-31,3298
2018-06-01,3298
2018-06-02,3298
2018-06-03,3298
2018-06-04,3409
2018-06-05,3409
2018-06-06,3409
2018-06-07,3409
2018-06-08,3475
2018-06-09,3475
2018-06-10,3475
2018-06-11,3475
2018-06-12,3475
2018-06-13,3475
2018-06-14,3535
2018-06-15,3535
2018-06-16,3535
2018-06-17,3535
2018-06-18,3535
2018-06-19,3620
2018-06-20,3620
2018-06-21,3620
2018-06-22,3620
2018-06-23,3620
2018-06-24,3620
2018-06-25,3785
2018-06-26,3785
2018-06-27,3785
2018-06-28,3785
2018-06-29,3785
2018-06-30,3785
2018-07-01,3957
2018-07-02,3957
2018-07-03,3957
2018-07-04,3957
2018-07-05,3957
2018-07-06,3957
2018-07-07,4114
2018-07-08,4114
2018-07-09,4114
2018-07-10,4114
2018-07-11,4114
2018-07-12,4114
2018-07-13,4114
2018-07-14,4114
2018-07-15,4114
2018-07-16,4131
2018-07-17,4131
2018-07-18,4131
2018-07-19,4131
2018-07-20,4131
2018-07-21,4308
2018-07-22,4308
2018-07-23,4308
2018-07-24,4308
2018-07-25,4308
2018-07-26,4375
2018-07-27,4375
2018-07-28,4375
2018-07-29,4375
2018-07-30,4375
2018-07-31,4265
2018-08-01,4265
2018-08-02,4265
2018-08-03,4265
2018-08-04,4265
2018-08-05,4072
2018-08-06,4072
2018-08-07,4072
2018-08-08,4072
2018-08-09,3969
2018-08-10,3969
2018-08-11,3969
2018-08-12,3969
2018-08-14,3883
2018-08-16,3883
2018-08-17,3707
2018-08-18,3707
2018-08-19,3707
2018-08-20,3707
2018-08-21,3570
2018-08-22,3570
2018-08-23,3570
2018-08-24,3570
2018-08-25,3590
2018-08-26,3590
2018-08-27,3590
2018-08-28,3515
2018-08-29,3515
2018-08-30,3515
2018-08-31,3624
2018-09-01,3624
2018-09-02,3624
2018-09-03,3624
2018-09-04,3788
2018-09-05,3788
2018-09-06,3788
2018-09-07,3788
2018-09-08,3673
2018-09-09,3673
2018-09-10,3673
2018-09-11,3673
2018-09-12,3630
2018-09-13,3630
2018-09-14,3630
2018-09-15,3594
2018-09-16,3594
2018-09-17,3594
2018-09-18,3594
2018-09-19,3667
2018-09-20,3667
2018-09-21,3667
2018-09-22,3732
2018-09-23,3732
2018-09-24,3732
2018-09-25,3732
2018-09-26,3831
2018-09-27,3831
2018-09-28,3831
2018-09-29,3831
2018-09-30,3831
2018-10-01,4014
2018-10-02,4014
2018-10-03,4014
2018-10-04,4014
2018-10-05,4014
2018-10-06,4141
2018-10-07,4141
2018-10-08,4141
2018-10-09,4141
2018-10-10,4247
2018-10-11,4247
2018-10-12,4247
2018-10-13,4247
2018-10-14,4364
2018-10-15,4364
2018-10-16,4364
2018-10-17,4364
2018-10-18,4195
2018-10-19,4195
2018-10-20,4195
2018-10-21,4195
2018-10-22,4297
2018-10-23,4297
2018-10-24,4297
2018-10-25,4297
2018-10-26,4297
2018-10-27,4426
2018-10-28,4426
2018-10-29,4426
2018-10-30,4426
2018-10-31,4553
2018-11-01,4553
2018-11-03,4783
2018-11-04,4922
2018-11-05,4988
2018-11-06,5015
2018-11-07,5015
2018-11-08,5128
2018-11-09,5128
2018-11-10,5237
2018-11-11,5237
2018-11-12,5321
2018-11-13,5364
2018-11-15,5249
2018-11-16,5284
2018-11-17,5284
2018-11-18,5173
2018-11-19,5173
2018-11-20,5035
2018-11-21,5035
2018-11-22,4815
2018-11-23,4815
2018-11-24,4716
2018-11-25,4660
2018-11-26,4660
2018-11-27,4552
2018-11-28,4552
2018-11-29,4390
2018-12-01,4271
2018-12-02,4271
2018-12-03,4271
2018-12-04,4213
2018-12-05,4213
2018-12-07,4034
2018-12-09,3939
2018-12-10,3927
2018-12-11,3927
2018-12-12,3927
2018-12-13,4015
2018-12-14,4015
2018-12-15,4015
2018-12-16,4108
2018-12-17,4108
2018-12-18,4108
2018-12-19,3960
2018-12-20,3960
2018-12-21,3960
2018-12-22,3790
2018-12-23,3790
2018-12-24,3625
2018-12-25,3625
2018-12-26,3625
2018-12-27,3460
2018-12-28,3460
2018-12-29,3385
2018-12-30,3385
2018-12-31,3385
2019-01-01,3378
2019-01-02,3378
2019-01-03,3378
2019-01-04,3480
2019-01-05,3480
2019-01-06,3515
2019-01-08,3515
2019-01-10,3380
2019-01-11,3380
2019-01-12,3242
2019-01-13,3242
2019-01-14,3343
2019-01-15,3343
2019-01-16,3343
2019-01-17,3351
2019-01-18,3351
2019-01-19,3351
2019-01-20,3253
2019-01-21,3253
2019-01-22,3154
2019-01-23,3154
2019-01-24,3154
2019-01-25,3291
2019-01-26,3291
2019-01-27,3291
2019-01-28,3428
2019-01-29,3428
2019-01-30,3428
2019-01-31,3425
2019-02-01,3425
2019-02-02,3333
2019-02-03,3333
2019-02-04,3251
2019-02-05,3251
2019-02-06,3251
2019-02-07,3120
2019-02-08,3120
2019-02-09,3120
2019-02-10,3192
2019-02-11,3192
2019-02-12,3192
2019-02-13,3117
2019-02-14,3117
2019-02-15,3117
2019-02-16,3117
2019-02-17,3192
2019-02-18,3192
2019-02-19,3085
2019-02-20,3085
2019-02-21,3085
2019-02-22,3026
2019-02-23,3026
2019-02-24,3154
2019-02-25,3154
2019-02-26,3154
2019-02-27,3282
2019-02-28,3282
2019-03-01,3282
2019-03-02,3400
2019-03-03,3400
2019-03-04,3503
2019-03-05,3503
2019-03-06,3503
2019-03-07,3631
2019-03-08,3631
2019-03-09,3631
2019-03-10,3699
2019-03-11,3699
2019-03-12,3699
2019-03-13,3595
2019-03-14,3595
2019-03-15,3595
2019-03-16,3544
2019-03-17,3544
2019-03-18,3544
2019-03-19,3434
2019-03-20,3434
2019-03-21,3434
2019-03-22,3434
2019-03-23,3396
2019-03-24,3396
2019-03-25,3396
2019-03-26,3444
2019-03-27,3444
2019-03-28,3444
2019-03-29,3502
2019-03-30,3502
