date_obj,Oyster%20pearls price
2016-02-04,704
2016-02-05,704
2016-02-06,704
2016-02-07,704
2016-02-08,704
2016-02-09,704
2016-02-10,687
2016-02-11,687
2016-02-12,687
2016-02-13,687
2016-02-14,687
2016-02-15,687
2016-02-16,672
2016-02-17,672
2016-02-18,672
2016-02-19,672
2016-02-20,672
2016-02-21,673
2016-02-22,673
2016-02-23,673
2016-02-24,673
2016-02-25,673
2016-02-26,673
2016-02-27,678
2016-02-28,678
2016-02-29,678
2016-03-01,678
2016-03-02,678
2016-03-03,678
2016-03-04,680
2016-03-05,680
2016-03-06,680
2016-03-07,680
2016-03-08,680
2016-03-09,680
2016-03-10,667
2016-03-11,667
2016-03-12,667
2016-03-13,667
2016-03-14,667
2016-03-15,657
2016-03-16,657
2016-03-17,657
2016-03-18,657
2016-03-19,657
2016-03-20,658
2016-03-21,658
2016-03-22,658
2016-03-23,658
2016-03-24,658
2016-03-25,658
2016-03-26,657
2016-03-27,657
2016-03-28,657
2016-03-29,657
2016-03-30,657
2016-03-31,673
2016-04-01,673
2016-04-02,673
2016-04-03,673
2016-04-04,673
2016-04-05,673
2016-04-06,659
2016-04-07,659
2016-04-08,659
2016-04-09,659
2016-04-10,659
2016-04-11,659
2016-04-12,643
2016-04-13,643
2016-04-14,643
2016-04-15,643
2016-04-16,643
2016-04-17,637
2016-04-18,637
2016-04-19,637
2016-04-20,637
2016-04-21,637
2016-04-22,637
2016-04-23,639
2016-04-24,639
2016-04-25,639
2016-04-26,639
2016-04-27,639
2016-04-28,646
2016-04-29,646
2016-04-30,646
2016-05-01,646
2016-05-02,646
2016-05-03,649
2016-05-04,649
2016-05-05,649
2016-05-06,649
2016-05-07,649
2016-05-08,649
2016-05-09,649
2016-05-10,649
2016-05-11,649
2016-05-12,649
2016-05-13,649
2016-05-14,655
2016-05-15,655
2016-05-16,655
2016-05-17,655
2016-05-18,655
2016-05-19,659
2016-05-22,659
2016-05-23,659
2016-05-24,661
2016-05-25,661
2016-05-26,661
2016-05-27,661
2016-05-28,661
2016-05-29,665
2016-05-30,665
2016-05-31,665
2016-06-01,665
2016-06-02,665
2016-06-03,670
2016-06-04,670
2016-06-05,670
2016-06-06,670
2016-06-07,670
2016-06-08,670
2016-06-09,670
2016-06-10,670
2016-06-11,670
2016-06-12,675
2016-06-13,675
2016-06-14,675
2016-06-15,675
2016-06-16,675
2016-06-17,706
2016-06-18,706
2016-06-19,706
2016-06-20,706
2016-06-21,706
2016-06-22,712
2016-06-23,712
2016-06-24,712
2016-06-25,712
2016-06-26,712
2016-06-27,680
2016-06-28,680
2016-06-29,680
2016-06-30,680
2016-07-01,675
2016-07-02,675
2016-07-03,675
2016-07-04,675
2016-07-05,675
2016-07-06,676
2016-07-07,676
2016-07-08,676
2016-07-09,676
2016-07-10,676
2016-07-11,684
2016-07-12,684
2016-07-13,684
2016-07-14,684
2016-07-15,684
2016-07-16,681
2016-07-17,681
2016-07-18,681
2016-07-23,701
2016-07-24,701
2016-07-25,701
2016-07-26,685
2016-07-27,685
2016-07-28,685
2016-07-29,685
2016-07-30,685
2016-07-31,678
2016-08-01,678
2016-08-02,678
2016-08-03,678
2016-08-04,678
2016-08-05,678
2016-08-06,677
2016-08-07,677
2016-08-08,677
2016-08-09,677
2016-08-10,677
2016-08-11,685
2016-08-12,685
2016-08-13,685
2016-08-14,685
2016-08-15,685
2016-08-16,685
2016-08-17,696
2016-08-18,696
2016-08-19,696
2016-08-20,696
2016-08-21,696
2016-08-22,696
2016-08-23,700
2016-08-24,700
2016-08-25,700
2016-08-26,700
2016-08-28,700
2016-08-31,699
2016-09-01,699
2016-09-02,699
2016-09-03,699
2016-09-04,688
2016-09-05,688
2016-09-06,688
2016-09-07,688
2016-09-08,688
2016-09-09,688
2016-09-10,697
2016-09-11,697
2016-09-12,697
2016-09-13,697
2016-09-14,697
2016-09-15,697
2016-09-16,697
2016-09-17,684
2016-09-18,684
2016-09-19,684
2016-09-20,684
2016-09-21,684
2016-09-22,684
2016-09-23,684
2016-09-24,682
2016-09-25,682
2016-09-26,682
2016-09-27,682
2016-09-28,682
2016-09-29,682
2016-09-30,681
2016-10-01,681
2016-10-02,681
2016-10-03,681
2016-10-04,681
2016-10-05,681
2016-10-06,696
2016-10-07,696
2016-10-08,696
2016-10-09,696
2016-10-10,696
2016-10-11,696
2016-10-12,696
2016-10-13,699
2016-10-14,699
2016-10-15,699
2016-10-16,699
2016-10-17,699
2016-10-18,699
2016-10-19,668
2016-10-20,668
2016-10-21,668
2016-10-22,668
2016-10-23,668
2016-10-24,668
2016-10-25,662
2016-10-26,662
2016-10-27,662
2016-10-28,662
2016-10-29,662
2016-10-30,662
2016-10-31,671
2016-11-01,671
2016-11-02,671
2016-11-03,671
2016-11-04,671
2016-11-05,671
2016-11-06,660
2016-11-07,660
2016-11-08,660
2016-11-09,660
2016-11-10,660
2016-11-11,660
2016-11-12,687
2016-11-13,687
2016-11-14,687
2016-12-07,675
2016-12-08,675
2016-12-09,675
2016-12-10,675
2016-12-11,705
2016-12-12,705
2016-12-13,705
2016-12-14,705
2016-12-15,705
2016-12-16,708
2016-12-17,708
2016-12-18,708
2016-12-19,708
2016-12-20,708
2016-12-21,711
2016-12-22,711
2016-12-23,711
2016-12-24,711
2016-12-25,711
2016-12-26,705
2016-12-27,705
2016-12-28,705
2016-12-29,705
2016-12-30,705
2016-12-31,741
2017-01-01,741
2017-01-02,741
2017-01-03,741
2017-01-04,750
2017-01-05,750
2017-01-06,750
2017-01-07,750
2017-01-08,727
2017-01-09,727
2017-01-10,727
2017-01-11,708
2017-01-12,708
2017-01-13,708
2017-01-14,708
2017-01-15,689
2017-01-16,689
2017-01-17,689
2017-01-18,689
2017-01-19,688
2017-01-20,688
2017-01-21,688
2017-01-22,688
2017-01-27,696
2017-01-28,696
2017-01-29,696
2017-01-30,696
2017-01-31,702
2017-02-01,702
2017-02-02,702
2017-02-03,702
2017-02-04,738
2017-02-05,738
2017-02-06,738
2017-02-07,738
2017-02-08,775
2017-02-09,775
2017-02-10,775
2017-02-11,807
2017-02-12,807
2017-02-13,807
2017-02-14,807
2017-02-15,825
2017-02-16,825
2017-02-18,825
2017-02-19,866
2017-02-20,866
2017-02-21,866
2017-02-22,866
2017-02-23,910
2017-02-24,910
2017-02-25,910
2017-02-26,910
2017-02-27,932
2017-02-28,932
2017-03-01,932
2017-03-02,890
2017-03-03,890
2017-03-04,890
2017-03-05,890
2017-03-06,851
2017-03-07,851
2017-03-08,851
2017-03-09,851
2017-03-10,814
2017-03-11,814
2017-03-12,814
2017-03-13,778
2017-03-14,778
2017-03-15,778
2017-03-16,743
2017-03-17,743
2017-03-18,743
2017-03-19,743
2017-03-20,712
2017-03-21,712
2017-03-22,712
2017-03-23,712
2017-03-24,695
2017-03-25,695
2017-03-26,695
2017-03-27,695
2017-03-28,695
2017-03-29,664
2017-03-30,664
2017-03-31,664
2017-04-01,664
2017-04-02,647
2017-04-03,647
2017-04-04,647
2017-04-12,647
2017-04-13,663
2017-04-14,663
2017-04-15,663
2017-04-16,663
2017-04-17,697
2017-04-18,697
2017-04-19,697
2017-04-20,697
2017-04-21,685
2017-04-22,685
2017-04-23,685
2017-04-24,685
2017-04-25,695
2017-04-26,695
2017-04-27,695
2017-04-28,695
2017-04-29,687
2017-04-30,687
2017-05-01,687
2017-05-02,687
2017-05-03,659
2017-05-04,659
2017-05-05,659
2017-05-06,659
2017-05-07,661
2017-05-08,661
2017-05-09,661
2017-05-10,680
2017-05-11,680
2017-05-12,680
2017-05-13,680
2017-05-14,669
2017-05-15,669
2017-05-16,669
2017-05-17,669
2017-05-18,679
2017-05-19,679
2017-05-20,679
2017-05-21,679
2017-05-22,687
2017-05-23,687
2017-05-24,687
2017-05-25,687
2017-05-26,663
2017-05-27,663
2017-05-28,663
2017-05-29,663
2017-05-30,634
2017-05-31,634
2017-06-01,634
2017-06-02,634
2017-06-03,635
2017-06-06,637
2017-06-07,637
2017-06-08,637
2017-06-09,637
2017-06-10,637
2017-06-11,637
2017-06-12,637
2017-06-13,641
2017-06-14,641
2017-06-15,641
2017-06-16,641
2017-06-17,638
2017-06-18,638
2017-06-19,638
2017-06-20,638
2017-06-21,637
2017-06-22,637
2017-06-23,637
2017-06-24,637
2017-06-25,637
2017-06-26,644
2017-06-27,644
2017-06-28,644
2017-06-29,644
2017-06-30,641
2017-07-01,641
2017-07-02,641
2017-07-03,641
2017-07-04,640
2017-07-05,640
2017-07-06,640
2017-07-07,640
2017-07-08,640
2017-07-13,634
2017-07-14,634
2017-07-15,634
2017-07-16,634
2017-07-17,640
2017-07-18,640
2017-07-19,640
2017-07-20,640
2017-07-21,665
2017-07-22,665
2017-07-23,665
2017-07-24,665
2017-07-25,693
2017-07-26,693
2017-07-27,693
2017-07-28,693
2017-07-29,724
2017-07-30,724
2017-07-31,724
2017-08-01,724
2017-08-02,761
2017-08-03,761
2017-08-04,761
2017-08-05,761
2017-08-06,761
2017-08-09,761
2017-08-10,743
2017-08-11,743
2017-08-12,743
2017-08-13,743
2017-08-14,743
2017-08-15,737
2017-08-17,737
2017-08-18,737
2017-08-19,737
2017-08-20,743
2017-08-21,743
2017-08-22,743
2017-08-23,743
2017-08-24,748
2017-08-25,748
2017-08-26,748
2017-08-27,748
2017-08-28,738
2017-08-29,738
2017-08-30,738
2017-08-31,738
2017-09-01,738
2017-09-02,748
2017-09-03,748
2017-09-04,748
2017-09-05,748
2017-09-06,748
2017-09-07,713
2017-09-08,713
2017-09-09,713
2017-09-10,706
2017-09-11,706
2017-09-12,706
2017-09-13,706
2017-09-14,681
2017-09-15,681
2017-09-16,681
2017-09-17,681
2017-09-19,666
2017-09-20,666
2017-09-21,666
2017-09-22,666
2017-09-23,644
2017-09-24,644
2017-09-25,644
2017-09-26,644
2017-09-27,644
2017-09-28,641
2017-09-29,641
2017-09-30,641
2017-10-01,641
2017-10-02,674
2017-10-03,674
2017-10-04,674
2017-10-05,674
2017-10-06,708
2017-10-07,708
2017-10-08,708
2017-10-09,708
2017-10-10,744
2017-10-11,744
2017-10-12,744
2017-10-13,744
2017-10-14,782
2017-10-15,782
2017-10-16,782
2017-10-17,782
2017-10-18,782
2017-10-19,820
2017-10-20,820
2017-10-21,820
2017-10-22,861
2017-10-23,861
2017-10-24,861
2017-10-25,903
2017-10-26,903
2017-10-27,903
2017-10-28,903
2017-10-29,949
2017-10-30,949
2017-10-31,949
2017-11-01,997
2017-11-02,997
2017-11-03,997
2017-11-04,1047
2017-11-05,1047
2017-11-06,1047
2017-11-07,1047
2017-11-08,1100
2017-11-09,1100
2017-11-10,1100
2017-11-11,1155
2017-11-12,1155
2017-11-13,1155
2017-11-14,1155
2017-11-15,1131
2017-11-16,1131
2017-11-17,1131
2017-11-18,1109
2017-11-19,1109
2017-11-20,1109
2017-11-21,1154
2017-11-22,1154
2017-11-23,1154
2017-11-24,1212
2017-11-25,1212
2017-11-26,1212
2017-11-27,1273
2017-11-28,1273
2017-11-29,1273
2017-11-30,1337
2017-12-01,1337
2017-12-02,1337
2017-12-03,1404
2017-12-04,1404
2017-12-05,1404
2017-12-06,1475
2017-12-07,1475
2017-12-08,1475
2017-12-09,1549
2017-12-10,1549
2017-12-11,1627
2017-12-12,1627
2017-12-14,1689
2017-12-15,1689
2017-12-16,1689
2017-12-17,1669
2017-12-18,1669
2017-12-19,1732
2017-12-20,1732
2017-12-21,1732
2017-12-22,1776
2017-12-23,1776
2017-12-24,1776
2017-12-25,1842
2017-12-26,1842
2017-12-27,1857
2017-12-28,1857
2017-12-29,1906
2017-12-30,2002
2017-12-31,2002
2018-01-01,2103
2018-01-02,2103
2018-01-03,2209
2018-01-04,2209
2018-01-05,2175
2018-01-06,2175
2018-01-07,2085
2018-01-08,2085
2018-01-09,2038
2018-01-10,2038
2018-01-11,1940
2018-01-12,1940
2018-01-13,1852
2018-01-14,1852
2018-01-15,1781
2018-01-16,1781
2018-01-17,1704
2018-01-18,1704
2018-01-19,1704
2018-01-20,1627
2018-01-21,1627
2018-01-22,1558
2018-01-23,1489
2018-01-24,1424
2018-01-25,1424
2018-01-26,1360
2018-01-27,1299
2018-01-28,1269
2018-01-29,1211
2018-01-31,1155
2018-02-01,1102
2018-02-02,1063
2018-02-03,1009
2018-02-04,963
2018-02-05,963
2018-02-06,931
2018-02-07,890
2018-02-08,890
2018-02-09,851
2018-02-10,851
2018-02-11,808
2018-02-12,808
2018-02-13,769
2018-02-14,769
2018-02-15,731
2018-02-16,731
2018-02-17,695
2018-02-18,695
2018-02-19,679
2018-02-20,679
2018-02-21,681
2018-02-22,681
2018-02-23,672
2018-02-24,672
2018-02-25,654
2018-02-26,654
2018-02-27,633
2018-03-01,633
2018-03-02,629
2018-03-03,629
2018-03-04,629
2018-03-05,629
2018-03-06,629
2018-03-07,621
2018-03-08,621
2018-03-09,635
2018-03-10,635
2018-03-11,622
2018-03-12,622
2018-03-13,644
2018-03-14,644
2018-03-15,633
2018-03-16,633
2018-03-17,636
2018-03-18,636
2018-03-19,636
2018-03-20,636
2018-03-21,636
2018-03-23,637
2018-03-24,637
2018-03-26,639
2018-03-27,640
2018-03-28,640
2018-03-29,666
2018-03-30,666
2018-03-31,665
2018-04-01,665
2018-04-02,666
2018-04-03,666
2018-04-04,652
2018-04-05,652
2018-04-06,668
2018-04-08,647
2018-04-09,647
2018-04-10,650
2018-04-11,650
2018-04-12,650
2018-04-13,650
2018-04-14,650
2018-04-15,651
2018-04-16,651
2018-04-17,653
2018-04-18,653
2018-04-19,653
2018-04-20,651
2018-04-21,651
2018-04-22,651
2018-04-23,673
2018-04-24,673
2018-04-25,663
2018-04-26,663
2018-04-27,663
2018-04-28,659
2018-04-29,659
2018-04-30,662
2018-05-01,662
2018-05-02,662
2018-05-04,668
2018-05-05,649
2018-05-06,649
2018-05-07,649
2018-05-08,655
2018-05-09,655
2018-05-10,672
2018-05-11,672
2018-05-12,647
2018-05-13,647
2018-05-14,647
2018-05-15,632
2018-05-16,632
2018-05-17,605
2018-05-18,605
2018-05-19,636
2018-05-20,636
2018-05-21,644
2018-05-22,644
2018-05-23,652
2018-05-24,652
2018-05-25,657
2018-05-26,655
2018-05-27,655
2018-05-28,664
2018-05-29,664
2018-05-30,663
2018-05-31,663
2018-06-01,658
2018-06-02,645
2018-06-03,645
2018-06-04,659
2018-06-05,659
2018-06-06,659
2018-06-07,646
2018-06-08,646
2018-06-09,644
2018-06-10,648
2018-06-11,648
2018-06-12,651
2018-06-13,656
2018-06-14,656
2018-06-15,667
2018-06-16,667
2018-06-17,653
2018-06-18,653
2018-06-19,646
2018-06-20,646
2018-06-21,645
2018-06-22,645
2018-06-23,654
2018-06-24,654
2018-06-25,655
2018-06-26,655
2018-06-27,651
2018-06-28,651
2018-06-29,654
2018-06-30,654
2018-07-01,654
2018-07-02,654
2018-07-03,653
2018-07-04,653
2018-07-05,654
2018-07-06,654
2018-07-07,654
2018-07-08,653
2018-07-09,653
2018-07-10,670
2018-07-11,670
2018-07-12,670
2018-07-13,662
2018-07-14,661
2018-07-15,661
2018-07-16,668
2018-07-17,685
2018-07-18,685
2018-07-19,669
2018-07-20,669
2018-07-21,657
2018-07-22,654
2018-07-23,650
2018-07-24,650
2018-07-25,654
2018-07-26,654
2018-07-27,661
2018-07-28,661
2018-07-29,660
2018-07-30,660
2018-07-31,664
2018-08-01,664
2018-08-02,670
2018-08-03,670
2018-08-04,666
2018-08-05,665
2018-08-06,665
2018-08-07,665
2018-08-08,662
2018-08-09,662
2018-08-10,645
2018-08-11,645
2018-08-12,637
2018-08-14,636
2018-08-16,624
2018-08-17,620
2018-08-18,620
2018-08-19,618
2018-08-20,622
2018-08-21,622
2018-08-22,622
2018-08-23,622
2018-08-24,621
2018-08-25,622
2018-08-26,622
2018-08-27,607
2018-08-28,602
2018-08-29,602
2018-08-30,603
2018-08-31,595
2018-09-01,590
2018-09-02,590
2018-09-03,596
2018-09-04,605
2018-09-05,611
2018-09-06,611
2018-09-07,610
2018-09-08,629
2018-09-09,629
2018-09-10,661
2018-09-11,661
2018-09-12,695
2018-09-13,695
2018-09-14,695
2018-09-15,695
2018-09-16,695
2018-09-17,695
2018-09-18,695
2018-09-19,682
2018-09-20,682
2018-09-21,653
2018-09-22,651
2018-09-23,651
2018-09-24,667
2018-09-25,667
2018-09-26,683
2018-09-27,683
2018-09-28,694
2018-09-29,694
2018-09-30,693
2018-10-02,671
2018-10-03,667
2018-10-04,667
2018-10-05,667
2018-10-06,662
2018-10-07,662
2018-10-08,664
2018-10-09,664
2018-10-10,664
2018-10-11,664
2018-10-12,646
2018-10-13,646
2018-10-14,679
2018-10-15,679
2018-10-16,693
2018-10-17,693
2018-10-18,676
2018-10-19,676
2018-10-20,649
2018-10-21,649
2018-10-22,629
2018-10-23,629
2018-10-24,647
2018-10-25,647
2018-10-26,651
2018-10-27,651
2018-10-28,641
2018-10-29,641
2018-10-30,637
2018-10-31,637
2018-11-01,637
2018-11-03,637
2018-11-04,650
2018-11-05,647
2018-11-06,645
2018-11-07,645
2018-11-08,646
2018-11-09,646
2018-11-10,658
2018-11-11,658
2018-11-12,682
2018-11-13,696
2018-11-15,681
2018-11-16,694
2018-11-17,701
2018-11-18,708
2018-11-19,744
2018-11-20,781
2018-11-21,781
2018-11-22,800
2018-11-23,797
2018-11-24,771
2018-11-25,744
2018-11-26,749
2018-11-27,758
2018-11-28,796
2018-11-29,831
2018-12-01,850
2018-12-02,837
2018-12-03,837
2018-12-04,858
2018-12-05,851
2018-12-07,816
2018-12-09,804
2018-12-10,790
2018-12-11,771
2018-12-12,755
2018-12-13,747
2018-12-14,755
2018-12-15,760
2018-12-16,779
2018-12-17,779
2018-12-18,784
2018-12-19,784
2018-12-20,765
2018-12-21,803
2018-12-22,840
2018-12-23,871
2018-12-24,882
2018-12-25,882
2018-12-26,882
2018-12-27,867
2018-12-28,830
2018-12-29,824
2018-12-30,793
2018-12-31,761
2019-01-01,733
2019-01-02,710
2019-01-03,738
2019-01-04,735
2019-01-05,731
2019-01-06,735
2019-01-08,730
2019-01-10,700
2019-01-11,695
2019-01-12,688
2019-01-13,684
2019-01-14,680
2019-01-15,703
2019-01-16,682
2019-01-17,692
2019-01-18,671
2019-01-19,643
2019-01-20,618
2019-01-21,605
2019-01-22,610
2019-01-23,608
2019-01-24,609
2019-01-25,609
2019-01-26,615
2019-01-27,602
2019-01-28,588
2019-01-29,614
2019-01-30,605
2019-01-31,605
2019-02-01,620
2019-02-02,643
2019-02-03,667
2019-02-04,667
2019-02-05,660
2019-02-06,660
2019-02-07,661
2019-02-08,650
2019-02-09,663
2019-02-10,651
2019-02-11,655
2019-02-12,641
2019-02-13,636
2019-02-14,636
2019-02-15,635
2019-02-16,665
2019-02-17,677
2019-02-18,698
2019-02-19,684
2019-02-20,655
2019-02-21,657
2019-02-22,654
2019-02-23,658
2019-02-24,658
2019-02-25,652
2019-02-26,654
2019-02-27,652
2019-02-28,652
2019-03-01,655
2019-03-02,655
2019-03-03,654
2019-03-04,660
2019-03-05,686
2019-03-06,677
2019-03-07,661
2019-03-08,661
2019-03-09,650
2019-03-10,646
2019-03-11,647
2019-03-12,643
2019-03-13,643
2019-03-14,643
2019-03-15,643
2019-03-16,643
2019-03-17,643
2019-03-18,643
2019-03-19,643
2019-03-20,656
2019-03-21,668
2019-03-22,668
2019-03-23,682
2019-03-24,654
2019-03-25,654
2019-03-26,652
2019-03-27,652
2019-03-28,654
2019-03-29,651
2019-03-30,651
2019-03-31,654
2019-04-01,654
2019-04-02,654
2019-04-03,656
2019-04-04,654
2019-04-05,654
2019-04-06,654
2019-04-07,654
2019-04-08,656
2019-04-09,656
2019-04-10,655
2019-04-11,658
2019-04-12,656
2019-04-13,655
2019-04-14,654
2019-04-15,654
2019-04-16,654
2019-04-17,654
2019-04-18,665
2019-04-19,665
2019-04-20,656
2019-04-21,656
2019-04-22,665
2019-04-23,664
2019-04-24,663
2019-04-25,657
2019-04-26,657
2019-04-27,657
2019-04-28,662
2019-04-29,649
2019-04-30,656
2019-05-01,656
2019-05-02,633
2019-05-03,625
2019-05-04,617
2019-05-05,625
2019-05-06,625
2019-05-07,622
2019-05-08,633
2019-05-09,633
2019-05-10,636
2019-05-11,636
2019-05-12,646
2019-05-13,650
2019-05-14,651
2019-05-15,651
2019-05-16,651
2019-05-17,651
2019-05-18,651
2019-05-19,651
2019-05-20,659
2019-05-21,659
2019-05-22,689
2019-05-23,682
2019-05-24,682
2019-05-25,659
2019-05-26,683
2019-05-27,662
2019-05-28,667
2019-05-29,653
2019-05-30,677
2019-05-31,677
2019-06-01,681
2019-06-02,662
2019-06-03,662
2019-06-04,682
2019-06-05,673
2019-06-06,656
2019-06-07,658
2019-06-08,651
2019-06-09,651
2019-06-10,651
2019-06-11,657
2019-06-12,657
2019-06-13,659
2019-06-14,688
2019-06-15,688
2019-06-16,691
2019-06-17,726
2019-06-18,726
2019-06-19,734
2019-06-20,700
2019-06-21,700
2019-06-22,704
2019-06-23,719
2019-06-24,719
2019-06-25,717
2019-06-26,717
2019-06-27,720
2019-06-28,720
2019-06-29,714
2019-06-30,731
2019-07-01,731
2019-07-02,760
2019-07-03,798
2019-07-04,798
2019-07-05,802
2019-07-06,802
2019-07-07,829
2019-07-08,829
2019-07-09,827
2019-07-10,820
2019-07-11,820
2019-07-12,833
2019-07-13,833
2019-07-14,802
2019-07-15,802
2019-07-16,768
2019-07-17,744
2019-07-18,744
2019-07-19,746
2019-07-20,746
2019-07-21,740
2019-07-22,720
2019-07-23,699
2019-07-24,699
2019-07-25,671
2019-07-26,671
2019-07-27,663
2019-07-28,663
2019-07-29,666
2019-07-30,646
2019-07-31,644
2019-08-01,644
2019-08-02,649
2019-08-03,654
2019-08-04,654
2019-08-05,633
2019-08-06,633
2019-08-07,631
2019-08-08,631
2019-08-09,633
2019-08-10,634
2019-08-11,634
2019-08-12,666
2019-08-13,666
2019-08-14,667
2019-08-15,667
2019-08-16,667
2019-08-17,667
2019-08-18,683
2019-08-19,677
2019-08-20,677
2019-08-21,677
2019-08-22,685
2019-08-23,685
2019-08-24,676
2019-08-24,676
2019-08-25,676
2019-08-25,676
2019-08-26,674
2019-08-26,674
2019-08-27,674
