date_obj,Ham%20gloves price
2016-01-11,1405
2016-01-12,1405
2016-01-13,1405
2016-01-14,1405
2016-01-15,1411
2016-01-16,1411
2016-01-17,1363
2016-01-18,1357
2016-01-19,1357
2016-01-20,1294
2016-01-21,1294
2016-01-22,1229
2016-01-23,1229
2016-01-24,1172
2016-01-25,1130
2016-01-26,1130
2016-01-27,1111
2016-01-28,1111
2016-01-29,1066
2016-01-30,1066
2016-01-31,1042
2016-02-01,1042
2016-02-02,1036
2016-02-03,1036
2016-02-04,1035
2016-02-05,1035
2016-02-06,996
2016-02-07,996
2016-02-08,1010
2016-02-09,1010
2016-02-10,1028
2016-02-11,1028
2016-02-12,1079
2016-02-13,1085
2016-02-14,1085
2016-02-15,1113
2016-02-16,1113
2016-02-17,1125
2016-02-18,1125
2016-02-19,1129
2016-02-20,1129
2016-02-21,1121
2016-02-22,1121
2016-02-23,1106
2016-02-24,1106
2016-02-25,1101
2016-02-26,1101
2016-02-27,1095
2016-02-28,1095
2016-02-29,1136
2016-03-01,1136
2016-03-02,1191
2016-03-03,1191
2016-03-04,1195
2016-03-05,1195
2016-03-06,1193
2016-03-07,1193
2016-03-08,1216
2016-03-09,1216
2016-03-10,1186
2016-03-11,1186
2016-03-12,1199
2016-03-13,1199
2016-03-14,1208
2016-03-15,1208
2016-03-16,1214
2016-03-17,1214
2016-03-18,1229
2016-03-19,1229
2016-03-20,1229
2016-03-21,1229
2016-03-22,1236
2016-03-23,1237
2016-03-24,1237
2016-03-25,1240
2016-03-26,1237
2016-03-27,1237
2016-03-28,1244
2016-03-29,1244
2016-03-30,1239
2016-03-31,1239
2016-04-01,1211
2016-04-02,1211
2016-04-03,1193
2016-04-04,1193
2016-04-05,1187
2016-04-06,1185
2016-04-07,1185
2016-04-08,1178
2016-04-09,1152
2016-04-10,1127
2016-04-11,1127
2016-04-12,1132
2016-04-13,1132
2016-04-14,1117
2016-04-15,1090
2016-04-16,1090
2016-04-17,1035
2016-04-18,983
2016-04-19,983
2016-04-20,933
2016-04-21,933
2016-04-22,920
2016-04-23,899
2016-04-24,869
2016-04-25,862
2016-04-26,862
2016-04-27,846
2016-04-28,846
2016-04-29,827
2016-04-30,820
2016-05-01,820
2016-05-02,826
2016-05-03,826
2016-05-04,817
2016-05-05,835
2016-05-06,835
2016-05-07,856
2016-05-08,856
2016-05-09,860
2016-05-10,871
2016-05-11,871
2016-05-12,897
2016-05-13,919
2016-05-14,919
2016-05-15,902
2016-05-16,902
2016-05-17,907
2016-05-18,913
2016-05-19,913
2016-05-22,915
2016-05-23,912
2016-05-24,917
2016-05-25,917
2016-05-26,904
2016-05-27,902
2016-05-28,902
2016-05-29,896
2016-05-30,896
2016-05-31,908
2016-06-01,865
2016-06-02,865
2016-06-03,855
2016-06-04,864
2016-06-05,864
2016-06-06,879
2016-06-07,879
2016-06-08,885
2016-06-09,906
2016-06-10,931
2016-06-11,931
2016-06-12,930
2016-06-13,930
2016-06-14,945
2016-06-15,945
2016-06-16,956
2016-06-17,978
2016-06-18,978
2016-06-19,997
2016-06-20,997
2016-06-21,1010
2016-06-22,1025
2016-06-23,1025
2016-06-24,1032
2016-06-25,1031
2016-06-26,1031
2016-06-27,1035
2016-06-28,1041
2016-06-29,1041
2016-06-30,1041
2016-07-01,1052
2016-07-02,1052
2016-07-03,1052
2016-07-04,1057
2016-07-05,1057
2016-07-06,1072
2016-07-07,1059
2016-07-08,1021
2016-07-09,1005
2016-07-10,983
2016-07-11,945
2016-07-12,912
2016-07-13,890
2016-07-14,866
2016-07-15,847
2016-07-16,834
2016-07-17,834
2016-07-18,796
2016-07-23,780
2016-07-24,752
2016-07-25,717
2016-07-26,717
2016-07-27,686
2016-07-28,686
2016-07-29,674
2016-07-30,674
2016-07-31,674
2016-08-01,674
2016-08-02,685
2016-08-03,685
2016-08-04,691
2016-08-05,691
2016-08-06,708
2016-08-07,708
2016-08-08,713
2016-08-09,726
2016-08-10,726
2016-08-11,739
2016-08-12,739
2016-08-13,751
2016-08-14,751
2016-08-15,778
2016-08-16,778
2016-08-17,795
2016-08-18,795
2016-08-19,816
2016-08-20,816
2016-08-21,846
2016-08-22,846
2016-08-23,874
2016-08-24,874
2016-08-25,884
2016-08-26,884
2016-08-28,912
2016-08-31,960
2016-09-01,960
2016-09-02,986
2016-09-03,986
2016-09-04,1030
2016-09-05,1030
2016-09-06,1038
2016-09-07,1038
2016-09-08,1038
2016-09-09,1078
2016-09-10,1078
2016-09-11,1100
2016-09-12,1100
2016-09-13,1117
2016-09-14,1117
2016-09-15,1126
2016-09-16,1126
2016-09-17,1176
2016-09-18,1176
2016-09-19,1225
2016-09-20,1225
2016-09-21,1258
2016-09-22,1258
2016-09-23,1296
2016-09-24,1296
2016-09-25,1296
2016-09-26,1312
2016-09-27,1312
2016-09-28,1313
2016-09-29,1313
2016-09-30,1328
2016-10-01,1328
2016-10-02,1331
2016-10-03,1331
2016-10-04,1367
2016-10-05,1367
2016-10-06,1420
2016-10-07,1420
2016-10-08,1459
2016-10-09,1459
2016-10-10,1498
2016-10-11,1498
2016-10-12,1519
2016-10-13,1519
2016-10-14,1481
2016-10-15,1481
2016-10-16,1445
2016-10-17,1445
2016-10-18,1425
2016-10-19,1425
2016-10-20,1385
2016-10-21,1385
2016-10-22,1365
2016-10-23,1348
2016-10-24,1348
2016-10-25,1339
2016-10-26,1310
2016-10-27,1310
2016-10-28,1310
2016-10-29,1290
2016-10-30,1290
2016-10-31,1347
2016-11-01,1347
2016-11-02,1405
2016-11-03,1405
2016-11-04,1466
2016-11-05,1466
2016-11-06,1499
2016-11-07,1499
2016-11-08,1506
2016-11-09,1506
2016-11-10,1525
2016-11-11,1525
2016-11-12,1562
2016-11-13,1562
2016-11-14,1610
2016-11-15,1610
2016-12-07,2097
2016-12-08,2116
2016-12-09,2154
2016-12-10,2154
2016-12-11,2190
2016-12-12,2190
2016-12-13,2215
2016-12-14,2239
2016-12-15,2239
2016-12-16,2290
2016-12-17,2313
2016-12-18,2313
2016-12-19,2295
2016-12-20,2269
2016-12-21,2226
2016-12-22,2226
2016-12-23,2232
2016-12-24,2232
2016-12-25,2251
2016-12-26,2251
2016-12-27,2244
2016-12-28,2224
2016-12-29,2195
2016-12-30,2195
2016-12-31,2190
2017-01-01,2190
2017-01-02,2197
2017-01-03,2197
2017-01-04,2211
2017-01-05,2211
2017-01-06,2212
2017-01-07,2227
2017-01-08,2227
2017-01-09,2196
2017-01-10,2196
2017-01-11,2189
2017-01-12,2162
2017-01-13,2162
2017-01-14,2139
2017-01-15,2105
2017-01-16,2105
2017-01-17,2111
2017-01-18,2113
2017-01-19,2113
2017-01-20,2099
2017-01-21,2102
2017-01-22,2102
2017-01-23,2087
2017-01-27,2016
2017-01-28,1980
2017-01-29,1918
2017-01-30,1918
2017-01-31,1874
2017-02-01,1799
2017-02-02,1799
2017-02-03,1770
2017-02-04,1737
2017-02-05,1737
2017-02-06,1729
2017-02-07,1729
2017-02-08,1722
2017-02-09,1722
2017-02-10,1708
2017-02-11,1683
2017-02-12,1683
2017-02-13,1649
2017-02-14,1610
2017-02-15,1610
2017-02-16,1586
2017-02-18,1570
2017-02-19,1550
2017-02-20,1550
2017-02-21,1535
2017-02-22,1535
2017-02-23,1469
2017-02-24,1469
2017-02-25,1413
2017-02-26,1413
2017-02-27,1403
2017-02-28,1389
2017-03-01,1389
2017-03-02,1370
2017-03-03,1370
2017-03-04,1335
2017-03-05,1335
2017-03-06,1301
2017-03-07,1301
2017-03-08,1267
2017-03-09,1267
2017-03-10,1231
2017-03-11,1169
2017-03-12,1169
2017-03-13,1110
2017-03-14,1054
2017-03-15,1012
2017-03-16,1012
2017-03-17,973
2017-03-18,973
2017-03-19,966
2017-03-20,948
2017-03-21,921
2017-03-22,921
2017-03-23,889
2017-03-24,866
2017-03-25,866
2017-03-26,846
2017-03-27,846
2017-03-28,835
2017-03-29,817
2017-03-30,817
2017-03-31,799
2017-04-01,799
2017-04-02,797
2017-04-03,781
2017-04-04,781
2017-04-12,749
2017-04-13,769
2017-04-14,769
2017-04-15,789
2017-04-16,823
2017-04-17,859
2017-04-18,859
2017-04-19,898
2017-04-20,898
2017-04-21,929
2017-04-22,929
2017-04-23,952
2017-04-24,952
2017-04-25,956
2017-04-26,956
2017-04-27,992
2017-04-28,992
2017-04-29,1023
2017-04-30,1023
2017-05-01,1028
2017-05-02,1061
2017-05-03,1061
2017-05-04,1040
2017-05-05,1004
2017-05-06,1004
2017-05-07,982
2017-05-08,982
2017-05-09,973
2017-05-10,973
2017-05-11,955
2017-05-12,931
2017-05-13,919
2017-05-14,919
2017-05-15,905
2017-05-16,901
2017-05-17,901
2017-05-18,855
2017-05-19,855
2017-05-20,839
2017-05-21,839
2017-05-22,824
2017-05-23,824
2017-05-24,817
2017-05-25,817
2017-05-26,806
2017-05-27,806
2017-05-28,806
2017-05-29,806
2017-05-30,794
2017-05-31,794
2017-06-01,794
2017-06-02,794
2017-06-03,784
2017-06-04,750
2017-06-06,725
2017-06-07,697
2017-06-08,697
2017-06-09,674
2017-06-10,641
2017-06-11,627
2017-06-12,627
2017-06-13,632
2017-06-14,640
2017-06-15,640
2017-06-16,652
2017-06-17,652
2017-06-18,681
2017-06-19,681
2017-06-20,704
2017-06-21,704
2017-06-22,731
2017-06-23,731
2017-06-24,766
2017-06-25,766
2017-06-26,805
2017-06-27,842
2017-06-28,842
2017-06-29,879
2017-06-30,879
2017-07-01,908
2017-07-02,908
2017-07-03,941
2017-07-04,982
2017-07-05,982
2017-07-06,1019
2017-07-07,1019
2017-07-08,1042
2017-07-13,1013
2017-07-14,1017
2017-07-15,1017
2017-07-16,1024
2017-07-17,1002
2017-07-18,1002
2017-07-19,960
2017-07-20,921
2017-07-21,900
2017-07-22,890
2017-07-23,890
2017-07-24,877
2017-07-25,877
2017-07-26,863
2017-07-27,859
2017-07-28,859
2017-07-29,855
2017-07-30,848
2017-07-31,848
2017-08-01,853
2017-08-02,824
2017-08-03,824
2017-08-04,790
2017-08-05,792
2017-08-06,792
2017-08-09,771
2017-08-10,790
2017-08-11,790
2017-08-12,780
2017-08-13,780
2017-08-14,791
2017-08-15,813
2017-08-16,813
2017-08-17,832
2017-08-18,832
2017-08-19,845
2017-08-20,872
2017-08-21,872
2017-08-22,889
2017-08-23,889
2017-08-24,929
2017-08-25,929
2017-08-26,973
2017-08-27,973
2017-08-28,1010
2017-08-29,1010
2017-08-30,1028
2017-08-31,1028
2017-09-01,1060
2017-09-02,1093
2017-09-03,1093
2017-09-04,1079
2017-09-05,1084
2017-09-06,1084
2017-09-07,1106
2017-09-08,1106
2017-09-09,1129
2017-09-10,1152
2017-09-11,1152
2017-09-12,1186
2017-09-13,1186
2017-09-14,1201
2017-09-15,1201
2017-09-16,1209
2017-09-17,1218
2017-09-18,1218
2017-09-19,1229
2017-09-20,1223
2017-09-21,1223
2017-09-22,1232
2017-09-23,1232
2017-09-24,1245
2017-09-25,1245
2017-09-26,1252
2017-09-27,1252
2017-09-28,1263
2017-09-29,1292
2017-09-30,1292
2017-10-01,1309
2017-10-02,1309
2017-10-03,1310
2017-10-04,1310
2017-10-05,1325
2017-10-06,1325
2017-10-07,1317
2017-10-08,1317
2017-10-09,1299
2017-10-10,1299
2017-10-11,1316
2017-10-12,1316
2017-10-13,1330
2017-10-14,1331
2017-10-15,1331
2017-10-16,1337
2017-10-17,1337
2017-10-18,1387
2017-10-19,1387
2017-10-20,1422
2017-10-21,1422
2017-10-22,1451
2017-10-23,1451
2017-10-24,1457
2017-10-25,1485
2017-10-26,1485
2017-10-27,1510
2017-10-28,1510
2017-10-29,1548
2017-10-30,1548
2017-10-31,1546
2017-11-01,1546
2017-11-02,1580
2017-11-03,1580
2017-11-04,1578
2017-11-05,1578
2017-11-06,1573
2017-11-07,1573
2017-11-08,1563
2017-11-09,1556
2017-11-10,1556
2017-11-11,1571
2017-11-12,1607
2017-11-13,1607
2017-11-14,1632
2017-11-15,1632
2017-11-16,1664
2017-11-17,1664
2017-11-18,1731
2017-11-19,1731
2017-11-20,1781
2017-11-21,1849
2017-11-22,1849
2017-11-23,1913
2017-11-24,1913
2017-11-25,2001
2017-11-26,2001
2017-11-27,2099
2017-11-28,2099
2017-11-29,2188
2017-11-30,2188
2017-12-01,2298
2017-12-02,2298
2017-12-03,2409
2017-12-04,2409
2017-12-05,2519
2017-12-06,2519
2017-12-07,2629
2017-12-08,2629
2017-12-09,2669
2017-12-10,2684
2017-12-11,2684
2017-12-12,2607
2017-12-13,2607
2017-12-14,2563
2017-12-15,2553
2017-12-16,2553
2017-12-17,2456
2017-12-18,2411
2017-12-19,2411
2017-12-20,2352
2017-12-21,2352
2017-12-22,2257
2017-12-23,2257
2017-12-24,2162
2017-12-25,2162
2017-12-26,2111
2017-12-27,2111
2017-12-28,2021
2017-12-29,2021
2017-12-30,1945
2017-12-31,1945
2018-01-01,1881
2018-01-02,1881
2018-01-03,1820
2018-01-04,1820
2018-01-05,1783
2018-01-06,1728
2018-01-07,1728
2018-01-08,1730
2018-01-09,1719
2018-01-10,1719
2018-01-11,1690
2018-01-12,1690
2018-01-13,1675
2018-01-14,1654
2018-01-15,1649
2018-01-16,1640
2018-01-17,1638
2018-01-18,1608
2018-01-19,1608
2018-01-20,1590
2018-01-21,1590
2018-01-22,1611
2018-01-23,1584
2018-01-25,1510
2018-01-26,1516
2018-01-27,1562
2018-01-28,1579
2018-01-29,1563
2018-01-30,1538
2018-01-31,1507
2018-02-01,1513
2018-02-02,1522
2018-02-03,1489
2018-02-04,1476
2018-02-05,1475
2018-02-06,1443
2018-02-07,1397
2018-02-08,1397
2018-02-09,1378
2018-02-10,1378
2018-02-11,1349
2018-02-12,1345
2018-02-13,1306
2018-02-14,1298
2018-02-15,1318
2018-02-16,1347
2018-02-17,1389
2018-02-18,1440
2018-02-19,1472
2018-02-20,1499
2018-02-21,1519
2018-02-22,1550
2018-02-23,1554
2018-02-24,1501
2018-02-25,1474
2018-02-26,1470
2018-02-27,1467
2018-02-28,1467
2018-03-01,1454
2018-03-02,1464
2018-03-03,1484
2018-03-04,1484
2018-03-05,1506
2018-03-06,1509
2018-03-07,1499
2018-03-08,1483
2018-03-09,1457
2018-03-10,1446
2018-03-11,1456
2018-03-12,1431
2018-03-13,1406
2018-03-14,1361
2018-03-15,1316
2018-03-16,1278
2018-03-17,1266
2018-03-18,1257
2018-03-19,1257
2018-03-20,1251
2018-03-21,1251
2018-03-23,1264
2018-03-24,1282
2018-03-25,1284
2018-03-26,1289
2018-03-27,1267
2018-03-28,1267
2018-03-29,1265
2018-03-30,1239
2018-03-31,1226
2018-04-01,1217
2018-04-02,1208
2018-04-03,1236
2018-04-04,1270
2018-04-05,1270
2018-04-06,1275
2018-04-07,1275
2018-04-08,1262
2018-04-09,1282
2018-04-10,1290
2018-04-11,1310
2018-04-12,1310
2018-04-13,1328
2018-04-14,1342
2018-04-15,1352
2018-04-16,1352
2018-04-17,1353
2018-04-18,1353
2018-04-19,1364
2018-04-20,1362
2018-04-21,1358
2018-04-22,1358
2018-04-23,1347
2018-04-24,1356
2018-04-25,1353
2018-04-26,1353
2018-04-27,1351
2018-04-28,1334
2018-04-29,1298
2018-04-30,1289
2018-05-01,1256
2018-05-03,1250
2018-05-04,1256
2018-05-05,1256
2018-05-06,1256
2018-05-07,1212
2018-05-08,1206
2018-05-09,1228
2018-05-10,1246
2018-05-11,1266
2018-05-12,1291
2018-05-13,1291
2018-05-14,1284
2018-05-15,1289
2018-05-16,1305
2018-05-17,1327
2018-05-18,1330
2018-05-19,1339
2018-05-20,1339
2018-05-21,1346
2018-05-22,1346
2018-05-23,1326
2018-05-24,1335
2018-05-25,1316
2018-05-26,1311
2018-05-27,1317
2018-05-28,1306
2018-05-29,1319
2018-05-30,1306
2018-05-31,1256
2018-06-01,1194
2018-06-02,1187
2018-06-03,1201
2018-06-04,1204
2018-06-05,1217
2018-06-06,1256
2018-06-07,1256
2018-06-08,1263
2018-06-09,1270
2018-06-10,1277
2018-06-11,1247
2018-06-12,1264
2018-06-13,1280
2018-06-14,1256
2018-06-15,1258
2018-06-16,1284
2018-06-17,1291
2018-06-18,1313
2018-06-19,1265
2018-06-20,1265
2018-06-21,1216
2018-06-22,1223
2018-06-23,1223
2018-06-24,1218
2018-06-25,1227
2018-06-26,1246
2018-06-27,1254
2018-06-28,1282
2018-06-29,1319
2018-06-30,1327
2018-07-01,1289
2018-07-02,1288
2018-07-03,1325
2018-07-04,1383
2018-07-05,1383
2018-07-06,1443
2018-07-07,1514
2018-07-08,1586
2018-07-09,1666
2018-07-10,1740
2018-07-11,1826
2018-07-12,1890
2018-07-13,1967
2018-07-14,1982
2018-07-15,1982
2018-07-16,1994
2018-07-17,1987
2018-07-18,1982
2018-07-19,1987
2018-07-20,2013
2018-07-21,2027
2018-07-22,2037
2018-07-23,2036
2018-07-24,2079
2018-07-25,2082
2018-07-26,2026
2018-07-27,1999
2018-07-28,1965
2018-07-29,1946
2018-07-30,1921
2018-07-31,1903
2018-08-01,1861
2018-08-02,1817
2018-08-03,1764
2018-08-04,1736
2018-08-05,1685
2018-08-06,1607
2018-08-07,1553
2018-08-08,1512
2018-08-09,1480
2018-08-10,1422
2018-08-11,1361
2018-08-12,1313
2018-08-14,1269
2018-08-16,1189
2018-08-17,1149
2018-08-18,1141
2018-08-19,1146
2018-08-20,1137
2018-08-21,1100
2018-08-22,1087
2018-08-23,1083
2018-08-24,1046
2018-08-25,1033
2018-08-26,1034
2018-08-27,1018
2018-08-28,1010
2018-08-29,1007
2018-08-30,985
2018-08-31,981
2018-09-01,981
2018-09-02,972
2018-09-03,955
2018-09-04,935
2018-09-05,946
2018-09-06,946
2018-09-07,974
2018-09-08,1001
2018-09-09,1017
2018-09-10,1046
2018-09-11,1032
2018-09-12,1024
2018-09-13,1028
2018-09-14,1038
2018-09-15,1062
2018-09-16,1090
2018-09-17,1129
2018-09-18,1154
2018-09-19,1152
2018-09-20,1112
2018-09-21,1117
2018-09-22,1112
2018-09-23,1112
2018-09-24,1131
2018-09-25,1130
2018-09-26,1112
2018-09-27,1130
2018-09-28,1150
2018-09-29,1185
2018-09-30,1213
2018-10-01,1239
2018-10-02,1300
2018-10-03,1340
2018-10-04,1394
2018-10-05,1408
2018-10-06,1385
2018-10-07,1337
2018-10-08,1332
2018-10-09,1332
2018-10-10,1310
2018-10-11,1284
2018-10-12,1276
2018-10-13,1257
2018-10-14,1233
2018-10-15,1238
2018-10-16,1236
2018-10-17,1259
2018-10-18,1283
2018-10-19,1296
2018-10-20,1296
2018-10-21,1299
2018-10-22,1298
2018-10-23,1328
2018-10-24,1327
2018-10-25,1338
2018-10-26,1340
2018-10-27,1325
2018-10-28,1318
2018-10-29,1298
2018-10-30,1300
2018-10-31,1305
2018-11-01,1290
2018-11-03,1303
2018-11-04,1295
2018-11-05,1266
2018-11-06,1265
2018-11-07,1262
2018-11-08,1248
2018-11-09,1249
2018-11-10,1255
2018-11-11,1258
2018-11-12,1260
2018-11-13,1243
2018-11-14,1233
2018-11-15,1219
2018-11-16,1182
2018-11-17,1168
2018-11-18,1179
2018-11-19,1177
2018-11-20,1175
2018-11-21,1165
2018-11-22,1166
2018-11-23,1169
2018-11-24,1195
2018-11-25,1172
2018-11-26,1159
2018-11-27,1152
2018-11-28,1141
2018-11-29,1144
2018-12-01,1112
2018-12-02,1110
2018-12-03,1092
2018-12-04,1065
2018-12-05,1062
2018-12-07,1013
2018-12-09,970
2018-12-10,952
2018-12-11,954
2018-12-12,954
2018-12-13,947
2018-12-14,933
2018-12-15,906
2018-12-16,876
2018-12-17,859
2018-12-18,850
2018-12-19,851
2018-12-20,854
2018-12-21,844
2018-12-22,848
2018-12-23,849
2018-12-24,851
2018-12-25,842
2018-12-26,842
2018-12-27,813
2018-12-28,796
2018-12-29,791
2018-12-30,787
2018-12-31,790
2019-01-01,792
2019-01-02,796
2019-01-03,802
2019-01-04,804
2019-01-05,810
2019-01-06,828
2019-01-08,838
2019-01-10,828
2019-01-11,830
2019-01-12,833
2019-01-13,841
2019-01-14,843
2019-01-15,848
2019-01-16,845
2019-01-17,851
2019-01-18,858
2019-01-19,841
2019-01-20,837
2019-01-21,805
2019-01-22,809
2019-01-23,826
2019-01-24,838
2019-01-25,842
2019-01-26,852
2019-01-27,868
2019-01-28,879
2019-01-29,899
2019-01-30,916
2019-01-31,932
2019-02-01,954
2019-02-02,991
2019-02-03,1041
2019-02-04,1093
2019-02-05,1139
2019-02-06,1196
2019-02-07,1253
2019-02-08,1316
2019-02-09,1382
2019-02-10,1443
2019-02-11,1515
2019-02-12,1573
2019-02-13,1605
2019-02-14,1668
2019-02-15,1736
2019-02-16,1776
2019-02-17,1805
2019-02-18,1811
2019-02-19,1814
2019-02-20,1810
2019-02-21,1748
2019-02-22,1680
2019-02-23,1601
2019-02-24,1550
2019-02-25,1499
2019-02-26,1447
2019-02-27,1406
2019-02-28,1348
2019-03-01,1306
2019-03-02,1282
2019-03-03,1235
2019-03-04,1203
2019-03-05,1181
2019-03-06,1139
2019-03-07,1108
2019-03-08,1085
2019-03-09,1065
2019-03-10,1022
2019-03-11,1002
2019-03-12,991
2019-03-13,975
2019-03-14,979
2019-03-15,992
2019-03-16,983
2019-03-17,959
2019-03-18,957
2019-03-19,976
2019-03-20,990
2019-03-21,1008
2019-03-22,1018
2019-03-23,1023
2019-03-24,1001
2019-03-25,967
2019-03-26,969
2019-03-27,968
2019-03-28,975
2019-03-29,1000
2019-03-30,1004
2019-03-31,1015
2019-04-01,1032
2019-04-02,1051
2019-04-03,1078
2019-04-04,1097
2019-04-05,1129
2019-04-06,1173
2019-04-07,1188
2019-04-08,1177
2019-04-09,1173
2019-04-10,1161
2019-04-11,1120
2019-04-12,1074
2019-04-13,1021
2019-04-14,973
2019-04-15,933
2019-04-16,895
2019-04-17,868
2019-04-18,826
2019-04-19,787
2019-04-20,756
2019-04-21,737
2019-04-22,722
2019-04-23,697
2019-04-24,689
2019-04-25,690
2019-04-26,695
2019-04-27,690
2019-04-28,684
2019-04-29,682
2019-04-30,687
2019-05-01,683
2019-05-02,688
2019-05-03,684
2019-05-04,697
2019-05-05,704
2019-05-06,709
2019-05-07,716
2019-05-08,728
2019-05-09,744
2019-05-10,735
2019-05-11,730
2019-05-12,740
2019-05-13,741
2019-05-14,752
