date_obj,Armadyl%20page%204 price
2015-07-03,252705
2015-07-04,252705
2015-07-05,255938
2015-07-06,255938
2015-07-07,261001
2015-07-08,261001
2015-07-09,266594
2015-07-10,271249
2015-07-11,271249
2015-07-12,276926
2015-07-13,276926
2015-07-14,280915
2015-07-15,280915
2015-07-16,291554
2015-07-17,303816
2015-07-18,303816
2015-07-19,316108
2015-07-20,316108
2015-07-21,329294
2015-07-22,337526
2015-07-23,337526
2015-07-24,334191
2015-07-25,334191
2015-07-26,340256
2015-07-27,340256
2015-07-28,334294
2015-07-29,320147
2015-07-30,320147
2015-07-31,318411
2015-08-01,318411
2015-08-02,306851
2015-08-03,306851
2015-08-04,297564
2015-08-05,300906
2015-08-06,300906
2015-08-07,315048
2015-08-08,315048
2015-08-09,327898
2015-08-10,327898
2015-08-11,334507
2015-08-12,334507
2015-08-13,343868
2015-08-14,346258
2015-08-15,346258
2015-08-16,355672
2015-08-17,355672
2015-08-18,350805
2015-08-19,350805
2015-08-20,353501
2015-08-21,353501
2015-08-22,344905
2015-08-23,344905
2015-08-24,330424
2015-08-25,330424
2015-08-26,325225
2015-08-27,326295
2015-08-28,326295
2015-08-29,320630
2015-08-30,320630
2015-08-31,313180
2015-09-01,313180
2015-09-02,301878
2015-09-03,301878
2015-09-04,290896
2015-09-05,290896
2015-09-06,278927
2015-09-07,278927
2015-09-08,269834
2015-09-09,269834
2015-09-10,264460
2015-09-11,264460
2015-09-12,263967
2015-09-13,263967
2015-09-14,262961
2015-09-15,259964
2015-09-16,259964
2015-09-17,257331
2015-09-18,257331
2015-09-19,248339
2015-09-20,248339
2015-09-21,236844
2015-09-22,236844
2015-09-23,225838
2015-09-24,225838
2015-09-25,225838
2015-09-27,214614
2015-09-28,203883
2015-09-29,203883
2015-09-30,194061
2015-10-05,175390
2015-10-06,168750
2015-10-07,168750
2015-10-08,165237
2015-10-09,165237
2015-10-10,162907
2015-10-11,170997
2015-10-12,170997
2015-10-13,177119
2015-10-14,177119
2015-10-15,185975
2015-10-16,185975
2015-10-17,194982
2015-10-18,194982
2015-10-19,201977
2015-10-20,201977
2015-10-22,207591
2015-10-23,211118
2015-10-24,211118
2015-10-25,219309
2015-10-26,219309
2015-10-27,230259
2015-10-28,230259
2015-10-29,241739
2015-10-30,241739
2015-10-31,249714
2015-11-01,249714
2015-11-02,254958
2015-11-03,254958
2015-11-04,254958
2015-11-05,267706
2015-11-06,267706
2015-11-07,281092
2015-11-08,281092
2015-11-09,294424
2015-11-10,294424
2015-11-11,307045
2015-11-12,307045
2015-11-13,307045
2015-11-14,310105
2015-11-15,310105
2015-11-16,321491
2015-11-17,321491
2015-11-18,333713
2015-11-19,333713
2015-11-20,345954
2015-11-21,345954
2015-11-22,355414
2015-11-23,355414
2015-11-24,355414
2015-11-25,366126
2015-11-26,366126
2015-11-27,366126
2015-11-28,380232
2015-11-29,380232
2015-11-30,372871
2015-12-01,372871
2015-12-02,375011
2015-12-03,375011
2015-12-04,372543
2015-12-05,372543
2015-12-06,371693
2015-12-07,371693
2015-12-08,372315
2015-12-09,361750
2015-12-10,361750
2015-12-11,353252
2015-12-12,353252
2015-12-13,339614
2015-12-14,339614
2015-12-15,328002
2015-12-16,328002
2015-12-17,317977
2015-12-18,317977
2015-12-19,327665
2015-12-20,319440
2015-12-21,319440
2015-12-22,310090
2015-12-23,310090
2015-12-24,301631
2015-12-25,301631
2015-12-26,294459
2015-12-27,288675
2015-12-28,288675
2015-12-29,280468
2015-12-30,280468
2015-12-31,278437
2016-01-01,278437
2016-01-02,284567
2016-01-03,289124
2016-01-04,290682
2016-01-05,290682
2016-01-06,300349
2016-01-07,300349
2016-01-08,292601
2016-01-09,292601
2016-01-10,283530
2016-01-11,283530
2016-01-12,274909
2016-01-13,274909
2016-01-14,264803
2016-01-15,264803
2016-01-16,256048
2016-01-17,256048
2016-01-18,246163
2016-01-19,246163
2016-01-20,239629
2016-01-21,239629
2016-01-22,228386
2016-01-23,228386
2016-01-24,218621
2016-01-25,217609
2016-01-26,217609
2016-01-27,219941
2016-01-28,219941
2016-01-29,227415
2016-01-30,227415
2016-01-31,228591
2016-02-01,227315
2016-02-02,227315
2016-02-03,223157
2016-02-04,223157
2016-02-05,218872
2016-02-06,213208
2016-02-07,213208
2016-02-08,205606
2016-02-09,205606
2016-02-10,208465
2016-02-11,208465
2016-02-12,215939
2016-02-13,225962
2016-02-14,225962
2016-02-15,237261
2016-02-16,237261
2016-02-17,247641
2016-02-18,247641
2016-02-19,259636
2016-02-20,271782
2016-02-21,285172
2016-02-22,285172
2016-02-23,297956
2016-02-24,297956
2016-02-25,311137
2016-02-26,311137
2016-02-27,301322
2016-02-28,301322
2016-02-29,290589
2016-03-01,277596
2016-03-02,277596
2016-03-03,272631
2016-03-04,285409
2016-03-05,298464
2016-03-06,313388
2016-03-07,313388
2016-03-08,329058
2016-03-09,345511
2016-03-10,362787
2016-03-11,362787
2016-03-12,380917
2016-03-13,380917
2016-03-14,395480
2016-03-15,392262
2016-03-16,384772
2016-03-17,384772
2016-03-18,386511
2016-03-19,386511
2016-03-20,376530
2016-03-21,376530
2016-03-22,377994
2016-03-23,392983
2016-03-24,392983
2016-03-25,411321
2016-03-26,429861
2016-03-27,429861
2016-03-28,447461
2016-03-29,468718
2016-03-30,468718
2016-03-31,456251
2016-04-01,456251
2016-04-02,434765
2016-04-03,437478
2016-04-04,437478
2016-04-05,438135
2016-04-06,436438
2016-04-07,436438
2016-04-08,419505
2016-04-09,402359
2016-04-10,387379
2016-04-11,387379
2016-04-12,380424
2016-04-13,380424
2016-04-14,376666
2016-04-15,374508
2016-04-16,376987
2016-04-17,373489
2016-04-18,366285
2016-04-19,366285
2016-04-20,369121
2016-04-21,369121
2016-04-22,361964
2016-04-23,359744
2016-04-24,348148
2016-04-25,339299
2016-04-26,339299
2016-04-27,322863
2016-04-28,322863
2016-04-29,314208
2016-04-30,303400
2016-05-01,303400
2016-05-02,304804
2016-05-03,297924
2016-05-04,297924
2016-05-05,292320
2016-05-06,292320
2016-05-07,306506
2016-05-08,306506
2016-05-09,316535
2016-05-10,327003
2016-05-11,327003
2016-05-12,342121
2016-05-13,357863
2016-05-14,357863
2016-05-15,354917
2016-05-16,354917
2016-05-17,343150
2016-05-18,337666
2016-05-19,337666
2016-05-22,321790
2016-05-23,309783
2016-05-24,300044
2016-05-25,300044
2016-05-26,291717
2016-05-27,289382
2016-05-28,289382
2016-05-29,297134
2016-05-30,297134
2016-05-31,300108
2016-06-01,297482
2016-06-02,297482
2016-06-03,299034
2016-06-04,294797
2016-06-05,294797
2016-06-06,288420
2016-06-07,288420
2016-06-08,283822
2016-06-09,274080
2016-06-10,260788
2016-06-11,260788
2016-06-12,254879
2016-06-13,254879
2016-06-14,248248
2016-06-15,248248
2016-06-16,238223
2016-06-17,230256
2016-06-18,230256
2016-06-19,226847
2016-06-20,226847
2016-06-21,222974
2016-06-22,232650
2016-06-23,239474
2016-06-24,239474
2016-06-25,250162
2016-06-26,250162
2016-06-27,262081
2016-06-28,271329
2016-06-29,271329
2016-06-30,282921
2016-07-01,297068
2016-07-02,297068
2016-07-03,311922
2016-07-04,327519
2016-07-05,327519
2016-07-06,328041
2016-07-07,311638
2016-07-08,296056
2016-07-09,281253
2016-07-10,267190
2016-07-11,253830
2016-07-12,241138
2016-07-13,229081
2016-07-14,218039
2016-07-15,207413
2016-07-16,198777
2016-07-17,192092
2016-07-18,188487
2016-07-23,183002
2016-07-24,191382
2016-07-25,200515
2016-07-26,200515
2016-07-27,207904
2016-07-28,207904
2016-07-29,217264
2016-07-30,226910
2016-07-31,226910
2016-08-01,237585
2016-08-02,248372
2016-08-03,245682
2016-08-04,245682
2016-08-05,240790
2016-08-06,230296
2016-08-07,219419
2016-08-08,219419
2016-08-09,213062
2016-08-10,210380
2016-08-11,210380
2016-08-12,212391
2016-08-13,212391
2016-08-14,211791
2016-08-15,215034
2016-08-16,209943
2016-08-17,209943
2016-08-18,205685
2016-08-19,205685
2016-08-20,207980
2016-08-21,207980
2016-08-22,197629
2016-08-23,190852
2016-08-24,190852
2016-08-25,184346
2016-08-26,184346
2016-08-28,184261
2016-08-31,202931
2016-09-01,213078
2016-09-02,213078
2016-09-03,223732
2016-09-04,234919
2016-09-05,246428
2016-09-06,246428
2016-09-07,258468
2016-09-08,258468
2016-09-09,262170
2016-09-10,274678
2016-09-11,274678
2016-09-12,288412
2016-09-13,288412
2016-09-14,302833
2016-09-15,302833
2016-09-16,317905
2016-09-17,328260
2016-09-18,328260
2016-09-19,342044
2016-09-20,342044
2016-09-21,348281
2016-09-22,360777
2016-09-23,360777
2016-09-24,376669
2016-09-25,393150
2016-09-26,393150
2016-09-27,412293
2016-09-28,412293
2016-09-29,426072
2016-09-30,416001
2016-10-01,416001
2016-10-02,402136
2016-10-03,402136
2016-10-04,412089
2016-10-05,412089
2016-10-06,399474
2016-10-07,399474
2016-10-08,411355
2016-10-09,411355
2016-10-10,417621
2016-10-11,417621
2016-10-12,415188
2016-10-13,415188
2016-10-14,404609
2016-10-15,398057
2016-10-16,398057
2016-10-17,392646
2016-10-18,392646
2016-10-19,394882
2016-10-20,394882
2016-10-21,398763
2016-10-22,398763
2016-10-23,410689
2016-10-24,410932
2016-10-25,410932
2016-10-26,406519
2016-10-27,406519
2016-10-28,396823
2016-10-29,409651
2016-10-30,409651
2016-10-31,426682
2016-11-01,426682
2016-11-02,446085
2016-11-03,446085
2016-11-04,466727
2016-11-05,466727
2016-11-06,490064
2016-11-07,490064
2016-11-08,513871
2016-11-09,513871
2016-11-10,535997
2016-11-11,535997
2016-11-12,510658
2016-11-13,510658
2016-11-14,494037
2016-11-15,494037
2016-12-07,405358
2016-12-08,389986
2016-12-09,375088
2016-12-10,375088
2016-12-11,358979
2016-12-12,360181
2016-12-13,360181
2016-12-14,363749
2016-12-15,363749
2016-12-16,379661
2016-12-17,398645
2016-12-18,398645
2016-12-19,418578
2016-12-20,439507
2016-12-21,459762
2016-12-22,459762
2016-12-23,465428
2016-12-24,465428
2016-12-25,461069
2016-12-26,461069
2016-12-27,443256
2016-12-28,430150
2016-12-29,438937
2016-12-30,438937
2016-12-31,439346
2017-01-01,442207
2017-01-02,430701
2017-01-03,430701
2017-01-04,412214
2017-01-05,412214
2017-01-06,392252
2017-01-07,375004
2017-01-08,365580
2017-01-09,356384
2017-01-10,357182
2017-01-11,359364
2017-01-12,370586
2017-01-13,370586
2017-01-14,371719
2017-01-15,376083
2017-01-16,361829
2017-01-17,351770
2017-01-18,351082
2017-01-19,351082
2017-01-20,346846
2017-01-21,354296
2017-01-22,354296
2017-01-23,366034
2017-01-27,422594
2017-01-28,443227
2017-01-29,458618
2017-01-30,458618
2017-01-31,470305
2017-02-01,458862
2017-02-02,458862
2017-02-03,454665
2017-02-04,437446
2017-02-05,439869
2017-02-06,439869
2017-02-07,436174
2017-02-08,439774
2017-02-09,439774
2017-02-10,451734
2017-02-11,449292
2017-02-12,449292
2017-02-13,443125
2017-02-14,429239
2017-02-15,429239
2017-02-16,436760
2017-02-18,441611
2017-02-19,438852
2017-02-20,438852
2017-02-21,443987
2017-02-22,443987
2017-02-23,440562
2017-02-24,440562
2017-02-25,438500
2017-02-26,436185
2017-02-27,429629
2017-02-28,444096
2017-03-01,444096
2017-03-02,454086
2017-03-03,454086
2017-03-04,464598
2017-03-05,481202
2017-03-06,495828
2017-03-07,495832
2017-03-08,495832
2017-03-09,480109
2017-03-10,473404
2017-03-11,480432
2017-03-12,481362
2017-03-13,459801
2017-03-14,456402
2017-03-15,442056
2017-03-16,424782
2017-03-17,415015
2017-03-18,415015
2017-03-19,414516
2017-03-20,394297
2017-03-21,382319
2017-03-22,365452
2017-03-23,349356
2017-03-24,350039
2017-03-25,350039
2017-03-26,356132
2017-03-27,365869
2017-03-28,365869
2017-03-29,379596
2017-03-30,381951
2017-03-31,364681
2017-04-01,352226
2017-04-02,352226
2017-04-03,343694
2017-04-04,343694
2017-04-05,332210
2017-04-12,330776
2017-04-13,333502
2017-04-14,333502
2017-04-15,331989
2017-04-16,347747
2017-04-17,365108
2017-04-18,365108
2017-04-19,383355
2017-04-20,383355
2017-04-21,402523
2017-04-22,402523
2017-04-23,412558
2017-04-24,414833
2017-04-25,410637
2017-04-26,410637
2017-04-27,409183
2017-04-28,404493
2017-04-29,413233
2017-04-30,432768
2017-05-01,432768
2017-05-02,451191
2017-05-03,460201
2017-05-04,442380
2017-05-05,422460
2017-05-06,403316
2017-05-07,383150
2017-05-08,363992
2017-05-09,347488
2017-05-10,348099
2017-05-11,333614
2017-05-12,329345
2017-05-13,327596
2017-05-14,327596
2017-05-15,327121
2017-05-16,325766
2017-05-17,325766
2017-05-18,327158
2017-05-19,327158
2017-05-20,323782
2017-05-21,323782
2017-05-22,322872
2017-05-23,322872
2017-05-24,317733
2017-05-25,317733
2017-05-26,326102
2017-05-27,341602
2017-05-28,354994
2017-05-29,357886
2017-05-30,358991
2017-05-31,352857
2017-06-01,351894
2017-06-02,364733
2017-06-03,364733
2017-06-04,374005
2017-06-05,391394
2017-06-06,410886
2017-06-07,431431
2017-06-08,431431
2017-06-09,442662
2017-06-10,426358
2017-06-11,416312
2017-06-12,416312
2017-06-13,397141
2017-06-14,378984
2017-06-15,378984
2017-06-16,367362
2017-06-17,367362
2017-06-18,355161
2017-06-19,355161
2017-06-20,348440
2017-06-21,342243
2017-06-22,342243
2017-06-23,336997
2017-06-24,337602
2017-06-25,337602
2017-06-26,352954
2017-06-27,363750
2017-06-28,363750
2017-06-29,366866
2017-06-30,366866
2017-07-01,381721
2017-07-02,381721
2017-07-03,400730
2017-07-04,411941
2017-07-05,411941
2017-07-06,418269
2017-07-07,418269
2017-07-08,421578
2017-07-09,422498
2017-07-13,388317
2017-07-14,373600
2017-07-15,373600
2017-07-16,355202
2017-07-17,341299
2017-07-18,341299
2017-07-19,324709
2017-07-20,308989
2017-07-21,295692
2017-07-22,283385
2017-07-23,294462
2017-07-24,294462
2017-07-25,302686
2017-07-26,295329
2017-07-27,299830
2017-07-28,299830
2017-07-29,303172
2017-07-30,305632
2017-07-31,305632
2017-08-01,293990
2017-08-02,282843
2017-08-03,282843
2017-08-04,270383
2017-08-05,260305
2017-08-06,260305
2017-08-07,251860
2017-08-08,251860
2017-08-09,247195
2017-08-10,241600
2017-08-11,241600
2017-08-12,239945
2017-08-13,239945
2017-08-14,245024
2017-08-15,247042
2017-08-16,247042
2017-08-17,244780
2017-08-18,244780
2017-08-19,235107
2017-08-20,230454
2017-08-21,230454
2017-08-22,226850
2017-08-23,226850
2017-08-24,219734
2017-08-25,219734
2017-08-26,213410
2017-08-27,205138
2017-08-28,205138
2017-08-29,196429
2017-08-30,200192
2017-08-31,200192
2017-09-01,199057
2017-09-02,192289
2017-09-03,192289
2017-09-04,187784
2017-09-05,189662
2017-09-06,189662
2017-09-07,185109
2017-09-08,185109
2017-09-09,179526
2017-09-10,181379
2017-09-11,181379
2017-09-12,177405
2017-09-13,174621
2017-09-14,174076
2017-09-15,174076
2017-09-16,167701
2017-09-17,160477
2017-09-18,160477
2017-09-19,154881
2017-09-20,157769
2017-09-22,162798
2017-09-23,162798
2017-09-24,166132
2017-09-25,166132
2017-09-26,163625
2017-09-27,163625
2017-09-28,159551
2017-09-29,161950
2017-09-30,161950
2017-10-01,161659
2017-10-02,159846
2017-10-03,159846
2017-10-04,158108
2017-10-05,158991
2017-10-06,160442
2017-10-07,168242
2017-10-08,168242
2017-10-09,173431
2017-10-10,180147
2017-10-11,180147
2017-10-12,186551
2017-10-13,186270
2017-10-14,178389
2017-10-15,178389
2017-10-16,169513
2017-10-17,169513
2017-10-18,163362
2017-10-19,163362
2017-10-20,157876
2017-10-21,157876
2017-10-22,157865
2017-10-23,157865
2017-10-24,162664
2017-10-25,162690
2017-10-26,162690
2017-10-27,166399
2017-10-28,166399
2017-10-29,168224
2017-10-30,163147
2017-10-31,161896
2017-11-01,161896
2017-11-02,156979
2017-11-03,156979
2017-11-04,154074
2017-11-05,154074
2017-11-06,153364
2017-11-07,153364
2017-11-08,152072
2017-11-09,154805
2017-11-10,154805
2017-11-11,156382
2017-11-12,164000
2017-11-13,164000
2017-11-14,172194
2017-11-15,180705
2017-11-16,189741
2017-11-17,199229
2017-11-18,199229
2017-11-19,208325
2017-11-20,218742
2017-11-21,229680
2017-11-22,229680
2017-11-23,241164
2017-11-24,241164
2017-11-25,253170
2017-11-26,263845
2017-11-27,263845
2017-11-28,275304
2017-11-29,286481
2017-11-30,286481
2017-12-01,282587
2017-12-02,282587
2017-12-03,276610
2017-12-04,276610
2017-12-05,270564
2017-12-06,270564
2017-12-07,273152
2017-12-08,273152
2017-12-09,263275
2017-12-10,256271
2017-12-11,245706
2017-12-12,245706
2017-12-13,236027
2017-12-14,236027
2017-12-15,229367
2017-12-16,229367
2017-12-17,225155
2017-12-18,214127
2017-12-19,214127
2017-12-20,203686
2017-12-21,198101
2017-12-22,198101
2017-12-23,189782
2017-12-24,189782
2017-12-25,185995
2017-12-26,178096
2017-12-27,174266
2017-12-28,174266
2017-12-29,181530
2017-12-30,185996
2017-12-31,185996
2018-01-01,192687
2018-01-02,194044
2018-01-03,198312
2018-01-04,198312
2018-01-05,202681
2018-01-06,212306
2018-01-07,219428
2018-01-08,228421
2018-01-09,233561
2018-01-10,233561
2018-01-11,228277
2018-01-12,224531
2018-01-13,231293
2018-01-14,229585
2018-01-15,229024
2018-01-16,240258
2018-01-17,251939
2018-01-18,261240
2018-01-19,261240
2018-01-20,265160
2018-01-21,277721
2018-01-22,289774
2018-01-23,301479
2018-01-24,315993
2018-01-25,324677
2018-01-26,337065
2018-01-27,344799
2018-01-28,339444
2018-01-29,340012
2018-01-30,331986
2018-01-31,325639
2018-02-01,324828
2018-02-02,317179
2018-02-03,308330
2018-02-04,300210
2018-02-05,295960
2018-02-06,288535
2018-02-07,283219
2018-02-08,279920
2018-02-09,272863
2018-02-10,259224
2018-02-11,251060
2018-02-12,253115
2018-02-13,262634
2018-02-14,270497
2018-02-15,276507
2018-02-16,280481
2018-02-17,286470
2018-02-18,289277
2018-02-19,287818
2018-02-20,288778
2018-02-21,290811
2018-02-22,284810
2018-02-23,283704
2018-02-24,282746
2018-02-25,278789
2018-02-26,275266
2018-02-27,264516
2018-02-28,257486
2018-03-01,255849
2018-03-02,251254
2018-03-03,241625
2018-03-04,241625
2018-03-05,238411
2018-03-06,229068
2018-03-07,220848
2018-03-08,212388
2018-03-09,202680
2018-03-10,195433
2018-03-11,194396
2018-03-12,188900
2018-03-13,190157
2018-03-14,194828
2018-03-15,199250
2018-03-16,205179
2018-03-17,208554
2018-03-18,210321
2018-03-20,220641
2018-03-22,241462
2018-03-23,251481
2018-03-24,248078
2018-03-25,246869
2018-03-26,247773
2018-03-27,246264
2018-03-28,239265
2018-03-29,237272
2018-03-30,236767
2018-03-31,238330
2018-04-01,239022
2018-04-02,245170
2018-04-03,251201
2018-04-04,260852
2018-04-05,273592
2018-04-06,286759
2018-04-07,300743
2018-04-08,314259
2018-04-09,325861
2018-04-10,341961
2018-04-11,357455
2018-04-12,375057
2018-04-13,382655
2018-04-14,401255
2018-04-15,415832
2018-04-16,419816
2018-04-17,414312
2018-04-18,402873
2018-04-19,396401
2018-04-20,383992
2018-04-21,368729
2018-04-22,374706
2018-04-23,373567
2018-04-24,373980
2018-04-25,360768
2018-04-26,344623
2018-04-27,330459
2018-04-28,322845
2018-04-29,309293
2018-04-30,296753
2018-05-01,294899
2018-05-02,301201
2018-05-03,295395
2018-05-04,284560
2018-05-05,273476
2018-05-06,266596
2018-05-07,267874
2018-05-08,271097
2018-05-09,275196
2018-05-10,275593
2018-05-11,272575
2018-05-12,274437
2018-05-13,283898
2018-05-14,288047
2018-05-15,286101
2018-05-16,278819
2018-05-17,291959
2018-05-18,304643
2018-05-19,319433
2018-05-20,333764
2018-05-21,350453
2018-05-22,367341
2018-05-23,385550
2018-05-24,400283
2018-05-25,419095
2018-05-26,439371
2018-05-27,460061
2018-05-28,480957
2018-05-29,504853
2018-05-30,503364
2018-05-31,482820
2018-06-01,463232
2018-06-02,441323
2018-06-03,419256
2018-06-04,400439
2018-06-05,385202
2018-06-06,366663
2018-06-07,348329
2018-06-08,332179
2018-06-09,320395
2018-06-10,315421
2018-06-11,325316
2018-06-12,320375
2018-06-13,321089
2018-06-14,314904
2018-06-15,307356
2018-06-16,303481
2018-06-17,297838
2018-06-18,298097
2018-06-19,303206
2018-06-20,303206
2018-06-21,308650
2018-06-22,314083
2018-06-23,326713
2018-06-24,323733
2018-06-25,317533
2018-06-26,316256
2018-06-27,315291
2018-06-28,313881
2018-06-29,311225
2018-06-30,307612
2018-07-01,302313
2018-07-02,310463
2018-07-03,307202
2018-07-04,304122
2018-07-05,304288
2018-07-06,294177
2018-07-07,296622
2018-07-08,290191
2018-07-09,289151
2018-07-10,293952
2018-07-11,298911
2018-07-12,301694
2018-07-13,303286
2018-07-14,307729
2018-07-15,306376
2018-07-16,308984
2018-07-17,321720
2018-07-18,333711
2018-07-19,347897
2018-07-20,339840
2018-07-21,328669
2018-07-22,319888
2018-07-23,317060
2018-07-24,315990
2018-07-25,313169
2018-07-26,318352
2018-07-27,318198
2018-07-28,309028
2018-07-29,309738
2018-07-30,322095
2018-07-31,328501
2018-08-01,323926
2018-08-02,334243
2018-08-03,338397
2018-08-04,338992
2018-08-05,340268
2018-08-06,330936
2018-08-07,329508
2018-08-08,329881
2018-08-09,332341
2018-08-10,336680
2018-08-11,342859
2018-08-12,356537
2018-08-14,369667
2018-08-16,358812
2018-08-17,352113
2018-08-18,342675
2018-08-19,343005
2018-08-20,347861
2018-08-21,356063
2018-08-22,363662
2018-08-23,356269
2018-08-24,355735
2018-08-25,368297
2018-08-26,382208
2018-08-27,399353
2018-08-28,408434
2018-08-29,397847
2018-08-30,395670
2018-08-31,392661
2018-09-01,407670
2018-09-02,411349
2018-09-03,412661
2018-09-04,404319
2018-09-05,391479
2018-09-06,391479
2018-09-07,375946
2018-09-08,361494
2018-09-09,347829
2018-09-10,333285
2018-09-11,326113
2018-09-12,322840
2018-09-13,317702
2018-09-14,314620
2018-09-15,315393
2018-09-16,315865
2018-09-17,321544
2018-09-18,332557
2018-09-19,339639
2018-09-20,351546
2018-09-21,364047
2018-09-22,380694
2018-09-23,399680
2018-09-24,413389
2018-09-25,427835
2018-09-26,432923
2018-09-27,426892
2018-09-28,429083
2018-09-29,436034
2018-09-30,439113
2018-10-01,444163
2018-10-02,457461
2018-10-03,467772
2018-10-04,456854
2018-10-05,448065
2018-10-06,450914
2018-10-07,445370
2018-10-08,435022
2018-10-09,431027
2018-10-10,417529
2018-10-11,414480
2018-10-12,415753
2018-10-13,414501
2018-10-14,420412
2018-10-15,423077
2018-10-16,410879
2018-10-17,416109
2018-10-18,414077
2018-10-19,419666
2018-10-20,427158
2018-10-21,429675
2018-10-22,421883
2018-10-23,416330
2018-10-24,414327
2018-10-25,407750
2018-10-26,400743
2018-10-27,393258
2018-10-28,383104
2018-10-29,373860
2018-10-30,364430
2018-10-31,353013
2018-11-01,355111
2018-11-03,357403
2018-11-04,366977
2018-11-05,379725
2018-11-06,396614
2018-11-07,409803
2018-11-08,419078
2018-11-09,432266
2018-11-10,438103
2018-11-11,450365
2018-11-12,470975
2018-11-13,491881
2018-11-14,496175
2018-11-15,504897
2018-11-16,518411
2018-11-18,564362
2018-11-19,559327
2018-11-20,546665
2018-11-21,527211
2018-11-22,513634
2018-11-23,499743
2018-11-24,485742
2018-11-25,490133
2018-11-26,488798
2018-11-27,493276
2018-11-28,499806
2018-11-29,504849
2018-12-01,541076
2018-12-02,552118
2018-12-03,537024
2018-12-04,534872
2018-12-05,532617
2018-12-07,498626
2018-12-09,470147
2018-12-10,462371
2018-12-11,450533
2018-12-12,434135
2018-12-13,421395
2018-12-14,402322
2018-12-15,396205
2018-12-16,396310
2018-12-17,397229
2018-12-18,397636
2018-12-19,389488
2018-12-20,381334
2018-12-21,384967
2018-12-22,387275
2018-12-23,391839
2018-12-24,406614
2018-12-25,421667
2018-12-26,427413
2018-12-27,420930
2018-12-28,413693
2018-12-29,410626
2018-12-30,394414
2018-12-31,384279
2019-01-01,371349
2019-01-02,367647
2019-01-03,353027
2019-01-04,338597
2019-01-05,329070
2019-01-06,330463
2019-01-08,333623
2019-01-10,318885
2019-01-11,313692
2019-01-12,307171
2019-01-13,322258
2019-01-14,338320
2019-01-15,355209
2019-01-16,372970
2019-01-17,391619
2019-01-18,411200
2019-01-19,430584
2019-01-20,452042
2019-01-21,474645
2019-01-22,497408
2019-01-23,520676
2019-01-24,546700
2019-01-25,570433
2019-01-26,593739
2019-01-27,620797
2019-01-28,634168
2019-01-29,642179
2019-01-30,633830
2019-01-31,621739
2019-02-01,613682
2019-02-02,595990
2019-02-03,577265
2019-02-04,550025
2019-02-05,532017
2019-02-06,527320
2019-02-07,509013
2019-02-08,491249
2019-02-09,479495
2019-02-10,469700
2019-02-11,454502
2019-02-12,451060
2019-02-13,454269
2019-02-14,460138
2019-02-15,447296
2019-02-16,447689
2019-02-17,439446
2019-02-18,427959
2019-02-19,415151
2019-02-20,408217
2019-02-21,399818
2019-02-22,393919
2019-02-23,399590
2019-02-24,400373
2019-02-25,394813
2019-02-26,400871
2019-02-27,415017
2019-02-28,434190
2019-03-01,451498
2019-03-02,465748
2019-03-03,481720
2019-03-04,479834
2019-03-05,473451
2019-03-06,465867
2019-03-07,451749
2019-03-08,441555
2019-03-09,432377
2019-03-10,421080
2019-03-11,410420
2019-03-12,402332
2019-03-13,400499
2019-03-14,393793
2019-03-15,382856
2019-03-16,377346
2019-03-17,378472
2019-03-18,375174
2019-03-19,379223
2019-03-20,385074
2019-03-21,391000
