date_obj,Baby%20impling%20jar price
2016-04-08,2420
2016-04-09,2410
2016-04-10,2410
2016-04-11,2410
2016-04-12,2410
2016-04-13,2410
2016-04-14,2410
2016-04-15,2410
2016-04-16,2410
2016-04-17,2410
2016-04-18,2410
2016-04-19,2410
2016-04-20,2410
2016-04-21,2514
2016-04-22,2514
2016-04-23,2636
2016-04-24,2636
2016-04-25,2729
2016-04-26,2729
2016-04-27,2729
2016-04-28,2753
2016-04-29,2753
2016-04-30,2753
2016-05-01,2753
2016-05-02,2753
2016-05-03,2843
2016-05-04,2843
2016-05-05,2843
2016-05-06,2843
2016-05-07,2843
2016-05-08,2843
2016-05-09,2809
2016-05-10,2809
2016-05-11,2809
2016-05-12,2809
2016-05-13,2809
2016-05-14,2809
2016-05-15,2809
2016-05-16,2678
2016-05-17,2678
2016-05-18,2678
2016-05-19,2678
2016-05-22,2678
2016-05-23,2605
2016-05-24,2605
2016-05-25,2605
2016-05-26,2605
2016-05-27,2605
2016-05-28,2605
2016-05-29,2605
2016-05-30,2605
2016-05-31,2605
2016-06-01,2551
2016-06-02,2551
2016-06-03,2551
2016-06-04,2551
2016-06-05,2551
2016-06-06,2551
2016-06-07,2551
2016-06-08,2551
2016-06-09,2551
2016-06-10,2551
2016-06-11,2559
2016-06-12,2559
2016-06-13,2559
2016-06-14,2559
2016-06-15,2559
2016-06-16,2598
2016-06-17,2598
2016-06-18,2598
2016-06-19,2708
2016-06-20,2708
2016-06-21,2708
2016-06-22,2708
2016-06-23,2730
2016-06-24,2730
2016-06-25,2730
2016-06-26,2730
2016-06-27,2730
2016-06-28,2730
2016-06-29,2669
2016-06-30,2669
2016-07-01,2669
2016-07-02,2669
2016-07-03,2669
2016-07-04,2669
2016-07-05,2605
2016-07-06,2723
2016-07-07,2723
2016-07-08,2855
2016-07-09,2990
2016-07-10,3094
2016-07-11,3222
2016-07-12,3202
2016-07-13,3272
2016-07-14,3168
2016-07-15,3168
2016-07-16,3068
2016-07-17,3068
2016-07-18,2987
2016-07-23,2854
2016-07-24,2725
2016-07-25,2725
2016-07-26,2725
2016-07-27,2634
2016-07-28,2634
2016-07-29,2629
2016-07-30,2629
2016-07-31,2629
2016-08-01,2607
2016-08-02,2607
2016-08-03,2607
2016-08-04,2578
2016-08-05,2578
2016-08-06,2578
2016-08-07,2578
2016-08-08,2458
2016-08-09,2458
2016-08-10,2458
2016-08-11,2458
2016-08-12,2458
2016-08-13,2423
2016-08-14,2423
2016-08-15,2423
2016-08-16,2423
2016-08-17,2423
2016-08-18,2423
2016-08-19,2373
2016-08-20,2373
2016-08-21,2373
2016-08-22,2373
2016-08-23,2373
2016-08-24,2373
2016-08-25,2308
2016-08-26,2308
2016-08-28,2308
2016-08-31,2308
2016-09-01,2308
2016-09-02,2244
2016-09-03,2244
2016-09-04,2244
2016-09-05,2244
2016-09-06,2244
2016-09-07,2244
2016-09-08,2244
2016-09-09,2244
2016-09-10,2177
2016-09-11,2177
2016-09-12,2177
2016-09-13,2177
2016-09-14,2177
2016-09-15,2177
2016-09-16,2177
2016-09-17,2177
2016-09-18,2177
2016-09-19,2177
2016-09-20,2102
2016-09-21,2102
2016-09-22,2102
2016-09-23,2102
2016-09-24,2102
2016-09-25,2102
2016-09-26,2102
2016-09-27,2102
2016-09-28,2102
2016-09-29,2102
2016-09-30,2102
2016-10-01,2022
2016-10-02,2022
2016-10-03,2022
2016-10-04,2022
2016-10-05,2022
2016-10-06,2022
2016-10-07,2022
2016-10-08,2022
2016-10-09,2022
2016-10-10,2022
2016-10-11,2022
2016-10-12,2022
2016-10-13,2022
2016-10-14,1943
2016-10-15,1943
2016-10-16,1943
2016-10-17,1943
2016-10-18,1943
2016-10-19,1943
2016-10-20,1943
2016-10-21,1943
2016-10-22,1943
2016-10-23,1943
2016-10-24,1943
2016-10-25,1892
2016-10-26,1892
2016-10-27,1892
2016-10-28,1892
2016-10-29,1892
2016-10-30,1892
2016-10-31,1892
2016-11-01,1892
2016-11-02,1892
2016-11-03,1892
2016-11-04,1854
2016-11-05,1854
2016-11-06,1854
2016-11-07,1854
2016-11-08,1854
2016-11-09,1854
2016-11-10,1854
2016-11-11,1854
2016-11-12,1854
2016-11-13,1854
2016-11-14,1872
2016-11-15,1872
2016-12-07,1909
2016-12-08,1909
2016-12-09,1934
2016-12-10,1934
2016-12-11,1934
2016-12-12,1934
2016-12-13,1934
2016-12-14,1934
2016-12-15,1880
2016-12-16,1880
2016-12-17,1880
2016-12-18,1880
2016-12-19,1880
2016-12-20,1880
2016-12-21,1865
2016-12-22,1865
2016-12-23,1865
2016-12-24,1865
2016-12-25,1865
2016-12-26,1865
2016-12-27,1865
2016-12-28,1865
2016-12-29,1851
2016-12-30,1851
2016-12-31,1851
2017-01-01,1851
2017-01-02,1851
2017-01-03,1851
2017-01-04,1851
2017-01-05,1791
2017-01-06,1791
2017-01-07,1791
2017-01-08,1791
2017-01-09,1791
2017-01-10,1791
2017-01-11,1791
2017-01-12,1719
2017-01-13,1719
2017-01-14,1719
2017-01-15,1719
2017-01-16,1719
2017-01-17,1719
2017-01-18,1719
2017-01-19,1719
2017-01-20,1719
2017-01-21,1650
2017-01-22,1650
2017-01-23,1650
2017-01-27,1650
2017-01-28,1586
2017-01-29,1586
2017-01-30,1586
2017-01-31,1586
2017-02-01,1586
2017-02-02,1586
2017-02-03,1586
2017-02-04,1552
2017-02-05,1552
2017-02-06,1552
2017-02-07,1552
2017-02-08,1552
2017-02-09,1552
2017-02-10,1510
2017-02-11,1510
2017-02-12,1510
2017-02-13,1510
2017-02-14,1510
2017-02-15,1510
2017-02-16,1541
2017-02-18,1541
2017-02-19,1541
2017-02-20,1541
2017-02-21,1578
2017-02-22,1578
2017-02-23,1578
2017-02-24,1578
2017-02-25,1578
2017-02-26,1578
2017-02-27,1627
2017-02-28,1627
2017-03-01,1627
2017-03-02,1627
2017-03-03,1627
2017-03-04,1700
2017-03-05,1700
2017-03-06,1700
2017-03-07,1700
2017-03-08,1700
2017-03-09,1777
2017-03-10,1777
2017-03-11,1777
2017-03-12,1777
2017-03-13,1824
2017-03-14,1824
2017-03-15,1824
2017-03-16,1824
2017-03-17,1824
2017-03-18,1876
2017-03-19,1876
2017-03-20,1876
2017-03-21,1876
2017-03-22,1876
2017-03-23,1910
2017-03-24,1910
2017-03-25,1910
2017-03-26,1910
2017-03-27,1910
2017-03-28,1901
2017-03-29,1901
2017-03-30,1901
2017-03-31,1901
2017-04-01,1948
2017-04-02,1948
2017-04-03,1948
2017-04-04,1948
2017-04-05,1948
2017-04-12,1952
2017-04-13,1952
2017-04-14,1952
2017-04-15,1951
2017-04-16,1951
2017-04-17,1951
2017-04-18,1951
2017-04-19,1919
2017-04-20,1919
2017-04-21,1919
2017-04-22,1919
2017-04-23,1919
2017-04-24,1919
2017-04-25,1851
2017-04-26,1851
2017-04-27,1851
2017-04-28,1851
2017-04-29,1851
2017-04-30,1783
2017-05-01,1783
2017-05-02,1783
2017-05-03,1783
2017-05-04,1722
2017-05-05,1722
2017-05-06,1722
2017-05-07,1722
2017-05-08,1722
2017-05-09,1655
2017-05-10,1655
2017-05-11,1655
2017-05-12,1655
2017-05-13,1655
2017-05-14,1612
2017-05-15,1612
2017-05-16,1612
2017-05-17,1612
2017-05-18,1583
2017-05-19,1583
2017-05-20,1583
2017-05-21,1583
2017-05-22,1583
2017-05-23,1568
2017-05-24,1568
2017-05-25,1568
2017-05-26,1568
2017-05-27,1568
2017-05-28,1528
2017-05-29,1528
2017-05-30,1528
2017-05-31,1528
2017-06-01,1528
2017-06-02,1565
2017-06-03,1565
2017-06-04,1565
2017-06-05,1565
2017-06-06,1565
2017-06-07,1544
2017-06-08,1544
2017-06-09,1544
2017-06-10,1544
2017-06-11,1549
2017-06-12,1549
2017-06-13,1549
2017-06-14,1549
2017-06-15,1549
2017-06-16,1549
2017-06-17,1529
2017-06-18,1529
2017-06-19,1529
2017-06-20,1529
2017-06-21,1529
2017-06-22,1529
2017-06-23,1529
2017-06-24,1499
2017-06-25,1499
2017-06-26,1499
2017-06-27,1499
2017-06-28,1499
2017-06-29,1499
2017-06-30,1499
2017-07-01,1519
2017-07-02,1519
2017-07-03,1519
2017-07-04,1519
2017-07-05,1519
2017-07-06,1519
2017-07-07,1519
2017-07-08,1522
2017-07-09,1522
2017-07-13,1549
2017-07-14,1549
2017-07-15,1549
2017-07-16,1549
2017-07-17,1549
2017-07-18,1549
2017-07-19,1549
2017-07-20,1549
2017-07-21,1505
2017-07-22,1505
2017-07-23,1505
2017-07-24,1505
2017-07-25,1505
2017-07-26,1505
2017-07-27,1505
2017-07-28,1505
2017-07-29,1505
2017-07-30,1436
2017-07-31,1436
2017-08-01,1436
2017-08-02,1436
2017-08-03,1436
2017-08-04,1436
2017-08-05,1436
2017-08-06,1377
2017-08-07,1377
2017-08-08,1377
2017-08-09,1377
2017-08-10,1377
2017-08-11,1377
2017-08-12,1365
2017-08-13,1365
2017-08-14,1365
2017-08-15,1365
2017-08-16,1365
2017-08-17,1365
2017-08-18,1341
2017-08-19,1341
2017-08-20,1341
2017-08-21,1341
2017-08-22,1341
2017-08-23,1341
2017-08-24,1311
2017-08-25,1311
2017-08-26,1311
2017-08-27,1311
2017-08-28,1311
2017-08-29,1311
2017-08-30,1346
2017-08-31,1346
2017-09-01,1346
2017-09-02,1346
2017-09-03,1346
2017-09-04,1412
2017-09-05,1412
2017-09-06,1412
2017-09-07,1412
2017-09-08,1477
2017-09-09,1477
2017-09-10,1477
2017-09-11,1477
2017-09-12,1530
2017-09-13,1530
2017-09-14,1530
2017-09-15,1530
2017-09-16,1530
2017-09-17,1599
2017-09-18,1599
2017-09-19,1599
2017-09-20,1599
2017-09-22,1666
2017-09-23,1666
2017-09-24,1666
2017-09-25,1666
2017-09-26,1666
2017-09-27,1720
2017-09-28,1720
2017-09-29,1720
2017-09-30,1720
2017-10-01,1758
2017-10-02,1758
2017-10-03,1758
2017-10-04,1758
2017-10-05,1758
2017-10-06,1765
2017-10-07,1765
2017-10-08,1765
2017-10-09,1765
2017-10-10,1719
2017-10-11,1719
2017-10-12,1719
2017-10-13,1719
2017-10-14,1636
2017-10-15,1636
2017-10-16,1636
2017-10-17,1636
2017-10-18,1636
2017-10-19,1622
2017-10-20,1622
2017-10-21,1622
2017-10-22,1622
2017-10-23,1601
2017-10-24,1601
2017-10-25,1601
2017-10-26,1601
2017-10-27,1580
2017-10-28,1580
2017-10-29,1580
2017-10-30,1580
2017-10-31,1534
2017-11-01,1534
2017-11-02,1534
2017-11-03,1534
2017-11-04,1568
2017-11-05,1568
2017-11-06,1568
2017-11-07,1568
2017-11-08,1568
2017-11-09,1508
2017-11-10,1508
2017-11-11,1508
2017-11-12,1508
2017-11-13,1508
2017-11-14,1508
2017-11-15,1434
2017-11-16,1434
2017-11-17,1434
2017-11-18,1434
2017-11-19,1434
2017-11-20,1369
2017-11-21,1369
2017-11-22,1369
2017-11-23,1369
2017-11-24,1369
2017-11-25,1391
2017-11-26,1391
2017-11-27,1391
2017-11-28,1391
2017-11-29,1391
2017-11-30,1448
2017-12-01,1448
2017-12-02,1448
2017-12-03,1448
2017-12-04,1497
2017-12-05,1497
2017-12-06,1497
2017-12-07,1497
2017-12-08,1555
2017-12-09,1555
2017-12-10,1555
2017-12-11,1555
2017-12-12,1576
2017-12-13,1576
2017-12-14,1576
2017-12-15,1576
2017-12-16,1574
2017-12-17,1574
2017-12-18,1574
2017-12-19,1574
2017-12-20,1509
2017-12-21,1509
2017-12-22,1509
2017-12-23,1509
2017-12-24,1509
2017-12-25,1493
2017-12-26,1493
2017-12-27,1493
2017-12-28,1493
2017-12-29,1493
2017-12-30,1420
2017-12-31,1420
2018-01-01,1420
2018-01-02,1420
2018-01-03,1420
2018-01-04,1420
2018-01-05,1358
2018-01-06,1358
2018-01-07,1358
2018-01-08,1358
2018-01-09,1358
2018-01-10,1352
2018-01-11,1352
2018-01-12,1352
2018-01-13,1352
2018-01-14,1343
2018-01-15,1343
2018-01-16,1343
2018-01-17,1346
2018-01-18,1346
2018-01-19,1346
2018-01-20,1346
2018-01-21,1329
2018-01-22,1329
2018-01-23,1329
2018-01-24,1356
2018-01-25,1356
2018-01-26,1351
2018-01-27,1351
2018-01-28,1349
2018-01-29,1375
2018-01-30,1395
2018-01-31,1395
2018-02-01,1392
2018-02-02,1392
2018-02-03,1394
2018-02-04,1394
2018-02-05,1376
2018-02-06,1370
2018-02-07,1366
2018-02-08,1366
2018-02-09,1351
2018-02-10,1351
2018-02-11,1322
2018-02-12,1298
2018-02-13,1298
2018-02-14,1304
2018-02-15,1304
2018-02-16,1320
2018-02-17,1320
2018-02-18,1379
2018-02-19,1408
2018-02-20,1408
2018-02-21,1448
2018-02-22,1448
2018-02-23,1413
2018-02-24,1413
2018-02-25,1382
2018-02-26,1390
2018-02-27,1346
2018-02-28,1346
2018-03-01,1359
2018-03-02,1361
2018-03-03,1361
2018-03-04,1328
2018-03-05,1357
2018-03-06,1357
2018-03-07,1368
2018-03-08,1368
2018-03-09,1339
2018-03-10,1339
2018-03-11,1308
2018-03-12,1308
2018-03-13,1292
2018-03-14,1312
2018-03-15,1312
2018-03-16,1320
2018-03-17,1336
2018-03-18,1336
2018-03-20,1263
2018-03-22,1260
2018-03-23,1260
2018-03-24,1257
2018-03-25,1226
2018-03-26,1226
2018-03-27,1230
2018-03-28,1230
2018-03-29,1268
2018-03-30,1268
2018-03-31,1285
2018-04-01,1285
2018-04-02,1293
2018-04-03,1277
2018-04-04,1277
2018-04-05,1282
2018-04-06,1293
2018-04-07,1293
2018-04-08,1288
2018-04-09,1288
2018-04-10,1297
2018-04-11,1297
2018-04-12,1323
2018-04-13,1323
2018-04-14,1357
2018-04-15,1333
2018-04-16,1333
2018-04-17,1307
2018-04-18,1307
2018-04-19,1338
2018-04-20,1346
2018-04-21,1354
2018-04-22,1354
2018-04-23,1343
2018-04-24,1343
2018-04-25,1369
2018-04-26,1369
2018-04-27,1434
2018-04-28,1469
2018-04-29,1469
2018-04-30,1458
2018-05-01,1458
2018-05-02,1439
2018-05-03,1439
2018-05-04,1459
2018-05-05,1397
2018-05-06,1397
2018-05-07,1379
2018-05-08,1379
2018-05-09,1378
2018-05-10,1378
2018-05-11,1415
2018-05-12,1415
2018-05-13,1390
2018-05-14,1390
2018-05-15,1345
2018-05-16,1345
2018-05-17,1347
2018-05-18,1347
2018-05-19,1328
2018-05-20,1328
2018-05-21,1318
2018-05-22,1318
2018-05-23,1309
2018-05-24,1309
2018-05-25,1317
2018-05-26,1292
2018-05-27,1292
2018-05-28,1290
2018-05-29,1302
2018-05-30,1302
2018-05-31,1344
2018-06-01,1393
2018-06-02,1446
2018-06-03,1446
2018-06-04,1443
2018-06-05,1486
2018-06-06,1545
2018-06-07,1545
2018-06-08,1575
2018-06-09,1575
2018-06-10,1624
2018-06-11,1624
2018-06-12,1606
2018-06-13,1597
2018-06-14,1583
2018-06-15,1583
2018-06-16,1553
2018-06-17,1553
2018-06-18,1499
2018-06-19,1522
2018-06-20,1522
2018-06-21,1543
2018-06-22,1581
2018-06-23,1581
2018-06-24,1614
2018-06-25,1614
2018-06-26,1647
2018-06-27,1647
2018-06-28,1682
2018-06-29,1681
2018-06-30,1681
2018-07-01,1646
2018-07-02,1646
2018-07-03,1693
2018-07-04,1693
2018-07-05,1672
2018-07-06,1685
2018-07-07,1685
2018-07-08,1659
2018-07-09,1659
2018-07-10,1647
2018-07-11,1647
2018-07-12,1647
2018-07-13,1624
2018-07-14,1624
2018-07-15,1586
2018-07-16,1586
2018-07-17,1545
2018-07-18,1545
2018-07-19,1533
2018-07-20,1533
2018-07-21,1544
2018-07-22,1544
2018-07-23,1520
2018-07-24,1520
2018-07-25,1466
2018-07-26,1466
2018-07-27,1443
2018-07-28,1443
2018-07-29,1406
2018-07-30,1406
2018-07-31,1372
2018-08-01,1372
2018-08-02,1360
2018-08-03,1360
2018-08-04,1393
2018-08-05,1391
2018-08-06,1451
2018-08-07,1451
2018-08-08,1448
2018-08-09,1448
2018-08-10,1431
2018-08-11,1431
2018-08-12,1409
2018-08-14,1390
2018-08-16,1435
2018-08-17,1476
2018-08-18,1476
2018-08-19,1535
2018-08-20,1608
2018-08-21,1608
2018-08-22,1664
2018-08-23,1664
2018-08-24,1725
2018-08-25,1741
2018-08-26,1741
2018-08-27,1769
2018-08-28,1796
2018-08-29,1796
2018-08-30,1771
2018-08-31,1831
2018-09-01,1832
2018-09-02,1832
2018-09-03,1847
2018-09-04,1848
2018-09-05,1825
2018-09-06,1825
2018-09-07,1807
2018-09-08,1756
2018-09-09,1756
2018-09-10,1704
2018-09-11,1704
2018-09-12,1713
2018-09-13,1743
2018-09-14,1786
2018-09-15,1845
2018-09-16,1845
2018-09-17,1927
2018-09-18,2001
2018-09-19,2001
2018-09-20,1947
2018-09-21,1947
2018-09-22,2005
2018-09-23,2005
2018-09-24,2027
2018-09-25,2027
2018-09-26,1995
2018-09-27,1995
2018-09-28,1912
2018-09-29,1912
2018-09-30,1861
2018-10-01,1911
2018-10-02,1889
2018-10-03,1851
2018-10-04,1851
2018-10-05,1829
2018-10-06,1831
2018-10-07,1831
2018-10-08,1837
2018-10-09,1828
2018-10-10,1840
2018-10-11,1819
2018-10-12,1819
2018-10-13,1765
2018-10-14,1765
2018-10-15,1714
2018-10-16,1714
2018-10-17,1796
2018-10-18,1837
2018-10-19,1848
2018-10-20,1848
2018-10-21,1797
2018-10-22,1780
2018-10-23,1780
2018-10-24,1830
2018-10-25,1830
2018-10-26,1811
2018-10-27,1777
2018-10-28,1770
2018-10-29,1770
2018-10-30,1776
2018-10-31,1762
2018-11-01,1699
2018-11-03,1621
2018-11-04,1621
2018-11-05,1593
2018-11-06,1624
2018-11-07,1624
2018-11-08,1699
2018-11-09,1699
2018-11-10,1718
2018-11-11,1718
2018-11-12,1738
2018-11-13,1740
2018-11-14,1740
2018-11-15,1738
2018-11-16,1731
2018-11-17,1731
2018-11-18,1711
2018-11-19,1664
2018-11-20,1647
2018-11-21,1713
2018-11-22,1730
2018-11-23,1705
2018-11-24,1701
2018-11-25,1767
2018-11-26,1767
2018-11-27,1852
2018-11-28,1932
2018-11-29,1876
2018-12-01,1872
2018-12-02,1838
2018-12-03,1838
2018-12-04,1841
2018-12-05,1854
2018-12-07,1845
2018-12-09,1764
2018-12-10,1743
2018-12-11,1788
2018-12-12,1817
2018-12-13,1832
2018-12-14,1882
2018-12-15,1924
2018-12-16,1920
2018-12-17,1973
2018-12-18,1968
2018-12-19,1924
2018-12-20,1904
2018-12-21,1927
2018-12-22,1929
2018-12-23,1906
2018-12-24,1898
2018-12-25,1898
2018-12-26,1835
2018-12-27,1771
2018-12-28,1703
2018-12-29,1655
2018-12-30,1635
2018-12-31,1584
2019-01-01,1584
2019-01-02,1548
2019-01-03,1495
2019-01-04,1463
2019-01-05,1441
2019-01-06,1463
2019-01-08,1527
2019-01-10,1529
2019-01-11,1523
2019-01-12,1525
2019-01-13,1560
2019-01-14,1575
2019-01-15,1577
2019-01-16,1580
2019-01-17,1605
2019-01-18,1636
2019-01-19,1682
2019-01-20,1709
2019-01-21,1716
2019-01-22,1798
2019-01-23,1804
2019-01-24,1791
2019-01-25,1857
2019-01-26,1891
2019-01-27,1827
2019-01-28,1826
2019-01-29,1822
2019-01-30,1832
2019-01-31,1911
2019-02-01,1984
2019-02-02,2054
2019-02-03,2079
2019-02-04,2079
2019-02-05,2037
2019-02-06,1992
2019-02-07,1966
2019-02-08,2055
2019-02-09,2151
2019-02-10,2216
2019-02-11,2238
2019-02-12,2251
2019-02-13,2208
2019-02-14,2139
2019-02-15,2045
2019-02-16,1975
2019-02-17,1909
2019-02-18,1892
2019-02-19,1918
2019-02-20,1954
2019-02-21,1964
2019-02-22,1986
2019-02-23,1932
2019-02-24,1875
2019-02-25,1823
2019-02-26,1787
2019-02-27,1763
2019-02-28,1757
2019-03-01,1792
2019-03-02,1831
2019-03-03,1798
2019-03-04,1805
2019-03-05,1763
2019-03-06,1812
2019-03-07,1812
2019-03-08,1812
2019-03-09,1850
2019-03-10,1850
2019-03-11,1845
2019-03-12,1779
2019-03-13,1713
2019-03-14,1691
2019-03-15,1731
2019-03-16,1714
2019-03-17,1732
2019-03-18,1732
2019-03-19,1736
2019-03-20,1707
