date_obj,Fremennik%20black%20cloak price
2015-10-14,1092
2015-10-15,1092
2015-10-16,1115
2015-10-17,1115
2015-10-18,1115
2015-10-19,1067
2015-10-20,1067
2015-10-22,1055
2015-10-23,1055
2015-10-24,1015
2015-10-25,1015
2015-10-26,964
2015-10-27,964
2015-10-29,955
2015-10-30,955
2015-10-31,986
2015-11-01,986
2015-11-02,986
2015-11-03,980
2015-11-04,980
2015-11-05,980
2015-11-06,979
2015-11-07,979
2015-11-08,959
2015-11-09,959
2015-11-10,959
2015-11-11,967
2015-11-12,967
2015-11-13,967
2015-11-14,975
2015-11-15,975
2015-11-16,975
2015-11-17,993
2015-11-18,993
2015-11-19,1000
2015-11-20,1000
2015-11-21,1000
2015-11-22,1009
2015-11-23,1009
2015-11-24,1009
2015-11-25,999
2015-11-26,999
2015-11-27,999
2015-11-28,999
2015-11-29,1003
2015-11-30,1003
2015-12-01,1003
2015-12-02,964
2015-12-03,964
2015-12-04,964
2015-12-05,915
2015-12-06,915
2015-12-07,915
2015-12-08,883
2015-12-09,883
2015-12-10,890
2015-12-11,890
2015-12-12,890
2015-12-13,895
2015-12-14,895
2015-12-15,924
2015-12-16,924
2015-12-17,924
2015-12-18,935
2015-12-19,935
2015-12-20,947
2015-12-21,947
2015-12-22,947
2015-12-23,918
2015-12-24,918
2015-12-25,918
2015-12-26,911
2015-12-27,911
2015-12-28,911
2015-12-29,892
2015-12-30,892
2015-12-31,892
2016-01-01,864
2016-01-02,864
2016-01-03,878
2016-01-04,878
2016-01-05,865
2016-01-06,865
2016-01-07,865
2016-01-08,890
2016-01-09,890
2016-01-10,890
2016-01-11,913
2016-01-12,913
2016-01-13,932
2016-01-14,932
2016-01-15,940
2016-01-16,940
2016-01-17,940
2016-01-18,936
2016-01-19,936
2016-01-20,936
2016-01-21,933
2016-01-22,933
2016-01-23,933
2016-01-24,922
2016-01-25,922
2016-01-26,881
2016-01-27,881
2016-01-28,881
2016-01-29,855
2016-01-30,855
2016-01-31,855
2016-02-01,859
2016-02-02,859
2016-02-03,859
2016-02-04,881
2016-02-05,881
2016-02-06,881
2016-02-07,906
2016-02-08,906
2016-02-09,906
2016-02-10,915
2016-02-11,915
2016-02-12,915
2016-02-13,912
2016-02-14,912
2016-02-15,912
2016-02-16,870
2016-02-17,870
2016-02-18,870
2016-02-19,835
2016-02-20,835
2016-02-21,864
2016-02-22,864
2016-02-23,864
2016-02-24,902
2016-02-25,902
2016-02-26,902
2016-02-27,924
2016-02-28,924
2016-02-29,924
2016-03-01,942
2016-03-02,942
2016-03-03,942
2016-03-04,971
2016-03-05,971
2016-03-06,959
2016-03-07,959
2016-03-08,959
2016-03-09,919
2016-03-10,919
2016-03-11,937
2016-03-12,937
2016-03-13,937
2016-03-14,937
2016-03-15,937
2016-03-16,963
2016-03-17,963
2016-03-18,966
2016-03-19,966
2016-03-20,958
2016-03-21,958
2016-03-22,958
2016-03-23,971
2016-03-24,971
2016-03-25,969
2016-03-26,969
2016-03-27,987
2016-03-28,987
2016-03-29,1012
2016-03-30,1012
2016-03-31,1012
2016-04-01,1027
2016-04-02,1027
2016-04-03,1027
2016-04-04,1036
2016-04-05,1036
2016-04-06,1036
2016-04-07,1061
2016-04-08,1061
2016-04-09,1061
2016-04-10,1027
2016-04-11,1027
2016-04-12,1027
2016-04-13,1028
2016-04-14,1028
2016-04-15,1028
2016-04-16,1042
2016-04-17,1042
2016-04-18,1020
2016-04-19,1020
2016-04-20,1020
2016-04-21,1023
2016-04-22,1023
2016-04-23,1023
2016-04-24,972
2016-04-25,972
2016-04-26,961
2016-04-27,961
2016-04-28,961
2016-04-29,989
2016-04-30,989
2016-05-01,989
2016-05-02,973
2016-05-03,973
2016-05-04,973
2016-05-05,968
2016-05-06,968
2016-05-07,968
2016-05-08,953
2016-05-09,953
2016-05-10,925
2016-05-11,925
2016-05-12,925
2016-05-13,894
2016-05-14,894
2016-05-15,887
2016-05-16,887
2016-05-17,920
2016-05-18,920
2016-05-19,952
2016-05-22,987
2016-05-23,987
2016-05-24,998
2016-05-25,998
2016-05-26,998
2016-05-27,1015
2016-05-28,1015
2016-05-29,1009
2016-05-30,1009
2016-05-31,1009
2016-06-01,985
2016-06-02,985
2016-06-03,985
2016-06-04,974
2016-06-05,974
2016-06-06,945
2016-06-07,945
2016-06-08,945
2016-06-09,933
2016-06-10,933
2016-06-11,938
2016-06-12,938
2016-06-13,938
2016-06-14,940
2016-06-15,940
2016-06-16,940
2016-06-17,933
2016-06-18,933
2016-06-19,894
2016-06-20,894
2016-06-21,894
2016-06-22,889
2016-06-23,889
2016-06-24,889
2016-06-25,908
2016-06-26,908
2016-06-27,908
2016-06-28,913
2016-06-29,913
2016-06-30,913
2016-07-01,910
2016-07-02,910
2016-07-03,910
2016-07-04,923
2016-07-05,923
2016-07-06,923
2016-07-07,909
2016-07-08,909
2016-07-09,934
2016-07-10,934
2016-07-11,951
2016-07-12,951
2016-07-13,951
2016-07-14,973
2016-07-15,973
2016-07-16,973
2016-07-17,930
2016-07-18,930
2016-07-23,966
2016-07-24,966
2016-07-25,992
2016-07-26,992
2016-07-27,992
2016-07-28,1020
2016-07-29,1020
2016-07-30,1011
2016-07-31,1011
2016-08-01,1011
2016-08-02,1044
2016-08-03,1044
2016-08-04,1044
2016-08-05,1053
2016-08-06,1053
2016-08-07,1053
2016-08-08,1089
2016-08-09,1089
2016-08-10,1071
2016-08-11,1071
2016-08-12,1071
2016-08-13,1088
2016-08-14,1088
2016-08-15,1088
2016-08-16,1113
2016-08-17,1113
2016-08-18,1113
2016-08-19,1140
2016-08-20,1140
2016-08-21,1140
2016-08-22,1089
2016-08-23,1089
2016-08-24,1089
2016-08-25,1040
2016-08-26,1040
2016-08-28,1064
2016-08-31,1065
2016-09-01,1065
2016-09-02,1065
2016-09-03,1031
2016-09-04,1031
2016-09-05,1031
2016-09-06,1052
2016-09-07,1052
2016-09-08,1052
2016-09-09,1052
2016-09-10,1013
2016-09-11,1013
2016-09-12,1013
2016-09-13,994
2016-09-14,994
2016-09-15,994
2016-09-16,1006
2016-09-17,1006
2016-09-18,1006
2016-09-19,993
2016-09-20,993
2016-09-21,993
2016-09-22,1025
2016-09-23,1025
2016-09-24,1025
2016-09-25,1025
2016-09-26,1015
2016-09-27,1015
2016-09-28,1015
2016-09-29,1015
2016-09-30,1004
2016-10-01,1004
2016-10-02,1004
2016-10-03,1004
2016-10-04,1008
2016-10-05,1008
2016-10-06,1008
2016-10-07,1008
2016-10-08,1053
2016-10-09,1053
2016-10-10,1053
2016-10-11,1053
2016-10-12,1068
2016-10-13,1068
2016-10-14,1068
2016-10-15,1104
2016-10-16,1104
2016-10-17,1104
2016-10-18,1123
2016-10-19,1123
2016-10-20,1157
2016-10-21,1157
2016-10-22,1182
2016-10-23,1182
2016-10-24,1189
2016-10-25,1189
2016-10-26,1189
2016-10-27,1237
2016-10-28,1237
2016-10-29,1237
2016-10-30,1290
2016-10-31,1290
2016-11-01,1290
2016-11-02,1297
2016-11-03,1297
2016-11-04,1297
2016-11-05,1309
2016-11-06,1309
2016-11-07,1309
2016-11-08,1343
2016-11-09,1343
2016-11-10,1343
2016-11-11,1335
2016-11-12,1335
2016-11-13,1335
2016-11-14,1344
2016-11-15,1344
2016-12-07,1296
2016-12-08,1296
2016-12-09,1296
2016-12-10,1330
2016-12-11,1330
2016-12-12,1330
2016-12-13,1356
2016-12-14,1356
2016-12-15,1356
2016-12-16,1374
2016-12-17,1374
2016-12-18,1374
2016-12-19,1366
2016-12-20,1366
2016-12-21,1366
2016-12-22,1385
2016-12-23,1385
2016-12-24,1385
2016-12-25,1353
2016-12-26,1353
2016-12-27,1353
2016-12-28,1302
2016-12-29,1302
2016-12-30,1302
2016-12-31,1271
2017-01-01,1271
2017-01-02,1209
2017-01-03,1209
2017-01-04,1209
2017-01-05,1209
2017-01-06,1209
2017-01-07,1205
2017-01-08,1205
2017-01-09,1205
2017-01-10,1239
2017-01-11,1239
2017-01-12,1237
2017-01-13,1237
2017-01-14,1237
2017-01-15,1242
2017-01-16,1242
2017-01-17,1189
2017-01-18,1189
2017-01-19,1176
2017-01-20,1176
2017-01-21,1170
2017-01-22,1170
2017-01-23,1139
2017-01-27,1036
2017-01-28,1036
2017-01-29,1071
2017-01-30,1071
2017-01-31,1071
2017-02-01,1095
2017-02-02,1095
2017-02-03,1095
2017-02-04,1109
2017-02-05,1109
2017-02-06,1109
2017-02-07,1127
2017-02-08,1127
2017-02-09,1146
2017-02-10,1146
2017-02-11,1165
2017-02-12,1165
2017-02-13,1165
2017-02-14,1187
2017-02-15,1187
2017-02-16,1187
2017-02-18,1209
2017-02-19,1199
2017-02-20,1199
2017-02-21,1223
2017-02-22,1223
2017-02-23,1223
2017-02-24,1165
2017-02-25,1165
2017-02-26,1165
2017-02-27,1214
2017-02-28,1214
2017-03-01,1223
2017-03-02,1223
2017-03-03,1223
2017-03-04,1189
2017-03-05,1189
2017-03-06,1199
2017-03-07,1199
2017-03-08,1199
2017-03-09,1182
2017-03-10,1182
2017-03-11,1213
2017-03-12,1213
2017-03-13,1213
2017-03-14,1230
2017-03-15,1230
2017-03-16,1194
2017-03-17,1194
2017-03-18,1194
2017-03-19,1159
2017-03-20,1159
2017-03-21,1178
2017-03-22,1178
2017-03-23,1178
2017-03-24,1162
2017-03-25,1162
2017-03-26,1162
2017-03-27,1151
2017-03-28,1151
2017-03-29,1151
2017-03-30,1145
2017-03-31,1145
2017-04-01,1145
2017-04-02,1161
2017-04-03,1161
2017-04-04,1150
2017-04-12,1158
2017-04-13,1158
2017-04-14,1158
2017-04-15,1169
2017-04-16,1169
2017-04-17,1111
2017-04-18,1111
2017-04-19,1111
2017-04-20,1055
2017-04-21,1055
2017-04-22,1055
2017-04-23,1045
2017-04-24,1045
2017-04-25,1067
2017-04-26,1067
2017-04-27,1067
2017-04-28,1080
2017-04-29,1080
2017-04-30,1085
2017-05-01,1085
2017-05-02,1085
2017-05-03,1108
2017-05-04,1108
2017-05-05,1108
2017-05-06,1108
2017-05-07,1108
2017-05-08,1108
2017-05-09,1092
2017-05-10,1092
2017-05-11,1092
2017-05-12,1072
2017-05-13,1072
2017-05-14,1095
2017-05-15,1095
2017-05-16,1095
2017-05-17,1121
2017-05-18,1121
2017-05-19,1121
2017-05-20,1127
2017-05-21,1127
2017-05-22,1127
2017-05-23,1127
2017-05-24,1156
2017-05-25,1156
2017-05-26,1156
2017-05-27,1177
2017-05-28,1177
2017-05-29,1177
2017-05-30,1201
2017-05-31,1201
2017-06-01,1201
2017-06-02,1154
2017-06-03,1154
2017-06-04,1154
2017-06-05,1096
2017-06-06,1096
2017-06-07,1041
2017-06-08,1041
2017-06-09,989
2017-06-10,989
2017-06-11,946
2017-06-12,946
2017-06-13,946
2017-06-14,944
2017-06-15,944
2017-06-16,944
2017-06-17,920
2017-06-18,920
2017-06-19,920
2017-06-20,912
2017-06-21,912
2017-06-22,912
2017-06-23,932
2017-06-24,932
2017-06-25,933
2017-06-26,933
2017-06-27,944
2017-06-28,944
2017-06-29,944
2017-06-30,909
2017-07-01,909
2017-07-02,909
2017-07-03,891
2017-07-04,891
2017-07-05,891
2017-07-06,906
2017-07-07,906
2017-07-08,906
2017-07-13,871
2017-07-14,871
2017-07-15,887
2017-07-16,887
2017-07-17,887
2017-07-18,895
2017-07-19,895
2017-07-20,895
2017-07-21,897
2017-07-22,897
2017-07-23,901
2017-07-24,901
2017-07-25,901
2017-07-26,914
2017-07-27,914
2017-07-28,914
2017-07-29,934
2017-07-30,934
2017-07-31,934
2017-08-01,937
2017-08-02,937
2017-08-03,967
2017-08-04,967
2017-08-05,969
2017-08-06,969
2017-08-09,947
2017-08-10,936
2017-08-11,936
2017-08-12,936
2017-08-13,939
2017-08-14,939
2017-08-15,972
2017-08-16,972
2017-08-17,961
2017-08-18,961
2017-08-19,961
2017-08-20,976
2017-08-21,976
2017-08-22,968
2017-08-23,968
2017-08-24,968
2017-08-25,990
2017-08-26,990
2017-08-27,957
2017-08-28,957
2017-08-29,957
2017-08-30,985
2017-08-31,985
2017-09-01,985
2017-09-02,1012
2017-09-03,1012
2017-09-04,1012
2017-09-05,1043
2017-09-06,1043
2017-09-07,1043
2017-09-08,1043
2017-09-09,1043
2017-09-10,1075
2017-09-11,1075
2017-09-12,1075
2017-09-13,1079
2017-09-14,1079
2017-09-15,1079
2017-09-16,1105
2017-09-17,1105
2017-09-18,1129
2017-09-19,1129
2017-09-20,1129
2017-09-21,1169
2017-09-22,1169
2017-09-23,1169
2017-09-24,1196
2017-09-25,1196
2017-09-26,1196
2017-09-27,1240
2017-09-28,1240
2017-09-29,1268
2017-09-30,1268
2017-10-01,1268
2017-10-02,1300
2017-10-03,1300
2017-10-04,1300
2017-10-05,1279
2017-10-06,1279
2017-10-07,1319
2017-10-08,1319
2017-10-09,1319
2017-10-10,1300
2017-10-11,1300
2017-10-12,1300
2017-10-13,1289
2017-10-14,1289
2017-10-15,1289
2017-10-16,1241
2017-10-17,1241
2017-10-18,1241
2017-10-19,1220
2017-10-20,1220
2017-10-21,1234
2017-10-22,1234
2017-10-23,1225
2017-10-24,1225
2017-10-25,1184
2017-10-26,1184
2017-10-27,1155
2017-10-28,1155
2017-10-29,1155
2017-10-30,1144
2017-10-31,1144
2017-11-01,1144
2017-11-02,1156
2017-11-03,1156
2017-11-04,1147
2017-11-05,1147
2017-11-06,1147
2017-11-07,1150
2017-11-08,1150
2017-11-09,1158
2017-11-10,1158
2017-11-11,1158
2017-11-12,1209
2017-11-13,1209
2017-11-14,1209
2017-11-15,1217
2017-11-16,1217
2017-11-17,1217
2017-11-18,1261
2017-11-19,1261
2017-11-20,1261
2017-11-21,1272
2017-11-22,1272
2017-11-23,1272
2017-11-24,1309
2017-11-25,1309
2017-11-26,1331
2017-11-27,1331
2017-11-28,1331
2017-11-29,1345
2017-11-30,1345
2017-12-01,1345
2017-12-02,1365
2017-12-03,1365
2017-12-04,1365
2017-12-05,1380
2017-12-06,1380
2017-12-07,1380
2017-12-08,1386
2017-12-09,1386
2017-12-10,1411
2017-12-11,1411
2017-12-12,1411
2017-12-13,1471
2017-12-14,1471
2017-12-15,1471
2017-12-16,1545
2017-12-17,1545
2017-12-18,1611
2017-12-19,1611
2017-12-20,1611
2017-12-21,1638
2017-12-22,1638
2017-12-23,1638
2017-12-24,1661
2017-12-25,1661
2017-12-26,1661
2017-12-27,1693
2017-12-28,1693
2017-12-29,1693
2017-12-30,1622
2017-12-31,1622
2018-01-01,1548
2018-01-02,1548
2018-01-03,1477
2018-01-04,1477
2018-01-05,1477
2018-01-06,1403
2018-01-07,1403
2018-01-08,1403
2018-01-09,1373
2018-01-10,1373
2018-01-11,1373
2018-01-12,1350
2018-01-13,1350
2018-01-14,1332
2018-01-15,1332
2018-01-16,1294
2018-01-17,1294
2018-01-18,1253
2018-01-19,1253
2018-01-20,1253
2018-01-21,1193
2018-01-22,1193
2018-01-23,1133
2018-01-24,1083
2018-01-25,1083
2018-01-26,1113
2018-01-27,1113
2018-01-28,1119
2018-01-29,1150
2018-01-30,1170
2018-01-31,1160
2018-02-01,1160
2018-02-02,1192
2018-02-03,1190
2018-02-04,1216
2018-02-05,1216
2018-02-06,1185
2018-02-07,1225
2018-02-08,1225
2018-02-09,1209
2018-02-10,1209
2018-02-11,1199
2018-02-12,1259
2018-02-13,1259
2018-02-14,1211
2018-02-15,1172
2018-02-16,1172
2018-02-17,1163
2018-02-18,1164
2018-02-19,1189
2018-02-20,1189
2018-02-21,1195
2018-02-22,1195
2018-02-23,1138
2018-02-24,1138
2018-02-25,1139
2018-02-26,1082
2018-02-27,1039
2018-02-28,1039
2018-03-01,1056
2018-03-02,1016
2018-03-03,1005
2018-03-04,1005
2018-03-05,1023
2018-03-06,1023
2018-03-07,1042
2018-03-08,1042
2018-03-09,1059
2018-03-10,1059
2018-03-11,1035
2018-03-12,1026
2018-03-13,1026
2018-03-14,1050
2018-03-15,1050
2018-03-16,1049
2018-03-17,1077
2018-03-18,1077
2018-03-20,1169
2018-03-21,1169
2018-03-23,1150
2018-03-24,1185
2018-03-25,1169
2018-03-26,1169
2018-03-27,1190
2018-03-28,1190
2018-03-29,1203
2018-03-30,1203
2018-03-31,1221
2018-04-01,1221
2018-04-02,1205
2018-04-03,1188
2018-04-04,1165
2018-04-05,1165
2018-04-06,1201
2018-04-07,1201
2018-04-08,1219
2018-04-09,1208
2018-04-10,1208
2018-04-11,1238
2018-04-12,1297
2018-04-13,1297
2018-04-14,1269
2018-04-15,1284
2018-04-16,1284
2018-04-17,1264
2018-04-18,1264
2018-04-19,1275
2018-04-20,1275
2018-04-21,1287
2018-04-22,1287
2018-04-23,1262
2018-04-24,1262
2018-04-25,1297
2018-04-26,1297
2018-04-27,1260
2018-04-28,1260
2018-04-29,1275
2018-04-30,1275
2018-05-01,1277
2018-05-02,1277
2018-05-03,1231
2018-05-04,1231
2018-05-05,1276
2018-05-06,1276
2018-05-07,1302
2018-05-08,1302
2018-05-09,1287
2018-05-10,1243
2018-05-11,1243
2018-05-12,1237
2018-05-13,1237
2018-05-14,1270
2018-05-15,1270
2018-05-16,1218
2018-05-17,1218
2018-05-18,1179
2018-05-19,1123
2018-05-20,1123
2018-05-21,1066
2018-05-22,1066
2018-05-23,1012
2018-05-24,1012
2018-05-25,981
2018-05-26,959
2018-05-27,959
2018-05-28,983
2018-05-29,983
2018-05-30,994
2018-05-31,994
2018-06-01,1001
2018-06-02,1027
2018-06-03,1027
2018-06-04,1004
2018-06-05,1002
2018-06-06,989
2018-06-07,989
2018-06-08,977
2018-06-09,977
2018-06-10,987
2018-06-11,987
2018-06-12,1005
2018-06-13,1030
2018-06-14,1030
2018-06-15,1036
2018-06-16,1036
2018-06-17,1054
2018-06-18,1054
2018-06-19,1057
2018-06-20,1057
2018-06-21,1091
2018-06-22,1091
2018-06-23,1124
2018-06-24,1124
2018-06-25,1127
2018-06-26,1127
2018-06-27,1070
2018-06-28,1039
2018-06-29,1069
2018-06-30,1069
2018-07-01,1093
2018-07-02,1093
2018-07-03,1130
2018-07-04,1130
2018-07-05,1133
2018-07-06,1113
2018-07-07,1113
2018-07-08,1140
2018-07-09,1140
2018-07-10,1141
2018-07-11,1141
2018-07-12,1141
2018-07-13,1145
2018-07-14,1181
2018-07-15,1181
2018-07-16,1222
2018-07-17,1228
2018-07-18,1228
2018-07-19,1253
2018-07-20,1253
2018-07-21,1260
2018-07-22,1260
2018-07-23,1203
2018-07-24,1203
2018-07-25,1217
2018-07-26,1207
2018-07-27,1207
2018-07-28,1207
2018-07-29,1235
2018-07-30,1239
2018-07-31,1254
2018-08-01,1254
2018-08-02,1277
2018-08-03,1277
2018-08-04,1287
2018-08-05,1287
2018-08-06,1272
2018-08-07,1272
2018-08-08,1272
2018-08-09,1272
2018-08-10,1247
2018-08-11,1250
2018-08-12,1204
2018-08-14,1197
2018-08-16,1193
2018-08-17,1200
2018-08-18,1200
2018-08-19,1214
2018-08-20,1173
2018-08-21,1173
2018-08-22,1123
2018-08-23,1174
2018-08-24,1221
2018-08-25,1216
2018-08-26,1216
2018-08-27,1267
2018-08-28,1316
2018-08-29,1321
2018-08-30,1321
2018-08-31,1328
2018-09-01,1386
2018-09-02,1359
2018-09-03,1363
2018-09-04,1337
2018-09-05,1300
2018-09-06,1300
2018-09-07,1270
2018-09-08,1206
2018-09-09,1206
2018-09-10,1162
2018-09-11,1162
2018-09-12,1103
2018-09-13,1065
2018-09-14,1101
2018-09-15,1109
2018-09-16,1109
2018-09-17,1119
2018-09-18,1140
2018-09-19,1140
2018-09-20,1162
2018-09-21,1162
2018-09-22,1202
2018-09-23,1196
2018-09-24,1160
2018-09-25,1160
2018-09-26,1163
2018-09-27,1163
2018-09-28,1186
2018-09-29,1186
2018-09-30,1219
2018-10-01,1240
2018-10-02,1240
2018-10-03,1256
2018-10-04,1256
2018-10-05,1280
2018-10-06,1300
2018-10-07,1300
2018-10-08,1302
2018-10-09,1264
2018-10-10,1294
2018-10-11,1295
2018-10-12,1295
2018-10-13,1322
2018-10-14,1322
2018-10-15,1293
2018-10-16,1293
2018-10-17,1333
2018-10-18,1353
2018-10-19,1393
2018-10-20,1393
2018-10-21,1430
2018-10-22,1449
2018-10-23,1449
2018-10-24,1486
2018-10-25,1527
2018-10-26,1597
2018-10-27,1664
2018-10-28,1698
2018-10-29,1698
2018-10-30,1740
2018-10-31,1660
2018-11-01,1589
2018-11-03,1436
2018-11-04,1392
2018-11-05,1421
2018-11-06,1431
2018-11-07,1359
2018-11-08,1350
2018-11-09,1315
2018-11-10,1259
2018-11-11,1240
2018-11-12,1196
2018-11-13,1195
2018-11-14,1255
2018-11-15,1286
2018-11-16,1274
2018-11-17,1286
2018-11-18,1330
2018-11-19,1355
2018-11-20,1295
2018-11-21,1286
2018-11-22,1307
2018-11-23,1325
2018-11-24,1316
2018-11-25,1275
2018-11-26,1269
2018-11-27,1236
2018-11-28,1206
2018-11-29,1171
2018-12-01,1079
2018-12-02,1067
2018-12-03,1119
2018-12-04,1156
2018-12-05,1112
2018-12-07,1162
2018-12-09,1203
2018-12-10,1178
2018-12-11,1217
2018-12-12,1261
2018-12-13,1227
2018-12-14,1266
2018-12-15,1259
2018-12-16,1275
2018-12-17,1275
2018-12-18,1274
2018-12-19,1241
2018-12-20,1283
2018-12-21,1314
2018-12-22,1350
2018-12-23,1351
2018-12-24,1346
2018-12-25,1330
2018-12-26,1299
2018-12-27,1295
2018-12-28,1295
2018-12-29,1277
2018-12-30,1236
2018-12-31,1221
2019-01-01,1217
2019-01-02,1237
2019-01-03,1216
2019-01-04,1180
2019-01-05,1121
2019-01-06,1076
2019-01-08,1039
2019-01-10,1030
2019-01-11,1061
2019-01-12,1041
2019-01-13,1016
2019-01-14,1036
2019-01-15,1053
2019-01-16,1025
2019-01-17,1008
2019-01-18,961
2019-01-19,934
2019-01-20,967
2019-01-21,964
2019-01-22,958
2019-01-23,940
2019-01-24,928
2019-01-25,912
2019-01-26,923
2019-01-27,941
2019-01-28,989
2019-01-29,983
2019-01-30,999
2019-01-31,996
2019-02-01,989
2019-02-02,1007
2019-02-03,1044
2019-02-04,1044
2019-02-05,1059
2019-02-06,1059
2019-02-07,1053
2019-02-08,1092
2019-02-09,1117
2019-02-10,1122
2019-02-11,1092
2019-02-12,1060
2019-02-13,1054
2019-02-14,1054
2019-02-15,1051
2019-02-16,1071
2019-02-17,1055
2019-02-18,1102
2019-02-19,1119
2019-02-20,1143
2019-02-21,1162
2019-02-22,1212
2019-02-23,1202
2019-02-24,1240
2019-02-25,1237
2019-02-26,1228
2019-02-27,1258
2019-02-28,1281
2019-03-01,1222
2019-03-02,1244
2019-03-03,1192
2019-03-04,1181
2019-03-05,1143
2019-03-06,1153
2019-03-07,1162
2019-03-08,1162
2019-03-09,1162
2019-03-10,1156
2019-03-11,1145
2019-03-12,1146
2019-03-13,1146
2019-03-14,1138
2019-03-15,1089
2019-03-16,1034
2019-03-17,1001
2019-03-18,1001
2019-03-19,950
2019-03-20,972
2019-03-21,1014
2019-03-22,1014
2019-03-23,994
2019-03-24,950
2019-03-25,950
2019-03-26,902
2019-03-27,902
2019-03-28,902
2019-03-29,930
2019-03-30,930
2019-03-31,941
2019-04-01,916
2019-04-02,886
2019-04-03,853
2019-04-04,877
2019-04-05,877
2019-04-06,834
2019-04-07,806
2019-04-08,810
2019-04-09,810
2019-04-10,824
2019-04-11,824
2019-04-12,842
2019-04-13,844
2019-04-14,842
2019-04-15,842
2019-04-16,845
2019-04-17,845
2019-04-18,832
2019-04-19,797
2019-04-20,816
2019-04-21,816
2019-04-22,826
2019-04-23,801
