date_obj,Water%20orb price
2016-05-16,1914
2016-05-17,1825
2016-05-18,1825
2016-05-19,1733
2016-05-22,1718
2016-05-23,1737
2016-05-24,1737
2016-05-25,1734
2016-05-26,1734
2016-05-27,1676
2016-05-28,1676
2016-05-29,1625
2016-05-30,1625
2016-05-31,1614
2016-06-01,1614
2016-06-02,1569
2016-06-03,1569
2016-06-04,1499
2016-06-05,1499
2016-06-06,1532
2016-06-07,1532
2016-06-08,1532
2016-06-09,1600
2016-06-10,1600
2016-06-11,1651
2016-06-12,1651
2016-06-13,1626
2016-06-14,1626
2016-06-15,1621
2016-06-16,1621
2016-06-17,1645
2016-06-18,1645
2016-06-19,1670
2016-06-20,1670
2016-06-21,1658
2016-06-22,1658
2016-06-23,1669
2016-06-24,1669
2016-06-25,1680
2016-06-26,1680
2016-06-27,1680
2016-06-28,1710
2016-06-29,1710
2016-06-30,1641
2016-07-01,1641
2016-07-02,1664
2016-07-03,1664
2016-07-04,1679
2016-07-05,1679
2016-07-06,1747
2016-07-07,1747
2016-07-08,1809
2016-07-09,1809
2016-07-10,1776
2016-07-11,1776
2016-07-12,1764
2016-07-13,1764
2016-07-14,1739
2016-07-15,1739
2016-07-16,1730
2016-07-17,1730
2016-07-18,1746
2016-07-24,1686
2016-07-25,1643
2016-07-26,1643
2016-07-27,1643
2016-07-28,1634
2016-07-29,1634
2016-07-30,1598
2016-07-31,1598
2016-08-01,1598
2016-08-02,1576
2016-08-03,1576
2016-08-04,1592
2016-08-05,1592
2016-08-06,1592
2016-08-07,1561
2016-08-08,1561
2016-08-09,1546
2016-08-10,1546
2016-08-11,1546
2016-08-12,1501
2016-08-13,1501
2016-08-14,1466
2016-08-15,1466
2016-08-16,1513
2016-08-17,1513
2016-08-18,1513
2016-08-19,1561
2016-08-20,1561
2016-08-21,1600
2016-08-22,1600
2016-08-23,1541
2016-08-24,1541
2016-08-25,1541
2016-08-26,1509
2016-08-28,1490
2016-08-31,1509
2016-09-01,1512
2016-09-02,1512
2016-09-03,1512
2016-09-04,1510
2016-09-05,1510
2016-09-06,1474
2016-09-07,1474
2016-09-08,1474
2016-09-09,1446
2016-09-10,1446
2016-09-11,1446
2016-09-12,1394
2016-09-13,1394
2016-09-14,1353
2016-09-15,1353
2016-09-16,1322
2016-09-17,1322
2016-09-18,1303
2016-09-19,1303
2016-09-20,1314
2016-09-21,1314
2016-09-22,1333
2016-09-23,1333
2016-09-24,1333
2016-09-25,1361
2016-09-26,1361
2016-09-27,1361
2016-09-28,1414
2016-09-29,1414
2016-09-30,1435
2016-10-01,1435
2016-10-02,1435
2016-10-03,1377
2016-10-04,1377
2016-10-05,1314
2016-10-06,1314
2016-10-07,1314
2016-10-08,1264
2016-10-09,1264
2016-10-10,1264
2016-10-11,1278
2016-10-12,1278
2016-10-13,1278
2016-10-14,1322
2016-10-15,1322
2016-10-16,1375
2016-10-17,1375
2016-10-18,1439
2016-10-19,1439
2016-10-20,1508
2016-10-21,1508
2016-10-22,1574
2016-10-23,1574
2016-10-24,1651
2016-10-25,1651
2016-10-26,1695
2016-10-27,1695
2016-10-28,1695
2016-10-29,1628
2016-10-30,1628
2016-10-31,1573
2016-11-01,1573
2016-11-02,1573
2016-11-03,1533
2016-11-04,1533
2016-11-05,1491
2016-11-06,1491
2016-11-07,1484
2016-11-08,1484
2016-11-09,1470
2016-11-10,1470
2016-11-11,1451
2016-11-12,1451
2016-11-13,1433
2016-11-14,1433
2016-12-08,1312
2016-12-09,1282
2016-12-10,1282
2016-12-11,1291
2016-12-12,1291
2016-12-13,1274
2016-12-14,1274
2016-12-15,1277
2016-12-16,1277
2016-12-17,1293
2016-12-18,1293
2016-12-19,1293
2016-12-20,1315
2016-12-21,1315
2016-12-22,1284
2016-12-23,1255
2016-12-24,1255
2016-12-25,1265
2016-12-26,1265
2016-12-27,1279
2016-12-28,1279
2016-12-29,1267
2016-12-30,1267
2016-12-31,1242
2017-01-01,1242
2017-01-02,1234
2017-01-03,1234
2017-01-04,1263
2017-01-05,1263
2017-01-06,1241
2017-01-07,1241
2017-01-08,1273
2017-01-09,1273
2017-01-10,1318
2017-01-11,1318
2017-01-12,1318
2017-01-13,1318
2017-01-14,1366
2017-01-15,1366
2017-01-16,1414
2017-01-17,1414
2017-01-18,1405
2017-01-19,1405
2017-01-20,1397
2017-01-21,1397
2017-01-22,1384
2017-01-27,1426
2017-01-28,1495
2017-01-29,1495
2017-01-30,1543
2017-01-31,1543
2017-02-01,1482
2017-02-02,1482
2017-02-03,1418
2017-02-04,1418
2017-02-05,1407
2017-02-06,1407
2017-02-07,1434
2017-02-08,1417
2017-02-09,1417
2017-02-10,1390
2017-02-11,1390
2017-02-12,1367
2017-02-13,1367
2017-02-14,1395
2017-02-15,1395
2017-02-16,1358
2017-02-18,1306
2017-02-19,1305
2017-02-20,1305
2017-02-21,1327
2017-02-22,1327
2017-02-23,1289
2017-02-24,1289
2017-02-25,1242
2017-02-26,1242
2017-02-27,1270
2017-02-28,1314
2017-03-01,1314
2017-03-02,1374
2017-03-03,1374
2017-03-04,1412
2017-03-05,1412
2017-03-06,1402
2017-03-07,1402
2017-03-08,1371
2017-03-09,1371
2017-03-10,1318
2017-03-11,1258
2017-03-12,1258
2017-03-13,1200
2017-03-14,1200
2017-03-15,1190
2017-03-16,1190
2017-03-17,1207
2017-03-18,1207
2017-03-19,1220
2017-03-20,1220
2017-03-21,1222
2017-03-22,1222
2017-03-23,1213
2017-03-24,1213
2017-03-25,1207
2017-03-26,1207
2017-03-27,1220
2017-03-28,1220
2017-03-29,1244
2017-03-30,1244
2017-03-31,1203
2017-04-01,1203
2017-04-02,1215
2017-04-03,1209
2017-04-04,1209
2017-04-12,1406
2017-04-13,1375
2017-04-14,1375
2017-04-15,1333
2017-04-16,1276
2017-04-17,1276
2017-04-18,1240
2017-04-19,1240
2017-04-20,1183
2017-04-21,1183
2017-04-22,1123
2017-04-23,1123
2017-04-24,1115
2017-04-25,1090
2017-04-26,1090
2017-04-27,1085
2017-04-28,1085
2017-04-29,1100
2017-04-30,1100
2017-05-01,1151
2017-05-02,1151
2017-05-03,1150
2017-05-04,1150
2017-05-05,1093
2017-05-06,1093
2017-05-07,1069
2017-05-08,1069
2017-05-09,1065
2017-05-10,1065
2017-05-11,1105
2017-05-12,1105
2017-05-13,1110
2017-05-14,1110
2017-05-15,1108
2017-05-16,1108
2017-05-17,1127
2017-05-18,1127
2017-05-19,1103
2017-05-20,1103
2017-05-21,1067
2017-05-22,1067
2017-05-23,1095
2017-05-24,1095
2017-05-25,1101
2017-05-26,1101
2017-05-27,1141
2017-05-28,1141
2017-05-29,1145
2017-05-30,1145
2017-05-31,1142
2017-06-01,1142
2017-06-02,1095
2017-06-03,1095
2017-06-06,1026
2017-06-07,1026
2017-06-08,1026
2017-06-09,977
2017-06-10,977
2017-06-11,980
2017-06-12,980
2017-06-13,1028
2017-06-14,1028
2017-06-15,1049
2017-06-16,1049
2017-06-17,1000
2017-06-18,1000
2017-06-19,1029
2017-06-20,1046
2017-06-21,1046
2017-06-22,1046
2017-06-23,1037
2017-06-24,1037
2017-06-25,1058
2017-06-26,1058
2017-06-27,1083
2017-06-28,1083
2017-06-29,1114
2017-06-30,1114
2017-07-01,1114
2017-07-02,1117
2017-07-03,1117
2017-07-04,1119
2017-07-05,1119
2017-07-06,1126
2017-07-07,1126
2017-07-08,1126
2017-07-13,1096
2017-07-14,1076
2017-07-15,1076
2017-07-16,1076
2017-07-17,1062
2017-07-18,1062
2017-07-19,1047
2017-07-20,1047
2017-07-21,1053
2017-07-22,1053
2017-07-23,1084
2017-07-24,1084
2017-07-25,1068
2017-07-26,1068
2017-07-27,1068
2017-07-28,1068
2017-07-29,1068
2017-07-30,1100
2017-07-31,1100
2017-08-01,1100
2017-08-02,1131
2017-08-03,1131
2017-08-04,1162
2017-08-05,1178
2017-08-06,1178
2017-08-09,1204
2017-08-10,1204
2017-08-11,1167
2017-08-12,1167
2017-08-13,1109
2017-08-14,1109
2017-08-15,1083
2017-08-16,1083
2017-08-17,1119
2017-08-18,1119
2017-08-19,1161
2017-08-20,1214
2017-08-21,1214
2017-08-22,1230
2017-08-23,1230
2017-08-24,1184
2017-08-25,1184
2017-08-26,1162
2017-08-27,1162
2017-08-28,1116
2017-08-29,1116
2017-08-30,1098
2017-08-31,1098
2017-09-01,1098
2017-09-02,1050
2017-09-03,1050
2017-09-04,1035
2017-09-05,1035
2017-09-06,1038
2017-09-07,1038
2017-09-08,1014
2017-09-09,1014
2017-09-10,1021
2017-09-11,1021
2017-09-12,1021
2017-09-13,1056
2017-09-14,1056
2017-09-15,1094
2017-09-16,1094
2017-09-17,1130
2017-09-18,1130
2017-09-19,1157
2017-09-20,1157
2017-09-21,1155
2017-09-22,1155
2017-09-23,1112
2017-09-24,1112
2017-09-25,1096
2017-09-26,1096
2017-09-27,1096
2017-09-28,1066
2017-09-29,1066
2017-09-30,1036
2017-10-01,1036
2017-10-02,1023
2017-10-03,1023
2017-10-04,1023
2017-10-05,1011
2017-10-06,1011
2017-10-07,1011
2017-10-08,1011
2017-10-09,1009
2017-10-10,1009
2017-10-11,1009
2017-10-12,1035
2017-10-13,1035
2017-10-14,1074
2017-10-15,1074
2017-10-16,1119
2017-10-17,1119
2017-10-18,1157
2017-10-19,1157
2017-10-20,1157
2017-10-21,1189
2017-10-22,1189
2017-10-23,1155
2017-10-24,1155
2017-10-25,1109
2017-10-26,1109
2017-10-27,1062
2017-10-28,1062
2017-10-29,1030
2017-10-30,1030
2017-10-31,1035
2017-11-01,1035
2017-11-02,1035
2017-11-03,1025
2017-11-04,1025
2017-11-05,1024
2017-11-06,1024
2017-11-07,1024
2017-11-08,1002
2017-11-09,1002
2017-11-10,985
2017-11-11,985
2017-11-12,983
2017-11-13,983
2017-11-14,975
2017-11-15,975
2017-11-16,992
2017-11-17,992
2017-11-18,1001
2017-11-19,1001
2017-11-20,997
2017-11-21,997
2017-11-22,1007
2017-11-23,1007
2017-11-24,987
2017-11-25,987
2017-11-26,983
2017-11-27,983
2017-11-28,955
2017-11-29,955
2017-11-30,958
2017-12-01,958
2017-12-02,983
2017-12-03,983
2017-12-04,998
2017-12-05,998
2017-12-06,999
2017-12-07,999
2017-12-08,999
2017-12-09,1003
2017-12-10,1003
2017-12-11,1007
2017-12-12,1007
2017-12-13,1008
2017-12-14,1008
2017-12-15,991
2017-12-16,991
2017-12-17,974
2017-12-18,954
2017-12-19,954
2017-12-20,954
2017-12-21,947
2017-12-22,947
2017-12-23,970
2017-12-24,970
2017-12-25,1007
2017-12-26,1007
2017-12-27,1055
2017-12-28,1055
2017-12-29,1065
2017-12-30,1082
2017-12-31,1082
2018-01-01,1078
2018-01-02,1078
2018-01-03,1049
2018-01-04,1049
2018-01-05,1065
2018-01-06,1065
2018-01-07,1074
2018-01-08,1074
2018-01-09,1062
2018-01-10,1062
2018-01-11,1041
2018-01-12,1041
2018-01-13,1054
2018-01-14,1054
2018-01-15,1043
2018-01-16,1043
2018-01-17,1030
2018-01-18,1030
2018-01-19,1042
2018-01-20,1090
2018-01-21,1090
2018-01-22,1131
2018-01-23,1131
2018-01-24,1129
2018-01-25,1129
2018-01-26,1110
2018-01-27,1072
2018-01-28,1068
2018-01-29,1078
2018-01-30,1098
2018-02-01,1176
2018-02-02,1214
2018-02-03,1230
2018-02-04,1271
2018-02-05,1271
2018-02-06,1291
2018-02-07,1286
2018-02-08,1286
2018-02-09,1232
2018-02-10,1232
2018-02-11,1179
2018-02-12,1127
2018-02-13,1085
2018-02-14,1096
2018-02-15,1087
2018-02-16,1082
2018-02-17,1080
2018-02-18,1093
2018-02-19,1071
2018-02-20,1073
2018-02-21,1089
2018-02-22,1096
2018-02-23,1102
2018-02-24,1102
2018-02-25,1123
2018-02-26,1176
2018-02-27,1196
2018-02-28,1196
2018-03-01,1161
2018-03-02,1116
2018-03-03,1090
2018-03-04,1090
2018-03-05,1077
2018-03-06,1060
2018-03-07,1078
2018-03-08,1083
2018-03-09,1084
2018-03-10,1086
2018-03-11,1103
2018-03-12,1101
2018-03-13,1101
2018-03-14,1084
2018-03-15,1084
2018-03-16,1069
2018-03-17,1052
2018-03-18,1032
2018-03-19,1032
2018-03-20,999
2018-03-21,999
2018-03-23,983
2018-03-24,1000
2018-03-26,1022
2018-03-27,1017
2018-03-28,1017
2018-03-29,1001
2018-03-30,1001
2018-03-31,991
2018-04-01,991
2018-04-02,1004
2018-04-03,1023
2018-04-04,1044
2018-04-05,1044
2018-04-06,1077
2018-04-08,1093
2018-04-09,1127
2018-04-10,1127
2018-04-11,1129
2018-04-12,1110
2018-04-13,1110
2018-04-14,1074
2018-04-16,1111
2018-04-17,1153
2018-04-18,1153
2018-04-19,1154
2018-04-20,1129
2018-04-21,1100
2018-04-22,1100
2018-04-23,1080
2018-04-24,1080
2018-04-25,1088
2018-04-26,1088
2018-04-27,1092
2018-04-28,1077
2018-04-29,1074
2018-04-30,1106
2018-05-01,1110
2018-05-02,1110
2018-05-03,1096
2018-05-04,1096
2018-05-05,1100
2018-05-06,1100
2018-05-07,1106
2018-05-08,1106
2018-05-09,1131
2018-05-10,1146
2018-05-11,1146
2018-05-12,1155
2018-05-13,1155
2018-05-14,1188
2018-05-15,1188
2018-05-16,1186
2018-05-17,1186
2018-05-18,1132
2018-05-19,1138
2018-05-20,1138
2018-05-21,1109
2018-05-22,1109
2018-05-23,1108
2018-05-24,1108
2018-05-25,1135
2018-05-26,1167
2018-05-27,1167
2018-05-28,1212
2018-05-29,1208
2018-05-30,1208
2018-05-31,1183
2018-06-01,1138
2018-06-02,1133
2018-06-03,1133
2018-06-04,1118
2018-06-05,1138
2018-06-06,1163
2018-06-07,1163
2018-06-08,1134
2018-06-09,1134
2018-06-10,1135
2018-06-11,1135
2018-06-12,1159
2018-06-13,1202
2018-06-14,1219
2018-06-15,1219
2018-06-16,1218
2018-06-17,1236
2018-06-18,1230
2018-06-19,1237
2018-06-20,1237
2018-06-21,1257
2018-06-22,1291
2018-06-23,1291
2018-06-24,1329
2018-06-25,1334
2018-06-26,1334
2018-06-27,1336
2018-06-28,1344
2018-06-29,1343
2018-06-30,1330
2018-07-01,1306
2018-07-02,1306
2018-07-03,1274
2018-07-04,1229
2018-07-05,1229
2018-07-06,1222
2018-07-07,1222
2018-07-08,1201
2018-07-09,1232
2018-07-10,1276
2018-07-11,1289
2018-07-12,1289
2018-07-13,1312
2018-07-14,1342
2018-07-15,1342
2018-07-16,1380
2018-07-17,1383
2018-07-18,1373
2018-07-19,1373
2018-07-20,1374
2018-07-21,1373
2018-07-22,1389
2018-07-23,1389
2018-07-24,1358
2018-07-25,1345
2018-07-26,1341
2018-07-27,1345
2018-07-28,1345
2018-07-29,1333
2018-07-30,1324
2018-07-31,1313
2018-08-01,1313
2018-08-02,1259
2018-08-03,1220
2018-08-04,1200
2018-08-05,1218
2018-08-06,1277
2018-08-07,1317
2018-08-08,1281
2018-08-09,1281
2018-08-10,1226
2018-08-11,1256
2018-08-12,1293
2018-08-14,1370
2018-08-16,1349
2018-08-17,1340
2018-08-18,1340
2018-08-19,1341
2018-08-20,1339
2018-08-21,1339
2018-08-22,1334
2018-08-23,1341
2018-08-24,1308
2018-08-25,1317
2018-08-26,1317
2018-08-27,1347
2018-08-28,1366
2018-08-29,1337
2018-08-30,1342
2018-08-31,1332
2018-09-01,1332
2018-09-02,1354
2018-09-03,1350
2018-09-04,1372
2018-09-05,1386
2018-09-06,1386
2018-09-07,1367
2018-09-08,1383
2018-09-09,1383
2018-09-10,1369
2018-09-11,1369
2018-09-12,1355
2018-09-13,1348
2018-09-14,1302
2018-09-15,1267
2018-09-16,1267
2018-09-17,1257
2018-09-18,1220
2018-09-19,1220
2018-09-20,1176
2018-09-21,1177
2018-09-22,1210
2018-09-23,1270
2018-09-24,1301
2018-09-25,1301
2018-09-26,1301
2018-09-27,1301
2018-09-28,1316
2018-09-29,1350
2018-09-30,1365
2018-10-02,1397
2018-10-03,1447
2018-10-04,1447
2018-10-05,1449
2018-10-06,1450
2018-10-07,1450
2018-10-08,1466
2018-10-09,1512
2018-10-10,1512
2018-10-11,1484
2018-10-12,1484
2018-10-13,1466
2018-10-14,1467
2018-10-15,1433
2018-10-16,1410
2018-10-17,1397
2018-10-18,1392
2018-10-19,1380
2018-10-20,1380
2018-10-21,1386
2018-10-22,1443
2018-10-23,1513
2018-10-24,1494
2018-10-25,1460
2018-10-26,1460
2018-10-27,1463
2018-10-28,1494
2018-10-29,1494
2018-10-30,1460
2018-10-31,1400
2018-11-01,1372
2018-11-03,1399
2018-11-04,1441
2018-11-05,1461
2018-11-06,1440
2018-11-07,1417
2018-11-08,1416
2018-11-09,1428
2018-11-10,1465
2018-11-11,1485
2018-11-12,1546
2018-11-13,1588
2018-11-14,1610
2018-11-15,1563
2018-11-16,1530
2018-11-17,1556
2018-11-18,1559
2018-11-19,1499
2018-11-20,1472
2018-11-21,1410
2018-11-22,1385
2018-11-23,1391
2018-11-24,1417
2018-11-25,1390
2018-11-26,1391
2018-11-27,1395
2018-11-28,1395
2018-12-01,1483
2018-12-02,1558
2018-12-03,1558
2018-12-04,1568
2018-12-05,1536
2018-12-07,1531
2018-12-09,1489
2018-12-10,1452
2018-12-11,1440
2018-12-12,1488
2018-12-13,1477
2018-12-14,1459
2018-12-15,1456
2018-12-16,1454
2018-12-17,1439
2018-12-18,1416
2018-12-19,1358
2018-12-20,1323
2018-12-21,1350
2018-12-22,1393
2018-12-23,1440
2018-12-24,1512
2018-12-25,1574
2018-12-26,1643
2018-12-27,1698
2018-12-28,1615
2018-12-29,1547
2018-12-30,1535
2018-12-31,1589
2019-01-01,1656
2019-01-02,1662
2019-01-03,1617
2019-01-04,1561
2019-01-05,1517
2019-01-06,1511
2019-01-08,1550
2019-01-10,1568
2019-01-11,1575
2019-01-12,1566
2019-01-13,1604
2019-01-14,1621
2019-01-15,1649
2019-01-16,1632
2019-01-17,1595
2019-01-18,1564
2019-01-19,1539
2019-01-20,1510
2019-01-21,1499
2019-01-22,1516
2019-01-23,1512
2019-01-24,1516
2019-01-25,1512
2019-01-26,1479
2019-01-27,1436
2019-01-28,1367
2019-01-29,1321
2019-01-30,1368
2019-01-31,1435
2019-02-01,1421
2019-02-02,1389
2019-02-03,1366
2019-02-04,1330
2019-02-05,1275
2019-02-06,1253
2019-02-07,1266
2019-02-08,1310
2019-02-09,1350
2019-02-10,1412
2019-02-11,1417
2019-02-12,1394
2019-02-13,1339
2019-02-14,1273
2019-02-15,1209
2019-02-16,1161
2019-02-17,1181
2019-02-18,1226
2019-02-19,1201
2019-02-20,1169
2019-02-21,1125
2019-02-22,1109
2019-02-23,1111
2019-02-24,1132
2019-02-25,1154
2019-02-26,1160
2019-02-27,1141
2019-02-28,1136
2019-03-01,1127
2019-03-02,1120
2019-03-03,1170
2019-03-04,1218
2019-03-05,1256
2019-03-06,1245
2019-03-07,1273
2019-03-08,1332
2019-03-09,1383
2019-03-10,1434
2019-03-11,1477
2019-03-12,1467
2019-03-13,1397
2019-03-14,1337
2019-03-15,1308
2019-03-16,1293
2019-03-17,1326
2019-03-18,1357
2019-03-19,1368
2019-03-20,1353
2019-03-21,1306
2019-03-22,1283
2019-03-23,1261
2019-03-24,1243
2019-03-25,1239
2019-03-26,1301
2019-03-27,1361
2019-03-28,1363
2019-03-29,1320
2019-03-30,1346
2019-03-31,1382
2019-04-01,1452
2019-04-02,1481
2019-04-03,1555
2019-04-04,1598
2019-04-05,1612
2019-04-06,1650
2019-04-07,1635
2019-04-08,1713
2019-04-09,1651
2019-04-10,1577
