date_obj,Willow%20blackjack(o) price
2015-07-08,522
2015-07-09,522
2015-07-10,522
2015-07-11,522
2015-07-12,522
2015-07-13,522
2015-07-14,522
2015-07-15,522
2015-07-16,522
2015-07-17,522
2015-07-18,522
2015-07-19,522
2015-07-20,522
2015-07-21,522
2015-07-22,522
2015-07-23,522
2015-07-24,522
2015-07-25,522
2015-07-26,522
2015-07-27,522
2015-07-28,522
2015-07-29,522
2015-07-30,522
2015-07-31,522
2015-08-01,522
2015-08-02,522
2015-08-03,522
2015-08-04,522
2015-08-05,522
2015-08-06,522
2015-08-07,522
2015-08-08,522
2015-08-09,522
2015-08-10,522
2015-08-11,522
2015-08-12,522
2015-08-13,522
2015-08-14,522
2015-08-15,522
2015-08-16,522
2015-08-17,522
2015-08-18,522
2015-08-19,522
2015-08-20,522
2015-08-21,522
2015-08-22,522
2015-08-23,522
2015-08-24,522
2015-08-25,522
2015-08-26,522
2015-08-27,522
2015-08-28,522
2015-08-29,522
2015-08-30,522
2015-08-31,522
2015-09-02,522
2015-09-07,547
2015-09-08,547
2015-09-10,547
2015-09-14,547
2015-09-16,547
2015-09-22,547
2015-09-23,547
2015-09-24,547
2015-09-25,547
2015-09-27,547
2015-09-28,547
2015-09-29,547
2015-09-30,547
2015-10-05,547
2015-10-06,547
2015-10-07,547
2015-10-08,547
2015-10-09,547
2015-10-10,547
2015-10-11,547
2015-10-12,547
2015-10-13,547
2015-10-14,547
2015-10-15,547
2015-10-16,547
2015-10-17,547
2015-10-18,547
2015-10-19,547
2015-10-20,547
2015-10-22,547
2015-10-23,547
2015-10-24,547
2015-10-25,547
2015-10-26,547
2015-10-27,547
2015-10-29,547
2015-10-30,547
2015-10-31,547
2015-11-01,547
2015-11-02,547
2015-11-03,547
2015-11-05,547
2015-11-06,547
2015-11-07,547
2015-11-08,547
2015-11-09,547
2015-11-10,547
2015-11-11,547
2015-11-12,547
2015-11-13,547
2015-11-14,547
2015-11-15,547
2015-11-16,547
2015-11-17,547
2015-11-18,547
2015-11-19,547
2015-11-20,547
2015-11-21,547
2015-11-22,547
2015-11-23,547
2015-11-24,547
2015-11-25,547
2015-11-26,547
2015-11-27,547
2015-11-28,547
2015-11-29,547
2015-11-30,547
2015-12-01,547
2015-12-02,547
2015-12-03,547
2015-12-04,547
2015-12-05,547
2015-12-06,547
2015-12-07,547
2015-12-08,547
2015-12-09,547
2015-12-10,547
2015-12-11,547
2015-12-13,547
2015-12-14,547
2015-12-15,547
2015-12-16,547
2015-12-17,547
2015-12-18,547
2015-12-19,547
2015-12-20,547
2015-12-21,547
2015-12-22,547
2015-12-23,547
2015-12-24,547
2015-12-25,547
2015-12-26,547
2015-12-27,547
2015-12-28,547
2015-12-29,547
2015-12-30,547
2015-12-31,547
2016-01-01,547
2016-01-02,547
2016-01-03,547
2016-01-04,547
2016-01-05,547
2016-01-06,547
2016-01-07,547
2016-01-08,547
2016-01-09,547
2016-01-10,562
2016-01-11,562
2016-01-12,562
2016-01-13,562
2016-01-14,562
2016-01-15,562
2016-01-16,562
2016-01-17,562
2016-01-18,562
2016-01-19,562
2016-01-20,562
2016-01-21,562
2016-01-22,562
2016-01-23,562
2016-01-24,562
2016-01-25,562
2016-01-26,562
2016-01-27,562
2016-01-28,562
2016-01-29,562
2016-01-30,562
2016-01-31,562
2016-02-01,562
2016-02-02,562
2016-02-03,562
2016-02-04,562
2016-02-05,562
2016-02-06,562
2016-02-07,562
2016-02-08,562
2016-02-09,562
2016-02-10,562
2016-02-11,562
2016-02-12,562
2016-02-13,562
2016-02-14,562
2016-02-15,562
2016-02-16,562
2016-02-17,562
2016-02-18,562
2016-02-19,562
2016-02-20,562
2016-02-21,562
2016-02-22,562
2016-02-23,562
2016-02-24,562
2016-02-25,562
2016-02-26,562
2016-02-27,562
2016-02-28,562
2016-02-29,562
2016-03-01,562
2016-03-02,562
2016-03-03,562
2016-03-04,562
2016-03-05,562
2016-03-06,562
2016-03-07,562
2016-03-08,562
2016-03-09,562
2016-03-10,562
2016-03-11,562
2016-03-12,562
2016-03-13,562
2016-03-14,562
2016-03-15,562
2016-03-16,562
2016-03-17,562
2016-03-18,562
2016-03-19,562
2016-03-20,562
2016-03-21,562
2016-03-22,562
2016-03-23,562
2016-03-24,562
2016-03-25,562
2016-03-26,562
2016-03-27,562
2016-03-28,562
2016-03-29,562
2016-03-30,562
2016-03-31,562
2016-04-01,562
2016-04-02,562
2016-04-03,562
2016-04-04,562
2016-04-05,562
2016-04-06,562
2016-04-07,562
2016-04-08,562
2016-04-09,562
2016-04-10,562
2016-04-11,562
2016-04-12,562
2016-04-13,562
2016-04-14,562
2016-04-15,562
2016-04-16,562
2016-04-17,562
2016-04-18,562
2016-04-19,562
2016-04-20,562
2016-04-21,562
2016-04-22,562
2016-04-23,562
2016-04-24,562
2016-04-25,562
2016-04-26,562
2016-04-27,562
2016-04-28,577
2016-04-29,577
2016-04-30,577
2016-05-01,577
2016-05-02,577
2016-05-03,577
2016-05-04,577
2016-05-05,577
2016-05-06,577
2016-05-07,577
2016-05-08,577
2016-05-09,577
2016-05-10,577
2016-05-11,577
2016-05-12,577
2016-05-13,577
2016-05-14,577
2016-05-15,577
2016-05-16,577
2016-05-17,577
2016-05-18,577
2016-05-19,577
2016-05-22,577
2016-05-23,577
2016-05-24,577
2016-05-25,577
2016-05-26,577
2016-05-27,577
2016-05-28,577
2016-05-29,577
2016-05-30,577
2016-05-31,577
2016-06-01,577
2016-06-02,577
2016-06-03,577
2016-06-04,577
2016-06-05,577
2016-06-06,577
2016-06-07,577
2016-06-08,577
2016-06-09,577
2016-06-10,577
2016-06-11,577
2016-06-12,577
2016-06-13,577
2016-06-14,577
2016-06-15,577
2016-06-16,577
2016-06-17,577
2016-06-18,577
2016-06-19,577
2016-06-20,577
2016-06-21,577
2016-06-22,577
2016-06-23,577
2016-06-24,577
2016-06-25,577
2016-06-26,577
2016-06-27,577
2016-06-28,577
2016-06-29,577
2016-06-30,577
2016-07-01,577
2016-07-02,577
2016-07-03,577
2016-07-04,577
2016-07-05,577
2016-07-06,577
2016-07-07,577
2016-07-08,577
2016-07-09,577
2016-07-10,577
2016-07-11,577
2016-07-12,577
2016-07-13,577
2016-07-14,577
2016-07-15,577
2016-07-16,577
2016-07-17,577
2016-07-18,577
2016-07-24,602
2016-07-25,602
2016-07-26,602
2016-07-27,602
2016-07-28,602
2016-07-29,602
2016-07-30,602
2016-07-31,602
2016-08-01,602
2016-08-02,602
2016-08-03,602
2016-08-04,602
2016-08-05,602
2016-08-06,602
2016-08-07,602
2016-08-08,602
2016-08-09,602
2016-08-10,602
2016-08-11,602
2016-08-12,602
2016-08-13,602
2016-08-14,602
2016-08-15,602
2016-08-16,602
2016-08-17,602
2016-08-18,602
2016-08-19,602
2016-08-20,602
2016-08-21,602
2016-08-22,602
2016-08-23,602
2016-08-24,602
2016-08-25,602
2016-08-26,602
2016-08-28,602
2016-08-31,602
2016-09-01,602
2016-09-02,602
2016-09-03,602
2016-09-04,602
2016-09-05,602
2016-09-06,602
2016-09-07,602
2016-09-08,602
2016-09-09,602
2016-09-10,602
2016-09-11,602
2016-09-12,602
2016-09-13,602
2016-09-14,602
2016-09-15,602
2016-09-16,602
2016-09-17,602
2016-09-18,602
2016-09-19,602
2016-09-20,602
2016-09-21,602
2016-09-22,602
2016-09-23,602
2016-09-24,602
2016-09-25,602
2016-09-26,602
2016-09-27,602
2016-09-28,602
2016-09-29,602
2016-09-30,602
2016-10-01,602
2016-10-02,602
2016-10-03,602
2016-10-04,602
2016-10-05,602
2016-10-06,602
2016-10-07,602
2016-10-08,602
2016-10-09,602
2016-10-10,602
2016-10-11,602
2016-10-12,602
2016-10-13,602
2016-10-14,602
2016-10-15,602
2016-10-16,602
2016-10-17,602
2016-10-18,602
2016-10-19,602
2016-10-20,602
2016-10-21,602
2016-10-22,602
2016-10-23,602
2016-10-24,617
2016-10-25,617
2016-10-26,617
2016-10-27,617
2016-10-28,617
2016-10-29,617
2016-10-30,617
2016-10-31,617
2016-11-01,617
2016-11-02,617
2016-11-03,617
2016-11-04,617
2016-11-05,617
2016-11-06,617
2016-11-07,617
2016-11-08,617
2016-11-09,617
2016-11-10,617
2016-11-11,617
2016-11-12,617
2016-11-13,617
2016-11-14,617
2016-12-08,617
2016-12-09,617
2016-12-10,617
2016-12-11,617
2016-12-12,617
2016-12-13,617
2016-12-14,617
2016-12-15,617
2016-12-16,617
2016-12-17,617
2016-12-18,617
2016-12-19,617
2016-12-20,617
2016-12-21,617
2016-12-22,617
2016-12-23,617
2016-12-24,617
2016-12-25,617
2016-12-26,617
2016-12-27,617
2016-12-28,617
2016-12-29,617
2016-12-30,617
2016-12-31,617
2017-01-01,617
2017-01-02,617
2017-01-03,617
2017-01-04,617
2017-01-05,617
2017-01-06,617
2017-01-07,617
2017-01-08,617
2017-01-09,617
2017-01-10,641
2017-01-11,641
2017-01-12,641
2017-01-13,641
2017-01-14,641
2017-01-15,641
2017-01-16,641
2017-01-17,641
2017-01-18,641
2017-01-19,641
2017-01-20,641
2017-01-21,641
2017-01-22,641
2017-01-27,641
2017-01-28,641
2017-01-29,641
2017-01-30,641
2017-01-31,641
2017-02-01,641
2017-02-02,641
2017-02-03,641
2017-02-04,641
2017-02-05,641
2017-02-06,641
2017-02-07,641
2017-02-08,641
2017-02-09,641
2017-02-10,641
2017-02-11,641
2017-02-12,641
2017-02-13,641
2017-02-14,641
2017-02-15,641
2017-02-16,641
2017-02-18,641
2017-02-19,641
2017-02-20,641
2017-02-21,641
2017-02-22,641
2017-02-23,641
2017-02-24,641
2017-02-25,641
2017-02-26,641
2017-02-27,641
2017-02-28,641
2017-03-01,641
2017-03-02,641
2017-03-03,641
2017-03-04,641
2017-03-05,641
2017-03-06,641
2017-03-07,641
2017-03-08,641
2017-03-09,641
2017-03-10,641
2017-03-11,641
2017-03-12,641
2017-03-13,641
2017-03-14,641
2017-03-15,641
2017-03-16,641
2017-03-17,641
2017-03-18,641
2017-03-19,641
2017-03-20,641
2017-03-21,641
2017-03-22,641
2017-03-23,641
2017-03-24,641
2017-03-25,641
2017-03-26,669
2017-03-27,669
2017-03-28,669
2017-03-29,669
2017-03-30,669
2017-03-31,669
2017-04-01,669
2017-04-02,669
2017-04-03,669
2017-04-04,669
2017-04-12,669
2017-04-13,669
2017-04-14,669
2017-04-15,669
2017-04-16,669
2017-04-17,669
2017-04-18,669
2017-04-19,669
2017-04-20,669
2017-04-21,669
2017-04-22,669
2017-04-23,669
2017-04-24,669
2017-04-25,669
2017-04-26,669
2017-04-27,669
2017-04-28,669
2017-04-29,669
2017-04-30,669
2017-05-01,669
2017-05-02,669
2017-05-03,669
2017-05-04,669
2017-05-05,669
2017-05-06,669
2017-05-07,669
2017-05-08,669
2017-05-09,669
2017-05-10,669
2017-05-11,669
2017-05-12,669
2017-05-13,669
2017-05-14,669
2017-05-15,669
2017-05-16,669
2017-05-17,669
2017-05-18,669
2017-05-19,669
2017-05-20,669
2017-05-21,669
2017-05-22,669
2017-05-23,669
2017-05-24,669
2017-05-25,669
2017-05-26,669
2017-05-27,669
2017-05-28,669
2017-05-29,692
2017-05-30,692
2017-05-31,692
2017-06-01,692
2017-06-02,692
2017-06-03,692
2017-06-06,692
2017-06-07,692
2017-06-08,692
2017-06-09,692
2017-06-10,692
2017-06-11,692
2017-06-12,692
2017-06-13,692
2017-06-14,692
2017-06-15,692
2017-06-16,692
2017-06-17,692
2017-06-18,692
2017-06-19,692
2017-06-20,692
2017-06-21,692
2017-06-22,692
2017-06-23,692
2017-06-24,692
2017-06-25,692
2017-06-26,692
2017-06-27,692
2017-06-28,692
2017-06-29,692
2017-06-30,692
2017-07-01,692
2017-07-02,692
2017-07-03,692
2017-07-04,692
2017-07-05,692
2017-07-06,692
2017-07-07,692
2017-07-08,692
2017-07-13,692
2017-07-14,692
2017-07-15,692
2017-07-16,692
2017-07-17,692
2017-07-18,692
2017-07-19,692
2017-07-20,692
2017-07-21,692
2017-07-22,692
2017-07-23,692
2017-07-24,692
2017-07-25,692
2017-07-26,692
2017-07-27,692
2017-07-28,692
2017-07-29,692
2017-07-30,692
2017-07-31,692
2017-08-01,692
2017-08-02,692
2017-08-03,692
2017-08-04,692
2017-08-05,720
2017-08-06,720
2017-08-09,720
2017-08-10,720
2017-08-11,720
2017-08-12,720
2017-08-13,720
2017-08-14,720
2017-08-15,720
2017-08-16,720
2017-08-17,720
2017-08-18,720
2017-08-19,720
2017-08-20,720
2017-08-21,720
2017-08-22,720
2017-08-23,720
2017-08-24,720
2017-08-25,720
2017-08-26,720
2017-08-27,720
2017-08-28,720
2017-08-29,720
2017-08-30,720
2017-08-31,720
2017-09-01,720
2017-09-02,720
2017-09-03,720
2017-09-04,720
2017-09-05,720
2017-09-06,720
2017-09-07,720
2017-09-08,720
2017-09-09,720
2017-09-10,720
2017-09-11,720
2017-09-12,720
2017-09-13,720
2017-09-14,720
2017-09-15,720
2017-09-16,720
2017-09-17,720
2017-09-18,720
2017-09-19,720
2017-09-20,720
2017-09-21,720
2017-09-22,720
2017-09-23,720
2017-09-24,720
2017-09-25,720
2017-09-26,720
2017-09-27,720
2017-09-28,720
2017-09-29,720
2017-09-30,720
2017-10-01,720
2017-10-02,720
2017-10-03,720
2017-10-04,720
2017-10-05,720
2017-10-06,720
2017-10-07,720
2017-10-08,720
2017-10-09,720
2017-10-10,720
2017-10-11,720
2017-10-12,720
2017-10-13,720
2017-10-14,720
2017-10-15,720
2017-10-16,742
2017-10-17,742
2017-10-18,742
2017-10-19,742
2017-10-20,742
2017-10-21,742
2017-10-22,742
2017-10-23,742
2017-10-24,742
2017-10-25,742
2017-10-26,742
2017-10-27,742
2017-10-28,742
2017-10-29,742
2017-10-30,742
2017-10-31,742
2017-11-01,742
2017-11-02,742
2017-11-03,742
2017-11-04,742
2017-11-05,742
2017-11-06,742
2017-11-07,742
2017-11-08,742
2017-11-09,742
2017-11-10,742
2017-11-11,742
2017-11-12,742
2017-11-13,742
2017-11-14,742
2017-11-15,742
2017-11-16,742
2017-11-17,742
2017-11-18,742
2017-11-19,742
2017-11-20,742
2017-11-21,742
2017-11-22,742
2017-11-23,742
2017-11-24,742
2017-11-25,742
2017-11-26,742
2017-11-27,742
2017-11-28,742
2017-11-29,742
2017-11-30,742
2017-12-01,742
2017-12-02,742
2017-12-03,742
2017-12-04,742
2017-12-05,742
2017-12-06,742
2017-12-07,742
2017-12-08,742
2017-12-09,742
2017-12-10,742
2017-12-11,742
2017-12-12,742
2017-12-13,742
2017-12-14,742
2017-12-15,742
2017-12-16,742
2017-12-17,742
2017-12-18,742
2017-12-19,742
2017-12-20,742
2017-12-21,742
2017-12-22,742
2017-12-23,742
2017-12-24,742
2017-12-25,742
2017-12-26,742
2017-12-27,742
2017-12-28,742
2017-12-29,742
2017-12-30,742
2017-12-31,742
2018-01-01,742
2018-01-02,742
2018-01-03,742
2018-01-04,742
2018-01-05,766
2018-01-06,766
2018-01-07,766
2018-01-08,766
2018-01-09,766
2018-01-10,766
2018-01-11,766
2018-01-12,766
2018-01-13,766
2018-01-14,766
2018-01-15,766
2018-01-16,766
2018-01-17,766
2018-01-18,766
2018-01-19,766
2018-01-20,766
2018-01-21,766
2018-01-22,766
2018-01-23,766
2018-01-24,766
2018-01-25,766
2018-01-26,766
2018-01-27,766
2018-01-28,802
2018-01-29,802
2018-01-30,802
2018-02-01,802
2018-02-02,802
2018-02-03,802
2018-02-04,802
2018-02-05,802
2018-02-06,802
2018-02-07,802
2018-02-08,802
2018-02-09,802
2018-02-10,802
2018-02-11,802
2018-02-12,802
2018-02-13,802
2018-02-14,802
2018-02-15,802
2018-02-16,802
2018-02-17,802
2018-02-18,802
2018-02-19,802
2018-02-20,802
2018-02-21,802
2018-02-22,802
2018-02-23,802
2018-02-24,815
2018-02-25,815
2018-02-26,815
2018-02-27,815
2018-02-28,815
2018-03-01,815
2018-03-02,815
2018-03-03,815
2018-03-04,815
2018-03-05,815
2018-03-06,815
2018-03-07,815
2018-03-08,815
2018-03-09,815
2018-03-10,815
2018-03-11,815
2018-03-12,815
2018-03-13,815
2018-03-14,815
2018-03-15,815
2018-03-16,815
2018-03-17,815
2018-03-18,815
2018-03-19,815
2018-03-20,815
2018-03-21,853
2018-03-23,853
2018-03-24,853
2018-03-26,853
2018-03-27,853
2018-03-28,853
2018-03-29,853
2018-03-30,853
2018-03-31,853
2018-04-01,853
2018-04-02,853
2018-04-03,853
2018-04-04,853
2018-04-05,853
2018-04-06,853
2018-04-08,853
2018-04-09,853
2018-04-10,853
2018-04-11,853
2018-04-12,892
2018-04-13,892
2018-04-14,892
2018-04-16,892
2018-04-17,892
2018-04-18,892
2018-04-19,892
2018-04-20,892
2018-04-21,892
2018-04-22,892
2018-04-23,892
2018-04-24,892
2018-04-25,892
2018-04-26,892
2018-04-27,892
2018-04-28,892
2018-04-29,892
2018-04-30,892
2018-05-02,892
2018-05-03,892
2018-05-04,892
2018-05-05,892
2018-05-06,892
2018-05-07,892
2018-05-08,892
2018-05-09,892
2018-05-10,897
2018-05-11,897
2018-05-12,897
2018-05-13,897
2018-05-14,897
2018-05-15,897
2018-05-16,897
2018-05-17,897
2018-05-18,897
2018-05-19,897
2018-05-20,897
2018-05-21,897
2018-05-22,897
2018-05-23,897
2018-05-24,897
2018-05-25,897
2018-05-26,897
2018-05-27,897
2018-05-28,897
2018-05-29,937
2018-05-30,937
2018-05-31,937
2018-06-01,937
2018-06-02,937
2018-06-03,937
2018-06-04,937
2018-06-05,937
2018-06-06,937
2018-06-07,937
2018-06-08,937
2018-06-09,937
2018-06-10,937
2018-06-11,937
2018-06-12,937
2018-06-13,937
2018-06-14,937
2018-06-15,937
2018-06-16,937
2018-06-17,937
2018-06-18,963
2018-06-19,963
2018-06-20,963
2018-06-21,963
2018-06-22,963
2018-06-23,963
2018-06-24,963
2018-06-25,963
2018-06-26,963
2018-06-27,963
2018-06-28,963
2018-06-29,963
2018-06-30,963
2018-07-01,963
2018-07-02,963
2018-07-03,963
2018-07-04,963
2018-07-05,963
2018-07-06,963
2018-07-07,963
2018-07-08,963
2018-07-09,963
2018-07-10,963
2018-07-11,963
2018-07-12,963
2018-07-13,963
2018-07-14,963
2018-07-15,963
2018-07-16,963
2018-07-17,963
2018-07-18,963
2018-07-19,963
2018-07-20,963
2018-07-21,963
2018-07-22,963
2018-07-23,963
2018-07-24,963
2018-07-25,963
2018-07-26,963
2018-07-27,963
2018-07-28,963
2018-07-29,963
2018-07-30,963
2018-07-31,994
2018-08-01,994
2018-08-02,994
2018-08-03,994
2018-08-04,994
2018-08-05,994
2018-08-06,994
2018-08-07,994
2018-08-08,994
2018-08-09,994
2018-08-10,994
2018-08-11,994
2018-08-12,994
2018-08-14,994
2018-08-16,994
2018-08-17,994
2018-08-18,994
2018-08-19,1027
2018-08-20,1027
2018-08-21,1027
2018-08-22,1027
2018-08-23,1027
2018-08-24,1027
2018-08-25,1027
2018-08-26,1027
2018-08-27,1027
2018-08-28,1027
2018-08-29,1027
2018-08-30,1027
2018-08-31,1027
2018-09-01,1027
2018-09-02,1027
2018-09-03,1027
2018-09-04,1027
2018-09-05,1058
2018-09-06,1058
2018-09-07,1058
2018-09-08,1058
2018-09-09,1058
2018-09-10,1058
2018-09-11,1058
2018-09-12,1058
2018-09-13,1058
2018-09-14,1058
2018-09-15,1058
2018-09-16,1058
2018-09-17,1058
2018-09-18,1058
2018-09-19,1058
2018-09-20,1058
2018-09-21,1098
2018-09-22,1098
2018-09-23,1098
2018-09-24,1098
2018-09-25,1098
2018-09-26,1098
2018-09-27,1098
2018-09-28,1098
2018-09-29,1098
2018-09-30,1098
2018-10-02,1098
2018-10-03,1098
2018-10-04,1098
2018-10-05,1098
2018-10-06,1136
2018-10-07,1136
2018-10-08,1136
2018-10-09,1136
2018-10-10,1136
2018-10-11,1136
2018-10-12,1136
2018-10-13,1136
2018-10-14,1136
2018-10-15,1136
2018-10-16,1136
2018-10-17,1136
2018-10-18,1136
2018-10-19,1136
2018-10-20,1136
2018-10-21,1136
2018-10-22,1136
2018-10-23,1166
2018-10-24,1166
2018-10-25,1166
2018-10-26,1166
2018-10-27,1166
2018-10-28,1166
2018-10-29,1166
2018-10-30,1166
2018-10-31,1166
2018-11-01,1166
2018-11-03,1166
2018-11-04,1166
2018-11-05,1166
2018-11-06,1221
2018-11-07,1221
2018-11-08,1221
2018-11-09,1221
2018-11-10,1221
2018-11-11,1221
2018-11-12,1221
2018-11-13,1221
2018-11-14,1221
2018-11-15,1221
2018-11-16,1221
2018-11-17,1257
2018-11-18,1257
2018-11-19,1257
2018-11-20,1257
2018-11-21,1257
2018-11-22,1257
2018-11-23,1257
2018-11-24,1257
2018-11-25,1257
2018-11-26,1257
2018-11-27,1311
2018-11-28,1311
2018-11-29,1311
2018-12-01,1311
2018-12-02,1311
2018-12-03,1311
2018-12-04,1311
2018-12-05,1311
2018-12-07,1360
2018-12-09,1360
2018-12-10,1360
2018-12-11,1360
2018-12-12,1360
2018-12-13,1360
2018-12-14,1360
2018-12-15,1426
2018-12-16,1426
2018-12-17,1426
2018-12-18,1426
2018-12-19,1426
2018-12-20,1426
2018-12-21,1426
2018-12-22,1426
2018-12-23,1426
2018-12-24,1459
2018-12-25,1459
2018-12-26,1459
2018-12-27,1459
2018-12-28,1459
2018-12-29,1459
2018-12-30,1459
2018-12-31,1459
2019-01-01,1459
2019-01-02,1503
2019-01-03,1503
2019-01-04,1503
2019-01-05,1503
2019-01-06,1503
2019-01-08,1503
2019-01-10,1578
2019-01-11,1578
2019-01-12,1578
2019-01-13,1578
2019-01-14,1578
2019-01-15,1578
2019-01-16,1578
2019-01-17,1578
2019-01-18,1655
2019-01-19,1655
2019-01-20,1655
2019-01-21,1655
2019-01-22,1655
2019-01-23,1655
2019-01-25,1655
2019-01-26,1693
2019-01-28,1693
2019-01-29,1693
2019-01-30,1693
2019-01-31,1693
2019-02-01,1693
2019-02-02,1693
2019-02-03,1764
2019-02-04,1764
2019-02-05,1764
2019-02-06,1764
2019-02-07,1764
2019-02-08,1764
2019-02-09,1764
2019-02-10,1764
2019-02-11,1849
2019-02-12,1849
2019-02-13,1849
2019-02-14,1849
2019-02-15,1849
2019-02-16,1849
2019-02-17,1849
2019-02-18,1849
2019-02-19,1849
2019-02-20,1940
2019-02-21,1940
2019-02-22,1940
2019-02-23,1940
2019-02-24,1940
2019-02-25,1940
2019-02-26,1940
2019-02-27,1940
2019-02-28,1940
2019-03-01,1940
2019-03-02,1940
2019-03-03,1940
2019-03-04,1940
2019-03-05,1940
2019-03-06,1940
2019-03-07,1940
2019-03-08,1940
2019-03-09,1973
2019-03-10,1973
2019-03-11,1973
2019-03-12,1973
2019-03-13,1973
2019-03-14,1973
2019-03-15,1973
2019-03-16,1973
2019-03-17,1973
2019-03-18,1973
2019-03-19,1973
2019-03-20,2041
2019-03-21,2041
2019-03-22,2041
2019-03-23,2041
2019-03-24,2041
2019-03-25,2041
2019-03-26,2041
2019-03-27,2041
2019-03-28,2041
2019-03-29,2041
2019-03-30,2041
2019-03-31,2060
2019-04-01,2060
2019-04-02,2060
2019-04-03,2060
2019-04-04,2060
2019-04-05,2060
2019-04-06,2060
2019-04-07,2060
2019-04-08,2060
2019-04-09,2060
2019-04-10,2060
2019-04-11,2065
2019-04-12,2065
2019-04-13,2065
2019-04-14,2065
2019-04-15,2065
2019-04-16,2065
2019-04-17,2065
2019-04-18,2065
2019-04-19,2065
2019-04-20,2065
2019-04-21,2065
2019-04-22,2023
2019-04-23,2023
2019-04-24,2023
2019-04-25,2023
2019-04-26,2023
2019-04-27,2023
2019-04-28,2023
2019-04-29,2023
2019-04-30,2023
2019-05-01,2023
2019-05-02,2023
2019-05-03,2066
2019-05-04,2066
2019-05-05,2066
2019-05-06,2066
2019-05-07,2066
2019-05-08,2066
2019-05-09,2066
2019-05-10,2066
2019-05-11,2066
2019-05-12,2066
2019-05-13,2039
2019-05-14,2039
2019-05-15,2039
2019-05-16,2039
2019-05-17,2039
2019-05-18,2039
2019-05-19,2039
2019-05-20,2039
2019-05-21,2039
2019-05-22,2039
2019-05-23,2039
2019-05-24,2112
2019-05-25,2112
2019-05-26,2112
2019-05-27,2112
2019-05-28,2112
2019-05-29,2112
2019-05-30,2112
2019-05-31,2112
2019-06-01,2112
2019-06-02,2112
2019-06-03,2112
2019-06-04,2165
2019-06-05,2165
2019-06-06,2165
2019-06-07,2165
2019-06-08,2165
2019-06-09,2165
2019-06-10,2165
2019-06-11,2165
2019-06-12,2165
2019-06-13,2165
2019-06-14,2165
2019-06-15,2165
2019-06-16,2073
2019-06-17,2073
2019-06-18,2073
2019-06-19,2073
2019-06-20,2073
2019-06-21,2073
2019-06-22,2073
2019-06-23,2073
2019-06-24,2073
2019-06-25,2073
2019-06-26,2073
2019-06-27,2073
2019-06-28,2054
2019-06-29,2054
2019-06-30,2054
2019-07-01,2054
2019-07-02,2054
2019-07-03,2054
2019-07-04,2054
2019-07-05,2054
2019-07-06,2054
2019-07-07,2054
2019-07-08,2054
2019-07-09,2148
2019-07-10,2148
2019-07-11,2148
2019-07-12,2148
2019-07-13,2148
2019-07-14,2148
2019-07-15,2148
2019-07-16,2148
2019-07-17,2148
2019-07-18,2148
2019-07-19,2148
2019-07-20,2148
2019-07-21,2148
2019-07-22,2191
2019-07-23,2191
2019-07-24,2191
2019-07-25,2191
2019-07-26,2191
2019-07-27,2191
2019-07-28,2191
2019-07-29,2191
