date_obj,Orange%20boater price
2019-04-02,1066
2019-04-03,1066
2019-04-04,1079
2019-04-05,1079
2019-04-06,1079
2019-04-07,1073
2019-04-08,1073
2019-04-09,1091
2019-04-10,1091
2019-04-11,1065
2019-04-12,1038
2019-04-13,1001
2019-04-14,989
2019-04-15,989
2019-04-16,970
2019-04-17,970
2019-04-18,972
2019-04-19,972
2019-04-20,967
2019-04-21,967
2019-04-22,964
2019-04-23,967
2019-04-24,967
2019-04-25,955
2019-04-26,929
2019-04-27,929
2019-04-28,968
2019-04-29,968
2019-04-30,1008
2019-05-01,1008
2019-05-02,1026
2019-05-03,1026
2019-05-04,1038
2019-05-05,1038
2019-05-06,1047
2019-05-07,1047
2019-05-08,1067
2019-05-09,1067
2019-05-10,1083
2019-05-11,1083
2019-05-12,1120
2019-05-13,1120
2019-05-14,1106
2019-05-15,1106
2019-05-16,1106
2019-05-17,1118
2019-05-18,1124
2019-05-19,1124
2019-05-20,1150
2019-05-21,1150
2019-05-22,1159
2019-05-23,1159
2019-05-24,1190
2019-05-25,1190
2019-05-26,1198
2019-05-27,1198
2019-05-28,1213
2019-05-29,1213
2019-05-30,1268
2019-05-31,1268
2019-06-01,1268
2019-06-02,1316
2019-06-03,1316
2019-06-04,1347
2019-06-05,1347
2019-06-06,1386
2019-06-07,1386
2019-06-08,1383
2019-06-09,1383
2019-06-10,1383
2019-06-11,1315
2019-06-12,1315
2019-06-13,1300
2019-06-14,1300
2019-06-15,1300
2019-06-16,1305
2019-06-17,1305
2019-06-18,1275
2019-06-19,1275
2019-06-20,1243
2019-06-21,1243
2019-06-22,1243
2019-06-23,1246
2019-06-24,1246
2019-06-25,1252
2019-06-26,1252
2019-06-27,1237
2019-06-28,1237
2019-06-29,1237
2019-06-30,1200
2019-07-01,1200
2019-07-02,1200
2019-07-03,1210
2019-07-04,1210
2019-07-05,1210
2019-07-06,1226
2019-07-07,1226
2019-07-08,1223
2019-07-09,1223
2019-07-10,1270
2019-07-11,1270
2019-07-12,1278
2019-07-13,1278
2019-07-14,1229
2019-07-15,1229
2019-07-16,1229
2019-07-17,1267
2019-07-18,1267
2019-07-19,1267
2019-07-20,1248
2019-07-21,1248
2019-07-22,1301
2019-07-23,1301
2019-07-24,1301
2019-07-25,1367
2019-07-26,1367
2019-07-27,1367
2019-07-28,1429
2019-07-29,1429
2019-07-30,1430
2019-07-31,1430
2019-08-01,1444
2019-08-02,1444
2019-08-03,1446
2019-08-04,1446
2019-08-05,1446
2019-08-06,1468
2019-08-07,1468
2019-08-08,1519
2019-08-09,1519
2019-08-10,1558
2019-08-11,1558
2019-08-12,1575
2019-08-13,1575
2019-08-14,1575
2019-08-15,1652
2019-08-16,1652
2019-08-17,1701
2019-08-18,1701
2019-08-19,1711
2019-08-20,1711
2019-08-21,1711
2019-08-22,1759
2019-08-23,1759
2019-08-24,1825
2019-08-24,1825
2019-08-25,1825
2019-08-25,1825
2019-08-26,1825
2019-08-26,1825
2019-08-27,1824
2019-08-27,1824
2019-08-28,1824
2019-08-29,1815
2019-08-30,1815
2019-08-31,1815
2019-09-01,1817
2019-09-02,1817
2019-09-03,1817
2019-09-04,1774
2019-09-05,1774
2019-09-06,1774
2019-09-07,1730
2019-09-08,1730
2019-09-09,1730
2019-09-10,1702
2019-09-11,1702
2019-09-12,1702
2019-09-13,1701
2019-09-14,1701
2019-09-15,1691
2019-09-16,1691
2019-09-17,1763
2019-09-18,1763
2019-09-19,1753
2019-09-20,1753
2019-09-21,1753
2019-09-22,1745
2019-09-23,1745
2019-09-24,1745
2019-09-25,1816
2019-09-26,1816
2019-09-27,1816
2019-09-28,1889
2019-09-29,1889
2019-09-30,1889
2019-10-01,1967
2019-10-02,1967
2019-10-03,1967
2019-10-04,2039
2019-10-05,2039
2019-10-06,2038
2019-10-07,2038
2019-10-08,2038
2019-10-09,2053
2019-10-10,2053
2019-10-11,2053
2019-10-12,2072
2019-10-13,2072
2019-10-14,2047
2019-10-15,2047
2019-10-16,2047
2019-10-17,1985
2019-10-18,1985
2019-10-19,1969
2019-10-20,1969
2019-10-21,1969
2019-10-22,1969
2019-10-23,2019
2019-10-24,2019
2019-10-25,2081
2019-10-26,2081
2019-10-27,2027
2019-10-28,2027
2019-10-29,2027
2019-10-30,2069
2019-10-31,2069
2019-11-01,2069
2019-11-02,2136
2019-11-03,2136
2019-11-04,2136
2019-11-05,2144
2019-11-06,2144
2019-11-07,2144
2019-11-08,2094
2019-11-09,2094
2019-11-10,2056
2019-11-11,2056
2019-11-12,2056
2019-11-13,2052
2019-11-14,2052
2019-11-15,2052
2019-11-16,2086
2019-11-17,2086
2019-11-18,2086
2019-11-19,2086
2019-11-20,2029
2019-11-21,2029
2019-11-22,2029
2019-11-23,1937
2019-11-24,1937
2019-11-25,1937
2019-11-26,1908
2019-11-27,1908
2019-11-28,1908
2019-11-29,1908
2019-11-30,1853
2019-12-01,1853
2019-12-02,1853
2019-12-03,1876
2019-12-04,1876
2019-12-05,1876
2019-12-06,1876
2019-12-07,1968
2019-12-08,1968
2019-12-09,1968
2019-12-10,2059
2019-12-11,2059
2019-12-12,2059
2019-12-13,2141
2019-12-14,2141
2019-12-15,2141
2019-12-16,2141
2019-12-17,2113
2019-12-18,2113
2019-12-19,2113
2019-12-20,2113
2019-12-21,2095
2019-12-22,2095
2019-12-23,2095
2019-12-24,2164
2019-12-25,2164
2019-12-26,2164
2019-12-27,2241
2019-12-28,2241
2019-12-29,2241
2019-12-30,2250
2019-12-31,2250
2020-01-01,2250
2020-01-02,2253
2020-01-03,2253
2020-01-04,2253
2020-01-05,2198
2020-01-06,2198
2020-01-07,2235
2020-01-08,2235
2020-01-09,2235
2020-01-10,2264
2020-01-11,2264
2020-01-12,2263
2020-01-13,2263
2020-01-14,2263
2020-01-15,2314
2020-01-16,2314
2020-01-17,2365
2020-01-18,2365
2020-01-19,2353
2020-01-20,2353
2020-01-21,2353
2020-01-22,2241
2020-01-23,2241
2020-01-24,2266
2020-01-25,2266
2020-01-26,2337
2020-01-27,2337
2020-01-28,2337
2020-01-29,2395
2020-01-30,2395
2020-01-31,2395
2020-02-01,2415
2020-02-02,2415
2020-02-03,2458
2020-02-04,2458
2020-02-05,2457
2020-02-06,2457
2020-02-07,2426
2020-02-08,2426
2020-02-09,2426
2020-02-10,2428
2020-02-11,2428
2020-02-12,2428
2020-02-13,2471
2020-02-14,2471
2020-02-15,2471
2020-02-16,2525
2020-02-17,2525
2020-02-18,2619
2020-02-19,2619
2020-02-20,2619
2020-02-21,2619
2020-02-22,2649
2020-02-23,2649
2020-02-24,2658
2020-02-25,2658
2020-02-26,2658
2020-02-27,2756
2020-02-28,2756
2020-02-29,2756
2020-03-01,2841
2020-03-02,2841
2020-03-03,2841
2020-03-04,2931
2020-03-05,2931
2020-03-06,3031
2020-03-07,3031
2020-03-08,3031
2020-03-09,3068
2020-03-10,3068
2020-03-11,3049
2020-03-12,3049
2020-03-13,3049
2020-03-14,3063
2020-03-15,3063
2020-03-16,3154
2020-03-17,3154
2020-03-18,3254
2020-03-19,3254
2020-03-20,3338
2020-03-21,3338
2020-03-22,3284
2020-03-23,3284
2020-03-24,3155
2020-03-25,3155
2020-03-26,3060
2020-03-27,3060
2020-03-28,3029
2020-03-29,2956
2020-03-30,2956
2020-03-31,2931
2020-04-01,2931
2020-04-02,2947
2020-04-03,2947
2020-04-04,2994
2020-04-05,2994
2020-04-06,3061
2020-04-07,3061
2020-04-08,2925
2020-04-09,2925
2020-04-10,2792
2020-04-11,2727
2020-04-12,2727
2020-04-13,2826
2020-04-14,2951
2020-04-15,3093
2020-04-16,3093
2020-04-17,3177
2020-04-18,3294
2020-04-19,3420
2020-04-20,3420
2020-04-21,3529
2020-04-22,3578
2020-04-23,3578
2020-04-24,3693
2020-04-25,3693
2020-04-26,3679
2020-04-27,3760
2020-04-28,3805
2020-04-29,3805
2020-04-30,3872
2020-05-01,3872
2020-05-02,3914
2020-05-03,4037
2020-05-04,4037
2020-05-05,4021
2020-05-06,3951
2020-05-07,3951
2020-05-08,4009
2020-05-09,3972
2020-05-10,3972
2020-05-11,3942
2020-05-12,3942
2020-05-13,4033
