date_obj,Zenyte%20shard price
2016-10-15,12651977
2016-10-16,12651977
2016-10-17,12651257
2016-10-18,12651257
2016-10-19,12651257
2016-10-20,12651257
2016-10-21,12859406
2016-10-22,12859406
2016-10-23,12859406
2016-10-24,13013653
2016-10-25,13013653
2016-10-26,13085964
2016-10-27,13085964
2016-10-28,13085964
2016-10-29,13038508
2016-10-30,13038508
2016-10-31,12647507
2016-11-01,12647507
2016-11-02,12647507
2016-11-03,12426359
2016-11-04,12426359
2016-11-05,12630042
2016-11-06,12630042
2016-11-07,12606627
2016-11-08,12606627
2016-11-09,12256631
2016-11-10,12256631
2016-11-11,12256631
2016-11-12,11747879
2016-11-13,11747879
2016-11-14,11747879
2016-12-08,12120981
2016-12-09,11797067
2016-12-10,11797067
2016-12-11,11797067
2016-12-12,11412092
2016-12-13,11412092
2016-12-14,11412092
2016-12-15,11212475
2016-12-16,11212475
2016-12-17,11320721
2016-12-18,11320721
2016-12-19,11320721
2016-12-20,11749529
2016-12-21,11749529
2016-12-22,11749529
2016-12-23,12146372
2016-12-24,12146372
2016-12-25,12146372
2016-12-26,12737050
2016-12-27,12737050
2016-12-28,12823405
2016-12-29,12823405
2016-12-30,12823405
2016-12-31,12247309
2017-01-01,12247309
2017-01-02,12361442
2017-01-03,12361442
2017-01-04,12804354
2017-01-05,12804354
2017-01-06,12804354
2017-01-07,12383933
2017-01-08,12383933
2017-01-09,12183552
2017-01-10,12183552
2017-01-11,12183552
2017-01-12,12452348
2017-01-13,12452348
2017-01-14,12452348
2017-01-15,12729081
2017-01-16,12729081
2017-01-17,12752737
2017-01-18,12752737
2017-01-19,12752737
2017-01-20,12892108
2017-01-21,12892108
2017-01-22,13324544
2017-01-27,13045422
2017-01-28,12800229
2017-01-29,12800229
2017-01-30,12757059
2017-01-31,12757059
2017-02-01,12534146
2017-02-02,12534146
2017-02-03,12238157
2017-02-04,12238157
2017-02-05,12303202
2017-02-06,12303202
2017-02-07,12477126
2017-02-08,12636793
2017-02-09,12636793
2017-02-10,12657862
2017-02-11,12657862
2017-02-12,12787150
2017-02-13,12787150
2017-02-14,12843357
2017-02-15,12843357
2017-02-16,12953598
2017-02-18,13021875
2017-02-19,12935769
2017-02-20,12935769
2017-02-21,12883827
2017-02-22,12883827
2017-02-23,12424052
2017-02-24,12424052
2017-02-25,11992261
2017-02-26,11992261
2017-02-27,12191768
2017-02-28,12191768
2017-03-01,12256963
2017-03-02,12256963
2017-03-03,12318219
2017-03-04,12318219
2017-03-05,12530690
2017-03-06,12530690
2017-03-07,12639091
2017-03-08,12639091
2017-03-09,12639091
2017-03-10,12588325
2017-03-11,12588325
2017-03-12,12432094
2017-03-13,12432094
2017-03-14,12227464
2017-03-15,12227464
2017-03-16,12012541
2017-03-17,12012541
2017-03-18,11502356
2017-03-19,11502356
2017-03-20,10935498
2017-03-21,10935498
2017-03-22,10807809
2017-03-23,10807809
2017-03-24,11302552
2017-03-25,11302552
2017-03-26,11302552
2017-03-27,11167055
2017-03-28,11167055
2017-03-29,11131629
2017-03-30,11131629
2017-03-31,10968822
2017-04-01,10968822
2017-04-02,10968822
2017-04-03,11101087
2017-04-04,11101087
2017-04-12,11173744
2017-04-13,11454765
2017-04-14,11454765
2017-04-15,11831304
2017-04-16,11831304
2017-04-17,11824655
2017-04-18,11824655
2017-04-19,11690417
2017-04-20,11690417
2017-04-21,12099544
2017-04-22,12099544
2017-04-23,12190006
2017-04-24,12190006
2017-04-25,12061335
2017-04-26,12061335
2017-04-27,12061335
2017-04-28,11972491
2017-04-29,11972491
2017-04-30,12079305
2017-05-01,12079305
2017-05-02,12198462
2017-05-03,12198462
2017-05-04,12309813
2017-05-05,12309813
2017-05-06,12531083
2017-05-07,12531083
2017-05-08,12776638
2017-05-09,12776638
2017-05-10,12853604
2017-05-11,12853604
2017-05-12,12689001
2017-05-13,12689001
2017-05-14,12631462
2017-05-15,12631462
2017-05-16,12572373
2017-05-17,12572373
2017-05-18,12486836
2017-05-19,12486836
2017-05-20,12296973
2017-05-21,12296973
2017-05-22,12296973
2017-05-23,12127643
2017-05-24,12127643
2017-05-25,11787438
2017-05-26,11787438
2017-05-27,11198066
2017-05-28,11198066
2017-05-29,10658113
2017-05-30,10658113
2017-05-31,10270658
2017-06-01,10270658
2017-06-02,9794097
2017-06-03,9794097
2017-06-06,8839172
2017-06-07,8839172
2017-06-08,8839172
2017-06-09,8407780
2017-06-10,8407780
2017-06-11,7997867
2017-06-12,7997867
2017-06-13,7707240
2017-06-14,7707240
2017-06-15,8024430
2017-06-16,8024430
2017-06-17,8024430
2017-06-18,7903575
2017-06-19,7903575
2017-06-20,7903575
2017-06-21,8256766
2017-06-22,8256766
2017-06-23,8256766
2017-06-24,8355093
2017-06-25,8355093
2017-06-26,8355093
2017-06-27,8106986
2017-06-28,8106986
2017-06-29,8106986
2017-06-30,7853368
2017-07-01,7853368
2017-07-02,7853368
2017-07-03,7698620
2017-07-04,7698620
2017-07-05,7698620
2017-07-06,7531943
2017-07-07,7531943
2017-07-08,7531943
2017-07-13,7035077
2017-07-14,7035077
2017-07-15,7035077
2017-07-16,6767713
2017-07-17,6767713
2017-07-18,6767713
2017-07-19,6985981
2017-07-20,6985981
2017-07-21,6985981
2017-07-22,7214249
2017-07-23,7214249
2017-07-24,7214249
2017-07-25,7515436
2017-07-26,7515436
2017-07-27,7515436
2017-07-28,7861775
2017-07-29,7861775
2017-07-30,7861775
2017-07-31,7599841
2017-08-01,7599841
2017-08-02,7585861
2017-08-03,7585861
2017-08-04,7585861
2017-08-05,7803049
2017-08-06,7803049
2017-08-09,7845405
2017-08-10,7845405
2017-08-11,7818475
2017-08-12,7818475
2017-08-13,7818475
2017-08-14,7820557
2017-08-15,7820557
2017-08-16,7820557
2017-08-17,7779424
2017-08-18,7779424
2017-08-19,7779424
2017-08-20,7953943
2017-08-21,7953943
2017-08-22,8175156
2017-08-23,8175156
2017-08-24,8175156
2017-08-25,8229462
2017-08-26,8229462
2017-08-27,8381845
2017-08-28,8381845
2017-08-29,8381845
2017-08-30,8279743
2017-08-31,8279743
2017-09-01,8279743
2017-09-02,8411281
2017-09-03,8411281
2017-09-04,8411281
2017-09-05,8779696
2017-09-06,8779696
2017-09-07,8844942
2017-09-08,8844942
2017-09-09,8844942
2017-09-10,8694151
2017-09-11,8694151
2017-09-12,8694151
2017-09-13,8474399
2017-09-14,8474399
2017-09-15,8474399
2017-09-16,8272729
2017-09-17,8272729
2017-09-18,8020645
2017-09-19,8020645
2017-09-20,7978645
2017-09-21,7978645
2017-09-22,7792622
2017-09-23,7792622
2017-09-24,7792622
2017-09-25,7836884
2017-09-26,7836884
2017-09-27,7836884
2017-09-28,8009168
2017-09-29,8009168
2017-09-30,8009168
2017-10-01,8078952
2017-10-02,8078952
2017-10-03,8078952
2017-10-04,8051803
2017-10-05,8051803
2017-10-06,8051803
2017-10-07,7955199
2017-10-08,7955199
2017-10-09,7955199
2017-10-10,8070041
2017-10-11,8070041
2017-10-12,8070041
2017-10-13,8132977
2017-10-14,8132977
2017-10-15,8132977
2017-10-16,8406524
2017-10-17,8406524
2017-10-18,8406524
2017-10-19,8355637
2017-10-20,8355637
2017-10-21,8355637
2017-10-22,8353221
2017-10-23,8353221
2017-10-24,8353221
2017-10-25,8434062
2017-10-26,8434062
2017-10-27,8434062
2017-10-28,8691972
2017-10-29,8691972
2017-10-30,9006798
2017-10-31,9006798
2017-11-01,9006798
2017-11-02,9348797
2017-11-03,9348797
2017-11-04,9476265
2017-11-05,9476265
2017-11-06,9476265
2017-11-07,9376926
2017-11-08,9376926
2017-11-09,9139013
2017-11-10,9139013
2017-11-11,9139013
2017-11-12,9028766
2017-11-13,9028766
2017-11-14,9028766
2017-11-15,9146217
2017-11-16,9146217
2017-11-17,9080968
2017-11-18,9080968
2017-11-19,9080968
2017-11-20,9127959
2017-11-21,9127959
2017-11-22,9127959
2017-11-23,9038019
2017-11-24,9038019
2017-11-25,8986407
2017-11-26,8986407
2017-11-27,8986407
2017-11-28,9061852
2017-11-29,9061852
2017-11-30,9061852
2017-12-01,9041081
2017-12-02,9041081
2017-12-03,9041081
2017-12-04,9081700
2017-12-05,9081700
2017-12-06,8978108
2017-12-07,8978108
2017-12-08,8978108
2017-12-09,9032356
2017-12-10,9032356
2017-12-11,9072713
2017-12-12,9072713
2017-12-13,9072713
2017-12-14,8992686
2017-12-15,8992686
2017-12-16,9008080
2017-12-17,9008080
2017-12-18,8916391
2017-12-19,8916391
2017-12-20,8866731
2017-12-21,8866731
2017-12-22,9013148
2017-12-23,9013148
2017-12-24,9302674
2017-12-25,9302674
2017-12-26,9566683
2017-12-27,9566683
2017-12-28,9629530
2017-12-29,9629530
2017-12-30,9699604
2017-12-31,9699604
2018-01-01,9668310
2018-01-02,9668310
2018-01-03,9874621
2018-01-04,9874621
2018-01-05,9729741
2018-01-06,9729741
2018-01-07,9700808
2018-01-08,9700808
2018-01-09,9382924
2018-01-10,9382924
2018-01-11,9014669
2018-01-12,9014669
2018-01-13,9155180
2018-01-14,9155180
2018-01-15,9184331
2018-01-16,9184331
2018-01-17,9060467
2018-01-18,9060467
2018-01-19,9060467
2018-01-20,8962993
2018-01-21,8962993
2018-01-22,9170768
2018-01-23,9170768
2018-01-24,9241950
2018-01-25,9241950
2018-01-26,9336932
2018-01-27,9434442
2018-01-28,9526162
2018-01-29,9522554
2018-01-30,9496176
2018-01-31,9496176
2018-02-01,9523200
2018-02-02,9523200
2018-02-03,9758672
2018-02-04,9758672
2018-02-05,9788251
2018-02-06,9776302
2018-02-07,9829206
2018-02-08,9829206
2018-02-09,9807009
2018-02-10,9807009
2018-02-11,9719311
2018-02-12,9719311
2018-02-13,9528127
2018-02-14,9528127
2018-02-15,9421854
2018-02-16,9421854
2018-02-17,9603874
2018-02-18,9603874
2018-02-19,9773391
2018-02-20,9773391
2018-02-21,10052543
2018-02-22,10052543
2018-02-23,10381206
2018-02-24,10381206
2018-02-25,10848345
2018-02-26,10848345
2018-02-27,10919120
2018-02-28,10919120
2018-03-01,10946641
2018-03-02,10926177
2018-03-03,10950032
2018-03-04,10950032
2018-03-05,10760461
2018-03-06,10760461
2018-03-07,10676592
2018-03-08,10676592
2018-03-09,10676364
2018-03-10,10676364
2018-03-11,10768408
2018-03-12,10768408
2018-03-13,10786025
2018-03-14,10797326
2018-03-15,10797326
2018-03-16,10884732
2018-03-17,10961181
2018-03-18,10961181
2018-03-20,11228071
2018-03-21,11228071
2018-03-23,11300010
2018-03-24,11604070
2018-03-27,11672119
2018-03-28,11672119
2018-03-29,11378760
2018-03-30,11378760
2018-03-31,11336038
2018-04-01,11336038
2018-04-02,11384561
2018-04-03,11410127
2018-04-04,11410127
2018-04-05,11450054
2018-04-06,11430551
2018-04-08,11520316
2018-04-09,11589026
2018-04-10,11589026
2018-04-11,11597100
2018-04-12,11686572
2018-04-13,11686572
2018-04-14,11877646
2018-04-16,11954841
2018-04-17,11950025
2018-04-18,11950025
2018-04-19,12038106
2018-04-20,12038106
2018-04-21,12168546
2018-04-22,12168546
2018-04-23,12184903
2018-04-24,12184903
2018-04-25,12298129
2018-04-26,12298129
2018-04-27,12339049
2018-04-28,12339049
2018-04-29,12765343
2018-04-30,12965534
2018-05-02,13029281
2018-05-03,13029281
2018-05-04,13010361
2018-05-05,12887645
2018-05-06,12887645
2018-05-07,12656419
2018-05-08,12656419
2018-05-09,12238645
2018-05-10,11672400
2018-05-11,11672400
2018-05-12,11466204
2018-05-13,11466204
2018-05-14,11686236
2018-05-15,11686236
2018-05-16,11948391
2018-05-17,11948391
2018-05-18,11868125
2018-05-19,11892096
2018-05-20,11892096
2018-05-21,11985892
2018-05-22,11985892
2018-05-23,12064578
2018-05-24,12064578
2018-05-25,12063014
2018-05-26,12005063
2018-05-27,12005063
2018-05-28,12052873
2018-05-29,12079519
2018-05-30,12079519
2018-05-31,12073266
2018-06-01,11963327
2018-06-02,12019541
2018-06-03,12019541
2018-06-04,11948819
2018-06-05,11870353
2018-06-06,11558255
2018-06-07,11558255
2018-06-08,10999417
2018-06-09,10999417
2018-06-10,10836320
2018-06-11,10836320
2018-06-12,10799676
2018-06-13,10710276
2018-06-14,10872347
2018-06-15,10872347
2018-06-16,11295409
2018-06-17,11534395
2018-06-18,11514064
2018-06-19,11453599
2018-06-20,11453599
2018-06-21,11365413
2018-06-22,11316423
2018-06-23,11316423
2018-06-24,11432465
2018-06-25,11382584
2018-06-26,11382584
2018-06-27,11330314
2018-06-28,11152617
2018-06-29,11097918
2018-06-30,11189858
2018-07-01,11416613
2018-07-02,11416613
2018-07-03,11479761
2018-07-04,11479761
2018-07-05,11609573
2018-07-06,11866191
2018-07-07,12117312
2018-07-08,12195392
2018-07-09,12194997
2018-07-10,12195163
2018-07-11,12336313
2018-07-12,12336313
2018-07-13,12695027
2018-07-14,13205264
2018-07-15,13205264
2018-07-16,13271974
2018-07-17,13319582
2018-07-18,13311625
2018-07-19,13311625
2018-07-20,13275882
2018-07-21,13506486
2018-07-22,13975672
2018-07-23,13950692
2018-07-24,13941320
2018-07-25,13883007
2018-07-26,13534755
2018-07-27,12859440
2018-07-28,12722082
2018-07-29,12746757
2018-07-30,12748507
2018-07-31,12646242
2018-08-01,12646242
2018-08-02,12709713
2018-08-03,12709713
2018-08-04,12672434
2018-08-05,12682072
2018-08-06,12579067
2018-08-07,12407771
2018-08-08,11913230
2018-08-09,11913230
2018-08-10,11501619
2018-08-11,11418248
2018-08-12,11524094
2018-08-14,11461682
2018-08-16,11486278
2018-08-17,11218985
2018-08-18,11218985
2018-08-19,11653165
2018-08-20,12195212
2018-08-21,12195212
2018-08-22,12424560
2018-08-23,12424560
2018-08-24,12628825
2018-08-25,12775044
2018-08-26,12775044
2018-08-27,12716489
2018-08-28,12622570
2018-08-29,12659646
2018-08-30,12659646
2018-08-31,12675421
2018-09-01,12804601
2018-09-02,12804601
2018-09-03,12852607
2018-09-04,12875930
2018-09-05,12899196
2018-09-06,12899196
2018-09-07,12930871
2018-09-08,12945206
2018-09-09,12945206
2018-09-10,12780054
2018-09-11,12780054
2018-09-12,12470085
2018-09-13,12283262
2018-09-14,12317654
2018-09-15,12497597
2018-09-16,12497597
2018-09-17,12558464
2018-09-18,12441595
2018-09-19,12441595
2018-09-20,12375878
2018-09-21,12292135
2018-09-22,12378469
2018-09-23,12558777
2018-09-24,12483666
2018-09-25,12483666
2018-09-26,12486682
2018-09-27,12486682
2018-09-28,12641735
2018-09-29,12641735
2018-09-30,12773883
2018-10-02,12745919
2018-10-03,12728300
2018-10-04,12728300
2018-10-05,12743841
2018-10-06,12790829
2018-10-07,12790829
2018-10-08,12765912
2018-10-09,12756409
2018-10-10,12799684
2018-10-11,12770854
2018-10-12,12770854
2018-10-13,12785458
2018-10-14,12803591
2018-10-15,12726549
2018-10-16,12717942
2018-10-17,12739181
2018-10-18,12735825
2018-10-19,12706841
2018-10-20,12706841
2018-10-21,12722452
2018-10-22,12668265
2018-10-23,12668265
2018-10-24,12624708
2018-10-25,12481416
2018-10-26,12456147
2018-10-27,12487517
2018-10-28,12410202
2018-10-29,12410202
2018-10-30,12391741
2018-10-31,12252879
2018-11-01,11928027
2018-11-03,11871863
2018-11-04,11911421
2018-11-05,11806107
2018-11-06,11784218
2018-11-07,11784218
2018-11-08,11713894
2018-11-09,11644186
2018-11-10,11522446
2018-11-11,11558908
2018-11-12,11423585
2018-11-13,11309617
2018-11-14,11169693
2018-11-15,10777348
2018-11-16,10598922
2018-11-17,10552041
2018-11-18,10658546
2018-11-19,10624487
2018-11-20,10592428
2018-11-21,10486446
2018-11-22,10333738
2018-11-23,9846764
2018-11-24,9723477
2018-11-25,10034093
2018-11-26,10034093
2018-11-27,10313349
2018-11-28,10648017
2018-11-29,11129766
2018-12-01,11012439
2018-12-02,11024535
2018-12-03,10802295
2018-12-04,10773379
2018-12-05,10764223
2018-12-07,10680159
2018-12-09,10759315
2018-12-10,10846461
2018-12-11,10874190
2018-12-12,10936704
2018-12-13,10961020
2018-12-14,11130719
2018-12-15,11088027
2018-12-16,11088682
2018-12-17,11080918
2018-12-18,11032372
2018-12-19,11011176
2018-12-20,11020016
2018-12-21,11084284
2018-12-22,11061512
2018-12-23,11075615
2018-12-24,11054547
2018-12-25,11189058
2018-12-26,11253131
2018-12-27,11341669
2018-12-28,11416699
2018-12-29,11547088
2018-12-30,11550100
2018-12-31,11324601
2019-01-01,11244778
2019-01-02,11223951
2019-01-03,11177161
2019-01-04,11199981
2019-01-05,11305627
2019-01-06,11440170
2019-01-08,11592399
2019-01-10,11842633
2019-01-11,12398631
2019-01-12,12639482
2019-01-13,12797588
2019-01-14,12685912
2019-01-15,12633977
2019-01-16,12321630
2019-01-17,12268977
2019-01-18,12375353
2019-01-19,12728630
2019-01-20,12752686
2019-01-21,12833939
2019-01-22,12935351
2019-01-23,13084998
2019-01-24,13233664
2019-01-25,13516115
2019-01-26,13490381
2019-01-27,13717375
2019-01-28,13617712
2019-01-29,13547424
2019-01-30,13549863
2019-01-31,13549863
2019-02-01,13719208
2019-02-02,14087290
2019-02-03,14218258
2019-02-04,14218258
2019-02-05,14209059
2019-02-06,14209059
2019-02-07,14062632
2019-02-08,13922769
2019-02-09,13862297
2019-02-10,13887146
2019-02-11,13723091
2019-02-12,13604642
2019-02-13,13226814
2019-02-14,13226814
2019-02-15,12700644
2019-02-16,12980140
2019-02-17,13261381
2019-02-18,13318438
2019-02-19,13510631
2019-02-20,13541735
2019-02-21,13692234
2019-02-22,13712056
2019-02-23,13770466
2019-02-24,13860206
2019-02-25,13816621
2019-02-26,13817757
2019-02-27,13831718
2019-02-28,13831718
2019-03-01,13736539
2019-03-02,13741272
2019-03-03,13808472
2019-03-04,13919009
2019-03-05,13808467
2019-03-06,13817629
2019-03-07,13855643
2019-03-08,13855643
2019-03-09,13974935
2019-03-10,14010748
2019-03-11,13936228
2019-03-12,13922454
2019-03-13,13922454
2019-03-14,13871323
2019-03-15,13850363
2019-03-16,13842712
2019-03-17,13802757
2019-03-18,13802757
2019-03-19,13609805
2019-03-20,13305320
2019-03-21,13190659
2019-03-22,13218832
2019-03-23,13266315
2019-03-24,13399125
2019-03-25,13399125
2019-03-26,13412766
2019-03-27,13412766
2019-03-28,13369283
2019-03-29,13290578
2019-03-30,13290578
2019-03-31,13396135
2019-04-01,13492928
2019-04-02,13549410
2019-04-03,13680016
2019-04-04,13614533
2019-04-05,13691572
2019-04-06,13691572
2019-04-07,13681358
2019-04-08,13705160
2019-04-09,13680073
2019-04-10,13730103
2019-04-11,13725291
2019-04-12,13767603
2019-04-13,13778683
2019-04-14,13791644
2019-04-15,13789184
2019-04-16,13760185
2019-04-17,13664012
2019-04-18,13504687
2019-04-19,13459952
2019-04-20,13364524
2019-04-21,13377107
2019-04-22,13403490
2019-04-23,13377772
2019-04-24,13372621
2019-04-25,13374955
2019-04-26,13348823
2019-04-27,13371258
2019-04-28,13346196
2019-04-29,13315966
2019-04-30,13238382
2019-05-01,13235900
2019-05-02,13182228
2019-05-03,13107686
2019-05-04,13079587
2019-05-05,13073149
2019-05-06,13065025
2019-05-07,13066739
2019-05-08,12988422
2019-05-09,12759694
2019-05-10,12585027
2019-05-11,12462893
2019-05-12,12357534
2019-05-13,12311690
2019-05-14,12252065
2019-05-15,12252065
2019-05-16,12136436
2019-05-17,11898346
2019-05-18,11768565
2019-05-19,11652251
2019-05-20,11663658
2019-05-21,11674637
2019-05-22,11681922
2019-05-23,11622630
2019-05-24,11576720
2019-05-25,11583004
2019-05-26,11639178
2019-05-27,11659698
2019-05-28,11618751
2019-05-29,11605535
2019-05-30,11594969
2019-05-31,11591252
2019-06-01,11623152
2019-06-02,11627790
2019-06-03,11611787
2019-06-04,11467510
2019-06-05,11327757
2019-06-06,11207307
2019-06-07,11173772
2019-06-08,11149286
2019-06-09,11058059
2019-06-10,11058059
2019-06-11,10941180
2019-06-12,10810930
2019-06-13,10710585
2019-06-14,10678301
2019-06-15,10843041
2019-06-16,10851541
2019-06-17,10811996
2019-06-18,10811996
2019-06-19,10793392
2019-06-20,10452452
2019-06-21,10104260
2019-06-22,9962755
2019-06-23,9628987
2019-06-24,9363595
2019-06-25,9676295
2019-06-26,10147949
2019-06-27,10628420
2019-06-28,10628420
2019-06-29,11143926
2019-06-30,11599819
2019-07-01,11428322
2019-07-02,11193217
2019-07-03,11003160
2019-07-04,11000594
2019-07-05,10948597
2019-07-06,11021042
2019-07-07,11209497
2019-07-08,11231389
2019-07-09,11171928
2019-07-10,11115892
2019-07-11,11101036
2019-07-12,11096924
2019-07-13,11096924
2019-07-14,11049473
2019-07-15,11049473
2019-07-16,11001235
2019-07-17,10959069
2019-07-18,10958156
2019-07-19,10958156
2019-07-20,10993118
2019-07-21,11043467
2019-07-22,11180295
2019-07-23,11209842
2019-07-24,11209842
2019-07-25,11180465
2019-07-26,11180465
2019-07-27,11173378
2019-07-28,11197555
2019-07-29,11173791
2019-07-30,11181299
2019-07-31,11123655
2019-08-01,11123655
2019-08-02,11206411
2019-08-03,11261909
2019-08-04,11261909
2019-08-05,11307247
2019-08-06,11332735
2019-08-07,11493536
2019-08-08,11493536
2019-08-09,11462421
2019-08-10,11642509
2019-08-11,11642509
2019-08-12,11691076
2019-08-13,11685428
2019-08-14,11578728
2019-08-15,11559101
2019-08-16,11563514
2019-08-17,11563514
2019-08-18,11509958
2019-08-19,11429149
2019-08-20,11380654
2019-08-21,11428422
2019-08-22,11343143
2019-08-23,11305340
2019-08-24,11323873
2019-08-24,11323873
2019-08-25,11323873
2019-08-25,11323873
2019-08-26,11301867
2019-08-26,11301867
2019-08-27,11228622
2019-08-27,11228622
2019-08-28,10984919
2019-08-29,10979746
2019-08-30,11017135
2019-08-31,11017135
2019-09-01,11082591
2019-09-02,11082591
2019-09-03,11254151
2019-09-04,11266996
2019-09-05,11173794
2019-09-06,11173794
2019-09-07,11191340
2019-09-08,11206253
2019-09-09,11206253
2019-09-10,11103780
2019-09-11,10983959
2019-09-12,10983959
2019-09-13,10899028
2019-09-14,10925631
2019-09-15,10857374
2019-09-16,10822824
2019-09-17,10830960
2019-09-18,10817635
2019-09-19,10817635
2019-09-20,10798407
2019-09-21,10789048
2019-09-22,10731727
2019-09-23,10701505
2019-09-24,10701505
2019-09-25,10596867
2019-09-26,10815690
2019-09-27,10815690
2019-09-28,10995311
2019-09-29,10995311
2019-09-30,11404098
2019-10-01,11730322
2019-10-02,11730322
2019-10-03,11648688
2019-10-04,11648688
2019-10-05,11906045
2019-10-06,12474092
2019-10-07,12474092
2019-10-08,12784202
2019-10-09,12784202
2019-10-10,12744452
2019-10-11,12744452
2019-10-12,12805228
2019-10-13,12888000
2019-10-14,12772862
2019-10-15,12772862
2019-10-16,12821773
2019-10-17,12821773
2019-10-18,12848611
2019-10-19,12927064
2019-10-20,12927064
2019-10-21,13066812
2019-10-22,13066812
2019-10-23,13129754
2019-10-24,13129754
2019-10-25,13059002
2019-10-26,13059961
2019-10-27,13059961
2019-10-28,13026705
2019-10-29,13026705
2019-10-30,12958825
2019-10-31,12893652
2019-11-01,12893652
2019-11-02,12906752
2019-11-03,12922217
2019-11-04,12914278
2019-11-05,12914278
2019-11-06,12885450
2019-11-07,12885450
2019-11-08,12906811
2019-11-09,13056682
2019-11-10,13265345
2019-11-11,13194810
2019-11-12,13194810
2019-11-13,13174766
2019-11-14,13174766
2019-11-15,13122372
2019-11-16,13283911
2019-11-17,13283911
2019-11-18,13270103
2019-11-19,13270103
2019-11-20,13197138
2019-11-21,13197138
2019-11-22,13287095
2019-11-23,13287095
2019-11-24,13437536
2019-11-25,13548825
2019-11-26,13585298
2019-11-27,13585298
2019-11-28,13615173
2019-11-29,13615173
2019-11-30,13747152
2019-12-01,13747152
2019-12-02,13772864
2019-12-03,13615663
2019-12-04,13488581
2019-12-05,13488581
2019-12-06,13268843
2019-12-07,13312420
2019-12-08,13312420
2019-12-09,13428610
2019-12-10,13405036
2019-12-11,13405036
2019-12-12,13359450
2019-12-13,13278920
2019-12-14,13278920
2019-12-15,13475382
2019-12-16,13475382
2019-12-17,13436127
2019-12-18,13436127
2019-12-19,13486965
2019-12-20,13480733
2019-12-21,13462770
2019-12-22,13471819
2019-12-23,13471819
2019-12-24,13446488
2019-12-25,13444929
2019-12-26,13444929
2019-12-27,13580137
2019-12-28,13652807
2019-12-29,13652807
