date_obj,Menaphite%20red%20kilt price
2016-12-18,11090
2016-12-19,11090
2016-12-20,11090
2016-12-21,11090
2016-12-22,11090
2016-12-23,11090
2016-12-24,11090
2016-12-25,11090
2016-12-26,11090
2016-12-27,11090
2016-12-28,11090
2016-12-29,11090
2016-12-30,11090
2016-12-31,11090
2017-01-01,11090
2017-01-02,11090
2017-01-03,11090
2017-01-04,11090
2017-01-05,11090
2017-01-06,11090
2017-01-07,10539
2017-01-08,10539
2017-01-09,10539
2017-01-10,10539
2017-01-11,10539
2017-01-12,10539
2017-01-13,10539
2017-01-14,10539
2017-01-15,10539
2017-01-16,10539
2017-01-17,10539
2017-01-18,10539
2017-01-19,10539
2017-01-20,10539
2017-01-21,10539
2017-01-22,10539
2017-01-27,10539
2017-01-28,10539
2017-01-29,10539
2017-01-30,10539
2017-01-31,10539
2017-02-01,10539
2017-02-02,10539
2017-02-03,10539
2017-02-04,10539
2017-02-05,10539
2017-02-06,10539
2017-02-07,10539
2017-02-08,10539
2017-02-09,10539
2017-02-10,10539
2017-02-11,10539
2017-02-12,10539
2017-02-13,10023
2017-02-14,10023
2017-02-15,10023
2017-02-16,10023
2017-02-18,10023
2017-02-19,10023
2017-02-20,10023
2017-02-21,10023
2017-02-22,10023
2017-02-23,10023
2017-02-24,10023
2017-02-25,10023
2017-02-26,10023
2017-02-27,10023
2017-02-28,10023
2017-03-01,10023
2017-03-02,10023
2017-03-03,10023
2017-03-04,10023
2017-03-05,10023
2017-03-06,10023
2017-03-07,10023
2017-03-08,10023
2017-03-09,10023
2017-03-10,10023
2017-03-11,10023
2017-03-12,10023
2017-03-13,10023
2017-03-14,10023
2017-03-15,10023
2017-03-16,10023
2017-03-17,10023
2017-03-18,10023
2017-03-19,10023
2017-03-20,10023
2017-03-21,10023
2017-03-22,10023
2017-03-23,10023
2017-03-24,9534
2017-03-25,9534
2017-03-26,9534
2017-03-27,9534
2017-03-28,9534
2017-03-29,9534
2017-03-30,9534
2017-03-31,9534
2017-04-01,9534
2017-04-02,9534
2017-04-03,9534
2017-04-04,9534
2017-04-12,9074
2017-04-13,9074
2017-04-14,9074
2017-04-15,9074
2017-04-16,9074
2017-04-17,9074
2017-04-18,9074
2017-04-19,9074
2017-04-20,9074
2017-04-21,9074
2017-04-22,9074
2017-04-23,9074
2017-04-24,9074
2017-04-25,9074
2017-04-26,9074
2017-04-27,9074
2017-04-28,9074
2017-04-29,9074
2017-04-30,9074
2017-05-01,9074
2017-05-02,9074
2017-05-03,9074
2017-05-04,9074
2017-05-05,9074
2017-05-06,9074
2017-05-07,8729
2017-05-08,8729
2017-05-09,8729
2017-05-10,8729
2017-05-11,8729
2017-05-12,8729
2017-05-13,8729
2017-05-14,8729
2017-05-15,8729
2017-05-16,8729
2017-05-17,8729
2017-05-18,8729
2017-05-19,8729
2017-05-20,8729
2017-05-21,8729
2017-05-22,8729
2017-05-23,8729
2017-05-24,8729
2017-05-25,8729
2017-05-26,8729
2017-05-27,8729
2017-05-28,8729
2017-05-29,8729
2017-05-30,8729
2017-05-31,8729
2017-06-01,8729
2017-06-02,8729
2017-06-03,8729
2017-06-06,8299
2017-06-07,8299
2017-06-08,8299
2017-06-09,8299
2017-06-10,8299
2017-06-11,8299
2017-06-12,8299
2017-06-13,8299
2017-06-14,8299
2017-06-15,8299
2017-06-16,8299
2017-06-17,8299
2017-06-18,8299
2017-06-19,8299
2017-06-20,8299
2017-06-21,8299
2017-06-22,8299
2017-06-23,8299
2017-06-24,8299
2017-06-25,8299
2017-06-26,8299
2017-06-27,8299
2017-06-28,8299
2017-06-29,8299
2017-06-30,8299
2017-07-01,8299
2017-07-02,8299
2017-07-03,8299
2017-07-04,8299
2017-07-05,8299
2017-07-06,8299
2017-07-07,8299
2017-07-08,8299
2017-07-13,8299
2017-07-14,8299
2017-07-15,8299
2017-07-16,8299
2017-07-17,8299
2017-07-18,8299
2017-07-19,8299
2017-07-20,8299
2017-07-21,7968
2017-07-22,7968
2017-07-23,7968
2017-07-24,7968
2017-07-25,7968
2017-07-26,7968
2017-07-27,7968
2017-07-28,7968
2017-07-29,7968
2017-07-30,7968
2017-07-31,7968
2017-08-01,7968
2017-08-02,7968
2017-08-03,7968
2017-08-04,7968
2017-08-05,7968
2017-08-06,7968
2017-08-09,7968
2017-08-10,7968
2017-08-11,7968
2017-08-12,7968
2017-08-13,7968
2017-08-14,7968
2017-08-15,7968
2017-08-16,7968
2017-08-17,7968
2017-08-18,7968
2017-08-19,7968
2017-08-20,7968
2017-08-21,7968
2017-08-22,7968
2017-08-23,7968
2017-08-24,7968
2017-08-25,7968
2017-08-26,7968
2017-08-27,7968
2017-08-28,7968
2017-08-29,7968
2017-08-30,7968
2017-08-31,7968
2017-09-01,7968
2017-09-02,7968
2017-09-03,7968
2017-09-04,7574
2017-09-05,7574
2017-09-06,7574
2017-09-07,7574
2017-09-08,7574
2017-09-09,7574
2017-09-10,7574
2017-09-11,7574
2017-09-12,7574
2017-09-13,7574
2017-09-14,7574
2017-09-15,7574
2017-09-16,7574
2017-09-17,7574
2017-09-19,7574
2017-09-20,7574
2017-09-21,7574
2017-09-22,7574
2017-09-23,7574
2017-09-24,7574
2017-09-25,7574
2017-09-26,7574
2017-09-27,7574
2017-09-28,7574
2017-09-29,7574
2017-09-30,7574
2017-10-01,7574
2017-10-02,7574
2017-10-03,7574
2017-10-04,7574
2017-10-05,7574
2017-10-06,7574
2017-10-07,7574
2017-10-08,7574
2017-10-09,7574
2017-10-10,7574
2017-10-11,7199
2017-10-12,7199
2017-10-13,7199
2017-10-14,7199
2017-10-15,7199
2017-10-16,7199
2017-10-17,7199
2017-10-18,7199
2017-10-19,7199
2017-10-20,7199
2017-10-21,7199
2017-10-22,7199
2017-10-23,7199
2017-10-24,7199
2017-10-25,7199
2017-10-26,7199
2017-10-27,7199
2017-10-28,7199
2017-10-29,7199
2017-10-30,7199
2017-10-31,7199
2017-11-02,7199
2017-11-03,7199
2017-11-04,7199
2017-11-05,7199
2017-11-06,7199
2017-11-07,7199
2017-11-08,7199
2017-11-09,6863
2017-11-10,6863
2017-11-11,6863
2017-11-12,6863
2017-11-13,6863
2017-11-14,6863
2017-11-15,6863
2017-11-16,6863
2017-11-17,6863
2017-11-18,6863
2017-11-19,6863
2017-11-20,6863
2017-11-21,6863
2017-11-22,6863
2017-11-23,6863
2017-11-24,6863
2017-11-25,6863
2017-11-26,6863
2017-11-27,6863
2017-11-28,6863
2017-11-29,6863
2017-11-30,6863
2017-12-01,6863
2017-12-02,6863
2017-12-03,6863
2017-12-04,6863
2017-12-05,6863
2017-12-06,6863
2017-12-07,6863
2017-12-08,6863
2017-12-09,6863
2017-12-10,6863
2017-12-11,6863
2017-12-12,6863
2017-12-14,6863
2017-12-15,6863
2017-12-17,6521
2017-12-18,6521
2017-12-19,6521
2017-12-20,6521
2017-12-21,6521
2017-12-22,6521
2017-12-23,6521
2017-12-24,6521
2017-12-25,6521
2017-12-26,6521
2017-12-27,6521
2017-12-28,6521
2017-12-29,6521
2017-12-30,6521
2017-12-31,6521
2018-01-01,6521
2018-01-02,6521
2018-01-03,6521
2018-01-04,6521
2018-01-05,6521
2018-01-06,6265
2018-01-07,6265
2018-01-08,6265
2018-01-09,6265
2018-01-10,6265
2018-01-11,6265
2018-01-12,6265
2018-01-13,6265
2018-01-14,6265
2018-01-15,6265
2018-01-16,6265
2018-01-17,6265
2018-01-18,6265
2018-01-19,6265
2018-01-20,6265
2018-01-21,6265
2018-01-22,6265
2018-01-23,6265
2018-01-25,5959
2018-01-26,5959
2018-01-27,5959
2018-01-28,5959
2018-01-29,5959
2018-01-31,5959
2018-02-01,5959
2018-02-02,5959
2018-02-03,5959
2018-02-04,5959
2018-02-05,5959
2018-02-06,5664
2018-02-07,5664
2018-02-08,5664
2018-02-09,5664
2018-02-10,5664
2018-02-11,5664
2018-02-12,5664
2018-02-13,5664
2018-02-14,5664
2018-02-15,5664
2018-02-16,5664
2018-02-17,5664
2018-02-18,5664
2018-02-19,5384
2018-02-20,5384
2018-02-21,5384
2018-02-22,5384
2018-02-23,5384
2018-02-24,5384
2018-02-25,5384
2018-02-26,5384
2018-02-27,5384
2018-03-01,5384
2018-03-02,5384
2018-03-03,5115
2018-03-04,5115
2018-03-05,5115
2018-03-06,5115
2018-03-07,5115
2018-03-08,5115
2018-03-09,5115
2018-03-10,5115
2018-03-11,5115
2018-03-12,5115
2018-03-13,5115
2018-03-14,5115
2018-03-15,5115
2018-03-16,5115
2018-03-17,5115
2018-03-18,4890
2018-03-19,4890
2018-03-20,4890
2018-03-21,4890
2018-03-23,4890
2018-03-24,4890
2018-03-26,4890
2018-03-27,4890
2018-03-28,4890
2018-03-29,4890
2018-03-30,4890
2018-03-31,4646
2018-04-01,4646
2018-04-02,4646
2018-04-03,4646
2018-04-04,4646
2018-04-05,4646
2018-04-06,4646
2018-04-07,4646
2018-04-08,4646
2018-04-09,4646
2018-04-10,4646
2018-04-11,4646
2018-04-12,4646
2018-04-13,4646
2018-04-14,4646
2018-04-15,4646
2018-04-16,4427
2018-04-17,4427
2018-04-18,4427
2018-04-19,4427
2018-04-20,4427
2018-04-21,4427
2018-04-22,4427
2018-04-23,4427
2018-04-24,4427
2018-04-25,4427
2018-04-26,4427
2018-04-27,4427
2018-04-28,4427
2018-04-29,4221
2018-04-30,4221
2018-05-01,4221
2018-05-04,4221
2018-05-05,4221
2018-05-06,4221
2018-05-07,4221
2018-05-08,4221
2018-05-09,4221
2018-05-10,4221
2018-05-11,4221
2018-05-12,4019
2018-05-13,4019
2018-05-14,4019
2018-05-15,4019
2018-05-16,4019
2018-05-17,4019
2018-05-18,4019
2018-05-19,4019
2018-05-20,4019
2018-05-21,4019
2018-05-22,4019
2018-05-23,3824
2018-05-24,3824
2018-05-25,3824
2018-05-26,3824
2018-05-27,3824
2018-05-28,3824
2018-05-29,3824
2018-05-30,3824
2018-05-31,3824
2018-06-01,3824
2018-06-02,3824
2018-06-03,3824
2018-06-04,3824
2018-06-05,3824
2018-06-06,3636
2018-06-07,3636
2018-06-08,3636
2018-06-09,3636
2018-06-10,3636
2018-06-11,3636
2018-06-12,3636
2018-06-13,3636
2018-06-14,3636
2018-06-15,3636
2018-06-16,3636
2018-06-17,3636
2018-06-18,3636
2018-06-19,3475
2018-06-20,3475
2018-06-21,3475
2018-06-22,3475
2018-06-23,3475
2018-06-24,3475
2018-06-25,3475
2018-06-26,3475
2018-06-27,3475
2018-06-28,3475
2018-06-29,3475
2018-06-30,3475
2018-07-01,3303
2018-07-02,3303
2018-07-03,3303
2018-07-04,3303
2018-07-05,3303
2018-07-06,3303
2018-07-07,3303
2018-07-08,3303
2018-07-09,3303
2018-07-10,3303
2018-07-11,3303
2018-07-12,3303
2018-07-13,3303
2018-07-14,3303
2018-07-15,3303
2018-07-16,3303
2018-07-17,3303
2018-07-18,3303
2018-07-19,3303
2018-07-20,3303
2018-07-21,3303
2018-07-22,3303
2018-07-23,3303
2018-07-24,3140
2018-07-25,3140
2018-07-26,3140
2018-07-27,3140
2018-07-28,3140
2018-07-29,3140
2018-07-30,3140
2018-07-31,3140
2018-08-01,3140
2018-08-02,3140
2018-08-03,3140
2018-08-04,2991
2018-08-05,2991
2018-08-06,2991
2018-08-07,2991
2018-08-08,2991
2018-08-09,2991
2018-08-10,2991
2018-08-11,2991
2018-08-12,2991
2018-08-14,2847
2018-08-16,2847
2018-08-17,2847
2018-08-18,2847
2018-08-19,2847
2018-08-20,2847
2018-08-21,2723
2018-08-22,2723
2018-08-23,2723
2018-08-24,2723
2018-08-25,2723
2018-08-26,2723
2018-08-27,2723
2018-08-28,2596
2018-08-29,2596
2018-08-30,2596
2018-08-31,2596
2018-09-01,2596
2018-09-02,2596
2018-09-03,2596
2018-09-04,2596
2018-09-05,2596
2018-09-06,2596
2018-09-07,2469
2018-09-08,2469
2018-09-09,2469
2018-09-10,2469
2018-09-11,2469
2018-09-12,2469
2018-09-13,2469
2018-09-14,2469
2018-09-15,2469
2018-09-16,2469
2018-09-17,2378
2018-09-18,2378
2018-09-19,2378
2018-09-20,2378
2018-09-21,2378
2018-09-22,2378
2018-09-23,2378
2018-09-24,2378
2018-09-25,2263
2018-09-26,2263
2018-09-27,2263
2018-09-28,2263
2018-09-29,2263
2018-09-30,2263
2018-10-02,2263
2018-10-03,2152
2018-10-04,2152
2018-10-05,2152
2018-10-06,2152
2018-10-07,2152
2018-10-08,2152
2018-10-09,2152
2018-10-10,2152
2018-10-11,2152
2018-10-12,2152
2018-10-13,2047
2018-10-14,2047
2018-10-15,2047
2018-10-16,2047
2018-10-17,2047
2018-10-18,2047
2018-10-19,2047
2018-10-20,2047
2018-10-21,2047
2018-10-22,2047
2018-10-23,2002
2018-10-24,2002
2018-10-25,2002
2018-10-26,2002
2018-10-27,2002
2018-10-28,2002
2018-10-29,2002
2018-10-30,2002
2018-10-31,2002
2018-11-01,2002
2018-11-03,1928
2018-11-04,1928
2018-11-05,1928
2018-11-06,1928
2018-11-07,1928
2018-11-08,1928
2018-11-09,1928
2018-11-10,1928
2018-11-11,1928
2018-11-12,1833
2018-11-13,1833
2018-11-14,1833
2018-11-15,1833
2018-11-16,1833
2018-11-17,1833
2018-11-18,1833
2018-11-19,1804
2018-11-20,1804
2018-11-21,1804
2018-11-22,1804
2018-11-23,1804
2018-11-24,1804
2018-11-25,1804
2018-11-26,1804
2018-11-27,1774
2018-11-28,1774
2018-11-29,1774
2018-12-01,1774
2018-12-02,1774
2018-12-03,1774
2018-12-04,1774
2018-12-05,1760
2018-12-07,1760
2018-12-09,1760
2018-12-10,1760
2018-12-11,1760
2018-12-12,1760
2018-12-13,1760
2018-12-14,1678
2018-12-15,1678
2018-12-16,1678
2018-12-17,1678
2018-12-18,1678
2018-12-19,1678
2018-12-20,1678
2018-12-21,1597
2018-12-22,1597
2018-12-23,1597
2018-12-24,1597
2018-12-25,1618
2018-12-26,1618
2018-12-27,1618
2018-12-28,1618
2018-12-29,1618
2018-12-30,1618
2018-12-31,1588
2019-01-01,1588
2019-01-02,1588
2019-01-03,1588
2019-01-04,1588
2019-01-05,1528
2019-01-06,1528
2019-01-08,1528
2019-01-10,1456
2019-01-11,1456
2019-01-12,1456
2019-01-13,1456
2019-01-14,1417
2019-01-15,1417
2019-01-16,1417
2019-01-17,1417
2019-01-18,1417
2019-01-19,1417
2019-01-20,1358
2019-01-21,1358
2019-01-22,1358
2019-01-23,1358
2019-01-24,1358
2019-01-25,1358
2019-01-26,1358
2019-01-27,1298
2019-01-28,1298
2019-01-29,1298
2019-01-30,1298
2019-01-31,1298
2019-02-01,1298
2019-02-02,1298
2019-02-03,1235
2019-02-04,1235
2019-02-05,1235
2019-02-06,1235
2019-02-07,1235
2019-02-08,1235
2019-02-09,1235
2019-02-10,1176
2019-02-11,1176
2019-02-12,1176
2019-02-13,1176
2019-02-14,1176
2019-02-15,1123
2019-02-16,1123
2019-02-17,1123
2019-02-18,1123
2019-02-19,1123
2019-02-20,1123
2019-02-21,1071
2019-02-22,1071
2019-02-23,1071
2019-02-24,1071
2019-02-25,1071
2019-02-26,1071
2019-02-27,1020
2019-02-28,1020
2019-03-01,1020
2019-03-02,1020
2019-03-03,1020
2019-03-04,1020
2019-03-05,1020
2019-03-06,993
2019-03-07,993
2019-03-08,993
2019-03-09,993
2019-03-10,993
2019-03-11,993
2019-03-12,993
2019-03-13,993
2019-03-14,969
2019-03-15,969
2019-03-16,969
2019-03-17,969
2019-03-18,969
2019-03-19,969
2019-03-20,962
2019-03-21,962
2019-03-22,962
2019-03-23,962
2019-03-24,962
2019-03-25,962
2019-03-26,962
2019-03-27,962
2019-03-28,962
2019-03-29,938
2019-03-30,938
2019-03-31,938
2019-04-01,938
2019-04-02,938
2019-04-03,938
2019-04-04,938
