date_obj,Unfired%20pot%20lid price
2019-09-02,116
2019-09-03,116
2019-09-04,116
2019-09-05,116
2019-09-06,116
2019-09-07,116
2019-09-08,116
2019-09-09,116
2019-09-10,116
2019-09-11,116
2019-09-12,116
2019-09-13,116
2019-09-14,111
2019-09-15,111
2019-09-16,111
2019-09-17,111
2019-09-18,111
2019-09-19,111
2019-09-20,111
2019-09-21,111
2019-09-22,111
2019-09-23,111
2019-09-24,111
2019-09-25,111
2019-09-26,111
2019-09-27,111
2019-09-28,111
2019-09-29,111
2019-09-30,111
2019-10-01,111
2019-10-02,111
2019-10-03,111
2019-10-04,111
2019-10-05,111
2019-10-06,111
2019-10-07,111
2019-10-08,111
2019-10-09,111
2019-10-10,111
2019-10-11,111
2019-10-12,111
2019-10-13,111
2019-10-14,111
2019-10-15,111
2019-10-16,111
2019-10-17,111
2019-10-18,111
2019-10-19,113
2019-10-20,113
2019-10-21,113
2019-10-22,113
2019-10-23,113
2019-10-24,113
2019-10-25,113
2019-10-26,113
2019-10-27,113
2019-10-28,113
2019-10-29,113
2019-10-30,113
2019-10-31,113
2019-11-01,113
2019-11-02,113
2019-11-03,113
2019-11-04,113
2019-11-05,113
2019-11-06,113
2019-11-07,113
2019-11-08,113
2019-11-09,113
2019-11-10,113
2019-11-11,113
2019-11-12,113
2019-11-13,113
2019-11-14,113
2019-11-15,113
2019-11-16,116
2019-11-17,116
2019-11-18,116
2019-11-19,116
2019-11-20,116
2019-11-21,116
2019-11-22,116
2019-11-23,116
2019-11-24,116
2019-11-25,116
2019-11-26,116
2019-11-27,116
2019-11-28,116
2019-11-29,116
2019-11-30,116
2019-12-01,116
2019-12-02,116
2019-12-03,116
2019-12-04,116
2019-12-05,116
2019-12-06,116
2019-12-07,116
2019-12-08,116
2019-12-09,116
2019-12-10,116
2019-12-11,116
2019-12-12,116
2019-12-13,116
2019-12-14,116
2019-12-15,116
2019-12-16,116
2019-12-17,116
2019-12-18,116
2019-12-19,116
2019-12-20,116
2019-12-21,116
2019-12-22,116
2019-12-23,116
2019-12-24,116
2019-12-25,116
2019-12-26,116
2019-12-27,116
2019-12-28,116
2019-12-29,116
2019-12-30,120
2019-12-31,120
2020-01-01,120
2020-01-02,120
2020-01-03,120
2020-01-04,120
2020-01-05,120
2020-01-06,120
2020-01-07,120
2020-01-08,120
2020-01-09,120
2020-01-10,120
2020-01-11,120
2020-01-12,120
2020-01-13,120
2020-01-14,120
2020-01-15,120
2020-01-16,120
2020-01-17,120
2020-01-18,120
2020-01-19,120
2020-01-20,120
2020-01-21,120
2020-01-22,120
2020-01-23,120
2020-01-24,120
2020-01-25,120
2020-01-26,120
2020-01-27,120
2020-01-28,120
2020-01-29,120
2020-01-30,120
2020-01-31,120
2020-02-01,121
2020-02-02,121
2020-02-03,121
2020-02-04,121
2020-02-05,121
2020-02-06,121
2020-02-07,121
2020-02-08,121
2020-02-09,121
2020-02-10,121
2020-02-11,121
2020-02-12,121
2020-02-13,121
2020-02-14,121
2020-02-15,121
2020-02-16,121
2020-02-17,121
2020-02-18,116
2020-02-19,116
2020-02-20,116
2020-02-21,116
2020-02-22,116
2020-02-23,116
2020-02-24,116
2020-02-25,116
2020-02-26,116
2020-02-27,116
2020-02-28,116
2020-02-29,116
2020-03-01,116
2020-03-02,116
2020-03-03,116
2020-03-04,116
2020-03-05,116
2020-03-06,116
2020-03-07,116
2020-03-08,116
2020-03-09,116
2020-03-10,116
2020-03-11,119
2020-03-12,119
2020-03-13,119
2020-03-14,119
2020-03-15,119
2020-03-16,119
2020-03-17,119
2020-03-18,119
2020-03-19,119
2020-03-20,119
2020-03-21,119
2020-03-22,119
2020-03-23,119
2020-03-24,119
2020-03-25,119
2020-03-26,122
2020-03-27,122
2020-03-28,122
2020-03-29,122
2020-03-30,122
2020-03-31,122
2020-04-01,122
2020-04-02,122
2020-04-03,122
2020-04-04,122
2020-04-05,122
2020-04-06,122
2020-04-07,122
2020-04-08,122
2020-04-09,122
2020-04-10,122
2020-04-11,119
2020-04-12,119
2020-04-13,119
2020-04-14,119
2020-04-15,119
2020-04-16,119
2020-04-17,119
2020-04-18,119
2020-04-19,119
2020-04-20,119
2020-04-21,119
2020-04-22,119
2020-04-23,119
2020-04-24,119
2020-04-25,119
2020-04-26,119
2020-04-27,119
2020-04-28,119
2020-04-29,119
2020-04-30,122
2020-05-01,122
2020-05-02,122
2020-05-03,122
2020-05-04,122
2020-05-05,122
2020-05-06,122
2020-05-07,122
2020-05-08,122
2020-05-09,122
2020-05-10,122
2020-05-11,122
2020-05-12,122
2020-05-13,122
