date_obj,Team-15%20cape price
2015-03-04,5400
2015-03-05,5280
2015-03-06,5280
2015-03-07,5280
2015-03-08,5280
2015-03-09,5280
2015-03-10,5280
2015-03-11,5280
2015-03-12,5280
2015-03-13,5037
2015-03-14,5037
2015-03-15,5037
2015-03-16,5037
2015-03-17,5037
2015-03-18,5037
2015-03-19,5037
2015-03-20,5037
2015-03-21,5037
2015-03-22,4858
2015-03-23,4858
2015-03-24,4858
2015-03-25,4858
2015-03-26,4858
2015-03-27,4858
2015-03-28,4858
2015-03-29,4858
2015-03-30,4858
2015-03-31,4858
2015-04-01,4705
2015-04-02,4705
2015-04-03,4705
2015-04-04,4705
2015-04-05,4705
2015-04-06,4705
2015-04-07,4705
2015-04-08,4705
2015-04-09,4705
2015-04-10,4505
2015-04-11,4505
2015-04-12,4505
2015-04-13,4505
2015-04-14,4505
2015-04-15,4505
2015-04-16,4505
2015-04-17,4505
2015-04-18,4505
2015-04-19,4312
2015-04-20,4312
2015-04-21,4312
2015-04-22,4312
2015-04-23,4312
2015-04-24,4312
2015-04-25,4312
2015-04-26,4312
2015-04-27,4312
2015-04-28,4312
2015-04-29,4312
2015-04-30,4132
2015-05-01,4132
2015-05-02,4132
2015-05-03,4132
2015-05-04,4132
2015-05-05,4132
2015-05-06,4132
2015-05-07,4132
2015-05-08,4132
2015-05-09,4132
2015-05-10,3953
2015-05-11,3953
2015-05-12,3953
2015-05-13,3953
2015-05-14,3953
2015-05-15,3953
2015-05-16,3953
2015-05-17,3953
2015-05-18,3953
2015-05-19,3953
2015-05-20,3953
2015-05-21,3828
2015-05-22,3828
2015-05-23,3828
2015-05-24,3828
2015-05-25,3828
2015-05-26,3828
2015-05-27,3828
2015-05-28,3645
2015-05-29,3645
2015-05-30,3645
2015-05-31,3645
2015-06-01,3645
2015-06-02,3645
2015-06-03,3645
2015-06-04,3482
2015-06-05,3482
2015-06-06,3482
2015-06-07,3482
2015-06-08,3482
2015-06-09,3482
2015-06-10,3482
2015-06-11,3482
2015-06-12,3446
2015-06-13,3446
2015-06-14,3446
2015-06-15,3446
2015-06-16,3446
2015-06-17,3446
2015-06-18,3446
2015-06-19,3446
2015-06-20,3533
2015-06-21,3533
2015-06-22,3533
2015-06-23,3533
2015-06-24,3533
2015-06-25,3533
2015-06-26,3533
2015-06-27,3533
2015-06-28,3533
2015-06-29,3420
2015-06-30,3420
2015-07-01,3420
2015-07-02,3420
2015-07-03,3420
2015-07-04,3420
2015-07-05,3420
2015-07-06,3420
2015-07-07,3420
2015-07-08,3334
2015-07-09,3334
2015-07-10,3334
2015-07-11,3334
2015-07-12,3334
2015-07-13,3334
2015-07-14,3334
2015-07-15,3334
2015-07-16,3334
2015-07-17,3232
2015-07-18,3232
2015-07-19,3232
2015-07-20,3232
2015-07-21,3232
2015-07-22,3232
2015-07-23,3232
2015-07-24,3232
2015-07-25,3150
2015-07-26,3150
2015-07-27,3150
2015-07-28,3150
2015-07-29,3150
2015-07-30,3150
2015-07-31,3150
2015-08-01,3150
2015-08-02,2997
2015-08-03,2997
2015-08-04,2997
2015-08-05,2997
2015-08-06,2997
2015-08-07,2997
2015-08-08,2997
2015-08-09,2853
2015-08-10,2853
2015-08-11,2853
2015-08-12,2853
2015-08-13,2853
2015-08-14,2853
2015-08-15,2853
2015-08-16,2853
2015-08-17,2844
2015-08-18,2844
2015-08-19,2844
2015-08-20,2844
2015-08-21,2844
2015-08-22,2844
2015-08-23,2844
2015-08-24,2844
2015-08-25,2844
2015-08-26,2841
2015-08-27,2841
2015-08-28,2841
2015-08-29,2841
2015-08-30,2841
2015-09-02,2841
2015-09-07,2758
2015-09-08,2758
2015-09-10,2758
2015-09-14,2623
2015-09-16,2623
2015-09-22,2551
2015-09-23,2551
2015-09-24,2551
2015-09-25,2551
2015-09-27,2458
2015-09-28,2458
2015-09-29,2458
2015-09-30,2458
2015-10-05,2409
2015-10-06,2409
2015-10-07,2409
2015-10-08,2409
2015-10-09,2409
2015-10-10,2409
2015-10-11,2409
2015-10-12,2475
2015-10-13,2475
2015-10-14,2475
2015-10-15,2475
2015-10-16,2475
2015-10-17,2475
2015-10-18,2475
2015-10-19,2475
2015-10-20,2475
2015-10-22,2432
2015-10-23,2432
2015-10-24,2432
2015-10-25,2432
2015-10-26,2432
2015-10-27,2432
2015-10-29,2432
2015-10-30,2435
2015-10-31,2435
2015-11-01,2435
2015-11-02,2435
2015-11-03,2435
2015-11-04,2435
2015-11-05,2435
2015-11-06,2435
2015-11-07,2435
2015-11-08,2435
2015-11-09,2435
2015-11-10,2413
2015-11-11,2413
2015-11-12,2413
2015-11-13,2413
2015-11-14,2413
2015-11-15,2413
2015-11-16,2413
2015-11-17,2413
2015-11-18,2413
2015-11-19,2413
2015-11-20,2469
2015-11-21,2469
2015-11-22,2469
2015-11-23,2469
2015-11-24,2469
2015-11-25,2469
2015-11-26,2469
2015-11-27,2469
2015-11-28,2469
2015-11-29,2469
2015-11-30,2509
2015-12-01,2509
2015-12-02,2509
2015-12-03,2509
2015-12-04,2509
2015-12-05,2509
2015-12-06,2509
2015-12-07,2509
2015-12-08,2509
2015-12-09,2509
2015-12-10,2538
2015-12-11,2538
2015-12-13,2538
2015-12-14,2538
2015-12-15,2538
2015-12-16,2538
2015-12-17,2538
2015-12-18,2538
2015-12-19,2462
2015-12-20,2462
2015-12-21,2462
2015-12-22,2462
2015-12-23,2462
2015-12-24,2462
2015-12-25,2462
2015-12-26,2462
2015-12-27,2359
2015-12-28,2359
2015-12-29,2359
2015-12-30,2359
2015-12-31,2359
2016-01-01,2359
2016-01-02,2359
2016-01-03,2252
2016-01-04,2252
2016-01-05,2252
2016-01-06,2252
2016-01-07,2252
2016-01-08,2252
2016-01-09,2252
2016-01-10,2252
2016-01-11,2146
2016-01-12,2146
2016-01-13,2146
2016-01-14,2146
2016-01-15,2146
2016-01-16,2146
2016-01-17,2146
2016-01-18,2038
2016-01-19,2038
2016-01-20,2038
2016-01-21,2038
2016-01-22,2038
2016-01-23,2038
2016-01-24,2038
2016-01-25,1945
2016-01-26,1945
2016-01-27,1945
2016-01-28,1945
2016-01-29,1945
2016-01-30,1945
2016-01-31,1945
2016-02-01,1906
2016-02-02,1906
2016-02-03,1906
2016-02-04,1906
2016-02-05,1906
