date_obj,Larupia%20hat price
2019-04-03,2073
2019-04-04,2032
2019-04-05,2032
2019-04-06,2032
2019-04-07,1945
2019-04-08,1945
2019-04-09,1945
2019-04-10,1906
2019-04-11,1906
2019-04-12,1906
2019-04-13,1896
2019-04-14,1896
2019-04-15,1896
2019-04-16,1855
2019-04-17,1855
2019-04-18,1855
2019-04-19,1765
2019-04-20,1765
2019-04-21,1765
2019-04-22,1690
2019-04-23,1690
2019-04-24,1690
2019-04-25,1646
2019-04-26,1646
2019-04-27,1646
2019-04-28,1602
2019-04-29,1602
2019-04-30,1602
2019-05-01,1612
2019-05-02,1612
2019-05-03,1612
2019-05-04,1623
2019-05-05,1623
2019-05-06,1623
2019-05-07,1664
2019-05-08,1664
2019-05-09,1664
2019-05-10,1664
2019-05-11,1684
2019-05-12,1684
2019-05-13,1684
2019-05-14,1648
2019-05-15,1648
2019-05-16,1648
2019-05-17,1648
2019-05-18,1643
2019-05-19,1643
2019-05-20,1643
2019-05-21,1643
2019-05-22,1662
2019-05-23,1662
2019-05-24,1662
2019-05-25,1674
2019-05-26,1674
2019-05-27,1674
2019-05-28,1660
2019-05-29,1660
2019-05-30,1660
2019-05-31,1660
2019-06-01,1643
2019-06-02,1643
2019-06-03,1643
2019-06-04,1652
2019-06-05,1652
2019-06-06,1652
2019-06-07,1652
2019-06-08,1651
2019-06-09,1651
2019-06-10,1651
2019-06-11,1651
2019-06-12,1687
2019-06-13,1687
2019-06-14,1687
2019-06-15,1687
2019-06-16,1656
2019-06-17,1656
2019-06-18,1656
2019-06-19,1656
2019-06-20,1693
2019-06-21,1693
2019-06-22,1693
2019-06-23,1693
2019-06-24,1736
2019-06-25,1736
2019-06-26,1736
2019-06-27,1736
2019-06-28,1708
2019-06-29,1708
2019-06-30,1708
2019-07-01,1708
2019-07-02,1794
2019-07-03,1794
2019-07-04,1794
2019-07-05,1794
2019-07-06,1813
2019-07-07,1813
2019-07-08,1813
2019-07-09,1813
2019-07-10,1768
2019-07-11,1768
2019-07-12,1768
2019-07-13,1768
2019-07-14,1773
2019-07-15,1773
2019-07-16,1773
2019-07-17,1773
2019-07-18,1758
2019-07-19,1758
2019-07-20,1758
2019-07-21,1773
2019-07-22,1773
2019-07-23,1773
2019-07-24,1773
2019-07-25,1798
2019-07-26,1798
2019-07-27,1798
2019-07-28,1798
2019-07-29,1842
2019-07-30,1842
2019-07-31,1842
2019-08-01,1842
2019-08-02,1934
2019-08-03,1934
2019-08-04,1934
2019-08-05,1934
2019-08-06,1983
2019-08-07,1983
2019-08-08,1983
2019-08-09,1983
2019-08-10,1977
2019-08-11,1977
2019-08-12,1977
2019-08-13,1977
2019-08-14,1964
2019-08-15,1964
2019-08-16,1964
2019-08-17,1964
2019-08-18,2022
2019-08-19,2022
2019-08-20,2022
2019-08-21,2022
2019-08-22,2098
2019-08-23,2098
2019-08-24,2098
2019-08-24,2098
2019-08-25,2098
2019-08-25,2098
2019-08-26,2098
2019-08-26,2098
2019-08-27,2160
2019-08-27,2160
2019-08-28,2160
2019-08-29,2160
2019-08-30,2160
2019-08-31,2201
2019-09-01,2201
2019-09-02,2201
2019-09-03,2156
2019-09-04,2156
2019-09-05,2156
2019-09-06,2156
2019-09-07,2150
2019-09-08,2150
2019-09-09,2150
2019-09-10,2150
2019-09-11,2178
2019-09-12,2178
2019-09-13,2178
2019-09-14,2178
2019-09-15,2178
2019-09-16,2088
2019-09-17,2088
2019-09-18,2088
2019-09-19,2088
2019-09-20,2157
2019-09-21,2157
2019-09-22,2157
2019-09-23,2157
2019-09-24,2119
2019-09-25,2119
2019-09-26,2119
2019-09-27,2119
2019-09-28,2084
2019-09-29,2084
2019-09-30,2084
2019-10-01,2084
2019-10-02,2084
2019-10-03,2084
2019-10-04,2084
2019-10-05,2084
2019-10-06,2084
2019-10-07,2078
2019-10-08,2078
2019-10-09,2078
2019-10-10,2078
2019-10-11,2078
2019-10-12,2084
2019-10-13,2084
2019-10-14,2084
2019-10-15,2084
2019-10-16,2141
2019-10-17,2141
2019-10-18,2141
2019-10-19,2141
2019-10-20,2175
2019-10-21,2175
2019-10-22,2175
2019-10-23,2175
2019-10-24,2175
2019-10-25,2157
2019-10-26,2157
2019-10-27,2157
2019-10-28,2181
2019-10-29,2181
2019-10-30,2181
2019-10-31,2181
2019-11-01,2181
2019-11-02,2194
2019-11-03,2194
2019-11-04,2194
2019-11-05,2194
2019-11-06,2194
2019-11-07,2278
2019-11-08,2278
2019-11-09,2278
2019-11-10,2278
2019-11-11,2287
2019-11-12,2287
2019-11-13,2287
2019-11-14,2287
2019-11-15,2287
2019-11-16,2202
2019-11-17,2202
2019-11-18,2202
2019-11-19,2202
2019-11-20,2202
2019-11-21,2148
2019-11-22,2148
2019-11-23,2148
2019-11-24,2148
2019-11-25,2135
2019-11-26,2135
2019-11-27,2135
2019-11-28,2135
2019-11-29,2135
2019-11-30,2127
2019-12-01,2127
2019-12-02,2127
2019-12-03,2127
2019-12-04,2143
2019-12-05,2143
2019-12-06,2143
2019-12-07,2143
2019-12-08,2143
2019-12-09,2181
2019-12-10,2181
2019-12-11,2181
2019-12-12,2181
2019-12-13,2181
2019-12-14,2181
2019-12-15,2169
2019-12-16,2169
2019-12-17,2169
2019-12-18,2169
2019-12-19,2169
2019-12-20,2150
2019-12-21,2150
2019-12-22,2150
2019-12-23,2150
2019-12-24,2150
2019-12-25,2102
2019-12-26,2102
2019-12-27,2102
2019-12-28,2102
2019-12-29,2102
2019-12-30,2084
2019-12-31,2084
2020-01-01,2084
2020-01-02,2084
2020-01-03,2084
2020-01-04,2025
2020-01-05,2025
2020-01-06,2025
2020-01-07,2025
2020-01-08,1942
2020-01-09,1942
2020-01-10,1942
2020-01-11,1853
2020-01-12,1853
2020-01-13,1853
2020-01-14,1853
2020-01-15,1767
2020-01-16,1767
2020-01-17,1767
2020-01-18,1767
2020-01-19,1700
2020-01-20,1700
2020-01-21,1700
2020-01-22,1700
2020-01-23,1700
2020-01-24,1620
2020-01-25,1620
2020-01-26,1620
2020-01-27,1620
2020-01-28,1547
2020-01-29,1547
2020-01-30,1547
2020-01-31,1547
2020-02-01,1534
2020-02-02,1534
2020-02-03,1534
2020-02-04,1534
2020-02-05,1534
2020-02-06,1551
2020-02-07,1551
2020-02-08,1551
2020-02-09,1551
2020-02-10,1559
2020-02-11,1559
2020-02-12,1559
2020-02-13,1559
2020-02-14,1559
2020-02-15,1507
2020-02-16,1507
2020-02-17,1507
2020-02-18,1459
2020-02-19,1459
2020-02-20,1459
2020-02-21,1459
2020-02-22,1454
2020-02-23,1454
2020-02-24,1454
2020-02-25,1454
2020-02-26,1454
2020-02-27,1454
2020-02-28,1454
2020-02-29,1454
2020-03-01,1488
2020-03-02,1488
2020-03-03,1488
2020-03-04,1488
2020-03-05,1497
2020-03-06,1497
2020-03-07,1497
2020-03-08,1497
2020-03-09,1454
2020-03-10,1454
2020-03-11,1454
2020-03-12,1454
2020-03-13,1426
2020-03-14,1426
2020-03-15,1426
2020-03-16,1400
2020-03-17,1400
2020-03-18,1400
2020-03-19,1400
2020-03-20,1376
2020-03-21,1376
2020-03-22,1376
2020-03-23,1367
2020-03-24,1367
2020-03-25,1367
2020-03-26,1344
2020-03-27,1344
2020-03-28,1344
2020-03-29,1324
2020-03-30,1324
2020-03-31,1324
2020-04-01,1300
2020-04-02,1300
2020-04-03,1300
2020-04-04,1311
2020-04-05,1311
2020-04-06,1311
2020-04-07,1303
2020-04-08,1303
2020-04-09,1282
2020-04-10,1282
2020-04-11,1217
2020-04-12,1217
2020-04-13,1217
2020-04-14,1206
2020-04-15,1206
2020-04-16,1206
2020-04-17,1200
2020-04-18,1200
2020-04-19,1170
2020-04-20,1170
2020-04-21,1170
2020-04-22,1155
2020-04-23,1155
2020-04-24,1155
2020-04-25,1138
2020-04-26,1138
2020-04-27,1149
2020-04-28,1149
2020-04-29,1166
2020-04-30,1166
2020-05-01,1166
2020-05-02,1146
2020-05-03,1146
2020-05-04,1146
2020-05-05,1165
2020-05-06,1165
2020-05-07,1195
2020-05-08,1195
2020-05-09,1253
2020-05-10,1253
2020-05-11,1253
2020-05-12,1297
2020-05-13,1297
