date_obj,Mithril%20plateskirt price
2019-04-05,1324
2019-04-06,1332
2019-04-07,1375
2019-04-08,1387
2019-04-09,1346
2019-04-10,1341
2019-04-11,1376
2019-04-12,1343
2019-04-13,1328
2019-04-14,1372
2019-04-15,1393
2019-04-16,1382
2019-04-17,1384
2019-04-18,1395
2019-04-19,1384
2019-04-20,1369
2019-04-21,1389
2019-04-22,1390
2019-04-23,1388
2019-04-24,1374
2019-04-25,1420
2019-04-26,1426
2019-04-27,1414
2019-04-28,1399
2019-04-29,1371
2019-04-30,1419
2019-05-01,1444
2019-05-02,1439
2019-05-03,1394
2019-05-04,1394
2019-05-05,1410
2019-05-06,1394
2019-05-07,1384
2019-05-08,1396
2019-05-09,1365
2019-05-10,1377
2019-05-11,1366
2019-05-12,1337
2019-05-13,1333
2019-05-14,1346
2019-05-15,1346
2019-05-16,1380
2019-05-17,1380
2019-05-18,1352
2019-05-19,1331
2019-05-20,1365
2019-05-21,1358
2019-05-22,1379
2019-05-23,1380
2019-05-24,1391
2019-05-25,1347
2019-05-26,1367
2019-05-27,1345
2019-05-28,1331
2019-05-29,1310
2019-05-30,1323
2019-05-31,1338
2019-06-01,1318
2019-06-02,1330
2019-06-03,1294
2019-06-04,1324
2019-06-05,1336
2019-06-06,1377
2019-06-07,1391
2019-06-08,1374
2019-06-09,1350
2019-06-10,1350
2019-06-11,1321
2019-06-12,1333
2019-06-13,1349
2019-06-14,1326
2019-06-15,1294
2019-06-16,1278
2019-06-17,1322
2019-06-18,1322
2019-06-19,1351
2019-06-20,1326
2019-06-21,1280
2019-06-22,1305
2019-06-23,1289
2019-06-24,1293
2019-06-25,1284
2019-06-26,1276
2019-06-27,1308
2019-06-28,1308
2019-06-29,1325
2019-06-30,1303
2019-07-01,1303
2019-07-02,1332
2019-07-03,1352
2019-07-04,1352
2019-07-05,1360
2019-07-06,1329
2019-07-07,1296
2019-07-08,1265
2019-07-09,1304
2019-07-10,1307
2019-07-11,1351
2019-07-12,1346
2019-07-13,1346
2019-07-14,1304
2019-07-15,1304
2019-07-16,1320
2019-07-17,1363
2019-07-18,1363
2019-07-19,1303
2019-07-20,1285
2019-07-21,1278
2019-07-22,1291
2019-07-23,1288
2019-07-24,1288
2019-07-25,1281
2019-07-26,1269
2019-07-27,1235
2019-07-28,1270
2019-07-29,1270
2019-07-30,1259
2019-07-31,1261
2019-08-01,1274
2019-08-02,1285
2019-08-03,1283
2019-08-04,1263
2019-08-05,1271
2019-08-06,1250
2019-08-07,1249
2019-08-08,1270
2019-08-09,1272
2019-08-10,1269
2019-08-11,1238
2019-08-12,1248
2019-08-13,1263
2019-08-14,1249
2019-08-15,1259
2019-08-16,1267
2019-08-17,1267
2019-08-18,1270
2019-08-19,1258
2019-08-20,1221
2019-08-21,1261
2019-08-22,1282
2019-08-23,1256
2019-08-24,1258
2019-08-24,1258
2019-08-25,1261
2019-08-25,1261
2019-08-26,1261
2019-08-26,1261
2019-08-27,1297
2019-08-27,1297
2019-08-28,1278
2019-08-29,1319
2019-08-30,1305
2019-08-31,1305
2019-09-01,1278
2019-09-02,1278
2019-09-03,1250
2019-09-04,1263
2019-09-05,1274
2019-09-06,1274
2019-09-07,1275
2019-09-08,1264
2019-09-09,1264
2019-09-10,1267
2019-09-11,1300
2019-09-12,1300
2019-09-13,1310
2019-09-14,1332
2019-09-15,1327
2019-09-16,1335
2019-09-17,1341
2019-09-18,1326
2019-09-19,1280
2019-09-20,1253
2019-09-21,1271
2019-09-22,1274
2019-09-23,1261
2019-09-24,1261
2019-09-25,1250
2019-09-26,1239
2019-09-27,1239
2019-09-28,1261
2019-09-29,1273
2019-09-30,1291
2019-10-01,1280
2019-10-02,1280
2019-10-03,1272
2019-10-04,1272
2019-10-05,1237
2019-10-06,1266
2019-10-07,1290
2019-10-08,1306
2019-10-09,1306
2019-10-10,1302
2019-10-11,1302
2019-10-12,1281
2019-10-13,1270
2019-10-14,1297
2019-10-15,1297
2019-10-16,1288
2019-10-17,1288
2019-10-18,1298
2019-10-19,1301
2019-10-20,1256
2019-10-21,1255
2019-10-22,1240
2019-10-23,1215
2019-10-24,1237
2019-10-25,1254
2019-10-26,1267
2019-10-27,1269
2019-10-28,1265
2019-10-29,1265
2019-10-30,1258
2019-10-31,1256
2019-11-01,1259
2019-11-02,1260
2019-11-03,1285
2019-11-04,1277
2019-11-05,1277
2019-11-06,1273
2019-11-07,1261
2019-11-08,1238
2019-11-09,1292
2019-11-10,1288
2019-11-11,1294
2019-11-12,1294
2019-11-13,1295
2019-11-14,1303
2019-11-15,1298
2019-11-16,1274
2019-11-17,1274
2019-11-18,1258
2019-11-19,1258
2019-11-20,1225
2019-11-21,1225
2019-11-22,1242
2019-11-23,1217
2019-11-24,1219
2019-11-25,1247
2019-11-26,1253
2019-11-27,1253
2019-11-28,1230
2019-11-29,1230
2019-11-30,1229
2019-12-01,1249
2019-12-02,1253
2019-12-03,1246
2019-12-04,1233
2019-12-05,1233
2019-12-06,1242
2019-12-07,1230
2019-12-08,1230
2019-12-09,1221
2019-12-10,1256
2019-12-11,1284
2019-12-12,1284
2019-12-13,1294
2019-12-14,1256
2019-12-15,1277
2019-12-16,1306
2019-12-17,1256
2019-12-18,1256
2019-12-19,1258
2019-12-20,1253
2019-12-21,1287
2019-12-22,1295
2019-12-23,1295
2019-12-24,1309
2019-12-25,1309
2019-12-26,1309
2019-12-27,1291
2019-12-28,1298
2019-12-29,1298
2019-12-30,1290
2019-12-31,1305
2020-01-01,1293
2020-01-02,1278
2020-01-03,1238
2020-01-04,1254
2020-01-05,1258
2020-01-06,1264
2020-01-07,1272
2020-01-08,1272
2020-01-09,1271
2020-01-10,1278
2020-01-11,1267
2020-01-12,1245
2020-01-13,1245
2020-01-14,1293
2020-01-15,1303
2020-01-16,1285
2020-01-17,1262
2020-01-18,1262
2020-01-19,1294
2020-01-20,1317
2020-01-21,1317
2020-01-22,1306
2020-01-23,1297
2020-01-24,1289
2020-01-25,1310
2020-01-26,1286
2020-01-27,1266
2020-01-28,1270
2020-01-29,1251
2020-01-30,1269
2020-01-31,1264
2020-02-01,1273
2020-02-02,1261
2020-02-03,1250
2020-02-04,1250
2020-02-05,1243
2020-02-06,1278
2020-02-07,1300
2020-02-08,1276
2020-02-09,1269
2020-02-10,1247
2020-02-11,1237
2020-02-12,1240
2020-02-13,1240
2020-02-14,1288
2020-02-15,1300
2020-02-16,1291
2020-02-17,1259
2020-02-18,1239
2020-02-19,1269
2020-02-20,1248
2020-02-21,1248
2020-02-22,1257
2020-02-23,1253
2020-02-24,1254
2020-02-25,1264
2020-02-26,1258
2020-02-27,1283
2020-02-28,1274
2020-02-29,1274
2020-03-01,1282
2020-03-02,1275
2020-03-03,1282
2020-03-04,1282
2020-03-05,1262
2020-03-06,1248
2020-03-07,1279
2020-03-08,1291
2020-03-09,1268
2020-03-10,1268
2020-03-11,1306
2020-03-12,1284
2020-03-13,1290
2020-03-14,1289
2020-03-15,1295
2020-03-16,1282
2020-03-17,1276
2020-03-18,1288
2020-03-19,1281
2020-03-20,1312
2020-03-21,1331
2020-03-22,1307
2020-03-23,1303
2020-03-24,1290
2020-03-25,1286
2020-03-26,1298
2020-03-27,1277
2020-03-28,1246
2020-03-29,1261
2020-03-30,1272
2020-03-31,1247
2020-04-01,1245
2020-04-02,1276
2020-04-03,1276
2020-04-04,1291
2020-04-05,1263
2020-04-06,1251
2020-04-07,1231
2020-04-08,1240
2020-04-09,1290
2020-04-10,1305
2020-04-11,1282
2020-04-12,1251
2020-04-13,1251
2020-04-14,1264
2020-04-15,1292
2020-04-16,1281
2020-04-17,1289
2020-04-18,1279
2020-04-19,1266
2020-04-20,1291
2020-04-21,1277
2020-04-22,1266
2020-04-23,1265
2020-04-24,1284
2020-04-25,1298
2020-04-26,1267
2020-04-27,1285
2020-04-28,1308
2020-04-29,1284
2020-04-30,1266
2020-05-01,1267
2020-05-02,1309
2020-05-03,1298
2020-05-04,1275
2020-05-05,1268
2020-05-06,1301
2020-05-07,1315
2020-05-08,1303
2020-05-09,1284
2020-05-10,1281
2020-05-11,1284
2020-05-12,1299
2020-05-13,1288
