date_obj,Light%20orb price
2016-10-13,703
2016-10-14,703
2016-10-15,668
2016-10-16,668
2016-10-17,668
2016-10-18,668
2016-10-19,668
2016-10-20,668
2016-10-21,634
2016-10-22,634
2016-10-23,634
2016-10-24,634
2016-10-25,634
2016-10-26,634
2016-10-27,634
2016-10-28,602
2016-10-29,602
2016-10-30,602
2016-10-31,602
2016-11-01,602
2016-11-02,602
2016-11-03,602
2016-11-04,571
2016-11-05,571
2016-11-06,571
2016-11-07,571
2016-11-08,571
2016-11-09,571
2016-11-10,544
2016-11-11,544
2016-11-12,544
2016-11-13,544
2016-11-14,544
2016-12-07,444
2016-12-08,444
2016-12-09,444
2016-12-10,444
2016-12-11,421
2016-12-12,421
2016-12-13,421
2016-12-14,421
2016-12-15,421
2016-12-16,421
2016-12-17,399
2016-12-18,399
2016-12-19,399
2016-12-20,399
2016-12-21,399
2016-12-22,399
2016-12-23,379
2016-12-24,379
2016-12-25,379
2016-12-26,379
2016-12-27,379
2016-12-28,379
2016-12-29,360
2016-12-30,360
2016-12-31,360
2017-01-01,360
2017-01-02,360
2017-01-03,342
2017-01-04,342
2017-01-05,342
2017-01-06,342
2017-01-07,342
2017-01-08,324
2017-01-09,324
2017-01-10,324
2017-01-11,324
2017-01-12,324
2017-01-13,307
2017-01-14,307
2017-01-15,307
2017-01-16,307
2017-01-17,291
2017-01-18,291
2017-01-19,291
2017-01-20,291
2017-01-21,291
2017-01-22,276
2017-01-27,262
2017-01-28,262
2017-01-29,262
2017-01-30,262
2017-01-31,249
2017-02-01,249
2017-02-02,249
2017-02-03,249
2017-02-04,236
2017-02-05,236
2017-02-06,236
2017-02-07,236
2017-02-08,236
2017-02-09,224
2017-02-10,224
2017-02-11,224
2017-02-12,224
2017-02-13,214
2017-02-14,214
2017-02-15,214
2017-02-16,214
2017-02-18,203
2017-02-19,203
2017-02-20,203
2017-02-21,203
2017-02-22,203
2017-02-23,203
2017-02-24,192
2017-02-25,192
2017-02-26,192
2017-02-27,192
2017-02-28,192
2017-03-01,182
2017-03-02,182
2017-03-03,182
2017-03-04,182
2017-03-05,182
2017-03-06,172
2017-03-07,172
2017-03-08,172
2017-03-09,172
2017-03-10,172
2017-03-11,163
2017-03-12,163
2017-03-13,163
2017-03-14,163
2017-03-15,163
2017-03-16,156
2017-03-17,156
2017-03-18,156
2017-03-19,156
2017-03-20,156
2017-03-21,148
2017-03-22,148
2017-03-23,148
2017-03-24,148
2017-03-25,148
2017-03-26,148
2017-03-27,140
2017-03-28,140
2017-03-29,140
2017-03-30,140
2017-03-31,140
2017-04-01,140
2017-04-02,138
2017-04-03,138
2017-04-04,138
2017-04-12,138
2017-04-13,138
2017-04-14,138
2017-04-15,140
2017-04-16,140
2017-04-17,140
2017-04-18,140
2017-04-19,140
2017-04-20,133
2017-04-21,133
2017-04-22,133
2017-04-23,133
2017-04-24,133
2017-04-25,133
2017-04-26,127
2017-04-27,127
2017-04-28,127
2017-04-29,127
2017-04-30,127
2017-05-01,127
2017-05-02,124
2017-05-03,124
2017-05-04,124
2017-05-05,123
2017-05-06,123
2017-05-07,123
2017-05-08,123
2017-05-09,123
2017-05-10,128
2017-05-11,128
2017-05-12,128
2017-05-13,128
2017-05-14,128
2017-05-15,128
2017-05-16,122
2017-05-17,122
2017-05-18,122
2017-05-19,122
2017-05-20,122
2017-05-21,122
2017-05-22,116
2017-05-23,116
2017-05-24,116
2017-05-25,116
2017-05-26,116
2017-05-27,116
2017-05-28,111
2017-05-29,111
2017-05-30,111
2017-05-31,111
2017-06-01,111
2017-06-02,111
2017-06-03,105
2017-06-06,105
2017-06-07,105
2017-06-08,105
2017-06-09,102
2017-06-10,102
2017-06-11,102
2017-06-12,102
2017-06-13,102
2017-06-14,98
2017-06-15,98
2017-06-16,98
2017-06-17,98
2017-06-18,98
2017-06-19,98
2017-06-20,93
2017-06-21,93
2017-06-22,93
2017-06-23,93
2017-06-24,93
2017-06-25,93
2017-06-26,93
2017-06-27,93
2017-06-28,93
2017-06-29,93
2017-06-30,93
2017-07-01,93
2017-07-02,93
2017-07-03,97
2017-07-04,97
2017-07-05,97
2017-07-06,97
2017-07-07,97
2017-07-08,97
2017-07-13,98
2017-07-14,98
2017-07-15,98
2017-07-16,99
2017-07-17,99
2017-07-18,99
2017-07-19,99
2017-07-20,99
2017-07-21,99
2017-07-22,99
2017-07-23,99
2017-07-24,99
2017-07-25,99
2017-07-26,99
2017-07-27,99
2017-07-28,99
2017-07-29,99
2017-07-30,95
2017-07-31,95
2017-08-01,95
2017-08-02,95
2017-08-03,95
2017-08-04,95
2017-08-05,95
2017-08-06,91
2017-08-09,91
2017-08-10,91
2017-08-11,91
2017-08-12,91
2017-08-13,87
2017-08-14,87
2017-08-15,87
2017-08-17,87
2017-08-18,87
2017-08-19,87
2017-08-20,83
2017-08-21,83
2017-08-22,83
2017-08-23,83
2017-08-24,83
2017-08-25,83
2017-08-26,83
2017-08-27,80
2017-08-28,80
2017-08-29,80
2017-08-30,80
2017-08-31,80
2017-09-01,80
2017-09-02,80
2017-09-03,79
2017-09-04,79
2017-09-05,79
2017-09-06,79
2017-09-07,79
2017-09-08,79
2017-09-09,79
2017-09-10,79
2017-09-11,79
2017-09-12,79
2017-09-13,79
2017-09-14,79
2017-09-15,79
2017-09-16,79
2017-09-17,79
2017-09-19,79
2017-09-20,79
2017-09-21,79
2017-09-22,79
2017-09-23,79
2017-09-24,83
2017-09-25,83
2017-09-26,83
2017-09-27,83
2017-09-28,83
2017-09-29,83
2017-09-30,83
2017-10-01,83
2017-10-02,83
2017-10-03,83
2017-10-04,83
2017-10-05,83
2017-10-06,83
2017-10-07,83
2017-10-08,83
2017-10-09,83
2017-10-10,88
2017-10-11,88
2017-10-12,88
2017-10-13,88
2017-10-14,88
2017-10-15,88
2017-10-16,88
2017-10-17,88
2017-10-18,92
2017-10-19,92
2017-10-20,92
2017-10-21,92
2017-10-22,92
2017-10-23,92
2017-10-24,92
2017-10-25,89
2017-10-26,89
2017-10-27,89
2017-10-28,89
2017-10-29,89
2017-10-30,89
2017-10-31,89
2017-11-01,91
2017-11-02,91
2017-11-03,91
2017-11-04,91
2017-11-05,91
2017-11-06,91
2017-11-07,91
2017-11-08,96
2017-11-09,96
2017-11-10,96
2017-11-11,96
2017-11-12,96
2017-11-13,96
2017-11-14,96
2017-11-15,100
2017-11-16,100
2017-11-17,100
2017-11-18,100
2017-11-19,100
2017-11-20,100
2017-11-21,102
2017-11-22,102
2017-11-23,102
2017-11-24,102
2017-11-25,102
2017-11-26,102
2017-11-27,102
2017-11-28,103
2017-11-29,103
2017-11-30,103
2017-12-01,103
2017-12-02,103
2017-12-03,103
2017-12-04,103
2017-12-05,103
2017-12-06,103
2017-12-07,103
2017-12-08,103
2017-12-09,103
2017-12-10,103
2017-12-11,103
2017-12-12,104
2017-12-14,104
2017-12-15,104
2017-12-16,104
2017-12-17,104
2017-12-18,104
2017-12-19,102
2017-12-20,102
2017-12-21,102
2017-12-22,102
2017-12-23,102
2017-12-24,102
2017-12-25,102
2017-12-26,103
2017-12-27,103
2017-12-28,103
2017-12-29,103
2017-12-30,103
2017-12-31,103
2018-01-01,104
2018-01-02,104
2018-01-03,104
2018-01-04,104
2018-01-05,104
2018-01-06,104
2018-01-07,99
2018-01-08,99
2018-01-09,99
2018-01-10,99
2018-01-11,99
2018-01-12,99
2018-01-13,97
2018-01-14,97
2018-01-15,97
2018-01-16,97
2018-01-17,97
2018-01-18,100
2018-01-19,100
2018-01-20,100
2018-01-21,100
2018-01-22,100
2018-01-23,100
2018-01-25,99
2018-01-26,99
2018-01-27,99
2018-01-28,99
2018-01-29,99
2018-01-31,101
2018-02-01,101
2018-02-02,101
2018-02-03,101
2018-02-04,101
2018-02-05,101
2018-02-06,101
2018-02-07,101
2018-02-08,101
2018-02-09,101
2018-02-10,101
2018-02-11,95
2018-02-12,95
2018-02-13,95
2018-02-14,95
2018-02-15,95
2018-02-16,95
2018-02-17,95
2018-02-18,95
2018-02-19,95
2018-02-20,95
2018-02-21,95
2018-02-22,95
2018-02-23,96
2018-02-24,96
2018-02-25,96
2018-02-26,96
2018-02-27,94
2018-02-28,94
2018-03-01,94
2018-03-02,95
2018-03-03,95
2018-03-04,95
2018-03-05,95
2018-03-06,93
2018-03-07,93
2018-03-08,93
2018-03-09,98
2018-03-10,98
2018-03-11,98
2018-03-12,100
2018-03-13,100
2018-03-14,100
2018-03-15,100
2018-03-16,102
2018-03-17,102
2018-03-18,102
2018-03-19,102
2018-03-20,101
2018-03-21,101
2018-03-23,101
2018-03-24,99
2018-03-25,99
2018-03-26,99
2018-03-27,100
2018-03-28,100
2018-03-29,100
2018-03-30,100
2018-03-31,103
2018-04-01,103
2018-04-02,103
2018-04-03,99
2018-04-04,99
2018-04-05,99
2018-04-06,99
2018-04-07,104
2018-04-08,104
2018-04-09,104
2018-04-10,104
2018-04-11,110
2018-04-12,110
2018-04-13,110
2018-04-14,110
2018-04-15,112
2018-04-16,112
2018-04-17,112
2018-04-18,112
2018-04-19,112
2018-04-20,115
2018-04-21,115
2018-04-22,115
2018-04-23,120
2018-04-24,120
2018-04-25,120
2018-04-26,120
2018-04-27,118
2018-04-28,118
2018-04-29,118
2018-04-30,116
2018-05-01,116
2018-05-04,116
2018-05-05,116
2018-05-06,116
2018-05-08,116
2018-05-09,114
2018-05-10,114
2018-05-11,114
2018-05-12,118
2018-05-13,118
2018-05-14,118
2018-05-15,118
2018-05-16,123
2018-05-17,123
2018-05-18,123
2018-05-19,123
2018-05-20,123
2018-05-21,123
2018-05-22,123
2018-05-23,117
2018-05-24,117
2018-05-25,117
2018-05-26,112
2018-05-27,112
2018-05-28,112
2018-05-29,114
2018-05-30,114
2018-05-31,114
2018-06-01,114
2018-06-02,113
2018-06-03,113
2018-06-04,113
2018-06-05,113
2018-06-06,108
2018-06-07,108
2018-06-08,108
2018-06-09,108
2018-06-10,104
2018-06-11,104
2018-06-12,104
2018-06-13,103
2018-06-14,103
2018-06-15,103
2018-06-16,103
2018-06-17,97
2018-06-18,97
2018-06-19,97
2018-06-20,97
2018-06-21,93
2018-06-22,93
2018-06-23,93
2018-06-24,93
2018-06-25,91
2018-06-26,91
2018-06-27,91
2018-06-28,91
2018-06-29,93
2018-06-30,93
2018-07-01,93
2018-07-02,93
2018-07-03,97
2018-07-04,97
2018-07-05,97
2018-07-06,97
2018-07-07,94
2018-07-08,94
2018-07-09,94
2018-07-10,96
2018-07-11,96
2018-07-12,96
2018-07-13,96
2018-07-14,91
2018-07-15,91
2018-07-16,91
2018-07-17,87
2018-07-18,87
2018-07-19,87
2018-07-20,87
2018-07-21,84
2018-07-22,84
2018-07-23,85
2018-07-24,85
2018-07-25,85
2018-07-26,85
2018-07-27,86
2018-07-28,86
2018-07-29,86
2018-07-30,86
2018-07-31,87
2018-08-01,87
2018-08-02,87
2018-08-03,87
2018-08-04,92
2018-08-05,92
2018-08-06,92
2018-08-07,92
2018-08-08,92
2018-08-09,92
2018-08-10,92
2018-08-11,92
2018-08-12,93
2018-08-14,93
2018-08-16,93
2018-08-17,93
2018-08-18,93
2018-08-19,93
2018-08-20,93
2018-08-21,93
2018-08-22,89
2018-08-23,89
2018-08-24,89
2018-08-25,94
2018-08-26,94
2018-08-27,94
2018-08-28,95
2018-08-29,95
2018-08-30,95
2018-08-31,99
2018-09-01,99
2018-09-02,99
2018-09-03,103
2018-09-04,103
2018-09-05,103
2018-09-06,106
2018-09-07,106
2018-09-08,109
2018-09-09,109
2018-09-10,109
2018-09-11,109
2018-09-12,112
2018-09-13,112
2018-09-14,112
2018-09-15,112
2018-09-16,112
2018-09-17,112
2018-09-18,112
2018-09-19,112
2018-09-20,112
2018-09-21,112
2018-09-22,117
2018-09-23,117
2018-09-24,117
2018-09-25,117
2018-09-26,117
2018-09-27,117
2018-09-28,117
2018-09-29,117
2018-09-30,118
2018-10-02,118
2018-10-03,123
2018-10-04,123
2018-10-05,123
2018-10-06,124
2018-10-07,124
2018-10-08,124
2018-10-09,130
2018-10-10,130
2018-10-11,130
2018-10-12,135
2018-10-13,135
2018-10-14,135
2018-10-15,133
2018-10-16,133
2018-10-17,133
2018-10-18,133
2018-10-19,133
2018-10-20,133
2018-10-21,136
2018-10-22,136
2018-10-23,136
2018-10-24,140
2018-10-25,140
2018-10-26,140
2018-10-27,146
2018-10-28,146
2018-10-29,146
2018-10-30,147
2018-10-31,147
2018-11-01,154
2018-11-03,154
2018-11-04,156
2018-11-05,156
2018-11-06,155
2018-11-07,155
2018-11-08,155
2018-11-09,161
2018-11-10,161
2018-11-11,161
2018-11-12,157
2018-11-13,157
2018-11-14,157
2018-11-15,157
2018-11-16,157
2018-11-17,157
2018-11-18,157
2018-11-19,157
2018-11-20,157
2018-11-21,154
2018-11-22,154
2018-11-23,149
2018-11-24,149
2018-11-25,144
2018-11-26,144
2018-11-27,144
2018-11-28,141
2018-11-29,141
2018-12-01,135
2018-12-02,135
2018-12-03,135
2018-12-04,132
2018-12-05,132
2018-12-07,130
2018-12-09,125
2018-12-10,126
2018-12-11,126
2018-12-12,126
2018-12-13,126
2018-12-14,126
2018-12-15,126
2018-12-16,133
2018-12-17,133
2018-12-18,133
2018-12-19,139
2018-12-20,139
2018-12-21,144
2018-12-22,144
2018-12-23,145
2018-12-24,145
2018-12-25,143
2018-12-26,143
2018-12-27,149
2018-12-28,149
2018-12-29,141
2018-12-30,141
2018-12-31,133
2019-01-01,133
2019-01-02,138
2019-01-03,138
2019-01-04,134
2019-01-05,134
2019-01-06,134
2019-01-08,134
2019-01-10,130
2019-01-11,126
2019-01-12,126
2019-01-13,123
2019-01-14,123
2019-01-15,123
2019-01-16,123
2019-01-17,119
2019-01-18,119
2019-01-19,116
2019-01-20,116
2019-01-21,115
2019-01-22,115
2019-01-23,110
2019-01-24,110
2019-01-25,113
2019-01-26,113
2019-01-27,111
2019-01-28,111
2019-01-29,114
2019-01-30,114
2019-01-31,114
2019-02-01,120
2019-02-02,120
2019-02-03,118
2019-02-04,118
2019-02-05,119
2019-02-06,119
2019-02-07,121
2019-02-08,121
2019-02-09,125
2019-02-10,125
2019-02-11,128
2019-02-12,128
2019-02-13,127
2019-02-14,127
2019-02-15,127
2019-02-16,128
2019-02-17,128
2019-02-18,128
2019-02-19,127
2019-02-20,127
2019-02-21,121
2019-02-22,121
2019-02-23,127
2019-02-24,127
2019-02-25,121
2019-02-26,121
2019-02-27,121
2019-02-28,121
2019-03-01,121
2019-03-02,128
2019-03-03,128
2019-03-04,128
2019-03-05,128
2019-03-06,126
2019-03-07,126
2019-03-08,126
2019-03-09,133
2019-03-10,133
2019-03-11,127
2019-03-12,127
2019-03-13,122
2019-03-14,122
2019-03-15,122
2019-03-16,121
2019-03-17,121
2019-03-18,124
2019-03-19,124
2019-03-20,124
2019-03-21,124
2019-03-22,124
2019-03-23,118
2019-03-24,118
2019-03-25,118
2019-03-26,112
2019-03-27,112
2019-03-28,112
2019-03-29,106
2019-03-30,106
2019-03-31,106
2019-04-01,103
2019-04-02,103
2019-04-03,103
2019-04-04,103
2019-04-05,103
2019-04-06,103
2019-04-07,103
2019-04-08,109
2019-04-09,109
2019-04-10,109
2019-04-11,107
2019-04-12,102
2019-04-13,102
2019-04-14,97
2019-04-15,97
2019-04-16,102
2019-04-17,102
2019-04-18,99
2019-04-19,99
2019-04-20,101
2019-04-21,101
2019-04-22,105
2019-04-23,105
2019-04-24,100
2019-04-25,100
2019-04-26,97
2019-04-27,97
2019-04-28,95
2019-04-29,95
2019-04-30,91
2019-05-01,91
2019-05-02,91
2019-05-03,91
2019-05-04,91
2019-05-05,95
2019-05-06,95
2019-05-07,95
2019-05-08,100
2019-05-09,100
2019-05-10,100
2019-05-11,104
2019-05-12,104
2019-05-13,109
2019-05-14,109
2019-05-15,109
2019-05-16,112
2019-05-17,112
2019-05-18,115
2019-05-19,115
2019-05-20,118
2019-05-21,118
2019-05-22,118
2019-05-23,115
2019-05-24,115
2019-05-25,119
2019-05-26,119
2019-05-27,125
2019-05-28,125
2019-05-29,127
2019-05-30,127
2019-05-31,127
2019-06-01,127
2019-06-02,127
2019-06-03,127
2019-06-04,127
2019-06-05,129
2019-06-06,129
2019-06-07,129
2019-06-08,128
2019-06-09,128
2019-06-10,128
2019-06-11,130
2019-06-12,130
2019-06-13,130
2019-06-14,127
2019-06-15,127
2019-06-16,127
2019-06-17,125
2019-06-18,125
2019-06-19,125
2019-06-20,132
2019-06-21,132
2019-06-22,132
2019-06-23,139
2019-06-24,139
2019-06-25,139
2019-06-26,141
2019-06-27,141
2019-06-28,141
2019-06-29,144
2019-06-30,144
2019-07-01,144
2019-07-02,146
2019-07-03,146
2019-07-04,146
2019-07-05,150
2019-07-06,150
2019-07-07,150
2019-07-08,158
2019-07-09,158
2019-07-10,158
2019-07-11,165
2019-07-12,165
2019-07-13,165
2019-07-14,166
