date_obj,Odium%20shard%201 price
2015-11-08,329334
2015-11-09,313266
2015-11-10,313266
2015-11-11,313266
2015-11-12,313266
2015-11-13,313266
2015-11-14,313266
2015-11-15,313266
2015-11-16,313266
2015-11-17,313266
2015-11-18,313266
2015-11-19,313266
2015-11-20,313266
2015-11-21,313266
2015-11-22,313266
2015-11-23,313266
2015-11-24,313266
2015-11-25,313266
2015-11-26,313266
2015-11-27,313266
2015-11-28,313266
2015-11-29,313266
2015-11-30,297772
2015-12-01,297772
2015-12-02,297772
2015-12-03,297772
2015-12-04,297772
2015-12-05,297772
2015-12-06,297772
2015-12-07,297772
2015-12-08,297772
2015-12-09,297772
2015-12-10,297772
2015-12-11,297772
2015-12-12,297772
2015-12-13,297772
2015-12-14,297772
2015-12-15,297772
2015-12-16,297772
2015-12-17,297772
2015-12-18,297772
2015-12-19,282994
2015-12-20,282994
2015-12-21,282994
2015-12-22,282994
2015-12-23,282994
2015-12-24,282994
2015-12-25,282994
2015-12-26,282994
2015-12-27,282994
2015-12-28,282994
2015-12-29,282994
2015-12-30,282994
2015-12-31,282994
2016-01-01,282994
2016-01-02,282994
2016-01-03,282994
2016-01-04,282994
2016-01-05,282994
2016-01-06,268966
2016-01-07,268966
2016-01-08,268966
2016-01-09,268966
2016-01-10,268966
2016-01-11,268966
2016-01-12,268966
2016-01-13,268966
2016-01-14,268966
2016-01-15,268966
2016-01-16,268966
2016-01-17,268966
2016-01-18,268966
2016-01-19,256541
2016-01-20,256541
2016-01-21,256541
2016-01-22,256541
2016-01-23,256541
2016-01-24,256541
2016-01-25,256541
2016-01-26,256541
2016-01-27,256541
2016-01-28,256541
2016-01-29,256541
2016-01-30,256541
2016-01-31,243795
2016-02-01,243795
2016-02-02,243795
2016-02-03,243795
2016-02-04,243795
2016-02-05,243795
2016-02-06,243795
2016-02-07,243795
2016-02-08,243795
2016-02-09,243795
2016-02-10,243795
2016-02-11,243795
2016-02-12,243795
2016-02-13,232312
2016-02-14,232312
2016-02-15,232312
2016-02-16,232312
2016-02-17,232312
2016-02-18,232312
2016-02-19,232312
2016-02-20,232312
2016-02-21,232312
2016-02-22,232312
2016-02-23,232312
2016-02-24,232312
2016-02-25,232312
2016-02-26,232312
2016-02-27,220762
2016-02-28,220762
2016-02-29,220762
2016-03-01,220762
2016-03-02,220762
2016-03-03,220762
2016-03-04,220762
2016-03-05,220762
2016-03-06,220762
2016-03-07,220762
2016-03-08,220762
2016-03-09,220762
2016-03-10,220762
2016-03-11,220762
2016-03-12,220762
2016-03-13,209775
2016-03-14,209775
2016-03-15,209775
2016-03-16,209775
2016-03-17,209775
2016-03-18,209775
2016-03-19,209775
2016-03-20,209775
2016-03-21,209775
2016-03-22,209775
2016-03-23,209775
2016-03-24,209775
2016-03-25,209775
2016-03-26,209775
2016-03-27,209775
2016-03-28,199362
2016-03-29,199362
2016-03-30,199362
2016-03-31,199362
2016-04-01,199362
2016-04-02,199362
2016-04-03,199362
2016-04-04,199362
2016-04-05,199362
2016-04-06,199362
2016-04-07,199362
2016-04-08,199362
2016-04-09,199362
2016-04-10,199362
2016-04-11,199362
2016-04-12,199362
2016-04-13,199362
2016-04-14,199362
2016-04-15,199362
2016-04-16,199362
2016-04-17,189532
2016-04-18,189532
2016-04-19,189532
2016-04-20,189532
2016-04-21,189532
2016-04-22,189532
2016-04-23,189532
2016-04-24,189532
2016-04-25,189532
2016-04-26,189532
2016-04-27,189532
2016-04-28,189532
2016-04-29,189532
2016-04-30,189532
2016-05-01,189532
2016-05-02,189532
2016-05-03,180105
2016-05-04,180105
2016-05-05,180105
2016-05-06,180105
2016-05-07,180105
2016-05-08,180105
2016-05-09,180105
2016-05-10,180105
2016-05-11,180105
2016-05-12,180105
2016-05-13,180105
2016-05-14,180105
2016-05-15,180105
2016-05-16,180105
2016-05-17,180105
2016-05-18,171176
2016-05-19,171176
2016-05-22,171176
2016-05-23,171176
2016-05-24,171176
2016-05-25,171176
2016-05-26,171176
2016-05-27,171176
2016-05-28,171176
2016-05-29,171176
2016-05-30,171176
2016-05-31,171176
2016-06-01,171176
2016-06-02,171176
2016-06-03,162692
2016-06-04,162692
2016-06-05,162692
2016-06-06,162692
2016-06-07,162692
2016-06-08,162692
2016-06-09,162692
2016-06-10,162692
2016-06-11,162692
2016-06-12,162692
2016-06-13,162692
2016-06-14,162692
2016-06-15,162692
2016-06-16,162692
2016-06-17,162692
2016-06-18,162692
2016-06-19,162692
2016-06-20,162692
2016-06-21,154699
2016-06-22,154699
2016-06-23,154699
2016-06-24,154699
2016-06-25,154699
2016-06-26,154699
2016-06-27,154699
2016-06-28,154699
2016-06-29,154699
2016-06-30,154699
2016-07-01,154699
2016-07-02,154699
2016-07-03,154699
2016-07-04,154699
2016-07-05,154699
2016-07-06,154699
2016-07-07,154699
2016-07-08,154699
2016-07-09,154699
2016-07-10,154699
2016-07-11,154699
2016-07-12,154699
2016-07-13,147199
2016-07-14,147199
2016-07-15,147199
2016-07-16,147199
2016-07-17,147199
2016-07-18,147199
2016-07-23,147199
2016-07-24,147199
2016-07-25,147199
2016-07-26,147199
2016-07-27,147199
2016-07-28,147199
2016-07-29,147199
2016-07-30,147199
2016-07-31,147199
2016-08-01,147199
2016-08-02,147199
2016-08-03,147199
2016-08-04,147199
2016-08-05,147199
2016-08-06,147199
2016-08-07,140108
2016-08-08,140108
2016-08-09,140108
2016-08-10,140108
2016-08-11,140108
2016-08-12,140108
2016-08-13,140108
2016-08-14,140108
2016-08-15,140108
2016-08-16,140108
2016-08-17,140108
2016-08-18,140108
2016-08-19,140108
2016-08-20,140108
2016-08-21,140108
2016-08-22,140108
2016-08-23,140108
2016-08-24,140108
2016-08-25,140108
2016-08-26,140108
2016-08-28,140108
2016-08-31,133183
2016-09-01,133183
2016-09-02,133183
2016-09-03,133183
2016-09-04,133183
2016-09-05,133183
2016-09-06,133183
2016-09-07,133183
2016-09-08,133183
2016-09-09,133183
2016-09-10,133183
2016-09-11,133183
2016-09-12,133183
2016-09-13,133183
2016-09-14,133183
2016-09-15,133183
2016-09-16,133183
2016-09-17,133183
2016-09-18,133183
2016-09-19,133183
2016-09-20,133183
2016-09-21,133183
2016-09-22,133183
2016-09-23,133183
2016-09-24,133183
2016-09-25,126725
2016-09-26,126725
2016-09-27,126725
2016-09-28,126725
2016-09-29,126725
2016-09-30,126725
2016-10-01,126725
2016-10-02,126725
2016-10-03,126725
2016-10-04,126725
2016-10-05,126725
2016-10-06,126725
2016-10-07,126725
2016-10-08,126725
2016-10-09,126725
2016-10-10,126725
2016-10-11,126725
2016-10-12,126725
2016-10-13,126725
2016-10-14,126725
2016-10-15,126725
2016-10-16,126725
2016-10-17,126725
2016-10-18,120580
2016-10-19,120580
2016-10-20,120580
2016-10-21,120580
2016-10-22,120580
2016-10-23,120580
2016-10-24,120580
2016-10-25,120580
2016-10-26,120580
2016-10-27,120580
2016-10-28,120580
2016-10-29,120580
2016-10-30,120580
2016-10-31,120580
2016-11-01,120580
2016-11-02,120580
2016-11-03,120580
2016-11-04,120580
2016-11-05,120580
2016-11-06,120580
2016-11-07,120580
2016-11-08,115326
2016-11-09,115326
2016-11-10,115326
2016-11-11,115326
2016-11-12,115326
2016-11-13,115326
2016-11-14,115326
2016-12-07,111992
2016-12-08,111992
2016-12-09,111992
2016-12-10,111992
2016-12-11,111992
2016-12-12,111992
2016-12-13,111992
2016-12-14,111992
2016-12-15,111992
2016-12-16,111992
2016-12-17,108418
2016-12-18,108418
2016-12-19,108418
2016-12-20,108418
2016-12-21,108418
2016-12-22,108418
2016-12-23,108418
2016-12-24,108418
2016-12-25,108418
2016-12-26,108418
2016-12-27,108418
2016-12-28,108418
2016-12-29,108418
2016-12-30,103107
2016-12-31,103107
2017-01-01,103107
2017-01-03,103107
2017-01-04,103107
2017-01-05,103107
2017-01-06,103107
2017-01-07,103055
2017-01-08,103055
2017-01-09,103055
2017-01-10,103055
2017-01-11,103055
2017-01-12,103055
2017-01-13,103055
2017-01-14,103055
2017-01-15,103055
2017-01-16,103055
2017-01-17,101710
2017-01-18,101710
2017-01-19,101710
2017-01-20,101710
2017-01-21,101710
2017-01-22,101710
2017-01-27,101710
2017-01-28,105348
2017-01-29,105348
2017-01-30,105348
2017-01-31,105348
2017-02-01,105348
2017-02-02,105348
2017-02-03,105348
2017-02-04,105348
2017-02-05,105348
2017-02-06,105348
2017-02-07,105348
2017-02-08,105920
2017-02-09,105920
2017-02-10,105920
2017-02-11,105920
2017-02-12,105920
2017-02-13,105920
2017-02-14,105920
2017-02-15,105920
2017-02-16,105920
2017-02-18,105920
2017-02-19,105337
2017-02-20,105337
2017-02-21,105337
2017-02-22,105337
2017-02-23,105337
2017-02-24,105337
2017-02-25,105337
2017-02-26,105337
2017-02-27,105337
2017-02-28,105698
2017-03-01,105698
2017-03-02,105698
2017-03-03,105698
2017-03-04,105698
2017-03-05,105698
2017-03-06,105698
2017-03-07,110658
2017-03-08,110658
2017-03-09,110658
2017-03-10,110658
2017-03-11,110658
2017-03-12,110658
2017-03-13,110658
2017-03-14,110658
2017-03-15,115845
2017-03-16,115845
2017-03-17,115845
2017-03-18,115845
2017-03-19,115845
2017-03-20,115845
2017-03-21,115845
2017-03-22,115845
2017-03-23,121328
2017-03-24,121328
2017-03-25,121328
2017-03-26,121328
2017-03-27,121328
2017-03-28,121328
2017-03-29,121328
2017-03-30,121328
2017-03-31,127125
2017-04-01,127125
2017-04-02,127125
2017-04-03,127125
2017-04-04,127125
2017-04-12,132740
2017-04-13,132740
2017-04-14,132740
2017-04-15,132740
2017-04-16,138873
2017-04-17,138873
2017-04-18,138873
2017-04-19,138873
2017-04-20,138873
2017-04-21,138873
2017-04-22,138873
2017-04-23,138873
2017-04-24,145494
2017-04-25,145494
2017-04-26,145494
2017-04-27,145494
2017-04-28,145494
2017-04-29,145494
2017-04-30,145494
2017-05-01,145494
2017-05-02,152351
2017-05-03,152351
2017-05-04,152351
2017-05-05,152351
2017-05-06,152351
2017-05-07,152351
2017-05-08,152351
2017-05-09,152351
2017-05-10,152351
2017-05-11,152351
2017-05-12,159115
2017-05-13,159115
2017-05-14,159115
2017-05-15,159115
2017-05-16,159115
2017-05-17,159115
2017-05-18,159115
2017-05-19,159115
2017-05-20,159115
2017-05-21,159115
2017-05-22,159115
2017-05-23,159115
2017-05-24,159115
2017-05-25,166429
2017-05-26,166429
2017-05-27,166429
2017-05-28,166429
2017-05-29,166429
2017-05-30,166429
2017-05-31,166429
2017-06-01,166429
2017-06-02,166429
2017-06-03,166429
2017-06-06,173935
2017-06-07,173935
2017-06-08,173935
2017-06-09,173935
2017-06-10,173935
2017-06-11,173935
2017-06-12,173935
2017-06-13,173935
2017-06-14,182105
2017-06-15,182105
2017-06-16,182105
2017-06-17,182105
2017-06-18,182105
2017-06-19,182105
2017-06-20,182105
2017-06-21,182105
2017-06-22,182105
2017-06-23,182105
2017-06-24,182105
2017-06-25,182105
2017-06-26,190707
2017-06-27,190707
2017-06-28,190707
2017-06-29,190707
2017-06-30,190707
2017-07-01,190707
2017-07-02,190707
2017-07-03,190707
2017-07-04,190707
2017-07-05,190707
2017-07-06,190707
2017-07-07,190707
2017-07-08,190707
2017-07-13,199356
2017-07-14,199356
2017-07-15,199356
2017-07-16,199356
2017-07-17,199356
2017-07-18,199356
2017-07-19,199356
2017-07-20,199356
2017-07-21,199356
2017-07-22,208788
2017-07-23,208788
2017-07-24,208788
2017-07-25,208788
2017-07-26,208788
2017-07-27,208788
2017-07-28,208788
2017-07-29,208788
2017-07-30,208788
2017-07-31,208788
2017-08-01,208788
2017-08-02,218246
2017-08-03,218246
2017-08-04,218246
2017-08-05,218246
2017-08-06,218246
2017-08-09,218246
2017-08-10,218246
2017-08-11,218246
2017-08-12,227979
2017-08-13,227979
2017-08-14,227979
2017-08-15,227979
2017-08-17,227979
2017-08-18,227979
2017-08-19,227979
2017-08-20,227979
2017-08-21,227979
2017-08-22,227979
2017-08-23,238479
2017-08-24,238479
2017-08-25,238479
2017-08-26,238479
2017-08-27,238479
2017-08-28,238479
2017-08-29,238479
2017-08-30,238479
2017-08-31,238479
2017-09-01,238479
2017-09-02,238479
2017-09-03,238479
2017-09-04,249706
2017-09-05,249706
2017-09-06,249706
2017-09-07,249706
2017-09-08,249706
2017-09-09,249706
2017-09-10,249706
2017-09-11,249706
2017-09-12,249706
2017-09-13,260937
2017-09-14,260937
2017-09-15,260937
2017-09-16,260937
2017-09-17,260937
2017-09-19,260937
2017-09-20,260937
2017-09-21,260937
2017-09-22,260937
2017-09-23,260937
2017-09-24,260937
2017-09-25,272461
2017-09-26,272461
2017-09-27,272461
2017-09-28,272461
2017-09-29,272461
2017-09-30,272461
2017-10-01,272461
2017-10-02,272461
2017-10-03,272461
2017-10-04,272461
2017-10-05,272461
2017-10-06,272461
2017-10-07,272461
2017-10-08,281979
2017-10-09,281979
2017-10-10,281979
2017-10-11,281979
2017-10-12,281979
2017-10-13,281979
2017-10-14,281979
2017-10-15,281979
2017-10-16,281979
2017-10-17,281979
2017-10-18,281979
2017-10-19,281979
2017-10-20,281979
2017-10-21,281979
2017-10-22,294858
2017-10-23,294858
2017-10-24,294858
2017-10-25,294858
2017-10-26,294858
2017-10-27,294858
2017-10-28,294858
2017-10-29,294858
2017-10-30,294858
2017-10-31,294858
2017-11-01,294858
2017-11-02,294858
2017-11-03,308698
2017-11-04,308698
2017-11-05,308698
2017-11-06,308698
2017-11-07,308698
2017-11-08,308698
2017-11-09,308698
2017-11-10,308698
2017-11-11,308698
2017-11-12,308698
2017-11-13,308698
2017-11-14,321884
2017-11-15,321884
2017-11-16,321884
2017-11-17,321884
2017-11-18,321884
2017-11-19,321884
2017-11-20,321884
2017-11-21,321884
2017-11-22,321884
2017-11-23,321884
2017-11-24,321884
2017-11-25,321884
2017-11-26,321884
2017-11-27,321884
2017-11-28,336712
2017-11-29,336712
2017-11-30,336712
2017-12-01,336712
2017-12-02,336712
2017-12-03,336712
2017-12-04,336712
2017-12-05,336712
2017-12-06,336712
2017-12-07,336712
2017-12-08,336712
2017-12-09,336712
2017-12-10,336712
2017-12-11,336712
2017-12-12,352512
2017-12-14,352512
2017-12-15,352512
2017-12-16,352512
2017-12-17,352512
2017-12-18,352512
2017-12-19,352512
2017-12-20,352512
2017-12-21,352512
2017-12-22,352512
2017-12-23,352512
2017-12-24,369274
2017-12-25,369274
2017-12-26,369274
2017-12-27,369274
2017-12-28,369274
2017-12-29,369274
2017-12-30,369274
2017-12-31,369274
2018-01-01,369274
2018-01-02,369274
2018-01-03,369274
2018-01-04,369274
2018-01-05,386497
2018-01-06,386497
2018-01-07,386497
2018-01-08,386497
2018-01-09,386497
2018-01-10,386497
2018-01-11,386497
2018-01-12,386497
2018-01-13,386497
2018-01-14,386497
2018-01-15,386497
2018-01-16,386497
2018-01-17,386497
2018-01-18,404461
2018-01-19,404461
2018-01-20,404461
2018-01-21,404461
2018-01-22,404461
2018-01-23,404461
2018-01-24,404461
2018-01-25,404461
2018-01-26,423480
2018-01-27,423480
2018-01-28,423480
2018-01-29,423480
2018-01-31,423480
2018-02-01,423480
2018-02-02,443035
2018-02-03,443035
2018-02-04,443035
2018-02-05,443035
2018-02-06,443035
2018-02-07,443035
2018-02-08,443035
2018-02-09,443035
2018-02-10,463731
2018-02-11,463731
2018-02-12,463731
2018-02-13,463731
2018-02-14,463731
2018-02-15,463731
2018-02-16,463731
2018-02-17,463731
2018-02-18,463731
2018-02-19,484940
2018-02-20,484940
2018-02-21,484940
2018-02-22,484940
2018-02-23,484940
2018-02-24,484940
2018-02-25,484940
2018-02-26,484940
2018-02-27,484940
2018-03-01,506687
2018-03-02,506687
2018-03-03,506687
2018-03-04,506687
2018-03-05,506687
2018-03-06,506687
2018-03-07,506687
2018-03-08,530198
2018-03-09,530198
2018-03-10,530198
2018-03-11,530198
2018-03-12,530198
2018-03-13,530198
2018-03-14,530198
2018-03-15,530198
2018-03-16,530198
2018-03-17,530198
2018-03-18,550113
2018-03-19,550113
2018-03-20,550113
2018-03-21,550113
2018-03-23,550113
2018-03-24,550113
2018-03-26,550113
2018-03-27,550113
2018-03-28,550113
2018-03-29,571755
2018-03-30,571755
2018-03-31,571755
2018-04-01,571755
2018-04-02,571755
2018-04-03,571755
2018-04-04,571755
2018-04-05,571755
2018-04-06,571755
2018-04-08,571755
2018-04-09,571755
2018-04-10,547125
2018-04-11,547125
2018-04-12,547125
2018-04-13,547125
2018-04-14,547125
2018-04-15,547125
2018-04-16,547125
2018-04-17,547125
2018-04-18,547125
2018-04-19,547125
2018-04-20,547125
2018-04-21,550999
2018-04-22,550999
2018-04-23,550999
2018-04-24,550999
2018-04-25,550999
2018-04-26,550999
2018-04-27,550999
2018-04-28,550999
2018-04-29,573625
2018-04-30,573625
2018-05-01,573625
2018-05-02,573625
2018-05-04,573625
2018-05-05,573625
2018-05-06,573625
2018-05-07,573625
2018-05-08,573625
2018-05-09,592358
2018-05-10,592358
2018-05-11,592358
2018-05-12,592358
2018-05-13,592358
2018-05-14,592358
2018-05-15,592358
2018-05-16,592358
2018-05-17,592358
2018-05-18,592358
2018-05-19,612435
2018-05-20,612435
2018-05-21,612435
2018-05-22,612435
2018-05-23,612435
2018-05-24,612435
2018-05-25,612435
2018-05-26,612435
2018-05-27,612435
2018-05-28,612435
2018-05-29,640387
2018-05-30,640387
2018-05-31,640387
2018-06-01,640387
2018-06-02,640387
2018-06-03,640387
2018-06-04,640387
2018-06-05,640387
2018-06-06,640387
2018-06-07,669141
2018-06-08,669141
2018-06-09,669141
2018-06-10,669141
2018-06-11,669141
2018-06-12,669141
2018-06-13,669141
2018-06-14,669141
2018-06-15,669141
2018-06-16,669141
2018-06-17,686380
2018-06-18,686380
2018-06-19,686380
2018-06-20,686380
2018-06-21,686380
2018-06-22,686380
2018-06-23,686380
2018-06-24,686380
2018-06-25,686380
2018-06-26,686380
2018-06-27,686380
2018-06-28,652424
2018-06-29,652424
2018-06-30,652424
2018-07-01,652424
2018-07-02,652424
2018-07-03,652424
2018-07-04,652424
2018-07-05,652424
2018-07-06,652424
2018-07-07,652424
2018-07-08,652424
2018-07-09,652424
2018-07-10,652424
2018-07-11,626444
2018-07-12,626444
2018-07-13,626444
2018-07-14,626444
2018-07-15,626444
2018-07-16,626444
2018-07-17,626444
2018-07-18,626444
2018-07-19,626444
2018-07-20,626444
2018-07-21,626444
2018-07-22,598503
2018-07-23,598503
2018-07-24,598503
2018-07-25,598503
2018-07-26,598503
2018-07-27,598503
2018-07-28,598503
2018-07-29,598503
2018-07-30,598503
2018-07-31,598503
2018-08-01,598503
2018-08-02,570210
2018-08-03,570210
2018-08-04,570210
2018-08-05,570210
2018-08-06,570210
2018-08-07,570210
2018-08-08,570210
2018-08-09,570210
2018-08-10,570210
2018-08-11,570210
2018-08-12,570210
2018-08-14,543836
2018-08-16,543836
2018-08-17,543836
2018-08-18,543836
2018-08-19,543836
2018-08-20,543836
2018-08-21,543836
2018-08-22,543836
2018-08-23,543836
2018-08-24,517125
2018-08-25,517125
2018-08-26,517125
2018-08-27,517125
2018-08-28,517125
2018-08-29,517125
2018-08-30,517125
2018-08-31,517125
2018-09-01,517125
2018-09-02,492415
2018-09-03,492415
2018-09-04,492415
2018-09-05,492415
2018-09-06,492415
2018-09-07,492415
2018-09-08,492415
2018-09-09,492415
2018-09-10,492415
2018-09-11,468192
2018-09-12,468192
2018-09-13,468192
2018-09-14,468192
2018-09-15,468192
2018-09-16,468192
2018-09-17,468192
2018-09-18,468192
2018-09-19,468192
2018-09-20,468192
2018-09-21,468192
2018-09-22,445741
2018-09-23,445741
2018-09-24,445741
2018-09-25,445741
2018-09-26,445741
2018-09-27,445741
2018-09-28,445741
2018-09-29,445741
2018-09-30,445741
2018-10-02,423855
2018-10-03,423855
2018-10-04,423855
2018-10-05,423855
2018-10-06,423855
2018-10-07,423855
2018-10-08,423855
2018-10-09,407381
2018-10-10,407381
2018-10-11,407381
2018-10-12,407381
2018-10-13,407381
2018-10-14,407381
2018-10-15,407381
2018-10-16,407381
2018-10-17,407381
2018-10-18,407381
2018-10-19,407381
2018-10-20,391043
2018-10-21,391043
2018-10-22,391043
2018-10-23,391043
2018-10-24,391043
2018-10-25,391043
2018-10-26,391043
2018-10-27,391043
2018-10-28,391043
2018-10-29,391043
2018-10-30,376619
2018-10-31,376619
2018-11-01,376619
2018-11-03,376619
2018-11-04,376619
2018-11-05,376619
2018-11-06,359059
2018-11-07,359059
2018-11-08,359059
2018-11-09,359059
2018-11-10,359059
2018-11-11,359059
2018-11-12,359059
2018-11-13,359059
2018-11-15,342145
2018-11-16,342145
2018-11-17,342145
2018-11-18,342145
2018-11-19,325740
2018-11-20,325740
2018-11-21,325740
2018-11-22,325740
2018-11-23,325740
2018-11-24,325740
2018-11-25,310495
2018-11-26,310495
2018-11-27,310495
2018-11-28,310495
2018-11-29,310495
2018-12-01,310495
2018-12-02,307020
2018-12-03,307020
2018-12-04,307020
2018-12-05,307020
2018-12-07,307020
2018-12-09,296100
2018-12-10,296100
2018-12-11,296100
2018-12-13,296100
2018-12-14,296100
2018-12-15,296100
2018-12-16,288196
2018-12-17,288196
2018-12-18,288196
2018-12-19,288196
2018-12-20,288196
2018-12-21,288196
2018-12-22,288196
2018-12-23,294412
2018-12-24,294412
2018-12-25,294412
2018-12-26,294412
2018-12-27,294412
2018-12-28,294412
2018-12-29,294412
2018-12-30,286956
2018-12-31,286956
2019-01-01,286956
2019-01-02,286956
2019-01-03,286956
2019-01-04,286956
2019-01-05,295757
2019-01-06,295757
2019-01-08,295757
2019-01-10,295757
2019-01-11,295757
2019-01-12,295686
2019-01-13,295686
2019-01-14,295686
2019-01-15,295686
2019-01-16,295686
2019-01-17,295686
2019-01-18,295686
2019-01-19,284100
2019-01-20,284100
2019-01-21,284100
2019-01-22,284100
2019-01-23,284100
2019-01-24,284100
2019-01-25,284100
2019-01-26,282911
2019-01-27,282911
2019-01-28,282911
2019-01-29,282911
2019-01-30,282911
2019-01-31,282911
2019-02-01,293080
2019-02-02,293080
2019-02-03,293080
2019-02-04,293080
2019-02-05,293080
2019-02-06,293080
2019-02-07,298073
2019-02-08,298073
2019-02-09,298073
2019-02-10,298073
2019-02-11,298073
2019-02-12,298073
2019-02-13,298073
2019-02-14,298073
2019-02-15,283861
2019-02-16,283861
2019-02-17,283861
2019-02-18,283861
2019-02-19,283861
2019-02-20,283861
2019-02-21,283861
2019-02-22,283861
2019-02-23,271130
2019-02-24,271130
2019-02-25,271130
2019-02-26,271130
2019-02-27,271130
2019-02-28,271130
2019-03-01,271130
2019-03-02,271130
2019-03-03,271130
2019-03-04,271130
2019-03-05,271130
2019-03-06,257577
2019-03-07,257577
2019-03-08,257577
2019-03-09,257577
2019-03-10,257577
2019-03-11,257577
2019-03-12,257577
2019-03-13,257577
2019-03-14,245155
2019-03-15,245155
2019-03-16,245155
2019-03-17,245155
2019-03-18,245155
2019-03-19,245155
2019-03-20,245155
2019-03-21,245155
2019-03-22,245155
2019-03-23,245155
2019-03-24,232911
2019-03-25,232911
2019-03-26,232911
2019-03-27,232911
2019-03-28,232911
2019-03-29,232911
2019-03-30,232911
2019-03-31,232911
2019-04-01,232911
2019-04-02,232911
2019-04-03,221723
2019-04-04,221723
2019-04-05,221723
2019-04-06,221723
2019-04-07,221723
2019-04-08,221723
