date_obj,Black%20platebody%20(h5) price
2019-11-29,5174
2019-11-30,5174
2019-12-01,5174
2019-12-02,5174
2019-12-03,5174
2019-12-04,5174
2019-12-05,5174
2019-12-06,5280
2019-12-07,5280
2019-12-08,5280
2019-12-09,5280
2019-12-10,5280
2019-12-11,5167
2019-12-12,5167
2019-12-13,5167
2019-12-14,5167
2019-12-15,5083
2019-12-16,5083
2019-12-17,5083
2019-12-18,5083
2019-12-19,5083
2019-12-20,5083
2019-12-21,5112
2019-12-22,5112
2019-12-23,5112
2019-12-24,5112
2019-12-25,4873
2019-12-26,4873
2019-12-27,4873
2019-12-28,4789
2019-12-29,4789
2019-12-30,4789
2019-12-31,4789
2020-01-01,4789
2020-01-02,4738
2020-01-03,4738
2020-01-04,4738
2020-01-05,4738
2020-01-06,4738
2020-01-07,4715
2020-01-08,4715
2020-01-09,4715
2020-01-10,4715
2020-01-11,4715
2020-01-12,4657
2020-01-13,4657
2020-01-14,4657
2020-01-15,4657
2020-01-16,4657
2020-01-17,4706
2020-01-18,4706
2020-01-19,4706
2020-01-20,4706
2020-01-21,4706
2020-01-22,4904
2020-01-23,4904
2020-01-24,4904
2020-01-25,4904
2020-01-26,4757
2020-01-27,4757
2020-01-28,4757
2020-01-29,4757
2020-01-30,4757
2020-01-31,4556
2020-02-01,4556
2020-02-02,4556
2020-02-03,4556
2020-02-04,4556
2020-02-05,4414
2020-02-06,4414
2020-02-07,4414
2020-02-08,4414
2020-02-09,4521
2020-02-10,4521
2020-02-11,4521
2020-02-12,4521
2020-02-13,4521
2020-02-14,4568
2020-02-15,4568
2020-02-16,4568
2020-02-17,4568
2020-02-18,4568
2020-02-19,4736
2020-02-20,4736
2020-02-21,4736
2020-02-22,4736
2020-02-23,4736
2020-02-24,4736
2020-02-25,4788
2020-02-26,4788
2020-02-27,4788
2020-02-28,4788
2020-02-29,4788
2020-03-01,4706
2020-03-02,4706
2020-03-03,4706
2020-03-04,4706
2020-03-05,4706
2020-03-06,4706
2020-03-07,4925
2020-03-08,4925
2020-03-09,4925
2020-03-10,4925
2020-03-11,4925
2020-03-12,4767
2020-03-13,4767
2020-03-14,4767
2020-03-15,4767
2020-03-16,4548
2020-03-17,4548
2020-03-18,4548
2020-03-19,4548
2020-03-20,4443
2020-03-21,4443
2020-03-22,4443
2020-03-23,4443
2020-03-24,4358
2020-03-25,4358
2020-03-26,4358
2020-03-27,4358
2020-03-28,4253
2020-03-29,4253
2020-03-30,4253
2020-03-31,4253
2020-04-01,4171
2020-04-02,4171
2020-04-03,4171
2020-04-04,4171
2020-04-05,4148
2020-04-06,4148
2020-04-07,4148
2020-04-08,4026
2020-04-09,4026
2020-04-10,4026
2020-04-11,4026
2020-04-12,4026
2020-04-13,3884
2020-04-14,3884
2020-04-15,3884
2020-04-16,3884
2020-04-17,3805
2020-04-18,3805
2020-04-19,3805
2020-04-20,3650
2020-04-21,3650
2020-04-22,3650
2020-04-23,3650
2020-04-24,3640
2020-04-25,3640
2020-04-26,3640
2020-04-27,3553
2020-04-28,3553
2020-04-29,3553
2020-04-30,3436
2020-05-01,3436
2020-05-02,3436
2020-05-03,3336
2020-05-04,3336
2020-05-05,3336
2020-05-06,3336
2020-05-07,3169
2020-05-08,3169
2020-05-09,3169
2020-05-10,3173
2020-05-11,3173
2020-05-12,3173
2020-05-13,3173
