date_obj,Willow%20longbow price
2015-07-02,116
2015-07-03,115
2015-07-04,115
2015-07-05,115
2015-07-06,114
2015-07-07,114
2015-07-08,112
2015-07-09,112
2015-07-10,112
2015-07-11,110
2015-07-12,110
2015-07-13,108
2015-07-14,108
2015-07-15,104
2015-07-16,104
2015-07-17,101
2015-07-18,101
2015-07-19,101
2015-07-20,103
2015-07-21,103
2015-07-22,106
2015-07-23,106
2015-07-24,109
2015-07-25,109
2015-07-26,109
2015-07-27,111
2015-07-28,111
2015-07-29,117
2015-07-30,117
2015-07-31,117
2015-08-01,122
2015-08-02,122
2015-08-03,126
2015-08-04,126
2015-08-05,127
2015-08-06,127
2015-08-07,132
2015-08-08,132
2015-08-09,134
2015-08-10,134
2015-08-11,132
2015-08-12,132
2015-08-13,132
2015-08-14,134
2015-08-15,134
2015-08-16,134
2015-08-17,128
2015-08-18,128
2015-08-19,123
2015-08-20,123
2015-08-21,123
2015-08-22,123
2015-08-23,123
2015-08-24,123
2015-08-25,123
2015-08-26,123
2015-08-27,121
2015-08-28,121
2015-08-29,122
2015-08-30,122
2015-08-31,127
2015-09-01,93
2015-09-02,127
2015-09-07,132
2015-09-08,132
2015-09-10,130
2015-09-14,131
2015-09-16,131
2015-09-22,140
2015-09-23,140
2015-09-24,140
2015-09-25,141
2015-09-27,141
2015-09-28,141
2015-09-29,141
2015-09-30,145
2015-10-05,141
2015-10-06,142
2015-10-07,142
2015-10-08,142
2015-10-09,144
2015-10-10,144
2015-10-11,144
2015-10-12,146
2015-10-13,146
2015-10-14,146
2015-10-15,151
2015-10-16,151
2015-10-17,151
2015-10-18,159
2015-10-19,159
2015-10-20,161
2015-10-22,161
2015-10-23,167
2015-10-24,167
2015-10-25,167
2015-10-26,167
2015-10-27,167
2015-10-29,164
2015-10-30,164
2015-10-31,163
2015-11-01,163
2015-11-02,163
2015-11-03,167
2015-11-05,171
2015-11-06,171
2015-11-07,174
2015-11-08,174
2015-11-09,174
2015-11-10,173
2015-11-11,173
2015-11-12,174
2015-11-13,174
2015-11-14,174
2015-11-15,176
2015-11-16,176
2015-11-17,176
2015-11-18,176
2015-11-19,176
2015-11-20,184
2015-11-21,184
2015-11-22,187
2015-11-23,187
2015-11-24,187
2015-11-25,190
2015-11-26,190
2015-11-27,190
2015-11-28,188
2015-11-29,188
2015-11-30,187
2015-12-01,187
2015-12-02,187
2015-12-03,188
2015-12-04,188
2015-12-05,188
2015-12-06,189
2015-12-07,189
2015-12-08,189
2015-12-09,184
2015-12-10,184
2015-12-11,186
2015-12-13,186
2015-12-14,187
2015-12-15,187
2015-12-16,185
2015-12-17,185
2015-12-18,185
2015-12-19,179
2015-12-20,179
2015-12-21,178
2015-12-22,178
2015-12-23,175
2015-12-24,175
2015-12-25,175
2015-12-26,173
2015-12-27,173
2015-12-28,167
2015-12-29,163
2015-12-30,163
2015-12-31,158
2016-01-01,158
2016-01-02,156
2016-01-03,156
2016-01-04,155
2016-01-05,155
2016-01-06,156
2016-01-07,156
2016-01-08,161
2016-01-09,161
2016-01-10,166
2016-01-11,166
2016-01-12,165
2016-01-13,165
2016-01-14,168
2016-01-15,168
2016-01-16,166
2016-01-17,166
2016-01-18,166
2016-01-19,166
2016-01-20,166
2016-01-21,166
2016-01-22,167
2016-01-23,167
2016-01-24,167
2016-01-25,167
2016-01-26,167
2016-01-27,164
2016-01-28,164
2016-01-29,169
2016-01-30,169
2016-01-31,164
2016-02-01,164
2016-02-02,160
2016-02-03,160
2016-02-04,156
2016-02-05,156
2016-02-06,154
2016-02-07,154
2016-02-08,154
2016-02-09,149
2016-02-10,149
2016-02-11,144
2016-02-12,144
2016-02-13,143
2016-02-14,143
2016-02-15,140
2016-02-16,140
2016-02-17,141
2016-02-18,141
2016-02-19,141
2016-02-20,140
2016-02-21,140
2016-02-22,140
2016-02-23,140
2016-02-24,142
2016-02-25,142
2016-02-26,141
2016-02-27,141
2016-02-28,138
2016-02-29,138
2016-03-01,142
2016-03-02,142
2016-03-03,145
2016-03-04,145
2016-03-05,145
2016-03-06,145
2016-03-07,144
2016-03-08,144
2016-03-09,141
2016-03-10,141
2016-03-11,140
2016-03-12,140
2016-03-13,136
2016-03-14,136
2016-03-15,134
2016-03-16,134
2016-03-17,128
2016-03-18,128
2016-03-19,122
2016-03-20,122
2016-03-21,123
2016-03-22,123
2016-03-23,123
2016-03-24,123
2016-03-25,122
2016-03-26,122
2016-03-27,119
2016-03-28,121
2016-03-29,121
2016-03-30,121
2016-03-31,121
2016-04-01,121
2016-04-02,120
2016-04-03,120
2016-04-04,124
2016-04-05,124
2016-04-06,126
2016-04-07,126
2016-04-08,124
2016-04-09,124
2016-04-10,123
2016-04-11,123
2016-04-12,123
2016-04-13,129
2016-04-14,129
2016-04-15,129
2016-04-16,129
2016-04-17,131
2016-04-18,131
2016-04-19,135
2016-04-20,135
2016-04-21,139
2016-04-22,139
2016-04-23,139
2016-04-24,137
2016-04-25,137
2016-04-26,137
2016-04-27,137
2016-04-28,135
2016-04-29,135
2016-04-30,137
2016-05-01,137
2016-05-02,139
2016-05-03,139
2016-05-04,141
2016-05-05,141
2016-05-06,145
2016-05-07,145
2016-05-08,144
2016-05-09,144
2016-05-10,142
2016-05-11,142
2016-05-12,142
2016-05-13,143
2016-05-14,143
2016-05-15,141
2016-05-16,141
2016-05-17,139
2016-05-18,139
2016-05-19,137
2016-05-22,134
2016-05-23,131
2016-05-24,131
2016-05-25,133
2016-05-26,133
2016-05-27,133
2016-05-28,133
2016-05-29,129
2016-05-30,129
2016-05-31,129
2016-06-01,125
2016-06-02,125
2016-06-03,128
2016-06-04,128
2016-06-05,130
2016-06-06,130
2016-06-07,129
2016-06-08,129
2016-06-09,130
2016-06-10,130
2016-06-11,127
2016-06-12,127
2016-06-13,126
2016-06-14,126
2016-06-15,124
2016-06-16,124
2016-06-17,125
2016-06-18,125
2016-06-19,126
2016-06-20,126
2016-06-21,129
2016-06-22,129
2016-06-23,130
2016-06-24,130
2016-06-25,133
2016-06-26,133
2016-06-27,133
2016-06-28,138
2016-06-29,138
2016-06-30,143
2016-07-01,143
2016-07-02,137
2016-07-03,137
2016-07-04,138
2016-07-05,138
2016-07-06,143
2016-07-07,143
2016-07-08,142
2016-07-09,142
2016-07-10,143
2016-07-11,143
2016-07-12,142
2016-07-13,142
2016-07-14,142
2016-07-15,142
2016-07-16,146
2016-07-17,146
2016-07-18,147
2016-07-24,145
2016-07-25,145
2016-07-26,145
2016-07-27,145
2016-07-28,145
2016-07-29,145
2016-07-30,145
2016-07-31,145
2016-08-01,145
2016-08-02,150
2016-08-03,150
2016-08-04,155
2016-08-05,155
2016-08-06,155
2016-08-07,155
2016-08-08,148
2016-08-09,148
2016-08-10,142
2016-08-11,142
2016-08-12,142
2016-08-13,136
2016-08-14,136
2016-08-15,131
2016-08-16,131
2016-08-17,131
2016-08-18,135
2016-08-19,135
2016-08-20,136
2016-08-21,136
2016-08-22,136
2016-08-23,136
2016-08-24,136
2016-08-25,136
2016-08-26,137
2016-08-28,135
2016-08-31,139
2016-09-01,139
2016-09-02,139
2016-09-03,137
2016-09-04,137
2016-09-05,132
2016-09-06,132
2016-09-07,132
2016-09-08,131
2016-09-09,131
2016-09-10,135
2016-09-11,135
2016-09-12,135
2016-09-13,136
2016-09-14,136
2016-09-15,136
2016-09-16,139
2016-09-17,139
2016-09-18,139
2016-09-19,140
2016-09-20,140
2016-09-21,140
2016-09-22,141
2016-09-23,141
2016-09-24,141
2016-09-25,142
2016-09-26,142
2016-09-27,142
2016-09-28,142
2016-09-29,142
2016-09-30,142
2016-10-01,138
2016-10-02,138
2016-10-03,138
2016-10-04,137
2016-10-05,137
2016-10-06,137
2016-10-07,140
2016-10-08,140
2016-10-09,141
2016-10-10,141
2016-10-11,141
2016-10-12,142
2016-10-13,142
2016-10-14,144
2016-10-15,144
2016-10-16,137
2016-10-17,137
2016-10-18,133
2016-10-19,133
2016-10-20,133
2016-10-21,130
2016-10-22,130
2016-10-23,130
2016-10-24,130
2016-10-25,130
2016-10-26,127
2016-10-27,127
2016-10-28,127
2016-10-29,127
2016-10-30,127
2016-10-31,131
2016-11-01,131
2016-11-02,131
2016-11-03,134
2016-11-04,134
2016-11-05,134
2016-11-06,134
2016-11-07,134
2016-11-08,134
2016-11-09,133
2016-11-10,133
2016-11-11,133
2016-11-12,131
2016-11-13,131
2016-11-14,131
2016-12-08,135
2016-12-09,135
2016-12-10,136
2016-12-11,136
2016-12-12,136
2016-12-13,136
2016-12-14,136
2016-12-15,136
2016-12-16,136
2016-12-17,137
2016-12-18,137
2016-12-19,138
2016-12-20,138
2016-12-21,142
2016-12-22,142
2016-12-23,137
2016-12-24,137
2016-12-25,133
2016-12-26,133
2016-12-27,130
2016-12-28,130
2016-12-29,125
2016-12-30,125
2016-12-31,127
2017-01-01,127
2017-01-02,126
2017-01-03,126
2017-01-04,123
2017-01-05,123
2017-01-06,122
2017-01-07,116
2017-01-08,116
2017-01-09,111
2017-01-10,111
2017-01-11,112
2017-01-12,112
2017-01-13,112
2017-01-14,117
2017-01-15,117
2017-01-16,119
2017-01-17,121
2017-01-18,121
2017-01-19,124
2017-01-20,124
2017-01-21,124
2017-01-22,124
2017-01-27,127
2017-01-28,127
2017-01-29,122
2017-01-30,122
2017-01-31,119
2017-02-01,121
2017-02-02,121
2017-02-03,116
2017-02-04,111
2017-02-05,111
2017-02-06,109
2017-02-07,109
2017-02-08,109
2017-02-09,109
2017-02-10,113
2017-02-11,113
2017-02-12,109
2017-02-13,109
2017-02-14,106
2017-02-15,106
2017-02-16,102
2017-02-18,102
2017-02-19,101
2017-02-20,101
2017-02-21,103
2017-02-22,103
2017-02-23,107
2017-02-24,107
2017-02-25,105
2017-02-26,105
2017-02-27,110
2017-02-28,109
2017-03-01,109
2017-03-02,109
2017-03-03,109
2017-03-04,110
2017-03-05,110
2017-03-06,113
2017-03-07,113
2017-03-08,116
2017-03-09,116
2017-03-10,120
2017-03-11,120
2017-03-12,124
2017-03-13,128
2017-03-14,128
2017-03-15,129
2017-03-16,129
2017-03-17,124
2017-03-18,124
2017-03-19,121
2017-03-20,121
2017-03-21,121
2017-03-22,121
2017-03-23,119
2017-03-24,119
2017-03-25,121
2017-03-26,121
2017-03-27,122
2017-03-28,122
2017-03-29,120
2017-03-30,120
2017-03-31,124
2017-04-01,124
2017-04-02,125
2017-04-03,129
2017-04-04,129
2017-04-12,137
2017-04-13,137
2017-04-14,137
2017-04-15,137
2017-04-16,134
2017-04-17,134
2017-04-18,131
2017-04-19,131
2017-04-20,127
2017-04-21,127
2017-04-22,127
2017-04-23,127
2017-04-24,128
2017-04-25,129
2017-04-26,129
2017-04-27,128
2017-04-28,128
2017-04-29,130
2017-04-30,130
2017-05-01,133
2017-05-02,133
2017-05-03,131
2017-05-04,131
2017-05-05,131
2017-05-06,131
2017-05-07,128
2017-05-08,128
2017-05-09,123
2017-05-10,123
2017-05-11,120
2017-05-12,117
2017-05-13,118
2017-05-14,118
2017-05-15,118
2017-05-16,120
2017-05-17,120
2017-05-18,123
2017-05-19,123
2017-05-20,127
2017-05-21,127
2017-05-22,131
2017-05-23,131
2017-05-24,135
2017-05-25,135
2017-05-26,130
2017-05-27,130
2017-05-28,129
2017-05-29,129
2017-05-30,123
2017-05-31,123
2017-06-01,127
2017-06-02,127
2017-06-03,127
2017-06-06,128
2017-06-07,128
2017-06-08,128
2017-06-09,128
2017-06-10,128
2017-06-11,128
2017-06-12,125
2017-06-13,125
2017-06-14,127
2017-06-15,127
2017-06-16,124
2017-06-17,124
2017-06-18,130
2017-06-19,130
2017-06-20,130
2017-06-21,130
2017-06-22,130
2017-06-23,130
2017-06-24,128
2017-06-25,128
2017-06-26,122
2017-06-27,122
2017-06-28,122
2017-06-29,122
2017-06-30,123
2017-07-01,123
2017-07-02,120
2017-07-03,120
2017-07-04,116
2017-07-05,116
2017-07-06,113
2017-07-07,113
2017-07-08,111
2017-07-13,111
2017-07-14,113
2017-07-15,113
2017-07-16,117
2017-07-17,117
2017-07-18,117
2017-07-19,112
2017-07-20,112
2017-07-21,113
2017-07-22,113
2017-07-23,114
2017-07-24,114
2017-07-25,113
2017-07-26,113
2017-07-27,113
2017-07-28,113
2017-07-29,111
2017-07-30,109
2017-07-31,109
2017-08-01,107
2017-08-02,108
2017-08-03,108
2017-08-04,108
2017-08-05,105
2017-08-06,105
2017-08-09,106
2017-08-10,101
2017-08-11,101
2017-08-12,97
2017-08-13,97
2017-08-14,100
2017-08-15,100
2017-08-16,99
2017-08-17,96
2017-08-18,96
2017-08-19,93
2017-08-20,94
2017-08-21,94
2017-08-22,97
2017-08-23,97
2017-08-24,98
2017-08-25,98
2017-08-26,99
2017-08-27,99
2017-08-28,98
2017-08-29,98
2017-08-30,99
2017-08-31,99
2017-09-01,97
2017-09-02,96
2017-09-03,96
2017-09-04,101
2017-09-05,107
2017-09-06,107
2017-09-07,113
2017-09-08,113
2017-09-09,119
2017-09-10,119
2017-09-11,125
2017-09-12,125
2017-09-13,126
2017-09-14,133
2017-09-15,133
2017-09-16,138
2017-09-17,140
2017-09-18,140
2017-09-19,137
2017-09-20,136
2017-09-21,136
2017-09-22,137
2017-09-23,137
2017-09-24,133
2017-09-25,133
2017-09-26,134
2017-09-27,134
2017-09-28,129
2017-09-29,132
2017-09-30,132
2017-10-01,129
2017-10-02,123
2017-10-03,123
2017-10-04,124
2017-10-05,124
2017-10-06,124
2017-10-07,124
2017-10-08,122
2017-10-09,122
2017-10-10,122
2017-10-11,122
2017-10-12,123
2017-10-13,123
2017-10-14,121
2017-10-15,121
2017-10-16,116
2017-10-17,116
2017-10-18,118
2017-10-19,118
2017-10-20,119
2017-10-21,119
2017-10-22,119
2017-10-23,119
2017-10-24,120
2017-10-25,125
2017-10-26,125
2017-10-27,126
2017-10-28,126
2017-10-29,121
2017-10-30,121
2017-10-31,125
2017-11-01,125
2017-11-02,131
2017-11-03,131
2017-11-04,136
2017-11-05,136
2017-11-06,140
2017-11-07,140
2017-11-08,142
2017-11-09,142
2017-11-10,141
2017-11-11,141
2017-11-12,139
2017-11-13,139
2017-11-14,139
2017-11-15,139
2017-11-16,140
2017-11-17,140
2017-11-18,139
2017-11-19,139
2017-11-20,144
2017-11-21,144
2017-11-22,145
2017-11-23,145
2017-11-24,141
2017-11-25,141
2017-11-26,141
2017-11-27,141
2017-11-28,141
2017-11-29,141
2017-11-30,140
2017-12-01,142
2017-12-02,142
2017-12-03,142
2017-12-04,142
2017-12-05,146
2017-12-06,146
2017-12-07,146
2017-12-08,146
2017-12-09,145
2017-12-10,145
2017-12-11,149
2017-12-12,149
2017-12-13,151
2017-12-14,151
2017-12-15,152
2017-12-16,152
2017-12-17,150
2017-12-18,148
2017-12-19,148
2017-12-20,151
2017-12-21,149
2017-12-22,149
2017-12-23,143
2017-12-24,143
2017-12-25,139
2017-12-26,139
2017-12-27,137
2017-12-28,137
2017-12-29,135
2017-12-30,131
2017-12-31,131
2018-01-01,127
2018-01-02,127
2018-01-03,123
2018-01-04,123
2018-01-05,118
2018-01-06,122
2018-01-07,122
2018-01-08,125
2018-01-09,120
2018-01-10,120
2018-01-11,118
2018-01-12,118
2018-01-13,122
2018-01-14,122
2018-01-15,120
2018-01-16,123
2018-01-17,126
2018-01-18,126
2018-01-19,130
2018-01-20,133
2018-01-21,133
2018-01-22,136
2018-01-23,141
2018-01-24,146
2018-01-25,146
2018-01-26,144
2018-01-27,138
2018-01-28,135
2018-01-29,135
2018-01-30,139
2018-02-01,147
2018-02-02,146
2018-02-03,142
2018-02-04,143
2018-02-05,141
2018-02-06,146
2018-02-07,145
2018-02-08,145
2018-02-09,139
2018-02-10,136
2018-02-11,132
2018-02-12,138
2018-02-13,138
2018-02-14,135
2018-02-15,136
2018-02-16,139
2018-02-17,139
2018-02-18,134
2018-02-19,137
2018-02-20,139
2018-02-21,141
2018-02-22,142
2018-02-23,144
2018-02-24,144
2018-02-25,142
2018-02-26,138
2018-02-27,141
2018-02-28,141
2018-03-01,137
2018-03-02,136
2018-03-03,129
2018-03-04,129
2018-03-05,129
2018-03-06,135
2018-03-07,137
2018-03-08,140
2018-03-09,138
2018-03-10,138
2018-03-11,136
2018-03-12,135
2018-03-13,138
2018-03-14,141
2018-03-15,144
2018-03-16,144
2018-03-17,147
2018-03-18,149
2018-03-19,149
2018-03-20,146
2018-03-21,150
2018-03-23,150
2018-03-24,150
2018-03-26,144
2018-03-27,151
2018-03-28,151
2018-03-29,150
2018-03-30,147
2018-03-31,150
2018-04-01,150
2018-04-02,151
2018-04-03,149
2018-04-04,148
2018-04-05,148
2018-04-06,151
2018-04-08,152
2018-04-09,153
2018-04-10,155
2018-04-11,156
2018-04-12,155
2018-04-13,155
2018-04-14,157
2018-04-16,158
2018-04-17,162
2018-04-18,162
2018-04-19,159
2018-04-20,157
2018-04-21,152
2018-04-22,152
2018-04-23,154
2018-04-24,155
2018-04-25,155
2018-04-26,155
2018-04-27,153
2018-04-28,149
2018-04-29,147
2018-04-30,144
2018-05-02,147
2018-05-03,154
2018-05-04,149
2018-05-05,155
2018-05-06,155
2018-05-07,152
2018-05-08,153
2018-05-09,151
2018-05-10,150
2018-05-11,150
2018-05-12,149
2018-05-13,149
2018-05-14,150
2018-05-15,150
2018-05-16,152
2018-05-17,153
2018-05-18,154
2018-05-19,155
2018-05-20,151
2018-05-21,153
2018-05-22,153
2018-05-23,147
2018-05-24,142
2018-05-25,142
2018-05-26,139
2018-05-27,139
2018-05-28,134
2018-05-29,130
2018-05-30,127
2018-05-31,124
2018-06-01,127
2018-06-02,132
2018-06-03,132
2018-06-04,128
2018-06-05,128
2018-06-06,132
2018-06-07,132
2018-06-08,132
2018-06-09,132
2018-06-10,127
2018-06-11,130
2018-06-12,131
2018-06-13,133
2018-06-14,135
2018-06-15,135
2018-06-16,137
2018-06-17,144
2018-06-18,143
2018-06-19,137
2018-06-20,137
2018-06-21,136
2018-06-22,133
2018-06-23,133
2018-06-24,140
2018-06-25,138
2018-06-26,138
2018-06-27,134
2018-06-28,136
2018-06-29,140
2018-06-30,140
2018-07-01,141
2018-07-02,141
2018-07-03,144
2018-07-04,144
2018-07-05,146
2018-07-06,149
2018-07-07,148
2018-07-08,154
2018-07-09,157
2018-07-10,159
2018-07-11,154
2018-07-12,147
2018-07-13,145
2018-07-14,150
2018-07-15,150
2018-07-16,151
2018-07-17,148
2018-07-18,150
2018-07-19,148
2018-07-20,151
2018-07-21,153
2018-07-22,153
2018-07-23,154
2018-07-24,157
2018-07-25,156
2018-07-26,152
2018-07-27,149
2018-07-28,148
2018-07-29,151
2018-07-30,152
2018-07-31,150
2018-08-01,150
2018-08-02,146
2018-08-03,146
2018-08-04,142
2018-08-05,135
2018-08-06,128
2018-08-07,130
2018-08-08,128
2018-08-09,128
2018-08-10,129
2018-08-11,124
2018-08-12,119
2018-08-14,120
2018-08-16,120
2018-08-17,120
2018-08-18,120
2018-08-19,124
2018-08-20,125
2018-08-21,124
2018-08-22,120
2018-08-23,114
2018-08-24,112
2018-08-25,118
2018-08-26,121
2018-08-27,119
2018-08-28,115
2018-08-29,110
2018-08-30,106
2018-08-31,104
2018-09-01,107
2018-09-02,105
2018-09-03,109
2018-09-04,107
2018-09-05,104
2018-09-06,104
2018-09-07,104
2018-09-08,103
2018-09-09,102
2018-09-10,107
2018-09-11,109
2018-09-12,109
2018-09-13,113
2018-09-14,112
2018-09-15,114
2018-09-16,113
2018-09-17,116
2018-09-18,120
2018-09-19,124
2018-09-20,126
2018-09-21,120
2018-09-22,119
2018-09-23,122
2018-09-24,121
2018-09-25,121
2018-09-26,123
2018-09-27,128
2018-09-28,124
2018-09-29,120
2018-09-30,115
2018-10-02,118
2018-10-03,122
2018-10-04,122
2018-10-05,125
2018-10-06,128
2018-10-07,129
2018-10-08,134
2018-10-09,134
2018-10-10,128
2018-10-11,126
2018-10-12,132
2018-10-13,131
2018-10-14,129
2018-10-15,130
2018-10-16,131
2018-10-17,130
2018-10-18,135
2018-10-19,133
2018-10-20,133
2018-10-21,133
2018-10-22,133
2018-10-23,138
2018-10-24,138
2018-10-25,140
2018-10-26,136
2018-10-27,139
2018-10-28,137
2018-10-29,137
2018-10-30,142
2018-10-31,145
2018-11-01,142
2018-11-03,139
2018-11-04,140
2018-11-05,138
2018-11-06,135
2018-11-07,130
2018-11-08,127
2018-11-09,124
2018-11-10,122
2018-11-11,124
2018-11-12,120
2018-11-13,115
2018-11-14,113
2018-11-15,114
2018-11-16,114
2018-11-17,112
2018-11-18,113
2018-11-19,114
2018-11-20,113
2018-11-21,113
2018-11-22,112
2018-11-23,113
2018-11-24,115
2018-11-25,115
2018-11-26,114
2018-11-27,112
2018-11-28,112
2018-11-29,110
2018-12-01,111
2018-12-02,114
2018-12-03,116
2018-12-04,120
2018-12-05,124
2018-12-07,133
2018-12-09,128
2018-12-10,128
2018-12-11,129
2018-12-12,129
2018-12-13,123
2018-12-14,121
2018-12-15,116
2018-12-16,114
2018-12-17,112
2018-12-18,112
2018-12-19,115
2018-12-20,116
2018-12-21,116
2018-12-22,114
2018-12-23,114
2018-12-24,117
2018-12-25,114
2018-12-26,116
2018-12-27,115
2018-12-28,116
2018-12-29,115
2018-12-30,112
2018-12-31,112
2019-01-01,114
2019-01-02,116
2019-01-03,119
2019-01-04,120
2019-01-05,119
2019-01-06,118
2019-01-08,121
2019-01-10,134
2019-01-11,136
2019-01-12,132
2019-01-13,134
2019-01-14,134
2019-01-15,136
2019-01-16,134
2019-01-17,130
2019-01-18,125
2019-01-19,122
2019-01-20,118
2019-01-21,117
2019-01-22,113
2019-01-23,111
2019-01-24,113
2019-01-25,112
2019-01-26,114
2019-01-27,111
2019-01-28,115
2019-01-29,120
2019-01-30,125
2019-01-31,132
2019-02-01,137
2019-02-02,136
2019-02-03,137
2019-02-04,139
2019-02-05,141
2019-02-06,144
2019-02-07,148
2019-02-08,146
2019-02-09,143
2019-02-10,140
2019-02-11,139
2019-02-12,137
2019-02-13,135
2019-02-14,134
2019-02-15,132
2019-02-16,129
2019-02-17,123
2019-02-18,121
2019-02-19,118
2019-02-20,113
2019-02-21,115
2019-02-22,120
2019-02-23,118
2019-02-24,119
2019-02-25,120
2019-02-26,118
2019-02-27,114
2019-02-28,111
2019-03-01,110
2019-03-02,112
2019-03-03,110
2019-03-04,112
2019-03-05,109
2019-03-06,110
2019-03-07,111
2019-03-08,111
2019-03-09,109
2019-03-10,108
2019-03-11,107
2019-03-12,110
2019-03-13,112
2019-03-14,114
2019-03-15,115
2019-03-16,119
2019-03-17,119
2019-03-18,119
2019-03-19,120
2019-03-20,120
2019-03-21,119
2019-03-22,116
2019-03-23,116
2019-03-24,114
2019-03-25,115
2019-03-26,116
2019-03-27,114
2019-03-28,117
2019-03-29,118
2019-03-30,121
2019-03-31,118
2019-04-01,119
2019-04-02,120
2019-04-03,122
2019-04-04,125
2019-04-05,129
2019-04-06,129
2019-04-07,132
2019-04-08,130
2019-04-09,125
2019-04-10,122
2019-04-11,120
2019-04-12,123
2019-04-13,122
2019-04-14,123
2019-04-15,119
2019-04-16,120
2019-04-17,123
2019-04-18,125
2019-04-19,125
2019-04-20,125
2019-04-21,127
2019-04-22,127
2019-04-23,128
2019-04-24,128
2019-04-25,130
2019-04-26,131
2019-04-27,131
2019-04-28,134
2019-04-29,130
2019-04-30,132
2019-05-01,134
2019-05-02,136
2019-05-03,138
2019-05-04,138
2019-05-05,140
2019-05-06,142
2019-05-07,141
2019-05-08,140
2019-05-09,140
2019-05-10,141
2019-05-11,142
2019-05-12,145
2019-05-13,146
2019-05-14,149
2019-05-15,152
2019-05-16,152
2019-05-17,156
2019-05-18,157
2019-05-19,160
2019-05-20,160
2019-05-21,157
2019-05-22,157
2019-05-23,159
2019-05-24,157
2019-05-25,156
2019-05-26,157
2019-05-27,156
2019-05-28,154
2019-05-29,152
2019-05-30,154
2019-05-31,156
2019-06-01,155
2019-06-02,151
2019-06-03,152
2019-06-04,152
2019-06-05,147
2019-06-06,141
2019-06-07,137
2019-06-08,133
2019-06-09,136
2019-06-10,136
2019-06-11,139
2019-06-12,141
2019-06-13,145
2019-06-14,146
2019-06-15,145
2019-06-16,143
2019-06-17,143
2019-06-18,150
2019-06-19,147
2019-06-20,146
2019-06-21,146
2019-06-22,148
2019-06-23,145
2019-06-24,144
2019-06-25,141
2019-06-26,135
2019-06-27,132
2019-06-28,131
2019-06-29,132
2019-06-30,134
2019-07-01,134
2019-07-02,133
2019-07-03,134
2019-07-04,136
2019-07-05,138
2019-07-06,136
2019-07-07,135
2019-07-08,136
2019-07-09,140
2019-07-10,143
2019-07-11,146
2019-07-12,148
2019-07-13,145
2019-07-14,143
2019-07-15,143
2019-07-16,145
2019-07-17,146
2019-07-18,140
2019-07-19,140
2019-07-20,139
2019-07-21,143
2019-07-22,148
2019-07-23,152
2019-07-24,148
2019-07-25,147
2019-07-26,150
2019-07-27,149
2019-07-28,146
2019-07-29,145
2019-07-30,147
2019-07-31,148
2019-08-01,145
2019-08-02,146
2019-08-03,146
2019-08-04,140
2019-08-05,136
2019-08-06,134
2019-08-07,136
2019-08-08,138
2019-08-09,141
2019-08-10,144
2019-08-11,141
2019-08-12,141
2019-08-13,140
2019-08-14,138
2019-08-15,131
2019-08-16,132
2019-08-17,132
2019-08-18,133
2019-08-19,134
2019-08-20,139
2019-08-21,138
2019-08-22,134
2019-08-23,133
2019-08-24,130
2019-08-24,130
2019-08-25,132
2019-08-25,132
2019-08-26,130
2019-08-26,130
2019-08-27,132
2019-08-27,132
2019-08-28,134
