date_obj,Black%20mace price
2016-12-11,130
2016-12-12,130
2016-12-13,130
2016-12-14,130
2016-12-15,130
2016-12-16,130
2016-12-17,130
2016-12-18,128
2016-12-19,128
2016-12-20,128
2016-12-21,128
2016-12-22,128
2016-12-23,128
2016-12-24,128
2016-12-25,128
2016-12-26,131
2016-12-27,131
2016-12-28,131
2016-12-29,131
2016-12-30,131
2016-12-31,131
2017-01-01,131
2017-01-02,125
2017-01-03,125
2017-01-04,125
2017-01-05,125
2017-01-06,125
2017-01-07,125
2017-01-08,125
2017-01-09,119
2017-01-10,119
2017-01-11,119
2017-01-12,119
2017-01-13,119
2017-01-14,119
2017-01-15,113
2017-01-16,113
2017-01-17,113
2017-01-18,113
2017-01-19,113
2017-01-20,113
2017-01-21,108
2017-01-22,108
2017-01-23,108
2017-01-27,103
2017-01-28,103
2017-01-29,103
2017-01-30,103
2017-01-31,103
2017-02-01,103
2017-02-02,103
2017-02-03,102
2017-02-04,102
2017-02-05,102
2017-02-06,102
2017-02-07,102
2017-02-08,102
2017-02-09,102
2017-02-10,100
2017-02-11,100
2017-02-12,100
2017-02-13,100
2017-02-14,100
2017-02-15,100
2017-02-16,100
2017-02-18,96
2017-02-19,96
2017-02-20,96
2017-02-21,96
2017-02-22,96
2017-02-23,96
2017-02-24,96
2017-02-25,96
2017-02-26,96
2017-02-27,96
2017-02-28,96
2017-03-01,96
2017-03-02,96
2017-03-03,96
2017-03-04,92
2017-03-05,92
2017-03-06,92
2017-03-07,92
2017-03-08,92
2017-03-09,92
2017-03-10,92
2017-03-11,92
2017-03-12,89
2017-03-13,89
2017-03-14,89
2017-03-15,89
2017-03-16,89
2017-03-17,89
2017-03-18,89
2017-03-19,89
2017-03-20,90
2017-03-21,90
2017-03-22,90
2017-03-23,90
2017-03-24,90
2017-03-25,90
2017-03-26,90
2017-03-27,90
2017-03-28,94
2017-03-29,94
2017-03-30,94
2017-03-31,94
2017-04-01,94
2017-04-02,94
2017-04-03,94
2017-04-04,94
2017-04-12,94
2017-04-13,94
2017-04-14,94
2017-04-15,94
2017-04-16,94
2017-04-17,94
2017-04-18,94
2017-04-19,95
2017-04-20,95
2017-04-21,95
2017-04-22,95
2017-04-23,95
2017-04-24,95
2017-04-25,95
2017-04-26,95
2017-04-27,99
2017-04-28,99
2017-04-29,99
2017-04-30,99
2017-05-01,99
2017-05-02,99
2017-05-03,99
2017-05-04,100
2017-05-05,100
2017-05-06,100
2017-05-07,100
2017-05-08,100
2017-05-09,100
2017-05-10,100
2017-05-11,100
2017-05-12,101
2017-05-13,101
2017-05-14,101
2017-05-15,101
2017-05-16,101
2017-05-17,101
2017-05-18,101
2017-05-19,101
2017-05-20,102
2017-05-21,102
2017-05-22,102
2017-05-23,102
2017-05-24,102
2017-05-25,102
2017-05-26,102
2017-05-27,102
2017-05-28,102
2017-05-29,104
2017-05-30,104
2017-05-31,104
2017-06-01,104
2017-06-02,104
2017-06-03,104
2017-06-04,104
2017-06-05,104
2017-06-06,105
2017-06-07,105
2017-06-08,105
2017-06-09,105
2017-06-10,105
2017-06-11,105
2017-06-12,105
2017-06-13,105
2017-06-14,106
2017-06-15,106
2017-06-16,106
2017-06-17,106
2017-06-18,106
2017-06-19,106
2017-06-20,106
2017-06-21,106
2017-06-22,106
2017-06-23,107
2017-06-24,107
2017-06-25,107
2017-06-26,107
2017-06-27,107
2017-06-28,107
2017-06-29,107
2017-06-30,111
2017-07-01,111
2017-07-02,111
2017-07-03,111
2017-07-04,111
2017-07-05,111
2017-07-06,111
2017-07-07,111
2017-07-08,111
2017-07-13,110
2017-07-14,110
2017-07-15,110
2017-07-16,110
2017-07-17,110
2017-07-18,114
2017-07-19,114
2017-07-20,114
2017-07-21,114
2017-07-22,114
2017-07-23,114
2017-07-24,114
2017-07-25,114
2017-07-26,111
2017-07-27,111
2017-07-28,111
2017-07-29,111
2017-07-30,111
2017-07-31,111
2017-08-01,111
2017-08-02,105
2017-08-03,105
2017-08-04,105
2017-08-05,105
2017-08-06,105
2017-08-07,105
2017-08-08,100
2017-08-09,100
2017-08-10,100
2017-08-11,100
2017-08-12,100
2017-08-13,100
2017-08-14,100
2017-08-15,100
2017-08-16,102
2017-08-17,102
2017-08-18,102
2017-08-19,102
2017-08-20,102
2017-08-21,102
2017-08-22,102
2017-08-23,108
2017-08-24,108
2017-08-25,108
2017-08-26,108
2017-08-27,108
2017-08-28,108
2017-08-29,108
2017-08-30,108
2017-08-31,108
2017-09-01,111
2017-09-02,111
2017-09-03,111
2017-09-04,111
2017-09-05,111
2017-09-06,111
2017-09-07,111
2017-09-08,114
2017-09-09,114
2017-09-10,114
2017-09-11,114
2017-09-12,114
2017-09-13,114
2017-09-14,114
2017-09-15,114
2017-09-16,119
2017-09-17,119
2017-09-18,119
2017-09-19,119
2017-09-20,119
2017-09-22,119
2017-09-23,119
2017-09-24,125
2017-09-25,125
2017-09-26,125
2017-09-27,125
2017-09-28,125
2017-09-29,125
2017-09-30,125
2017-10-01,125
2017-10-02,131
2017-10-03,131
2017-10-04,131
2017-10-05,131
2017-10-06,131
2017-10-07,131
2017-10-08,131
2017-10-09,131
2017-10-10,127
2017-10-11,127
2017-10-12,127
2017-10-13,127
2017-10-14,127
2017-10-15,127
2017-10-16,127
2017-10-17,127
2017-10-18,123
2017-10-19,123
2017-10-20,123
2017-10-21,123
2017-10-22,123
2017-10-23,123
2017-10-24,123
2017-10-25,122
2017-10-26,122
2017-10-27,122
2017-10-28,122
2017-10-29,122
2017-10-30,122
2017-10-31,122
2017-11-01,122
2017-11-02,122
2017-11-03,122
2017-11-04,129
2017-11-05,129
2017-11-06,129
2017-11-07,129
2017-11-08,129
2017-11-09,129
2017-11-10,129
2017-11-11,129
2017-11-12,129
2017-11-13,130
2017-11-14,130
2017-11-15,130
2017-11-16,130
2017-11-17,130
2017-11-18,130
2017-11-19,130
2017-11-20,130
2017-11-21,128
2017-11-22,128
2017-11-23,128
2017-11-24,128
2017-11-25,128
2017-11-26,128
2017-11-27,128
2017-11-28,128
2017-11-29,128
2017-11-30,133
2017-12-01,133
2017-12-02,133
2017-12-03,133
2017-12-04,133
2017-12-05,133
2017-12-06,133
2017-12-07,133
2017-12-08,132
2017-12-09,132
2017-12-10,132
2017-12-11,132
2017-12-12,132
2017-12-13,132
2017-12-14,132
2017-12-15,132
2017-12-16,131
2017-12-17,131
2017-12-18,131
2017-12-19,131
2017-12-20,131
2017-12-21,131
2017-12-22,131
2017-12-23,131
2017-12-24,131
2017-12-25,132
2017-12-26,132
2017-12-27,132
2017-12-28,132
2017-12-29,132
2017-12-30,132
2017-12-31,132
2018-01-01,132
2018-01-02,132
2018-01-03,132
2018-01-04,132
2018-01-05,132
2018-01-06,132
2018-01-07,132
2018-01-08,137
2018-01-09,137
2018-01-10,137
2018-01-11,137
2018-01-12,137
2018-01-13,137
2018-01-14,137
2018-01-15,133
2018-01-16,133
2018-01-17,133
2018-01-18,133
2018-01-19,133
2018-01-20,133
2018-01-21,131
2018-01-22,131
2018-01-23,131
2018-01-24,131
2018-01-25,138
2018-01-26,138
2018-01-27,138
2018-01-28,138
2018-01-29,140
2018-01-30,140
2018-01-31,140
2018-02-01,140
2018-02-02,140
2018-02-03,147
2018-02-04,147
2018-02-05,147
2018-02-06,147
2018-02-07,150
2018-02-08,150
2018-02-09,150
2018-02-10,150
2018-02-11,150
2018-02-12,150
2018-02-13,150
2018-02-14,150
2018-02-15,150
2018-02-16,150
2018-02-17,150
2018-02-18,150
2018-02-19,151
2018-02-20,151
2018-02-21,151
2018-02-22,151
2018-02-23,151
2018-02-24,151
2018-02-25,151
2018-02-26,151
2018-02-27,151
2018-02-28,150
2018-03-01,150
2018-03-02,150
2018-03-03,150
2018-03-04,150
2018-03-05,150
2018-03-06,150
2018-03-07,150
2018-03-08,150
2018-03-09,150
2018-03-10,150
2018-03-11,150
2018-03-12,150
2018-03-13,150
2018-03-14,146
2018-03-15,146
2018-03-16,146
2018-03-17,146
2018-03-18,144
2018-03-20,144
2018-03-21,144
2018-03-22,144
2018-03-23,144
2018-03-24,144
2018-03-25,144
2018-03-26,144
2018-03-27,150
2018-03-28,150
2018-03-29,150
2018-03-30,150
2018-03-31,150
2018-04-01,151
2018-04-02,151
2018-04-03,151
2018-04-04,151
2018-04-05,152
2018-04-06,152
2018-04-07,152
2018-04-08,152
2018-04-09,152
2018-04-10,151
2018-04-11,151
2018-04-12,151
2018-04-13,151
2018-04-14,151
2018-04-15,150
2018-04-16,150
2018-04-17,150
2018-04-18,150
2018-04-19,150
2018-04-20,150
2018-04-21,150
2018-04-22,150
2018-04-23,150
2018-04-24,150
2018-04-25,150
2018-04-26,150
2018-04-27,150
2018-04-28,150
2018-04-29,150
2018-04-30,150
2018-05-01,150
2018-05-02,150
2018-05-03,150
2018-05-04,150
2018-05-05,150
2018-05-06,150
2018-05-07,157
2018-05-08,157
2018-05-09,157
2018-05-10,157
2018-05-11,157
2018-05-12,153
2018-05-13,153
2018-05-14,153
2018-05-15,153
2018-05-16,153
2018-05-17,153
2018-05-18,149
2018-05-19,149
2018-05-20,149
2018-05-21,149
2018-05-22,149
2018-05-23,149
2018-05-24,149
2018-05-25,149
2018-05-26,149
2018-05-27,149
2018-05-28,149
2018-05-29,148
2018-05-30,148
2018-05-31,148
2018-06-01,148
2018-06-02,148
2018-06-03,148
2018-06-04,148
2018-06-05,151
2018-06-06,151
2018-06-07,151
2018-06-08,151
2018-06-09,151
2018-06-10,151
2018-06-11,148
2018-06-12,148
2018-06-13,148
2018-06-14,148
2018-06-15,148
2018-06-16,141
2018-06-17,141
2018-06-18,141
2018-06-19,141
2018-06-20,141
2018-06-21,141
2018-06-22,134
2018-06-23,134
2018-06-24,134
2018-06-25,134
2018-06-26,134
2018-06-27,134
2018-06-28,128
2018-06-29,128
2018-06-30,128
2018-07-01,128
2018-07-02,128
2018-07-03,128
2018-07-04,125
2018-07-05,125
2018-07-06,125
2018-07-07,125
2018-07-08,125
2018-07-09,127
2018-07-10,127
2018-07-11,127
2018-07-12,127
2018-07-13,127
2018-07-14,127
2018-07-15,127
2018-07-16,126
2018-07-17,126
2018-07-18,126
2018-07-19,126
2018-07-20,126
2018-07-21,133
2018-07-22,133
2018-07-23,133
2018-07-24,133
2018-07-25,140
2018-07-26,140
2018-07-27,140
2018-07-28,140
2018-07-29,145
2018-07-30,145
2018-07-31,145
2018-08-01,145
2018-08-02,145
2018-08-03,149
2018-08-04,149
2018-08-05,149
2018-08-06,149
2018-08-07,145
2018-08-08,145
2018-08-09,145
2018-08-10,145
2018-08-11,141
2018-08-12,141
2018-08-14,141
2018-08-16,135
2018-08-17,135
2018-08-18,135
2018-08-19,134
2018-08-20,134
2018-08-21,134
2018-08-22,134
2018-08-23,141
2018-08-24,141
2018-08-25,141
2018-08-26,141
2018-08-27,145
2018-08-28,145
2018-08-29,145
2018-08-30,145
2018-08-31,150
2018-09-01,150
2018-09-02,150
2018-09-03,150
2018-09-04,149
2018-09-05,149
2018-09-06,149
2018-09-07,149
2018-09-08,147
2018-09-09,147
2018-09-10,147
2018-09-11,147
2018-09-12,147
2018-09-13,150
2018-09-14,150
2018-09-15,150
2018-09-16,150
2018-09-17,150
2018-09-18,150
2018-09-19,150
2018-09-20,150
2018-09-21,150
2018-09-22,150
2018-09-23,150
2018-09-24,150
2018-09-25,150
2018-09-26,147
2018-09-27,147
2018-09-28,147
2018-09-29,147
2018-09-30,142
2018-10-01,142
2018-10-02,142
2018-10-03,142
2018-10-04,138
2018-10-05,138
2018-10-06,138
2018-10-07,138
2018-10-08,138
2018-10-09,138
2018-10-10,145
2018-10-11,145
2018-10-12,145
2018-10-13,145
2018-10-14,149
2018-10-15,149
2018-10-16,149
2018-10-17,149
2018-10-18,152
2018-10-19,152
2018-10-20,152
2018-10-21,152
2018-10-22,152
2018-10-23,152
2018-10-24,152
2018-10-25,152
2018-10-26,155
2018-10-27,155
2018-10-28,155
2018-10-29,155
2018-10-30,157
2018-10-31,157
2018-11-01,160
2018-11-03,163
2018-11-04,163
2018-11-05,168
2018-11-06,168
2018-11-07,168
2018-11-08,168
2018-11-09,170
2018-11-10,170
2018-11-11,171
2018-11-12,172
2018-11-13,172
2018-11-15,172
2018-11-16,172
2018-11-17,172
2018-11-18,165
2018-11-19,165
2018-11-20,159
2018-11-21,159
2018-11-22,164
2018-11-23,164
2018-11-24,168
2018-11-25,172
2018-11-26,172
2018-11-27,166
2018-11-28,166
2018-11-29,163
2018-12-01,162
2018-12-02,162
2018-12-03,160
2018-12-04,160
2018-12-05,155
2018-12-07,149
2018-12-09,142
2018-12-10,136
2018-12-11,136
2018-12-12,133
2018-12-13,133
2018-12-14,128
2018-12-15,128
2018-12-16,126
2018-12-17,126
2018-12-18,122
2018-12-19,122
2018-12-20,119
2018-12-21,119
2018-12-22,115
2018-12-23,110
2018-12-24,106
2018-12-25,106
2018-12-26,103
2018-12-27,103
2018-12-28,103
2018-12-29,107
2018-12-30,107
2018-12-31,113
2019-01-01,113
2019-01-02,119
2019-01-03,119
2019-01-04,119
2019-01-05,116
2019-01-06,113
2019-01-08,111
2019-01-10,110
2019-01-11,110
2019-01-12,108
2019-01-13,108
2019-01-14,102
2019-01-15,102
2019-01-16,103
2019-01-17,103
2019-01-18,108
2019-01-19,108
2019-01-20,111
2019-01-21,111
2019-01-22,114
2019-01-23,114
2019-01-24,120
2019-01-25,120
2019-01-26,126
2019-01-27,126
2019-01-28,127
2019-01-29,127
2019-01-30,122
2019-01-31,122
2019-02-01,117
2019-02-02,117
2019-02-03,120
2019-02-04,120
2019-02-05,122
2019-02-06,122
2019-02-07,123
2019-02-08,123
2019-02-09,126
2019-02-10,126
2019-02-11,133
2019-02-12,133
2019-02-13,140
2019-02-14,140
2019-02-15,140
2019-02-16,145
2019-02-17,145
2019-02-18,145
2019-02-19,144
2019-02-20,144
2019-02-21,152
2019-02-22,152
2019-02-23,158
2019-02-24,158
2019-02-25,166
2019-02-26,166
2019-02-27,166
2019-02-28,166
2019-03-01,166
2019-03-02,164
2019-03-03,164
2019-03-04,172
2019-03-05,172
2019-03-06,172
2019-03-07,177
2019-03-08,177
2019-03-09,177
2019-03-10,180
2019-03-11,180
2019-03-12,181
2019-03-13,181
2019-03-14,181
2019-03-15,180
2019-03-16,180
2019-03-17,179
2019-03-18,179
2019-03-19,179
2019-03-20,183
2019-03-21,183
2019-03-22,183
2019-03-23,180
2019-03-24,180
2019-03-25,180
2019-03-26,180
2019-03-27,180
2019-03-28,180
2019-03-29,180
2019-03-30,180
2019-03-31,180
2019-04-01,179
2019-04-02,179
2019-04-03,179
2019-04-04,179
2019-04-05,179
2019-04-06,179
2019-04-07,180
2019-04-08,180
2019-04-09,180
2019-04-10,180
2019-04-11,180
2019-04-12,180
2019-04-13,179
2019-04-14,179
2019-04-15,179
2019-04-16,179
2019-04-17,179
2019-04-18,179
2019-04-19,180
2019-04-20,180
2019-04-21,180
2019-04-22,175
2019-04-23,175
2019-04-24,175
2019-04-25,177
2019-04-26,177
2019-04-27,177
2019-04-28,175
2019-04-29,175
2019-04-30,175
2019-05-01,168
2019-05-02,168
2019-05-03,163
2019-05-04,163
2019-05-05,157
2019-05-06,157
2019-05-07,157
2019-05-08,165
2019-05-09,165
2019-05-10,165
2019-05-11,173
2019-05-12,173
2019-05-13,173
2019-05-14,169
2019-05-15,169
2019-05-16,169
2019-05-17,163
2019-05-18,163
2019-05-19,163
2019-05-20,156
2019-05-21,156
2019-05-22,156
2019-05-23,152
2019-05-24,152
2019-05-25,146
2019-05-26,146
2019-05-27,148
2019-05-28,148
2019-05-29,148
2019-05-30,154
2019-05-31,154
2019-06-01,154
2019-06-02,156
2019-06-03,156
2019-06-04,156
2019-06-05,161
2019-06-06,161
2019-06-07,161
2019-06-08,161
2019-06-09,161
2019-06-10,161
2019-06-11,162
2019-06-12,162
2019-06-13,162
2019-06-14,160
2019-06-15,160
2019-06-16,160
2019-06-17,160
2019-06-18,160
2019-06-19,160
2019-06-20,160
2019-06-21,160
2019-06-22,160
2019-06-23,160
2019-06-24,160
2019-06-25,160
2019-06-26,160
2019-06-27,160
2019-06-28,160
2019-06-29,160
2019-06-30,162
2019-07-01,162
2019-07-02,162
2019-07-03,162
2019-07-04,171
2019-07-05,171
2019-07-06,171
2019-07-07,167
2019-07-08,167
2019-07-09,167
2019-07-10,162
2019-07-11,162
2019-07-12,162
2019-07-13,162
2019-07-14,161
2019-07-15,161
2019-07-16,161
2019-07-17,160
2019-07-18,160
2019-07-19,160
2019-07-20,160
2019-07-21,154
2019-07-22,154
2019-07-23,154
2019-07-24,152
2019-07-25,152
2019-07-26,152
2019-07-27,152
2019-07-28,154
2019-07-29,154
2019-07-30,154
2019-07-31,154
2019-08-01,154
2019-08-02,154
2019-08-03,154
2019-08-04,154
2019-08-05,153
2019-08-06,153
2019-08-07,153
2019-08-08,153
