date_obj,Unstrung%20heavy%20ballista price
2017-02-18,298999
2017-02-19,298999
2017-02-20,284447
2017-02-21,284447
2017-02-22,284447
2017-02-23,284447
2017-02-24,284447
2017-02-25,284447
2017-02-26,284447
2017-02-27,284447
2017-02-28,284447
2017-03-01,284447
2017-03-02,284447
2017-03-03,284447
2017-03-04,284447
2017-03-05,284447
2017-03-06,284447
2017-03-07,284447
2017-03-08,284447
2017-03-09,284447
2017-03-10,284447
2017-03-11,284447
2017-03-12,284447
2017-03-13,284447
2017-03-14,284447
2017-03-15,284447
2017-03-16,284447
2017-03-17,284447
2017-03-18,284447
2017-03-19,284447
2017-03-20,284447
2017-03-21,284447
2017-03-22,284447
2017-03-23,284447
2017-03-24,284447
2017-03-25,284447
2017-03-26,284447
2017-03-27,270617
2017-03-28,270617
2017-03-29,270617
2017-03-30,270617
2017-03-31,270617
2017-04-01,270617
2017-04-02,270617
2017-04-03,270617
2017-04-04,270617
2017-04-12,110110
2017-04-13,110110
2017-04-14,110110
2017-04-15,110110
2017-04-16,110110
2017-04-17,110110
2017-04-18,110110
2017-04-19,110110
2017-04-20,110110
2017-04-21,110110
2017-04-22,110110
2017-04-23,110110
2017-04-24,110110
2017-04-25,110110
2017-04-26,110110
2017-04-27,110110
2017-04-28,110110
2017-04-29,110110
2017-04-30,110110
2017-05-01,110110
2017-05-02,110110
2017-05-03,110110
2017-05-04,110110
2017-05-05,110110
2017-05-06,110110
2017-05-07,110110
2017-05-08,110110
2017-05-09,110110
2017-05-10,110110
2017-05-11,110110
2017-05-12,110110
2017-05-13,110110
2017-05-14,110110
2017-05-15,110110
2017-05-16,110110
2017-05-17,110110
2017-05-18,110110
2017-05-19,110110
2017-05-20,110110
2017-05-21,110110
2017-05-22,110110
2017-05-23,110110
2017-05-24,110110
2017-05-25,110110
2017-05-26,110110
2017-05-27,110110
2017-05-28,110110
2017-05-29,110110
2017-05-30,110110
2017-05-31,110110
2017-06-01,110110
2017-06-02,110110
2017-06-03,110110
2017-06-06,110110
2017-06-07,110110
2017-06-08,110110
2017-06-09,110110
2017-06-10,110110
2017-06-11,106017
2017-06-12,106017
2017-06-13,106017
2017-06-14,106017
2017-06-15,106017
2017-06-16,106017
2017-06-17,106017
2017-06-18,106017
2017-06-19,106017
2017-06-20,106017
2017-06-21,106017
2017-06-22,106017
2017-06-23,106017
2017-06-24,106017
2017-06-25,106017
2017-06-26,106017
2017-06-27,106017
2017-06-28,106017
2017-06-29,106017
2017-06-30,106017
2017-07-01,106017
2017-07-02,106017
2017-07-03,106017
2017-07-04,106017
2017-07-05,106017
2017-07-06,106017
2017-07-07,106017
2017-07-08,106017
2017-07-13,106017
2017-07-14,106017
2017-07-15,106017
2017-07-16,106017
2017-07-17,106017
2017-07-18,106017
2017-07-19,106017
2017-07-20,106017
2017-07-21,106017
2017-07-22,106017
2017-07-23,106017
2017-07-24,106017
2017-07-25,106017
2017-07-26,106017
2017-07-27,106017
2017-07-28,106017
2017-07-29,106017
2017-07-30,106017
2017-07-31,106017
2017-08-01,106017
2017-08-02,106017
2017-08-03,106017
2017-08-04,106017
2017-08-05,106017
2017-08-06,106017
2017-08-09,106017
2017-08-10,106017
2017-08-11,106017
2017-08-12,106017
2017-08-13,106017
2017-08-14,106017
2017-08-15,106017
2017-08-16,106017
2017-08-17,106017
2017-08-18,106017
2017-08-19,106017
2017-08-20,106017
2017-08-21,106017
2017-08-22,106017
2017-08-23,106017
2017-08-24,106017
2017-08-25,106017
2017-08-26,106017
2017-08-27,106017
2017-08-28,106017
2017-08-29,106017
2017-08-30,106017
2017-08-31,106017
2017-09-01,106017
2017-09-02,106017
2017-09-03,106017
2017-09-04,106017
2017-09-05,106017
2017-09-06,106017
2017-09-07,106017
2017-09-08,106017
2017-09-09,106017
2017-09-10,106017
2017-09-11,106017
2017-09-12,106017
2017-09-13,106017
2017-09-14,106017
2017-09-15,106017
2017-09-16,106017
2017-09-17,106017
2017-09-18,106017
2017-09-19,106017
2017-09-20,106017
2017-09-21,106017
2017-09-22,106017
2017-09-23,106017
2017-09-24,106017
2017-09-25,103623
2017-09-26,103623
2017-09-27,103623
2017-09-28,103623
2017-09-29,103623
2017-09-30,103623
2017-10-01,103623
2017-10-02,103623
2017-10-03,103623
2017-10-04,103623
2017-10-05,103623
2017-10-06,103623
2017-10-07,103623
2017-10-08,103623
2017-10-09,103623
2017-10-10,103623
2017-10-11,103623
2017-10-12,103623
2017-10-13,103623
2017-10-14,103623
2017-10-15,103623
2017-10-16,103623
2017-10-17,103623
2017-10-18,103623
2017-10-19,103623
2017-10-20,103623
2017-10-21,103623
2017-10-22,103623
2017-10-23,103623
2017-10-24,103623
2017-10-25,103623
2017-10-26,103623
2017-10-27,103623
2017-10-28,103623
2017-10-29,103623
2017-10-30,103623
2017-10-31,103623
2017-11-01,103623
2017-11-02,103623
2017-11-03,103623
2017-11-04,103623
2017-11-05,103623
2017-11-06,103623
2017-11-07,103623
2017-11-08,103623
2017-11-09,103623
2017-11-10,103623
2017-11-11,103623
2017-11-12,103623
2017-11-13,103623
2017-11-14,103623
2017-11-15,103623
2017-11-16,103623
2017-11-17,103623
2017-11-18,103623
2017-11-19,103623
2017-11-20,103623
2017-11-21,103623
2017-11-22,103623
2017-11-23,103623
2017-11-24,103623
2017-11-25,103623
2017-11-26,103623
2017-11-27,103623
2017-11-28,103623
2017-11-29,103623
2017-11-30,103623
2017-12-01,103623
2017-12-02,103623
2017-12-03,103623
2017-12-04,103623
2017-12-05,103623
2017-12-06,103623
2017-12-07,103623
2017-12-08,103623
2017-12-09,103623
2017-12-10,103623
2017-12-11,103623
2017-12-12,103623
2017-12-13,102623
2017-12-14,102623
2017-12-15,102623
2017-12-16,102623
2017-12-17,102623
2017-12-18,102623
2017-12-19,102623
2017-12-20,102623
2017-12-21,102623
2017-12-22,102623
2017-12-23,102623
2017-12-24,102623
2017-12-25,102623
2017-12-26,102623
2017-12-27,102623
2017-12-28,102623
2017-12-29,102623
2017-12-30,102623
2017-12-31,102623
2018-01-01,102623
2018-01-02,102623
2018-01-03,102623
2018-01-04,102623
2018-01-05,102623
2018-01-06,102623
2018-01-07,102623
2018-01-08,102623
2018-01-09,102623
2018-01-10,102623
2018-01-11,102623
2018-01-12,102623
2018-01-13,102623
2018-01-14,102623
2018-01-15,102623
2018-01-16,102623
2018-01-17,102623
2018-01-18,102623
2018-01-19,102623
2018-01-20,102623
2018-01-21,102623
2018-01-22,102623
2018-01-23,102623
2018-01-24,102623
2018-01-25,102623
2018-01-26,102623
2018-01-27,102677
2018-01-28,102677
2018-01-29,102677
2018-01-30,102677
2018-02-01,102677
2018-02-02,102677
2018-02-03,102677
2018-02-04,102677
2018-02-05,102677
2018-02-06,102677
2018-02-07,102677
2018-02-08,102677
2018-02-09,102677
2018-02-10,102677
2018-02-11,102677
2018-02-12,102677
2018-02-13,102677
2018-02-14,102677
2018-02-15,102677
2018-02-16,102677
2018-02-17,102677
2018-02-18,102677
2018-02-19,102677
2018-02-20,102677
2018-02-21,102677
2018-02-22,102677
2018-02-23,102677
2018-02-24,102677
2018-02-25,102677
2018-02-26,102677
2018-02-27,102677
2018-02-28,102677
2018-03-01,102677
2018-03-02,102677
2018-03-03,102677
2018-03-04,102677
2018-03-05,102677
2018-03-06,102677
2018-03-07,102677
2018-03-08,102677
2018-03-09,102677
2018-03-10,102677
2018-03-11,102677
2018-03-12,102677
2018-03-13,102677
2018-03-14,102677
2018-03-15,102677
2018-03-16,102677
2018-03-17,101492
2018-03-18,101492
2018-03-19,101492
2018-03-20,101492
2018-03-21,101492
2018-03-23,101492
2018-03-24,101492
2018-03-26,101492
2018-03-27,101492
2018-03-28,101492
2018-03-29,101492
2018-03-30,101492
2018-03-31,101492
2018-04-01,101492
2018-04-02,101492
2018-04-03,101492
2018-04-04,101492
2018-04-05,101492
2018-04-06,101492
2018-04-08,101492
2018-04-09,101492
2018-04-10,101492
2018-04-11,101492
2018-04-12,101492
2018-04-13,101492
2018-04-14,101492
2018-04-16,101492
2018-04-17,101492
2018-04-18,101492
2018-04-19,101492
2018-04-20,101492
2018-04-21,101492
2018-04-22,101492
2018-04-23,101492
2018-04-24,101492
2018-04-25,101492
2018-04-26,101492
2018-04-27,101492
2018-04-28,101492
2018-04-29,101492
2018-04-30,101492
2018-05-02,101492
2018-05-03,101492
2018-05-04,101492
2018-05-05,101492
2018-05-06,101492
2018-05-07,101492
2018-05-08,101492
2018-05-09,101492
2018-05-10,101492
2018-05-11,101492
2018-05-12,101492
2018-05-13,102748
2018-05-14,102748
2018-05-15,102748
2018-05-16,102748
2018-05-17,102748
2018-05-18,102748
2018-05-19,102748
2018-05-20,102748
2018-05-21,102748
2018-05-22,102748
2018-05-23,102748
2018-05-24,102748
2018-05-25,102748
2018-05-26,102748
2018-05-27,102748
2018-05-28,102748
2018-05-29,102748
2018-05-30,102748
2018-05-31,102748
2018-06-01,102748
2018-06-02,102748
2018-06-03,102748
2018-06-04,102748
2018-06-05,102748
2018-06-06,102748
2018-06-07,102748
2018-06-08,102748
2018-06-09,102748
2018-06-10,102748
2018-06-11,102748
2018-06-12,102748
2018-06-13,102748
2018-06-14,102748
2018-06-15,102748
2018-06-16,102748
2018-06-17,102748
2018-06-18,102748
2018-06-19,102748
2018-06-20,102748
2018-06-21,102748
2018-06-22,102748
2018-06-23,102748
2018-06-24,102748
2018-06-25,102748
2018-06-26,102748
2018-06-27,102748
2018-06-28,102748
2018-06-29,102748
2018-06-30,102748
2018-07-01,102748
2018-07-02,102748
2018-07-03,102748
2018-07-04,102748
2018-07-05,102748
2018-07-06,102748
2018-07-07,102757
2018-07-08,102757
2018-07-09,102757
2018-07-10,102757
2018-07-11,102757
2018-07-12,102757
2018-07-13,102757
2018-07-14,102757
2018-07-15,102757
2018-07-16,102757
2018-07-17,102757
2018-07-18,102757
2018-07-19,102757
2018-07-20,102757
2018-07-21,102757
2018-07-22,102757
2018-07-23,102757
2018-07-24,102757
2018-07-25,102757
2018-07-26,102757
2018-07-27,102757
2018-07-28,102757
2018-07-29,102757
2018-07-30,102757
2018-07-31,102757
2018-08-01,102757
2018-08-02,102757
2018-08-03,102757
2018-08-04,102757
2018-08-05,102757
2018-08-06,102757
2018-08-07,102757
2018-08-08,102757
2018-08-09,102757
2018-08-10,102757
2018-08-11,102757
2018-08-12,102757
2018-08-14,102757
2018-08-16,104236
2018-08-17,104236
2018-08-18,104236
2018-08-19,104236
2018-08-20,104236
2018-08-21,104236
2018-08-22,104236
2018-08-23,104236
2018-08-24,104236
2018-08-25,104236
2018-08-26,104236
2018-08-27,104236
2018-08-28,104236
2018-08-29,104236
2018-08-30,104236
2018-08-31,104236
2018-09-01,104236
2018-09-02,104236
2018-09-03,104236
2018-09-04,104236
2018-09-05,104236
2018-09-06,104236
2018-09-07,104236
2018-09-08,104236
2018-09-09,104236
2018-09-10,104236
2018-09-11,104236
2018-09-12,104236
2018-09-13,104236
2018-09-14,104236
2018-09-15,104236
2018-09-16,104236
2018-09-17,104236
2018-09-18,104236
2018-09-19,104236
2018-09-20,104236
2018-09-21,104236
2018-09-22,104236
2018-09-23,104236
2018-09-24,104236
2018-09-25,104236
2018-09-26,104236
2018-09-27,104236
2018-09-28,104236
2018-09-29,104236
2018-09-30,104236
2018-10-02,104236
2018-10-03,104236
2018-10-04,104236
2018-10-05,104236
2018-10-06,106451
2018-10-07,106451
2018-10-08,106451
2018-10-09,106451
2018-10-10,106451
2018-10-11,106451
2018-10-12,106451
2018-10-13,106451
2018-10-14,106451
2018-10-15,106451
2018-10-16,106451
2018-10-17,106451
2018-10-18,106451
2018-10-19,106451
2018-10-20,106451
2018-10-21,106451
2018-10-22,106451
2018-10-23,106451
2018-10-24,106451
2018-10-25,106451
2018-10-26,106451
2018-10-27,106451
2018-10-28,106451
2018-10-29,106451
2018-10-30,106451
2018-10-31,106451
2018-11-01,106451
2018-11-03,106451
2018-11-04,106451
2018-11-05,106451
2018-11-06,106451
2018-11-07,106451
2018-11-08,106451
2018-11-09,106451
2018-11-10,106451
2018-11-11,106451
2018-11-12,106451
2018-11-13,106451
2018-11-14,106451
2018-11-15,106451
2018-11-16,106451
2018-11-17,106451
2018-11-18,106451
2018-11-19,106451
2018-11-20,106451
2018-11-21,106867
2018-11-22,106867
2018-11-23,106867
2018-11-24,106867
2018-11-25,106867
2018-11-26,106867
2018-11-27,106867
2018-11-28,106867
2018-11-29,106867
2018-12-01,106867
2018-12-02,106867
2018-12-03,106867
2018-12-04,106867
2018-12-05,106867
2018-12-07,106867
2018-12-09,106867
2018-12-10,106867
2018-12-11,106867
2018-12-12,106867
2018-12-13,106867
2018-12-14,106867
2018-12-15,106867
2018-12-16,106867
2018-12-17,106867
2018-12-18,106867
2018-12-19,106408
2018-12-20,106408
2018-12-21,106408
2018-12-22,106408
2018-12-23,106408
2018-12-24,106408
2018-12-25,106408
2018-12-26,106408
2018-12-27,106408
2018-12-28,106408
2018-12-29,106408
2018-12-30,106408
2018-12-31,106408
2019-01-01,106408
2019-01-02,106408
2019-01-03,106408
2019-01-04,106408
2019-01-05,106408
2019-01-06,106408
2019-01-08,106408
2019-01-10,106408
2019-01-11,106408
2019-01-12,106408
2019-01-13,106408
2019-01-14,106408
2019-01-15,106408
2019-01-16,106408
2019-01-17,106408
2019-01-18,106408
2019-01-19,106408
2019-01-20,106924
2019-01-21,106924
2019-01-22,106924
2019-01-23,106924
2019-01-24,106924
2019-01-25,106924
2019-01-26,106924
2019-01-27,106924
2019-01-28,106924
2019-01-29,106924
2019-01-30,106924
2019-01-31,106924
2019-02-01,106924
2019-02-02,106924
2019-02-03,106924
2019-02-04,106924
2019-02-05,106924
2019-02-06,106924
2019-02-07,106924
2019-02-08,106924
2019-02-09,106924
2019-02-10,106924
2019-02-11,106924
2019-02-12,106924
2019-02-13,106924
2019-02-14,106924
2019-02-15,106924
2019-02-16,106924
2019-02-17,106924
2019-02-18,106924
2019-02-19,106924
2019-02-20,106924
2019-02-21,106924
2019-02-22,106924
2019-02-23,106924
2019-02-24,106924
2019-02-25,106924
2019-02-26,106924
2019-02-27,106924
2019-02-28,106924
2019-03-01,106924
2019-03-02,106924
2019-03-03,106924
2019-03-04,106924
2019-03-05,106924
2019-03-06,106924
2019-03-07,106924
2019-03-08,106924
2019-03-09,106924
2019-03-10,106924
2019-03-11,106924
2019-03-12,106924
2019-03-13,106924
2019-03-14,106924
2019-03-15,106924
2019-03-16,106924
2019-03-17,106924
2019-03-18,106924
2019-03-19,106924
2019-03-20,106924
2019-03-21,106924
2019-03-22,106924
2019-03-23,106924
2019-03-24,106924
2019-03-25,106924
2019-03-26,106924
2019-03-27,106924
2019-03-28,106924
2019-03-29,106924
2019-03-30,106924
2019-03-31,106924
2019-04-01,106924
2019-04-02,106924
2019-04-03,106924
2019-04-04,106924
2019-04-05,106924
2019-04-06,106924
2019-04-07,106924
2019-04-08,106924
2019-04-09,106924
2019-04-10,106924
2019-04-11,106866
2019-04-12,106866
2019-04-13,106866
2019-04-14,106866
2019-04-15,106866
2019-04-16,106866
2019-04-17,106866
2019-04-18,106866
2019-04-19,106866
2019-04-20,106866
2019-04-21,106866
2019-04-22,106866
2019-04-23,106866
2019-04-24,106866
2019-04-25,106866
2019-04-26,106866
2019-04-27,106866
2019-04-28,106866
2019-04-29,106866
2019-04-30,106866
2019-05-01,106866
2019-05-02,106866
2019-05-03,106866
2019-05-04,106866
2019-05-05,106866
2019-05-06,106866
2019-05-07,106866
2019-05-08,106866
2019-05-09,106866
2019-05-10,106866
2019-05-11,106866
2019-05-12,106866
2019-05-13,106866
2019-05-14,106866
2019-05-15,106866
2019-05-16,106866
2019-05-17,106866
2019-05-18,106866
2019-05-19,106866
2019-05-20,106866
2019-05-21,106866
2019-05-22,106866
2019-05-23,106866
2019-05-24,106866
2019-05-25,106866
2019-05-26,106866
2019-05-27,106584
2019-05-28,106584
2019-05-29,106584
2019-05-30,106584
2019-05-31,106584
2019-06-01,106584
2019-06-02,106584
2019-06-03,106584
2019-06-04,106584
2019-06-05,106584
2019-06-06,106584
2019-06-07,106584
2019-06-08,106584
2019-06-09,106584
2019-06-10,106584
2019-06-11,106584
2019-06-12,106584
2019-06-13,106584
2019-06-14,106584
2019-06-15,106584
2019-06-16,106584
2019-06-17,106584
2019-06-18,106584
2019-06-19,106584
2019-06-20,106584
2019-06-21,106584
2019-06-22,106584
2019-06-23,106584
2019-06-24,106584
2019-06-25,106584
2019-06-26,106584
2019-06-27,106584
2019-06-28,106584
2019-06-29,106584
2019-06-30,106584
2019-07-01,106584
2019-07-02,106584
2019-07-03,106584
2019-07-04,106584
2019-07-05,106584
2019-07-06,106584
2019-07-07,106584
2019-07-08,103820
2019-07-09,103820
2019-07-10,103820
2019-07-11,103820
2019-07-12,103820
2019-07-13,103820
2019-07-14,103820
2019-07-15,103820
2019-07-16,103820
2019-07-17,103820
2019-07-18,103820
2019-07-19,103820
2019-07-20,103820
2019-07-21,103820
2019-07-22,103820
2019-07-23,103820
2019-07-24,103820
2019-07-25,103820
2019-07-26,103820
2019-07-27,103820
2019-07-28,103820
2019-07-29,103820
2019-07-30,103820
2019-07-31,103820
2019-08-01,103820
2019-08-02,103820
2019-08-03,103820
2019-08-04,103820
2019-08-05,103820
2019-08-06,103820
2019-08-07,103820
2019-08-08,103820
2019-08-09,103820
2019-08-10,103820
2019-08-11,103820
2019-08-12,103820
2019-08-13,103820
2019-08-14,103820
2019-08-15,103820
2019-08-16,103820
2019-08-17,103820
2019-08-18,103820
2019-08-19,103820
2019-08-20,103820
2019-08-21,103820
2019-08-22,103820
2019-08-23,103820
2019-08-24,103820
2019-08-24,103820
2019-08-25,103820
2019-08-25,103820
2019-08-26,103820
2019-08-26,103820
2019-08-27,103820
2019-08-27,103820
2019-08-28,103820
2019-08-29,103832
2019-08-30,103832
2019-08-31,103832
2019-09-01,103832
2019-09-02,103832
2019-09-03,103832
2019-09-04,103832
2019-09-05,103832
2019-09-06,103832
2019-09-07,103832
2019-09-08,103832
2019-09-09,103832
2019-09-10,103832
2019-09-11,103832
2019-09-12,103832
2019-09-13,103832
2019-09-14,103832
2019-09-15,103832
2019-09-16,103832
2019-09-17,103832
2019-09-18,103832
2019-09-19,103832
2019-09-20,103832
2019-09-21,103832
2019-09-22,103832
2019-09-23,103832
2019-09-24,103832
2019-09-25,103832
2019-09-26,103832
2019-09-27,103832
2019-09-28,103832
2019-09-29,103832
2019-09-30,103832
2019-10-01,103832
2019-10-02,103832
2019-10-03,103832
2019-10-04,103832
2019-10-05,103832
2019-10-06,103832
2019-10-07,103832
2019-10-08,103832
2019-10-09,103832
2019-10-10,103832
2019-10-11,103832
2019-10-12,103832
2019-10-13,103832
2019-10-14,103832
2019-10-15,103832
2019-10-16,103832
2019-10-17,103832
2019-10-18,103832
2019-10-19,101884
2019-10-20,101884
2019-10-21,101884
2019-10-22,101884
2019-10-23,101884
2019-10-24,101884
2019-10-25,101884
2019-10-26,101884
2019-10-27,101884
2019-10-28,101884
2019-10-29,101884
2019-10-30,101884
2019-10-31,101884
2019-11-01,101884
2019-11-02,101884
2019-11-03,101884
2019-11-04,101884
2019-11-05,101884
2019-11-06,101884
2019-11-07,101884
2019-11-08,101884
2019-11-09,101884
2019-11-10,101884
2019-11-11,101884
2019-11-12,101884
2019-11-13,101884
2019-11-14,101884
2019-11-15,101884
2019-11-16,101884
2019-11-17,101884
2019-11-18,101884
2019-11-19,101884
2019-11-20,101884
2019-11-21,101884
2019-11-22,101884
2019-11-23,101884
2019-11-24,101884
2019-11-25,101884
2019-11-26,101884
2019-11-27,101884
2019-11-28,101884
2019-11-29,101884
2019-11-30,101884
2019-12-01,101884
2019-12-02,101884
2019-12-03,101884
2019-12-04,101884
2019-12-05,101884
2019-12-06,101884
2019-12-07,101884
2019-12-08,101884
2019-12-09,101884
2019-12-10,101884
2019-12-11,101884
2019-12-12,101884
2019-12-13,101884
2019-12-14,101884
2019-12-15,101884
2019-12-16,101884
2019-12-17,101884
2019-12-18,101884
2019-12-19,101884
2019-12-20,101884
2019-12-21,101884
2019-12-22,101884
2019-12-23,101884
2019-12-24,101884
2019-12-25,101953
2019-12-26,101953
2019-12-27,101953
2019-12-28,101953
2019-12-29,101953
2019-12-30,101953
2019-12-31,101953
2020-01-01,101953
2020-01-02,101953
2020-01-03,101953
2020-01-04,101953
2020-01-05,101953
2020-01-06,101953
2020-01-07,101953
2020-01-08,101953
2020-01-09,101953
2020-01-10,101953
2020-01-11,101953
2020-01-12,101953
2020-01-13,101953
2020-01-14,101953
2020-01-15,101953
2020-01-16,101953
2020-01-17,101953
2020-01-18,101953
2020-01-19,101953
2020-01-20,101953
2020-01-21,101953
2020-01-22,101953
2020-01-23,101953
2020-01-24,101953
2020-01-25,101953
2020-01-26,101953
2020-01-27,101953
2020-01-28,101953
2020-01-29,101953
2020-01-30,101953
2020-01-31,101953
2020-02-01,101953
2020-02-02,101953
2020-02-03,101953
2020-02-04,101953
2020-02-05,101953
2020-02-06,101953
2020-02-07,101953
2020-02-08,101953
2020-02-09,103275
2020-02-10,103275
2020-02-11,103275
2020-02-12,103275
2020-02-13,103275
2020-02-14,103275
2020-02-15,103275
2020-02-16,103275
2020-02-17,103275
2020-02-18,103275
2020-02-19,103275
2020-02-20,103275
2020-02-21,103275
2020-02-22,103275
2020-02-23,103275
2020-02-24,103275
2020-02-25,103275
2020-02-26,103275
2020-02-27,103275
2020-02-28,103275
2020-02-29,103275
2020-03-01,103275
2020-03-02,103275
2020-03-03,103275
2020-03-04,103275
2020-03-05,103275
2020-03-06,103275
2020-03-07,103275
2020-03-08,103275
2020-03-09,103275
2020-03-10,106524
2020-03-11,106524
2020-03-12,106524
2020-03-13,106524
2020-03-14,106524
2020-03-15,106524
2020-03-16,106524
2020-03-17,106524
2020-03-18,106524
2020-03-19,106524
2020-03-20,106524
2020-03-21,106524
2020-03-22,106524
2020-03-23,106524
2020-03-24,106524
2020-03-25,106524
2020-03-26,106524
2020-03-27,106524
2020-03-28,106524
2020-03-29,106524
2020-03-30,106524
2020-03-31,106524
2020-04-01,106524
2020-04-02,106524
2020-04-03,106524
2020-04-04,106524
2020-04-05,106524
2020-04-06,106524
2020-04-07,106524
2020-04-08,106524
2020-04-09,106524
