date_obj,Bandos%20page%204 price
2015-12-28,2879
2015-12-29,2887
2015-12-30,2887
2015-12-31,2982
2016-01-01,2982
2016-01-02,2982
2016-01-03,3051
2016-01-04,3051
2016-01-05,3119
2016-01-06,3119
2016-01-07,3134
2016-01-08,3134
2016-01-09,3175
2016-01-10,3175
2016-01-11,3176
2016-01-12,3176
2016-01-13,3231
2016-01-14,3231
2016-01-15,3359
2016-01-16,3359
2016-01-17,3433
2016-01-18,3433
2016-01-19,3518
2016-01-20,3518
2016-01-21,3663
2016-01-22,3663
2016-01-23,3788
2016-01-24,3788
2016-01-25,3845
2016-01-26,3845
2016-01-27,3992
2016-01-28,3992
2016-01-29,4110
2016-01-30,4110
2016-01-31,4178
2016-02-01,4178
2016-02-02,4269
2016-02-03,4269
2016-02-04,4316
2016-02-05,4316
2016-02-06,4432
2016-02-07,4432
2016-02-08,4476
2016-02-09,4476
2016-02-10,4547
2016-02-11,4547
2016-02-12,4547
2016-02-13,4590
2016-02-14,4590
2016-02-15,4606
2016-02-16,4606
2016-02-17,4488
2016-02-18,4488
2016-02-19,4350
2016-02-20,4350
2016-02-21,4193
2016-02-22,4193
2016-02-23,4067
2016-02-24,4067
2016-02-25,4102
2016-02-26,4102
2016-02-27,4099
2016-02-28,4099
2016-02-29,4165
2016-03-01,4165
2016-03-02,4170
2016-03-03,4288
2016-03-04,4288
2016-03-05,4389
2016-03-06,4568
2016-03-07,4568
2016-03-08,4777
2016-03-09,4777
2016-03-10,4990
2016-03-11,4990
2016-03-12,5087
2016-03-13,5087
2016-03-14,5159
2016-03-15,5159
2016-03-16,5411
2016-03-17,5411
2016-03-18,5623
2016-03-19,5623
2016-03-20,5810
2016-03-21,5810
2016-03-22,6050
2016-03-23,6050
2016-03-24,6242
2016-03-25,6242
2016-03-26,6284
2016-03-27,6284
2016-03-28,6406
2016-03-29,6406
2016-03-30,6560
2016-03-31,6560
2016-04-01,6509
2016-04-02,6509
2016-04-03,6469
2016-04-04,6469
2016-04-05,6704
2016-04-06,6704
2016-04-07,7001
2016-04-08,7001
2016-04-09,7320
2016-04-10,7320
2016-04-11,7660
2016-04-12,7660
2016-04-13,8017
2016-04-14,8017
2016-04-15,8295
2016-04-16,8295
2016-04-17,8218
2016-04-18,8091
2016-04-19,8091
2016-04-20,7891
2016-04-21,7891
2016-04-22,7713
2016-04-23,7713
2016-04-24,7714
2016-04-25,7540
2016-04-26,7540
2016-04-27,7419
2016-04-28,7419
2016-04-29,7235
2016-04-30,7235
2016-05-01,7030
2016-05-02,7030
2016-05-03,6713
2016-05-04,6713
2016-05-05,6377
2016-05-06,6377
2016-05-07,6061
2016-05-08,6061
2016-05-09,5757
2016-05-10,5503
2016-05-11,5503
2016-05-12,5240
2016-05-13,5000
2016-05-14,5000
2016-05-15,4873
2016-05-16,4873
2016-05-17,4661
2016-05-18,4661
2016-05-19,4538
2016-05-22,4436
2016-05-23,4275
2016-05-24,4275
2016-05-25,4147
2016-05-26,4147
2016-05-27,4079
2016-05-28,4079
2016-05-29,4065
2016-05-30,4065
2016-05-31,4069
2016-06-01,4069
2016-06-02,3937
2016-06-03,3937
2016-06-04,3794
2016-06-05,3794
2016-06-06,3650
2016-06-07,3650
2016-06-08,3617
2016-06-09,3617
2016-06-10,3508
2016-06-11,3508
2016-06-12,3496
2016-06-13,3496
2016-06-14,3534
2016-06-15,3534
2016-06-16,3625
2016-06-17,3639
2016-06-18,3639
2016-06-19,3645
2016-06-20,3645
2016-06-21,3662
2016-06-22,3662
2016-06-23,3757
2016-06-24,3757
2016-06-25,3888
2016-06-26,3888
2016-06-27,3888
2016-06-28,4000
2016-06-29,4000
2016-06-30,4013
2016-07-01,4013
2016-07-02,4058
2016-07-03,4058
2016-07-04,4238
2016-07-05,4238
2016-07-06,4303
2016-07-07,4243
2016-07-08,4309
2016-07-09,4377
2016-07-10,4416
2016-07-11,4239
2016-07-12,4239
2016-07-13,4207
2016-07-14,4210
2016-07-15,4210
2016-07-16,4288
2016-07-17,4288
2016-07-18,4312
2016-07-23,4119
2016-07-24,3976
2016-07-25,3976
2016-07-26,4009
2016-07-27,4009
2016-07-28,4003
2016-07-29,4003
2016-07-30,3901
2016-07-31,3901
2016-08-01,3901
2016-08-02,3967
2016-08-03,3967
2016-08-04,3995
2016-08-05,3995
2016-08-06,3850
2016-08-07,3850
2016-08-08,3682
2016-08-09,3682
2016-08-10,3521
2016-08-11,3521
2016-08-12,3521
2016-08-13,3357
2016-08-14,3357
2016-08-15,3201
2016-08-16,3201
2016-08-17,3053
2016-08-18,3053
2016-08-19,2939
2016-08-20,2939
2016-08-21,2848
2016-08-22,2848
2016-08-23,2724
2016-08-24,2724
2016-08-25,2635
2016-08-26,2635
2016-08-28,2516
2016-08-31,2327
2016-09-01,2327
2016-09-02,2255
2016-09-03,2255
2016-09-04,2193
2016-09-05,2193
2016-09-06,2244
2016-09-07,2244
2016-09-08,2244
2016-09-09,2325
2016-09-10,2325
2016-09-11,2310
2016-09-12,2310
2016-09-13,2335
2016-09-14,2335
2016-09-15,2435
2016-09-16,2435
2016-09-17,2435
2016-09-18,2380
2016-09-19,2380
2016-09-20,2380
2016-09-21,2343
2016-09-22,2343
2016-09-23,2355
2016-09-24,2355
2016-09-25,2303
2016-09-26,2303
2016-09-27,2331
2016-09-28,2331
2016-09-29,2333
2016-09-30,2333
2016-10-01,2309
2016-10-02,2309
2016-10-03,2309
2016-10-04,2193
2016-10-05,2193
2016-10-06,2189
2016-10-07,2189
2016-10-08,2193
2016-10-09,2193
2016-10-10,2193
2016-10-11,2093
2016-10-12,2093
2016-10-13,2009
2016-10-14,2009
2016-10-15,1910
2016-10-16,1910
2016-10-17,1877
2016-10-18,1877
2016-10-19,1877
2016-10-20,1903
2016-10-21,1903
2016-10-22,1948
2016-10-23,1948
2016-10-24,2027
2016-10-25,2027
2016-10-26,2075
2016-10-27,2075
2016-10-28,2075
2016-10-29,2175
2016-10-30,2175
2016-10-31,2236
2016-11-01,2236
2016-11-02,2236
2016-11-03,2293
2016-11-04,2293
2016-11-05,2295
2016-11-06,2295
2016-11-07,2223
2016-11-08,2223
2016-11-09,2258
2016-11-10,2258
2016-11-11,2258
2016-11-12,2249
2016-11-13,2249
2016-11-14,2249
2016-11-15,2303
2016-12-07,2256
2016-12-08,2256
2016-12-09,2323
2016-12-10,2323
2016-12-11,2332
2016-12-12,2332
2016-12-13,2357
2016-12-14,2357
2016-12-15,2332
2016-12-16,2332
2016-12-17,2260
2016-12-18,2260
2016-12-19,2269
2016-12-20,2269
2016-12-21,2261
2016-12-22,2261
2016-12-23,2338
2016-12-24,2338
2016-12-25,2432
2016-12-26,2432
2016-12-27,2528
2016-12-28,2528
2016-12-29,2624
2016-12-30,2624
2016-12-31,2653
2017-01-01,2653
2017-01-02,2578
2017-01-03,2578
2017-01-04,2548
2017-01-05,2548
2017-01-06,2478
2017-01-07,2478
2017-01-08,2512
2017-01-09,2512
2017-01-10,2594
2017-01-11,2594
2017-01-12,2661
2017-01-13,2661
2017-01-14,2657
2017-01-15,2657
2017-01-16,2649
2017-01-17,2649
2017-01-18,2720
2017-01-19,2720
2017-01-20,2726
2017-01-21,2726
2017-01-22,2809
2017-01-23,2809
2017-01-27,2737
2017-01-28,2694
2017-01-29,2694
2017-01-30,2713
2017-01-31,2713
2017-02-01,2770
2017-02-02,2770
2017-02-03,2671
2017-02-04,2542
2017-02-05,2542
2017-02-06,2592
2017-02-07,2592
2017-02-08,2707
2017-02-09,2707
2017-02-10,2829
2017-02-11,2932
2017-02-12,2932
2017-02-13,2969
2017-02-14,2990
2017-02-15,2990
2017-02-16,3055
2017-02-18,3091
2017-02-19,3125
2017-02-20,3125
2017-02-21,3182
2017-02-22,3182
2017-02-23,3277
2017-02-24,3277
2017-02-25,3213
2017-02-26,3213
2017-02-27,3239
2017-02-28,3239
2017-03-01,3378
2017-03-02,3378
2017-03-03,3505
2017-03-04,3505
2017-03-05,3423
2017-03-06,3390
2017-03-07,3390
2017-03-08,3361
2017-03-09,3361
2017-03-10,3360
2017-03-11,3360
2017-03-12,3273
2017-03-13,3281
2017-03-14,3281
2017-03-15,3377
2017-03-16,3377
2017-03-17,3450
2017-03-18,3450
2017-03-19,3374
2017-03-20,3374
2017-03-21,3326
2017-03-22,3326
2017-03-23,3319
2017-03-24,3319
2017-03-25,3404
2017-03-26,3404
2017-03-27,3496
2017-03-28,3496
2017-03-29,3493
2017-03-30,3493
2017-03-31,3449
2017-04-01,3449
2017-04-02,3517
2017-04-03,3605
2017-04-04,3605
2017-04-12,3660
2017-04-13,3630
2017-04-14,3630
2017-04-15,3673
2017-04-16,3719
2017-04-17,3735
2017-04-18,3735
2017-04-19,3781
2017-04-20,3781
2017-04-21,3712
2017-04-22,3712
2017-04-23,3638
2017-04-24,3638
2017-04-25,3619
2017-04-26,3619
2017-04-27,3469
2017-04-28,3469
2017-04-29,3534
2017-04-30,3534
2017-05-01,3415
2017-05-02,3415
2017-05-03,3470
2017-05-04,3516
2017-05-05,3516
2017-05-06,3495
2017-05-07,3495
2017-05-08,3463
2017-05-09,3410
2017-05-10,3410
2017-05-11,3506
2017-05-12,3592
2017-05-13,3514
2017-05-14,3514
2017-05-15,3422
2017-05-16,3302
2017-05-17,3302
2017-05-18,3352
2017-05-19,3352
2017-05-20,3352
2017-05-21,3352
2017-05-22,3376
2017-05-23,3376
2017-05-24,3338
2017-05-25,3338
2017-05-26,3259
2017-05-27,3259
2017-05-28,3152
2017-05-29,3152
2017-05-30,3005
2017-05-31,3005
2017-06-01,2877
2017-06-02,2877
2017-06-03,2770
2017-06-04,2668
2017-06-05,2668
2017-06-06,2565
2017-06-07,2565
2017-06-08,2504
2017-06-09,2504
2017-06-10,2535
2017-06-11,2535
2017-06-12,2568
2017-06-13,2568
2017-06-14,2617
2017-06-15,2617
2017-06-16,2704
2017-06-17,2704
2017-06-18,2802
2017-06-19,2802
2017-06-20,2885
2017-06-21,2885
2017-06-22,2912
2017-06-23,2912
2017-06-24,2999
2017-06-25,2999
2017-06-26,3078
2017-06-27,3078
2017-06-28,3136
2017-06-29,3136
2017-06-30,3208
2017-07-01,3208
2017-07-02,3208
2017-07-03,3186
2017-07-04,3186
2017-07-05,3186
2017-07-06,3112
2017-07-07,3112
2017-07-08,3112
2017-07-09,3218
2017-07-13,3177
2017-07-14,3189
2017-07-15,3189
2017-07-16,3220
2017-07-17,3220
2017-07-18,3343
2017-07-19,3343
2017-07-20,3224
2017-07-21,3224
2017-07-22,3062
2017-07-23,3062
2017-07-24,2911
2017-07-25,2911
2017-07-26,2837
2017-07-27,2837
2017-07-28,2756
2017-07-29,2756
2017-07-30,2704
2017-07-31,2704
2017-08-01,2642
2017-08-02,2595
2017-08-03,2595
2017-08-04,2553
2017-08-05,2512
2017-08-06,2512
2017-08-07,2461
2017-08-08,2461
2017-08-09,2498
2017-08-10,2536
2017-08-11,2536
2017-08-12,2595
2017-08-13,2595
2017-08-14,2639
2017-08-15,2639
2017-08-16,2711
2017-08-17,2742
2017-08-18,2742
2017-08-19,2742
2017-08-20,2803
2017-08-21,2803
2017-08-22,2920
2017-08-23,2920
2017-08-24,3063
2017-08-25,3063
2017-08-26,3171
2017-08-27,3171
2017-08-28,3133
2017-08-29,3133
2017-08-30,3225
2017-08-31,3225
2017-09-01,3225
2017-09-02,3152
2017-09-03,3152
2017-09-04,3003
2017-09-05,3003
2017-09-06,2856
2017-09-07,2856
2017-09-08,2731
2017-09-09,2630
2017-09-10,2630
2017-09-11,2528
2017-09-12,2528
2017-09-13,2415
2017-09-14,2415
2017-09-15,2300
2017-09-16,2300
2017-09-17,2248
2017-09-18,2248
2017-09-19,2226
2017-09-20,2226
2017-09-22,2236
2017-09-23,2240
2017-09-24,2240
2017-09-25,2303
2017-09-26,2303
2017-09-27,2296
2017-09-28,2296
2017-09-29,2383
2017-09-30,2383
2017-10-01,2491
2017-10-02,2491
2017-10-03,2556
2017-10-04,2556
2017-10-05,2556
2017-10-06,2681
2017-10-07,2681
2017-10-08,2583
2017-10-09,2583
2017-10-10,2453
2017-10-11,2453
2017-10-12,2335
2017-10-13,2229
2017-10-14,2125
2017-10-15,2125
2017-10-16,2018
2017-10-17,2018
2017-10-18,1962
2017-10-19,1962
2017-10-20,1997
2017-10-21,1997
2017-10-22,2033
2017-10-23,2033
2017-10-24,2062
2017-10-25,2134
2017-10-26,2134
2017-10-27,2241
2017-10-28,2241
2017-10-29,2348
2017-10-30,2348
2017-10-31,2464
2017-11-01,2464
2017-11-02,2464
2017-11-03,2534
2017-11-04,2567
2017-11-05,2567
2017-11-06,2651
2017-11-07,2651
2017-11-08,2678
2017-11-09,2678
2017-11-10,2744
2017-11-11,2744
2017-11-12,2827
2017-11-13,2827
2017-11-14,2959
2017-11-15,2959
2017-11-16,2979
2017-11-17,2979
2017-11-18,2961
2017-11-19,2961
2017-11-20,2851
2017-11-21,2851
2017-11-22,2708
2017-11-23,2708
2017-11-24,2576
2017-11-25,2576
2017-11-26,2477
2017-11-27,2477
2017-11-28,2520
2017-11-29,2520
2017-11-30,2459
2017-12-01,2360
2017-12-02,2360
2017-12-03,2252
2017-12-04,2252
2017-12-05,2208
2017-12-06,2208
2017-12-07,2161
2017-12-08,2161
2017-12-09,2161
2017-12-10,2149
2017-12-11,2149
2017-12-12,2169
2017-12-13,2169
2017-12-14,2169
2017-12-15,2244
2017-12-16,2244
2017-12-17,2264
2017-12-18,2268
2017-12-19,2268
2017-12-20,2256
2017-12-21,2256
2017-12-22,2177
2017-12-23,2177
2017-12-24,2200
2017-12-25,2200
2017-12-26,2119
2017-12-27,2119
2017-12-28,2024
2017-12-29,2024
2017-12-30,2011
2017-12-31,2011
2018-01-01,1980
2018-01-02,1980
2018-01-03,1893
2018-01-04,1893
2018-01-05,1805
2018-01-06,1776
2018-01-07,1776
2018-01-08,1739
2018-01-09,1739
2018-01-10,1722
2018-01-11,1722
2018-01-12,1758
2018-01-13,1758
2018-01-14,1818
2018-01-15,1818
2018-01-16,1867
2018-01-17,1923
2018-01-18,1923
2018-01-19,1978
2018-01-20,2001
2018-01-21,2001
2018-01-22,1954
2018-01-23,1899
2018-01-24,1922
2018-01-25,1936
2018-01-26,1890
2018-01-27,1857
2018-01-28,1903
2018-01-29,1959
2018-01-30,1962
2018-01-31,1969
2018-02-01,1970
2018-02-02,1957
2018-02-03,1983
2018-02-04,2010
2018-02-05,1994
2018-02-06,2019
2018-02-07,2046
2018-02-08,2046
2018-02-09,2072
2018-02-10,2072
2018-02-11,2126
2018-02-12,2151
2018-02-13,2151
2018-02-14,2132
2018-02-15,2120
2018-02-16,2109
2018-02-17,2092
2018-02-18,2031
2018-02-19,1998
2018-02-20,2076
2018-02-21,2140
2018-02-22,2198
2018-02-23,2264
2018-02-24,2264
2018-02-25,2350
2018-02-26,2396
2018-02-27,2460
2018-02-28,2460
2018-03-01,2477
2018-03-02,2445
2018-03-03,2392
2018-03-04,2392
2018-03-05,2325
2018-03-06,2306
2018-03-07,2264
2018-03-08,2313
2018-03-09,2403
2018-03-10,2342
2018-03-11,2305
2018-03-12,2245
2018-03-13,2229
2018-03-14,2224
2018-03-15,2279
2018-03-16,2296
2018-03-17,2346
2018-03-18,2376
2018-03-20,2382
2018-03-21,2296
2018-03-22,2197
2018-03-23,2117
2018-03-24,2051
2018-03-25,1956
2018-03-26,1895
2018-03-27,1815
2018-03-28,1782
2018-03-29,1782
2018-03-30,1761
2018-03-31,1704
2018-04-01,1667
2018-04-02,1636
2018-04-03,1587
2018-04-04,1542
2018-04-05,1542
2018-04-06,1498
2018-04-07,1498
2018-04-08,1487
2018-04-09,1471
2018-04-10,1433
2018-04-11,1379
2018-04-12,1358
2018-04-13,1358
2018-04-14,1338
2018-04-15,1313
2018-04-16,1313
2018-04-17,1302
2018-04-18,1302
2018-04-19,1305
2018-04-20,1341
2018-04-21,1360
2018-04-22,1355
2018-04-23,1365
2018-04-24,1359
2018-04-25,1356
2018-04-26,1356
2018-04-27,1382
2018-04-28,1342
2018-04-29,1318
2018-04-30,1298
2018-05-01,1355
2018-05-02,1355
2018-05-03,1367
2018-05-04,1390
2018-05-05,1365
2018-05-06,1365
2018-05-07,1380
2018-05-08,1397
2018-05-09,1385
2018-05-10,1350
2018-05-11,1343
2018-05-12,1331
2018-05-13,1331
2018-05-14,1341
2018-05-15,1341
2018-05-16,1298
2018-05-17,1317
2018-05-18,1285
2018-05-19,1245
2018-05-20,1221
2018-05-21,1193
2018-05-22,1193
2018-05-23,1192
2018-05-24,1212
2018-05-25,1182
2018-05-26,1170
2018-05-27,1170
2018-05-28,1204
2018-05-29,1265
2018-05-30,1329
2018-05-31,1396
2018-06-01,1466
2018-06-02,1534
2018-06-03,1604
2018-06-04,1670
2018-06-05,1744
2018-06-06,1795
2018-06-07,1795
2018-06-08,1856
2018-06-09,1856
2018-06-10,1887
2018-06-11,1860
2018-06-12,1888
2018-06-13,1963
2018-06-14,2013
2018-06-15,1982
2018-06-16,1960
2018-06-17,1986
2018-06-18,2018
2018-06-19,2034
2018-06-20,2034
2018-06-21,2032
2018-06-22,1998
2018-06-23,1998
2018-06-24,1951
2018-06-25,1979
2018-06-26,1988
2018-06-27,2001
2018-06-28,2022
2018-06-29,2046
2018-06-30,1998
2018-07-01,1965
2018-07-02,1965
2018-07-03,1920
2018-07-04,1837
2018-07-05,1772
2018-07-06,1704
2018-07-07,1714
2018-07-08,1716
2018-07-09,1699
2018-07-10,1686
2018-07-11,1657
2018-07-12,1590
2018-07-13,1531
2018-07-14,1504
2018-07-15,1504
2018-07-16,1512
2018-07-17,1507
2018-07-18,1470
2018-07-19,1469
2018-07-20,1483
2018-07-21,1478
2018-07-22,1471
2018-07-23,1497
2018-07-24,1520
2018-07-25,1546
2018-07-26,1509
2018-07-27,1467
2018-07-28,1419
2018-07-29,1393
2018-07-30,1366
2018-07-31,1384
2018-08-01,1384
2018-08-02,1371
2018-08-03,1302
2018-08-04,1247
2018-08-05,1199
2018-08-06,1181
2018-08-07,1185
2018-08-08,1179
2018-08-09,1179
2018-08-10,1230
2018-08-11,1276
2018-08-12,1338
2018-08-14,1458
2018-08-16,1516
2018-08-17,1556
2018-08-18,1567
2018-08-19,1561
2018-08-20,1555
2018-08-21,1546
2018-08-22,1561
2018-08-23,1575
2018-08-24,1540
2018-08-25,1518
2018-08-26,1549
2018-08-27,1525
2018-08-28,1524
2018-08-29,1512
2018-08-30,1515
2018-08-31,1493
2018-09-01,1481
2018-09-02,1489
2018-09-03,1514
2018-09-04,1528
2018-09-05,1532
2018-09-06,1532
2018-09-07,1558
2018-09-08,1564
2018-09-09,1598
2018-09-10,1629
2018-09-11,1629
2018-09-12,1641
2018-09-13,1676
2018-09-14,1732
2018-09-15,1754
2018-09-16,1754
2018-09-17,1838
2018-09-18,1930
2018-09-19,2027
2018-09-20,2129
2018-09-21,2228
2018-09-22,2269
2018-09-23,2259
2018-09-24,2294
2018-09-25,2294
2018-09-26,2304
2018-09-27,2304
2018-09-28,2263
2018-09-29,2332
2018-09-30,2318
2018-10-01,2282
2018-10-02,2317
2018-10-03,2363
2018-10-04,2363
2018-10-05,2302
2018-10-06,2355
2018-10-07,2442
2018-10-08,2560
2018-10-09,2670
2018-10-10,2727
2018-10-11,2786
2018-10-12,2858
2018-10-13,2938
2018-10-14,3000
2018-10-15,3060
2018-10-16,3096
2018-10-17,3032
2018-10-18,2943
2018-10-19,2881
2018-10-20,2881
2018-10-21,2851
2018-10-22,2872
2018-10-23,2728
2018-10-24,2646
2018-10-25,2657
2018-10-26,2671
2018-10-27,2628
2018-10-28,2683
2018-10-29,2738
2018-10-30,2765
2018-10-31,2769
2018-11-01,2743
2018-11-03,2719
2018-11-04,2676
2018-11-05,2642
2018-11-06,2619
2018-11-07,2638
2018-11-08,2696
2018-11-09,2716
2018-11-10,2758
2018-11-11,2862
2018-11-12,2942
2018-11-13,3023
2018-11-14,3068
2018-11-15,3062
2018-11-16,3115
2018-11-17,3154
2018-11-18,3135
2018-11-19,3190
2018-11-20,3227
2018-11-21,3210
2018-11-22,3277
2018-11-23,3308
2018-11-24,3303
2018-11-25,3271
2018-11-26,3304
2018-11-27,3226
2018-11-28,3136
2018-11-29,3104
2018-12-01,3025
2018-12-02,3134
2018-12-03,3177
2018-12-04,3242
2018-12-05,3364
2018-12-07,3475
2018-12-09,3455
2018-12-10,3453
2018-12-11,3565
2018-12-12,3683
2018-12-13,3808
2018-12-14,3932
2018-12-15,4010
2018-12-16,4009
2018-12-17,3964
2018-12-18,4086
2018-12-19,4178
2018-12-20,4210
2018-12-21,4315
2018-12-22,4298
2018-12-23,4280
2018-12-24,4276
2018-12-25,4186
2018-12-26,4096
2018-12-27,3947
2018-12-28,3799
2018-12-29,3770
2018-12-30,3754
2018-12-31,3752
2019-01-01,3679
2019-01-02,3613
2019-01-03,3555
2019-01-04,3499
2019-01-05,3482
2019-01-06,3450
2019-01-08,3572
2019-01-10,3607
2019-01-11,3573
2019-01-12,3465
2019-01-13,3384
2019-01-14,3333
2019-01-15,3223
2019-01-16,3122
2019-01-17,2996
2019-01-18,2883
2019-01-19,2772
2019-01-20,2666
2019-01-21,2626
2019-01-22,2535
2019-01-23,2542
2019-01-24,2530
2019-01-25,2529
2019-01-26,2526
2019-01-27,2471
2019-01-28,2416
2019-01-29,2328
2019-01-30,2306
2019-01-31,2301
2019-02-01,2292
2019-02-02,2269
2019-02-03,2270
2019-02-04,2235
2019-02-05,2257
2019-02-06,2247
2019-02-07,2279
2019-02-08,2290
2019-02-09,2284
2019-02-10,2282
2019-02-11,2309
2019-02-12,2358
2019-02-13,2369
2019-02-14,2330
2019-02-15,2320
2019-02-16,2304
2019-02-17,2225
2019-02-18,2231
2019-02-19,2188
2019-02-20,2165
2019-02-21,2199
2019-02-22,2228
2019-02-23,2209
2019-02-24,2181
2019-02-25,2076
2019-02-26,2138
2019-02-27,2203
2019-02-28,2188
2019-03-01,2177
2019-03-02,2204
2019-03-03,2223
2019-03-04,2221
2019-03-05,2255
2019-03-06,2288
2019-03-07,2195
2019-03-08,2165
2019-03-09,2166
2019-03-10,2131
2019-03-11,2109
2019-03-12,2145
2019-03-13,2230
2019-03-14,2310
2019-03-15,2415
2019-03-16,2524
2019-03-17,2632
2019-03-18,2755
2019-03-19,2893
2019-03-20,3037
