date_obj,Black%20sword price
2016-09-26,211
2016-09-27,204
2016-09-28,204
2016-09-29,204
2016-09-30,198
2016-10-01,198
2016-10-02,198
2016-10-03,198
2016-10-04,197
2016-10-05,197
2016-10-06,197
2016-10-07,197
2016-10-08,201
2016-10-09,201
2016-10-10,201
2016-10-11,201
2016-10-12,203
2016-10-13,203
2016-10-14,203
2016-10-15,201
2016-10-16,201
2016-10-17,201
2016-10-18,210
2016-10-19,210
2016-10-20,210
2016-10-21,214
2016-10-22,214
2016-10-23,214
2016-10-24,217
2016-10-25,217
2016-10-26,217
2016-10-27,217
2016-10-28,218
2016-10-29,218
2016-10-30,218
2016-10-31,219
2016-11-01,219
2016-11-02,219
2016-11-03,219
2016-11-04,217
2016-11-05,217
2016-11-06,217
2016-11-07,222
2016-11-08,222
2016-11-09,222
2016-11-10,225
2016-11-11,225
2016-11-12,225
2016-11-13,225
2016-11-14,224
2016-11-15,224
2016-12-07,224
2016-12-08,220
2016-12-09,220
2016-12-10,220
2016-12-11,220
2016-12-12,220
2016-12-13,220
2016-12-14,223
2016-12-15,223
2016-12-16,223
2016-12-17,228
2016-12-18,228
2016-12-19,228
2016-12-20,231
2016-12-21,231
2016-12-22,231
2016-12-23,224
2016-12-24,224
2016-12-25,224
2016-12-26,215
2016-12-27,215
2016-12-28,217
2016-12-29,217
2016-12-30,217
2016-12-31,216
2017-01-01,216
2017-01-02,221
2017-01-03,221
2017-01-04,218
2017-01-05,218
2017-01-06,218
2017-01-07,209
2017-01-08,209
2017-01-09,207
2017-01-10,207
2017-01-11,207
2017-01-12,211
2017-01-13,211
2017-01-14,211
2017-01-15,205
2017-01-16,205
2017-01-17,211
2017-01-18,211
2017-01-19,211
2017-01-20,214
2017-01-21,214
2017-01-22,216
2017-01-23,216
2017-01-27,214
2017-01-28,220
2017-01-29,220
2017-01-30,220
2017-01-31,225
2017-02-01,225
2017-02-02,231
2017-02-03,231
2017-02-04,231
2017-02-05,231
2017-02-06,231
2017-02-07,230
2017-02-08,230
2017-02-09,230
2017-02-10,229
2017-02-11,229
2017-02-12,229
2017-02-13,222
2017-02-14,222
2017-02-15,222
2017-02-16,232
2017-02-18,232
2017-02-19,234
2017-02-20,234
2017-02-21,238
2017-02-22,238
2017-02-23,238
2017-02-24,234
2017-02-25,234
2017-02-26,234
2017-02-27,238
2017-02-28,238
2017-03-01,240
2017-03-02,240
2017-03-03,240
2017-03-04,244
2017-03-05,244
2017-03-06,248
2017-03-07,248
2017-03-08,248
2017-03-09,238
2017-03-10,238
2017-03-11,238
2017-03-12,238
2017-03-13,234
2017-03-14,234
2017-03-15,225
2017-03-16,225
2017-03-17,225
2017-03-18,221
2017-03-19,221
2017-03-20,221
2017-03-21,221
2017-03-22,221
2017-03-23,224
2017-03-24,224
2017-03-25,224
2017-03-26,224
2017-03-27,224
2017-03-28,224
2017-03-29,226
2017-03-30,226
2017-03-31,226
2017-04-01,225
2017-04-02,225
2017-04-03,232
2017-04-04,232
2017-04-12,227
2017-04-13,227
2017-04-14,228
2017-04-15,228
2017-04-16,228
2017-04-17,228
2017-04-18,229
2017-04-19,229
2017-04-20,229
2017-04-21,221
2017-04-22,221
2017-04-23,225
2017-04-24,225
2017-04-25,230
2017-04-26,230
2017-04-27,230
2017-04-28,240
2017-04-29,240
2017-04-30,252
2017-05-01,252
2017-05-02,252
2017-05-03,265
2017-05-04,265
2017-05-05,273
2017-05-06,273
2017-05-07,273
2017-05-08,270
2017-05-09,270
2017-05-10,271
2017-05-11,271
2017-05-12,271
2017-05-13,271
2017-05-14,271
2017-05-15,271
2017-05-16,271
2017-05-17,271
2017-05-18,271
2017-05-19,271
2017-05-20,271
2017-05-21,271
2017-05-22,271
2017-05-23,271
2017-05-24,271
2017-05-25,270
2017-05-26,270
2017-05-27,270
2017-05-28,269
2017-05-29,269
2017-05-30,269
2017-05-31,271
2017-06-01,271
2017-06-02,273
2017-06-03,273
2017-06-04,272
2017-06-05,272
2017-06-06,271
2017-06-07,271
2017-06-08,271
2017-06-09,271
2017-06-10,271
2017-06-11,260
2017-06-12,260
2017-06-13,250
2017-06-14,250
2017-06-15,250
2017-06-16,240
2017-06-17,240
2017-06-18,231
2017-06-19,231
2017-06-20,220
2017-06-21,220
2017-06-22,220
2017-06-23,215
2017-06-24,215
2017-06-25,207
2017-06-26,207
2017-06-27,210
2017-06-28,210
2017-06-29,203
2017-06-30,203
2017-07-01,203
2017-07-02,197
2017-07-03,197
2017-07-04,196
2017-07-05,196
2017-07-06,196
2017-07-07,195
2017-07-08,195
2017-07-13,196
2017-07-14,197
2017-07-15,197
2017-07-16,197
2017-07-17,198
2017-07-18,198
2017-07-19,198
2017-07-20,198
2017-07-21,198
2017-07-22,195
2017-07-23,195
2017-07-24,195
2017-07-25,195
2017-07-26,199
2017-07-27,199
2017-07-28,197
2017-07-29,197
2017-07-30,198
2017-07-31,198
2017-08-01,198
2017-08-02,204
2017-08-03,204
2017-08-04,204
2017-08-05,206
2017-08-06,206
2017-08-07,206
2017-08-08,202
2017-08-09,202
2017-08-10,209
2017-08-11,209
2017-08-12,209
2017-08-13,207
2017-08-14,207
2017-08-15,206
2017-08-16,206
2017-08-17,206
2017-08-18,206
2017-08-19,206
2017-08-20,200
2017-08-21,200
2017-08-22,203
2017-08-23,203
2017-08-24,203
2017-08-25,208
2017-08-26,208
2017-08-27,209
2017-08-28,209
2017-08-29,209
2017-08-30,217
2017-08-31,217
2017-09-01,217
2017-09-02,208
2017-09-03,208
2017-09-04,208
2017-09-05,202
2017-09-06,202
2017-09-07,202
2017-09-08,202
2017-09-09,206
2017-09-10,206
2017-09-11,197
2017-09-12,197
2017-09-13,197
2017-09-14,198
2017-09-15,198
2017-09-16,198
2017-09-17,195
2017-09-18,195
2017-09-19,195
2017-09-20,199
2017-09-22,207
2017-09-23,207
2017-09-24,207
2017-09-25,214
2017-09-26,214
2017-09-27,214
2017-09-28,216
2017-09-29,216
2017-09-30,215
2017-10-01,215
2017-10-02,216
2017-10-03,216
2017-10-04,216
2017-10-05,216
2017-10-06,216
2017-10-07,217
2017-10-08,217
2017-10-09,217
2017-10-10,217
2017-10-11,217
2017-10-12,215
2017-10-13,215
2017-10-14,215
2017-10-15,215
2017-10-16,211
2017-10-17,211
2017-10-18,211
2017-10-19,217
2017-10-20,217
2017-10-21,217
2017-10-22,216
2017-10-23,216
2017-10-24,216
2017-10-25,218
2017-10-26,218
2017-10-27,218
2017-10-28,218
2017-10-29,218
2017-10-30,222
2017-10-31,222
2017-11-01,222
2017-11-02,214
2017-11-03,214
2017-11-04,211
2017-11-05,211
2017-11-06,211
2017-11-07,208
2017-11-08,208
2017-11-09,207
2017-11-10,207
2017-11-11,207
2017-11-12,208
2017-11-13,208
2017-11-14,208
2017-11-15,208
2017-11-16,208
2017-11-17,208
2017-11-18,212
2017-11-19,212
2017-11-20,215
2017-11-21,215
2017-11-22,215
2017-11-23,216
2017-11-24,216
2017-11-25,217
2017-11-26,217
2017-11-27,217
2017-11-28,217
2017-11-29,217
2017-11-30,217
2017-12-01,215
2017-12-02,215
2017-12-03,215
2017-12-04,215
2017-12-05,215
2017-12-06,220
2017-12-07,220
2017-12-08,220
2017-12-09,224
2017-12-10,224
2017-12-11,225
2017-12-12,225
2017-12-13,225
2017-12-14,224
2017-12-15,224
2017-12-16,224
2017-12-17,224
2017-12-18,227
2017-12-19,227
2017-12-20,227
2017-12-21,224
2017-12-22,224
2017-12-23,224
2017-12-24,221
2017-12-25,221
2017-12-26,221
2017-12-27,222
2017-12-28,222
2017-12-29,222
2017-12-30,218
2017-12-31,218
2018-01-01,223
2018-01-02,223
2018-01-03,221
2018-01-04,221
2018-01-05,220
2018-01-06,220
2018-01-07,221
2018-01-08,221
2018-01-09,218
2018-01-10,218
2018-01-11,211
2018-01-12,211
2018-01-13,219
2018-01-14,219
2018-01-15,222
2018-01-16,222
2018-01-17,218
2018-01-18,218
2018-01-19,218
2018-01-20,218
2018-01-21,218
2018-01-22,217
2018-01-23,217
2018-01-24,216
2018-01-25,216
2018-01-26,223
2018-01-27,221
2018-01-28,216
2018-01-29,227
2018-01-30,224
2018-01-31,224
2018-02-01,226
2018-02-02,226
2018-02-03,219
2018-02-04,221
2018-02-05,221
2018-02-06,214
2018-02-07,207
2018-02-08,207
2018-02-09,199
2018-02-10,199
2018-02-11,208
2018-02-12,211
2018-02-13,211
2018-02-14,211
2018-02-15,217
2018-02-16,217
2018-02-17,212
2018-02-18,212
2018-02-19,214
2018-02-20,214
2018-02-21,216
2018-02-22,216
2018-02-23,215
2018-02-24,215
2018-02-25,215
2018-02-26,215
2018-02-27,217
2018-02-28,217
2018-03-01,228
2018-03-02,229
2018-03-03,220
2018-03-04,220
2018-03-05,211
2018-03-06,207
2018-03-07,209
2018-03-08,209
2018-03-09,215
2018-03-10,226
2018-03-11,229
2018-03-12,233
2018-03-13,233
2018-03-14,232
2018-03-15,232
2018-03-16,227
2018-03-17,219
2018-03-18,219
2018-03-20,206
2018-03-21,206
2018-03-22,203
2018-03-23,203
2018-03-24,198
2018-03-25,200
2018-03-26,200
2018-03-27,199
2018-03-28,199
2018-03-29,192
2018-03-30,192
2018-03-31,192
2018-04-01,192
2018-04-02,193
2018-04-03,196
2018-04-04,198
2018-04-05,198
2018-04-06,199
2018-04-07,199
2018-04-08,200
2018-04-09,194
2018-04-10,194
2018-04-11,194
2018-04-12,187
2018-04-13,187
2018-04-14,186
2018-04-15,188
2018-04-16,188
2018-04-17,188
2018-04-18,188
2018-04-19,188
2018-04-20,188
2018-04-21,190
2018-04-22,190
2018-04-23,191
2018-04-24,191
2018-04-25,193
2018-04-26,193
2018-04-27,193
2018-04-28,196
2018-04-29,196
2018-04-30,196
2018-05-01,196
2018-05-02,201
2018-05-03,201
2018-05-04,202
2018-05-05,194
2018-05-06,194
2018-05-07,189
2018-05-08,189
2018-05-09,199
2018-05-10,199
2018-05-11,199
2018-05-12,208
2018-05-13,208
2018-05-14,213
2018-05-15,213
2018-05-16,212
2018-05-17,212
2018-05-18,214
2018-05-19,217
2018-05-20,217
2018-05-21,208
2018-05-22,208
2018-05-23,208
2018-05-24,208
2018-05-25,206
2018-05-26,210
2018-05-27,210
2018-05-28,207
2018-05-29,215
2018-05-30,215
2018-05-31,214
2018-06-01,214
2018-06-02,209
2018-06-03,209
2018-06-04,202
2018-06-05,201
2018-06-06,196
2018-06-07,196
2018-06-08,198
2018-06-09,198
2018-06-10,199
2018-06-11,199
2018-06-12,195
2018-06-13,196
2018-06-14,196
2018-06-15,198
2018-06-16,198
2018-06-17,192
2018-06-18,192
2018-06-19,200
2018-06-20,200
2018-06-21,205
2018-06-22,205
2018-06-23,207
2018-06-24,205
2018-06-25,205
2018-06-26,204
2018-06-27,204
2018-06-28,203
2018-06-29,203
2018-06-30,205
2018-07-01,207
2018-07-02,207
2018-07-03,205
2018-07-04,205
2018-07-05,205
2018-07-06,205
2018-07-07,205
2018-07-08,211
2018-07-09,212
2018-07-10,208
2018-07-11,206
2018-07-12,206
2018-07-13,207
2018-07-14,206
2018-07-15,206
2018-07-16,207
2018-07-17,209
2018-07-18,209
2018-07-19,212
2018-07-20,212
2018-07-21,206
2018-07-22,205
2018-07-23,207
2018-07-24,207
2018-07-25,210
2018-07-26,206
2018-07-27,209
2018-07-28,209
2018-07-29,208
2018-07-30,208
2018-07-31,209
2018-08-01,209
2018-08-02,210
2018-08-03,210
2018-08-04,209
2018-08-05,204
2018-08-06,204
2018-08-07,205
2018-08-08,198
2018-08-09,198
2018-08-10,203
2018-08-11,208
2018-08-12,214
2018-08-14,225
2018-08-16,234
2018-08-17,224
2018-08-18,224
2018-08-19,218
2018-08-20,211
2018-08-21,211
2018-08-22,212
2018-08-23,214
2018-08-24,224
2018-08-25,221
2018-08-26,221
2018-08-27,214
2018-08-28,209
2018-08-29,218
2018-08-30,218
2018-08-31,210
2018-09-01,202
2018-09-02,202
2018-09-03,206
2018-09-04,204
2018-09-05,201
2018-09-06,201
2018-09-07,208
2018-09-08,219
2018-09-09,219
2018-09-10,216
2018-09-11,216
2018-09-12,210
2018-09-13,208
2018-09-14,206
2018-09-15,206
2018-09-16,206
2018-09-17,217
2018-09-18,228
2018-09-19,228
2018-09-20,230
2018-09-21,230
2018-09-22,235
2018-09-23,225
2018-09-24,215
2018-09-25,215
2018-09-26,219
2018-09-27,219
2018-09-28,227
2018-09-29,223
2018-09-30,227
2018-10-01,223
2018-10-02,223
2018-10-03,224
2018-10-04,224
2018-10-05,227
2018-10-06,226
2018-10-07,226
2018-10-08,236
2018-10-09,229
2018-10-10,221
2018-10-11,216
2018-10-12,216
2018-10-13,215
2018-10-14,221
2018-10-15,214
2018-10-16,214
2018-10-17,209
2018-10-18,211
2018-10-19,208
2018-10-20,208
2018-10-21,203
2018-10-22,203
2018-10-23,203
2018-10-24,213
2018-10-25,213
2018-10-26,224
2018-10-27,236
2018-10-28,244
2018-10-29,244
2018-10-30,239
2018-10-31,247
2018-11-01,249
2018-11-03,253
2018-11-04,253
2018-11-05,246
2018-11-06,254
2018-11-07,255
2018-11-08,256
2018-11-09,257
2018-11-10,266
2018-11-11,266
2018-11-12,259
2018-11-13,255
2018-11-15,243
2018-11-16,239
2018-11-17,245
2018-11-18,246
2018-11-19,244
2018-11-20,237
2018-11-21,232
2018-11-22,224
2018-11-23,218
2018-11-24,214
2018-11-25,208
2018-11-26,207
2018-11-27,209
2018-11-28,213
2018-11-29,214
2018-12-01,215
2018-12-02,210
2018-12-03,208
2018-12-04,208
2018-12-05,211
2018-12-07,221
2018-12-09,234
2018-12-10,239
2018-12-11,232
2018-12-12,226
2018-12-13,222
2018-12-14,213
2018-12-15,211
2018-12-16,210
2018-12-17,209
2018-12-18,206
2018-12-19,209
2018-12-20,208
2018-12-21,210
2018-12-22,208
2018-12-23,205
2018-12-24,206
2018-12-25,206
2018-12-26,199
2018-12-27,200
2018-12-28,198
2018-12-29,195
2018-12-30,193
2018-12-31,199
2019-01-01,203
2019-01-02,203
2019-01-03,207
2019-01-04,212
2019-01-05,211
2019-01-06,217
2019-01-08,215
2019-01-10,218
2019-01-11,227
2019-01-12,227
2019-01-13,222
2019-01-14,219
2019-01-15,224
2019-01-16,226
2019-01-17,234
2019-01-18,235
2019-01-19,231
2019-01-20,228
2019-01-21,233
2019-01-22,229
2019-01-23,234
2019-01-24,228
2019-01-25,237
2019-01-26,244
2019-01-27,241
2019-01-28,234
2019-01-29,227
2019-01-30,225
2019-01-31,232
2019-02-01,238
2019-02-02,248
2019-02-03,251
2019-02-04,260
2019-02-05,262
2019-02-06,267
2019-02-07,274
2019-02-08,288
2019-02-09,284
2019-02-10,288
2019-02-11,300
2019-02-12,306
2019-02-13,316
2019-02-14,309
2019-02-15,302
2019-02-16,292
2019-02-17,289
2019-02-18,290
2019-02-19,283
2019-02-20,270
2019-02-21,269
2019-02-22,271
2019-02-23,263
2019-02-24,270
2019-02-25,276
2019-02-26,274
2019-02-27,285
2019-02-28,273
2019-03-01,274
2019-03-02,274
2019-03-03,273
2019-03-04,266
2019-03-05,263
2019-03-06,267
2019-03-07,274
2019-03-08,274
2019-03-09,273
2019-03-10,279
2019-03-11,274
2019-03-12,268
2019-03-13,274
2019-03-14,271
2019-03-15,264
2019-03-16,260
2019-03-17,255
2019-03-18,255
2019-03-19,257
2019-03-20,252
2019-03-21,265
2019-03-22,261
2019-03-23,259
2019-03-24,262
2019-03-25,265
2019-03-26,266
2019-03-27,266
2019-03-28,264
2019-03-29,265
2019-03-30,265
2019-03-31,253
2019-04-01,240
2019-04-02,228
2019-04-03,222
2019-04-04,219
2019-04-05,213
2019-04-06,211
2019-04-07,205
2019-04-08,199
2019-04-09,191
2019-04-10,188
2019-04-11,191
2019-04-12,197
2019-04-13,200
2019-04-14,192
2019-04-15,190
2019-04-16,198
2019-04-17,203
2019-04-18,197
2019-04-19,194
2019-04-20,186
2019-04-21,181
2019-04-22,172
2019-04-23,176
2019-04-24,185
2019-04-25,188
2019-04-26,187
2019-04-27,186
2019-04-28,183
2019-04-29,179
2019-04-30,177
2019-05-01,176
2019-05-02,174
2019-05-03,178
2019-05-04,185
2019-05-05,188
2019-05-06,183
2019-05-07,183
2019-05-08,182
2019-05-09,185
2019-05-10,178
2019-05-11,179
2019-05-12,173
2019-05-13,175
2019-05-14,169
2019-05-15,173
2019-05-16,181
2019-05-17,181
2019-05-18,182
2019-05-19,178
2019-05-20,178
2019-05-21,178
2019-05-22,187
2019-05-23,193
2019-05-24,199
2019-05-25,202
2019-05-26,198
2019-05-27,206
2019-05-28,215
2019-05-29,223
2019-05-30,227
2019-05-31,227
2019-06-01,227
2019-06-02,227
2019-06-03,220
2019-06-04,213
2019-06-05,221
2019-06-06,224
2019-06-07,236
2019-06-08,244
2019-06-09,242
2019-06-10,242
2019-06-11,248
2019-06-12,244
2019-06-13,243
2019-06-14,243
2019-06-15,243
2019-06-16,243
2019-06-17,244
2019-06-18,247
2019-06-19,244
2019-06-20,244
2019-06-21,244
2019-06-22,244
2019-06-23,234
2019-06-24,229
2019-06-25,241
2019-06-26,244
2019-06-27,249
2019-06-28,249
2019-06-29,245
2019-06-30,245
2019-07-01,245
2019-07-02,244
2019-07-03,243
2019-07-04,243
2019-07-05,243
2019-07-06,245
2019-07-07,248
2019-07-08,244
2019-07-09,242
2019-07-10,250
2019-07-11,263
2019-07-12,255
2019-07-13,248
2019-07-14,244
2019-07-15,244
2019-07-16,244
2019-07-17,244
2019-07-18,244
2019-07-19,247
2019-07-20,242
2019-07-21,244
2019-07-22,246
2019-07-23,248
2019-07-24,248
2019-07-25,247
2019-07-26,248
2019-07-27,247
2019-07-28,248
2019-07-29,246
2019-07-30,244
2019-07-31,243
2019-08-01,243
2019-08-02,244
2019-08-03,243
2019-08-04,236
2019-08-05,229
2019-08-06,226
2019-08-07,225
2019-08-08,225
2019-08-09,225
2019-08-10,236
2019-08-11,240
2019-08-12,250
2019-08-13,260
2019-08-14,273
2019-08-15,286
2019-08-16,300
2019-08-17,300
2019-08-18,299
2019-08-19,299
2019-08-20,299
2019-08-21,300
2019-08-22,301
2019-08-23,301
2019-08-24,302
