date_obj,Ninja%20impling%20jar price
2015-12-17,24851
2015-12-18,24851
2015-12-19,24851
2015-12-20,24851
2015-12-21,25713
2015-12-22,25713
2015-12-23,25713
2015-12-24,25713
2015-12-25,25713
2015-12-26,25713
2015-12-27,25713
2015-12-28,25713
2015-12-29,25713
2015-12-30,25713
2015-12-31,25792
2016-01-01,25792
2016-01-02,25792
2016-01-03,25792
2016-01-04,25792
2016-01-05,25792
2016-01-06,25792
2016-01-07,25792
2016-01-08,25792
2016-01-09,25792
2016-01-10,26088
2016-01-11,26088
2016-01-12,26088
2016-01-13,26088
2016-01-14,26088
2016-01-15,26088
2016-01-16,26088
2016-01-17,26088
2016-01-18,26088
2016-01-19,26088
2016-01-20,26179
2016-01-21,26179
2016-01-22,26179
2016-01-23,26179
2016-01-24,26179
2016-01-25,26179
2016-01-26,26179
2016-01-27,26179
2016-01-28,26179
2016-01-29,26179
2016-01-30,26170
2016-01-31,26170
2016-02-01,26170
2016-02-02,26170
2016-02-03,26170
2016-02-04,26170
2016-02-05,26170
2016-02-06,26170
2016-02-07,26170
2016-02-08,26170
2016-02-09,26778
2016-02-10,26778
2016-02-11,26778
2016-02-12,26778
2016-02-13,26778
2016-02-14,26778
2016-02-15,26778
2016-02-16,26778
2016-02-17,26778
2016-02-18,27350
2016-02-19,27350
2016-02-20,27350
2016-02-21,27350
2016-02-22,27350
2016-02-23,27350
2016-02-24,27350
2016-02-25,27350
2016-02-26,27350
2016-02-27,27299
2016-02-28,27299
2016-02-29,27299
2016-03-01,27299
2016-03-02,27299
2016-03-03,27299
2016-03-04,27299
2016-03-05,27299
2016-03-06,27299
2016-03-07,27299
2016-03-08,27188
2016-03-09,27188
2016-03-10,27188
2016-03-11,27188
2016-03-12,27188
2016-03-13,27188
2016-03-14,27188
2016-03-15,27188
2016-03-16,27712
2016-03-17,27712
2016-03-18,27712
2016-03-19,27712
2016-03-20,27712
2016-03-21,27712
2016-03-22,27712
2016-03-23,27712
2016-03-24,27875
2016-03-25,27875
2016-03-26,27875
2016-03-27,27875
2016-03-28,27875
2016-03-29,27875
2016-03-30,27875
2016-03-31,28518
2016-04-01,28518
2016-04-02,28518
2016-04-03,28518
2016-04-04,28518
2016-04-05,28518
2016-04-06,28518
2016-04-07,28518
2016-04-08,29060
2016-04-09,29060
2016-04-10,29060
2016-04-11,29060
2016-04-12,29060
2016-04-13,29060
2016-04-14,29060
2016-04-15,29060
2016-04-16,29324
2016-04-17,29324
2016-04-18,29324
2016-04-19,29324
2016-04-20,29986
2016-04-21,31359
2016-04-22,31359
2016-04-23,32910
2016-04-24,32910
2016-04-25,34542
2016-04-26,34542
2016-04-27,34542
2016-04-28,36216
2016-04-29,36216
2016-04-30,36216
2016-05-01,36216
2016-05-02,37960
2016-05-03,37960
2016-05-04,37960
2016-05-05,39751
2016-05-06,39751
2016-05-07,39751
2016-05-08,39751
2016-05-09,40965
2016-05-10,40965
2016-05-11,40965
2016-05-12,40965
2016-05-13,40965
2016-05-14,42190
2016-05-15,42190
2016-05-16,42190
2016-05-17,42190
2016-05-18,42190
2016-05-19,42354
2016-05-22,42354
2016-05-23,42354
2016-05-24,41129
2016-05-25,41129
2016-05-26,41129
2016-05-27,41129
2016-05-28,41129
2016-05-29,41129
2016-05-30,39782
2016-05-31,39782
2016-06-01,39782
2016-06-02,39782
2016-06-03,39782
2016-06-04,39724
2016-06-05,39724
2016-06-06,39724
2016-06-07,39724
2016-06-08,39724
2016-06-09,39724
2016-06-10,39734
2016-06-11,39734
2016-06-12,39734
2016-06-13,39734
2016-06-14,39734
2016-06-15,39734
2016-06-16,39434
2016-06-17,39434
2016-06-18,39434
2016-06-19,39434
2016-06-20,40083
2016-06-21,40083
2016-06-22,40083
2016-06-23,40083
2016-06-24,40083
2016-06-25,41149
2016-06-26,41149
2016-06-27,41149
2016-06-28,41149
2016-06-29,41149
2016-06-30,41149
2016-07-01,40522
2016-07-02,40522
2016-07-03,40522
2016-07-04,40522
2016-07-05,40522
2016-07-06,42035
2016-07-07,42035
2016-07-08,44137
2016-07-09,46344
2016-07-10,48662
2016-07-11,51096
2016-07-12,53571
2016-07-13,56160
2016-07-14,58512
2016-07-15,58512
2016-07-16,57798
2016-07-17,57798
2016-07-18,60173
2016-07-23,62924
2016-07-24,60769
2016-07-25,60769
2016-07-26,60769
2016-07-27,57767
2016-07-28,57767
2016-07-29,57767
2016-07-30,54878
2016-07-31,54878
2016-08-01,54878
2016-08-02,52223
2016-08-03,52223
2016-08-04,52223
2016-08-05,52223
2016-08-06,50097
2016-08-07,50097
2016-08-08,50097
2016-08-09,48060
2016-08-10,48060
2016-08-11,48060
2016-08-12,48060
2016-08-13,46271
2016-08-14,46271
2016-08-15,46271
2016-08-16,46271
2016-08-17,44390
2016-08-18,44390
2016-08-19,44390
2016-08-20,44390
2016-08-21,44390
2016-08-22,43163
2016-08-23,43163
2016-08-24,43163
2016-08-25,43163
2016-08-26,43163
2016-08-28,41769
2016-08-31,41769
2016-09-01,41769
2016-09-02,40584
2016-09-03,40584
2016-09-04,40584
2016-09-05,40584
2016-09-06,40420
2016-09-07,40420
2016-09-08,40420
2016-09-09,40420
2016-09-10,40420
2016-09-11,40420
2016-09-12,38490
2016-09-13,38490
2016-09-14,38490
2016-09-15,38490
2016-09-16,38490
2016-09-17,38490
2016-09-18,36601
2016-09-19,36601
2016-09-20,36601
2016-09-21,36601
2016-09-22,36601
2016-09-23,36601
2016-09-24,36601
2016-09-25,34776
2016-09-26,34776
2016-09-27,34776
2016-09-28,34776
2016-09-29,34776
2016-09-30,34776
2016-10-01,34776
2016-10-02,33615
2016-10-03,33615
2016-10-04,33615
2016-10-05,33615
2016-10-06,33615
2016-10-07,33615
2016-10-08,33615
2016-10-09,34088
2016-10-10,34088
2016-10-11,34088
2016-10-12,34088
2016-10-13,34088
2016-10-14,34088
2016-10-15,34088
2016-10-16,33230
2016-10-17,33230
2016-10-18,33230
2016-10-19,33230
2016-10-20,33230
2016-10-21,33230
2016-10-22,33230
2016-10-23,32107
2016-10-24,32107
2016-10-25,32107
2016-10-26,32107
2016-10-27,32107
2016-10-28,32107
2016-10-29,32107
2016-10-30,31644
2016-10-31,31644
2016-11-01,31644
2016-11-02,31644
2016-11-03,31644
2016-11-04,31644
2016-11-05,31644
2016-11-06,31264
2016-11-07,31264
2016-11-08,31264
2016-11-09,31264
2016-11-10,31264
2016-11-11,31264
2016-11-12,31272
2016-11-13,31272
2016-11-14,31272
2016-12-07,34315
2016-12-08,34315
2016-12-09,35709
2016-12-10,35709
2016-12-11,35709
2016-12-12,35709
2016-12-13,37434
2016-12-14,37434
2016-12-15,37434
2016-12-16,37434
2016-12-17,38507
2016-12-18,38507
2016-12-19,38507
2016-12-20,38507
2016-12-21,38507
2016-12-22,38813
2016-12-23,38813
2016-12-24,38813
2016-12-25,38813
2016-12-26,38813
2016-12-27,37719
2016-12-28,37719
2016-12-29,37719
2016-12-30,37719
2016-12-31,37719
2017-01-01,36153
2017-01-02,36153
2017-01-03,36153
2017-01-04,36153
2017-01-05,35529
2017-01-06,35529
2017-01-07,35529
2017-01-08,35529
2017-01-09,34617
2017-01-10,34617
2017-01-11,34617
2017-01-12,34617
2017-01-13,33110
2017-01-14,33110
2017-01-15,33110
2017-01-16,33110
2017-01-17,31462
2017-01-18,31462
2017-01-19,31462
2017-01-20,31462
2017-01-21,30585
2017-01-22,30585
2017-01-27,30199
2017-01-28,30199
2017-01-29,30408
2017-01-30,30408
2017-01-31,30408
2017-02-01,30408
2017-02-02,31424
2017-02-03,31424
2017-02-04,31424
2017-02-05,31424
2017-02-06,32589
2017-02-07,32589
2017-02-08,32589
2017-02-09,34123
2017-02-10,34123
2017-02-11,35718
2017-02-12,35718
2017-02-13,35718
2017-02-14,36654
2017-02-15,36654
2017-02-16,36654
2017-02-18,37108
2017-02-19,37108
2017-02-20,37108
2017-02-21,37578
2017-02-22,37578
2017-02-23,37578
2017-02-24,37578
2017-02-25,37276
2017-02-26,37276
2017-02-27,37276
2017-02-28,37276
2017-03-01,36515
2017-03-02,36515
2017-03-03,36515
2017-03-04,35785
2017-03-05,35785
2017-03-06,35785
2017-03-07,37261
2017-03-08,37261
2017-03-09,37261
2017-03-10,37261
2017-03-11,39122
2017-03-12,39122
2017-03-13,39122
2017-03-14,39238
2017-03-15,39238
2017-03-16,39238
2017-03-17,39238
2017-03-18,38415
2017-03-19,38415
2017-03-20,38415
2017-03-21,36962
2017-03-22,36962
2017-03-23,36962
2017-03-24,36962
2017-03-25,35334
2017-03-26,35334
2017-03-27,35334
2017-03-28,34245
2017-03-29,34245
2017-03-30,34245
2017-03-31,32821
2017-04-01,32821
2017-04-02,32821
2017-04-03,31917
2017-04-04,31917
2017-04-12,29923
2017-04-13,29923
2017-04-14,29923
2017-04-15,29418
2017-04-16,29418
2017-04-17,29418
2017-04-18,29150
2017-04-19,29150
2017-04-20,29150
2017-04-21,30106
2017-04-22,30106
2017-04-23,30106
2017-04-24,29861
2017-04-25,29861
2017-04-26,29861
2017-04-27,29826
2017-04-28,29826
2017-04-29,29826
2017-04-30,29134
2017-05-01,29134
2017-05-02,29134
2017-05-03,28257
2017-05-04,28257
2017-05-05,28257
2017-05-06,27604
2017-05-07,27604
2017-05-08,27604
2017-05-09,27301
2017-05-10,27301
2017-05-11,27301
2017-05-12,27105
2017-05-13,27105
2017-05-14,27105
2017-05-15,27097
2017-05-16,27097
2017-05-17,26554
2017-05-18,26554
2017-05-19,26554
2017-05-20,27279
2017-05-21,27279
2017-05-22,27279
2017-05-23,26272
2017-05-24,26272
2017-05-25,26272
2017-05-26,25807
2017-05-27,25807
2017-05-28,25807
2017-05-29,25409
2017-05-30,25409
2017-05-31,25409
2017-06-01,25469
2017-06-02,25469
2017-06-03,25469
2017-06-06,25539
2017-06-07,25539
2017-06-08,25539
2017-06-09,25126
2017-06-10,25126
2017-06-11,24719
2017-06-12,24719
2017-06-13,24719
2017-06-14,24649
2017-06-15,24649
2017-06-16,24649
2017-06-17,23721
2017-06-18,23721
2017-06-19,23721
2017-06-20,22903
2017-06-21,22903
2017-06-22,22903
2017-06-23,22903
2017-06-24,21945
2017-06-25,21945
2017-06-26,21945
2017-06-27,20976
2017-06-28,20976
2017-06-29,20976
2017-06-30,20206
2017-07-01,20206
2017-07-02,20206
2017-07-03,20215
2017-07-04,20215
2017-07-05,20215
2017-07-06,20532
2017-07-07,20532
2017-07-08,20532
2017-07-13,22331
2017-07-14,22331
2017-07-15,22331
2017-07-16,23115
2017-07-17,23115
2017-07-18,23115
2017-07-19,23115
2017-07-20,24271
2017-07-21,24271
2017-07-22,24271
2017-07-23,24271
2017-07-24,25284
2017-07-25,25284
2017-07-26,25284
2017-07-27,25284
2017-07-28,26318
2017-07-29,26318
2017-07-30,26318
2017-07-31,26318
2017-08-01,27532
2017-08-02,27532
2017-08-03,27532
2017-08-04,27532
2017-08-05,28890
2017-08-06,28890
2017-08-09,30311
2017-08-10,30311
2017-08-11,30311
2017-08-12,30311
2017-08-13,31118
2017-08-14,31118
2017-08-15,31118
2017-08-16,31118
2017-08-17,31787
2017-08-18,31787
2017-08-19,31787
2017-08-20,31787
2017-08-22,30417
2017-08-23,30580
2017-08-24,30580
2017-08-25,30580
2017-08-26,31225
2017-08-27,31225
2017-08-28,31225
2017-08-29,31225
2017-08-30,30585
2017-08-31,30585
2017-09-01,30585
2017-09-02,31761
2017-09-03,31761
2017-09-04,31761
2017-09-05,33232
2017-09-06,33232
2017-09-07,33232
2017-09-08,33232
2017-09-09,32783
2017-09-10,32783
2017-09-11,32783
2017-09-12,31195
2017-09-13,31195
2017-09-14,30363
2017-09-15,30363
2017-09-16,30363
2017-09-17,29573
2017-09-19,29573
2017-09-20,28925
2017-09-21,28925
2017-09-22,28925
2017-09-23,27703
2017-09-24,27703
2017-09-25,27703
2017-09-26,27383
2017-09-27,27383
2017-09-28,27383
2017-09-29,28606
2017-09-30,28606
2017-10-01,28606
2017-10-02,28266
2017-10-03,28266
2017-10-04,28266
2017-10-05,28266
2017-10-06,26949
2017-10-07,26949
2017-10-08,26949
2017-10-09,26220
2017-10-10,26220
2017-10-11,26220
2017-10-12,26122
2017-10-13,26122
2017-10-14,26122
2017-10-15,26929
2017-10-16,26929
2017-10-17,26929
2017-10-18,27071
2017-10-19,27071
2017-10-20,27071
2017-10-21,27071
2017-10-22,27442
2017-10-23,27442
2017-10-24,27442
2017-10-25,26364
2017-10-26,26364
2017-10-27,26364
2017-10-28,25492
2017-10-29,25492
2017-10-30,26188
2017-10-31,26188
2017-11-01,26188
2017-11-02,27350
2017-11-03,27350
2017-11-04,27893
2017-11-05,27893
2017-11-06,27893
2017-11-07,27893
2017-11-08,26894
2017-11-09,26894
2017-11-10,26894
2017-11-11,26312
2017-11-12,26312
2017-11-13,26312
2017-11-14,27246
2017-11-15,27246
2017-11-16,27246
2017-11-17,27903
2017-11-18,27903
2017-11-19,27903
2017-11-20,28365
2017-11-21,28365
2017-11-22,28365
2017-11-23,27642
2017-11-24,27642
2017-11-25,27642
2017-11-26,26379
2017-11-27,26379
2017-11-28,26379
2017-11-29,25198
2017-11-30,25198
2017-12-01,24998
2017-12-02,24998
2017-12-03,24998
2017-12-04,24406
2017-12-05,24406
2017-12-06,24406
2017-12-07,23595
2017-12-08,23595
2017-12-09,23595
2017-12-10,23697
2017-12-11,23697
2017-12-12,23697
2017-12-14,24506
2017-12-15,24502
2017-12-17,24502
2017-12-18,24837
2017-12-19,24837
2017-12-20,24972
2017-12-21,24972
2017-12-22,24950
2017-12-23,24950
2017-12-24,24950
2017-12-25,25069
2017-12-26,25069
2017-12-27,24132
2017-12-28,24132
2017-12-29,23716
2017-12-30,23716
2017-12-31,23716
2018-01-01,23489
2018-01-02,23489
2018-01-03,23489
2018-01-04,23393
2018-01-05,23393
2018-01-06,23512
2018-01-07,23512
2018-01-08,23512
2018-01-09,24403
2018-01-10,24403
2018-01-11,24403
2018-01-12,24440
2018-01-13,24440
2018-01-14,24940
2018-01-15,24940
2018-01-16,24909
2018-01-17,24909
2018-01-18,24396
2018-01-19,24396
2018-01-20,24396
2018-01-21,24386
2018-01-22,24386
2018-01-23,24468
2018-01-24,24398
2018-01-25,24398
2018-01-26,24539
2018-01-27,24885
2018-01-28,25794
2018-01-29,26896
2018-01-31,25304
2018-02-01,25304
2018-02-02,25451
2018-02-03,26034
2018-02-04,25754
2018-02-05,25552
2018-02-06,25081
2018-02-07,25525
2018-02-08,25525
2018-02-09,25857
2018-02-10,25857
2018-02-11,25598
2018-02-12,25550
2018-02-13,25950
2018-02-14,26444
2018-02-15,25602
2018-02-16,25598
2018-02-17,24887
2018-02-18,25537
2018-02-19,26666
2018-02-20,27349
2018-02-21,27244
2018-02-22,27244
2018-02-23,26791
2018-02-24,26791
2018-02-25,26104
2018-02-26,25604
2018-02-27,25132
2018-03-01,25891
2018-03-02,25591
2018-03-03,25224
2018-03-04,25224
2018-03-05,25310
2018-03-06,25608
2018-03-07,25151
2018-03-08,24946
2018-03-09,24963
2018-03-10,24807
2018-03-11,24897
2018-03-12,24726
2018-03-13,24798
2018-03-14,23996
2018-03-15,23974
2018-03-16,24336
2018-03-17,23995
2018-03-18,23953
2018-03-19,23953
2018-03-20,24292
2018-03-21,24084
2018-03-23,23445
2018-03-24,23393
2018-03-26,23023
2018-03-27,23851
2018-03-28,23851
2018-03-29,23940
2018-03-30,24213
2018-03-31,23621
2018-04-01,24164
2018-04-02,24119
2018-04-03,23803
2018-04-04,23787
2018-04-05,23787
2018-04-06,23801
2018-04-07,23801
2018-04-08,22787
2018-04-09,22295
2018-04-10,23185
2018-04-11,23507
2018-04-12,22968
2018-04-13,22929
2018-04-14,22953
2018-04-15,23011
2018-04-16,23011
2018-04-17,23456
2018-04-18,23456
2018-04-19,24587
2018-04-20,25817
2018-04-21,26811
2018-04-22,28140
2018-04-23,29547
2018-04-24,29456
2018-04-25,28060
2018-04-26,26934
2018-04-27,25587
2018-04-28,24716
2018-04-29,23598
2018-04-30,22852
2018-05-01,23842
2018-05-02,23386
2018-05-04,23004
2018-05-05,23081
2018-05-06,23081
2018-05-07,22680
2018-05-08,22626
2018-05-09,22537
2018-05-10,23178
2018-05-11,23178
2018-05-12,23583
2018-05-13,23583
2018-05-14,22599
2018-05-15,22599
2018-05-16,22309
2018-05-17,22309
2018-05-18,22763
2018-05-19,22763
2018-05-20,23457
2018-05-21,23990
2018-05-22,23990
2018-05-23,23925
2018-05-24,23925
2018-05-25,23898
2018-05-26,24869
2018-05-27,24869
2018-05-28,26113
2018-05-29,26384
2018-05-30,26384
2018-05-31,27518
2018-06-01,28485
2018-06-02,29321
2018-06-03,29321
2018-06-04,29894
2018-06-05,30889
2018-06-06,30781
2018-06-07,30781
2018-06-08,29454
2018-06-09,29454
2018-06-10,28447
2018-06-11,27604
2018-06-12,26525
2018-06-13,25389
2018-06-14,24399
2018-06-15,24399
2018-06-16,24057
2018-06-17,24358
2018-06-18,24159
2018-06-19,23958
2018-06-20,23958
2018-06-21,23717
2018-06-22,22944
2018-06-23,22944
2018-06-24,22885
2018-06-25,24007
2018-06-26,24007
2018-06-27,24471
2018-06-28,24281
2018-06-29,23828
2018-06-30,23828
2018-07-01,23527
2018-07-02,23527
2018-07-03,22513
2018-07-04,22520
2018-07-05,22520
2018-07-06,22136
2018-07-07,22136
2018-07-08,22471
2018-07-09,22637
2018-07-10,22959
2018-07-11,23214
2018-07-12,23214
2018-07-13,22909
2018-07-14,22587
2018-07-15,22587
2018-07-16,23097
2018-07-17,23075
2018-07-18,23075
2018-07-19,23545
2018-07-20,23545
2018-07-21,23740
2018-07-22,23438
2018-07-23,23227
2018-07-24,23227
2018-07-25,23162
2018-07-26,23162
2018-07-27,22974
2018-07-28,22974
2018-07-29,22993
2018-07-30,22993
2018-07-31,22851
2018-08-01,22851
2018-08-02,22700
2018-08-03,22700
2018-08-04,22603
2018-08-05,22603
2018-08-06,22970
2018-08-07,22970
2018-08-08,22930
2018-08-09,22930
2018-08-10,23022
2018-08-11,23022
2018-08-12,22874
2018-08-14,23238
2018-08-16,23804
2018-08-17,24873
2018-08-18,24873
2018-08-19,26060
2018-08-20,27140
2018-08-21,27140
2018-08-22,27148
2018-08-23,27148
2018-08-24,26768
2018-08-25,26710
2018-08-26,26710
2018-08-27,26625
2018-08-28,26381
2018-08-29,26381
2018-08-30,26252
2018-08-31,27067
2018-09-01,28147
2018-09-02,28147
2018-09-03,28917
2018-09-04,29995
2018-09-05,29558
2018-09-06,29558
2018-09-07,29505
2018-09-08,30149
2018-09-09,30149
2018-09-10,30897
2018-09-11,30897
2018-09-12,30328
2018-09-13,30328
2018-09-14,29711
2018-09-15,29632
2018-09-16,29632
2018-09-17,28833
2018-09-18,28849
2018-09-19,28849
2018-09-20,28705
2018-09-21,28705
2018-09-22,29346
2018-09-23,29750
2018-09-24,29635
2018-09-25,29635
2018-09-26,29621
2018-09-27,29621
2018-09-28,29566
2018-09-29,29566
2018-09-30,29832
2018-10-02,30117
2018-10-03,29614
2018-10-04,29614
2018-10-05,29275
2018-10-06,29940
2018-10-07,29940
2018-10-08,29767
2018-10-09,30609
2018-10-10,32063
2018-10-11,33450
2018-10-12,33450
2018-10-13,34452
2018-10-14,34452
2018-10-15,34573
2018-10-16,34573
2018-10-17,33197
2018-10-18,31754
2018-10-19,30302
2018-10-20,30302
2018-10-21,30615
2018-10-22,31809
2018-10-23,31809
2018-10-24,31885
2018-10-25,31666
2018-10-26,30365
2018-10-27,30452
2018-10-28,29688
2018-10-29,29688
2018-10-30,29143
2018-10-31,29773
2018-11-01,29908
2018-11-03,28335
2018-11-04,27806
2018-11-05,27863
2018-11-06,27797
2018-11-07,27797
2018-11-08,27011
2018-11-09,27145
2018-11-10,27254
2018-11-11,26865
2018-11-12,27582
2018-11-13,27802
2018-11-15,27056
2018-11-16,26817
2018-11-17,26609
2018-11-18,26840
2018-11-19,26752
2018-11-20,27160
2018-11-21,28188
2018-11-22,28576
2018-11-23,28724
2018-11-24,29655
2018-11-25,28925
2018-11-26,28929
2018-11-27,28684
2018-11-28,28303
2018-11-29,28648
2018-12-01,27666
2018-12-02,28231
2018-12-03,28231
2018-12-05,27963
2018-12-07,28089
2018-12-09,28425
2018-12-10,28286
2018-12-11,29434
2018-12-12,28379
2018-12-13,28062
2018-12-14,27618
2018-12-15,27727
2018-12-16,27966
2018-12-17,28385
2018-12-18,28434
2018-12-19,27695
2018-12-20,27726
2018-12-21,27329
2018-12-22,26217
2018-12-23,25676
2018-12-24,25287
2018-12-25,25109
2018-12-26,24864
2018-12-27,24860
2018-12-28,26103
2018-12-29,26704
2018-12-30,27247
2018-12-31,27759
2019-01-01,27759
2019-01-02,28289
2019-01-03,29163
2019-01-04,29120
2019-01-05,28594
2019-01-06,27996
2019-01-08,27187
2019-01-10,26045
2019-01-11,24783
2019-01-12,25424
2019-01-13,26246
2019-01-14,26344
2019-01-15,26339
2019-01-16,26269
2019-01-17,25952
2019-01-18,25976
2019-01-19,25678
2019-01-20,25326
2019-01-21,25617
2019-01-22,25110
2019-01-23,24798
2019-01-24,24790
2019-01-25,24571
2019-01-26,24402
2019-01-27,24180
2019-01-28,24110
2019-01-29,24396
2019-01-30,24408
2019-01-31,24450
2019-02-01,24668
2019-02-02,24759
2019-02-03,25087
2019-02-04,25087
2019-02-05,25018
2019-02-06,24884
2019-02-07,25135
2019-02-08,25355
2019-02-09,25467
2019-02-10,26141
2019-02-11,26413
2019-02-12,26189
2019-02-13,26558
2019-02-14,26539
2019-02-15,26925
2019-02-16,26742
2019-02-17,26468
2019-02-18,26401
2019-02-19,26337
2019-02-20,26086
2019-02-21,26308
2019-02-22,27090
2019-02-23,28089
2019-02-24,28860
2019-02-25,29486
2019-02-26,28535
2019-02-27,27461
2019-02-28,26153
2019-03-01,25459
2019-03-02,26114
2019-03-03,26248
2019-03-04,26167
2019-03-05,26377
2019-03-06,26703
2019-03-07,27353
2019-03-08,27353
2019-03-09,28721
2019-03-10,29934
2019-03-11,29907
2019-03-12,29588
2019-03-13,28228
2019-03-14,27240
2019-03-15,27226
2019-03-16,26934
2019-03-17,26902
2019-03-18,26845
2019-03-19,27518
2019-03-20,28415
2019-03-21,28190
2019-03-22,27899
2019-03-23,28359
2019-03-24,28735
2019-03-25,28735
2019-03-26,29921
2019-03-27,29921
2019-03-28,30537
2019-03-29,31457
2019-03-30,31457
2019-03-31,31173
2019-04-01,31114
2019-04-02,30958
2019-04-03,31795
2019-04-04,32119
2019-04-05,33320
2019-04-06,33774
2019-04-07,32825
