date_obj,Gilded%20plateskirt price
2015-07-13,177254
2015-07-14,177254
2015-07-15,177254
2015-07-16,170365
2015-07-17,170365
2015-07-18,170365
2015-07-19,170365
2015-07-20,170365
2015-07-21,164232
2015-07-22,164232
2015-07-23,164232
2015-07-24,164232
2015-07-25,160319
2015-07-26,160319
2015-07-27,160319
2015-07-28,160319
2015-07-29,162172
2015-07-30,162172
2015-07-31,162172
2015-08-01,162172
2015-08-02,162172
2015-08-03,162172
2015-08-04,163144
2015-08-05,163144
2015-08-06,163144
2015-08-07,163144
2015-08-08,163144
2015-08-09,166013
2015-08-10,166013
2015-08-11,166013
2015-08-12,166013
2015-08-13,166013
2015-08-14,158571
2015-08-15,158571
2015-08-16,158571
2015-08-17,158571
2015-08-18,158571
2015-08-19,157035
2015-08-20,157035
2015-08-21,157035
2015-08-22,157035
2015-08-23,157035
2015-08-24,156716
2015-08-25,156716
2015-08-26,156716
2015-08-27,156716
2015-08-28,156716
2015-08-29,151429
2015-08-30,151429
2015-08-31,151429
2015-09-01,151429
2015-09-02,151429
2015-09-03,145154
2015-09-04,145154
2015-09-05,145154
2015-09-06,145154
2015-09-07,141523
2015-09-08,141523
2015-09-09,141523
2015-09-10,141523
2015-09-11,138724
2015-09-12,138724
2015-09-13,138724
2015-09-14,138724
2015-09-15,137256
2015-09-16,137256
2015-09-17,137256
2015-09-18,137256
2015-09-19,137256
2015-09-20,143319
2015-09-21,143319
2015-09-22,143319
2015-09-23,143319
2015-09-24,143319
2015-09-25,147980
2015-09-27,147980
2015-09-28,147980
2015-09-29,147980
2015-09-30,154578
2015-10-05,159386
2015-10-06,159386
2015-10-07,159386
2015-10-08,159386
2015-10-09,159386
2015-10-10,158881
2015-10-11,158881
2015-10-12,158881
2015-10-13,158881
2015-10-14,158881
2015-10-15,156369
2015-10-16,156369
2015-10-17,156369
2015-10-18,156369
2015-10-19,156369
2015-10-20,156369
2015-10-22,155474
2015-10-23,155474
2015-10-24,155474
2015-10-25,155474
2015-10-26,155119
2015-10-27,155119
2015-10-29,155119
2015-10-30,155119
2015-10-31,155119
2015-11-01,155119
2015-11-02,153069
2015-11-03,153069
2015-11-04,153069
2015-11-05,153069
2015-11-06,153069
2015-11-07,153069
2015-11-08,150793
2015-11-09,150793
2015-11-10,150793
2015-11-11,150793
2015-11-12,150793
2015-11-13,150793
2015-11-14,147572
2015-11-15,147572
2015-11-16,147572
2015-11-17,147572
2015-11-18,147572
2015-11-19,145592
2015-11-20,145592
2015-11-21,145592
2015-11-22,145592
2015-11-23,145592
2015-11-24,145592
2015-11-25,142841
2015-11-26,142841
2015-11-27,142841
2015-11-28,142841
2015-11-29,142841
2015-11-30,142176
2015-12-01,142176
2015-12-02,142176
2015-12-03,142176
2015-12-04,142176
2015-12-05,144876
2015-12-06,144876
2015-12-07,144876
2015-12-08,144876
2015-12-09,144876
2015-12-10,151019
2015-12-11,151019
2015-12-12,151019
2015-12-13,151019
2015-12-14,151019
2015-12-15,154698
2015-12-16,154698
2015-12-17,154698
2015-12-18,154698
2015-12-19,154698
2015-12-20,159740
2015-12-21,159740
2015-12-22,159740
2015-12-23,159740
2015-12-24,159740
2015-12-25,159588
2015-12-26,159588
2015-12-27,159588
2015-12-28,159588
2015-12-29,162610
2015-12-30,162610
2015-12-31,162610
2016-01-01,162610
2016-01-02,162610
2016-01-03,159736
2016-01-04,159736
2016-01-05,159736
2016-01-06,159736
2016-01-07,158845
2016-01-08,158845
2016-01-09,158845
2016-01-10,158845
2016-01-11,158845
2016-01-12,154820
2016-01-13,154820
2016-01-14,154820
2016-01-15,154820
2016-01-16,153382
2016-01-17,153382
2016-01-18,153382
2016-01-19,153382
2016-01-20,156856
2016-01-21,156856
2016-01-22,156856
2016-01-23,156856
2016-01-24,155046
2016-01-25,155046
2016-01-26,155046
2016-01-27,155046
2016-01-28,151621
2016-01-29,151621
2016-01-30,151621
2016-01-31,151621
2016-02-01,147525
2016-02-02,147525
2016-02-03,147525
2016-02-04,147525
2016-02-05,147525
2016-02-06,145791
2016-02-07,145791
2016-02-08,145791
2016-02-09,145791
2016-02-10,145791
2016-02-11,151860
2016-02-12,151860
2016-02-13,151860
2016-02-14,151860
2016-02-15,157046
2016-02-16,157046
2016-02-17,157046
2016-02-18,157046
2016-02-19,157046
2016-02-20,151968
2016-02-21,151968
2016-02-22,151968
2016-02-23,151968
2016-02-24,147967
2016-02-25,147967
2016-02-26,147967
2016-02-27,147967
2016-02-28,151420
2016-02-29,151420
2016-03-01,151420
2016-03-02,151420
2016-03-03,151420
2016-03-04,149040
2016-03-05,149040
2016-03-06,149040
2016-03-07,149040
2016-03-08,141814
2016-03-09,141814
2016-03-10,141814
2016-03-11,137385
2016-03-12,137385
2016-03-13,137385
2016-03-14,137385
2016-03-15,132765
2016-03-16,132765
2016-03-17,132765
2016-03-18,132765
2016-03-19,129068
2016-03-20,129068
2016-03-21,129068
2016-03-22,129068
2016-03-23,123994
2016-03-24,123994
2016-03-25,123994
2016-03-26,123994
2016-03-27,119380
2016-03-28,119380
2016-03-29,119380
2016-03-30,119380
2016-03-31,119588
2016-04-01,119588
2016-04-02,119588
2016-04-03,119588
2016-04-04,119588
2016-04-05,122921
2016-04-06,122921
2016-04-07,122921
2016-04-08,122921
2016-04-09,126198
2016-04-10,126198
2016-04-11,126198
2016-04-12,126198
2016-04-13,129736
2016-04-14,129736
2016-04-15,129736
2016-04-16,135719
2016-04-17,135719
2016-04-18,135719
2016-04-19,141846
2016-04-20,141846
2016-04-21,141846
2016-04-22,141846
2016-04-23,141846
2016-04-24,148689
2016-04-25,148689
2016-04-26,148689
2016-04-27,148689
2016-04-28,155644
2016-04-29,155644
2016-04-30,155644
2016-05-01,155644
2016-05-02,155644
2016-05-03,162692
2016-05-04,162692
2016-05-05,162692
2016-05-06,162692
2016-05-07,162692
2016-05-08,170473
2016-05-09,170473
2016-05-10,170473
2016-05-11,170473
2016-05-12,170473
2016-05-13,178453
2016-05-14,178453
2016-05-15,178453
2016-05-16,178453
2016-05-17,178453
2016-05-18,186739
2016-05-19,186739
2016-05-22,195654
2016-05-23,195654
2016-05-24,204579
2016-05-25,204579
2016-05-26,204579
2016-05-27,214808
2016-05-28,214808
2016-05-29,224966
2016-05-30,224966
2016-05-31,224966
2016-06-01,235631
2016-06-02,235631
2016-06-03,235631
2016-06-04,246620
2016-06-05,246620
2016-06-06,246620
2016-06-07,258053
2016-06-08,258053
2016-06-09,258053
2016-06-10,269022
2016-06-11,269022
2016-06-12,269022
2016-06-13,278182
2016-06-14,278182
2016-06-15,278182
2016-06-16,278182
2016-06-17,290662
2016-06-18,290662
2016-06-19,290662
2016-06-20,290662
2016-06-21,298506
2016-06-22,298506
2016-06-23,298506
2016-06-24,308153
2016-06-25,308153
2016-06-26,308153
2016-06-27,308153
2016-06-28,321423
2016-06-29,321423
2016-06-30,321423
2016-07-01,331377
2016-07-02,331377
2016-07-03,331377
2016-07-04,339953
2016-07-05,339953
2016-07-06,339953
2016-07-07,339953
2016-07-08,323461
2016-07-09,323461
2016-07-10,323461
2016-07-11,323461
2016-07-12,322282
2016-07-13,322282
2016-07-14,322282
2016-07-15,322282
2016-07-16,322282
2016-07-17,317042
2016-07-18,317042
2016-07-23,303169
2016-07-24,303169
2016-07-25,303169
2016-07-26,288298
2016-07-27,288298
2016-07-28,288298
2016-07-29,274380
2016-07-30,274380
2016-07-31,274380
2016-08-01,274380
2016-08-02,261213
2016-08-03,261213
2016-08-04,261213
2016-08-05,261213
2016-08-06,248769
2016-08-07,248769
2016-08-08,248769
2016-08-09,236681
2016-08-10,236681
2016-08-11,236681
2016-08-12,236681
2016-08-13,225239
2016-08-14,225239
2016-08-15,225239
2016-08-16,214288
2016-08-17,214288
2016-08-18,214288
2016-08-19,203830
2016-08-20,203830
2016-08-21,203830
2016-08-22,193995
2016-08-23,193995
2016-08-24,193995
2016-08-25,184298
2016-08-26,184298
2016-08-28,184298
2016-08-31,180329
2016-09-01,171653
2016-09-02,171653
2016-09-03,171653
2016-09-04,164726
2016-09-05,164726
2016-09-06,164726
2016-09-07,164726
2016-09-08,160250
2016-09-09,160250
2016-09-10,160250
2016-09-11,160250
2016-09-12,161293
2016-09-13,161293
2016-09-14,161293
2016-09-15,161293
2016-09-16,167668
2016-09-17,167668
2016-09-18,167668
2016-09-19,167668
2016-09-20,167668
2016-09-21,175178
2016-09-22,175178
2016-09-23,175178
2016-09-24,175178
2016-09-25,179913
2016-09-26,179913
2016-09-27,179913
2016-09-28,179913
2016-09-29,182096
2016-09-30,182096
2016-10-01,182096
2016-10-02,182096
2016-10-03,182096
2016-10-04,186829
2016-10-05,186829
2016-10-06,186829
2016-10-07,186829
2016-10-08,193524
2016-10-09,193524
2016-10-10,193524
2016-10-11,193524
2016-10-12,202054
2016-10-13,202054
2016-10-14,202054
2016-10-15,202054
2016-10-16,211901
2016-10-17,211901
2016-10-18,211901
2016-10-19,211901
2016-10-20,215835
2016-10-21,215835
2016-10-22,215835
2016-10-23,215835
2016-10-24,218567
2016-10-25,218567
2016-10-26,218567
2016-10-27,218567
2016-10-28,218567
2016-10-29,228908
2016-10-30,228908
2016-10-31,228908
2016-11-01,228908
2016-11-02,239626
2016-11-03,239626
2016-11-04,239626
2016-11-05,239626
2016-11-06,239626
2016-11-07,251414
2016-11-08,251414
2016-11-09,251414
2016-11-10,251414
2016-11-11,258387
2016-11-12,258387
2016-11-13,258387
2016-11-14,258387
2016-11-15,258387
2016-12-07,254304
2016-12-08,254304
2016-12-09,257660
2016-12-10,257660
2016-12-11,257660
2016-12-12,257660
2016-12-13,257660
2016-12-14,253711
2016-12-15,253711
2016-12-16,253711
2016-12-17,253711
2016-12-18,253772
2016-12-19,253772
2016-12-20,253772
2016-12-21,253772
2016-12-22,257923
2016-12-23,257923
2016-12-24,257923
2016-12-25,268530
2016-12-26,268530
2016-12-27,268530
2016-12-28,268530
2016-12-29,268530
2016-12-30,276544
2016-12-31,276544
2017-01-01,276544
2017-01-02,276544
2017-01-03,284324
2017-01-04,284324
2017-01-05,284324
2017-01-06,284324
2017-01-07,280692
2017-01-08,280692
2017-01-09,280692
2017-01-10,280692
2017-01-11,274466
2017-01-12,274466
2017-01-13,274466
2017-01-14,274466
2017-01-15,274746
2017-01-16,274746
2017-01-17,274746
2017-01-18,284095
2017-01-19,284095
2017-01-20,284095
2017-01-21,284095
2017-01-22,284095
2017-01-23,297677
2017-01-27,311512
2017-01-28,311512
2017-01-29,311512
2017-01-30,326105
2017-01-31,326105
2017-02-01,326105
2017-02-02,326105
2017-02-03,340966
2017-02-04,340966
2017-02-05,340966
2017-02-06,340966
2017-02-07,356192
2017-02-08,356192
2017-02-09,356192
2017-02-10,361313
2017-02-11,361313
2017-02-12,361313
2017-02-13,361313
2017-02-14,346866
2017-02-15,346866
2017-02-16,346866
2017-02-18,346866
2017-02-19,333085
2017-02-20,333085
2017-02-21,333085
2017-02-22,333085
2017-02-23,323075
2017-02-24,323075
2017-02-25,323075
2017-02-26,323075
2017-02-27,323075
2017-02-28,322555
2017-03-01,322555
2017-03-02,322555
2017-03-03,322555
2017-03-04,308349
2017-03-05,308349
2017-03-06,308349
2017-03-07,308349
2017-03-08,297245
2017-03-09,297245
2017-03-10,297245
2017-03-11,287918
2017-03-12,287918
2017-03-13,287918
2017-03-14,285457
2017-03-15,285457
2017-03-16,285457
2017-03-17,277110
2017-03-18,277110
2017-03-19,277110
2017-03-20,275305
2017-03-21,275305
2017-03-22,275305
2017-03-23,266549
2017-03-24,266549
2017-03-25,266549
2017-03-26,265626
2017-03-27,265626
2017-03-28,265626
2017-03-29,258887
2017-03-30,258887
2017-03-31,258887
2017-04-01,255101
2017-04-02,255101
2017-04-03,255101
2017-04-04,258981
2017-04-12,276548
2017-04-13,276548
2017-04-14,271481
2017-04-15,271481
2017-04-16,271481
2017-04-17,265639
2017-04-18,265639
2017-04-19,265639
2017-04-20,266738
2017-04-21,266738
2017-04-22,266738
2017-04-23,279353
2017-04-24,279353
2017-04-25,279353
2017-04-26,292232
2017-04-27,292232
2017-04-28,292232
2017-04-29,299391
2017-04-30,299391
2017-05-01,299391
2017-05-02,299391
2017-05-03,301179
2017-05-04,301179
2017-05-05,301179
2017-05-06,301179
2017-05-07,303639
2017-05-08,303639
2017-05-09,303639
2017-05-10,312883
2017-05-11,312883
2017-05-12,312883
2017-05-13,298691
2017-05-14,298691
2017-05-15,298691
2017-05-16,288006
2017-05-17,288006
2017-05-18,288006
2017-05-19,288006
2017-05-20,285850
2017-05-21,285850
2017-05-22,285850
2017-05-23,285850
2017-05-24,274585
2017-05-25,274585
2017-05-26,274585
2017-05-27,280008
2017-05-28,280008
2017-05-29,280008
2017-05-30,280008
2017-05-31,286821
2017-06-01,286821
2017-06-02,286821
2017-06-03,286821
2017-06-04,295316
2017-06-05,295316
2017-06-06,295316
2017-06-07,295125
2017-06-08,295125
2017-06-09,295125
2017-06-10,295125
2017-06-11,283764
2017-06-12,283764
2017-06-13,283764
2017-06-14,274996
2017-06-15,274996
2017-06-16,274996
2017-06-17,274996
2017-06-18,267751
2017-06-19,267751
2017-06-20,267751
2017-06-21,267751
2017-06-22,254363
2017-06-23,254363
2017-06-24,254363
2017-06-25,254363
2017-06-26,244701
2017-06-27,244701
2017-06-28,244701
2017-06-29,244701
2017-06-30,233479
2017-07-01,233479
2017-07-02,233479
2017-07-03,233479
2017-07-04,221805
2017-07-05,221805
2017-07-06,221805
2017-07-07,221805
2017-07-08,221805
2017-07-13,200561
2017-07-14,200561
2017-07-15,200561
2017-07-16,191661
2017-07-17,191661
2017-07-18,191661
2017-07-19,185885
2017-07-20,185885
2017-07-21,188064
2017-07-22,188064
2017-07-23,194969
2017-07-24,194969
2017-07-25,194969
2017-07-26,204112
2017-07-27,204112
2017-07-28,204112
2017-07-29,204112
2017-07-30,207056
2017-07-31,207056
2017-08-01,207056
2017-08-02,197041
2017-08-03,197041
2017-08-04,197041
2017-08-05,187205
2017-08-06,187205
2017-08-09,178235
2017-08-10,169323
2017-08-11,169323
2017-08-12,169323
2017-08-13,161461
2017-08-14,161461
2017-08-15,161461
2017-08-16,157386
2017-08-17,157386
2017-08-18,157386
2017-08-19,158006
2017-08-20,158006
2017-08-21,158006
2017-08-22,159900
2017-08-23,159900
2017-08-24,159900
2017-08-25,159900
2017-08-26,163258
2017-08-27,163258
2017-08-28,163258
2017-08-29,159548
2017-08-30,159548
2017-08-31,159548
2017-09-01,157804
2017-09-02,157804
2017-09-03,157804
2017-09-04,162133
2017-09-05,162133
2017-09-06,162133
2017-09-07,157341
2017-09-08,157341
2017-09-09,157341
2017-09-10,154761
2017-09-11,154761
2017-09-12,154761
2017-09-13,160049
2017-09-14,160049
2017-09-15,160049
2017-09-16,164517
2017-09-17,164517
2017-09-18,166558
2017-09-19,166558
2017-09-20,166558
2017-09-21,172431
2017-09-22,172431
2017-09-23,172431
2017-09-24,176657
2017-09-25,176657
2017-09-26,176657
2017-09-27,176657
2017-09-28,181978
2017-09-29,181978
2017-09-30,181978
2017-10-01,186637
2017-10-02,186637
2017-10-03,186637
2017-10-04,186637
2017-10-05,191644
2017-10-06,191644
2017-10-07,191644
2017-10-08,192562
2017-10-09,192562
2017-10-10,192562
2017-10-11,198378
2017-10-12,198378
2017-10-13,198378
2017-10-14,206568
2017-10-15,206568
2017-10-16,206568
2017-10-17,206568
2017-10-18,215967
2017-10-19,215967
2017-10-20,215967
2017-10-21,215967
2017-10-22,226728
2017-10-23,226728
2017-10-24,226728
2017-10-25,235614
2017-10-26,235614
2017-10-27,235614
2017-10-28,235614
2017-10-29,241434
2017-10-30,241434
2017-10-31,241434
2017-11-01,241434
2017-11-02,238446
2017-11-03,238446
2017-11-04,238446
2017-11-05,232464
2017-11-06,232464
2017-11-07,232464
2017-11-08,232464
2017-11-09,222864
2017-11-10,222864
2017-11-11,222864
2017-11-12,213198
2017-11-13,213198
2017-11-14,213198
2017-11-15,203732
2017-11-16,203732
2017-11-17,196183
2017-11-18,196183
2017-11-19,196183
2017-11-20,190880
2017-11-21,190880
2017-11-22,190880
2017-11-23,183991
2017-11-24,183991
2017-11-25,183991
2017-11-26,174807
2017-11-27,174807
2017-11-28,174807
2017-11-29,166127
2017-11-30,166127
2017-12-01,158656
2017-12-02,158656
2017-12-03,158656
2017-12-04,153667
2017-12-05,153667
2017-12-06,153667
2017-12-07,153138
2017-12-08,153138
2017-12-09,153138
2017-12-10,149588
2017-12-11,149588
2017-12-12,149588
2017-12-13,148712
2017-12-14,148712
2017-12-15,144739
2017-12-16,144739
2017-12-17,144739
2017-12-18,140317
2017-12-19,140317
2017-12-20,140317
2017-12-21,137975
2017-12-22,137975
2017-12-23,136428
2017-12-24,136428
2017-12-25,133023
2017-12-26,133023
2017-12-27,132069
2017-12-28,132069
2017-12-29,132069
2017-12-30,134922
2017-12-31,134922
2018-01-01,134922
2018-01-02,137987
2018-01-03,137987
2018-01-04,137987
2018-01-05,144887
2018-01-06,144887
2018-01-07,144887
2018-01-08,147270
2018-01-09,147270
2018-01-10,147270
2018-01-11,142430
2018-01-12,142430
2018-01-13,142430
2018-01-14,143138
2018-01-15,143138
2018-01-16,146555
2018-01-17,146555
2018-01-18,150873
2018-01-19,150873
2018-01-20,150873
2018-01-21,154724
2018-01-22,154724
2018-01-23,162172
2018-01-24,169431
2018-01-25,169431
2018-01-26,176927
2018-01-27,184420
2018-01-28,193626
2018-01-29,201909
2018-01-30,201909
2018-01-31,212005
2018-02-01,212005
2018-02-02,221837
2018-02-03,231734
2018-02-04,242216
2018-02-05,242216
2018-02-06,254327
2018-02-07,264983
2018-02-08,264983
2018-02-09,276827
2018-02-10,276827
2018-02-11,290669
2018-02-12,290669
2018-02-13,303779
2018-02-14,303779
2018-02-15,318968
2018-02-16,318968
2018-02-17,334478
2018-02-18,334478
2018-02-19,351202
2018-02-20,351202
2018-02-21,368763
2018-02-22,368763
2018-02-23,381093
2018-02-24,381093
2018-02-25,394724
2018-02-26,394724
2018-02-27,409263
2018-02-28,409263
2018-03-01,409263
2018-03-02,421248
2018-03-03,421248
2018-03-04,437716
2018-03-05,437716
2018-03-06,458039
2018-03-07,458039
2018-03-08,475695
2018-03-09,475695
2018-03-10,491831
2018-03-11,491831
2018-03-12,502396
2018-03-13,502396
2018-03-14,502396
2018-03-15,503770
2018-03-16,503770
2018-03-17,520223
2018-03-18,520223
2018-03-20,521064
2018-03-21,521064
2018-03-23,512283
2018-03-24,512283
2018-03-25,500038
2018-03-26,500038
2018-03-27,486810
2018-03-28,486810
2018-03-29,486810
2018-03-30,468587
2018-03-31,468587
2018-04-01,469915
2018-04-02,469915
2018-04-03,459883
2018-04-04,459883
2018-04-05,454464
2018-04-06,454464
2018-04-07,463060
2018-04-08,463060
2018-04-09,462079
2018-04-10,462079
2018-04-11,477213
2018-04-12,477213
2018-04-13,492770
2018-04-14,492770
2018-04-15,496651
2018-04-16,496651
2018-04-17,485110
2018-04-18,485110
2018-04-19,481736
2018-04-20,481736
2018-04-21,473411
2018-04-22,473411
2018-04-23,473411
2018-04-24,462618
2018-04-25,462618
2018-04-26,462618
2018-04-27,458073
2018-04-28,458073
2018-04-29,452272
2018-04-30,452272
2018-05-01,436933
2018-05-02,436933
2018-05-03,426282
2018-05-04,426282
2018-05-05,416025
2018-05-06,416025
2018-05-07,410734
2018-05-08,410734
2018-05-09,394697
2018-05-10,394697
2018-05-11,382519
2018-05-12,375464
2018-05-13,375464
2018-05-14,365113
2018-05-15,365113
2018-05-16,357397
2018-05-17,357397
2018-05-18,343439
2018-05-19,335052
2018-05-20,335052
2018-05-21,334508
2018-05-22,334508
2018-05-23,326784
2018-05-24,326784
2018-05-25,329786
2018-05-26,329904
2018-05-27,329904
2018-05-28,326817
2018-05-29,326817
2018-05-30,325206
2018-05-31,325206
2018-06-01,322977
2018-06-02,318589
2018-06-03,318589
2018-06-04,319876
2018-06-05,326312
2018-06-06,326312
2018-06-07,322009
2018-06-08,322009
2018-06-09,320848
2018-06-10,320848
2018-06-11,318329
2018-06-12,318329
2018-06-13,311761
2018-06-14,311761
2018-06-15,303951
2018-06-16,303951
2018-06-17,295417
2018-06-18,295417
2018-06-19,287239
2018-06-20,287239
2018-06-21,287239
2018-06-22,285829
2018-06-23,285829
2018-06-24,285248
2018-06-25,285248
2018-06-26,277806
2018-06-27,277806
2018-06-28,277371
2018-06-29,276966
2018-06-30,276966
2018-07-01,278741
2018-07-02,278741
2018-07-03,287298
2018-07-04,287298
2018-07-05,294584
2018-07-06,294584
2018-07-07,299882
2018-07-08,299882
2018-07-09,299773
2018-07-10,299773
2018-07-11,311135
2018-07-12,311135
2018-07-13,313192
2018-07-14,313192
2018-07-15,320800
2018-07-16,320800
2018-07-17,319291
2018-07-18,319291
2018-07-19,316098
2018-07-20,316098
2018-07-21,310248
2018-07-22,310248
2018-07-23,301918
2018-07-24,301918
2018-07-25,303335
2018-07-26,303335
2018-07-27,310839
2018-07-28,310839
2018-07-29,314241
2018-07-30,314241
2018-07-31,321101
2018-08-01,321101
2018-08-02,319099
2018-08-03,319099
2018-08-04,315275
2018-08-05,315275
2018-08-06,317988
2018-08-07,317988
2018-08-08,308837
2018-08-09,308837
2018-08-10,306857
2018-08-11,306857
2018-08-12,313899
2018-08-14,321732
2018-08-16,330788
2018-08-17,330788
2018-08-18,338474
2018-08-19,338474
2018-08-20,332322
2018-08-21,332322
2018-08-22,336494
2018-08-23,336494
2018-08-24,328006
2018-08-25,320561
2018-08-26,320561
2018-08-27,317228
2018-08-28,314663
2018-08-29,314663
2018-08-30,311225
2018-08-31,311225
2018-09-01,314063
2018-09-02,314063
2018-09-03,318083
2018-09-04,318083
2018-09-05,316802
2018-09-06,316802
2018-09-07,317308
2018-09-08,317308
2018-09-09,317038
2018-09-10,317038
2018-09-11,315585
2018-09-12,315585
2018-09-13,312195
2018-09-14,312195
2018-09-15,308103
2018-09-16,308103
2018-09-17,305806
2018-09-18,315772
2018-09-19,315772
2018-09-20,329956
2018-09-21,329956
2018-09-22,343741
2018-09-23,343741
2018-09-24,359512
2018-09-25,359512
2018-09-26,376454
2018-09-27,376454
2018-09-28,388917
2018-09-29,388917
2018-09-30,382098
2018-10-01,368945
2018-10-02,368945
2018-10-03,358466
2018-10-04,358466
2018-10-05,349642
2018-10-06,342065
2018-10-07,342065
2018-10-08,333264
2018-10-09,333264
2018-10-10,330426
2018-10-11,330426
2018-10-12,329063
2018-10-13,329979
2018-10-14,329979
2018-10-15,329708
2018-10-16,329708
2018-10-17,322455
2018-10-18,319946
2018-10-19,314724
2018-10-20,314724
2018-10-21,314214
2018-10-22,313165
2018-10-23,313165
2018-10-24,315345
2018-10-25,315345
2018-10-26,317706
2018-10-27,317706
2018-10-28,317973
2018-10-29,317973
2018-10-30,313328
2018-10-31,314816
2018-11-01,314955
2018-11-03,320295
2018-11-04,326185
2018-11-05,330922
2018-11-06,343466
2018-11-07,343466
2018-11-08,359255
2018-11-09,364780
2018-11-10,377385
2018-11-11,394366
2018-11-12,411936
2018-11-13,431707
2018-11-14,431707
2018-11-15,451249
2018-11-16,473287
2018-11-17,473287
2018-11-18,496952
2018-11-19,496952
2018-11-20,521653
2018-11-21,521653
2018-11-22,547328
2018-11-23,547328
2018-11-24,547730
2018-11-25,520356
2018-11-26,520356
2018-11-27,494338
2018-11-28,469621
2018-11-29,446139
2018-12-01,431663
2018-12-02,412107
2018-12-03,412107
2018-12-04,400263
2018-12-07,361411
2018-12-09,327869
2018-12-10,311475
2018-12-11,297602
2018-12-12,282721
2018-12-13,268858
2018-12-14,255415
2018-12-15,243161
2018-12-16,237259
2018-12-17,237259
2018-12-18,244690
2018-12-19,244690
2018-12-20,254698
2018-12-21,264274
2018-12-22,272481
2018-12-23,283825
2018-12-24,297170
2018-12-25,297170
2018-12-26,309969
2018-12-27,318514
2018-12-28,318514
2018-12-29,324891
2018-12-30,324891
2018-12-31,330300
2019-01-01,330300
2019-01-02,329809
2019-01-03,329809
2019-01-04,321733
2019-01-05,311225
2019-01-06,302907
2019-01-08,296467
2019-01-10,291002
2019-01-11,291002
2019-01-12,283935
2019-01-13,275647
2019-01-14,262396
2019-01-15,252496
2019-01-16,242801
2019-01-17,242801
2019-01-18,234257
2019-01-19,224486
2019-01-20,216820
2019-01-21,216820
2019-01-22,211709
2019-01-23,206585
2019-01-24,212598
2019-01-25,223035
2019-01-26,232457
2019-01-27,241397
2019-01-28,246179
2019-01-29,240446
2019-01-30,248162
2019-01-31,248162
2019-02-01,255563
2019-02-02,255563
2019-02-03,262161
2019-02-04,262161
2019-02-05,268294
2019-02-06,268294
2019-02-07,275055
2019-02-08,275055
2019-02-09,280138
2019-02-10,275473
2019-02-11,275473
2019-02-12,271532
2019-02-13,276376
2019-02-14,276376
2019-02-15,277881
2019-02-16,271838
2019-02-17,271838
2019-02-18,260972
2019-02-19,260972
2019-02-20,248175
2019-02-21,245638
2019-02-22,245638
2019-02-23,241479
2019-02-24,248646
2019-02-25,254236
2019-02-26,254236
2019-02-27,257820
2019-02-28,257820
2019-03-01,263161
2019-03-02,263161
2019-03-03,266852
2019-03-04,265127
2019-03-05,262257
2019-03-06,257837
2019-03-07,257837
2019-03-08,256187
2019-03-09,256187
2019-03-10,254443
2019-03-11,254443
2019-03-12,252308
2019-03-13,252308
2019-03-14,253323
2019-03-15,253323
2019-03-16,255355
2019-03-17,253416
2019-03-18,253416
2019-03-19,252153
2019-03-20,253284
2019-03-21,254066
2019-03-22,254066
2019-03-23,263361
2019-03-24,268137
2019-03-25,268137
