date_obj,Raw%20garden%20pie price
2016-05-04,11714
2016-05-05,11714
2016-05-06,11714
2016-05-07,11714
2016-05-08,11714
2016-05-09,11714
2016-05-10,11714
2016-05-11,11714
2016-05-12,11714
2016-05-13,11714
2016-05-14,11714
2016-05-15,11714
2016-05-16,11714
2016-05-17,11714
2016-05-18,11714
2016-05-19,11714
2016-05-22,11714
2016-05-23,11714
2016-05-24,11714
2016-05-25,11714
2016-05-26,11714
2016-05-27,11714
2016-05-28,11714
2016-05-29,11714
2016-05-30,11714
2016-05-31,11714
2016-06-01,11714
2016-06-02,11714
2016-06-03,11714
2016-06-04,11714
2016-06-05,11714
2016-06-06,11714
2016-06-07,11714
2016-06-08,11714
2016-06-09,11714
2016-06-10,11714
2016-06-11,11714
2016-06-12,11714
2016-06-13,11714
2016-06-14,11714
2016-06-15,11714
2016-06-16,11714
2016-06-17,11714
2016-06-18,11714
2016-06-19,11714
2016-06-20,11714
2016-06-21,11714
2016-06-22,11714
2016-06-23,11714
2016-06-24,11714
2016-06-25,11714
2016-06-26,11714
2016-06-27,11714
2016-06-28,11714
2016-06-29,11714
2016-06-30,11714
2016-07-01,11714
2016-07-02,11714
2016-07-03,11714
2016-07-04,11714
2016-07-05,11714
2016-07-06,11714
2016-07-07,11714
2016-07-08,11714
2016-07-09,11714
2016-07-10,11714
2016-07-11,11714
2016-07-12,11714
2016-07-13,11714
2016-07-14,11714
2016-07-15,11714
2016-07-16,11714
2016-07-17,11714
2016-07-18,11714
2016-07-23,11714
2016-07-24,11714
2016-07-25,11714
2016-07-26,11714
2016-07-27,11714
2016-07-28,11714
2016-07-29,11714
2016-07-30,11714
2016-07-31,11714
2016-08-01,11714
2016-08-02,11714
2016-08-03,11714
2016-08-04,11714
2016-08-05,11714
2016-08-06,11714
2016-08-07,11714
2016-08-08,11714
2016-08-09,11714
2016-08-10,11714
2016-08-11,11714
2016-08-12,11714
2016-08-13,11714
2016-08-14,11714
2016-08-15,11714
2016-08-16,11714
2016-08-17,11714
2016-08-18,11714
2016-08-19,11714
2016-08-20,11714
2016-08-21,11714
2016-08-22,11714
2016-08-23,11714
2016-08-24,11714
2016-08-25,11714
2016-08-26,11714
2016-08-28,11714
2016-08-31,11714
2016-09-01,11714
2016-09-02,11714
2016-09-03,11714
2016-09-04,11714
2016-09-05,11714
2016-09-06,11714
2016-09-07,11714
2016-09-08,11714
2016-09-09,11139
2016-09-10,11139
2016-09-11,11139
2016-09-12,11139
2016-09-13,11139
2016-09-14,11139
2016-09-15,11139
2016-09-16,11139
2016-09-17,11139
2016-09-18,11139
2016-09-19,11139
2016-09-20,11139
2016-09-21,11139
2016-09-22,11139
2016-09-23,11139
2016-09-24,11139
2016-09-25,11139
2016-09-26,11139
2016-09-27,11139
2016-09-28,11139
2016-09-29,11139
2016-09-30,11139
2016-10-01,11139
2016-10-02,11139
2016-10-03,11139
2016-10-04,11139
2016-10-05,11139
2016-10-06,11139
2016-10-07,11139
2016-10-08,11139
2016-10-09,11139
2016-10-10,11139
2016-10-11,11139
2016-10-12,11139
2016-10-13,11139
2016-10-14,11139
2016-10-15,11139
2016-10-16,11139
2016-10-17,11139
2016-10-18,11139
2016-10-19,11139
2016-10-20,11139
2016-10-21,11139
2016-10-22,11139
2016-10-23,11139
2016-10-24,11139
2016-10-25,11139
2016-10-26,11139
2016-10-27,11139
2016-10-28,11139
2016-10-29,11139
2016-10-30,11139
2016-10-31,11139
2016-11-01,11139
2016-11-02,11139
2016-11-03,11139
2016-11-04,11139
2016-11-05,11139
2016-11-06,11139
2016-11-07,11139
2016-11-08,11139
2016-11-09,11139
2016-11-10,11139
2016-11-11,11139
2016-11-12,11139
2016-11-13,11139
2016-11-14,11139
2016-12-08,11139
2016-12-09,11139
2016-12-10,11139
2016-12-11,11139
2016-12-12,11139
2016-12-13,11139
2016-12-14,11139
2016-12-15,11139
2016-12-16,11139
2016-12-17,11139
2016-12-18,11139
2016-12-19,11139
2016-12-20,11139
2016-12-21,11139
2016-12-22,11139
2016-12-23,11139
2016-12-24,11139
2016-12-25,11139
2016-12-26,11139
2016-12-27,11139
2016-12-28,11139
2016-12-29,11139
2016-12-30,11139
2016-12-31,11139
2017-01-01,11139
2017-01-02,11139
2017-01-03,11139
2017-01-04,11139
2017-01-05,11139
2017-01-06,11139
2017-01-07,11139
2017-01-08,11139
2017-01-09,11139
2017-01-10,11139
2017-01-11,11139
2017-01-12,11139
2017-01-13,11139
2017-01-14,10614
2017-01-15,10614
2017-01-16,10614
2017-01-17,10614
2017-01-18,10614
2017-01-19,10614
2017-01-20,10614
2017-01-21,10614
2017-01-22,10614
2017-01-27,10614
2017-01-28,10614
2017-01-29,10614
2017-01-30,10614
2017-01-31,10614
2017-02-01,10614
2017-02-02,10614
2017-02-03,10614
2017-02-04,10614
2017-02-05,10614
2017-02-06,10614
2017-02-07,10614
2017-02-08,10614
2017-02-09,10614
2017-02-10,10614
2017-02-11,10614
2017-02-12,10614
2017-02-13,10614
2017-02-14,10614
2017-02-15,10614
2017-02-16,10614
2017-02-18,10614
2017-02-19,10614
2017-02-20,10614
2017-02-21,10614
2017-02-22,10614
2017-02-23,10614
2017-02-24,10614
2017-02-25,10614
2017-02-26,10614
2017-02-27,10614
2017-02-28,10614
2017-03-01,10614
2017-03-02,10614
2017-03-03,10614
2017-03-04,10614
2017-03-05,10614
2017-03-06,10614
2017-03-07,10614
2017-03-08,10614
2017-03-09,10614
2017-03-10,10614
2017-03-11,10614
2017-03-12,10614
2017-03-13,10614
2017-03-14,10614
2017-03-15,10614
2017-03-16,10614
2017-03-17,10614
2017-03-18,10614
2017-03-19,10614
2017-03-20,10614
2017-03-21,10614
2017-03-22,10614
2017-03-23,10614
2017-03-24,10614
2017-03-25,10614
2017-03-26,10614
2017-03-27,10614
2017-03-28,10614
2017-03-29,10614
2017-03-30,10614
2017-03-31,10614
2017-04-01,10614
2017-04-02,10614
2017-04-03,10614
2017-04-04,10614
2017-04-12,10614
2017-04-13,10614
2017-04-14,10614
2017-04-15,10614
2017-04-16,10614
2017-04-17,10614
2017-04-18,10614
2017-04-19,10614
2017-04-20,10614
2017-04-21,10614
2017-04-22,10614
2017-04-23,10614
2017-04-24,10614
2017-04-25,10614
2017-04-26,10614
2017-04-27,10614
2017-04-28,10614
2017-04-29,10614
2017-04-30,10614
2017-05-01,10614
2017-05-02,10614
2017-05-03,10614
2017-05-04,10614
2017-05-05,10614
2017-05-06,10614
2017-05-07,10614
2017-05-08,10614
2017-05-09,10614
2017-05-10,10614
2017-05-11,10614
2017-05-12,10614
2017-05-13,10614
2017-05-14,10614
2017-05-15,10614
2017-05-16,10614
2017-05-17,10614
2017-05-18,10614
2017-05-19,10614
2017-05-20,10614
2017-05-21,10614
2017-05-22,10614
2017-05-23,10614
2017-05-24,10614
2017-05-25,10614
2017-05-26,10614
2017-05-27,10614
2017-05-28,10614
2017-05-29,10614
2017-05-30,10100
2017-05-31,10100
2017-06-01,10100
2017-06-02,10100
2017-06-03,10100
2017-06-06,10100
2017-06-07,10100
2017-06-08,10100
2017-06-09,10100
2017-06-10,10100
2017-06-11,10100
2017-06-12,10100
2017-06-13,10100
2017-06-14,10100
2017-06-15,10100
2017-06-16,10100
2017-06-17,10100
2017-06-18,10100
2017-06-19,10100
2017-06-20,10100
2017-06-21,10100
2017-06-22,10100
2017-06-23,10100
2017-06-24,10100
2017-06-25,10100
2017-06-26,10100
2017-06-27,10100
2017-06-28,10100
2017-06-29,10100
2017-06-30,10100
2017-07-01,10100
2017-07-02,10100
2017-07-03,10100
2017-07-04,10100
2017-07-05,10100
2017-07-06,10100
2017-07-07,10100
2017-07-08,10100
2017-07-13,10100
2017-07-14,10100
2017-07-15,10100
2017-07-16,10100
2017-07-17,10100
2017-07-18,10100
2017-07-19,10100
2017-07-20,10100
2017-07-21,10100
2017-07-22,10100
2017-07-23,10100
2017-07-24,10100
2017-07-25,10100
2017-07-26,10100
2017-07-27,10100
2017-07-28,10100
2017-07-29,10100
2017-07-30,10100
2017-07-31,10100
2017-08-01,10100
2017-08-02,10100
2017-08-03,10100
2017-08-04,10100
2017-08-05,10100
2017-08-06,10100
2017-08-09,10100
2017-08-10,10100
2017-08-11,10100
2017-08-12,10100
2017-08-13,10100
2017-08-14,10100
2017-08-15,10100
2017-08-16,10100
2017-08-17,10100
2017-08-18,10100
2017-08-19,10100
2017-08-20,10100
2017-08-22,10100
2017-08-23,10100
2017-08-24,10100
2017-08-25,10100
2017-08-26,10100
2017-08-27,10100
2017-08-28,10100
2017-08-29,10100
2017-08-30,10100
2017-08-31,10100
2017-09-01,10100
2017-09-02,10100
2017-09-03,10100
2017-09-04,10100
2017-09-05,10100
2017-09-06,10100
2017-09-07,10100
2017-09-08,10100
2017-09-09,10100
2017-09-10,10100
2017-09-11,10100
2017-09-12,10100
2017-09-13,10100
2017-09-14,10100
2017-09-15,10100
2017-09-16,10100
2017-09-17,10100
2017-09-19,10100
2017-09-20,10100
2017-09-21,10100
2017-09-22,10100
2017-09-23,10100
2017-09-24,10100
2017-09-25,10100
2017-09-26,10100
2017-09-27,10100
2017-09-28,10100
2017-09-29,10100
2017-09-30,10100
2017-10-01,10100
2017-10-02,10100
2017-10-03,10100
2017-10-04,10100
2017-10-05,10100
2017-10-06,10100
2017-10-07,10100
2017-10-08,10100
2017-10-09,10100
2017-10-10,10100
2017-10-11,9598
2017-10-12,9598
2017-10-13,9598
2017-10-14,9598
2017-10-15,9598
2017-10-16,9598
2017-10-17,9598
2017-10-18,9598
2017-10-19,9598
2017-10-20,9598
2017-10-21,9598
2017-10-22,9598
2017-10-23,9598
2017-10-24,9598
2017-10-25,9598
2017-10-26,9598
2017-10-27,9598
2017-10-28,9598
2017-10-29,9598
2017-10-30,9598
2017-10-31,9598
2017-11-01,9598
2017-11-02,9598
2017-11-03,9598
2017-11-04,9598
2017-11-05,9598
2017-11-06,9598
2017-11-07,9598
2017-11-08,9598
2017-11-09,9598
2017-11-10,9598
2017-11-11,9598
2017-11-12,9598
2017-11-13,9598
2017-11-14,9598
2017-11-15,9598
2017-11-16,9598
2017-11-17,9598
2017-11-18,9598
2017-11-19,9598
2017-11-20,9598
2017-11-21,9598
2017-11-22,9598
2017-11-23,9598
2017-11-24,9598
2017-11-25,9598
2017-11-26,9598
2017-11-27,9598
2017-11-28,9598
2017-11-29,9598
2017-11-30,9598
2017-12-01,9598
2017-12-02,9598
2017-12-03,9598
2017-12-04,9598
2017-12-05,9598
2017-12-06,9598
2017-12-07,9598
2017-12-08,9598
2017-12-09,9598
2017-12-10,9598
2017-12-11,9598
2017-12-12,9598
2017-12-14,9598
2017-12-15,9598
2017-12-16,9598
2017-12-17,9598
2017-12-18,9598
2017-12-19,9598
2017-12-20,9598
2017-12-21,9598
2017-12-22,9598
2017-12-23,9598
2017-12-24,9598
2017-12-25,9598
2017-12-26,9598
2017-12-27,9121
2017-12-28,9121
2017-12-29,9121
2017-12-30,9121
2017-12-31,9121
2018-01-01,9121
2018-01-02,9121
2018-01-03,9121
2018-01-04,9121
2018-01-05,9121
2018-01-06,9121
2018-01-07,9121
2018-01-08,8669
2018-01-09,8669
2018-01-10,8669
2018-01-11,8669
2018-01-12,8669
2018-01-13,8669
2018-01-14,8669
2018-01-15,8669
2018-01-16,8669
2018-01-17,8669
2018-01-18,8669
2018-01-19,8669
2018-01-20,8669
2018-01-21,8669
2018-01-22,8236
2018-01-23,8236
2018-01-24,8236
2018-01-25,8236
2018-01-26,8236
2018-01-27,8236
2018-01-28,8236
2018-01-29,7834
2018-01-31,7834
2018-02-01,7834
2018-02-02,7448
2018-02-03,7448
2018-02-04,7080
2018-02-05,7080
2018-02-06,7080
2018-02-07,6726
2018-02-08,6726
2018-02-09,6726
2018-02-10,6726
2018-02-11,6389
2018-02-12,6389
2018-02-13,6070
2018-02-14,6070
2018-02-15,5768
2018-02-16,5768
2018-02-17,5479
2018-02-18,5479
2018-02-19,5205
2018-02-20,5205
2018-02-21,4946
2018-02-22,4946
2018-02-23,4946
2018-02-24,4700
2018-02-25,4700
2018-02-26,4466
2018-02-27,4466
2018-02-28,4466
2018-03-01,4466
2018-03-02,4242
2018-03-03,4242
2018-03-04,4242
2018-03-05,4031
2018-03-06,4031
2018-03-07,4031
2018-03-08,4031
2018-03-09,3830
2018-03-10,3830
2018-03-11,3830
2018-03-12,3830
2018-03-13,3830
2018-03-14,3639
2018-03-15,3639
2018-03-16,3639
2018-03-17,3639
2018-03-18,3639
2018-03-19,3639
2018-03-20,896
2018-03-21,896
2018-03-23,896
2018-03-24,896
2018-03-26,896
2018-03-27,896
2018-03-28,896
2018-03-29,896
2018-03-30,896
2018-03-31,896
2018-04-01,896
2018-04-02,896
2018-04-03,896
2018-04-04,896
2018-04-05,896
2018-04-06,896
2018-04-08,896
2018-04-09,896
2018-04-10,896
2018-04-11,855
2018-04-12,855
2018-04-13,855
2018-04-14,855
2018-04-15,855
2018-04-16,855
2018-04-17,855
2018-04-18,855
2018-04-19,855
2018-04-20,855
2018-04-21,855
2018-04-22,855
2018-04-23,855
2018-04-24,855
2018-04-25,855
2018-04-26,855
2018-04-27,855
2018-04-28,855
2018-04-29,855
2018-04-30,855
2018-05-01,855
2018-05-02,855
2018-05-03,855
2018-05-04,855
2018-05-05,855
2018-05-06,855
2018-05-07,855
2018-05-08,855
2018-05-09,855
2018-05-10,855
2018-05-11,855
2018-05-12,855
2018-05-13,855
2018-05-14,855
2018-05-15,855
2018-05-16,855
2018-05-17,855
2018-05-18,855
2018-05-19,855
2018-05-20,855
2018-05-21,855
2018-05-22,855
2018-05-23,855
2018-05-24,855
2018-05-25,855
2018-05-26,855
2018-05-27,855
2018-05-28,855
2018-05-29,855
2018-05-30,814
2018-05-31,814
2018-06-01,814
2018-06-02,814
2018-06-03,814
2018-06-04,814
2018-06-05,814
2018-06-06,814
2018-06-07,814
2018-06-08,814
2018-06-09,814
2018-06-10,814
2018-06-11,814
2018-06-12,814
2018-06-13,814
2018-06-14,814
2018-06-15,814
2018-06-16,814
2018-06-17,814
2018-06-18,814
2018-06-19,814
2018-06-20,814
2018-06-21,814
2018-06-22,814
2018-06-23,814
2018-06-24,814
2018-06-25,814
2018-06-26,814
2018-06-27,814
2018-06-28,814
2018-06-29,814
2018-06-30,814
2018-07-01,814
2018-07-02,814
2018-07-03,814
2018-07-04,814
2018-07-05,814
2018-07-06,814
2018-07-07,814
2018-07-08,814
2018-07-09,814
2018-07-10,814
2018-07-11,814
2018-07-12,814
2018-07-13,814
2018-07-14,814
2018-07-15,814
2018-07-16,814
2018-07-17,814
2018-07-18,814
2018-07-19,814
2018-07-20,814
2018-07-21,814
2018-07-22,814
2018-07-23,814
2018-07-24,814
2018-07-25,814
2018-07-26,814
2018-07-27,814
2018-07-28,814
2018-07-29,814
2018-07-30,814
2018-07-31,814
2018-08-01,814
2018-08-02,814
2018-08-03,814
2018-08-04,814
2018-08-05,814
2018-08-06,814
2018-08-07,814
2018-08-08,814
2018-08-09,814
2018-08-10,814
2018-08-11,814
2018-08-12,814
2018-08-14,814
2018-08-16,814
2018-08-17,814
2018-08-18,814
2018-08-19,814
2018-08-20,814
2018-08-21,814
2018-08-22,814
2018-08-23,814
2018-08-24,814
2018-08-25,775
2018-08-26,775
2018-08-27,775
2018-08-28,775
2018-08-29,775
2018-08-30,775
2018-08-31,775
2018-09-01,775
2018-09-02,775
2018-09-03,775
2018-09-04,775
2018-09-05,775
2018-09-06,775
2018-09-07,775
2018-09-08,775
2018-09-09,775
2018-09-10,775
2018-09-11,775
2018-09-12,775
2018-09-13,775
2018-09-14,775
2018-09-15,775
2018-09-16,775
2018-09-17,775
2018-09-18,775
2018-09-19,775
2018-09-20,775
2018-09-21,775
2018-09-22,775
2018-09-23,775
2018-09-24,775
2018-09-25,775
2018-09-26,775
2018-09-27,775
2018-09-28,775
2018-09-29,775
2018-09-30,775
2018-10-02,775
2018-10-03,775
2018-10-04,775
2018-10-05,775
2018-10-06,775
2018-10-07,775
2018-10-08,775
2018-10-09,775
2018-10-10,775
2018-10-11,775
2018-10-12,775
2018-10-13,775
2018-10-14,775
2018-10-15,775
2018-10-16,777
2018-10-17,777
2018-10-18,777
2018-10-19,777
2018-10-20,777
2018-10-21,777
2018-10-22,777
2018-10-23,777
2018-10-24,777
2018-10-25,777
2018-10-26,777
2018-10-27,777
2018-10-28,777
2018-10-29,777
2018-10-30,777
2018-10-31,777
2018-11-01,777
2018-11-03,777
2018-11-04,777
2018-11-05,777
2018-11-06,777
2018-11-07,777
2018-11-08,777
2018-11-09,777
2018-11-10,777
2018-11-11,777
2018-11-12,777
2018-11-13,777
2018-11-14,777
2018-11-15,777
2018-11-16,777
2018-11-17,777
2018-11-18,777
2018-11-19,777
2018-11-20,777
2018-11-21,777
2018-11-22,777
2018-11-23,777
2018-11-24,777
2018-11-25,777
2018-11-26,777
2018-11-27,777
2018-11-28,777
2018-12-01,777
2018-12-02,777
2018-12-03,777
2018-12-04,777
2018-12-05,777
2018-12-07,805
2018-12-09,805
2018-12-10,805
2018-12-11,805
2018-12-12,805
2018-12-13,805
2018-12-14,805
2018-12-15,805
2018-12-16,805
2018-12-17,805
2018-12-18,805
2018-12-19,805
2018-12-20,805
2018-12-21,805
2018-12-22,805
2018-12-23,805
2018-12-24,805
2018-12-25,805
2018-12-26,805
2018-12-27,805
2018-12-28,805
2018-12-29,805
2018-12-30,805
2018-12-31,805
2019-01-01,805
2019-01-02,805
2019-01-03,805
2019-01-04,805
2019-01-05,805
2019-01-06,805
2019-01-08,805
2019-01-10,823
2019-01-11,823
2019-01-12,823
2019-01-13,823
2019-01-14,823
2019-01-15,823
2019-01-16,823
2019-01-17,823
2019-01-18,823
2019-01-19,823
2019-01-20,823
2019-01-21,823
2019-01-22,823
2019-01-23,823
2019-01-24,823
2019-01-25,823
2019-01-26,823
2019-01-27,823
2019-01-28,823
2019-01-29,823
2019-01-30,823
2019-01-31,823
2019-02-01,823
2019-02-02,823
2019-02-03,823
2019-02-04,823
2019-02-05,823
2019-02-06,823
2019-02-07,823
2019-02-08,823
2019-02-09,823
2019-02-10,823
2019-02-11,823
2019-02-12,823
2019-02-13,823
2019-02-14,823
2019-02-15,823
2019-02-16,823
2019-02-17,823
2019-02-18,823
2019-02-19,823
2019-02-20,823
2019-02-21,824
2019-02-22,824
2019-02-23,824
2019-02-24,824
2019-02-25,824
2019-02-26,824
2019-02-27,824
2019-02-28,824
2019-03-01,824
2019-03-02,824
2019-03-03,824
2019-03-04,824
2019-03-05,824
2019-03-06,824
2019-03-07,824
2019-03-08,824
2019-03-09,824
2019-03-10,824
2019-03-11,824
2019-03-12,824
2019-03-13,824
2019-03-14,824
2019-03-15,824
2019-03-16,824
2019-03-17,824
2019-03-18,824
2019-03-19,824
2019-03-20,824
2019-03-21,824
2019-03-22,824
2019-03-23,824
2019-03-24,824
2019-03-25,824
2019-03-26,824
2019-03-27,824
2019-03-28,824
2019-03-29,824
2019-03-30,824
2019-03-31,824
2019-04-01,824
2019-04-02,824
2019-04-03,824
2019-04-04,824
2019-04-05,824
2019-04-06,824
2019-04-07,824
2019-04-08,824
2019-04-09,824
2019-04-10,824
2019-04-11,824
2019-04-12,824
2019-04-13,824
2019-04-14,824
2019-04-15,824
2019-04-16,824
2019-04-17,824
2019-04-18,824
2019-04-19,824
2019-04-20,824
2019-04-21,824
2019-04-22,824
2019-04-23,824
2019-04-24,824
2019-04-25,824
2019-04-26,823
2019-04-27,823
2019-04-28,823
2019-04-29,823
2019-04-30,823
2019-05-01,823
2019-05-02,823
2019-05-03,823
2019-05-04,823
2019-05-05,823
2019-05-06,823
2019-05-07,823
2019-05-08,823
2019-05-09,823
2019-05-10,823
2019-05-11,823
2019-05-12,823
2019-05-13,823
2019-05-14,823
2019-05-15,823
2019-05-16,823
