date_obj,Blamish%20ochre%20shell%20(round) price
2015-11-07,5376
2015-11-08,5376
2015-11-09,5376
2015-11-10,5376
2015-11-11,5376
2015-11-12,5376
2015-11-13,5376
2015-11-14,5376
2015-11-15,5376
2015-11-16,5376
2015-11-17,5376
2015-11-18,5376
2015-11-19,5376
2015-11-20,5376
2015-11-21,5376
2015-11-22,5376
2015-11-23,5376
2015-11-24,5376
2015-11-25,5376
2015-11-26,5376
2015-11-27,5376
2015-11-28,5376
2015-11-29,5376
2015-11-30,5376
2015-12-01,5376
2015-12-02,5376
2015-12-03,5376
2015-12-04,5376
2015-12-05,5376
2015-12-06,5376
2015-12-07,5376
2015-12-08,5376
2015-12-09,5376
2015-12-10,5376
2015-12-11,5376
2015-12-12,5376
2015-12-13,5376
2015-12-14,5376
2015-12-15,5376
2015-12-16,5376
2015-12-17,5376
2015-12-18,5376
2015-12-19,5376
2015-12-20,5376
2015-12-21,5376
2015-12-22,5376
2015-12-23,5376
2015-12-24,5136
2015-12-25,5136
2015-12-26,5136
2015-12-27,5136
2015-12-28,5136
2015-12-29,5136
2015-12-30,5136
2015-12-31,5136
2016-01-01,5136
2016-01-02,5136
2016-01-03,5136
2016-01-04,5136
2016-01-05,5136
2016-01-06,5136
2016-01-07,5136
2016-01-08,5136
2016-01-09,5136
2016-01-10,5136
2016-01-11,5136
2016-01-12,5136
2016-01-13,5136
2016-01-14,5136
2016-01-15,5136
2016-01-16,5136
2016-01-17,5136
2016-01-18,5136
2016-01-19,5136
2016-01-20,5136
2016-01-21,5136
2016-01-22,5136
2016-01-23,5136
2016-01-24,5136
2016-01-25,5136
2016-01-26,5136
2016-01-27,5136
2016-01-28,5136
2016-01-29,5136
2016-01-30,5136
2016-01-31,5136
2016-02-01,5136
2016-02-02,5136
2016-02-03,5136
2016-02-04,5136
2016-02-05,5136
2016-02-06,4895
2016-02-07,4895
2016-02-08,4895
2016-02-09,4895
2016-02-10,4895
2016-02-11,4895
2016-02-12,4895
2016-02-13,4895
2016-02-14,4895
2016-02-15,4895
2016-02-16,4895
2016-02-17,4895
2016-02-18,4895
2016-02-19,4895
2016-02-20,4895
2016-02-21,4895
2016-02-22,4895
2016-02-23,4895
2016-02-24,4895
2016-02-25,4895
2016-02-26,4895
2016-02-27,4895
2016-02-28,4895
2016-02-29,4895
2016-03-01,4895
2016-03-02,4895
2016-03-03,4895
2016-03-04,4895
2016-03-05,4895
2016-03-06,4895
2016-03-07,4895
2016-03-08,4895
2016-03-09,4895
2016-03-10,4895
2016-03-11,4895
2016-03-12,4895
2016-03-13,4895
2016-03-14,4895
2016-03-15,4895
2016-03-16,4895
2016-03-17,4895
2016-03-18,4895
2016-03-19,4895
2016-03-20,4895
2016-03-21,4666
2016-03-22,4666
2016-03-23,4666
2016-03-24,4666
2016-03-25,4666
2016-03-26,4666
2016-03-27,4666
2016-03-28,4666
2016-03-29,4666
2016-03-30,4666
2016-03-31,4666
2016-04-01,4666
2016-04-02,4666
2016-04-03,4666
2016-04-04,4666
2016-04-05,4666
2016-04-06,4666
2016-04-07,4666
2016-04-08,4666
2016-04-09,4666
2016-04-10,4666
2016-04-11,4666
2016-04-12,4666
2016-04-13,4666
2016-04-14,4666
2016-04-15,4666
2016-04-16,4666
2016-04-17,4666
2016-04-18,4666
2016-04-19,4666
2016-04-20,4666
2016-04-21,4666
2016-04-22,4666
2016-04-23,4666
2016-04-24,4666
2016-04-25,4666
2016-04-26,4666
2016-04-27,4666
2016-04-28,4666
2016-04-29,4666
2016-04-30,4666
2016-05-01,4443
2016-05-02,4443
2016-05-03,4443
2016-05-04,4443
2016-05-05,4443
2016-05-06,4443
2016-05-07,4443
2016-05-08,4443
2016-05-09,4443
2016-05-10,4443
2016-05-11,4443
2016-05-12,4443
2016-05-13,4443
2016-05-14,4443
2016-05-15,4443
2016-05-16,4443
2016-05-17,4443
2016-05-18,4443
2016-05-19,4443
2016-05-20,4443
2016-05-21,4443
2016-05-22,4443
2016-05-23,4443
2016-05-24,4443
2016-05-25,4443
2016-05-26,4443
2016-05-27,4443
2016-05-28,4443
2016-05-29,4443
2016-05-30,4443
2016-05-31,4443
2016-06-01,4443
2016-06-02,4443
2016-06-03,4443
2016-06-04,4443
2016-06-05,4443
2016-06-06,4443
2016-06-07,4443
2016-06-08,4443
2016-06-09,4443
2016-06-10,4443
2016-06-11,4443
2016-06-12,4233
2016-06-13,4233
2016-06-14,4233
2016-06-15,4233
2016-06-16,4233
2016-06-17,4233
2016-06-18,4233
2016-06-19,4233
2016-06-20,4233
2016-06-21,4233
2016-06-22,4233
2016-06-23,4233
2016-06-24,4233
2016-06-25,4233
2016-06-26,4233
2016-06-27,4233
2016-06-28,4233
2016-06-29,4233
2016-06-30,4233
2016-07-01,4233
2016-07-02,4233
2016-07-03,4233
2016-07-04,4233
2016-07-05,4233
2016-07-06,4233
2016-07-07,4233
2016-07-08,4233
2016-07-09,4233
2016-07-10,4233
2016-07-11,4233
2016-07-12,4233
2016-07-13,4233
2016-07-14,4233
2016-07-15,4233
2016-07-16,4233
2016-07-17,4233
2016-07-18,4233
2016-07-19,4233
2016-07-20,4233
2016-07-21,4233
2016-07-22,4233
2016-07-23,4233
2016-07-24,4233
2016-07-25,4233
2016-07-26,4038
2016-07-27,4038
2016-07-28,4038
2016-07-29,4038
2016-07-30,4038
2016-07-31,4038
2016-08-01,4038
2016-08-02,4038
2016-08-03,4038
2016-08-04,4038
2016-08-05,4038
2016-08-06,4038
2016-08-07,4038
2016-08-08,4038
2016-08-09,4038
2016-08-10,4038
2016-08-11,4038
2016-08-12,4038
2016-08-13,4038
2016-08-14,4038
2016-08-15,4038
2016-08-16,4038
2016-08-17,4038
2016-08-18,4038
2016-08-19,4038
2016-08-20,4038
2016-08-21,4038
2016-08-22,4038
2016-08-23,4038
2016-08-24,4038
2016-08-25,4038
2016-08-26,4038
2016-08-27,4038
2016-08-28,4038
2016-08-29,4038
2016-08-30,4038
2016-08-31,4038
2016-09-01,4038
2016-09-02,4038
2016-09-03,4038
2016-09-04,4038
2016-09-05,4038
2016-09-06,4038
2016-09-07,4038
2016-09-08,4038
2016-09-09,4038
2016-09-10,4038
2016-09-11,4038
2016-09-12,4038
2016-09-13,3853
2016-09-14,3853
2016-09-15,3853
2016-09-16,3853
2016-09-17,3853
2016-09-18,3853
2016-09-19,3853
2016-09-20,3853
2016-09-21,3853
2016-09-22,3853
2016-09-23,3853
2016-09-24,3853
2016-09-25,3853
2016-09-26,3853
2016-09-27,3853
2016-09-28,3853
2016-09-29,3853
2016-09-30,3853
2016-10-01,3853
2016-10-02,3853
2016-10-03,3853
2016-10-04,3853
2016-10-05,3853
2016-10-06,3853
2016-10-07,3853
2016-10-08,3853
2016-10-09,3853
2016-10-10,3853
2016-10-11,3853
2016-10-12,3853
2016-10-13,3853
2016-10-14,3853
2016-10-15,3853
2016-10-16,3853
2016-10-17,3853
2016-10-18,3853
2016-10-19,3853
2016-10-20,3853
2016-10-21,3853
2016-10-22,3853
2016-10-23,3853
2016-10-24,3853
2016-10-25,3853
2016-10-26,3853
2016-10-27,3853
2016-10-28,3853
2016-10-29,3853
2016-10-30,3853
2016-10-31,3853
2016-11-01,3853
2016-11-02,3853
2016-11-03,3853
2016-11-04,3688
2016-11-05,3688
2016-11-06,3688
2016-11-07,3688
2016-11-08,3688
2016-11-09,3688
2016-11-10,3688
2016-11-11,3688
2016-11-12,3688
2016-11-13,3688
2016-11-14,3688
2016-11-15,3688
2016-11-16,3688
2016-11-17,3688
2016-11-18,3688
2016-11-19,3688
2016-11-20,3688
2016-11-21,3688
2016-11-22,3688
2016-11-23,3688
2016-11-24,3688
2016-11-25,3688
2016-11-26,3688
2016-11-27,3688
2016-11-28,3688
2016-11-29,3688
2016-11-30,3688
2016-12-01,3688
2016-12-02,3688
2016-12-03,3688
2016-12-04,3688
2016-12-05,3688
2016-12-06,3688
2016-12-07,3688
2016-12-08,3688
2016-12-09,3688
2016-12-10,3688
2016-12-11,3688
2016-12-12,3688
2016-12-13,3688
2016-12-14,3688
2016-12-15,3688
2016-12-16,3688
2016-12-17,3688
2016-12-18,3688
2016-12-19,3688
2016-12-20,3514
2016-12-21,3514
2016-12-22,3514
2016-12-23,3514
2016-12-24,3514
2016-12-25,3514
2016-12-26,3514
2016-12-27,3514
2016-12-28,3514
2016-12-29,3514
2016-12-30,3514
2016-12-31,3514
2017-01-01,3514
2017-01-02,3514
2017-01-03,3514
2017-01-04,3514
2017-01-05,3514
2017-01-06,3514
2017-01-07,3514
2017-01-08,3514
2017-01-09,3514
2017-01-10,3514
2017-01-11,3514
2017-01-12,3514
2017-01-13,3514
2017-01-14,3514
2017-01-15,3514
2017-01-16,3514
2017-01-17,3514
2017-01-18,3514
2017-01-19,3514
2017-01-20,3514
2017-01-21,3514
2017-01-22,3514
2017-01-23,3514
2017-01-24,3514
2017-01-25,3514
2017-01-26,3514
2017-01-27,3514
2017-01-28,3514
2017-01-29,3514
2017-01-30,3514
2017-01-31,3514
2017-02-01,3352
2017-02-02,3352
2017-02-03,3352
2017-02-04,3352
2017-02-05,3352
2017-02-06,3352
2017-02-07,3352
2017-02-08,3352
2017-02-09,3352
2017-02-10,3352
2017-02-11,3352
2017-02-12,3352
2017-02-13,3352
2017-02-14,3352
2017-02-15,3352
2017-02-16,3352
2017-02-17,3352
2017-02-18,3352
2017-02-19,3352
2017-02-20,3352
2017-02-21,3352
2017-02-22,3352
2017-02-23,3352
2017-02-24,3352
2017-02-25,3352
2017-02-26,3352
2017-02-27,3352
2017-02-28,3352
2017-03-01,3352
2017-03-02,3352
2017-03-03,3352
2017-03-04,3352
2017-03-05,3352
2017-03-06,3352
2017-03-07,3352
2017-03-08,3352
2017-03-09,3352
2017-03-10,3352
2017-03-11,3352
2017-03-12,3352
2017-03-13,3352
2017-03-14,3352
2017-03-15,3352
2017-03-16,3198
2017-03-17,3198
2017-03-18,3198
2017-03-19,3198
2017-03-20,3198
2017-03-21,3198
2017-03-22,3198
2017-03-23,3198
2017-03-24,3198
2017-03-25,3198
2017-03-26,3198
2017-03-27,3198
2017-03-28,3198
2017-03-29,3198
2017-03-30,3198
2017-03-31,3198
2017-04-01,3198
2017-04-02,3198
2017-04-03,3198
2017-04-04,3198
2017-04-05,3198
2017-04-06,3198
2017-04-07,3198
2017-04-08,3198
2017-04-09,3198
2017-04-10,3198
2017-04-11,3198
2017-04-12,3198
2017-04-13,3198
2017-04-14,3198
2017-04-15,3198
2017-04-16,3198
2017-04-17,3198
2017-04-18,3198
2017-04-19,3198
2017-04-20,3198
2017-04-21,3198
2017-04-22,3198
2017-04-23,3198
2017-04-24,3198
2017-04-25,3198
2017-04-26,3198
2017-04-27,3046
2017-04-28,3046
2017-04-29,3046
2017-04-30,3046
2017-05-01,3046
2017-05-02,3046
2017-05-03,3046
2017-05-04,3046
2017-05-05,3046
2017-05-06,3046
2017-05-07,3046
2017-05-08,3046
2017-05-09,3046
2017-05-10,3046
2017-05-11,3046
2017-05-12,3046
2017-05-13,3046
2017-05-14,3046
2017-05-15,3046
2017-05-16,3046
2017-05-17,3046
2017-05-18,3046
2017-05-19,3046
2017-05-20,3046
2017-05-21,3046
2017-05-22,3046
2017-05-23,3046
2017-05-24,3046
2017-05-25,3046
2017-05-26,2908
2017-05-27,2908
2017-05-28,2908
2017-05-29,2908
2017-05-30,2908
2017-05-31,2908
2017-06-01,2908
2017-06-02,2908
2017-06-03,2908
2017-06-04,2908
2017-06-05,2908
2017-06-06,2908
2017-06-07,2908
2017-06-08,2908
2017-06-09,2908
2017-06-10,2908
2017-06-11,2908
2017-06-12,2908
2017-06-13,2908
2017-06-14,2908
2017-06-15,2908
2017-06-16,2908
2017-06-17,2908
2017-06-18,2908
2017-06-19,2908
2017-06-20,2908
2017-06-21,2908
2017-06-22,2908
2017-06-23,2908
2017-06-24,2908
2017-06-25,2908
2017-06-26,2774
2017-06-27,2774
2017-06-28,2774
2017-06-29,2774
2017-06-30,2774
2017-07-01,2774
2017-07-02,2774
2017-07-03,2774
2017-07-04,2774
2017-07-05,2774
2017-07-06,2774
2017-07-07,2774
2017-07-08,2774
2017-07-09,2774
2017-07-10,2774
2017-07-11,2774
2017-07-12,2774
2017-07-13,2774
2017-07-14,2774
2017-07-15,2774
2017-07-16,2774
2017-07-17,2774
2017-07-18,2774
2017-07-19,2774
2017-07-20,2774
2017-07-21,2774
2017-07-22,2774
2017-07-23,2774
2017-07-24,2774
2017-07-25,2774
2017-07-26,2774
2017-07-27,2774
2017-07-28,2774
2017-07-29,2774
2017-07-30,2774
2017-07-31,2774
2017-08-01,2649
2017-08-02,2649
2017-08-03,2649
2017-08-04,2649
2017-08-05,2649
2017-08-06,2649
2017-08-07,2649
2017-08-08,2649
2017-08-09,2649
2017-08-10,2649
2017-08-11,2649
2017-08-12,2649
2017-08-13,2649
2017-08-14,2649
2017-08-15,2649
2017-08-16,2649
2017-08-17,2649
2017-08-18,2649
2017-08-19,2649
2017-08-20,2649
2017-08-21,2649
2017-08-22,2649
2017-08-23,2649
2017-08-24,2649
2017-08-25,2649
2017-08-26,2649
2017-08-27,2649
2017-08-28,2649
2017-08-29,2649
2017-08-30,2649
2017-08-31,2649
2017-09-01,2649
2017-09-02,2523
2017-09-03,2523
2017-09-04,2523
2017-09-05,2523
2017-09-06,2523
2017-09-07,2523
2017-09-08,2523
2017-09-09,2523
2017-09-10,2523
2017-09-11,2523
2017-09-12,2523
2017-09-13,2523
2017-09-14,2523
2017-09-15,2523
2017-09-16,2523
2017-09-17,2523
2017-09-18,2523
2017-09-19,2523
2017-09-20,2523
2017-09-21,2523
2017-09-22,2523
2017-09-23,2523
2017-09-24,2523
2017-09-25,2523
2017-09-26,2523
2017-09-27,2523
2017-09-28,2523
2017-09-29,2523
2017-09-30,2523
2017-10-01,2523
2017-10-02,2523
2017-10-03,2523
2017-10-04,2523
2017-10-05,2410
2017-10-06,2410
2017-10-07,2410
2017-10-08,2410
2017-10-09,2410
2017-10-10,2410
2017-10-11,2410
2017-10-12,2410
2017-10-13,2410
2017-10-14,2410
2017-10-15,2410
2017-10-16,2410
2017-10-17,2410
2017-10-18,2410
2017-10-19,2410
2017-10-20,2410
2017-10-21,2410
2017-10-22,2410
2017-10-23,2410
2017-10-24,2410
2017-10-25,2410
2017-10-26,2410
2017-10-27,2410
2017-10-28,2410
2017-10-29,2410
2017-10-30,2410
2017-10-31,2410
2017-11-01,2410
2017-11-02,2410
2017-11-03,2410
2017-11-04,2410
2017-11-05,2410
2017-11-06,2410
2017-11-07,2410
2017-11-08,2410
2017-11-09,2410
2017-11-10,2410
2017-11-11,2410
2017-11-12,2410
2017-11-13,2299
2017-11-14,2299
2017-11-15,2299
2017-11-16,2299
2017-11-17,2299
2017-11-18,2299
2017-11-19,2299
2017-11-20,2299
2017-11-21,2299
2017-11-22,2299
2017-11-23,2299
2017-11-24,2299
2017-11-25,2299
2017-11-26,2299
2017-11-27,2299
2017-11-28,2299
2017-11-29,2299
2017-11-30,2299
2017-12-01,2299
2017-12-02,2299
2017-12-03,2299
2017-12-04,2299
2017-12-05,2299
2017-12-06,2299
2017-12-07,2299
2017-12-08,2299
2017-12-09,2299
2017-12-10,2299
2017-12-11,2299
2017-12-12,2299
2017-12-13,2299
2017-12-14,2299
2017-12-15,2299
2017-12-16,2299
2017-12-17,2299
2017-12-18,2299
2017-12-19,2299
2017-12-20,2299
2017-12-21,2190
2017-12-22,2190
2017-12-23,2190
2017-12-24,2190
2017-12-25,2190
2017-12-26,2190
2017-12-27,2190
2017-12-28,2190
2017-12-29,2190
2017-12-30,2190
2017-12-31,2190
2018-01-01,2190
2018-01-02,2190
2018-01-03,2190
2018-01-04,2190
2018-01-05,2190
2018-01-06,2190
2018-01-07,2190
2018-01-08,2190
2018-01-09,2190
2018-01-10,2190
2018-01-11,2190
2018-01-12,2190
2018-01-13,2190
2018-01-14,2190
2018-01-15,2190
2018-01-16,2190
2018-01-17,2190
2018-01-18,2190
2018-01-19,2190
2018-01-20,2190
2018-01-21,2190
2018-01-22,2190
2018-01-23,2091
2018-01-24,2091
2018-01-25,2091
2018-01-26,2091
2018-01-27,2091
2018-01-28,2091
2018-01-29,2091
2018-01-30,2091
2018-01-31,2091
2018-02-01,2091
2018-02-02,2091
2018-02-03,2091
2018-02-04,2091
2018-02-05,2091
2018-02-06,2091
2018-02-07,2091
2018-02-08,1996
2018-02-09,1996
2018-02-10,1996
2018-02-11,1996
2018-02-12,1996
2018-02-13,1996
2018-02-14,1996
2018-02-15,1996
2018-02-16,1996
2018-02-17,1996
2018-02-18,1996
2018-02-19,1996
2018-02-20,1996
2018-02-21,1996
2018-02-22,1996
2018-02-23,1996
2018-02-24,1996
2018-02-25,1900
2018-02-26,1900
2018-02-27,1900
2018-02-28,1900
2018-03-01,1900
2018-03-02,1900
2018-03-03,1900
2018-03-04,1900
2018-03-05,1900
2018-03-06,1900
2018-03-07,1900
2018-03-08,1900
2018-03-09,1900
2018-03-10,1900
2018-03-11,1900
2018-03-12,1900
2018-03-13,1900
2018-03-14,1900
2018-03-15,1900
2018-03-16,1830
2018-03-17,1830
2018-03-18,1830
2018-03-20,1830
2018-03-21,1830
2018-03-22,1830
2018-03-23,1830
2018-03-24,1830
2018-03-25,1830
2018-03-26,1830
2018-03-27,1830
2018-03-28,1830
2018-03-29,1830
2018-03-30,1830
2018-03-31,1830
2018-04-01,1830
2018-04-02,1750
2018-04-03,1750
2018-04-04,1750
2018-04-05,1750
2018-04-06,1750
2018-04-07,1750
2018-04-08,1750
2018-04-09,1750
2018-04-10,1750
2018-04-11,1750
2018-04-12,1750
2018-04-13,1750
2018-04-14,1750
2018-04-15,1750
2018-04-16,1750
2018-04-17,1750
2018-04-18,1750
2018-04-19,1750
2018-04-20,1750
2018-04-21,1750
2018-04-22,1750
2018-04-23,1750
2018-04-24,1750
2018-04-25,1750
2018-04-26,1750
2018-04-27,1669
2018-04-28,1669
2018-04-29,1669
2018-04-30,1669
2018-05-01,1669
2018-05-02,1669
2018-05-03,1669
2018-05-04,1669
2018-05-05,1669
2018-05-06,1669
2018-05-07,1669
2018-05-08,1669
2018-05-09,1669
2018-05-10,1669
2018-05-11,1669
2018-05-12,1669
2018-05-13,1669
2018-05-14,1669
2018-05-15,1669
2018-05-16,1669
2018-05-17,1669
2018-05-18,1669
2018-05-19,1596
2018-05-20,1596
2018-05-21,1596
2018-05-22,1596
2018-05-23,1596
2018-05-24,1596
2018-05-25,1596
2018-05-26,1596
2018-05-27,1596
2018-05-28,1596
2018-05-29,1596
2018-05-30,1596
2018-05-31,1596
2018-06-01,1596
2018-06-02,1596
2018-06-03,1596
2018-06-04,1574
2018-06-05,1574
2018-06-06,1574
2018-06-07,1574
2018-06-08,1574
2018-06-09,1574
2018-06-10,1574
2018-06-11,1574
2018-06-12,1574
2018-06-13,1574
2018-06-14,1574
2018-06-15,1498
2018-06-16,1498
2018-06-17,1498
2018-06-18,1498
2018-06-19,1498
2018-06-20,1498
2018-06-21,1498
2018-06-22,1498
2018-06-23,1498
2018-06-24,1498
2018-06-25,1498
2018-06-26,1498
2018-06-27,1498
2018-06-28,1498
2018-06-29,1425
2018-06-30,1425
2018-07-01,1425
2018-07-02,1425
2018-07-03,1425
2018-07-04,1425
2018-07-05,1425
2018-07-06,1425
2018-07-07,1425
2018-07-08,1425
2018-07-09,1425
2018-07-10,1425
2018-07-11,1425
2018-07-12,1425
2018-07-13,1425
2018-07-14,1425
2018-07-15,1425
2018-07-16,1425
2018-07-17,1425
2018-07-18,1425
2018-07-19,1425
2018-07-20,1425
2018-07-21,1425
2018-07-22,1425
2018-07-23,1425
2018-07-24,1356
2018-07-25,1356
2018-07-26,1356
2018-07-27,1356
2018-07-28,1356
2018-07-29,1356
2018-07-30,1356
2018-07-31,1356
2018-08-01,1356
2018-08-02,1356
2018-08-03,1356
2018-08-04,1356
2018-08-05,1292
2018-08-06,1292
2018-08-07,1292
2018-08-08,1292
2018-08-09,1292
2018-08-10,1292
2018-08-11,1292
2018-08-12,1292
2018-08-14,1292
2018-08-16,1292
2018-08-17,1292
2018-08-18,1231
2018-08-19,1231
2018-08-20,1231
2018-08-21,1231
2018-08-22,1231
2018-08-23,1231
2018-08-24,1231
2018-08-25,1231
2018-08-26,1231
2018-08-27,1231
2018-08-28,1231
2018-08-29,1231
2018-08-30,1231
2018-08-31,1177
2018-09-01,1177
2018-09-02,1177
2018-09-03,1177
2018-09-04,1177
2018-09-05,1177
2018-09-06,1177
2018-09-07,1177
2018-09-08,1177
2018-09-09,1177
2018-09-10,1177
2018-09-11,1177
2018-09-12,1123
2018-09-13,1123
2018-09-14,1123
2018-09-15,1123
2018-09-16,1123
2018-09-17,1123
2018-09-18,1123
2018-09-19,1123
2018-09-20,1123
2018-09-21,1123
2018-09-22,1123
2018-09-23,1071
2018-09-24,1071
2018-09-25,1071
2018-09-26,1071
2018-09-27,1071
2018-09-28,1071
2018-09-29,1071
2018-09-30,1071
2018-10-02,1071
2018-10-03,1018
2018-10-04,1018
2018-10-05,1018
2018-10-06,1018
2018-10-07,1018
2018-10-08,1018
2018-10-09,1018
2018-10-10,1018
2018-10-11,1018
2018-10-12,1018
2018-10-13,971
2018-10-14,971
2018-10-15,971
2018-10-16,971
2018-10-17,971
2018-10-18,971
2018-10-19,971
2018-10-20,971
2018-10-21,971
2018-10-22,971
2018-10-23,971
2018-10-24,936
2018-10-25,936
2018-10-26,936
2018-10-27,936
2018-10-28,936
2018-10-29,936
2018-10-30,936
2018-10-31,936
2018-11-01,936
2018-11-03,936
2018-11-04,936
2018-11-05,893
2018-11-06,893
2018-11-07,893
2018-11-08,893
2018-11-09,893
2018-11-10,893
2018-11-11,893
2018-11-12,893
2018-11-13,893
2018-11-15,851
2018-11-16,851
2018-11-17,851
2018-11-18,851
2018-11-19,851
2018-11-20,851
2018-11-21,851
2018-11-22,851
2018-11-23,812
2018-11-24,812
2018-11-25,812
2018-11-26,812
2018-11-27,812
2018-11-28,812
2018-11-29,812
2018-12-01,779
2018-12-02,779
2018-12-03,779
2018-12-04,779
2018-12-05,779
2018-12-07,747
2018-12-09,747
2018-12-10,747
2018-12-11,747
2018-12-12,747
2018-12-13,715
2018-12-14,715
2018-12-15,715
2018-12-16,715
2018-12-17,715
2018-12-18,715
2018-12-19,715
2018-12-20,683
2018-12-21,683
2018-12-22,683
2018-12-23,683
2018-12-24,683
2018-12-25,683
2018-12-26,654
2018-12-27,654
2018-12-28,654
2018-12-29,654
2018-12-30,654
2018-12-31,654
2019-01-01,628
2019-01-02,628
2019-01-03,628
2019-01-04,628
2019-01-05,628
2019-01-06,609
