date_obj,Evil%20chicken%20wings price
2017-06-24,713270
2017-06-25,713270
2017-06-26,713270
2017-06-27,713270
2017-06-28,713270
2017-06-29,713270
2017-06-30,713270
2017-07-01,713270
2017-07-02,713270
2017-07-03,713270
2017-07-04,713270
2017-07-05,713270
2017-07-06,678765
2017-07-07,678765
2017-07-08,678765
2017-07-13,678765
2017-07-14,678765
2017-07-15,678765
2017-07-16,678765
2017-07-17,678765
2017-07-18,678765
2017-07-19,678765
2017-07-20,678765
2017-07-21,678765
2017-07-22,678765
2017-07-23,678765
2017-07-24,678765
2017-07-25,678765
2017-07-26,678765
2017-07-27,678765
2017-07-28,678765
2017-07-29,678765
2017-07-30,678765
2017-07-31,678765
2017-08-01,678765
2017-08-02,678765
2017-08-03,678765
2017-08-04,652993
2017-08-05,652993
2017-08-06,652993
2017-08-09,652993
2017-08-10,652993
2017-08-11,652993
2017-08-12,652993
2017-08-13,652993
2017-08-14,652993
2017-08-15,652993
2017-08-16,652993
2017-08-17,652993
2017-08-18,652993
2017-08-19,652993
2017-08-20,652993
2017-08-21,652993
2017-08-22,652993
2017-08-23,652993
2017-08-24,652993
2017-08-25,652993
2017-08-26,652993
2017-08-27,652993
2017-08-28,652993
2017-08-29,652993
2017-08-30,652993
2017-08-31,652993
2017-09-01,623041
2017-09-02,623041
2017-09-03,623041
2017-09-04,623041
2017-09-05,623041
2017-09-06,623041
2017-09-07,623041
2017-09-08,623041
2017-09-09,623041
2017-09-10,623041
2017-09-11,623041
2017-09-12,623041
2017-09-13,623041
2017-09-14,623041
2017-09-15,623041
2017-09-16,623041
2017-09-17,623041
2017-09-18,623041
2017-09-19,623041
2017-09-20,623041
2017-09-21,592828
2017-09-22,592828
2017-09-23,592828
2017-09-24,592828
2017-09-25,592828
2017-09-26,592828
2017-09-27,592828
2017-09-28,592828
2017-09-29,592828
2017-09-30,592828
2017-10-01,592828
2017-10-02,592828
2017-10-03,592828
2017-10-04,592828
2017-10-05,592828
2017-10-06,592828
2017-10-07,592828
2017-10-08,592828
2017-10-09,592828
2017-10-10,592828
2017-10-11,592828
2017-10-12,592828
2017-10-13,592828
2017-10-14,564513
2017-10-15,564513
2017-10-16,564513
2017-10-17,564513
2017-10-18,564513
2017-10-19,564513
2017-10-20,564513
2017-10-21,564513
2017-10-22,564513
2017-10-23,564513
2017-10-24,564513
2017-10-25,564513
2017-10-26,564513
2017-10-27,564513
2017-10-28,564513
2017-10-29,564513
2017-10-30,564513
2017-10-31,564513
2017-11-01,564513
2017-11-02,564513
2017-11-03,564513
2017-11-04,564513
2017-11-05,564513
2017-11-06,564513
2017-11-07,564513
2017-11-08,564513
2017-11-09,564513
2017-11-10,564513
2017-11-11,564513
2017-11-12,564513
2017-11-13,554922
2017-11-14,554922
2017-11-15,554922
2017-11-16,554922
2017-11-17,554922
2017-11-18,554922
2017-11-19,554922
2017-11-20,554922
2017-11-21,554922
2017-11-22,554922
2017-11-23,554922
2017-11-24,554922
2017-11-25,554922
2017-11-26,554922
2017-11-27,554922
2017-11-28,554922
2017-11-29,554922
2017-11-30,554922
2017-12-01,554922
2017-12-02,554922
2017-12-03,554922
2017-12-04,554922
2017-12-05,554922
2017-12-06,554922
2017-12-07,554922
2017-12-08,554922
2017-12-09,554922
2017-12-10,544122
2017-12-11,544122
2017-12-12,544122
2017-12-13,544122
2017-12-14,544122
2017-12-15,544122
2017-12-16,544122
2017-12-17,544122
2017-12-18,544122
2017-12-19,544122
2017-12-20,544122
2017-12-21,544122
2017-12-22,544122
2017-12-23,544122
2017-12-24,544122
2017-12-25,544122
2017-12-26,544122
2017-12-27,544122
2017-12-28,544122
2017-12-29,544122
2017-12-30,544122
2017-12-31,544122
2018-01-01,544122
2018-01-02,544122
2018-01-03,544122
2018-01-04,526748
2018-01-05,526748
2018-01-06,526748
2018-01-07,526748
2018-01-08,526748
2018-01-09,526748
2018-01-10,526748
2018-01-11,526748
2018-01-12,526748
2018-01-13,526748
2018-01-14,526748
2018-01-15,526748
2018-01-16,526748
2018-01-17,526748
2018-01-18,526748
2018-01-19,526748
2018-01-20,526748
2018-01-21,526748
2018-01-22,526748
2018-01-23,526748
2018-01-25,504651
2018-01-26,504651
2018-01-27,504651
2018-01-28,504651
2018-01-29,504651
2018-01-30,504651
2018-01-31,504651
2018-02-01,504651
2018-02-02,504651
2018-02-03,486430
2018-02-04,486430
2018-02-05,486430
2018-02-06,486430
2018-02-07,486430
2018-02-08,486430
2018-02-09,486430
2018-02-10,486430
2018-02-11,486430
2018-02-12,486430
2018-02-13,482412
2018-02-14,482412
2018-02-15,482412
2018-02-16,482412
2018-02-17,482412
2018-02-18,482412
2018-02-19,482412
2018-02-20,482412
2018-02-21,482412
2018-02-22,483252
2018-02-23,483252
2018-02-24,483252
2018-02-25,483252
2018-02-26,483252
2018-02-27,483252
2018-02-28,483252
2018-03-01,504939
2018-03-02,504939
2018-03-03,504939
2018-03-04,504939
2018-03-05,504939
2018-03-06,504939
2018-03-07,504939
2018-03-08,504939
2018-03-09,504939
2018-03-10,504939
2018-03-11,524618
2018-03-12,524618
2018-03-13,524618
2018-03-14,524618
2018-03-15,524618
2018-03-16,524618
2018-03-17,524618
2018-03-18,524618
2018-03-20,524618
2018-03-21,524618
2018-03-23,524618
2018-03-24,524618
2018-03-25,528021
2018-03-26,528021
2018-03-27,528021
2018-03-28,528021
2018-03-29,528021
2018-03-30,528021
2018-03-31,528021
2018-04-01,528021
2018-04-02,528021
2018-04-03,528021
2018-04-04,539930
2018-04-05,539930
2018-04-06,539930
2018-04-07,539930
2018-04-08,539930
2018-04-09,539930
2018-04-10,539930
2018-04-11,539930
2018-04-12,539930
2018-04-13,539930
2018-04-14,539930
2018-04-15,539930
2018-04-16,539930
2018-04-17,539930
2018-04-18,531727
2018-04-19,531727
2018-04-20,531727
2018-04-21,531727
2018-04-22,531727
2018-04-23,531727
2018-04-24,531727
2018-04-25,531727
2018-04-26,531727
2018-04-27,531727
2018-04-28,531727
2018-04-29,531727
2018-04-30,532568
2018-05-01,532568
2018-05-03,532568
2018-05-04,532568
2018-05-05,532568
2018-05-06,532568
2018-05-07,532568
2018-05-08,532568
2018-05-09,532568
2018-05-10,532568
2018-05-11,532568
2018-05-12,530855
2018-05-13,530855
2018-05-14,530855
2018-05-15,530855
2018-05-16,530855
2018-05-17,530855
2018-05-18,530855
2018-05-19,530855
2018-05-20,530855
2018-05-21,530855
2018-05-22,506056
2018-05-23,506056
2018-05-24,506056
2018-05-25,506056
2018-05-26,506056
2018-05-27,506056
2018-05-28,506056
2018-05-29,506056
2018-05-30,506056
2018-05-31,502247
2018-06-01,502247
2018-06-02,502247
2018-06-03,502247
2018-06-04,502247
2018-06-05,502247
2018-06-06,502247
2018-06-07,502247
2018-06-08,508903
2018-06-09,508903
2018-06-10,508903
2018-06-11,508903
2018-06-12,508903
2018-06-13,508903
2018-06-14,508903
2018-06-15,508903
2018-06-16,525835
2018-06-17,525835
2018-06-18,525835
2018-06-19,525835
2018-06-20,525835
2018-06-21,525835
2018-06-22,525835
2018-06-23,525835
2018-06-24,525835
2018-06-25,533695
2018-06-26,533695
2018-06-27,533695
2018-06-28,533695
2018-06-29,533695
2018-06-30,533695
2018-07-01,533695
2018-07-02,533695
2018-07-03,533695
2018-07-04,533695
2018-07-05,533695
2018-07-06,533695
2018-07-07,523965
2018-07-08,523965
2018-07-09,523965
2018-07-10,523965
2018-07-11,523965
2018-07-12,523965
2018-07-13,523965
2018-07-14,523965
2018-07-15,523965
2018-07-16,523965
2018-07-17,523965
2018-07-18,523965
2018-07-19,523965
2018-07-20,524093
2018-07-21,524093
2018-07-22,524093
2018-07-23,524093
2018-07-24,524093
2018-07-25,524093
2018-07-26,524093
2018-07-27,524093
2018-07-28,516595
2018-07-29,516595
2018-07-30,516595
2018-07-31,516595
2018-08-01,516595
2018-08-02,516595
2018-08-03,516595
2018-08-04,516595
2018-08-05,516595
2018-08-06,506269
2018-08-07,506269
2018-08-08,506269
2018-08-09,506269
2018-08-10,506269
2018-08-11,506269
2018-08-12,506269
2018-08-14,515143
2018-08-16,515143
2018-08-17,515143
2018-08-18,515143
2018-08-19,515143
2018-08-20,515143
2018-08-21,515143
2018-08-22,515143
2018-08-23,515143
2018-08-24,515143
2018-08-25,524804
2018-08-26,524804
2018-08-27,524804
2018-08-28,524804
2018-08-29,524804
2018-08-30,524804
2018-08-31,524804
2018-09-01,524804
2018-09-02,543009
2018-09-03,543009
2018-09-04,543009
2018-09-05,543009
2018-09-06,543009
2018-09-07,543009
2018-09-08,563327
2018-09-09,563327
2018-09-10,563327
2018-09-11,563327
2018-09-12,563327
2018-09-13,563327
2018-09-14,563327
2018-09-15,563327
2018-09-16,563327
2018-09-17,563327
2018-09-18,585239
2018-09-19,585239
2018-09-20,585239
2018-09-21,585239
2018-09-22,585239
2018-09-23,585239
2018-09-24,585239
2018-09-25,585239
2018-09-26,585239
2018-09-27,600390
2018-09-28,600390
2018-09-29,600390
2018-09-30,600390
2018-10-01,600390
2018-10-02,600390
2018-10-03,600390
2018-10-04,600390
2018-10-05,600390
2018-10-06,594981
2018-10-07,594981
2018-10-08,594981
2018-10-09,594981
2018-10-10,594981
2018-10-11,594981
2018-10-12,594981
2018-10-13,592945
2018-10-14,592945
2018-10-15,592945
2018-10-16,592945
2018-10-17,592945
2018-10-18,592945
2018-10-19,592945
2018-10-20,592945
2018-10-21,592945
2018-10-22,592945
2018-10-23,592691
2018-10-24,592691
2018-10-25,592691
2018-10-26,592691
2018-10-27,592691
2018-10-28,592691
2018-10-29,592691
2018-10-30,592691
2018-10-31,585542
2018-11-01,585542
2018-11-03,585542
2018-11-04,585542
2018-11-05,585542
2018-11-06,560114
2018-11-07,560114
2018-11-08,560114
2018-11-09,560114
2018-11-10,560114
2018-11-11,560114
2018-11-12,560114
2018-11-13,569258
2018-11-14,569258
2018-11-15,569258
2018-11-16,569258
2018-11-17,569258
2018-11-18,569258
2018-11-19,569258
2018-11-20,569258
2018-11-21,572626
2018-11-22,572626
2018-11-23,572626
2018-11-24,572626
2018-11-25,572626
2018-11-26,572626
2018-11-27,587919
2018-11-28,587919
2018-11-29,587919
2018-12-01,587919
2018-12-02,587919
2018-12-03,604044
2018-12-05,604044
2018-12-07,604044
2018-12-09,621670
2018-12-10,621670
2018-12-11,621670
2018-12-12,621670
2018-12-13,621670
2018-12-14,621670
2018-12-15,621670
2018-12-16,638790
2018-12-17,638790
2018-12-18,638790
2018-12-19,638790
2018-12-20,638790
2018-12-21,638790
2018-12-22,638790
2018-12-23,653570
2018-12-24,653570
2018-12-25,653570
2018-12-26,653570
2018-12-27,653570
2018-12-28,653570
2018-12-29,653570
2018-12-30,653570
2018-12-31,653570
2019-01-01,642415
2019-01-02,642415
2019-01-03,642415
2019-01-04,642415
2019-01-05,642415
2019-01-06,642415
2019-01-08,642415
2019-01-10,614652
2019-01-11,614652
2019-01-12,614652
2019-01-13,614652
2019-01-14,614652
2019-01-15,614652
2019-01-16,585918
2019-01-17,585918
2019-01-18,585918
2019-01-19,585918
2019-01-20,585918
2019-01-21,585918
2019-01-22,567864
2019-01-23,567864
2019-01-24,567864
2019-01-25,567864
2019-01-26,567864
2019-01-27,567864
2019-01-29,542761
2019-01-30,542761
2019-01-31,542761
2019-02-01,542761
2019-02-02,542761
2019-02-03,542761
2019-02-04,521897
2019-02-05,521897
2019-02-06,521897
2019-02-07,521897
2019-02-08,521897
2019-02-09,521897
2019-02-10,521897
2019-02-11,503384
2019-02-12,503384
2019-02-13,503384
2019-02-14,503384
2019-02-15,503384
2019-02-16,503384
2019-02-17,503384
2019-02-18,488941
2019-02-19,488941
2019-02-20,488941
2019-02-21,488941
2019-02-22,488941
2019-02-23,488941
2019-02-24,473538
2019-02-25,473538
2019-02-26,473538
2019-02-27,473538
2019-02-28,473538
2019-03-01,473538
2019-03-02,473538
2019-03-03,473538
2019-03-04,473538
2019-03-05,473538
2019-03-06,460569
2019-03-07,460569
2019-03-08,460569
2019-03-09,460569
2019-03-10,460569
2019-03-11,460569
2019-03-12,464531
2019-03-13,464531
2019-03-14,464531
2019-03-15,464531
2019-03-16,464531
2019-03-17,464531
2019-03-18,464531
2019-03-19,464302
2019-03-20,464302
2019-03-21,464302
2019-03-22,464302
2019-03-23,464302
2019-03-24,464302
2019-03-25,464302
2019-03-26,462229
2019-03-27,462229
2019-03-28,462229
2019-03-29,462229
2019-03-30,462229
2019-03-31,462229
2019-04-01,462229
2019-04-02,462229
2019-04-03,456463
2019-04-04,456463
2019-04-05,456463
2019-04-06,456463
2019-04-07,456463
2019-04-08,456463
2019-04-09,456463
2019-04-10,456463
2019-04-11,454118
2019-04-12,454118
2019-04-13,454118
2019-04-14,454118
2019-04-15,454118
2019-04-16,454118
2019-04-17,454118
2019-04-18,445455
2019-04-19,445455
2019-04-20,445455
2019-04-21,445455
2019-04-22,445455
2019-04-23,445455
2019-04-24,445455
2019-04-25,445455
2019-04-26,432412
2019-04-27,432412
2019-04-28,432412
2019-04-29,432412
2019-04-30,432412
2019-05-01,432412
2019-05-02,432412
2019-05-03,432412
2019-05-04,431002
2019-05-05,431002
2019-05-06,431002
2019-05-07,431002
2019-05-08,431002
2019-05-09,431002
2019-05-10,431002
2019-05-11,431002
2019-05-12,431002
2019-05-13,422009
2019-05-14,422009
2019-05-15,422009
2019-05-16,422009
2019-05-17,422009
2019-05-18,422009
2019-05-19,422009
2019-05-20,422009
2019-05-21,422282
2019-05-22,422282
2019-05-23,422282
2019-05-24,422282
2019-05-25,422282
2019-05-26,422282
2019-05-27,422282
2019-05-28,422282
2019-05-29,428613
2019-05-30,428613
2019-05-31,428613
2019-06-01,428613
2019-06-02,428613
2019-06-03,428613
2019-06-04,428613
2019-06-05,428613
2019-06-06,428613
2019-06-07,428613
2019-06-08,419883
2019-06-09,419883
2019-06-10,419883
2019-06-11,419883
2019-06-12,419883
2019-06-13,419883
2019-06-14,419883
2019-06-15,419883
2019-06-16,407246
2019-06-17,407246
2019-06-18,407246
2019-06-19,407246
2019-06-20,407246
2019-06-21,407246
2019-06-22,407246
2019-06-23,407246
2019-06-24,407246
2019-06-25,393655
2019-06-26,393655
2019-06-27,393655
2019-06-28,393655
2019-06-29,393655
2019-06-30,393655
2019-07-01,393655
2019-07-02,378415
2019-07-03,378415
2019-07-04,378415
2019-07-05,378415
2019-07-06,378415
2019-07-07,378415
2019-07-08,378415
2019-07-09,373747
2019-07-10,373747
2019-07-11,373747
2019-07-12,373747
2019-07-13,373747
2019-07-14,373747
2019-07-15,373747
2019-07-16,373747
2019-07-17,358470
2019-07-18,358470
2019-07-19,358470
2019-07-20,358470
2019-07-21,358470
2019-07-22,358470
2019-07-23,358470
2019-07-24,358470
2019-07-25,358470
2019-07-26,341544
2019-07-27,341544
2019-07-28,341544
2019-07-29,341544
2019-07-30,341544
2019-07-31,341544
2019-08-01,341544
2019-08-02,341544
2019-08-03,324593
2019-08-04,324593
2019-08-05,324593
2019-08-06,324593
2019-08-07,324593
2019-08-08,324593
2019-08-09,324593
2019-08-10,324593
2019-08-11,310804
2019-08-12,310804
2019-08-13,310804
2019-08-14,310804
2019-08-15,310804
2019-08-16,310804
2019-08-17,300707
2019-08-18,300707
2019-08-19,300707
2019-08-20,300707
2019-08-21,300707
2019-08-22,300707
2019-08-23,300707
2019-08-24,291155
2019-08-24,291155
2019-08-25,291155
2019-08-25,291155
2019-08-26,291155
2019-08-27,291155
2019-08-27,291155
2019-08-28,291155
2019-08-29,291155
2019-08-30,291155
2019-08-31,291155
2019-09-01,279760
2019-09-02,279760
2019-09-03,279760
2019-09-04,279760
2019-09-05,279760
2019-09-06,279760
2019-09-07,279760
2019-09-08,266694
2019-09-09,266694
2019-09-10,266694
2019-09-11,266694
2019-09-12,266694
2019-09-13,266694
2019-09-14,261954
2019-09-15,261954
2019-09-16,261954
2019-09-17,261954
2019-09-18,261954
2019-09-19,261954
2019-09-20,261954
2019-09-21,261954
2019-09-22,255446
2019-09-23,255446
2019-09-24,255446
2019-09-25,255446
2019-09-26,255446
2019-09-27,255446
2019-09-28,255446
2019-09-29,255446
2019-09-30,253383
2019-10-01,253383
2019-10-02,253383
2019-10-03,253383
2019-10-04,253383
2019-10-05,253383
2019-10-06,253383
2019-10-07,244417
2019-10-08,244417
2019-10-09,244417
2019-10-10,244417
2019-10-11,244417
2019-10-12,244417
2019-10-13,244417
2019-10-14,244417
2019-10-15,244417
2019-10-16,250537
2019-10-17,250537
2019-10-18,250537
2019-10-19,250537
2019-10-20,250537
2019-10-21,250537
2019-10-22,250537
2019-10-23,250537
2019-10-24,252519
2019-10-25,252519
2019-10-26,252519
2019-10-27,252519
2019-10-28,252519
2019-10-29,252519
2019-10-30,252519
2019-10-31,252519
2019-11-01,252519
2019-11-02,261843
2019-11-03,261843
2019-11-04,261843
2019-11-05,261843
2019-11-06,261843
2019-11-07,261843
2019-11-08,261843
2019-11-09,261843
2019-11-10,273720
2019-11-11,273720
2019-11-12,273720
2019-11-13,273720
2019-11-14,273720
2019-11-15,273720
2019-11-16,273720
2019-11-17,273720
2019-11-18,284478
2019-11-19,284478
2019-11-20,284478
2019-11-21,284478
2019-11-22,284478
2019-11-23,284478
2019-11-24,284478
2019-11-25,284478
2019-11-26,284478
2019-11-27,284478
2019-11-28,296994
2019-11-29,296994
2019-11-30,296994
2019-12-01,296994
2019-12-02,296994
2019-12-03,296994
2019-12-04,296994
2019-12-05,296994
2019-12-06,296994
2019-12-07,296994
2019-12-08,296994
2019-12-09,310723
2019-12-10,310723
2019-12-11,310723
2019-12-12,310723
2019-12-13,310723
2019-12-14,310723
2019-12-15,310723
2019-12-16,310723
2019-12-17,310723
2019-12-18,321074
2019-12-19,321074
2019-12-20,321074
2019-12-21,321074
2019-12-22,321074
2019-12-23,321074
2019-12-24,321074
2019-12-25,321074
2019-12-26,321074
2019-12-27,321074
2019-12-28,336122
2019-12-29,336122
2019-12-30,336122
2019-12-31,336122
2020-01-01,336122
2020-01-02,336122
2020-01-03,336122
2020-01-04,336122
2020-01-05,352405
2020-01-06,352405
2020-01-07,352405
2020-01-08,352405
2020-01-09,352405
2020-01-10,352405
2020-01-11,352405
2020-01-12,352405
2020-01-13,352405
2020-01-14,352405
2020-01-15,352405
2020-01-16,369602
2020-01-17,369602
2020-01-18,369602
2020-01-19,369602
2020-01-20,369602
2020-01-21,369602
2020-01-22,369602
2020-01-23,369602
2020-01-24,369602
2020-01-25,369602
2020-01-26,387558
2020-01-27,387558
2020-01-28,387558
2020-01-29,387558
2020-01-30,387558
2020-01-31,387558
2020-02-01,387558
2020-02-02,393029
2020-02-03,393029
2020-02-04,393029
2020-02-05,393029
2020-02-06,393029
2020-02-07,393029
2020-02-08,393029
2020-02-09,393029
2020-02-10,403057
2020-02-11,403057
2020-02-12,403057
2020-02-13,403057
2020-02-14,403057
2020-02-15,403057
2020-02-16,403057
2020-02-17,403057
2020-02-18,403057
2020-02-19,404115
2020-02-20,404115
2020-02-21,404115
2020-02-22,404115
2020-02-23,404115
2020-02-24,404115
2020-02-25,404115
2020-02-26,404115
2020-02-27,393182
2020-02-28,393182
2020-02-29,393182
2020-03-01,393182
2020-03-02,393182
2020-03-03,393182
2020-03-04,393182
2020-03-05,393182
2020-03-06,374344
2020-03-07,374344
2020-03-08,374344
2020-03-09,374344
2020-03-10,374344
2020-03-11,374344
2020-03-12,374344
2020-03-13,374344
2020-03-14,355753
2020-03-15,355753
2020-03-16,355753
2020-03-17,355753
2020-03-18,355753
2020-03-19,355753
2020-03-20,341157
2020-03-21,341157
2020-03-22,341157
2020-03-23,341157
2020-03-24,341157
2020-03-25,326190
2020-03-26,326190
2020-03-27,326190
2020-03-28,326190
2020-03-29,326190
2020-03-30,312913
2020-03-31,312913
2020-04-01,312913
2020-04-02,312913
2020-04-03,312913
2020-04-04,300476
2020-04-05,300476
2020-04-06,300476
2020-04-07,300476
2020-04-08,300476
2020-04-09,300476
2020-04-10,290019
2020-04-11,290019
2020-04-12,290019
2020-04-13,290019
2020-04-14,290019
2020-04-15,281575
2020-04-16,281575
2020-04-17,281575
2020-04-18,281575
2020-04-19,281575
2020-04-20,281575
2020-04-21,270549
2020-04-22,270549
2020-04-23,270549
2020-04-24,270549
2020-04-25,270549
2020-04-26,270549
2020-04-27,262620
2020-04-28,262620
2020-04-29,262620
2020-04-30,262620
2020-05-01,262620
2020-05-02,262620
2020-05-03,259250
2020-05-04,259250
2020-05-05,259250
2020-05-06,259250
2020-05-07,259250
2020-05-08,259250
2020-05-09,255154
2020-05-10,255154
2020-05-11,255154
2020-05-12,255154
2020-05-13,255154
