date_obj,Odium%20shard%203 price
2015-07-31,5574268
2015-08-01,5574268
2015-08-02,5574268
2015-08-03,5574268
2015-08-04,5574268
2015-08-05,5574268
2015-08-06,5298305
2015-08-07,5298305
2015-08-08,5298305
2015-08-09,5298305
2015-08-10,5298305
2015-08-11,5298305
2015-08-12,5298305
2015-08-13,5298305
2015-08-14,5298305
2015-08-15,5298305
2015-08-16,5298305
2015-08-17,5298305
2015-08-18,5298305
2015-08-19,5298305
2015-08-20,5298305
2015-08-21,5298305
2015-08-22,5298305
2015-08-23,5298305
2015-08-24,5298305
2015-08-25,5298305
2015-08-26,5298305
2015-08-27,5298305
2015-08-28,5298305
2015-08-29,5298305
2015-08-30,5298305
2015-08-31,5298305
2015-09-01,5298305
2015-09-02,5298305
2015-09-03,5298305
2015-09-04,5298305
2015-09-05,5043308
2015-09-06,5043308
2015-09-07,5043308
2015-09-08,5043308
2015-09-09,5043308
2015-09-10,5043308
2015-09-11,5043308
2015-09-12,5043308
2015-09-13,5043308
2015-09-14,5043308
2015-09-15,5043308
2015-09-16,5043308
2015-09-17,5043308
2015-09-18,5043308
2015-09-19,5043308
2015-09-20,5043308
2015-09-21,5043308
2015-09-22,5043308
2015-09-23,5043308
2015-09-24,5043308
2015-09-25,5043308
2015-09-27,5043308
2015-09-28,5043308
2015-09-29,5043308
2015-09-30,5043308
2015-10-05,5043308
2015-10-06,5043308
2015-10-07,5043308
2015-10-08,5043308
2015-10-09,5043308
2015-10-10,5043308
2015-10-11,5043308
2015-10-12,5043308
2015-10-13,5043308
2015-10-14,5043308
2015-10-15,4796131
2015-10-16,4796131
2015-10-17,4796131
2015-10-18,4796131
2015-10-19,4796131
2015-10-20,4796131
2015-10-22,4796131
2015-10-23,4796131
2015-10-24,4796131
2015-10-25,4796131
2015-10-26,4796131
2015-10-27,4796131
2015-10-29,4796131
2015-10-30,4796131
2015-10-31,4796131
2015-11-01,4796131
2015-11-02,4796131
2015-11-03,4796131
2015-11-04,4796131
2015-11-05,4796131
2015-11-06,4796131
2015-11-07,4796131
2015-11-08,4796131
2015-11-09,4796131
2015-11-10,4796131
2015-11-11,4796131
2015-11-12,4796131
2015-11-13,4796131
2015-11-14,4796131
2015-11-15,4796131
2015-11-16,4796131
2015-11-17,4796131
2015-11-18,4796131
2015-11-19,4796131
2015-11-20,4796131
2015-11-21,4796131
2015-11-22,4796131
2015-11-23,4796131
2015-11-24,4796131
2015-11-25,4796131
2015-11-26,4796131
2015-11-27,4796131
2015-11-28,4796131
2015-11-29,4796131
2015-11-30,4796131
2015-12-01,4796131
2015-12-02,4796131
2015-12-03,4596981
2015-12-04,4596981
2015-12-05,4596981
2015-12-06,4596981
2015-12-07,4596981
2015-12-08,4596981
2015-12-09,4596981
2015-12-10,4596981
2015-12-11,4596981
2015-12-12,4596981
2015-12-13,4596981
2015-12-14,4596981
2015-12-15,4596981
2015-12-16,4596981
2015-12-17,4596981
2015-12-18,4596981
2015-12-19,4596981
2015-12-20,4596981
2015-12-21,4596981
2015-12-22,4596981
2015-12-23,4596981
2015-12-24,4596981
2015-12-25,4596981
2015-12-26,4596981
2015-12-27,4596981
2015-12-28,4596981
2015-12-29,4596981
2015-12-30,4596981
2015-12-31,4596981
2016-01-01,4596981
2016-01-02,4596981
2016-01-03,4596981
2016-01-04,4596981
2016-01-05,4596981
2016-01-06,4596981
2016-01-07,4596981
2016-01-08,4596981
2016-01-09,4596981
2016-01-10,4799998
2016-01-11,4799998
2016-01-12,4799998
2016-01-13,4799998
2016-01-14,4799998
2016-01-15,4799998
2016-01-16,4799998
2016-01-17,4799998
2016-01-18,4799998
2016-01-19,4799998
2016-01-20,4799998
2016-01-21,4799998
2016-01-22,4799998
2016-01-23,4799998
2016-01-24,4799998
2016-01-25,4799998
2016-01-26,4799998
2016-01-27,4799998
2016-01-28,4799998
2016-01-29,4799998
2016-01-30,4799998
2016-01-31,4799998
2016-02-01,4799998
2016-02-02,4799998
2016-02-03,5002820
2016-02-04,5002820
2016-02-05,5002820
2016-02-06,5002820
2016-02-07,5002820
2016-02-08,5002820
2016-02-09,5002820
2016-02-10,5002820
2016-02-11,5002820
2016-02-12,5002820
2016-02-13,5002820
2016-02-14,5002820
2016-02-15,5002820
2016-02-16,5002820
2016-02-17,5002820
2016-02-18,5002820
2016-02-19,5002820
2016-02-20,5002820
2016-02-21,5002820
2016-02-22,5002820
2016-02-23,5002820
2016-02-24,5002820
2016-02-25,5002820
2016-02-26,5002820
2016-02-27,5002820
2016-02-28,5002820
2016-02-29,5002820
2016-03-01,5002820
2016-03-02,5002820
2016-03-03,5002820
2016-03-04,5002820
2016-03-05,5002820
2016-03-06,5002820
2016-03-07,5002820
2016-03-08,5002820
2016-03-09,5024096
2016-03-10,5024096
2016-03-11,5024096
2016-03-12,5024096
2016-03-13,5024096
2016-03-14,5024096
2016-03-15,5024096
2016-03-16,5024096
2016-03-17,5024096
2016-03-18,5024096
2016-03-19,5024096
2016-03-20,5024096
2016-03-21,5024096
2016-03-22,5024096
2016-03-23,5024096
2016-03-24,5024096
2016-03-25,5024096
2016-03-26,5024096
2016-03-27,5024096
2016-03-28,5024096
2016-03-29,5024096
2016-03-30,5024096
2016-03-31,5024096
2016-04-01,5024096
2016-04-02,5024096
2016-04-03,5024096
2016-04-04,5024096
2016-04-05,5024096
2016-04-06,5024096
2016-04-07,5024096
2016-04-08,5024096
2016-04-09,5024096
2016-04-10,5024096
2016-04-11,5024096
2016-04-12,5024096
2016-04-13,5024096
2016-04-14,5024096
2016-04-15,5024096
2016-04-16,5024096
2016-04-17,5024096
2016-04-18,5024096
2016-04-19,5024096
2016-04-20,5024096
2016-04-21,5024096
2016-04-22,5024096
2016-04-23,4812551
2016-04-24,4812551
2016-04-25,4812551
2016-04-26,4812551
2016-04-27,4812551
2016-04-28,4812551
2016-04-29,4812551
2016-04-30,4812551
2016-05-01,4812551
2016-05-02,4812551
2016-05-03,4812551
2016-05-04,4812551
2016-05-05,4812551
2016-05-06,4812551
2016-05-07,4812551
2016-05-08,4812551
2016-05-09,4812551
2016-05-10,4812551
2016-05-11,4812551
2016-05-12,4812551
2016-05-13,4812551
2016-05-14,4812551
2016-05-15,4812551
2016-05-16,4812551
2016-05-17,4812551
2016-05-18,4812551
2016-05-19,4812551
2016-05-22,4812551
2016-05-23,4812551
2016-05-24,4812551
2016-05-25,4812551
2016-05-26,4812551
2016-05-27,4812551
2016-05-28,4812551
2016-05-29,4812551
2016-05-30,4812551
2016-05-31,4812551
2016-06-01,4812551
2016-06-02,4812551
2016-06-03,4582375
2016-06-04,4582375
2016-06-05,4582375
2016-06-06,4582375
2016-06-07,4582375
2016-06-08,4582375
2016-06-09,4582375
2016-06-10,4582375
2016-06-11,4582375
2016-06-12,4582375
2016-06-13,4582375
2016-06-14,4582375
2016-06-15,4582375
2016-06-16,4582375
2016-06-17,4582375
2016-06-18,4582375
2016-06-19,4582375
2016-06-20,4582375
2016-06-21,4582375
2016-06-22,4582375
2016-06-23,4582375
2016-06-24,4582375
2016-06-25,4582375
2016-06-26,4582375
2016-06-27,4582375
2016-06-28,4582375
2016-06-29,4582375
2016-06-30,4582375
2016-07-01,4582375
2016-07-02,4582375
2016-07-03,4582375
2016-07-04,4582375
2016-07-05,4582375
2016-07-06,4582375
2016-07-07,4582375
2016-07-08,4582375
2016-07-09,4582375
2016-07-10,4582375
2016-07-11,4582375
2016-07-12,4582375
2016-07-13,4582375
2016-07-14,4582375
2016-07-15,4582375
2016-07-16,4582375
2016-07-17,4547138
2016-07-18,4547138
2016-07-23,4547138
2016-07-24,4547138
2016-07-25,4547138
2016-07-26,4547138
2016-07-27,4547138
2016-07-28,4547138
2016-07-29,4547138
2016-07-30,4547138
2016-07-31,4547138
2016-08-01,4547138
2016-08-02,4547138
2016-08-03,4547138
2016-08-04,4547138
2016-08-05,4547138
2016-08-06,4547138
2016-08-07,4547138
2016-08-08,4547138
2016-08-09,4547138
2016-08-10,4547138
2016-08-11,4547138
2016-08-12,4547138
2016-08-13,4547138
2016-08-14,4547138
2016-08-15,4547138
2016-08-16,4547138
2016-08-17,4547138
2016-08-18,4547138
2016-08-19,4547138
2016-08-20,4547138
2016-08-21,4547138
2016-08-22,4547138
2016-08-23,4547138
2016-08-24,4547138
2016-08-25,4547138
2016-08-26,4547138
2016-08-28,4547138
2016-08-31,4547138
2016-09-01,4547138
2016-09-02,4547138
2016-09-03,4402920
2016-09-04,4402920
2016-09-05,4402920
2016-09-06,4402920
2016-09-07,4402920
2016-09-08,4402920
2016-09-09,4402920
2016-09-10,4402920
2016-09-11,4402920
2016-09-12,4402920
2016-09-13,4402920
2016-09-14,4402920
2016-09-15,4402920
2016-09-16,4402920
2016-09-17,4402920
2016-09-18,4402920
2016-09-19,4402920
2016-09-20,4402920
2016-09-21,4402920
2016-09-22,4402920
2016-09-23,4402920
2016-09-24,4402920
2016-09-25,4402920
2016-09-26,4402920
2016-09-27,4402920
2016-09-28,4402920
2016-09-29,4402920
2016-09-30,4402920
2016-10-01,4402920
2016-10-02,4402920
2016-10-03,4402920
2016-10-04,4402920
2016-10-05,4402920
2016-10-06,4402920
2016-10-07,4402920
2016-10-08,4402920
2016-10-09,4402920
2016-10-10,4402920
2016-10-11,4402920
2016-10-12,4402920
2016-10-13,4402920
2016-10-14,4402920
2016-10-15,4402920
2016-10-16,4402920
2016-10-17,4402920
2016-10-18,4402920
2016-10-19,4185638
2016-10-20,4185638
2016-10-21,4185638
2016-10-22,4185638
2016-10-23,4185638
2016-10-24,4185638
2016-10-25,4185638
2016-10-26,4185638
2016-10-27,4185638
2016-10-28,4185638
2016-10-29,4185638
2016-10-30,4185638
2016-10-31,4185638
2016-11-01,4185638
2016-11-02,4185638
2016-11-03,4185638
2016-11-04,4185638
2016-11-05,4185638
2016-11-06,4185638
2016-11-07,4185638
2016-11-08,4185638
2016-11-09,4185638
2016-11-10,4185638
2016-11-11,4185638
2016-11-12,4185638
2016-11-13,4185638
2016-11-14,4185638
2016-12-07,3908102
2016-12-08,3908102
2016-12-09,3908102
2016-12-10,3908102
2016-12-11,3908102
2016-12-12,3908102
2016-12-13,3908102
2016-12-14,3908102
2016-12-15,3908102
2016-12-16,3908102
2016-12-17,3908102
2016-12-18,3908102
2016-12-19,3908102
2016-12-20,3908102
2016-12-21,3908102
2016-12-22,3714330
2016-12-23,3714330
2016-12-24,3714330
2016-12-25,3714330
2016-12-26,3714330
2016-12-27,3714330
2016-12-28,3714330
2016-12-29,3714330
2016-12-30,3714330
2016-12-31,3714330
2017-01-01,3714330
2017-01-03,3530351
2017-01-04,3530351
2017-01-05,3530351
2017-01-06,3530351
2017-01-07,3530351
2017-01-08,3530351
2017-01-09,3530351
2017-01-10,3530351
2017-01-11,3530351
2017-01-12,3530351
2017-01-13,3530351
2017-01-14,3530351
2017-01-15,3458283
2017-01-16,3458283
2017-01-17,3458283
2017-01-18,3458283
2017-01-19,3458283
2017-01-20,3458283
2017-01-21,3458283
2017-01-22,3458283
2017-01-27,3606874
2017-01-28,3606874
2017-01-29,3606874
2017-01-30,3606874
2017-01-31,3606874
2017-02-01,3606874
2017-02-02,3606874
2017-02-03,3606874
2017-02-04,3606874
2017-02-05,3606874
2017-02-06,3606874
2017-02-07,3689007
2017-02-08,3689007
2017-02-09,3689007
2017-02-10,3689007
2017-02-11,3689007
2017-02-12,3689007
2017-02-13,3689007
2017-02-14,3689007
2017-02-15,3689007
2017-02-16,3689007
2017-02-18,3752727
2017-02-19,3752727
2017-02-20,3752727
2017-02-21,3752727
2017-02-22,3752727
2017-02-23,3752727
2017-02-24,3752727
2017-02-25,3752727
2017-02-26,3752727
2017-02-27,3752727
2017-02-28,3574679
2017-03-01,3574679
2017-03-02,3574679
2017-03-03,3574679
2017-03-04,3574679
2017-03-05,3574679
2017-03-06,3574679
2017-03-07,3574679
2017-03-08,3574679
2017-03-09,3574679
2017-03-10,3395945
2017-03-11,3395945
2017-03-12,3395945
2017-03-13,3395945
2017-03-14,3395945
2017-03-15,3395945
2017-03-16,3395945
2017-03-17,3395945
2017-03-18,3395945
2017-03-19,3395945
2017-03-20,3226928
2017-03-21,3226928
2017-03-22,3226928
2017-03-23,3226928
2017-03-24,3226928
2017-03-25,3226928
2017-03-26,3226928
2017-03-27,3226928
2017-03-28,3226928
2017-03-29,3226928
2017-03-30,3226928
2017-03-31,3066327
2017-04-01,3066327
2017-04-02,3066327
2017-04-03,3066327
2017-04-04,3066327
2017-04-12,2914328
2017-04-13,2914328
2017-04-14,2914328
2017-04-15,2914328
2017-04-16,2914328
2017-04-17,2914328
2017-04-18,2914328
2017-04-19,2914328
2017-04-20,2914328
2017-04-21,2914328
2017-04-22,2914328
2017-04-23,2769771
2017-04-24,2769771
2017-04-25,2769771
2017-04-26,2769771
2017-04-27,2769771
2017-04-28,2769771
2017-04-29,2769771
2017-04-30,2769771
2017-05-01,2769771
2017-05-02,2769771
2017-05-03,2769771
2017-05-04,2769771
2017-05-05,2632921
2017-05-06,2632921
2017-05-07,2632921
2017-05-08,2632921
2017-05-09,2632921
2017-05-10,2632921
2017-05-11,2632921
2017-05-12,2632921
2017-05-13,2632921
2017-05-14,2632921
2017-05-15,2632921
2017-05-16,2632921
2017-05-17,2632921
2017-05-18,2632921
2017-05-19,2632921
2017-05-20,2681400
2017-05-21,2681400
2017-05-22,2681400
2017-05-23,2681400
2017-05-24,2681400
2017-05-25,2681400
2017-05-26,2681400
2017-05-27,2681400
2017-05-28,2681400
2017-05-29,2681400
2017-05-30,2681400
2017-05-31,2681400
2017-06-01,2681400
2017-06-02,2681400
2017-06-03,2758245
2017-06-06,2758245
2017-06-07,2758245
2017-06-08,2758245
2017-06-09,2758245
2017-06-10,2758245
2017-06-11,2758245
2017-06-12,2758245
2017-06-13,2758245
2017-06-14,2758245
2017-06-15,2758245
2017-06-16,2758245
2017-06-17,2816670
2017-06-18,2816670
2017-06-19,2816670
2017-06-20,2816670
2017-06-21,2816670
2017-06-22,2816670
2017-06-23,2816670
2017-06-24,2816670
2017-06-25,2816670
2017-06-26,2816670
2017-06-27,2816670
2017-06-28,2816670
2017-06-29,2816670
2017-06-30,2816670
2017-07-01,2816670
2017-07-02,2816670
2017-07-03,2816670
2017-07-04,2692569
2017-07-05,2692569
2017-07-06,2692569
2017-07-07,2692569
2017-07-08,2692569
2017-07-13,2692569
2017-07-14,2692569
2017-07-15,2692569
2017-07-16,2692569
2017-07-17,2692569
2017-07-18,2692569
2017-07-19,2692569
2017-07-20,2692569
2017-07-21,2692569
2017-07-22,2559229
2017-07-23,2559229
2017-07-24,2559229
2017-07-25,2559229
2017-07-26,2559229
2017-07-27,2559229
2017-07-28,2559229
2017-07-29,2559229
2017-07-30,2559229
2017-07-31,2559229
2017-08-01,2559229
2017-08-02,2559229
2017-08-03,2431267
2017-08-04,2431267
2017-08-05,2431267
2017-08-06,2431267
2017-08-09,2431267
2017-08-10,2431267
2017-08-11,2431267
2017-08-12,2431267
2017-08-13,2431267
2017-08-14,2431267
2017-08-15,2311049
2017-08-17,2311049
2017-08-18,2311049
2017-08-19,2311049
2017-08-20,2311049
2017-08-21,2311049
2017-08-22,2311049
2017-08-23,2311049
2017-08-24,2311049
2017-08-25,2311049
2017-08-26,2311049
2017-08-27,2311049
2017-08-28,2197088
2017-08-29,2197088
2017-08-30,2197088
2017-08-31,2197088
2017-09-01,2197088
2017-09-02,2197088
2017-09-03,2197088
2017-09-04,2197088
2017-09-05,2197088
2017-09-06,2197088
2017-09-07,2197088
2017-09-08,2197088
2017-09-09,2087980
2017-09-10,2087980
2017-09-11,2087980
2017-09-12,2087980
2017-09-13,2087980
2017-09-14,2087980
2017-09-15,2087980
2017-09-16,2087980
2017-09-17,2087980
2017-09-19,2087980
2017-09-20,2087980
2017-09-21,1985120
2017-09-22,1985120
2017-09-23,1985120
2017-09-24,1985120
2017-09-25,1985120
2017-09-26,1985120
2017-09-27,1985120
2017-09-28,1985120
2017-09-29,1985120
2017-09-30,1985120
2017-10-01,1985120
2017-10-02,1985120
2017-10-03,1985120
2017-10-04,1985120
2017-10-05,1886726
2017-10-06,1886726
2017-10-07,1886726
2017-10-08,1886726
2017-10-09,1886726
2017-10-10,1886726
2017-10-11,1886726
2017-10-12,1886726
2017-10-13,1886726
2017-10-14,1886726
2017-10-15,1886726
2017-10-16,1886726
2017-10-17,1886726
2017-10-18,1793304
2017-10-19,1793304
2017-10-20,1793304
2017-10-21,1793304
2017-10-22,1793304
2017-10-23,1793304
2017-10-24,1793304
2017-10-25,1793304
2017-10-26,1793304
2017-10-27,1793304
2017-10-28,1793304
2017-10-29,1793304
2017-10-30,1793304
2017-10-31,1793304
2017-11-01,1793304
2017-11-02,1703638
2017-11-03,1703638
2017-11-04,1703638
2017-11-05,1703638
2017-11-06,1703638
2017-11-07,1703638
2017-11-08,1703638
2017-11-09,1703638
2017-11-10,1703638
2017-11-11,1703638
2017-11-12,1703638
2017-11-13,1703638
2017-11-14,1703638
2017-11-15,1703638
2017-11-16,1703638
2017-11-17,1703638
2017-11-18,1703638
2017-11-19,1703638
2017-11-20,1619765
2017-11-21,1619765
2017-11-22,1619765
2017-11-23,1619765
2017-11-24,1619765
2017-11-25,1619765
2017-11-26,1619765
2017-11-27,1619765
2017-11-28,1619765
2017-11-29,1619765
2017-11-30,1619765
2017-12-01,1619765
2017-12-02,1619765
2017-12-03,1619765
2017-12-04,1619765
2017-12-05,1619765
2017-12-06,1539831
2017-12-07,1539831
2017-12-08,1539831
2017-12-09,1539831
2017-12-10,1539831
2017-12-11,1539831
2017-12-12,1539831
2017-12-14,1539831
2017-12-15,1539831
2017-12-16,1539831
2017-12-17,1539831
2017-12-18,1539831
2017-12-19,1539831
2017-12-20,1539831
2017-12-21,1539831
2017-12-22,1463506
2017-12-23,1463506
2017-12-24,1463506
2017-12-25,1463506
2017-12-26,1463506
2017-12-27,1463506
2017-12-28,1463506
2017-12-29,1463506
2017-12-30,1463506
2017-12-31,1463506
2018-01-01,1463506
2018-01-02,1463506
2018-01-03,1463506
2018-01-04,1463506
2018-01-05,1390503
2018-01-06,1390503
2018-01-07,1390503
2018-01-08,1390503
2018-01-09,1390503
2018-01-10,1390503
2018-01-11,1390503
2018-01-12,1390503
2018-01-13,1390503
2018-01-14,1390503
2018-01-15,1390503
2018-01-16,1390503
2018-01-17,1390503
2018-01-18,1390503
2018-01-19,1390503
2018-01-20,1390503
2018-01-21,1390503
2018-01-22,1320977
2018-01-23,1320977
2018-01-24,1320977
2018-01-25,1320977
2018-01-26,1320977
2018-01-27,1320977
2018-01-28,1320977
2018-01-29,1320977
2018-01-31,1306537
2018-02-01,1306537
2018-02-02,1306537
2018-02-03,1306537
2018-02-04,1306537
2018-02-05,1306537
2018-02-06,1306537
2018-02-07,1306537
2018-02-08,1306537
2018-02-09,1363001
2018-02-10,1363001
2018-02-11,1363001
2018-02-12,1363001
2018-02-13,1363001
2018-02-14,1363001
2018-02-15,1363001
2018-02-16,1363001
2018-02-17,1363001
2018-02-18,1363001
2018-02-19,1389317
2018-02-20,1389317
2018-02-21,1389317
2018-02-22,1389317
2018-02-23,1389317
2018-02-24,1389317
2018-02-25,1389317
2018-02-26,1389317
2018-02-27,1389317
2018-03-01,1389317
2018-03-02,1378425
2018-03-03,1378425
2018-03-04,1378425
2018-03-05,1378425
2018-03-06,1378425
2018-03-07,1378425
2018-03-08,1378425
2018-03-09,1378425
2018-03-10,1378425
2018-03-11,1378425
2018-03-12,1378425
2018-03-13,1311256
2018-03-14,1311256
2018-03-15,1311256
2018-03-16,1311256
2018-03-17,1311256
2018-03-18,1311256
2018-03-19,1311256
2018-03-20,1311256
2018-03-21,1311256
2018-03-23,1311256
2018-03-24,1311256
2018-03-26,1248081
2018-03-27,1248081
2018-03-28,1248081
2018-03-29,1248081
2018-03-30,1248081
2018-03-31,1248081
2018-04-01,1248081
2018-04-02,1248081
2018-04-03,1248081
2018-04-04,1248081
2018-04-05,1188919
2018-04-06,1188919
2018-04-08,1188919
2018-04-09,1188919
2018-04-10,1188919
2018-04-11,1188919
2018-04-12,1188919
2018-04-13,1188919
2018-04-14,1188919
2018-04-15,1188919
2018-04-16,1188919
2018-04-17,1188919
2018-04-18,1131925
2018-04-19,1131925
2018-04-20,1131925
2018-04-21,1131925
2018-04-22,1131925
2018-04-23,1131925
2018-04-24,1131925
2018-04-25,1131925
2018-04-26,1131925
2018-04-27,1131925
2018-04-28,1131925
2018-04-29,1075328
2018-04-30,1075328
2018-05-01,1075328
2018-05-02,1075328
2018-05-04,1075328
2018-05-05,1075328
2018-05-06,1075328
2018-05-07,1075328
2018-05-08,1075328
2018-05-09,1023735
2018-05-10,1023735
2018-05-11,1023735
2018-05-12,1023735
2018-05-13,1023735
2018-05-14,1023735
2018-05-15,1023735
2018-05-16,1023735
2018-05-17,1023735
2018-05-18,1023735
2018-05-19,1023735
2018-05-20,1023735
2018-05-21,983347
2018-05-22,983347
2018-05-23,983347
2018-05-24,983347
2018-05-25,983347
2018-05-26,983347
2018-05-27,983347
2018-05-28,983347
2018-05-29,983347
2018-05-30,983347
2018-05-31,983347
2018-06-01,983347
2018-06-02,983347
2018-06-03,1000195
2018-06-04,1000195
2018-06-05,1000195
2018-06-06,1000195
2018-06-07,1000195
2018-06-08,1000195
2018-06-09,1000195
2018-06-10,1000195
2018-06-11,1000195
2018-06-12,1000195
2018-06-13,1000195
2018-06-14,1046621
2018-06-15,1046621
2018-06-16,1046621
2018-06-17,1046621
2018-06-18,1046621
2018-06-19,1046621
2018-06-20,1046621
2018-06-21,1046621
2018-06-22,1046621
2018-06-23,1046621
2018-06-24,1046621
2018-06-25,1046621
2018-06-26,1095788
2018-06-27,1095788
2018-06-28,1095788
2018-06-29,1095788
2018-06-30,1095788
2018-07-01,1095788
2018-07-02,1095788
2018-07-03,1095788
2018-07-04,1095788
2018-07-05,1095788
2018-07-06,1095788
2018-07-07,1095788
2018-07-08,1095788
2018-07-09,1146707
2018-07-10,1146707
2018-07-11,1146707
2018-07-12,1146707
2018-07-13,1146707
2018-07-14,1146707
2018-07-15,1146707
2018-07-16,1146707
2018-07-17,1146707
2018-07-18,1146707
2018-07-19,1146707
2018-07-20,1146707
2018-07-21,1146707
2018-07-22,1200386
2018-07-23,1200386
2018-07-24,1200386
2018-07-25,1200386
2018-07-26,1200386
2018-07-27,1200386
2018-07-28,1200386
2018-07-29,1200386
2018-07-30,1200386
2018-07-31,1200386
2018-08-01,1200386
2018-08-02,1257810
2018-08-03,1257810
2018-08-04,1257810
2018-08-05,1257810
2018-08-06,1257810
2018-08-07,1257810
2018-08-08,1257810
2018-08-09,1257810
2018-08-10,1257810
2018-08-11,1257810
2018-08-12,1257810
2018-08-14,1298613
2018-08-16,1298613
2018-08-17,1298613
2018-08-18,1298613
2018-08-19,1298613
2018-08-20,1298613
2018-08-21,1298613
2018-08-22,1298613
2018-08-23,1298613
2018-08-24,1298613
2018-08-25,1298613
2018-08-26,1254504
2018-08-27,1254504
2018-08-28,1254504
2018-08-29,1254504
2018-08-30,1254504
2018-08-31,1254504
2018-09-01,1254504
2018-09-02,1254504
2018-09-03,1254504
2018-09-04,1254504
2018-09-05,1254504
2018-09-06,1203670
2018-09-07,1203670
2018-09-08,1203670
2018-09-09,1203670
2018-09-10,1203670
2018-09-11,1203670
2018-09-12,1203670
2018-09-13,1203670
2018-09-14,1203670
2018-09-15,1203670
2018-09-16,1203670
2018-09-17,1203670
2018-09-18,1203670
2018-09-19,1203670
2018-09-20,1224540
2018-09-21,1224540
2018-09-22,1224540
2018-09-23,1224540
2018-09-24,1224540
2018-09-25,1224540
2018-09-26,1224540
2018-09-27,1224540
2018-09-28,1224540
2018-09-29,1224540
2018-09-30,1224540
2018-10-02,1214279
2018-10-03,1214279
2018-10-04,1214279
2018-10-05,1214279
2018-10-06,1214279
2018-10-07,1214279
2018-10-08,1214279
2018-10-09,1214279
2018-10-10,1157423
2018-10-11,1157423
2018-10-12,1157423
2018-10-13,1157423
2018-10-14,1157423
2018-10-15,1157423
2018-10-16,1157423
2018-10-17,1157423
2018-10-18,1157423
2018-10-19,1157423
2018-10-20,1157423
2018-10-21,1102527
2018-10-22,1102527
2018-10-23,1102527
2018-10-24,1102527
2018-10-25,1102527
2018-10-26,1102527
2018-10-27,1102527
2018-10-28,1102527
2018-10-29,1102527
2018-10-30,1102527
2018-10-31,1048424
2018-11-01,1048424
2018-11-03,1048424
2018-11-04,1048424
2018-11-05,1048424
2018-11-06,1048424
2018-11-07,1048424
2018-11-08,1000210
2018-11-09,1000210
2018-11-10,1000210
2018-11-11,1000210
2018-11-12,1000210
2018-11-13,1000210
2018-11-15,951568
2018-11-16,951568
2018-11-17,951568
2018-11-18,951568
2018-11-19,951568
2018-11-20,951568
2018-11-21,951568
2018-11-22,909736
2018-11-23,909736
2018-11-24,909736
2018-11-25,909736
2018-11-26,909736
2018-11-27,909736
2018-11-28,909736
2018-11-29,909736
