date_obj,Twisted%20bow price
2017-08-09,917179484
2017-08-10,923400653
2017-08-11,935498092
2017-08-12,941576925
2017-08-13,946527069
2017-08-14,929936416
2017-08-15,921664672
2017-08-16,931435293
2017-08-17,934532217
2017-08-18,934532217
2017-08-19,941112725
2017-08-20,945365110
2017-08-21,948786297
2017-08-22,957267639
2017-08-23,962623895
2017-08-24,970864187
2017-08-25,966821701
2017-08-26,957522780
2017-08-27,957812299
2017-08-28,960852254
2017-08-29,960852254
2017-08-30,965492089
2017-08-31,970518596
2017-09-01,973344686
2017-09-02,983712232
2017-09-03,983712232
2017-09-04,974833640
2017-09-05,957167528
2017-09-06,964413386
2017-09-07,975198920
2017-09-08,971060986
2017-09-09,975007514
2017-09-10,975580080
2017-09-11,974448374
2017-09-12,974448374
2017-09-13,975472410
2017-09-14,978235002
2017-09-15,978235002
2017-09-16,980742326
2017-09-17,982966678
2017-09-19,983923726
2017-09-20,986660116
2017-09-21,991978525
2017-09-22,982774172
2017-09-23,982774172
2017-09-24,985619600
2017-09-25,988188085
2017-09-26,988067074
2017-09-27,988067074
2017-09-28,989537392
2017-09-29,994653262
2017-09-30,998204720
2017-10-01,998896041
2017-10-02,1005685683
2017-10-03,1020476703
2017-10-04,1012065228
2017-10-05,1008395291
2017-10-06,1011133861
2017-10-07,1011463990
2017-10-08,1011211371
2017-10-09,1010295960
2017-10-10,1007389509
2017-10-11,1007389509
2017-10-12,996139061
2017-10-13,996023772
2017-10-14,1000628929
2017-10-15,1000628929
2017-10-16,1003428991
2017-10-17,1004005298
2017-10-18,1005865185
2017-10-19,1009177864
2017-10-20,1018617672
2017-10-21,1014003178
2017-10-22,1009838445
2017-10-23,1011620813
2017-10-24,1013561591
2017-10-25,1010736012
2017-10-26,1007774341
2017-10-27,1010224525
2017-10-28,1010224525
2017-10-29,1011601104
2017-10-30,1012868684
2017-10-31,1012156325
2017-11-01,1012156325
2017-11-02,1010471520
2017-11-03,1011464558
2017-11-04,1017387133
2017-11-05,1017282387
2017-11-06,1018931665
2017-11-07,1021043332
2017-11-08,1027550491
2017-11-09,1038966306
2017-11-10,1047517281
2017-11-11,1044614330
2017-11-12,1045620169
2017-11-13,1030795842
2017-11-14,1029843875
2017-11-15,1038126417
2017-11-16,1045046821
2017-11-17,1048725619
2017-11-18,1047499627
2017-11-19,1049553898
2017-11-20,1055118798
2017-11-21,1060233773
2017-11-22,1079692199
2017-11-23,1081796745
2017-11-24,1095244591
2017-11-25,1076430631
2017-11-26,1078080430
2017-11-27,1080139426
2017-11-28,1083742983
2017-11-29,1083884343
2017-11-30,1091530887
2017-12-01,1091772591
2017-12-02,1092898238
2017-12-03,1093618318
2017-12-04,1090196287
2017-12-05,1093230196
2017-12-06,1100521585
2017-12-07,1121300535
2017-12-08,1126386459
2017-12-09,1115086900
2017-12-10,1105954871
2017-12-11,1093149506
2017-12-12,1073488471
2017-12-13,1040146179
2017-12-14,1066061808
2017-12-15,1083971881
2017-12-16,1071614634
2017-12-17,1072441246
2017-12-18,1078792727
2017-12-19,1084336210
2017-12-20,1090994516
2017-12-21,1100983332
2017-12-22,1102458905
2017-12-23,1102805296
2017-12-24,1106669316
2017-12-25,1107509677
2017-12-26,1111009907
2017-12-27,1115147126
2017-12-28,1115714386
2017-12-29,1115022707
2017-12-30,1115640375
2017-12-31,1116642443
2018-01-01,1127458525
2018-01-02,1138705328
2018-01-03,1108754477
2018-01-04,1096755692
2018-01-05,1091879495
2018-01-06,1081518856
2018-01-07,1064322519
2018-01-08,1050858874
2018-01-09,1063325514
2018-01-10,1054427381
2018-01-11,1049266976
2018-01-12,1045965145
2018-01-13,1054146105
2018-01-14,1064633273
2018-01-15,1079477670
2018-01-16,1069078760
2018-01-17,1064813339
2018-01-18,1070989230
2018-01-19,1076914182
2018-01-20,1073663580
2018-01-21,1071685698
2018-01-22,1074562057
2018-01-23,1075160713
2018-01-24,1079626870
2018-01-25,1086633955
2018-01-26,1091072281
2018-01-27,1084605857
2018-01-28,1086144327
2018-01-29,1089623677
2018-01-30,1090625948
2018-02-01,1093071500
2018-02-02,1096202242
2018-02-03,1103510862
2018-02-04,1106316507
2018-02-05,1108914282
2018-02-06,1106165424
2018-02-07,1097640246
2018-02-08,1099420203
2018-02-09,1100355004
2018-02-10,1094760331
2018-02-11,1085117089
2018-02-12,1085920917
2018-02-13,1087164671
2018-02-14,1089520933
2018-02-15,1090303759
2018-02-16,1090869766
2018-02-17,1092549049
2018-02-18,1093450085
2018-02-19,1098903368
2018-02-20,1102043173
2018-02-21,1097472009
2018-02-22,1099107299
2018-02-23,1107684390
2018-02-24,1118583100
2018-02-25,1119470291
2018-02-26,1125993601
2018-02-27,1148891398
2018-02-28,1158758125
2018-03-01,1178289713
2018-03-02,1154746004
2018-03-03,1147826616
2018-03-04,1152281294
2018-03-05,1162637784
2018-03-06,1172221722
2018-03-07,1171984688
2018-03-08,1174632065
2018-03-09,1177356168
2018-03-10,1184168555
2018-03-11,1191320230
2018-03-12,1188062227
2018-03-13,1190410374
2018-03-14,1189343891
2018-03-15,1188240610
2018-03-16,1187639965
2018-03-17,1182734688
2018-03-18,1164238337
2018-03-19,1166634598
2018-03-20,1169203127
2018-03-21,1170071828
2018-03-23,1168248460
2018-03-24,1172271566
2018-03-26,1179570425
2018-03-27,1186021797
2018-03-28,1190374240
2018-03-29,1191903954
2018-03-30,1189671544
2018-03-31,1194100515
2018-04-01,1192539374
2018-04-02,1191779833
2018-04-03,1192268265
2018-04-04,1190695190
2018-04-05,1189606657
2018-04-06,1186850541
2018-04-08,1180039723
2018-04-09,1174700944
2018-04-10,1171891950
2018-04-11,1178048945
2018-04-12,1185731583
2018-04-13,1186361417
2018-04-14,1187917547
2018-04-16,1187244391
2018-04-17,1194690453
2018-04-18,1197807410
2018-04-19,1207368456
2018-04-20,1234923099
2018-04-21,1237683888
2018-04-22,1231306549
2018-04-23,1232574210
2018-04-24,1237532554
2018-04-25,1243172421
2018-04-26,1252758531
2018-04-27,1263495239
2018-04-28,1279748907
2018-04-29,1284913088
2018-04-30,1287989340
2018-05-01,1292518974
2018-05-02,1293024310
2018-05-03,1293955370
2018-05-04,1292290887
2018-05-05,1296590918
2018-05-06,1296590918
2018-05-07,1300139932
2018-05-08,1305231742
2018-05-09,1307100314
2018-05-10,1260397974
2018-05-11,1243791064
2018-05-12,1266001278
2018-05-13,1269451580
2018-05-14,1266538461
2018-05-15,1252464748
2018-05-16,1261114544
2018-05-17,1263524579
2018-05-18,1261426901
2018-05-19,1263574424
2018-05-20,1265113986
2018-05-21,1275006679
2018-05-22,1282939169
2018-05-23,1287170156
2018-05-24,1277513497
2018-05-25,1279322297
2018-05-26,1282333856
2018-05-27,1281079851
2018-05-28,1276090495
2018-05-29,1274441572
2018-05-30,1247131950
2018-05-31,1237703486
2018-06-01,1235292859
2018-06-02,1242285038
2018-06-03,1235371747
2018-06-04,1227708681
2018-06-05,1180808184
2018-06-06,1182567394
2018-06-07,1210626470
2018-06-08,1243400531
2018-06-09,1257061285
2018-06-10,1267121349
2018-06-11,1289492440
2018-06-12,1293226462
2018-06-13,1291997237
2018-06-14,1283488337
2018-06-15,1251610180
2018-06-16,1264543208
2018-06-17,1267787686
2018-06-18,1273527204
2018-06-19,1269520544
2018-06-20,1268402941
2018-06-21,1261238114
2018-06-22,1260815820
2018-06-23,1268470055
2018-06-24,1272735709
2018-06-25,1272490462
2018-06-26,1267539049
2018-06-27,1265536334
2018-06-28,1251212363
2018-06-29,1255430937
2018-06-30,1261849299
2018-07-01,1258366287
2018-07-02,1258544045
2018-07-03,1259551501
2018-07-04,1257401695
2018-07-05,1257196878
2018-07-06,1262341419
2018-07-07,1265322946
2018-07-08,1265432674
2018-07-09,1270692474
2018-07-10,1271223607
2018-07-11,1275337353
2018-07-12,1268241904
2018-07-13,1269960282
2018-07-14,1270427385
2018-07-15,1268928102
2018-07-16,1270893313
2018-07-17,1272400103
2018-07-18,1274948717
2018-07-19,1280349408
2018-07-20,1287517823
2018-07-21,1288143939
2018-07-22,1289554836
2018-07-23,1293140531
2018-07-24,1296941414
2018-07-25,1297668641
2018-07-26,1299436260
2018-07-27,1279893886
2018-07-28,1277820552
2018-07-29,1280426943
2018-07-30,1282298129
2018-07-31,1287313081
2018-08-01,1285725737
2018-08-02,1286480896
2018-08-03,1282166264
2018-08-04,1272804406
2018-08-05,1272082012
2018-08-06,1264833403
2018-08-07,1225374865
2018-08-08,1232664248
2018-08-09,1243146170
2018-08-10,1228609659
2018-08-11,1216189445
2018-08-12,1180016729
2018-08-14,1173841098
2018-08-16,1164189329
2018-08-17,1175513997
2018-08-18,1187831845
2018-08-19,1194739430
2018-08-20,1197278972
2018-08-21,1190384860
2018-08-22,1184331915
2018-08-23,1189632883
2018-08-24,1196057781
2018-08-25,1194019059
2018-08-26,1194139659
2018-08-27,1198060303
2018-08-28,1199471356
2018-08-29,1197948011
2018-08-30,1201625375
2018-08-31,1212198500
2018-09-01,1218379663
2018-09-02,1206765982
2018-09-03,1208582305
2018-09-04,1208630027
2018-09-05,1196741122
2018-09-06,1195993510
2018-09-07,1194258516
2018-09-08,1193193451
2018-09-09,1177095403
2018-09-10,1169599854
2018-09-11,1156284878
2018-09-12,1169561011
2018-09-13,1180789397
2018-09-14,1185128349
2018-09-15,1182972608
2018-09-16,1184182630
2018-09-17,1187280214
2018-09-18,1192160688
2018-09-19,1192530429
2018-09-20,1196034679
2018-09-21,1195901039
2018-09-22,1191321530
2018-09-23,1188134005
2018-09-24,1188879926
2018-09-25,1188773497
2018-09-26,1188112379
2018-09-27,1190689993
2018-09-28,1189501653
2018-09-29,1191135354
2018-09-30,1191079877
2018-10-02,1190847042
2018-10-03,1189750760
2018-10-04,1189207023
2018-10-05,1188630722
2018-10-06,1188273470
2018-10-07,1188208862
2018-10-08,1189314150
2018-10-09,1188857427
2018-10-10,1191896931
2018-10-11,1193259081
2018-10-12,1193680088
2018-10-13,1197326804
2018-10-14,1193827294
2018-10-15,1196161659
2018-10-16,1200447361
2018-10-17,1199891304
2018-10-18,1195904628
2018-10-19,1192139498
2018-10-20,1185567791
2018-10-21,1187168446
2018-10-22,1186326193
2018-10-23,1181573632
2018-10-24,1182035296
2018-10-25,1185959308
2018-10-26,1187859888
2018-10-27,1189262353
2018-10-28,1189819281
2018-10-29,1190776108
2018-10-30,1189566174
2018-10-31,1188801844
2018-11-01,1188318756
2018-11-03,1187939558
2018-11-04,1188545216
2018-11-05,1186734199
2018-11-06,1185616742
2018-11-07,1182207529
2018-11-08,1170647622
2018-11-09,1162848118
2018-11-10,1172612404
2018-11-11,1170721754
2018-11-12,1168391033
2018-11-13,1159726061
2018-11-14,1140707799
2018-11-15,1139555884
2018-11-16,1145951367
2018-11-17,1142454787
2018-11-18,1140413465
2018-11-19,1115820103
2018-11-20,1090892390
2018-11-21,1067235731
2018-11-22,1038845459
2018-11-23,1078542574
2018-11-24,1110571811
2018-11-25,1083891989
2018-11-26,1081441164
2018-11-27,1088654619
2018-11-28,1088980677
2018-11-29,1085547869
2018-12-01,1085193564
2018-12-02,1076594631
2018-12-03,1073709181
2018-12-04,1078316550
2018-12-05,1080634482
2018-12-07,1080184060
2018-12-09,1077913200
2018-12-10,1079925944
2018-12-11,1078891419
2018-12-12,1071767930
2018-12-13,1069831842
2018-12-14,1061316386
2018-12-15,1057391630
2018-12-16,1055320671
2018-12-17,1054891613
2018-12-18,1054724084
2018-12-19,1061558972
2018-12-20,1069092820
2018-12-21,1077475804
2018-12-22,1079928918
2018-12-23,1070399564
2018-12-24,1066027323
2018-12-25,1068617361
2018-12-26,1070717055
2018-12-27,1072318971
2018-12-28,1071512471
2018-12-29,1067086705
2018-12-30,1067031654
2018-12-31,1064916791
2019-01-01,1065563862
2019-01-02,1064965478
2019-01-03,1064726456
2019-01-04,1063533356
2019-01-05,1062394028
2019-01-06,1058282286
2019-01-08,1061847310
2019-01-10,1094577891
2019-01-11,1115588663
2019-01-12,1124660238
2019-01-13,1122128411
2019-01-14,1121308547
2019-01-15,1123554351
2019-01-16,1125230748
2019-01-17,1130099762
2019-01-18,1142598978
2019-01-19,1135009531
2019-01-20,1135146207
2019-01-21,1138002514
2019-01-22,1139684656
2019-01-23,1144380813
2019-01-24,1143959205
2019-01-25,1147917862
2019-01-26,1155434145
2019-01-27,1159567904
2019-01-28,1158851512
2019-01-29,1164343111
2019-01-30,1175383496
2019-01-31,1176227720
2019-02-01,1179126805
2019-02-02,1180969745
2019-02-03,1182821650
2019-02-04,1183132179
2019-02-05,1184565008
2019-02-06,1186115747
2019-02-07,1199074158
2019-02-08,1199219310
2019-02-09,1174164227
2019-02-10,1160898189
2019-02-11,1161552225
2019-02-12,1168491631
2019-02-13,1176288405
2019-02-14,1174012951
2019-02-15,1178221613
2019-02-16,1179810872
2019-02-17,1179139181
2019-02-18,1178967275
2019-02-19,1175994753
2019-02-20,1175305452
2019-02-21,1178799432
2019-02-22,1184006478
2019-02-23,1187844967
2019-02-24,1189434636
2019-02-25,1185892474
2019-02-26,1188485172
2019-02-27,1189496603
2019-02-28,1190027760
2019-03-01,1192385782
2019-03-02,1192828859
2019-03-03,1192219139
2019-03-04,1192989864
2019-03-05,1193613468
2019-03-06,1193909472
2019-03-07,1188282314
2019-03-08,1185481756
2019-03-09,1190137599
2019-03-10,1191986692
2019-03-11,1192716406
2019-03-12,1192660157
2019-03-13,1191163959
2019-03-14,1188651341
2019-03-15,1185703454
2019-03-16,1188123718
2019-03-17,1188591241
2019-03-18,1188613946
2019-03-19,1188819404
2019-03-20,1188449744
2019-03-21,1189185438
2019-03-22,1191322639
2019-03-23,1193177633
2019-03-24,1191800191
2019-03-25,1191190754
2019-03-26,1190193442
2019-03-27,1188538575
2019-03-28,1182374864
2019-03-29,1182546606
2019-03-30,1184382439
2019-03-31,1184400878
2019-04-01,1189301117
2019-04-02,1187244632
2019-04-03,1185843231
2019-04-04,1187637783
2019-04-05,1186086964
2019-04-06,1186385993
2019-04-07,1187826961
2019-04-08,1187010729
2019-04-09,1187696764
2019-04-10,1187988576
2019-04-11,1186969031
2019-04-12,1182381538
2019-04-13,1170284131
2019-04-14,1151729251
2019-04-15,1130936155
2019-04-16,1136351844
2019-04-17,1143459499
2019-04-18,1139317086
2019-04-19,1137151497
2019-04-20,1137497085
2019-04-21,1138466570
2019-04-22,1147861078
2019-04-23,1148588572
2019-04-24,1145329854
2019-04-25,1147107201
2019-04-26,1144263605
2019-04-27,1145319199
2019-04-28,1148336826
2019-04-29,1148776379
2019-04-30,1149107445
2019-05-01,1146742951
2019-05-02,1146624832
2019-05-03,1141358503
2019-05-04,1137597828
2019-05-05,1138707323
2019-05-06,1137263426
2019-05-07,1126151672
2019-05-08,1115389257
2019-05-09,1112908247
2019-05-10,1117040287
2019-05-11,1122009299
2019-05-12,1128169188
2019-05-13,1123282853
2019-05-14,1114397268
2019-05-15,1107021393
2019-05-16,1091167748
2019-05-17,1074012944
2019-05-18,1078635688
2019-05-19,1089097168
2019-05-20,1102259131
2019-05-21,1108185840
2019-05-22,1102299218
2019-05-23,1080509295
2019-05-24,1074363966
2019-05-25,1072588856
2019-05-26,1073143715
2019-05-27,1068840358
2019-05-28,1059625294
2019-05-29,1053737236
2019-05-30,1058899261
2019-05-31,1059245631
2019-06-01,1052739864
2019-06-02,1035316482
2019-06-03,1042931206
2019-06-04,1054040053
2019-06-05,1057330138
2019-06-06,1057587578
2019-06-07,1059294111
2019-06-08,1051856720
2019-06-09,1050018645
2019-06-10,1048210983
2019-06-11,1042156189
2019-06-12,1030308317
2019-06-13,1015203366
2019-06-14,1016034135
2019-06-15,1023788322
2019-06-16,1020593427
2019-06-17,1005088000
2019-06-18,994463275
2019-06-19,992083829
2019-06-20,981099673
2019-06-21,977148734
2019-06-22,958664108
2019-06-23,954333065
2019-06-24,986678787
2019-06-25,1002722546
2019-06-26,1037744505
2019-06-27,1033816497
2019-06-28,1038706540
2019-06-29,1043682784
2019-06-30,1037525482
2019-07-01,1034404325
2019-07-02,1016183547
2019-07-03,998467779
2019-07-04,997949355
2019-07-05,1007266470
2019-07-06,1013474345
2019-07-07,1011103514
2019-07-08,1011360468
2019-07-09,1008509026
2019-07-10,1009318970
2019-07-11,1007349469
2019-07-12,1007388537
2019-07-13,1006594167
2019-07-14,1005777411
2019-07-15,1002936382
2019-07-16,1003011940
2019-07-17,1000007258
2019-07-18,1002727825
2019-07-19,1005106061
2019-07-20,1005566496
2019-07-21,1011203046
2019-07-22,1029720046
2019-07-23,1018643657
2019-07-24,1005635883
2019-07-25,1006922306
2019-07-26,1007814038
2019-07-27,1008883444
2019-07-28,1007979319
2019-07-29,1007421156
2019-07-30,1009100158
2019-07-31,1013087842
2019-08-01,1013256783
2019-08-02,1016039796
2019-08-03,1014592758
2019-08-04,1013698140
2019-08-05,1011387394
2019-08-06,1009445305
2019-08-07,1009158155
2019-08-08,1007864352
2019-08-09,1013355016
2019-08-10,1018939366
2019-08-11,1019296217
2019-08-12,1016740852
2019-08-13,1017287445
2019-08-14,1018247226
2019-08-15,1020552244
2019-08-16,1028238351
2019-08-17,1029418784
2019-08-18,1035595247
2019-08-19,1040909451
2019-08-20,1042064996
2019-08-21,1049507126
2019-08-22,1047276595
2019-08-23,1044474970
2019-08-24,1045237785
2019-08-24,1045237785
2019-08-25,1044521973
2019-08-25,1044521973
2019-08-26,1043987147
2019-08-26,1043987147
2019-08-27,1039720819
2019-08-27,1039720819
2019-08-28,1030376193
2019-08-29,1031823172
2019-08-30,1031263701
2019-08-31,1028827530
2019-09-01,1026880784
2019-09-02,1030613636
2019-09-03,1033440953
2019-09-04,1036288068
2019-09-05,1034816016
2019-09-06,1032927501
2019-09-07,1033303897
2019-09-08,1031949988
2019-09-09,1029344792
2019-09-10,1029182390
2019-09-11,1029318466
2019-09-12,1029269129
2019-09-13,1029944510
2019-09-14,1033774646
2019-09-15,1034154193
2019-09-16,1032424854
2019-09-17,1030975973
2019-09-18,1032110546
2019-09-19,1033503204
2019-09-20,1035869861
2019-09-21,1036624736
2019-09-22,1037154213
2019-09-23,1040002885
2019-09-24,1038890735
2019-09-25,1035117012
2019-09-26,1032028982
2019-09-27,1030262453
2019-09-28,1028968262
2019-09-29,1026496891
2019-09-30,1022729430
2019-10-01,1012766049
2019-10-02,1016514133
2019-10-03,1019292427
2019-10-04,1018001062
2019-10-05,1021293046
2019-10-06,1026660146
2019-10-07,1025532947
2019-10-08,1024483960
2019-10-09,1025272770
2019-10-10,1024874273
2019-10-11,1023862868
2019-10-12,1026333419
2019-10-13,1029447562
2019-10-14,1028742160
2019-10-15,1028038840
2019-10-16,1026499317
2019-10-17,1027715269
2019-10-18,1030376676
2019-10-19,1028787890
2019-10-20,1028129681
2019-10-21,1029314808
2019-10-22,1028269777
2019-10-23,1027739488
2019-10-24,1027996878
2019-10-25,1028320236
2019-10-26,1028409074
2019-10-27,1027742639
2019-10-28,1024224236
2019-10-29,1024957490
2019-10-30,1023852039
2019-10-31,1016993685
2019-11-01,1018113792
2019-11-02,1018711197
2019-11-03,1018687641
2019-11-04,1018497124
2019-11-05,1018228447
2019-11-06,1017749291
2019-11-07,1018105095
2019-11-08,1018677091
2019-11-09,1020109159
2019-11-10,1022550149
2019-11-11,1025164544
2019-11-12,1024657731
2019-11-13,1023218486
2019-11-14,1021366823
2019-11-15,1020059382
2019-11-16,1020529667
2019-11-17,1021266425
2019-11-18,1021645271
2019-11-19,1023036835
2019-11-20,1025688635
2019-11-21,1024329050
2019-11-22,1024524938
2019-11-23,1024358602
2019-11-24,1023486015
2019-11-25,1022424629
2019-11-26,1020945815
2019-11-27,1018459241
2019-11-28,1017522220
2019-11-29,1018228497
2019-11-30,1020115237
2019-12-01,1020886891
2019-12-02,1021746559
2019-12-03,1022329364
2019-12-04,1022716101
2019-12-05,1022023291
2019-12-06,1022212573
2019-12-07,1023156626
2019-12-08,1025924934
2019-12-09,1026736069
2019-12-10,1025613804
2019-12-11,1025335041
2019-12-12,1025560031
2019-12-13,1025456829
2019-12-14,1026041692
2019-12-15,1026414194
2019-12-16,1027626672
2019-12-17,1028681865
2019-12-18,1028815914
2019-12-19,1029399120
2019-12-20,1033408526
2019-12-21,1037066877
2019-12-22,1036314124
2019-12-23,1033598280
2019-12-24,1032122685
2019-12-25,1032456329
2019-12-26,1034241220
2019-12-27,1036145297
2019-12-28,1035846914
2019-12-29,1036359218
2019-12-30,1036657610
2019-12-31,1037215950
2020-01-01,1038279953
2020-01-02,1041235315
2020-01-03,1054588616
2020-01-04,1061347921
2020-01-05,1057960891
2020-01-06,1046231653
2020-01-07,1037375662
2020-01-08,1034490009
2020-01-09,1034407499
2020-01-10,1042210116
2020-01-11,1046506750
2020-01-12,1047784717
2020-01-13,1047833295
2020-01-14,1049883834
2020-01-15,1057766347
2020-01-16,1056982254
2020-01-17,1059269368
2020-01-18,1059841187
2020-01-19,1064052147
2020-01-20,1081124539
2020-01-21,1091989029
2020-01-22,1070583545
2020-01-23,1069908011
2020-01-24,1074641915
2020-01-25,1083547725
2020-01-26,1091714138
2020-01-27,1092070060
2020-01-28,1092963182
2020-01-29,1094933039
2020-01-30,1095200477
2020-01-31,1084176795
2020-02-01,1077426256
2020-02-02,1078033717
2020-02-03,1085266112
2020-02-04,1087723141
2020-02-05,1082369323
2020-02-06,1034784337
2020-02-07,1032208415
2020-02-08,1035729928
2020-02-09,1044620564
2020-02-10,1052225319
2020-02-11,1047729893
2020-02-12,1044199854
2020-02-13,1034997864
2020-02-14,1039954342
2020-02-15,1043653120
2020-02-16,1044958178
2020-02-17,1047428416
2020-02-18,1051024739
2020-02-19,1049260714
2020-02-20,1050217552
2020-02-21,1052269473
2020-02-22,1053967650
2020-02-23,1055990828
2020-02-24,1058023144
2020-02-25,1059198390
2020-02-26,1059900623
2020-02-27,1062433655
2020-02-28,1066038451
2020-02-29,1070006285
2020-03-01,1068773255
2020-03-02,1061974616
2020-03-03,1063535777
2020-03-04,1066268497
2020-03-05,1067093273
2020-03-06,1066333758
2020-03-07,1067535959
2020-03-08,1066968992
2020-03-09,1067363267
2020-03-10,1067797374
2020-03-11,1069283344
2020-03-12,1067365858
2020-03-13,1066164936
2020-03-14,1066605729
2020-03-15,1066532826
2020-03-16,1067566416
2020-03-17,1068588878
2020-03-18,1068876826
2020-03-19,1069606563
2020-03-20,1073700985
2020-03-21,1079237438
2020-03-22,1083672893
2020-03-23,1088126966
2020-03-24,1095032064
2020-03-25,1099017675
2020-03-26,1082597237
2020-03-27,1083049227
2020-03-28,1082184526
2020-03-29,1083615245
2020-03-30,1084760155
2020-03-31,1086114787
2020-04-01,1086027419
2020-04-02,1088014416
2020-04-03,1090853477
2020-04-04,1095473375
2020-04-05,1098502549
2020-04-06,1097860760
2020-04-07,1099882436
2020-04-08,1105465703
2020-04-09,1114676539
2020-04-10,1124805024
2020-04-11,1112060524
2020-04-12,1109678260
2020-04-13,1111457136
2020-04-14,1115895824
2020-04-15,1117598107
2020-04-16,1117590488
2020-04-17,1118246925
2020-04-18,1120692160
2020-04-19,1122605118
2020-04-20,1122309282
2020-04-21,1123827119
2020-04-22,1118847484
2020-04-23,1104287399
2020-04-24,1100767786
2020-04-25,1109687043
