date_obj,Goat%20horn%20dust price
2015-08-13,191
2015-08-14,191
2015-08-15,191
2015-08-16,191
2015-08-17,191
2015-08-18,191
2015-08-19,191
2015-08-20,191
2015-08-21,191
2015-08-22,193
2015-08-23,193
2015-08-24,193
2015-08-25,193
2015-08-26,193
2015-08-27,193
2015-08-28,193
2015-08-29,193
2015-08-30,193
2015-08-31,193
2015-09-01,193
2015-09-02,193
2015-09-03,203
2015-09-04,203
2015-09-05,203
2015-09-06,203
2015-09-07,203
2015-09-08,203
2015-09-09,203
2015-09-10,203
2015-09-11,203
2015-09-12,203
2015-09-13,203
2015-09-14,203
2015-09-15,213
2015-09-16,213
2015-09-17,213
2015-09-18,213
2015-09-19,213
2015-09-20,213
2015-09-21,213
2015-09-22,213
2015-09-23,213
2015-09-24,213
2015-09-25,213
2015-09-27,213
2015-09-28,213
2015-09-29,213
2015-09-30,210
2015-10-05,210
2015-10-06,210
2015-10-07,210
2015-10-08,210
2015-10-09,210
2015-10-10,210
2015-10-11,210
2015-10-12,210
2015-10-13,210
2015-10-14,210
2015-10-15,211
2015-10-16,211
2015-10-17,211
2015-10-18,211
2015-10-19,211
2015-10-20,211
2015-10-22,211
2015-10-23,211
2015-10-24,211
2015-10-25,211
2015-10-26,211
2015-10-27,211
2015-10-29,218
2015-10-30,218
2015-10-31,218
2015-11-01,218
2015-11-02,218
2015-11-03,218
2015-11-04,218
2015-11-05,218
2015-11-06,218
2015-11-07,218
2015-11-08,218
2015-11-09,218
2015-11-10,218
2015-11-11,218
2015-11-12,227
2015-11-13,227
2015-11-14,227
2015-11-15,227
2015-11-16,227
2015-11-17,227
2015-11-18,227
2015-11-19,227
2015-11-20,227
2015-11-21,227
2015-11-22,227
2015-11-23,227
2015-11-24,227
2015-11-25,227
2015-11-26,227
2015-11-27,234
2015-11-28,234
2015-11-29,234
2015-11-30,234
2015-12-01,234
2015-12-02,234
2015-12-03,234
2015-12-04,234
2015-12-05,234
2015-12-06,234
2015-12-07,234
2015-12-08,234
2015-12-09,241
2015-12-10,241
2015-12-11,241
2015-12-12,241
2015-12-13,241
2015-12-14,241
2015-12-15,241
2015-12-16,241
2015-12-17,241
2015-12-18,241
2015-12-19,241
2015-12-20,245
2015-12-21,245
2015-12-22,245
2015-12-23,245
2015-12-24,245
2015-12-25,245
2015-12-26,245
2015-12-27,245
2015-12-28,245
2015-12-29,245
2015-12-30,245
2015-12-31,238
2016-01-01,238
2016-01-02,238
2016-01-03,238
2016-01-04,238
2016-01-05,238
2016-01-06,238
2016-01-07,238
2016-01-08,238
2016-01-09,238
2016-01-10,238
2016-01-11,241
2016-01-12,241
2016-01-13,241
2016-01-14,241
2016-01-15,241
2016-01-16,241
2016-01-17,241
2016-01-18,241
2016-01-19,241
2016-01-20,241
2016-01-21,241
2016-01-22,246
2016-01-23,246
2016-01-24,246
2016-01-25,246
2016-01-26,246
2016-01-27,246
2016-01-28,246
2016-01-29,246
2016-01-30,246
2016-01-31,246
2016-02-01,250
2016-02-02,250
2016-02-03,250
2016-02-04,250
2016-02-05,250
2016-02-06,250
2016-02-07,250
2016-02-08,250
2016-02-09,250
2016-02-10,250
2016-02-11,250
2016-02-12,238
2016-02-13,238
2016-02-14,238
2016-02-15,238
2016-02-16,238
2016-02-17,238
2016-02-18,238
2016-02-19,238
2016-02-20,238
2016-02-21,238
2016-02-22,236
2016-02-23,236
2016-02-24,236
2016-02-25,236
2016-02-26,236
2016-02-27,236
2016-02-28,236
2016-02-29,236
2016-03-01,236
2016-03-02,236
2016-03-03,236
2016-03-04,236
2016-03-05,236
2016-03-06,236
2016-03-07,236
2016-03-08,236
2016-03-09,236
2016-03-10,236
2016-03-11,236
2016-03-12,236
2016-03-13,236
2016-03-14,229
2016-03-15,229
2016-03-16,229
2016-03-17,229
2016-03-18,229
2016-03-19,229
2016-03-20,229
2016-03-21,229
2016-03-22,229
2016-03-23,229
2016-03-24,229
2016-03-25,229
2016-03-26,229
2016-03-27,229
2016-03-28,229
2016-03-29,229
2016-03-30,229
2016-03-31,229
2016-04-01,229
2016-04-02,229
2016-04-03,229
2016-04-04,229
2016-04-05,229
2016-04-06,229
2016-04-07,229
2016-04-08,229
2016-04-09,229
2016-04-10,229
2016-04-11,229
2016-04-12,229
2016-04-13,229
2016-04-14,218
2016-04-15,218
2016-04-16,218
2016-04-17,218
2016-04-18,218
2016-04-19,218
2016-04-20,218
2016-04-21,218
2016-04-22,218
2016-04-23,218
2016-04-24,218
2016-04-25,208
2016-04-26,208
2016-04-27,208
2016-04-28,208
2016-04-29,208
2016-04-30,208
2016-05-01,208
2016-05-02,208
2016-05-03,208
2016-05-04,208
2016-05-05,197
2016-05-06,197
2016-05-07,197
2016-05-08,197
2016-05-09,197
2016-05-10,197
2016-05-11,197
2016-05-12,197
2016-05-13,197
2016-05-14,197
2016-05-15,196
2016-05-16,196
2016-05-17,196
2016-05-18,196
2016-05-19,196
2016-05-22,196
2016-05-23,197
2016-05-24,197
2016-05-25,197
2016-05-26,197
2016-05-27,197
2016-05-28,197
2016-05-29,197
2016-05-30,197
2016-05-31,197
2016-06-01,203
2016-06-02,203
2016-06-03,203
2016-06-04,203
2016-06-05,203
2016-06-06,203
2016-06-07,203
2016-06-08,203
2016-06-09,205
2016-06-10,205
2016-06-11,205
2016-06-12,205
2016-06-13,205
2016-06-14,205
2016-06-15,205
2016-06-16,205
2016-06-17,212
2016-06-18,212
2016-06-19,212
2016-06-20,212
2016-06-21,212
2016-06-22,212
2016-06-23,212
2016-06-24,212
2016-06-25,222
2016-06-26,222
2016-06-27,222
2016-06-28,222
2016-06-29,222
2016-06-30,222
2016-07-01,222
2016-07-02,222
2016-07-03,222
2016-07-04,232
2016-07-05,232
2016-07-06,232
2016-07-07,232
2016-07-08,232
2016-07-09,232
2016-07-10,232
2016-07-11,232
2016-07-12,232
2016-07-13,240
2016-07-14,240
2016-07-15,240
2016-07-16,240
2016-07-17,240
2016-07-18,240
2016-07-23,249
2016-07-24,249
2016-07-25,249
2016-07-26,249
2016-07-27,249
2016-07-28,249
2016-07-29,249
2016-07-30,249
2016-07-31,249
2016-08-01,249
2016-08-02,249
2016-08-03,257
2016-08-04,257
2016-08-05,257
2016-08-06,257
2016-08-07,257
2016-08-08,257
2016-08-09,257
2016-08-10,257
2016-08-11,257
2016-08-12,257
2016-08-13,257
2016-08-14,257
2016-08-15,250
2016-08-16,250
2016-08-17,250
2016-08-18,250
2016-08-19,250
2016-08-20,250
2016-08-21,250
2016-08-22,250
2016-08-23,250
2016-08-24,250
2016-08-25,250
2016-08-26,250
2016-08-28,247
2016-08-31,247
2016-09-01,247
2016-09-02,247
2016-09-03,247
2016-09-04,247
2016-09-05,247
2016-09-06,247
2016-09-07,247
2016-09-08,247
2016-09-09,242
2016-09-10,242
2016-09-11,242
2016-09-12,242
2016-09-13,242
2016-09-14,242
2016-09-15,242
2016-09-16,242
2016-09-17,242
2016-09-18,242
2016-09-19,242
2016-09-20,242
2016-09-21,242
2016-09-22,232
2016-09-23,232
2016-09-24,232
2016-09-25,232
2016-09-26,232
2016-09-27,232
2016-09-28,232
2016-09-29,232
2016-09-30,232
2016-10-01,232
2016-10-02,232
2016-10-03,232
2016-10-04,232
2016-10-05,232
2016-10-06,220
2016-10-07,220
2016-10-08,220
2016-10-09,220
2016-10-10,220
2016-10-11,220
2016-10-12,220
2016-10-13,220
2016-10-14,220
2016-10-15,220
2016-10-16,220
2016-10-17,220
2016-10-18,220
2016-10-19,209
2016-10-20,209
2016-10-21,209
2016-10-22,209
2016-10-23,209
2016-10-24,209
2016-10-25,209
2016-10-26,209
2016-10-27,209
2016-10-28,209
2016-10-29,209
2016-10-30,209
2016-10-31,198
2016-11-01,198
2016-11-02,198
2016-11-03,198
2016-11-04,198
2016-11-05,198
2016-11-06,198
2016-11-07,198
2016-11-08,198
2016-11-09,198
2016-11-10,198
2016-11-11,198
2016-11-12,188
2016-11-13,188
2016-11-14,188
2016-11-15,188
2016-12-07,170
2016-12-08,170
2016-12-09,170
2016-12-10,170
2016-12-11,170
2016-12-12,161
2016-12-13,161
2016-12-14,161
2016-12-15,161
2016-12-16,161
2016-12-17,161
2016-12-18,161
2016-12-19,161
2016-12-20,161
2016-12-21,164
2016-12-22,164
2016-12-23,164
2016-12-24,164
2016-12-25,164
2016-12-26,164
2016-12-27,164
2016-12-28,164
2016-12-29,164
2016-12-30,169
2016-12-31,169
2017-01-01,169
2017-01-02,169
2017-01-03,169
2017-01-04,169
2017-01-05,169
2017-01-06,174
2017-01-07,174
2017-01-08,174
2017-01-09,174
2017-01-10,174
2017-01-11,174
2017-01-12,182
2017-01-13,182
2017-01-14,182
2017-01-15,182
2017-01-16,182
2017-01-17,182
2017-01-18,182
2017-01-19,182
2017-01-20,185
2017-01-21,185
2017-01-22,185
2017-01-23,185
2017-01-27,185
2017-01-28,175
2017-01-29,175
2017-01-30,175
2017-01-31,175
2017-02-01,175
2017-02-02,175
2017-02-03,175
2017-02-04,175
2017-02-05,180
2017-02-06,180
2017-02-07,180
2017-02-08,180
2017-02-09,180
2017-02-10,180
2017-02-11,180
2017-02-12,180
2017-02-13,182
2017-02-14,182
2017-02-15,182
2017-02-16,182
2017-02-18,182
2017-02-19,182
2017-02-20,182
2017-02-21,185
2017-02-22,185
2017-02-23,185
2017-02-24,185
2017-02-25,185
2017-02-26,185
2017-02-27,185
2017-02-28,185
2017-03-01,185
2017-03-02,191
2017-03-03,191
2017-03-04,191
2017-03-05,191
2017-03-06,191
2017-03-07,191
2017-03-08,191
2017-03-09,191
2017-03-10,193
2017-03-11,193
2017-03-12,193
2017-03-13,193
2017-03-14,193
2017-03-15,193
2017-03-16,193
2017-03-17,193
2017-03-18,183
2017-03-19,183
2017-03-20,183
2017-03-21,183
2017-03-22,183
2017-03-23,183
2017-03-24,183
2017-03-25,183
2017-03-26,175
2017-03-27,175
2017-03-28,175
2017-03-29,175
2017-03-30,175
2017-03-31,175
2017-04-01,175
2017-04-02,175
2017-04-03,170
2017-04-04,170
2017-04-12,173
2017-04-13,173
2017-04-14,173
2017-04-15,173
2017-04-16,173
2017-04-17,173
2017-04-18,173
2017-04-19,173
2017-04-20,167
2017-04-21,167
2017-04-22,167
2017-04-23,167
2017-04-24,167
2017-04-25,167
2017-04-26,167
2017-04-27,167
2017-04-28,167
2017-04-29,164
2017-04-30,164
2017-05-01,164
2017-05-02,164
2017-05-03,164
2017-05-04,164
2017-05-05,164
2017-05-06,164
2017-05-07,164
2017-05-08,166
2017-05-09,166
2017-05-10,166
2017-05-11,166
2017-05-12,166
2017-05-13,166
2017-05-14,166
2017-05-15,166
2017-05-16,166
2017-05-17,163
2017-05-18,163
2017-05-19,163
2017-05-20,163
2017-05-21,163
2017-05-22,163
2017-05-23,163
2017-05-24,163
2017-05-25,163
2017-05-26,163
2017-05-27,163
2017-05-28,163
2017-05-29,163
2017-05-30,163
2017-05-31,163
2017-06-01,163
2017-06-02,161
2017-06-03,161
2017-06-04,161
2017-06-05,161
2017-06-06,161
2017-06-07,161
2017-06-08,161
2017-06-09,161
2017-06-10,164
2017-06-11,164
2017-06-12,164
2017-06-13,164
2017-06-14,164
2017-06-15,164
2017-06-16,164
2017-06-17,164
2017-06-18,165
2017-06-19,165
2017-06-20,165
2017-06-21,165
2017-06-22,165
2017-06-23,165
2017-06-24,165
2017-06-25,165
2017-06-26,165
2017-06-27,165
2017-06-28,165
2017-06-29,165
2017-06-30,165
2017-07-01,165
2017-07-02,172
2017-07-03,172
2017-07-04,172
2017-07-05,172
2017-07-06,172
2017-07-07,172
2017-07-08,172
2017-07-13,180
2017-07-14,180
2017-07-15,180
2017-07-16,180
2017-07-17,187
2017-07-18,187
2017-07-19,187
2017-07-20,187
2017-07-21,187
2017-07-22,187
2017-07-23,187
2017-07-24,194
2017-07-25,194
2017-07-26,194
2017-07-27,194
2017-07-28,194
2017-07-29,194
2017-07-30,194
2017-07-31,203
2017-08-01,203
2017-08-02,203
2017-08-03,203
2017-08-04,203
2017-08-05,203
2017-08-06,203
2017-08-09,212
2017-08-10,212
2017-08-11,212
2017-08-12,212
2017-08-13,212
2017-08-14,219
2017-08-15,219
2017-08-16,219
2017-08-17,219
2017-08-18,219
2017-08-19,219
2017-08-20,219
2017-08-21,225
2017-08-22,225
2017-08-23,225
2017-08-24,225
2017-08-25,225
2017-08-26,225
2017-08-27,225
2017-08-28,225
2017-08-29,229
2017-08-30,229
2017-08-31,229
2017-09-01,229
2017-09-02,229
2017-09-03,229
2017-09-04,229
2017-09-05,221
2017-09-06,221
2017-09-07,221
2017-09-08,221
2017-09-09,221
2017-09-10,221
2017-09-11,221
2017-09-12,221
2017-09-13,211
2017-09-14,211
2017-09-15,211
2017-09-16,211
2017-09-17,211
2017-09-18,211
2017-09-19,211
2017-09-20,200
2017-09-21,200
2017-09-22,200
2017-09-23,200
2017-09-24,200
2017-09-25,200
2017-09-26,200
2017-09-27,190
2017-09-28,190
2017-09-29,190
2017-09-30,190
2017-10-01,190
2017-10-02,190
2017-10-03,180
2017-10-04,180
2017-10-05,180
2017-10-06,180
2017-10-07,180
2017-10-08,180
2017-10-09,171
2017-10-10,171
2017-10-11,171
2017-10-12,171
2017-10-13,171
2017-10-14,171
2017-10-15,171
2017-10-16,162
2017-10-17,162
2017-10-18,162
2017-10-19,162
2017-10-20,162
2017-10-21,162
2017-10-22,162
2017-10-23,153
2017-10-24,153
2017-10-25,153
2017-10-26,153
2017-10-27,153
2017-10-28,153
2017-10-29,153
2017-10-30,146
2017-10-31,146
2017-11-01,146
2017-11-02,146
2017-11-03,146
2017-11-04,146
2017-11-05,146
2017-11-06,141
2017-11-07,141
2017-11-08,141
2017-11-09,141
2017-11-10,141
2017-11-11,141
2017-11-12,141
2017-11-13,137
2017-11-14,137
2017-11-15,137
2017-11-16,137
2017-11-17,137
2017-11-18,137
2017-11-19,137
2017-11-20,137
2017-11-21,138
2017-11-22,138
2017-11-23,138
2017-11-24,138
2017-11-25,138
2017-11-26,138
2017-11-27,138
2017-11-28,134
2017-11-29,134
2017-11-30,134
2017-12-01,134
2017-12-02,134
2017-12-03,134
2017-12-04,134
2017-12-05,131
2017-12-06,131
2017-12-07,131
2017-12-08,131
2017-12-09,131
2017-12-10,131
2017-12-11,131
2017-12-12,129
2017-12-13,129
2017-12-14,129
2017-12-15,129
2017-12-16,129
2017-12-17,129
2017-12-18,129
2017-12-19,135
2017-12-20,135
2017-12-21,135
2017-12-22,135
2017-12-23,135
2017-12-24,135
2017-12-25,135
2017-12-26,141
2017-12-27,141
2017-12-28,141
2017-12-29,141
2017-12-30,141
2017-12-31,141
2018-01-01,147
2018-01-02,147
2018-01-03,147
2018-01-04,147
2018-01-05,147
2018-01-06,147
2018-01-07,153
2018-01-08,153
2018-01-09,153
2018-01-10,153
2018-01-11,153
2018-01-12,153
2018-01-13,153
2018-01-14,159
2018-01-15,159
2018-01-16,159
2018-01-17,159
2018-01-18,159
2018-01-19,159
2018-01-20,165
2018-01-21,165
2018-01-22,165
2018-01-23,165
2018-01-24,165
2018-01-25,172
2018-01-26,172
2018-01-27,172
2018-01-28,172
2018-01-29,172
2018-01-30,172
2018-01-31,172
2018-02-01,172
2018-02-02,172
2018-02-03,172
2018-02-04,172
2018-02-05,165
2018-02-06,165
2018-02-07,165
2018-02-08,165
2018-02-09,165
2018-02-10,170
2018-02-11,170
2018-02-12,170
2018-02-13,170
2018-02-14,170
2018-02-15,161
2018-02-16,161
2018-02-17,161
2018-02-18,161
2018-02-19,161
2018-02-20,156
2018-02-21,156
2018-02-22,156
2018-02-23,156
2018-02-24,156
2018-02-25,153
2018-02-26,153
2018-02-27,153
2018-02-28,153
2018-03-01,153
2018-03-02,151
2018-03-03,151
2018-03-04,151
2018-03-05,151
2018-03-06,151
2018-03-07,145
2018-03-08,145
2018-03-09,145
2018-03-10,145
2018-03-11,145
2018-03-12,137
2018-03-13,137
2018-03-14,137
2018-03-15,137
2018-03-16,137
2018-03-17,131
2018-03-18,131
2018-03-19,131
2018-03-20,131
2018-03-21,131
2018-03-23,131
2018-03-24,131
2018-03-25,131
2018-03-26,131
2018-03-27,131
2018-03-28,131
2018-03-29,131
2018-03-30,131
2018-03-31,131
2018-04-01,131
2018-04-02,135
2018-04-03,135
2018-04-04,135
2018-04-05,135
2018-04-06,135
2018-04-07,135
2018-04-08,140
2018-04-09,140
2018-04-10,140
2018-04-11,140
2018-04-12,140
2018-04-13,140
2018-04-14,142
2018-04-15,142
2018-04-16,142
2018-04-17,142
2018-04-18,142
2018-04-19,142
2018-04-20,142
2018-04-21,142
2018-04-22,142
2018-04-23,142
2018-04-24,142
2018-04-25,142
2018-04-26,148
2018-04-27,148
2018-04-28,148
2018-04-29,148
2018-04-30,148
2018-05-01,148
2018-05-03,155
2018-05-04,155
2018-05-05,155
2018-05-06,155
2018-05-07,155
2018-05-08,162
2018-05-09,162
2018-05-10,162
2018-05-11,162
2018-05-12,162
2018-05-13,162
2018-05-14,171
2018-05-15,171
2018-05-16,171
2018-05-17,171
2018-05-18,171
2018-05-19,171
2018-05-20,180
2018-05-21,180
2018-05-22,180
2018-05-23,180
2018-05-24,180
2018-05-25,180
2018-05-26,186
2018-05-27,186
2018-05-28,186
2018-05-29,186
2018-05-30,186
2018-05-31,186
2018-06-01,191
2018-06-02,191
2018-06-03,191
2018-06-04,191
2018-06-05,191
2018-06-06,192
2018-06-07,192
2018-06-08,192
2018-06-09,192
2018-06-10,192
2018-06-11,192
2018-06-12,186
2018-06-13,186
2018-06-14,186
2018-06-15,186
2018-06-16,186
2018-06-17,176
2018-06-18,176
2018-06-19,176
2018-06-20,176
2018-06-21,176
2018-06-22,174
2018-06-23,174
2018-06-24,174
2018-06-25,174
2018-06-26,174
2018-06-27,174
2018-06-28,174
2018-06-29,174
2018-06-30,174
2018-07-01,174
2018-07-02,174
2018-07-03,174
2018-07-04,179
2018-07-05,179
2018-07-06,179
2018-07-07,179
2018-07-08,179
2018-07-09,172
2018-07-10,172
2018-07-11,172
2018-07-12,172
2018-07-13,172
2018-07-14,172
2018-07-15,172
2018-07-16,169
2018-07-17,169
2018-07-18,169
2018-07-19,169
2018-07-20,169
2018-07-21,171
2018-07-22,171
2018-07-23,171
2018-07-24,171
2018-07-25,167
2018-07-26,167
2018-07-27,167
2018-07-28,167
2018-07-29,170
2018-07-30,170
2018-07-31,170
2018-08-01,170
2018-08-02,177
2018-08-03,177
2018-08-04,177
2018-08-05,177
2018-08-06,177
2018-08-07,186
2018-08-08,186
2018-08-09,186
2018-08-10,186
2018-08-11,195
2018-08-12,195
2018-08-14,195
2018-08-16,186
2018-08-17,186
2018-08-18,186
2018-08-19,186
2018-08-20,178
2018-08-21,178
2018-08-22,178
2018-08-23,178
2018-08-24,178
2018-08-25,181
2018-08-26,181
2018-08-27,181
2018-08-28,181
2018-08-29,181
2018-08-30,190
2018-08-31,190
2018-09-01,190
2018-09-02,190
2018-09-03,200
2018-09-04,200
2018-09-05,200
2018-09-06,200
2018-09-07,200
2018-09-08,210
2018-09-09,210
2018-09-10,210
2018-09-11,210
2018-09-12,210
2018-09-13,210
2018-09-14,221
2018-09-15,221
2018-09-16,221
2018-09-17,221
2018-09-18,221
2018-09-19,230
2018-09-20,230
2018-09-21,230
2018-09-22,230
2018-09-23,230
2018-09-24,239
2018-09-25,239
2018-09-26,239
2018-09-27,239
2018-09-28,239
2018-09-29,239
2018-09-30,251
2018-10-01,251
2018-10-02,251
2018-10-03,251
2018-10-04,251
2018-10-05,262
2018-10-06,262
2018-10-07,262
2018-10-08,262
2018-10-09,271
2018-10-10,271
2018-10-11,271
2018-10-12,271
2018-10-13,279
2018-10-14,279
2018-10-15,279
2018-10-16,279
2018-10-17,279
2018-10-18,290
2018-10-19,290
2018-10-20,290
2018-10-21,290
2018-10-22,290
2018-10-23,302
2018-10-24,302
2018-10-25,302
2018-10-26,302
2018-10-27,302
2018-10-28,312
2018-10-29,312
2018-10-30,312
2018-10-31,312
2018-11-01,312
2018-11-03,327
2018-11-04,327
2018-11-05,343
2018-11-06,343
2018-11-07,343
2018-11-08,343
2018-11-09,360
2018-11-10,360
2018-11-11,360
2018-11-12,373
2018-11-13,373
2018-11-14,373
2018-11-15,373
2018-11-16,391
2018-11-17,391
2018-11-18,391
2018-11-19,391
2018-11-20,410
2018-11-21,410
2018-11-22,410
2018-11-23,410
2018-11-24,431
2018-11-25,431
2018-11-26,431
2018-11-27,453
2018-11-28,453
2018-11-29,453
2018-12-01,475
2018-12-02,475
2018-12-03,475
2018-12-04,499
2018-12-05,499
2018-12-07,499
2018-12-09,524
2018-12-10,524
2018-12-11,524
2018-12-12,551
2018-12-13,551
2018-12-14,551
2018-12-15,551
2018-12-16,578
2018-12-17,578
2018-12-18,578
2018-12-19,578
2018-12-20,599
2018-12-21,599
2018-12-22,599
2018-12-23,604
2018-12-24,604
2018-12-25,604
2018-12-26,617
2018-12-27,617
2018-12-28,617
2018-12-29,632
2018-12-30,632
2018-12-31,632
2019-01-01,655
2019-01-02,655
2019-01-03,655
2019-01-04,686
2019-01-05,686
2019-01-06,708
2019-01-08,708
2019-01-10,699
2019-01-11,699
2019-01-12,677
2019-01-13,677
2019-01-14,677
2019-01-15,656
2019-01-16,656
2019-01-17,656
2019-01-18,658
2019-01-19,658
2019-01-20,658
2019-01-21,690
2019-01-22,690
2019-01-23,690
2019-01-24,710
2019-01-25,710
2019-01-26,710
2019-01-27,729
2019-01-28,729
2019-01-29,729
2019-01-30,694
2019-01-31,694
2019-02-01,694
2019-02-02,663
2019-02-03,663
2019-02-04,663
2019-02-05,658
2019-02-06,658
2019-02-07,658
2019-02-08,633
2019-02-09,633
2019-02-10,633
2019-02-11,601
2019-02-12,601
2019-02-13,601
2019-02-14,570
2019-02-15,570
2019-02-16,570
2019-02-17,541
2019-02-18,541
2019-02-19,541
2019-02-20,513
2019-02-21,513
2019-02-22,513
2019-02-23,487
2019-02-24,487
2019-02-25,466
2019-02-26,466
2019-02-27,466
2019-02-28,466
2019-03-01,466
2019-03-02,479
2019-03-03,479
2019-03-04,479
2019-03-05,477
2019-03-06,477
2019-03-07,477
2019-03-08,477
2019-03-09,494
2019-03-10,494
2019-03-11,494
2019-03-12,518
2019-03-13,518
2019-03-14,518
2019-03-15,518
2019-03-16,543
2019-03-17,543
2019-03-18,543
2019-03-19,554
2019-03-20,554
2019-03-21,554
2019-03-22,562
2019-03-23,562
2019-03-24,537
2019-03-25,537
2019-03-26,537
2019-03-27,511
2019-03-28,511
2019-03-29,489
2019-03-30,489
2019-03-31,489
2019-04-01,497
2019-04-02,497
2019-04-03,497
2019-04-04,517
2019-04-05,517
2019-04-06,517
2019-04-07,540
2019-04-08,540
2019-04-09,540
2019-04-10,565
2019-04-11,565
2019-04-12,565
2019-04-13,589
2019-04-14,589
2019-04-15,589
2019-04-16,616
2019-04-17,616
2019-04-18,616
2019-04-19,642
2019-04-20,642
2019-04-21,642
2019-04-22,623
2019-04-23,623
2019-04-24,623
2019-04-25,592
2019-04-26,592
2019-04-27,592
2019-04-28,587
2019-04-29,587
2019-04-30,587
2019-05-01,587
2019-05-02,604
2019-05-03,604
2019-05-04,604
2019-05-05,635
2019-05-06,635
2019-05-07,635
2019-05-08,635
2019-05-09,665
2019-05-10,665
2019-05-11,665
2019-05-12,695
2019-05-13,695
2019-05-14,695
2019-05-15,695
2019-05-16,698
2019-05-17,698
2019-05-18,698
2019-05-19,698
2019-05-20,666
2019-05-21,666
2019-05-22,666
2019-05-23,666
2019-05-24,632
2019-05-25,632
2019-05-26,632
2019-05-27,600
2019-05-28,600
2019-05-29,600
2019-05-30,593
2019-05-31,593
2019-06-01,593
2019-06-02,593
2019-06-03,612
2019-06-04,612
2019-06-05,612
2019-06-06,584
2019-06-07,584
2019-06-08,584
2019-06-09,554
2019-06-10,554
2019-06-11,554
2019-06-12,554
2019-06-13,526
2019-06-14,526
2019-06-15,526
2019-06-16,500
2019-06-17,500
2019-06-18,500
2019-06-19,476
2019-06-20,476
2019-06-21,476
2019-06-22,453
2019-06-23,453
2019-06-24,453
2019-06-25,431
2019-06-26,431
2019-06-27,431
2019-06-28,411
2019-06-29,411
2019-06-30,392
2019-07-01,392
2019-07-02,392
2019-07-03,375
2019-07-04,375
2019-07-05,375
2019-07-06,357
2019-07-07,357
2019-07-08,357
2019-07-09,340
2019-07-10,340
2019-07-11,340
2019-07-12,324
2019-07-13,324
2019-07-14,324
2019-07-15,308
2019-07-16,308
2019-07-17,308
2019-07-18,293
2019-07-19,293
2019-07-20,293
2019-07-21,299
2019-07-22,299
2019-07-23,299
2019-07-24,309
2019-07-25,309
2019-07-26,309
2019-07-27,322
2019-07-28,322
2019-07-29,322
2019-07-30,338
2019-07-31,338
2019-08-01,338
2019-08-02,338
2019-08-03,355
2019-08-04,355
2019-08-05,355
2019-08-06,355
2019-08-07,372
2019-08-08,372
2019-08-09,372
2019-08-10,372
2019-08-11,391
2019-08-12,391
2019-08-13,391
2019-08-14,391
2019-08-15,388
2019-08-16,388
2019-08-17,388
2019-08-18,388
2019-08-19,393
2019-08-20,393
2019-08-21,393
2019-08-22,393
2019-08-23,393
2019-08-24,379
2019-08-24,379
2019-08-25,379
