date_obj,Adamantite%20limbs price
2016-02-20,4836
2016-02-21,4836
2016-02-22,4836
2016-02-23,4836
2016-02-24,4836
2016-02-25,4836
2016-02-26,4836
2016-02-27,4836
2016-02-28,4836
2016-02-29,4836
2016-03-01,4836
2016-03-02,4836
2016-03-03,4836
2016-03-04,4836
2016-03-05,4836
2016-03-06,4836
2016-03-07,4602
2016-03-08,4602
2016-03-09,4602
2016-03-10,4602
2016-03-11,4602
2016-03-12,4602
2016-03-13,4602
2016-03-14,4602
2016-03-15,4602
2016-03-16,4602
2016-03-17,4602
2016-03-18,4602
2016-03-19,4602
2016-03-20,4602
2016-03-21,4602
2016-03-22,4602
2016-03-23,4602
2016-03-24,4602
2016-03-25,4602
2016-03-26,4602
2016-03-27,4602
2016-03-28,4602
2016-03-29,4602
2016-03-30,4602
2016-03-31,4602
2016-04-01,4602
2016-04-02,4602
2016-04-03,4602
2016-04-04,4602
2016-04-05,4602
2016-04-06,4602
2016-04-07,4602
2016-04-08,4602
2016-04-09,4602
2016-04-10,4602
2016-04-11,4602
2016-04-12,4602
2016-04-13,4602
2016-04-14,4602
2016-04-15,4602
2016-04-16,4602
2016-04-17,4602
2016-04-18,4602
2016-04-19,4602
2016-04-20,4602
2016-04-21,4602
2016-04-22,4602
2016-04-23,4602
2016-04-24,4602
2016-04-25,4602
2016-04-26,4602
2016-04-27,4602
2016-04-28,4602
2016-04-29,4602
2016-04-30,4602
2016-05-01,4602
2016-05-02,4602
2016-05-03,4602
2016-05-04,4602
2016-05-05,4602
2016-05-06,4602
2016-05-07,4602
2016-05-08,4602
2016-05-09,4602
2016-05-10,4602
2016-05-11,4602
2016-05-12,4602
2016-05-13,4602
2016-05-14,4602
2016-05-15,4602
2016-05-16,4602
2016-05-17,4602
2016-05-18,4602
2016-05-19,4602
2016-05-21,4602
2016-05-22,4602
2016-05-23,4602
2016-05-24,4602
2016-05-25,4602
2016-05-26,4602
2016-05-27,4602
2016-05-28,4602
2016-05-29,4398
2016-05-30,4398
2016-05-31,4398
2016-06-01,4398
2016-06-02,4398
2016-06-03,4398
2016-06-04,4398
2016-06-05,4398
2016-06-06,4398
2016-06-07,4398
2016-06-08,4398
2016-06-09,4398
2016-06-10,4398
2016-06-11,4398
2016-06-12,4398
2016-06-13,4398
2016-06-14,4398
2016-06-15,4398
2016-06-16,4398
2016-06-17,4398
2016-06-18,4398
2016-06-19,4398
2016-06-20,4398
2016-06-21,4398
2016-06-22,4398
2016-06-23,4398
2016-06-24,4398
2016-06-25,4398
2016-06-26,4398
2016-06-27,4398
2016-06-28,4398
2016-06-29,4398
2016-06-30,4398
2016-07-01,4398
2016-07-02,4398
2016-07-03,4398
2016-07-04,4398
2016-07-05,4398
2016-07-06,4398
2016-07-07,4398
2016-07-08,4398
2016-07-09,4398
2016-07-10,4398
2016-07-11,4398
2016-07-12,4398
2016-07-13,4398
2016-07-14,4398
2016-07-15,4398
2016-07-16,4398
2016-07-17,4398
2016-07-18,4398
2016-07-23,4398
2016-07-24,4398
2016-07-25,4398
2016-07-26,4398
2016-07-27,4398
2016-07-28,4398
2016-07-29,4398
2016-07-30,4398
2016-07-31,4398
2016-08-01,4398
2016-08-02,4398
2016-08-03,4398
2016-08-04,4398
2016-08-05,4398
2016-08-06,4398
2016-08-07,4398
2016-08-08,4398
2016-08-09,4398
2016-08-10,4398
2016-08-11,4398
2016-08-12,4398
2016-08-13,4398
2016-08-14,4398
2016-08-15,4398
2016-08-16,4398
2016-08-17,4398
2016-08-18,4398
2016-08-19,4398
2016-08-20,4398
2016-08-21,4398
2016-08-22,4398
2016-08-23,4398
2016-08-24,4398
2016-08-25,4398
2016-08-26,4398
2016-08-28,4398
2016-08-31,4398
2016-09-01,4398
2016-09-02,4398
2016-09-03,4398
2016-09-04,4398
2016-09-05,4398
2016-09-06,4398
2016-09-07,4398
2016-09-08,4398
2016-09-09,4398
2016-09-10,4398
2016-09-11,4232
2016-09-12,4232
2016-09-13,4232
2016-09-14,4232
2016-09-15,4232
2016-09-16,4232
2016-09-17,4232
2016-09-18,4232
2016-09-19,4232
2016-09-20,4232
2016-09-21,4232
2016-09-22,4232
2016-09-23,4232
2016-09-24,4232
2016-09-25,4232
2016-09-26,4232
2016-09-27,4232
2016-09-28,4232
2016-09-29,4232
2016-09-30,4232
2016-10-01,4232
2016-10-02,4232
2016-10-03,4232
2016-10-04,4232
2016-10-05,4232
2016-10-06,4232
2016-10-07,4232
2016-10-08,4232
2016-10-09,4232
2016-10-10,4232
2016-10-11,4232
2016-10-12,4232
2016-10-13,4232
2016-10-14,4232
2016-10-15,4232
2016-10-16,4232
2016-10-17,4232
2016-10-18,4232
2016-10-19,4232
2016-10-20,4232
2016-10-21,4232
2016-10-22,4232
2016-10-23,4232
2016-10-24,4232
2016-10-25,4232
2016-10-26,4232
2016-10-27,4232
2016-10-28,4232
2016-10-29,4232
2016-10-30,4232
2016-10-31,4232
2016-11-01,4232
2016-11-02,4232
2016-11-03,4232
2016-11-04,4232
2016-11-05,4232
2016-11-06,4232
2016-11-07,4232
2016-11-08,4232
2016-11-09,4232
2016-11-10,4232
2016-11-11,4232
2016-11-12,4232
2016-11-13,4232
2016-11-14,4232
2016-11-15,4232
2016-12-07,4232
2016-12-08,4232
2016-12-09,4232
2016-12-10,4232
2016-12-11,4232
2016-12-12,4232
2016-12-13,4232
2016-12-14,4232
2016-12-15,4232
2016-12-16,4232
2016-12-17,4232
2016-12-18,4232
2016-12-19,4232
2016-12-20,4232
2016-12-21,4232
2016-12-22,4232
2016-12-23,4025
2016-12-24,4025
2016-12-25,4025
2016-12-26,4025
2016-12-27,4025
2016-12-28,4025
2016-12-29,4025
2016-12-30,4025
2016-12-31,4025
2017-01-01,4025
2017-01-02,4025
2017-01-03,4025
2017-01-04,4025
2017-01-05,4025
2017-01-06,4025
2017-01-07,4025
2017-01-08,4025
2017-01-09,4025
2017-01-10,4025
2017-01-11,4025
2017-01-12,4025
2017-01-13,4025
2017-01-14,4025
2017-01-15,4025
2017-01-16,4025
2017-01-17,4025
2017-01-18,4025
2017-01-19,4025
2017-01-20,4025
2017-01-21,4025
2017-01-22,4025
2017-01-23,4025
2017-01-27,4025
2017-01-28,4025
2017-01-29,4025
2017-01-30,4025
2017-01-31,4025
2017-02-01,4025
2017-02-02,4025
2017-02-03,4025
2017-02-04,4025
2017-02-05,4025
2017-02-06,4025
2017-02-07,4025
2017-02-08,4025
2017-02-09,4025
2017-02-10,4025
2017-02-11,4025
2017-02-12,4025
2017-02-13,4025
2017-02-14,4025
2017-02-15,4025
2017-02-16,4025
2017-02-17,4025
2017-02-18,4025
2017-02-19,4025
2017-02-20,4025
2017-02-21,3841
2017-02-22,3841
2017-02-23,3841
2017-02-24,3841
2017-02-25,3841
2017-02-26,3841
2017-02-27,3841
2017-02-28,3841
2017-03-01,3841
2017-03-02,3841
2017-03-03,3841
2017-03-04,3841
2017-03-05,3841
2017-03-06,3841
2017-03-07,3841
2017-03-08,3841
2017-03-09,3841
2017-03-10,3841
2017-03-11,3841
2017-03-12,3841
2017-03-13,3841
2017-03-14,3841
2017-03-15,3841
2017-03-16,3841
2017-03-17,3841
2017-03-18,3841
2017-03-19,3841
2017-03-20,3841
2017-03-21,3841
2017-03-22,3841
2017-03-23,3841
2017-03-24,3841
2017-03-25,3841
2017-03-26,3841
2017-03-27,3841
2017-03-28,3841
2017-03-29,3841
2017-03-30,3841
2017-03-31,3841
2017-04-01,3841
2017-04-02,3841
2017-04-03,3841
2017-04-04,3841
2017-04-05,3841
2017-04-12,1640
2017-04-13,1640
2017-04-14,1640
2017-04-15,1640
2017-04-16,1640
2017-04-17,1640
2017-04-18,1640
2017-04-19,1640
2017-04-20,1640
2017-04-21,1640
2017-04-22,1640
2017-04-23,1640
2017-04-24,1640
2017-04-25,1640
2017-04-26,1640
2017-04-27,1640
2017-04-28,1640
2017-04-29,1640
2017-04-30,1640
2017-05-01,1640
2017-05-02,1640
2017-05-03,1640
2017-05-04,1640
2017-05-05,1640
2017-05-06,1640
2017-05-07,1640
2017-05-08,1640
2017-05-09,1640
2017-05-10,1640
2017-05-11,1640
2017-05-12,1640
2017-05-13,1640
2017-05-14,1640
2017-05-15,1640
2017-05-16,1640
2017-05-17,1640
2017-05-18,1640
2017-05-19,1640
2017-05-20,1640
2017-05-21,1640
2017-05-22,1640
2017-05-23,1640
2017-05-24,1640
2017-05-25,1640
2017-05-26,1704
2017-05-27,1704
2017-05-28,1704
2017-05-29,1704
2017-05-30,1704
2017-05-31,1704
2017-06-01,1704
2017-06-02,1704
2017-06-03,1704
2017-06-04,1704
2017-06-05,1704
2017-06-06,1704
2017-06-07,1704
2017-06-08,1704
2017-06-09,1704
2017-06-10,1704
2017-06-11,1704
2017-06-12,1704
2017-06-13,1704
2017-06-14,1704
2017-06-15,1704
2017-06-16,1704
2017-06-17,1704
2017-06-18,1704
2017-06-19,1704
2017-06-20,1704
2017-06-21,1704
2017-06-22,1704
2017-06-23,1704
2017-06-24,1704
2017-06-25,1704
2017-06-26,1704
2017-06-27,1704
2017-06-28,1704
2017-06-29,1704
2017-06-30,1704
2017-07-01,1704
2017-07-02,1704
2017-07-03,1704
2017-07-04,1704
2017-07-05,1704
2017-07-06,1704
2017-07-07,1704
2017-07-08,1704
2017-07-09,1704
2017-07-13,1704
2017-07-14,1704
2017-07-15,1704
2017-07-16,1704
2017-07-17,1770
2017-07-18,1770
2017-07-19,1770
2017-07-20,1770
2017-07-21,1770
2017-07-22,1770
2017-07-23,1770
2017-07-24,1770
2017-07-25,1770
2017-07-26,1770
2017-07-27,1770
2017-07-28,1770
2017-07-29,1770
2017-07-30,1770
2017-07-31,1770
2017-08-01,1770
2017-08-02,1770
2017-08-03,1770
2017-08-04,1770
2017-08-05,1770
2017-08-06,1770
2017-08-07,1770
2017-08-08,1770
2017-08-09,1770
2017-08-10,1770
2017-08-11,1770
2017-08-12,1770
2017-08-13,1770
2017-08-14,1770
2017-08-15,1770
2017-08-16,1770
2017-08-17,1770
2017-08-18,1770
2017-08-19,1770
2017-08-20,1770
2017-08-21,1770
2017-08-22,1770
2017-08-23,1770
2017-08-24,1770
2017-08-25,1770
2017-08-26,1770
2017-08-27,1770
2017-08-28,1770
2017-08-29,1770
2017-08-30,1770
2017-08-31,1770
2017-09-01,1770
2017-09-02,1770
2017-09-03,1831
2017-09-04,1831
2017-09-05,1831
2017-09-06,1831
2017-09-07,1831
2017-09-08,1831
2017-09-09,1831
2017-09-10,1831
2017-09-11,1831
2017-09-12,1831
2017-09-13,1831
2017-09-14,1831
2017-09-15,1831
2017-09-16,1831
2017-09-17,1831
2017-09-18,1831
2017-09-19,1831
2017-09-20,1831
2017-09-21,1831
2017-09-22,1831
2017-09-23,1831
2017-09-24,1831
2017-09-25,1831
2017-09-26,1831
2017-09-27,1831
2017-09-28,1831
2017-09-29,1831
2017-09-30,1831
2017-10-01,1831
2017-10-02,1831
2017-10-03,1831
2017-10-04,1831
2017-10-05,1831
2017-10-06,1831
2017-10-07,1831
2017-10-08,1831
2017-10-09,1831
2017-10-10,1831
2017-10-11,1831
2017-10-12,1831
2017-10-13,1831
2017-10-14,1831
2017-10-15,1831
2017-10-16,1831
2017-10-17,1831
2017-10-18,1831
2017-10-19,1831
2017-10-20,1831
2017-10-21,1831
2017-10-22,1831
2017-10-23,1831
2017-10-24,1831
2017-10-25,1831
2017-10-26,1831
2017-10-27,1831
2017-10-28,1831
2017-10-29,1831
2017-10-30,1831
2017-10-31,1831
2017-11-01,1831
2017-11-02,1831
2017-11-03,1831
2017-11-04,1831
2017-11-05,1831
2017-11-06,1831
2017-11-07,1831
2017-11-08,1831
2017-11-09,1831
2017-11-10,1831
2017-11-11,1831
2017-11-12,1911
2017-11-13,1911
2017-11-14,1911
2017-11-15,1911
2017-11-16,1911
2017-11-17,1911
2017-11-18,1911
2017-11-19,1911
2017-11-20,1911
2017-11-21,1911
2017-11-22,1911
2017-11-23,1911
2017-11-24,1911
2017-11-25,1911
2017-11-26,1911
2017-11-27,1911
2017-11-28,1911
2017-11-29,1911
2017-11-30,1911
2017-12-01,1911
2017-12-02,1911
2017-12-03,1911
2017-12-04,1911
2017-12-05,1911
2017-12-06,1911
2017-12-07,1911
2017-12-08,1911
2017-12-09,1911
2017-12-10,1911
2017-12-11,1911
2017-12-12,1911
2017-12-13,1911
2017-12-14,1911
2017-12-15,1911
2017-12-16,1911
2017-12-17,1911
2017-12-18,1911
2017-12-19,1911
2017-12-20,1911
2017-12-21,1911
2017-12-22,1911
2017-12-23,1911
2017-12-24,1911
2017-12-25,1911
2017-12-26,1911
2017-12-27,1911
2017-12-28,1911
2017-12-29,1911
2017-12-30,1911
2017-12-31,1911
2018-01-01,1911
2018-01-02,1911
2018-01-03,1911
2018-01-04,1911
2018-01-05,1911
2018-01-06,1911
2018-01-07,1911
2018-01-08,1911
2018-01-09,1911
2018-01-10,1911
2018-01-11,1911
2018-01-12,1911
2018-01-13,1911
2018-01-14,1911
2018-01-15,1911
2018-01-16,1911
2018-01-17,1911
2018-01-18,1911
2018-01-19,1911
2018-01-20,1985
2018-01-21,1985
2018-01-22,1985
2018-01-23,1985
2018-01-24,1985
2018-01-25,1985
2018-01-26,1985
2018-01-27,1985
2018-01-28,1985
2018-01-29,1985
2018-01-30,1985
2018-01-31,1985
2018-02-01,1985
2018-02-02,1985
2018-02-03,1985
2018-02-04,1985
2018-02-05,1985
2018-02-06,1985
2018-02-07,1985
2018-02-08,1985
2018-02-09,1985
2018-02-10,1985
2018-02-11,1985
2018-02-12,1985
2018-02-13,1985
2018-02-14,1985
2018-02-15,1985
2018-02-16,1985
2018-02-17,1985
2018-02-18,1985
2018-02-19,1985
2018-02-20,1985
2018-02-21,1985
2018-02-22,1985
2018-02-23,1985
2018-02-24,1985
2018-02-25,1985
2018-02-26,1985
2018-02-27,1985
2018-02-28,2049
2018-03-01,2049
2018-03-02,2049
2018-03-03,2049
2018-03-04,2049
2018-03-05,2049
2018-03-06,2049
2018-03-07,2049
2018-03-08,2049
2018-03-09,2049
2018-03-10,2049
2018-03-11,2049
2018-03-12,2049
2018-03-13,2049
2018-03-14,2049
2018-03-15,2049
2018-03-16,2049
2018-03-17,2049
2018-03-18,2049
2018-03-19,2049
2018-03-20,2049
2018-03-21,2049
2018-03-22,2049
2018-03-23,2049
2018-03-24,2049
2018-03-25,2049
2018-03-26,2049
2018-03-27,2049
2018-03-28,2049
2018-03-29,2049
2018-03-30,2049
2018-03-31,2049
2018-04-01,2049
2018-04-02,2049
2018-04-03,2049
2018-04-04,2078
2018-04-05,2078
2018-04-06,2078
2018-04-07,2078
2018-04-08,2078
2018-04-09,2078
2018-04-10,2078
2018-04-11,2078
2018-04-12,2078
2018-04-13,2078
2018-04-14,2078
2018-04-15,2078
2018-04-16,2078
2018-04-17,2078
2018-04-18,2078
2018-04-19,2078
2018-04-20,2078
2018-04-21,2078
2018-04-22,2078
2018-04-23,2078
2018-04-24,2078
2018-04-25,2078
2018-04-26,2078
2018-04-27,2078
2018-04-28,2078
2018-04-29,2078
2018-04-30,2078
2018-05-01,2078
2018-05-02,2078
2018-05-03,2078
2018-05-04,2078
2018-05-05,2078
2018-05-06,2078
2018-05-07,2078
2018-05-08,2078
2018-05-09,2078
2018-05-10,2000
2018-05-11,2000
2018-05-12,2000
2018-05-13,2000
2018-05-14,2000
2018-05-15,2000
2018-05-16,2000
2018-05-17,2000
2018-05-18,2000
2018-05-19,2000
2018-05-20,2000
2018-05-21,2000
2018-05-22,2000
2018-05-23,2000
2018-05-24,2000
2018-05-25,2000
2018-05-26,2000
2018-05-27,2000
2018-05-28,2000
2018-05-29,2000
2018-05-30,2000
2018-05-31,2000
2018-06-01,2000
2018-06-02,2000
2018-06-03,2000
2018-06-04,2000
2018-06-05,2000
2018-06-06,2000
2018-06-07,2000
2018-06-08,2000
2018-06-09,2000
2018-06-10,2000
2018-06-11,2000
2018-06-12,2000
2018-06-13,2000
2018-06-14,2000
2018-06-15,2000
2018-06-16,2000
2018-06-17,2000
2018-06-18,2000
2018-06-19,2000
2018-06-20,2000
2018-06-21,2000
2018-06-22,2000
2018-06-23,2000
2018-06-24,1919
2018-06-25,1919
2018-06-26,1919
2018-06-27,1919
2018-06-28,1919
2018-06-29,1919
2018-06-30,1919
2018-07-01,1919
2018-07-02,1919
2018-07-03,1919
2018-07-04,1919
2018-07-05,1919
2018-07-06,1919
2018-07-07,1919
2018-07-08,1919
2018-07-09,1919
2018-07-10,1919
2018-07-11,1919
2018-07-12,1919
2018-07-13,1919
2018-07-14,1919
2018-07-15,1919
2018-07-16,1919
2018-07-17,1919
2018-07-18,1919
2018-07-19,1919
2018-07-20,1919
2018-07-21,1919
2018-07-22,1919
2018-07-23,1919
2018-07-24,1919
2018-07-25,1919
2018-07-26,1919
2018-07-27,1919
2018-07-28,1919
2018-07-29,1919
2018-07-30,1919
2018-07-31,1919
2018-08-01,1919
2018-08-02,1919
2018-08-03,1919
2018-08-04,1919
2018-08-05,1919
2018-08-06,1919
2018-08-07,1919
2018-08-08,1919
2018-08-09,1919
2018-08-10,1919
2018-08-11,1927
2018-08-12,1927
2018-08-14,1927
2018-08-16,1927
2018-08-17,1927
2018-08-18,1927
2018-08-19,1927
2018-08-20,1927
2018-08-21,1927
2018-08-22,1927
2018-08-23,1927
2018-08-24,1927
2018-08-25,1927
2018-08-26,1927
2018-08-27,1927
2018-08-28,1927
2018-08-29,1927
2018-08-30,1927
2018-08-31,1927
2018-09-01,1973
2018-09-02,1973
2018-09-03,1973
2018-09-04,1973
2018-09-05,1973
2018-09-06,1973
2018-09-07,1973
2018-09-08,1973
2018-09-09,1973
2018-09-10,1973
2018-09-11,1973
2018-09-12,1973
2018-09-13,1973
2018-09-14,1973
2018-09-15,1973
2018-09-16,1973
2018-09-17,1973
2018-09-18,1973
2018-09-19,1973
2018-09-20,1973
2018-09-21,1973
2018-09-22,2045
2018-09-23,2045
2018-09-24,2045
2018-09-25,2045
2018-09-26,2045
2018-09-27,2045
2018-09-28,2045
2018-09-29,2045
2018-09-30,2045
2018-10-01,2045
2018-10-02,2045
2018-10-03,2045
2018-10-04,2045
2018-10-05,2045
2018-10-06,2045
2018-10-07,2045
2018-10-08,2045
2018-10-09,2045
2018-10-10,2045
2018-10-11,2045
2018-10-12,2045
2018-10-13,2045
2018-10-14,2045
2018-10-15,2045
2018-10-16,2045
2018-10-17,2045
2018-10-18,2045
2018-10-19,2045
2018-10-20,2045
2018-10-21,2045
2018-10-22,2045
2018-10-23,2045
2018-10-24,2085
2018-10-25,2085
2018-10-26,2085
2018-10-27,2085
2018-10-28,2085
2018-10-29,2085
2018-10-30,2085
2018-10-31,2085
2018-11-01,2085
2018-11-03,2085
2018-11-04,2085
2018-11-05,2085
2018-11-06,2085
2018-11-07,2085
2018-11-08,2085
2018-11-09,2085
2018-11-10,2085
2018-11-11,2085
2018-11-12,2085
2018-11-13,2091
2018-11-14,2091
2018-11-15,2091
2018-11-16,2091
2018-11-17,2091
2018-11-18,2091
2018-11-19,2091
2018-11-20,2091
2018-11-21,2091
2018-11-22,2175
2018-11-23,2175
2018-11-24,2175
2018-11-25,2175
2018-11-26,2175
2018-11-27,2175
2018-11-28,2175
2018-11-29,2175
2018-12-01,2175
2018-12-02,2175
2018-12-03,2175
2018-12-04,2085
2018-12-05,2085
2018-12-07,2085
2018-12-09,2085
2018-12-10,2085
2018-12-11,2085
2018-12-12,2085
2018-12-13,2085
2018-12-14,2085
2018-12-15,2085
2018-12-16,2085
2018-12-17,2085
2018-12-18,2085
2018-12-19,2085
2018-12-20,2085
2018-12-21,2085
2018-12-22,2085
2018-12-23,2085
2018-12-24,2085
2018-12-25,1996
2018-12-26,1996
2018-12-27,1996
2018-12-28,1996
2018-12-29,1996
2018-12-30,1996
2018-12-31,1996
2019-01-01,1996
2019-01-02,1996
2019-01-03,1996
2019-01-04,1996
2019-01-05,1996
2019-01-06,1996
2019-01-08,1996
2019-01-10,1996
2019-01-11,1996
2019-01-12,1996
2019-01-13,1996
2019-01-14,2031
2019-01-15,2031
2019-01-16,2031
2019-01-17,2031
2019-01-18,2031
2019-01-19,2031
2019-01-20,2031
2019-01-21,2031
2019-01-22,2031
2019-01-23,2031
2019-01-24,2031
2019-01-25,2031
2019-01-26,2031
2019-01-27,2031
2019-01-28,2031
2019-01-29,2031
2019-01-30,2031
2019-01-31,2031
2019-02-01,2031
2019-02-02,2031
2019-02-03,2031
2019-02-04,2031
2019-02-05,2031
2019-02-06,2031
2019-02-07,1986
2019-02-08,1986
2019-02-09,1986
2019-02-10,1986
2019-02-11,1986
2019-02-12,1986
2019-02-13,1986
2019-02-14,1986
2019-02-15,1986
2019-02-16,1986
2019-02-17,1986
2019-02-18,1986
2019-02-19,1986
2019-02-20,1986
2019-02-21,1986
2019-02-22,1986
2019-02-23,1986
2019-02-24,1986
2019-02-25,1986
2019-02-26,2014
2019-02-27,2014
2019-02-28,2014
2019-03-01,2014
2019-03-02,2014
2019-03-03,2014
2019-03-04,2014
2019-03-05,2014
2019-03-06,2014
2019-03-07,2014
2019-03-08,2014
2019-03-09,2014
2019-03-10,2014
2019-03-11,2014
2019-03-12,2014
2019-03-13,2014
2019-03-14,2014
2019-03-15,2014
