date_obj,Fremennik%20red%20shirt price
2019-03-21,728
2019-03-22,728
2019-03-23,728
2019-03-24,725
2019-03-25,725
2019-03-26,725
2019-03-27,725
2019-03-28,721
2019-03-29,721
2019-03-30,721
2019-03-31,721
2019-04-01,709
2019-04-02,709
2019-04-03,709
2019-04-04,709
2019-04-05,709
2019-04-06,709
2019-04-07,709
2019-04-08,709
2019-04-09,687
2019-04-10,687
2019-04-11,687
2019-04-12,702
2019-04-13,702
2019-04-14,702
2019-04-15,690
2019-04-16,690
2019-04-17,690
2019-04-18,690
2019-04-19,659
2019-04-20,659
2019-04-21,659
2019-04-22,641
2019-04-23,641
2019-04-24,641
2019-04-25,646
2019-04-26,646
2019-04-27,646
2019-04-28,646
2019-04-29,655
2019-04-30,655
2019-05-01,655
2019-05-02,655
2019-05-03,663
2019-05-04,663
2019-05-05,663
2019-05-06,663
2019-05-07,663
2019-05-08,688
2019-05-09,688
2019-05-10,688
2019-05-11,688
2019-05-12,688
2019-05-13,697
2019-05-14,697
2019-05-15,697
2019-05-16,697
2019-05-17,697
2019-05-18,699
2019-05-19,699
2019-05-20,699
2019-05-21,699
2019-05-22,686
2019-05-23,686
2019-05-24,686
2019-05-25,686
2019-05-26,686
2019-05-27,706
2019-05-28,706
2019-05-29,706
2019-05-30,706
2019-05-31,695
2019-06-01,695
2019-06-02,695
2019-06-03,695
2019-06-04,708
2019-06-05,708
2019-06-06,708
2019-06-07,708
2019-06-08,702
2019-06-09,702
2019-06-10,702
2019-06-11,702
2019-06-12,702
2019-06-13,703
2019-06-14,703
2019-06-15,703
2019-06-16,703
2019-06-17,703
2019-06-18,697
2019-06-19,697
2019-06-20,697
2019-06-21,697
2019-06-22,709
2019-06-23,709
2019-06-24,709
2019-06-25,709
2019-06-26,709
2019-06-27,721
2019-06-28,721
2019-06-29,721
2019-06-30,721
2019-07-01,721
2019-07-02,743
2019-07-03,743
2019-07-04,743
2019-07-05,743
2019-07-06,743
2019-07-07,765
2019-07-08,765
2019-07-09,765
2019-07-10,765
2019-07-11,765
2019-07-12,790
2019-07-13,790
2019-07-14,790
2019-07-15,790
2019-07-16,790
2019-07-17,825
2019-07-18,825
2019-07-19,825
2019-07-20,825
2019-07-21,825
2019-07-22,825
2019-07-23,820
2019-07-24,820
2019-07-25,820
2019-07-26,820
2019-07-27,820
2019-07-28,832
2019-07-29,832
2019-07-30,832
2019-07-31,832
2019-08-01,832
2019-08-02,863
2019-08-03,863
2019-08-04,863
2019-08-05,863
2019-08-06,863
2019-08-07,880
2019-08-08,880
2019-08-09,880
2019-08-10,880
2019-08-11,880
2019-08-12,880
2019-08-13,846
2019-08-14,846
2019-08-15,846
2019-08-16,846
2019-08-17,804
2019-08-18,804
2019-08-19,804
2019-08-20,804
2019-08-21,769
2019-08-22,769
2019-08-23,769
2019-08-24,769
2019-08-24,769
2019-08-25,769
2019-08-25,769
2019-08-26,760
2019-08-26,760
2019-08-27,760
2019-08-27,760
2019-08-28,760
2019-08-29,760
2019-08-30,760
2019-08-31,760
2019-09-01,760
2019-09-02,745
2019-09-03,745
2019-09-04,745
2019-09-05,745
2019-09-06,745
2019-09-07,742
2019-09-08,742
2019-09-09,742
2019-09-10,742
2019-09-11,742
2019-09-12,705
2019-09-13,705
2019-09-14,705
2019-09-15,705
2019-09-16,671
2019-09-17,671
2019-09-18,671
2019-09-19,671
2019-09-20,671
2019-09-21,639
2019-09-22,639
2019-09-23,639
2019-09-24,639
2019-09-25,639
2019-09-26,633
2019-09-27,633
2019-09-28,633
2019-09-29,633
2019-09-30,633
2019-10-01,655
2019-10-02,655
2019-10-03,655
2019-10-04,655
2019-10-05,655
2019-10-06,655
2019-10-07,675
2019-10-08,675
2019-10-09,675
2019-10-10,675
2019-10-11,675
2019-10-12,675
2019-10-13,704
2019-10-14,704
2019-10-15,704
2019-10-16,704
2019-10-17,704
2019-10-18,704
2019-10-19,704
2019-10-20,700
2019-10-21,700
2019-10-22,700
2019-10-23,700
2019-10-24,700
2019-10-25,700
2019-10-26,700
2019-10-27,704
2019-10-28,704
2019-10-29,704
2019-10-30,704
2019-10-31,704
2019-11-01,704
2019-11-02,704
2019-11-03,711
2019-11-04,711
2019-11-05,711
2019-11-06,711
2019-11-07,711
2019-11-08,711
2019-11-09,680
2019-11-10,680
2019-11-11,680
2019-11-12,680
2019-11-13,680
2019-11-14,674
2019-11-15,674
2019-11-16,674
2019-11-17,674
2019-11-18,674
2019-11-19,674
2019-11-20,655
2019-11-21,655
2019-11-22,655
2019-11-23,655
2019-11-24,655
2019-11-25,655
2019-11-26,671
2019-11-27,671
2019-11-28,671
2019-11-29,671
2019-11-30,671
2019-12-01,671
2019-12-02,671
2019-12-03,680
2019-12-04,680
2019-12-05,680
2019-12-06,680
2019-12-07,680
2019-12-08,680
2019-12-09,707
2019-12-10,707
2019-12-11,707
2019-12-12,707
2019-12-13,707
2019-12-14,730
2019-12-15,730
2019-12-16,730
2019-12-17,730
2019-12-18,730
2019-12-19,740
2019-12-20,740
2019-12-21,740
2019-12-22,740
2019-12-23,740
2019-12-24,768
2019-12-25,768
2019-12-26,768
2019-12-27,768
2019-12-28,768
2019-12-29,768
2019-12-30,762
2019-12-31,762
2020-01-01,762
2020-01-02,762
2020-01-03,762
2020-01-04,744
2020-01-05,744
2020-01-06,744
2020-01-07,744
2020-01-08,744
2020-01-09,768
2020-01-10,768
2020-01-11,768
2020-01-12,768
2020-01-13,768
2020-01-14,796
2020-01-15,796
2020-01-16,796
2020-01-17,796
2020-01-18,796
2020-01-19,836
2020-01-20,836
2020-01-21,836
2020-01-22,836
2020-01-23,836
2020-01-24,836
2020-01-25,836
2020-01-26,860
2020-01-27,860
2020-01-28,860
2020-01-29,860
2020-01-30,860
2020-01-31,860
2020-02-01,863
2020-02-02,863
2020-02-03,863
2020-02-04,863
2020-02-05,863
2020-02-06,873
2020-02-07,873
2020-02-08,873
2020-02-09,873
2020-02-10,873
2020-02-11,856
2020-02-12,856
2020-02-13,856
2020-02-14,856
2020-02-15,856
2020-02-16,856
2020-02-17,846
2020-02-18,846
2020-02-19,846
2020-02-20,846
2020-02-21,846
2020-02-22,863
2020-02-23,863
2020-02-24,863
2020-02-25,863
2020-02-26,863
2020-02-27,863
2020-02-28,891
2020-02-29,891
2020-03-01,891
2020-03-02,891
2020-03-03,891
2020-03-04,891
2020-03-05,906
2020-03-06,906
2020-03-07,906
2020-03-08,906
2020-03-09,906
2020-03-10,906
2020-03-11,910
2020-03-12,910
2020-03-13,910
2020-03-14,910
2020-03-15,910
2020-03-16,916
2020-03-17,916
2020-03-18,916
2020-03-19,916
2020-03-20,916
2020-03-21,906
2020-03-22,906
2020-03-23,906
2020-03-24,906
2020-03-25,878
2020-03-26,878
2020-03-27,878
2020-03-28,878
2020-03-29,853
2020-03-30,853
2020-03-31,853
2020-04-01,853
2020-04-02,846
2020-04-03,846
2020-04-04,846
2020-04-05,846
2020-04-06,853
2020-04-07,853
2020-04-08,853
2020-04-09,853
2020-04-10,890
2020-04-11,890
2020-04-12,890
2020-04-13,934
2020-04-14,934
2020-04-15,934
2020-04-16,934
2020-04-17,949
2020-04-18,949
2020-04-19,949
2020-04-20,950
2020-04-21,950
2020-04-22,950
2020-04-23,950
2020-04-24,930
2020-04-25,930
2020-04-26,930
2020-04-27,930
2020-04-28,936
2020-04-29,936
2020-04-30,936
2020-05-01,936
2020-05-02,965
2020-05-03,965
2020-05-04,965
2020-05-05,965
2020-05-06,965
2020-05-07,983
2020-05-08,983
2020-05-09,983
2020-05-10,983
2020-05-11,1005
2020-05-12,1005
2020-05-13,1005
