date_obj,Harpoon price
2016-10-26,331
2016-10-27,331
2016-10-28,331
2016-10-29,328
2016-10-30,328
2016-10-31,328
2016-11-01,328
2016-11-02,328
2016-11-03,335
2016-11-04,335
2016-11-05,341
2016-11-06,341
2016-11-07,354
2016-11-08,354
2016-11-09,351
2016-11-10,351
2016-11-11,355
2016-11-12,355
2016-11-13,360
2016-11-14,360
2016-11-15,357
2016-12-07,381
2016-12-08,381
2016-12-09,377
2016-12-10,377
2016-12-11,381
2016-12-12,381
2016-12-13,373
2016-12-14,373
2016-12-15,375
2016-12-16,375
2016-12-17,374
2016-12-18,374
2016-12-19,370
2016-12-20,370
2016-12-21,373
2016-12-22,373
2016-12-23,380
2016-12-24,380
2016-12-25,364
2016-12-26,364
2016-12-27,345
2016-12-28,345
2016-12-29,333
2016-12-30,333
2016-12-31,322
2017-01-01,322
2017-01-02,305
2017-01-03,305
2017-01-04,289
2017-01-05,289
2017-01-06,274
2017-01-07,270
2017-01-08,270
2017-01-09,257
2017-01-10,257
2017-01-11,244
2017-01-12,244
2017-01-13,231
2017-01-14,231
2017-01-15,223
2017-01-16,223
2017-01-17,211
2017-01-18,211
2017-01-19,210
2017-01-20,210
2017-01-21,210
2017-01-22,210
2017-01-23,204
2017-01-27,186
2017-01-28,186
2017-01-29,181
2017-01-30,181
2017-01-31,178
2017-02-01,177
2017-02-02,177
2017-02-03,176
2017-02-04,176
2017-02-05,177
2017-02-06,177
2017-02-07,175
2017-02-08,179
2017-02-09,179
2017-02-10,175
2017-02-11,175
2017-02-12,175
2017-02-13,175
2017-02-14,177
2017-02-15,177
2017-02-16,186
2017-02-18,191
2017-02-19,199
2017-02-20,199
2017-02-21,204
2017-02-22,204
2017-02-23,212
2017-02-24,212
2017-02-25,213
2017-02-26,213
2017-02-27,216
2017-02-28,216
2017-03-01,209
2017-03-02,209
2017-03-03,198
2017-03-04,198
2017-03-05,189
2017-03-06,188
2017-03-07,188
2017-03-08,191
2017-03-09,191
2017-03-10,181
2017-03-11,181
2017-03-12,171
2017-03-13,163
2017-03-14,163
2017-03-15,154
2017-03-16,154
2017-03-17,146
2017-03-18,146
2017-03-19,144
2017-03-20,144
2017-03-21,149
2017-03-22,149
2017-03-23,154
2017-03-24,154
2017-03-25,158
2017-03-26,158
2017-03-27,161
2017-03-28,161
2017-03-29,162
2017-03-30,162
2017-03-31,155
2017-04-01,155
2017-04-02,155
2017-04-03,155
2017-04-04,152
2017-04-12,126
2017-04-13,122
2017-04-14,122
2017-04-15,126
2017-04-16,126
2017-04-17,129
2017-04-18,129
2017-04-19,122
2017-04-20,122
2017-04-21,115
2017-04-22,115
2017-04-23,109
2017-04-24,109
2017-04-25,103
2017-04-26,103
2017-04-27,97
2017-04-28,97
2017-04-29,98
2017-04-30,98
2017-05-01,100
2017-05-02,100
2017-05-03,100
2017-05-04,100
2017-05-05,103
2017-05-06,103
2017-05-07,107
2017-05-08,107
2017-05-09,111
2017-05-10,111
2017-05-11,116
2017-05-12,116
2017-05-13,120
2017-05-14,120
2017-05-15,125
2017-05-16,131
2017-05-17,131
2017-05-18,138
2017-05-19,138
2017-05-20,144
2017-05-21,144
2017-05-22,151
2017-05-23,151
2017-05-24,152
2017-05-25,152
2017-05-26,145
2017-05-27,145
2017-05-28,153
2017-05-29,153
2017-05-30,161
2017-05-31,161
2017-06-01,167
2017-06-02,167
2017-06-03,173
2017-06-04,173
2017-06-06,184
2017-06-07,184
2017-06-08,189
2017-06-09,189
2017-06-10,196
2017-06-11,196
2017-06-12,186
2017-06-13,186
2017-06-14,176
2017-06-15,176
2017-06-16,173
2017-06-17,173
2017-06-18,177
2017-06-19,177
2017-06-20,185
2017-06-21,185
2017-06-22,194
2017-06-23,194
2017-06-24,187
2017-06-25,187
2017-06-26,181
2017-06-27,181
2017-06-28,189
2017-06-29,189
2017-06-30,189
2017-07-01,189
2017-07-02,191
2017-07-03,191
2017-07-04,196
2017-07-05,196
2017-07-06,197
2017-07-07,197
2017-07-08,197
2017-07-13,188
2017-07-14,184
2017-07-15,184
2017-07-16,180
2017-07-17,180
2017-07-18,174
2017-07-19,174
2017-07-20,166
2017-07-21,166
2017-07-22,161
2017-07-23,161
2017-07-24,165
2017-07-25,165
2017-07-26,169
2017-07-27,169
2017-07-28,172
2017-07-29,172
2017-07-30,171
2017-07-31,171
2017-08-01,171
2017-08-02,172
2017-08-03,172
2017-08-04,170
2017-08-05,162
2017-08-06,162
2017-08-09,147
2017-08-10,145
2017-08-11,145
2017-08-12,147
2017-08-13,147
2017-08-14,141
2017-08-15,141
2017-08-16,136
2017-08-17,129
2017-08-18,129
2017-08-19,123
2017-08-20,123
2017-08-21,116
2017-08-22,116
2017-08-23,116
2017-08-24,116
2017-08-25,116
2017-08-26,117
2017-08-27,117
2017-08-28,119
2017-08-29,119
2017-08-30,123
2017-08-31,123
2017-09-01,130
2017-09-02,137
2017-09-03,137
2017-09-04,142
2017-09-05,149
2017-09-06,149
2017-09-07,150
2017-09-08,150
2017-09-09,158
2017-09-10,158
2017-09-11,164
2017-09-12,164
2017-09-13,172
2017-09-14,172
2017-09-15,180
2017-09-16,180
2017-09-17,182
2017-09-18,182
2017-09-19,190
2017-09-20,193
2017-09-21,193
2017-09-22,184
2017-09-23,184
2017-09-24,174
2017-09-25,174
2017-09-26,176
2017-09-27,176
2017-09-28,167
2017-09-29,167
2017-09-30,158
2017-10-01,158
2017-10-02,150
2017-10-03,150
2017-10-04,150
2017-10-05,144
2017-10-06,144
2017-10-07,138
2017-10-08,138
2017-10-09,131
2017-10-10,125
2017-10-11,125
2017-10-12,129
2017-10-13,129
2017-10-14,134
2017-10-15,134
2017-10-16,137
2017-10-17,137
2017-10-18,139
2017-10-19,139
2017-10-20,145
2017-10-21,145
2017-10-22,150
2017-10-23,150
2017-10-24,146
2017-10-25,148
2017-10-26,148
2017-10-27,149
2017-10-28,149
2017-10-29,141
2017-10-30,141
2017-10-31,136
2017-11-01,136
2017-11-02,136
2017-11-03,139
2017-11-04,143
2017-11-05,143
2017-11-06,142
2017-11-07,142
2017-11-08,139
2017-11-09,142
2017-11-10,142
2017-11-11,136
2017-11-12,136
2017-11-13,136
2017-11-14,136
2017-11-15,134
2017-11-16,134
2017-11-17,128
2017-11-18,128
2017-11-19,128
2017-11-20,128
2017-11-21,122
2017-11-22,122
2017-11-23,119
2017-11-24,119
2017-11-25,118
2017-11-26,118
2017-11-27,117
2017-11-28,117
2017-11-29,118
2017-11-30,118
2017-12-01,121
2017-12-02,121
2017-12-03,124
2017-12-04,124
2017-12-05,125
2017-12-06,125
2017-12-07,124
2017-12-08,124
2017-12-09,127
2017-12-10,130
2017-12-11,130
2017-12-12,132
2017-12-13,132
2017-12-14,136
2017-12-15,134
2017-12-16,134
2017-12-17,135
2017-12-18,137
2017-12-19,137
2017-12-20,139
2017-12-21,139
2017-12-22,139
2017-12-23,133
2017-12-24,133
2017-12-25,131
2017-12-26,131
2017-12-27,130
2017-12-28,130
2017-12-29,129
2017-12-30,130
2017-12-31,130
2018-01-01,128
2018-01-02,128
2018-01-03,127
2018-01-04,127
2018-01-05,126
2018-01-06,123
2018-01-07,123
2018-01-08,122
2018-01-09,120
2018-01-10,120
2018-01-11,122
2018-01-12,118
2018-01-13,118
2018-01-14,121
2018-01-15,121
2018-01-16,122
2018-01-17,117
2018-01-18,111
2018-01-19,111
2018-01-20,105
2018-01-21,99
2018-01-22,96
2018-01-23,95
2018-01-25,95
2018-01-26,95
2018-01-27,93
2018-01-28,89
2018-01-29,85
2018-01-30,87
2018-01-31,85
2018-02-01,85
2018-02-02,86
2018-02-03,90
2018-02-04,93
2018-02-05,95
2018-02-06,100
2018-02-07,103
2018-02-08,103
2018-02-09,105
2018-02-10,105
2018-02-11,104
2018-02-12,99
2018-02-13,97
2018-02-14,92
2018-02-15,87
2018-02-16,83
2018-02-17,80
2018-02-18,81
2018-02-19,80
2018-02-20,78
2018-02-21,81
2018-02-22,81
2018-02-23,81
2018-02-24,81
2018-02-25,77
2018-02-26,79
2018-02-27,82
2018-02-28,82
2018-03-01,85
2018-03-02,87
2018-03-03,89
2018-03-04,89
2018-03-05,89
2018-03-06,85
2018-03-07,88
2018-03-08,93
2018-03-09,95
2018-03-10,98
2018-03-11,101
2018-03-12,102
2018-03-13,102
2018-03-14,105
2018-03-15,111
2018-03-16,116
2018-03-17,121
2018-03-18,125
2018-03-19,125
2018-03-20,131
2018-03-21,136
2018-03-23,141
2018-03-24,143
2018-03-25,147
2018-03-26,149
2018-03-27,150
2018-03-28,150
2018-03-29,146
2018-03-30,146
2018-03-31,145
2018-04-01,145
2018-04-02,139
2018-04-03,138
2018-04-04,131
2018-04-05,131
2018-04-06,125
2018-04-07,125
2018-04-08,128
2018-04-09,133
2018-04-10,133
2018-04-11,134
2018-04-12,132
2018-04-13,132
2018-04-14,134
2018-04-15,138
2018-04-16,138
2018-04-17,144
2018-04-18,144
2018-04-19,144
2018-04-20,150
2018-04-21,147
2018-04-22,147
2018-04-23,145
2018-04-24,151
2018-04-25,157
2018-04-26,157
2018-04-27,163
2018-04-28,169
2018-04-29,177
2018-04-30,183
2018-05-01,180
2018-05-03,180
2018-05-04,187
2018-05-05,188
2018-05-06,188
2018-05-07,198
2018-05-08,208
2018-05-09,218
2018-05-10,228
2018-05-11,238
2018-05-12,248
2018-05-13,248
2018-05-14,256
2018-05-15,259
2018-05-16,269
2018-05-17,278
2018-05-18,284
2018-05-19,286
2018-05-20,282
2018-05-21,273
2018-05-22,273
2018-05-23,259
2018-05-24,248
2018-05-25,236
2018-05-26,224
2018-05-27,224
2018-05-28,212
2018-05-29,203
2018-05-30,197
2018-05-31,193
2018-06-01,189
2018-06-02,186
2018-06-03,186
2018-06-04,185
2018-06-05,183
2018-06-06,183
2018-06-07,183
2018-06-08,175
2018-06-09,175
2018-06-10,167
2018-06-11,158
2018-06-12,150
2018-06-13,142
2018-06-14,136
2018-06-15,136
2018-06-16,130
2018-06-17,123
2018-06-18,118
2018-06-19,112
2018-06-20,112
2018-06-21,106
2018-06-22,100
2018-06-23,100
2018-06-24,96
2018-06-25,98
2018-06-26,98
2018-06-27,99
2018-06-28,101
2018-06-29,100
2018-06-30,98
2018-07-01,102
2018-07-02,102
2018-07-03,103
2018-07-04,97
2018-07-05,95
2018-07-06,95
2018-07-07,95
2018-07-08,94
2018-07-09,94
2018-07-10,98
2018-07-11,101
2018-07-12,101
2018-07-13,102
2018-07-14,98
2018-07-15,98
2018-07-16,98
2018-07-17,102
2018-07-18,104
2018-07-19,107
2018-07-20,109
2018-07-21,107
2018-07-22,111
2018-07-23,115
2018-07-24,121
2018-07-25,119
2018-07-26,119
2018-07-27,119
2018-07-28,119
2018-07-29,114
2018-07-30,112
2018-07-31,106
2018-08-01,106
2018-08-02,106
2018-08-03,105
2018-08-04,104
2018-08-05,102
2018-08-06,98
2018-08-07,93
2018-08-08,89
2018-08-09,89
2018-08-10,87
2018-08-11,85
2018-08-12,84
2018-08-14,86
2018-08-16,90
2018-08-17,91
2018-08-18,91
2018-08-19,93
2018-08-20,94
2018-08-21,99
2018-08-22,104
2018-08-23,110
2018-08-24,113
2018-08-25,115
2018-08-26,115
2018-08-27,118
2018-08-28,122
2018-08-29,127
2018-08-30,128
2018-08-31,126
2018-09-01,123
2018-09-02,120
2018-09-03,121
2018-09-04,119
2018-09-05,119
2018-09-06,119
2018-09-07,121
2018-09-08,123
2018-09-09,127
2018-09-10,132
2018-09-11,132
2018-09-12,127
2018-09-13,120
2018-09-14,122
2018-09-15,126
2018-09-16,123
2018-09-17,127
2018-09-18,133
2018-09-19,136
2018-09-20,143
2018-09-21,148
2018-09-22,153
2018-09-23,154
2018-09-24,155
2018-09-25,155
2018-09-26,156
2018-09-27,155
2018-09-28,156
2018-09-29,151
2018-09-30,144
2018-10-01,147
2018-10-02,149
2018-10-03,149
2018-10-04,149
2018-10-05,151
2018-10-06,159
2018-10-07,167
2018-10-08,175
2018-10-09,183
2018-10-10,191
2018-10-11,201
2018-10-12,201
2018-10-13,209
2018-10-14,216
2018-10-15,208
2018-10-16,200
2018-10-17,202
2018-10-18,204
2018-10-19,203
2018-10-20,203
2018-10-21,204
2018-10-22,201
2018-10-23,201
2018-10-24,197
2018-10-25,191
2018-10-26,185
2018-10-27,186
2018-10-28,183
2018-10-29,183
2018-10-30,188
2018-10-31,190
2018-11-01,185
2018-11-03,178
2018-11-04,178
2018-11-05,175
2018-11-06,170
2018-11-07,162
2018-11-08,157
2018-11-09,155
2018-11-10,149
2018-11-11,142
2018-11-12,138
2018-11-13,132
2018-11-14,128
2018-11-15,124
2018-11-16,119
2018-11-17,114
2018-11-18,112
2018-11-19,112
2018-11-20,109
2018-11-21,103
2018-11-22,97
2018-11-23,92
2018-11-24,88
2018-11-25,83
2018-11-26,82
2018-11-27,83
2018-11-28,82
2018-11-29,82
2018-12-01,82
2018-12-02,84
2018-12-03,85
2018-12-04,83
2018-12-05,79
2018-12-07,83
2018-12-09,91
2018-12-11,96
2018-12-12,100
2018-12-13,104
2018-12-14,107
2018-12-15,107
2018-12-16,107
2018-12-17,101
2018-12-18,98
2018-12-19,97
2018-12-20,95
2018-12-21,95
2018-12-22,98
2018-12-23,100
2018-12-24,98
2018-12-25,101
2018-12-26,100
2018-12-27,99
2018-12-28,98
2018-12-29,98
2018-12-30,94
2018-12-31,90
2019-01-01,89
2019-01-02,93
2019-01-03,91
2019-01-04,89
2019-01-05,91
2019-01-06,90
2019-01-08,91
2019-01-10,93
2019-01-11,90
2019-01-12,90
2019-01-13,88
2019-01-14,89
2019-01-15,92
2019-01-16,91
2019-01-17,95
2019-01-18,97
2019-01-19,98
2019-01-20,100
2019-01-21,102
2019-01-22,102
2019-01-23,105
2019-01-24,108
2019-01-25,108
2019-01-26,108
2019-01-27,112
2019-01-28,116
2019-01-29,115
2019-01-30,118
2019-01-31,115
2019-02-01,119
2019-02-02,120
2019-02-03,117
2019-02-04,112
2019-02-05,117
2019-02-06,122
2019-02-07,120
2019-02-08,117
2019-02-09,118
2019-02-10,119
2019-02-11,113
2019-02-12,111
2019-02-13,105
2019-02-14,99
2019-02-15,95
2019-02-16,95
2019-02-17,94
2019-02-18,92
2019-02-19,90
2019-02-20,90
2019-02-21,88
2019-02-22,88
2019-02-23,91
2019-02-24,94
2019-02-25,96
2019-02-26,94
2019-02-27,94
2019-02-28,90
2019-03-01,86
2019-03-02,84
2019-03-03,79
2019-03-04,76
2019-03-05,72
2019-03-06,68
2019-03-07,64
2019-03-08,61
2019-03-09,57
2019-03-10,56
2019-03-11,57
2019-03-12,58
2019-03-13,60
2019-03-14,63
2019-03-15,63
2019-03-16,61
2019-03-17,64
2019-03-18,63
2019-03-19,65
2019-03-20,67
2019-03-21,71
2019-03-22,75
2019-03-23,74
2019-03-24,76
2019-03-25,73
2019-03-26,75
2019-03-27,75
2019-03-28,73
2019-03-29,69
2019-03-30,69
2019-03-31,65
2019-04-01,62
2019-04-02,58
2019-04-03,55
2019-04-04,55
2019-04-05,56
2019-04-06,56
2019-04-07,56
2019-04-08,56
2019-04-09,55
2019-04-10,56
2019-04-11,56
2019-04-12,56
2019-04-13,56
2019-04-14,55
2019-04-15,52
2019-04-16,52
2019-04-17,54
2019-04-18,53
2019-04-19,50
2019-04-20,49
2019-04-21,52
2019-04-22,54
2019-04-23,56
2019-04-24,58
2019-04-25,61
2019-04-26,64
2019-04-27,60
2019-04-28,60
2019-04-29,61
2019-04-30,65
2019-05-01,69
2019-05-02,69
2019-05-03,67
2019-05-04,68
2019-05-05,71
2019-05-06,75
2019-05-07,74
2019-05-08,76
2019-05-09,77
2019-05-10,79
2019-05-11,83
2019-05-12,87
2019-05-13,92
2019-05-14,97
2019-05-15,97
2019-05-16,102
2019-05-17,100
2019-05-18,104
2019-05-19,106
2019-05-20,107
2019-05-21,107
2019-05-22,109
2019-05-23,110
2019-05-24,114
2019-05-25,117
2019-05-26,122
2019-05-27,123
2019-05-28,130
2019-05-29,126
2019-05-30,130
2019-05-31,135
2019-06-01,140
2019-06-02,145
2019-06-03,148
2019-06-04,156
2019-06-05,164
2019-06-06,167
2019-06-07,158
2019-06-08,150
2019-06-09,146
2019-06-10,146
2019-06-11,153
2019-06-12,161
2019-06-13,170
2019-06-14,179
2019-06-15,183
2019-06-16,193
2019-06-17,203
2019-06-18,209
2019-06-19,220
2019-06-20,221
2019-06-21,228
2019-06-22,233
2019-06-23,235
2019-06-24,242
2019-06-25,245
2019-06-26,239
2019-06-27,235
2019-06-28,235
2019-06-29,242
2019-06-30,235
2019-07-01,229
2019-07-02,225
2019-07-03,225
2019-07-04,214
2019-07-05,214
2019-07-06,224
2019-07-07,229
2019-07-08,237
2019-07-09,239
2019-07-10,244
2019-07-11,254
2019-07-12,254
2019-07-13,254
2019-07-14,250
2019-07-15,250
2019-07-16,245
2019-07-17,245
2019-07-18,243
2019-07-19,248
2019-07-20,248
2019-07-21,248
2019-07-22,250
2019-07-23,259
2019-07-24,259
2019-07-25,260
2019-07-26,265
2019-07-27,268
2019-07-28,266
2019-07-29,255
2019-07-30,254
2019-07-31,260
2019-08-01,258
2019-08-02,256
2019-08-03,248
2019-08-04,251
2019-08-05,249
2019-08-06,249
2019-08-07,246
2019-08-08,244
2019-08-09,245
2019-08-10,244
2019-08-11,244
2019-08-12,231
2019-08-13,219
2019-08-14,219
2019-08-15,222
2019-08-16,226
2019-08-17,226
2019-08-18,219
2019-08-19,222
2019-08-20,224
2019-08-21,224
2019-08-22,227
2019-08-23,227
2019-08-24,223
2019-08-24,223
2019-08-25,223
2019-08-25,223
2019-08-26,214
2019-08-26,214
2019-08-27,210
