date_obj,Team-26%20cape price
2015-03-04,1037
2015-03-05,1037
2015-03-06,985
2015-03-07,985
2015-03-08,938
2015-03-09,938
2015-03-10,938
2015-03-11,891
2015-03-12,891
2015-03-13,891
2015-03-14,846
2015-03-15,846
2015-03-16,804
2015-03-17,804
2015-03-18,804
2015-03-19,763
2015-03-20,763
2015-03-21,763
2015-03-22,724
2015-03-23,724
2015-03-24,724
2015-03-25,687
2015-03-26,687
2015-03-27,687
2015-03-28,652
2015-03-29,652
2015-03-30,619
2015-03-31,619
2015-04-01,619
2015-04-02,591
2015-04-03,591
2015-04-04,563
2015-04-05,563
2015-04-06,563
2015-04-07,536
2015-04-08,536
2015-04-09,536
2015-04-10,509
2015-04-11,509
2015-04-12,488
2015-04-13,488
2015-04-14,488
2015-04-15,463
2015-04-16,463
2015-04-17,442
2015-04-18,442
2015-04-19,429
2015-04-20,429
2015-04-21,429
2015-04-22,407
2015-04-23,407
2015-04-24,386
2015-04-25,386
2015-04-26,366
2015-04-27,366
2015-04-28,348
2015-04-29,348
2015-04-30,348
2015-05-01,337
2015-05-02,337
2015-05-03,337
2015-05-04,321
2015-05-05,321
2015-05-06,321
2015-05-07,304
2015-05-08,304
2015-05-09,304
2015-05-10,291
2015-05-11,291
2015-05-12,291
2015-05-13,276
2015-05-14,276
2015-05-15,276
2015-05-16,262
2015-05-17,262
2015-05-18,252
2015-05-19,252
2015-05-20,252
2015-05-21,252
2015-05-22,241
2015-05-23,241
2015-05-24,241
2015-05-25,228
2015-05-26,228
2015-05-27,228
2015-05-28,216
2015-05-29,216
2015-05-30,206
2015-05-31,206
2015-06-01,197
2015-06-02,197
2015-06-03,197
2015-06-04,189
2015-06-05,189
2015-06-06,183
2015-06-07,183
2015-06-08,176
2015-06-09,176
2015-06-10,174
2015-06-11,174
2015-06-12,174
2015-06-13,170
2015-06-14,170
2015-06-15,166
2015-06-16,166
2015-06-17,164
2015-06-18,164
2015-06-19,160
2015-06-20,160
2015-06-21,163
2015-06-22,163
2015-06-23,161
2015-06-24,161
2015-06-25,153
2015-06-26,153
2015-06-27,148
2015-06-28,148
2015-06-29,144
2015-06-30,144
2015-07-01,141
2015-07-02,141
2015-07-03,144
2015-07-04,144
2015-07-05,144
2015-07-06,146
2015-07-07,146
2015-07-08,143
2015-07-09,143
2015-07-10,143
2015-07-11,137
2015-07-12,137
2015-07-13,141
2015-07-14,141
2015-07-15,147
2015-07-16,147
2015-07-17,145
2015-07-18,145
2015-07-19,145
2015-07-20,138
2015-07-21,138
2015-07-22,138
2015-07-23,138
2015-07-24,141
2015-07-25,141
2015-07-26,141
2015-07-27,138
2015-07-28,138
2015-07-29,137
2015-07-30,137
2015-07-31,137
2015-08-01,137
2015-08-02,137
2015-08-03,139
2015-08-04,139
2015-08-05,137
2015-08-06,137
2015-08-07,137
2015-08-08,137
2015-08-09,137
2015-08-10,139
2015-08-11,139
2015-08-12,139
2015-08-13,137
2015-08-14,137
2015-08-15,133
2015-08-16,133
2015-08-17,128
2015-08-18,128
2015-08-19,130
2015-08-20,130
2015-08-21,125
2015-08-22,125
2015-08-23,125
2015-08-24,121
2015-08-25,121
2015-08-26,121
2015-08-27,120
2015-08-28,120
2015-08-29,122
2015-08-30,122
2015-09-02,119
2015-09-07,120
