date_obj,Saradomin%20page%204 price
2019-04-02,3093
2019-04-03,3144
2019-04-04,3200
2019-04-05,3213
2019-04-06,3198
2019-04-07,3226
2019-04-08,3281
2019-04-09,3333
2019-04-10,3425
2019-04-11,3312
2019-04-12,3206
2019-04-13,3113
2019-04-14,3015
2019-04-15,2930
2019-04-16,2870
2019-04-17,2871
2019-04-18,2851
2019-04-19,2940
2019-04-20,2965
2019-04-21,2916
2019-04-22,2925
2019-04-23,2919
2019-04-24,2941
2019-04-25,2943
2019-04-26,2978
2019-04-27,3037
2019-04-28,3061
2019-04-29,3060
2019-04-30,3072
2019-05-01,3050
2019-05-02,3030
2019-05-03,3060
2019-05-04,3046
2019-05-05,3044
2019-05-06,3026
2019-05-07,3027
2019-05-08,3020
2019-05-09,2987
2019-05-10,2944
2019-05-11,2800
2019-05-12,2821
2019-05-13,2819
2019-05-14,2849
2019-05-15,2885
2019-05-16,2863
2019-05-17,2874
2019-05-18,2880
2019-05-19,2914
2019-05-20,2945
2019-05-21,3012
2019-05-22,2993
2019-05-23,2969
2019-05-24,2947
2019-05-25,2870
2019-05-26,2840
2019-05-27,2854
2019-05-28,2885
2019-05-29,2872
2019-05-30,2871
2019-05-31,2841
2019-06-01,2774
2019-06-02,2755
2019-06-03,2767
2019-06-04,2785
2019-06-05,2801
2019-06-06,2827
2019-06-07,2851
2019-06-08,2843
2019-06-09,2834
2019-06-10,2834
2019-06-11,2781
2019-06-12,2764
2019-06-13,2692
2019-06-14,2601
2019-06-15,2485
2019-06-16,2551
2019-06-17,2584
2019-06-18,2588
2019-06-19,2636
2019-06-20,2606
2019-06-21,2610
2019-06-22,2588
2019-06-23,2494
2019-06-24,2528
2019-06-25,2619
2019-06-26,2687
2019-06-27,2801
2019-06-28,2941
2019-06-29,3089
2019-06-30,3215
2019-07-01,3281
2019-07-02,3391
2019-07-03,3402
2019-07-04,3496
2019-07-05,3498
2019-07-06,3425
2019-07-07,3507
2019-07-08,3555
2019-07-09,3549
2019-07-10,3562
2019-07-11,3519
2019-07-12,3580
2019-07-13,3578
2019-07-14,3613
2019-07-15,3780
2019-07-16,3905
2019-07-17,3929
2019-07-18,4099
2019-07-19,4304
2019-07-20,4520
2019-07-21,4745
2019-07-22,4871
2019-07-23,5007
2019-07-24,4756
2019-07-25,4548
2019-07-26,4328
2019-07-27,4375
2019-07-28,4260
2019-07-29,4186
2019-07-30,4151
2019-07-31,4137
2019-08-01,4097
2019-08-02,4040
2019-08-03,3924
2019-08-04,3839
2019-08-05,3787
2019-08-06,3801
2019-08-07,3734
2019-08-08,3622
2019-08-09,3533
2019-08-10,3449
2019-08-11,3312
2019-08-12,3222
2019-08-13,3060
2019-08-14,2912
2019-08-15,2788
2019-08-16,2710
2019-08-17,2710
2019-08-18,2627
2019-08-19,2562
2019-08-20,2522
2019-08-21,2505
2019-08-22,2459
2019-08-23,2459
2019-08-24,2462
2019-08-24,2462
2019-08-25,2439
2019-08-25,2439
2019-08-26,2403
2019-08-26,2403
2019-08-27,2347
2019-08-27,2347
2019-08-28,2365
2019-08-29,2254
2019-08-30,2285
2019-08-31,2314
2019-09-01,2309
2019-09-02,2309
2019-09-03,2296
2019-09-04,2297
2019-09-05,2320
2019-09-06,2316
2019-09-07,2296
2019-09-08,2213
2019-09-09,2186
2019-09-10,2153
2019-09-11,2115
2019-09-12,2011
2019-09-13,1948
2019-09-14,1869
2019-09-15,1812
2019-09-16,1791
2019-09-17,1819
2019-09-18,1835
2019-09-19,1896
2019-09-20,1923
2019-09-21,1965
2019-09-22,2019
2019-09-23,2048
2019-09-24,2048
2019-09-25,2121
2019-09-26,2187
2019-09-27,2171
2019-09-28,2176
2019-09-29,2163
2019-09-30,2171
2019-10-01,2165
2019-10-02,2165
2019-10-03,2140
2019-10-04,2137
2019-10-05,2082
2019-10-06,2052
2019-10-07,2038
2019-10-08,2035
2019-10-09,2035
2019-10-10,2069
2019-10-11,2036
2019-10-12,2050
2019-10-13,2068
2019-10-14,2098
2019-10-15,2050
2019-10-16,2062
2019-10-17,2062
2019-10-18,2071
2019-10-19,2060
2019-10-20,2049
2019-10-21,2029
2019-10-22,1996
2019-10-23,2035
2019-10-24,2030
2019-10-25,2049
2019-10-26,2024
2019-10-27,1969
2019-10-28,2004
2019-10-29,2012
2019-10-30,2019
2019-10-31,2024
2019-11-01,2046
2019-11-02,2045
2019-11-03,2017
2019-11-04,1960
2019-11-05,1960
2019-11-06,1927
2019-11-07,1973
2019-11-08,2016
2019-11-09,2041
2019-11-10,2036
2019-11-11,2082
2019-11-12,2115
2019-11-13,2105
2019-11-14,2156
2019-11-15,2208
2019-11-16,2247
2019-11-17,2247
2019-11-18,2267
2019-11-19,2267
2019-11-20,2352
2019-11-21,2352
2019-11-22,2412
2019-11-23,2416
2019-11-24,2449
2019-11-25,2473
2019-11-26,2505
2019-11-27,2505
2019-11-28,2558
2019-11-29,2538
2019-11-30,2522
2019-12-01,2492
2019-12-02,2498
2019-12-03,2537
2019-12-04,2511
2019-12-05,2511
2019-12-06,2526
2019-12-07,2525
2019-12-08,2509
2019-12-09,2383
2019-12-10,2263
2019-12-11,2151
2019-12-12,2054
2019-12-13,1970
2019-12-14,1947
2019-12-15,1947
2019-12-16,1980
2019-12-17,2028
2019-12-18,2049
2019-12-19,2091
2019-12-20,2150
2019-12-21,2175
2019-12-22,2090
2019-12-23,2043
2019-12-24,2060
2019-12-25,2055
2019-12-26,2060
2019-12-27,2064
2019-12-28,2067
2019-12-29,2070
2019-12-30,2094
2019-12-31,2101
2020-01-01,2105
2020-01-02,2107
2020-01-03,2064
2020-01-04,2031
2020-01-05,2037
2020-01-06,2039
2020-01-07,2033
2020-01-08,2033
2020-01-09,2074
2020-01-10,1982
2020-01-11,1907
2020-01-12,1931
2020-01-13,1994
2020-01-14,2077
2020-01-15,2123
2020-01-16,2137
2020-01-17,2123
2020-01-18,2121
2020-01-19,2136
2020-01-20,2125
2020-01-21,2130
2020-01-22,2154
2020-01-23,2154
2020-01-24,2149
2020-01-25,2087
2020-01-26,2100
2020-01-27,2136
2020-01-28,2118
2020-01-29,2160
2020-01-30,2133
2020-01-31,2150
2020-02-01,2090
2020-02-02,2140
2020-02-03,2186
2020-02-04,2242
2020-02-05,2271
2020-02-06,2230
2020-02-07,2221
2020-02-08,2186
2020-02-09,2114
2020-02-10,2044
2020-02-11,1964
2020-02-12,1907
2020-02-13,1882
2020-02-14,1873
2020-02-15,1870
2020-02-16,1823
2020-02-17,1818
2020-02-18,1778
2020-02-19,1755
2020-02-20,1733
2020-02-21,1733
2020-02-22,1707
2020-02-23,1657
2020-02-24,1632
2020-02-25,1631
2020-02-26,1651
2020-02-27,1671
2020-02-28,1714
2020-02-29,1714
2020-03-01,1723
2020-03-02,1777
2020-03-03,1795
2020-03-04,1840
2020-03-05,1895
2020-03-06,1986
2020-03-07,2023
2020-03-08,2073
2020-03-09,2104
2020-03-10,2143
2020-03-11,2113
2020-03-12,2062
2020-03-13,2068
2020-03-14,2034
2020-03-15,1948
2020-03-16,1909
2020-03-17,1844
2020-03-18,1789
2020-03-19,1721
2020-03-20,1640
2020-03-21,1566
2020-03-22,1494
2020-03-23,1423
2020-03-24,1390
2020-03-25,1358
2020-03-26,1323
2020-03-27,1267
2020-03-28,1218
2020-03-29,1187
2020-03-30,1176
2020-03-31,1198
2020-04-01,1167
2020-04-02,1144
2020-04-03,1092
2020-04-04,1081
2020-04-05,1053
2020-04-06,1085
2020-04-07,1126
2020-04-08,1180
2020-04-09,1232
2020-04-10,1258
2020-04-11,1272
2020-04-12,1268
2020-04-13,1207
2020-04-14,1160
2020-04-15,1158
2020-04-16,1151
2020-04-17,1142
2020-04-18,1155
2020-04-19,1202
2020-04-20,1186
2020-04-21,1219
2020-04-22,1264
2020-04-23,1298
2020-04-24,1340
2020-04-25,1368
2020-04-26,1376
2020-04-27,1384
2020-04-28,1376
2020-04-29,1338
2020-04-30,1299
2020-05-01,1266
2020-05-02,1219
2020-05-03,1211
2020-05-04,1196
2020-05-05,1213
2020-05-06,1237
2020-05-07,1291
2020-05-08,1318
2020-05-09,1353
2020-05-10,1400
2020-05-11,1413
2020-05-12,1435
2020-05-13,1448
