date_obj,Brown%20toy%20horsey price
2016-08-22,177
2016-08-23,177
2016-08-24,177
2016-08-25,177
2016-08-26,177
2016-08-28,177
2016-08-31,177
2016-09-01,177
2016-09-02,177
2016-09-03,177
2016-09-04,177
2016-09-05,177
2016-09-06,177
2016-09-07,177
2016-09-08,177
2016-09-09,177
2016-09-10,177
2016-09-11,177
2016-09-12,177
2016-09-13,177
2016-09-14,177
2016-09-15,177
2016-09-16,177
2016-09-17,177
2016-09-18,177
2016-09-19,177
2016-09-20,177
2016-09-21,177
2016-09-22,177
2016-09-23,177
2016-09-24,177
2016-09-25,177
2016-09-26,177
2016-09-27,177
2016-09-28,182
2016-09-29,182
2016-09-30,182
2016-10-01,182
2016-10-02,182
2016-10-03,182
2016-10-04,182
2016-10-05,182
2016-10-06,182
2016-10-07,182
2016-10-08,182
2016-10-09,182
2016-10-10,182
2016-10-11,182
2016-10-12,182
2016-10-13,182
2016-10-14,182
2016-10-15,182
2016-10-16,182
2016-10-17,182
2016-10-18,182
2016-10-19,182
2016-10-20,182
2016-10-21,182
2016-10-22,182
2016-10-23,182
2016-10-24,182
2016-10-25,182
2016-10-26,182
2016-10-27,182
2016-10-28,182
2016-10-29,182
2016-10-30,182
2016-10-31,182
2016-11-01,182
2016-11-02,182
2016-11-03,182
2016-11-04,182
2016-11-05,182
2016-11-06,182
2016-11-07,182
2016-11-08,182
2016-11-09,182
2016-11-10,182
2016-11-11,182
2016-11-12,182
2016-11-13,182
2016-11-14,182
2016-11-15,182
2016-12-07,182
2016-12-08,182
2016-12-09,182
2016-12-10,182
2016-12-11,182
2016-12-12,182
2016-12-13,182
2016-12-14,182
2016-12-15,182
2016-12-16,183
2016-12-17,183
2016-12-18,183
2016-12-19,183
2016-12-20,183
2016-12-21,183
2016-12-22,183
2016-12-23,183
2016-12-24,183
2016-12-25,183
2016-12-26,183
2016-12-27,183
2016-12-28,183
2016-12-29,183
2016-12-30,183
2016-12-31,183
2017-01-01,183
2017-01-02,183
2017-01-03,183
2017-01-04,183
2017-01-05,183
2017-01-06,183
2017-01-07,183
2017-01-08,183
2017-01-09,183
2017-01-10,183
2017-01-11,183
2017-01-12,183
2017-01-13,183
2017-01-14,183
2017-01-15,183
2017-01-16,183
2017-01-17,183
2017-01-18,183
2017-01-19,183
2017-01-20,183
2017-01-21,183
2017-01-22,183
2017-01-23,183
2017-01-27,183
2017-01-28,183
2017-01-29,183
2017-01-30,183
2017-01-31,183
2017-02-01,183
2017-02-02,183
2017-02-03,183
2017-02-04,183
2017-02-05,183
2017-02-06,183
2017-02-07,183
2017-02-08,183
2017-02-09,183
2017-02-10,183
2017-02-11,183
2017-02-12,183
2017-02-13,183
2017-02-14,183
2017-02-15,183
2017-02-16,183
2017-02-18,191
2017-02-19,191
2017-02-20,191
2017-02-21,191
2017-02-22,191
2017-02-23,191
2017-02-24,191
2017-02-25,191
2017-02-26,191
2017-02-27,191
2017-02-28,191
2017-03-01,191
2017-03-02,191
2017-03-03,191
2017-03-04,191
2017-03-05,191
2017-03-06,191
2017-03-07,191
2017-03-08,191
2017-03-09,191
2017-03-10,191
2017-03-11,191
2017-03-12,191
2017-03-13,191
2017-03-14,191
2017-03-15,191
2017-03-16,191
2017-03-17,191
2017-03-18,191
2017-03-19,191
2017-03-20,191
2017-03-21,191
2017-03-22,191
2017-03-23,191
2017-03-24,191
2017-03-25,191
2017-03-26,191
2017-03-27,191
2017-03-28,191
2017-03-29,191
2017-03-30,191
2017-03-31,191
2017-04-01,191
2017-04-02,191
2017-04-03,191
2017-04-04,191
2017-04-12,191
2017-04-13,191
2017-04-14,191
2017-04-15,191
2017-04-16,191
2017-04-17,191
2017-04-18,191
2017-04-19,191
2017-04-20,191
2017-04-21,191
2017-04-22,191
2017-04-23,191
2017-04-24,191
2017-04-25,191
2017-04-26,191
2017-04-27,191
2017-04-28,191
2017-04-29,191
2017-04-30,191
2017-05-01,191
2017-05-02,191
2017-05-03,191
2017-05-04,191
2017-05-05,191
2017-05-06,191
2017-05-07,191
2017-05-08,191
2017-05-09,191
2017-05-10,191
2017-05-11,191
2017-05-12,191
2017-05-13,191
2017-05-14,191
2017-05-15,191
2017-05-16,191
2017-05-17,191
2017-05-18,191
2017-05-19,191
2017-05-20,191
2017-05-21,191
2017-05-22,191
2017-05-23,191
2017-05-24,191
2017-05-25,191
2017-05-26,191
2017-05-27,191
2017-05-28,191
2017-05-29,191
2017-05-30,191
2017-05-31,191
2017-06-01,191
2017-06-02,191
2017-06-03,191
2017-06-04,191
2017-06-05,191
2017-06-06,191
2017-06-07,191
2017-06-08,191
2017-06-09,191
2017-06-10,191
2017-06-11,191
2017-06-12,191
2017-06-13,191
2017-06-14,191
2017-06-15,191
2017-06-16,191
2017-06-17,191
2017-06-18,191
2017-06-19,191
2017-06-20,191
2017-06-21,191
2017-06-22,191
2017-06-23,191
2017-06-24,191
2017-06-25,191
2017-06-26,191
2017-06-27,191
2017-06-28,191
2017-06-29,191
2017-06-30,191
2017-07-01,191
2017-07-02,191
2017-07-03,192
2017-07-04,192
2017-07-05,192
2017-07-06,192
2017-07-07,192
2017-07-08,192
2017-07-13,192
2017-07-14,192
2017-07-15,192
2017-07-16,192
2017-07-17,192
2017-07-18,192
2017-07-19,192
2017-07-20,192
2017-07-21,192
2017-07-22,192
2017-07-23,192
2017-07-24,192
2017-07-25,192
2017-07-26,192
2017-07-27,192
2017-07-28,192
2017-07-29,192
2017-07-30,192
2017-07-31,192
2017-08-01,192
2017-08-02,192
2017-08-03,192
2017-08-04,192
2017-08-05,192
2017-08-06,192
2017-08-09,192
2017-08-10,192
2017-08-11,192
2017-08-12,192
2017-08-13,192
2017-08-14,192
2017-08-15,192
2017-08-16,192
2017-08-17,192
2017-08-18,192
2017-08-19,192
2017-08-20,192
2017-08-21,192
2017-08-22,192
2017-08-23,192
2017-08-24,192
2017-08-25,192
2017-08-26,192
2017-08-27,192
2017-08-28,192
2017-08-29,192
2017-08-30,192
2017-08-31,192
2017-09-01,192
2017-09-02,192
2017-09-03,192
2017-09-04,192
2017-09-05,192
2017-09-06,192
2017-09-07,192
2017-09-08,192
2017-09-09,192
2017-09-10,188
2017-09-11,188
2017-09-12,188
2017-09-13,188
2017-09-14,188
2017-09-15,188
2017-09-16,188
2017-09-17,188
2017-09-18,188
2017-09-19,188
2017-09-20,188
2017-09-21,188
2017-09-22,188
2017-09-23,188
2017-09-24,188
2017-09-25,188
2017-09-26,188
2017-09-27,188
2017-09-28,188
2017-09-29,188
2017-09-30,188
2017-10-01,188
2017-10-02,188
2017-10-03,188
2017-10-04,188
2017-10-05,188
2017-10-06,188
2017-10-07,188
2017-10-08,188
2017-10-09,188
2017-10-10,188
2017-10-11,188
2017-10-12,188
2017-10-13,188
2017-10-14,188
2017-10-15,188
2017-10-16,188
2017-10-17,188
2017-10-18,188
2017-10-19,188
2017-10-20,188
2017-10-21,188
2017-10-22,188
2017-10-23,188
2017-10-24,188
2017-10-25,188
2017-10-26,188
2017-10-27,188
2017-10-28,188
2017-10-29,188
2017-10-30,188
2017-10-31,188
2017-11-01,188
2017-11-02,188
2017-11-03,188
2017-11-04,188
2017-11-05,188
2017-11-06,188
2017-11-07,188
2017-11-08,188
2017-11-09,188
2017-11-10,188
2017-11-11,188
2017-11-12,188
2017-11-13,188
2017-11-14,188
2017-11-15,188
2017-11-16,188
2017-11-17,188
2017-11-18,188
2017-11-19,188
2017-11-20,188
2017-11-21,188
2017-11-22,188
2017-11-23,188
2017-11-24,188
2017-11-25,185
2017-11-26,185
2017-11-27,185
2017-11-28,185
2017-11-29,185
2017-11-30,185
2017-12-01,185
2017-12-02,185
2017-12-03,185
2017-12-04,185
2017-12-05,185
2017-12-06,185
2017-12-07,185
2017-12-08,185
2017-12-09,185
2017-12-10,185
2017-12-11,185
2017-12-12,185
2017-12-13,185
2017-12-14,185
2017-12-15,185
2017-12-16,185
2017-12-17,185
2017-12-18,185
2017-12-19,185
2017-12-20,185
2017-12-21,185
2017-12-22,185
2017-12-23,185
2017-12-24,185
2017-12-25,185
2017-12-26,185
2017-12-27,185
2017-12-28,185
2017-12-29,185
2017-12-30,185
2017-12-31,185
2018-01-01,185
2018-01-02,185
2018-01-03,185
2018-01-04,185
2018-01-05,185
2018-01-06,185
2018-01-07,185
2018-01-08,185
2018-01-09,185
2018-01-10,185
2018-01-11,185
2018-01-12,185
2018-01-13,185
2018-01-14,185
2018-01-15,185
2018-01-16,185
2018-01-17,185
2018-01-18,185
2018-01-19,185
2018-01-20,185
2018-01-21,185
2018-01-22,185
2018-01-23,185
2018-01-24,181
2018-01-25,181
2018-01-26,181
2018-01-27,181
2018-01-28,181
2018-01-29,181
2018-01-30,181
2018-01-31,181
2018-02-01,181
2018-02-02,181
2018-02-03,181
2018-02-04,181
2018-02-05,181
2018-02-06,181
2018-02-07,181
2018-02-08,181
2018-02-09,181
2018-02-10,181
2018-02-11,181
2018-02-12,181
2018-02-13,181
2018-02-14,181
2018-02-15,181
2018-02-16,181
2018-02-17,181
2018-02-18,181
2018-02-19,181
2018-02-20,181
2018-02-21,181
2018-02-22,181
2018-02-23,181
2018-02-24,181
2018-02-25,181
2018-02-26,181
2018-02-27,181
2018-02-28,181
2018-03-01,181
2018-03-02,181
2018-03-03,181
2018-03-04,181
2018-03-05,181
2018-03-06,181
2018-03-07,181
2018-03-08,181
2018-03-09,181
2018-03-10,181
2018-03-11,181
2018-03-12,181
2018-03-13,181
2018-03-14,181
2018-03-15,181
2018-03-16,181
2018-03-17,181
2018-03-18,181
2018-03-19,185
2018-03-20,185
2018-03-21,185
2018-03-23,185
2018-03-24,185
2018-03-25,185
2018-03-26,185
2018-03-27,185
2018-03-28,185
2018-03-29,185
2018-03-30,185
2018-03-31,185
2018-04-01,185
2018-04-02,185
2018-04-03,185
2018-04-04,185
2018-04-05,185
2018-04-06,185
2018-04-07,185
2018-04-08,185
2018-04-09,185
2018-04-10,185
2018-04-11,185
2018-04-12,185
2018-04-13,185
2018-04-14,185
2018-04-15,185
2018-04-16,185
2018-04-17,185
2018-04-18,185
2018-04-19,185
2018-04-20,185
2018-04-21,185
2018-04-22,185
2018-04-23,185
2018-04-24,185
2018-04-25,185
2018-04-26,185
2018-04-27,185
2018-04-28,185
2018-04-29,185
2018-04-30,185
2018-05-01,185
2018-05-02,185
2018-05-03,185
2018-05-04,185
2018-05-05,185
2018-05-06,185
2018-05-07,185
2018-05-08,185
2018-05-09,185
2018-05-10,185
2018-05-11,185
2018-05-12,185
2018-05-13,185
2018-05-14,185
2018-05-15,185
2018-05-16,185
2018-05-17,185
2018-05-18,185
2018-05-19,185
2018-05-20,194
2018-05-21,194
2018-05-22,194
2018-05-23,194
2018-05-24,194
2018-05-25,194
2018-05-26,194
2018-05-27,194
2018-05-28,194
2018-05-29,194
2018-05-30,194
2018-05-31,194
2018-06-01,194
2018-06-02,194
2018-06-03,194
2018-06-04,194
2018-06-05,194
2018-06-06,194
2018-06-07,194
2018-06-08,194
2018-06-09,194
2018-06-10,194
2018-06-11,194
2018-06-12,194
2018-06-13,194
2018-06-14,194
2018-06-15,194
2018-06-16,194
2018-06-17,194
2018-06-18,194
2018-06-19,194
2018-06-20,194
2018-06-21,194
2018-06-22,194
2018-06-23,194
2018-06-24,194
2018-06-25,194
2018-06-26,194
2018-06-27,194
2018-06-28,194
2018-06-29,194
2018-06-30,194
2018-07-01,194
2018-07-02,194
2018-07-03,194
2018-07-04,194
2018-07-05,194
2018-07-06,194
2018-07-07,194
2018-07-08,194
2018-07-09,194
2018-07-10,194
2018-07-11,194
2018-07-12,194
2018-07-13,194
2018-07-14,194
2018-07-15,194
2018-07-16,194
2018-07-17,194
2018-07-18,194
2018-07-19,194
2018-07-20,194
2018-07-21,194
2018-07-22,194
2018-07-23,194
2018-07-24,194
2018-07-25,194
2018-07-26,194
2018-07-27,194
2018-07-28,194
2018-07-29,194
2018-07-30,194
2018-07-31,194
2018-08-01,194
2018-08-02,194
2018-08-03,194
2018-08-04,194
2018-08-05,194
2018-08-06,194
2018-08-07,194
2018-08-08,194
2018-08-09,194
2018-08-10,194
2018-08-11,194
2018-08-12,194
2018-08-14,194
2018-08-16,194
2018-08-17,194
2018-08-18,194
2018-08-19,194
2018-08-20,194
2018-08-21,194
2018-08-22,194
2018-08-23,194
2018-08-24,194
2018-08-25,194
2018-08-26,194
2018-08-27,194
2018-08-28,194
2018-08-29,194
2018-08-30,194
2018-08-31,194
2018-09-01,195
2018-09-02,195
2018-09-03,195
2018-09-04,195
2018-09-05,195
2018-09-06,195
2018-09-07,195
2018-09-08,195
2018-09-09,195
2018-09-10,195
2018-09-11,195
2018-09-12,195
2018-09-13,195
2018-09-14,195
2018-09-15,195
2018-09-16,195
2018-09-17,195
2018-09-18,195
2018-09-19,195
2018-09-20,195
2018-09-21,195
2018-09-22,195
2018-09-23,195
2018-09-24,195
2018-09-25,195
2018-09-26,195
2018-09-27,195
2018-09-28,195
2018-09-29,195
2018-09-30,195
2018-10-01,195
2018-10-02,195
2018-10-03,195
2018-10-04,195
2018-10-05,195
2018-10-06,195
2018-10-07,195
2018-10-08,195
2018-10-09,195
2018-10-10,195
2018-10-11,195
2018-10-12,195
2018-10-13,195
2018-10-14,195
2018-10-15,195
2018-10-16,195
2018-10-17,195
2018-10-18,195
2018-10-19,195
2018-10-20,195
2018-10-21,195
2018-10-22,195
2018-10-23,195
2018-10-24,196
2018-10-25,196
2018-10-26,196
2018-10-27,196
2018-10-28,196
2018-10-29,196
2018-10-30,196
2018-10-31,196
2018-11-01,196
2018-11-03,196
2018-11-04,196
2018-11-05,196
2018-11-06,196
2018-11-07,196
2018-11-08,196
2018-11-09,196
2018-11-10,196
2018-11-11,196
2018-11-12,196
2018-11-13,196
2018-11-15,196
2018-11-16,196
2018-11-17,196
2018-11-18,196
2018-11-19,196
2018-11-20,196
2018-11-21,196
2018-11-22,197
2018-11-23,197
2018-11-24,197
2018-11-25,197
2018-11-26,197
2018-11-27,197
2018-11-28,197
2018-11-29,197
2018-12-01,197
2018-12-02,197
2018-12-03,197
2018-12-04,197
2018-12-05,197
2018-12-07,197
2018-12-09,197
2018-12-10,197
2018-12-11,197
2018-12-12,197
2018-12-13,195
2018-12-14,195
2018-12-15,195
2018-12-16,195
2018-12-17,195
2018-12-18,195
2018-12-19,195
2018-12-20,195
2018-12-21,195
2018-12-22,195
2018-12-23,195
2018-12-24,195
2018-12-25,195
2018-12-26,195
2018-12-27,195
2018-12-28,195
2018-12-29,195
2018-12-30,195
2018-12-31,197
2019-01-01,197
2019-01-02,197
2019-01-03,197
2019-01-04,197
2019-01-05,197
2019-01-06,197
2019-01-08,197
2019-01-10,197
2019-01-11,197
2019-01-12,197
2019-01-13,197
2019-01-14,197
2019-01-15,197
2019-01-16,197
2019-01-17,197
2019-01-18,197
2019-01-19,197
2019-01-20,197
2019-01-21,197
2019-01-22,197
2019-01-23,191
2019-01-24,191
2019-01-25,191
2019-01-26,191
2019-01-27,191
2019-01-28,191
2019-01-29,191
2019-01-30,191
2019-01-31,191
2019-02-01,191
2019-02-02,191
2019-02-03,191
2019-02-04,191
2019-02-05,191
2019-02-06,191
2019-02-07,191
2019-02-08,191
2019-02-09,191
2019-02-10,191
2019-02-11,191
2019-02-12,191
2019-02-13,191
2019-02-14,191
2019-02-15,191
2019-02-16,191
2019-02-17,191
2019-02-18,194
2019-02-19,194
2019-02-20,194
2019-02-21,194
2019-02-22,194
2019-02-23,194
2019-02-24,194
2019-02-25,194
2019-02-26,194
2019-02-27,194
2019-02-28,194
2019-03-01,194
2019-03-02,194
2019-03-03,194
2019-03-04,194
2019-03-05,194
2019-03-06,194
2019-03-07,194
2019-03-08,194
2019-03-09,194
2019-03-10,194
2019-03-11,194
2019-03-12,194
2019-03-13,194
2019-03-14,194
2019-03-15,194
2019-03-16,194
2019-03-17,194
2019-03-18,194
2019-03-19,194
2019-03-20,194
2019-03-21,194
2019-03-22,194
2019-03-23,194
2019-03-24,194
2019-03-25,194
2019-03-26,194
2019-03-27,194
2019-03-28,194
2019-03-29,194
2019-03-30,194
2019-03-31,194
2019-04-01,200
2019-04-02,200
2019-04-03,200
2019-04-04,200
2019-04-05,200
2019-04-06,200
2019-04-07,200
2019-04-08,200
2019-04-09,200
2019-04-10,200
2019-04-11,200
2019-04-12,200
2019-04-13,200
2019-04-14,200
2019-04-15,200
2019-04-16,200
2019-04-17,200
2019-04-18,200
2019-04-19,200
2019-04-20,200
2019-04-21,200
2019-04-22,200
2019-04-23,200
2019-04-24,200
2019-04-25,200
2019-04-26,200
2019-04-27,200
2019-04-28,200
2019-04-29,200
2019-04-30,200
2019-05-01,202
2019-05-02,202
2019-05-03,202
2019-05-04,202
2019-05-05,202
2019-05-06,202
2019-05-07,202
2019-05-08,202
2019-05-09,202
2019-05-10,202
2019-05-11,202
2019-05-12,202
2019-05-13,202
2019-05-14,202
2019-05-15,202
2019-05-16,202
2019-05-17,202
2019-05-18,202
2019-05-19,202
2019-05-20,202
2019-05-21,202
2019-05-22,202
2019-05-23,202
2019-05-24,202
2019-05-25,202
2019-05-26,202
2019-05-27,202
2019-05-28,202
2019-05-29,202
2019-05-30,202
2019-05-31,202
2019-06-01,202
2019-06-02,202
2019-06-03,202
2019-06-04,212
2019-06-05,212
2019-06-06,212
2019-06-07,212
2019-06-08,212
2019-06-09,212
2019-06-10,212
2019-06-11,212
2019-06-12,212
2019-06-13,212
2019-06-14,212
2019-06-15,212
2019-06-16,212
2019-06-17,212
2019-06-18,212
2019-06-19,212
2019-06-20,212
2019-06-21,212
2019-06-22,212
2019-06-23,212
2019-06-24,212
2019-06-25,212
2019-06-26,212
2019-06-27,212
2019-06-28,212
2019-06-29,212
2019-06-30,212
2019-07-01,212
2019-07-02,212
2019-07-03,212
2019-07-04,212
2019-07-05,212
2019-07-06,212
2019-07-07,212
2019-07-08,212
2019-07-09,212
2019-07-10,212
2019-07-11,212
2019-07-12,221
2019-07-13,221
2019-07-14,221
2019-07-15,221
2019-07-16,221
2019-07-17,221
2019-07-18,221
2019-07-19,221
2019-07-20,221
2019-07-21,221
2019-07-22,221
2019-07-23,221
2019-07-24,221
2019-07-25,221
2019-07-26,221
2019-07-27,221
2019-07-28,221
2019-07-29,221
2019-07-30,221
2019-07-31,221
2019-08-01,221
2019-08-02,221
2019-08-03,221
2019-08-04,221
2019-08-05,221
2019-08-06,221
2019-08-07,221
2019-08-08,221
2019-08-09,221
2019-08-10,221
2019-08-11,221
2019-08-12,221
2019-08-13,221
2019-08-14,221
2019-08-15,221
2019-08-16,221
2019-08-17,221
2019-08-18,221
2019-08-19,221
